ILOC_CODE_2021,Arthritis_Age_0_14,Arthritis_Age_15_24,Arthritis_Age_25_34,Arthritis_Age_35_44,Arthritis_Age_45_54,Arthritis_Age_55_64,Arthritis_Age_65_over,Arthritis_Age_Tot,Asthma_Age_0_14,Asthma_Age_15_24,Asthma_Age_25_34,Asthma_Age_35_44,Asthma_Age_45_54,Asthma_Age_55_64,Asthma_Age_65_over,Asthma_Age_Tot,Cancer_inc_rem_Age_0_14,Cancer_inc_rem_Age_15_24,Cancer_inc_rem_Age_25_34,Cancer_inc_rem_Age_35_44,Cancer_inc_rem_Age_45_54,Cancer_inc_rem_Age_55_64,Cancer_inc_rem_Age_65_over,Cancer_inc_rem_Age_Tot,Dem_inc_Alz_Age_0_14,Dem_inc_Alz_Age_15_24,Dem_inc_Alz_Age_25_34,Dem_inc_Alz_Age_35_44,Dem_inc_Alz_Age_45_54,Dem_inc_Alz_Age_55_64,Dem_inc_Alz_Age_65_over,Dem_inc_Alz_Age_Tot,Dia_exc_ges_dia_Age_0_14,Dia_exc_ges_dia_Age_15_24,Dia_exc_ges_dia_Age_25_34,Dia_exc_ges_dia_Age_35_44,Dia_exc_ges_dia_Age_45_54,Dia_exc_ges_dia_Age_55_64,Dia_exc_ges_dia_Age_65_over,Dia_exc_ges_dia_Age_Tot,HD_inc_Ha_ang_Age_0_14,HD_inc_Ha_ang_Age_15_24,HD_inc_Ha_ang_Age_25_34,HD_inc_Ha_ang_Age_35_44,HD_inc_Ha_ang_Age_45_54,HD_inc_Ha_ang_Age_55_64,HD_inc_Ha_ang_Age_65_over,HD_inc_Ha_ang_Age_Tot,Kid_dis_Age_0_14,Kid_dis_Age_15_24,Kid_dis_Age_25_34,Kid_dis_Age_35_44,Kid_dis_Age_45_54,Kid_dis_Age_55_64,Kid_dis_Age_65_over,Kid_dis_Age_Tot,LC_inc_COPD_emph_Age_0_14,LC_inc_COPD_emph_Age_15_24,LC_inc_COPD_emph_Age_25_34,LC_inc_COPD_emph_Age_35_44,LC_inc_COPD_emph_Age_45_54,LC_inc_COPD_emph_Age_55_64,LC_inc_COPD_emph_Age_65_over,LC_inc_COPD_emph_Age_Tot,MHC_inc_dep_anx_Age_0_14,MHC_inc_dep_anx_Age_15_24,MHC_inc_dep_anx_Age_25_34,MHC_inc_dep_anx_Age_35_44,MHC_inc_dep_anx_Age_45_54,MHC_inc_dep_anx_Age_55_64,MHC_inc_dep_anx_Age_65_over,MHC_inc_dep_anx_Age_Tot,Stroke_Age_0_14,Stroke_Age_15_24,Stroke_Age_25_34,Stroke_Age_35_44,Stroke_Age_45_54,Stroke_Age_55_64,Stroke_Age_65_over,Stroke_Age_Tot,A_oth_LTHC_Age_0_14,A_oth_LTHC_Age_15_24,A_oth_LTHC_Age_25_34,A_oth_LTHC_Age_35_44,A_oth_LTHC_Age_45_54,A_oth_LTHC_Age_55_64,A_oth_LTHC_Age_65_over,A_oth_LTHC_Age_Tot,No_LTHC_Age_0_14,No_LTHC_Age_15_24,No_LTHC_Age_25_34,No_LTHC_Age_35_44,No_LTHC_Age_45_54,No_LTHC_Age_55_64,No_LTHC_Age_65_over,No_LTHC_Age_Tot,Not_st_Age_0_14,Not_st_Age_15_24,Not_st_Age_25_34,Not_st_Age_35_44,Not_st_Age_45_54,Not_st_Age_55_64,Not_st_Age_65_over,Not_st_Age_Tot,Tot_per_Age_0_14,Tot_per_Age_15_24,Tot_per_Age_25_34,Tot_per_Age_35_44,Tot_per_Age_45_54,Tot_per_Age_55_64,Tot_per_Age_65_over,Tot_per_Age_Tot
ILOC50800304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,22,7,8,5,0,0,69,0,0,0,0,0,0,0,0,32,22,12,6,8,0,4,81
ILOC50800305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50800306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,23,24,7,10,3,137,6,0,4,0,0,0,0,13,55,29,24,28,10,16,7,167
ILOC50800307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,4,32,0,0,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,12,62,29,35,20,14,0,0,156,0,0,0,0,0,0,0,4,71,37,39,32,31,10,5,219
ILOC50800308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,15,18,8,9,4,104,0,0,0,0,0,0,0,0,35,17,15,18,13,4,6,111
ILOC50800501,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,0,0,0,0,9,7,19,0,0,0,0,0,5,3,12,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,3,0,0,7,3,11,32,14,17,11,3,0,0,74,0,0,0,0,0,0,0,4,32,15,16,15,9,15,14,119
ILOC50800502,0,0,0,0,3,8,0,10,6,0,5,4,8,5,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,5,5,24,0,0,3,0,4,3,0,12,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,3,0,5,0,3,0,5,16,57,29,20,21,11,4,0,137,17,0,0,0,0,0,0,20,71,28,36,25,24,16,11,219
ILOC50800503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,6,5,7,0,0,38,0,0,0,0,0,0,0,0,17,5,11,9,8,0,6,45
ILOC50800504,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,48,25,22,30,22,19,4,170,0,6,0,0,0,0,0,11,49,33,21,32,33,31,5,209
ILOC50800505,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,15,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,24,20,31,15,23,10,9,148,0,0,0,0,0,0,0,5,26,24,35,23,32,28,20,180
ILOC50800506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,16,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,6,5,7,104,77,65,42,33,11,5,339,29,13,5,4,0,0,0,48,138,94,73,43,41,16,9,416
ILOC50800601,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,0,5,0,0,26,0,0,0,0,0,0,0,0,9,4,9,6,5,0,0,30
ILOC50800602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,0,3,0,0,36,7,3,0,0,0,0,0,14,25,9,9,3,3,3,0,50
ILOC50800603,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,7,7,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,63,57,58,26,26,13,4,256,52,6,5,13,10,3,0,83,119,73,70,59,40,22,10,397
ILOC50800604,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,16,15,7,3,0,93,0,22,75,51,29,10,0,174,26,50,86,62,37,22,3,287
ILOC50800605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,8,12,4,0,0,60,0,0,0,3,4,4,0,10,25,15,8,14,11,3,0,79
ILOC59499494,0,0,0,3,8,6,4,24,9,15,11,17,10,3,0,56,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,10,4,11,33,0,7,0,0,8,0,8,22,0,0,0,3,3,0,0,7,0,0,0,0,4,0,0,7,4,13,11,18,20,8,0,76,0,0,0,0,3,0,3,8,3,5,6,8,3,3,0,32,73,59,37,33,19,12,3,236,66,102,192,287,258,123,72,1106,150,188,247,356,306,156,84,1495
ILOC59799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,9
