ILOC_CODE_2021,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_DSA2_Indig_M,VfDif_SA2_T_DSA2_Indig_F,VfDif_SA2_T_DSA2_Indig_P,VfDif_SA2_T_DSA2_NonInd_M,VfDif_SA2_T_DSA2_NonInd_F,VfDif_SA2_T_DSA2_NonInd_P,VfDif_SA2_T_DSA2_IndSt_nsM,VfDif_SA2_T_DSA2_IndSt_nsF,VfDif_SA2_T_DSA2_IndSt_nsP,VfDif_SA2_T_DSA2_TotM,VfDif_SA2_T_DSA2_TotF,VfDif_SA2_T_DSA2_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LuaH_Eng_onl_Indig_M,LuaH_Eng_onl_Indig_F,LuaH_Eng_onl_Indig_P,LuaH_Eng_onl_NonInd_M,LuaH_Eng_onl_NonInd_F,LuaH_Eng_onl_NonInd_P,LuaH_Eng_on_Ind_sta_nsM,LuaH_Eng_on_Ind_sta_nsF,LuaH_Eng_on_Ind_sta_nsP,LuaH_Eng_only_TotM,LuaH_Eng_only_TotF,LuaH_Eng_only_TotP,LuaH_Aus_Ind_Lang_Ind_M,LuaH_Aus_Ind_Lang_Ind_F,LuaH_Aus_Ind_Lang_Ind_P,LuaH_Aus_Ind_Lang_No_Ind_M,LuaH_Aus_Ind_Lang_No_Ind_F,LuaH_Aus_Ind_Lang_No_Ind_P,Luah_Aus_Ind_Lang_IndSt_nsM,Luah_Aus_Ind_Lang_IndSt_nsF,Luah_Aus_Ind_Lang_IndSt_nsP,Luah_Austn_Indig_Lang_TotM,Luah_Austn_Indig_Lang_TotF,Luah_Austn_Indig_Lang_TotP,LuaH_Oth_Lang_Ind_M,LuaH_Oth_Lang_Ind_F,LuaH_Oth_Lang_Ind_P,LuaH_Oth_Lang_No_Ind_M,LuaH_Oth_Lang_No_Ind_F,LuaH_Oth_Lang_No_Ind_P,Luah_Oth_Lang_IndSt_nsM,Luah_Oth_Lang_IndSt_nsF,Luah_Oth_Lang_IndSt_nsP,Luah_Oth_Lang_TotM,Luah_Oth_Lang_TotF,Luah_Oth_Lang_TotP,UAIndL_SE_Nw_Na_In_M,UAIndL_SE_Nw_Na_In_F,UAIndL_SE_Nw_Na_In_P,UAIndL_SE_Nw_Na_No_In_M,UAIndL_SE_Nw_Na_No_In_F,UAIndL_SE_Nw_Na_No_In_P,UAIndL_SE_Nw_Na_In_st_nsM,UAIndL_SE_Nw_Na_In_st_nsF,UAIndL_SE_Nw_Na_In_st_nsP,UAIndL_SE_Nw_Na_TotM,UAIndL_SE_Nw_Na_TotF,UAIndL_SE_Nw_Na_TotP,UAIndL_SE_Vw_wel_In_M,UAIndL_SE_Vw_wel_In_F,UAIndL_SE_Vw_wel_In_P,UAIndL_SE_Vw_we_No_In_M,UAIndL_SE_Vw_we_No_In_F,UAIndL_SE_Vw_we_No_In_P,UAIndL_SE_Vw_we_I_st_nsM,UAIndL_SE_Vw_we_I_st_nsF,UAIndL_SE_Vw_we_I_st_nsP,UAIndL_SE_Vw_we_TotM,UAIndL_SE_Vw_we_TotF,UAIndL_SE_Vw_we_TotP,Rel_a_Bud_Ind_M,Rel_a_Bud_Ind_F,Rel_a_Bud_Ind_P,Rel_a_Bud_No_In_M,Rel_a_Bud_No_In_F,Rel_a_Bud_No_In_P,Rel_a_Bud_In_st_nsM,Rel_a_Bud_In_st_nsF,Rel_a_Bud_In_st_nsP,Rel_a_Bud_TotM,Rel_a_Bud_TotF,Rel_a_Bud_TotP,Rel_a_Chri_Ind_M,Rel_a_Chri_Ind_F,Rel_a_Chri_Ind_P,Rel_a_Chri_No_In_M,Rel_a_Chri_No_In_F,Rel_a_Chri_No_In_P,Rel_a_Chri_In_st_nsM,Rel_a_Chri_In_st_nsF,Rel_a_Chri_In_st_nsP,Rel_a_Chri_TotM,Rel_a_Chri_TotF,Rel_a_Chri_TotP,Rel_a_Hind_Ind_M,Rel_a_Hind_Ind_F,Rel_a_Hind_Ind_P,Rel_a_Hind_No_In_M,Rel_a_Hind_No_In_F,Rel_a_Hind_No_In_P,Rel_a_Hind_In_st_nsM,Rel_a_Hind_In_st_nsF,Rel_a_Hind_In_st_nsP,Rel_a_Hind_TotM,Rel_a_Hind_TotF,Rel_a_Hind_TotP,Rel_a_Isl_Ind_M,Rel_a_Isl_Ind_F,Rel_a_Isl_Ind_P,Rel_a_Isl_No_In_M,Rel_a_Isl_No_In_F,Rel_a_Isl_No_In_P,Rel_a_Isl_In_st_nsM,Rel_a_Isl_In_st_nsF,Rel_a_Isl_In_st_nsP,Rel_a_Isl_TotM,Rel_a_Isl_TotF,Rel_a_Isl_TotP,Rel_a_Jud_Ind_M,Rel_a_Jud_Ind_F,Rel_a_Jud_Ind_P,Rel_a_Jud_No_In_M,Rel_a_Jud_No_In_F,Rel_a_Jud_No_In_P,Rel_a_Jud_In_st_nsM,Rel_a_Jud_In_st_nsF,Rel_a_Jud_In_st_nsP,Rel_a_Jud_TotM,Rel_a_Jud_TotF,Rel_a_Jud_TotP,Rel_a_Oth_Rel_Ind_M,Rel_a_Oth_Rel_Ind_F,Rel_a_Oth_Rel_Ind_P,Rel_a_Oth_Rel_No_In_M,Rel_a_Oth_Rel_No_In_F,Rel_a_Oth_Rel_No_In_P,Rel_a_Oth_Rel_In_st_nsM,Rel_a_Oth_Rel_In_st_nsF,Rel_a_Oth_Rel_In_st_nsP,Rel_a_Oth_Rel_TotM,Rel_a_Oth_Rel_TotF,Rel_a_Oth_Rel_TotP,Rel_a_Oth_Rel_ORG_Ind_M,Rel_a_Oth_Rel_ORG_Ind_F,Rel_a_Oth_Rel_ORG_Ind_P,Rel_a_Oth_Rel_ORG_No_In_M,Rel_a_Oth_Rel_ORG_No_In_F,Rel_a_Oth_Rel_ORG_No_In_P,Rel_a_Oth_Rel_ORG_In_st_nsM,Rel_a_Oth_Rel_ORG_In_st_nsF,Rel_a_Oth_Rel_ORG_In_st_nsP,Rel_a_Oth_Rel_ORG_TotM,Rel_a_Oth_Rel_ORG_TotF,Rel_a_Oth_Rel_ORG_TotP,Rel_a_Oth_Rel_Tor_Ind_M,Rel_a_Oth_Rel_Tor_Ind_F,Rel_a_Oth_Rel_Tor_Ind_P,Rel_a_Oth_Rel_Tor_No_In_M,Rel_a_Oth_Rel_Tor_No_In_F,Rel_a_Oth_Rel_Torud_No_In_P,Rel_a_Oth_Rel_Tor_In_st_nsM,Rel_a_Oth_Rel_Tor_In_st_nsF,Rel_a_Oth_Rel_Tor_In_st_nsP,Rel_a_Oth_Rel_Tor_TotM,Rel_a_Oth_Rel_Tor_TotF,Rel_a_Oth_Rel_Tor_TotP,Rel_a_SecB_OSB_NRA_Ind_M,Rel_a_SecB_OSB_NRA_Ind_F,Rel_a_SecB_OSB_NRA_Ind_P,Rel_a_SecB_OSB_NRA_No_In_M
ILOC50501908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,99,95,83,177,3,12,16,139,152,292,39,55,97,101,91,188,5,18,23,149,160,311,200,200,401,2102,2027,4131,13,21,29,2313,2247,4554,15,31,44,0,0,0,0,0,0,15,31,44,6,0,5,830,897,1724,0,7,7,827,904,1736,0,0,0,0,0,0,0,0,0,0,0,0,15,31,44,0,0,0,0,0,0,15,31,44,0,3,4,37,53,91,0,0,0,38,55,92,78,98,173,1334,1449,2786,9,22,24,1416,1570,2988,0,0,0,78,71,146,0,0,0,78,71,146,0,0,0,56,58,114,0,0,0,58,58,117,0,0,0,3,3,4,0,0,0,3,3,4,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,55,58,116,0,0,0,55,57,117,0,3,3,55,58,116,0,0,0,55,63,118,138,141,279,1286
ILOC50501909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,17,67,44,106,3,4,8,79,57,134,12,15,18,71,43,117,4,4,13,83,63,142,191,188,383,2847,2831,5681,18,19,37,3062,3037,6097,13,8,18,0,3,3,0,0,0,13,14,25,3,4,3,278,344,622,4,0,8,283,349,634,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20,0,3,3,0,0,0,10,14,25,0,0,0,28,50,77,0,0,0,28,50,77,60,72,132,1325,1523,2845,8,11,13,1391,1597,2997,0,0,0,18,10,31,0,0,0,18,10,31,0,0,0,33,39,67,0,0,0,33,38,71,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,46,0,0,0,13,28,46,0,0,0,13,30,46,0,0,0,13,28,46,147,134,283,1624
ILOC50502001,0,0,3,3,0,0,0,4,0,3,0,0,0,4,0,9,41,26,65,912,898,1809,23,29,53,975,959,1934,41,26,69,957,947,1905,23,29,60,1020,1010,2030,890,989,1872,41608,42235,83841,140,132,270,42640,43349,85992,49,50,98,5,6,10,0,0,0,51,53,108,12,19,34,15242,16501,31750,33,41,76,15290,16565,31855,0,0,0,0,0,0,0,0,0,0,0,0,44,51,96,5,6,10,0,0,0,49,53,101,0,0,11,1883,2374,4259,5,0,12,1892,2383,4275,286,367,657,24943,28731,53673,93,108,200,25327,29200,54525,0,0,0,2166,2075,4239,3,0,3,2169,2076,4245,13,12,22,2502,2480,4979,10,12,30,2526,2506,5036,0,0,0,46,50,90,0,0,0,46,47,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,621,677,1296,0,3,3,620,679,1303,0,0,5,621,677,1296,0,3,3,618,680,1301,631,663,1294,23813
ILOC50502101,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,42,35,73,611,605,1210,47,25,66,691,658,1353,39,33,76,674,645,1318,46,29,75,759,709,1470,841,882,1724,33385,34936,68318,134,138,278,34366,35951,70314,45,45,85,4,3,8,0,0,0,43,45,93,14,12,27,5183,6007,11191,10,17,26,5204,6036,11241,0,0,0,0,0,0,0,0,0,0,0,0,45,45,84,4,3,8,0,0,0,43,48,87,8,5,8,336,561,898,0,3,9,343,572,915,260,310,567,15639,18726,34365,61,101,161,15959,19136,35099,0,0,0,430,435,868,0,0,0,430,436,869,4,3,8,590,589,1177,4,0,6,599,593,1188,0,0,0,38,44,78,0,0,0,38,42,74,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,305,317,625,0,0,0,302,322,632,5,5,6,305,320,626,0,0,0,307,325,634,626,630,1251,20518
ILOC50600102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,4,3,9,6,8,16,0,6,10,0,9,6,4,3,9,8,16,26,5,7,9,5,9,15,0,0,0,7,17,24,128,125,254,0,0,0,0,0,0,126,125,252,3,4,3,0,5,5,0,0,0,7,4,9,13,7,25,0,0,0,0,0,0,13,7,25,109,113,222,0,0,0,0,0,0,110,113,223,0,0,0,0,0,0,0,0,0,0,0,0,89,102,189,3,0,9,0,0,0,92,100,194,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,43,0,0,0,0,0,0,32,20,43,0,0,0,0,0,0,0,0,0,0,0,0,32,20,43,0,0,0,0,0,0,32,20,43,20,15,32,7
ILOC50600103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,20,0,0,0,12,4,21,0,0,4,11,3,20,0,0,0,12,4,21,4,0,4,7,0,6,0,0,0,6,0,5,78,90,165,0,0,0,0,0,0,79,90,167,0,0,0,0,0,5,0,0,0,0,0,5,24,26,54,0,0,0,0,0,0,24,26,54,49,61,109,0,0,0,0,0,0,53,61,111,0,0,0,0,0,0,0,0,0,0,0,0,66,80,137,0,0,0,0,0,0,65,80,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,8
ILOC50600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,11,0,0,0,3,10,12,0,0,4,5,5,11,0,0,0,3,10,12,0,0,0,0,3,6,0,0,0,0,3,6,32,38,72,0,0,0,0,0,0,32,38,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,34,34,68,0,0,0,0,0,0,34,34,68,0,0,0,0,0,0,0,0,0,0,0,0,11,11,21,4,0,0,0,0,0,10,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,13,12,27,4,3,3,0
ILOC50600105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,70,59,133,16,6,23,92,72,165,3,7,13,70,59,133,14,6,26,96,72,173,44,30,72,40,26,64,0,0,0,79,60,143,10,10,18,0,0,0,0,0,0,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,0,0,0,0,0,0,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20,11,6,25,0,0,0,29,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,70,19
ILOC50600106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,40,557,200,755,119,39,153,691,259,950,21,17,40,563,203,766,119,39,153,705,259,962,234,226,461,1371,1224,2593,14,14,27,1622,1467,3084,25,36,57,0,5,4,0,0,0,27,36,64,3,8,10,279,277,554,0,0,4,279,288,569,0,0,0,0,0,0,0,0,0,0,0,0,25,36,54,0,5,4,0,0,0,27,36,63,0,0,0,23,50,74,0,0,0,21,50,79,89,92,178,603,589,1197,5,6,13,703,689,1390,0,0,0,17,12,30,0,0,0,17,12,30,0,0,0,15,19,38,0,0,0,15,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,3,0,0,0,7,9,17,0,0,0,6,7,19,0,5,5,7,9,17,3,0,3,10,9,22,163,169,331,928
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,34,16,42,11,0,12,44,20,62,9,9,12,34,16,42,11,0,12,47,19,66,4,0,7,23,14,40,0,0,0,29,17,47,44,42,84,0,0,0,0,0,0,44,42,84,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,42,84,0,0,0,0,0,0,39,42,84,0,0,0,0,0,0,0,0,0,0,0,0,8,9,20,14,9,20,0,0,0,17,18,38,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,27,0,0,0,0,0,0,15,15,27,0,0,0,0,0,0,0,0,0,0,0,0,15,15,27,0,0,0,0,0,0,15,15,27,23,15,43,14
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,3,5,7,0,0,0,3,5,7,0,0,0,3,5,7,0,3,6,4,0,3,0,0,0,5,8,9,48,47,93,4,0,5,0,0,0,50,44,97,0,0,0,0,4,9,0,0,0,0,4,9,5,0,5,0,0,0,0,0,0,5,0,5,43,47,87,5,0,3,0,0,0,47,46,92,0,0,0,0,0,0,0,0,0,0,0,0,15,22,39,0,0,4,0,0,0,18,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,28,0,0,0,0,0,0,12,17,28,0,0,0,0,0,5,0,0,0,0,0,5,16,17,28,4,0,5,0,0,0,14,16,34,0,0,0,5
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,3,6,6,10,0,0,0,4,8,7,0,0,3,6,6,10,0,0,0,4,4,13,0,0,0,4,4,13,60,43,104,0,0,0,0,0,0,60,43,104,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,59,43,100,0,0,0,0,0,0,59,43,100,0,0,0,0,0,0,0,0,0,0,0,0,34,22,50,5,0,3,0,0,0,31,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,16,12,34,3
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,4,0,0,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,4,0,6,41,47,86,0,0,0,0,0,0,41,47,86,0,0,0,0,3,3,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,7,35,43,79,0,0,0,0,0,0,35,43,79,0,0,0,0,0,0,0,0,0,0,0,0,20,18,41,0,0,0,0,0,0,20,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,8,9,16,19,35,3
ILOC50600111,0,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,182,71,252,4815,1181,5995,3212,571,3785,8202,1828,10032,181,71,249,4821,1189,6007,3217,574,3790,8217,1837,10051,112,34,144,1487,413,1894,14,0,10,1606,442,2053,27,17,45,0,0,0,0,0,0,27,17,45,0,0,0,357,103,464,3,0,3,360,103,465,0,4,6,0,0,0,0,0,0,0,4,6,25,14,41,0,0,0,0,0,0,25,14,41,0,0,0,27,11,39,0,0,0,27,11,39,37,17,50,720,163,874,7,0,7,756,173,933,0,0,0,38,4,45,0,0,0,38,4,45,4,0,4,49,14,60,0,0,0,48,14,61,0,0,0,4,0,4,0,0,0,4,0,4,6,5,14,0,0,0,0,0,0,6,5,14,4,0,4,15,6,18,0,0,0,11,6,20,8,5,9,15,6,18,0,0,0,22,14,30,95,31,126,973
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,4,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,160,87,248,5131,2793,7927,1892,472,2364,7182,3353,10536,160,87,247,5136,2799,7938,1893,472,2368,7191,3361,10546,132,83,214,2222,1638,3852,24,23,46,2375,1742,4115,51,40,93,0,0,0,0,0,0,51,40,93,3,3,10,219,193,411,6,0,6,223,197,424,8,0,10,0,0,0,0,0,0,8,0,10,39,35,77,0,0,0,0,0,0,39,35,77,0,0,0,23,34,60,0,0,0,23,34,61,37,21,59,805,604,1407,6,5,14,850,628,1475,0,0,0,14,8,25,0,0,0,13,8,21,3,0,3,18,3,17,0,0,0,20,3,18,0,0,0,0,4,4,0,0,0,0,4,4,40,36,71,0,0,0,0,0,0,40,36,71,3,0,6,8,6,15,0,0,0,9,7,18,40,33,74,8,6,15,0,0,0,47,43,90,93,65,153,1522
ILOC50600202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,264,212,477,106,94,201,375,314,686,3,8,9,264,212,477,106,94,201,375,314,686,32,48,73,249,226,474,0,0,0,281,266,551,10,22,36,0,0,0,0,0,0,10,22,36,0,0,0,27,36,61,0,0,0,27,36,61,0,0,0,0,0,0,0,0,0,0,0,0,10,19,37,0,0,0,0,0,0,10,19,37,0,0,0,0,4,7,0,0,0,0,4,7,11,12,17,85,99,187,0,0,0,93,109,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,8,14,21,30,44,71,169
ILOC50600203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,197,48,246,189,31,218,393,86,477,7,5,15,197,48,244,189,31,218,393,88,483,60,41,98,445,363,802,0,4,4,508,407,910,5,0,5,0,0,0,0,0,0,5,0,8,0,0,0,50,49,104,0,0,0,50,56,101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,8,0,0,0,3,9,16,0,0,0,5,9,14,22,15,40,182,158,339,0,0,0,203,178,379,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,10,17,0,0,0,10,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,4,3,45,25,68,291
ILOC50600204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,228,113,336,108,41,147,342,157,500,8,5,10,234,110,347,108,41,147,350,156,505,130,128,259,1010,891,1907,5,9,11,1147,1026,2176,11,18,39,0,0,0,0,0,0,11,18,39,4,0,4,124,138,257,0,0,0,128,138,261,0,0,0,0,0,0,0,0,0,0,0,0,14,18,35,0,0,0,0,0,0,14,18,35,4,0,5,18,27,42,0,0,0,24,23,49,40,46,90,399,380,778,0,3,4,441,423,870,0,0,0,9,6,16,0,0,0,9,6,16,0,0,0,6,16,27,0,0,0,6,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,4,91,102,195,672
ILOC50600301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,83,1401,644,2044,951,211,1166,2404,890,3292,59,40,95,1411,653,2065,955,214,1166,2427,909,3331,636,628,1262,5840,5138,10978,31,27,55,6511,5786,12300,70,79,150,0,3,4,0,0,0,70,85,155,7,7,12,938,978,1916,0,5,10,947,994,1941,8,0,8,0,0,0,0,0,0,8,0,8,59,79,137,0,3,4,0,0,0,67,84,151,0,0,0,115,178,295,0,0,0,115,179,301,215,228,438,2351,2366,4716,8,13,16,2572,2603,5169,0,0,0,163,134,297,0,0,0,160,134,294,0,0,0,116,93,212,4,0,4,123,93,216,0,0,0,5,5,16,0,0,0,5,5,16,9,7,17,0,0,0,0,0,0,9,7,17,0,3,3,35,40,73,0,0,0,36,44,78,8,6,17,35,40,73,0,0,0,42,49,93,498,499,1000,3868
ILOC50600401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,34,0,0,3,0,0,0,16,16,40,13,8,20,0,0,0,0,0,0,13,8,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,4,8,18,0,0,0,0,0,0,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20,0,0,0,0,0,0,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20,0,0,0,0,0,0,12,5,20,3,3,11,0
ILOC50600402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,84,45,132,22,5,31,113,52,162,5,0,4,84,43,129,22,9,31,113,57,169,32,25,54,87,76,158,0,0,0,116,97,215,25,17,42,0,0,0,0,0,0,25,17,42,0,0,0,3,4,7,0,0,0,3,4,7,4,8,10,0,0,0,0,0,0,4,8,10,17,15,33,0,0,0,0,0,0,17,15,33,0,0,0,0,0,0,0,0,0,0,0,0,13,11,27,23,29,53,0,0,0,39,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,18,16,36,61
ILOC50600403,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,11,36,670,296,971,322,109,430,1022,418,1435,25,14,37,679,300,982,322,111,437,1026,425,1449,123,110,238,1557,1397,2961,5,7,13,1693,1523,3210,29,19,40,0,0,0,0,0,0,29,19,40,5,0,5,197,214,410,0,0,0,206,217,421,0,0,0,0,0,0,0,0,0,0,0,0,22,15,40,0,0,0,0,0,0,22,15,40,0,0,4,19,39,52,0,0,0,16,40,59,58,51,112,665,663,1331,6,3,8,731,711,1447,0,0,0,26,18,38,0,0,0,20,18,37,4,3,4,20,21,39,0,0,0,25,24,51,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,35,0,0,0,12,23,35,0,0,0,12,23,35,0,0,0,12,23,35,80,73,153,994
ILOC50600404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,106,212,855,281,1137,886,171,1056,1850,559,2410,112,108,222,864,293,1149,886,171,1056,1864,569,2434,944,1004,1945,2922,2533,5456,21,22,37,3882,3556,7442,108,119,226,0,3,5,0,5,5,107,122,230,32,14,51,722,734,1460,10,4,11,764,759,1521,3,8,13,0,0,0,0,0,0,3,6,11,104,108,214,0,3,5,0,0,0,105,116,220,3,7,9,56,94,152,0,0,0,57,99,157,386,525,914,1345,1310,2656,18,18,26,1746,1852,3596,0,0,3,88,83,165,0,0,0,87,80,171,13,0,14,220,193,419,0,0,3,234,198,429,0,0,0,5,0,5,0,0,0,5,0,5,5,11,17,0,0,0,0,0,0,5,11,17,4,0,4,22,6,27,0,0,0,22,8,34,5,10,23,22,6,27,0,0,0,28,18,48,693,641,1341,1848
