ILOC_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
ILOC50600404,33,19,50,57,67,120,0,0,0,89,87,178,173,182,351,355,374,728,6,6,4,531,551,1085,121,106,226,225,211,435,0,0,0,339,323,663,0,4,0,7,8,16,0,0,0,12,8,23,0,4,5,11,20,27,0,0,0,11,27,34,10,7,11,30,18,52,0,0,0,43,24,64,4,14,17,52,73,127,0,0,0,56,91,146,0,0,0,0,0,0,0,0,0,0,0,0,17,24,38,103,121,228,0,0,0,121,147,268,0,0,0,0,12,15,0,0,0,0,16,18,0,5,5,5,33,33,0,0,0,5,32,35,0,0,0,4,0,3,0,0,0,0,3,3,0,4,4,31,51,79,0,0,0,31,54,85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,41,90,130,0,0,0,37,104,146,18,40,58,143,216,359,0,0,0,161,259,417,7,11,22,33,43,73,0,0
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,3,0,3,0,5,8,0,0,0,0,5,4,0,3,4,13,8,18,0,0,0,12,12,18,5,0,4,5,7,11,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,3,4,3,0,0,0,5,4,6,0,0,0,0,0,0,0,0
ILOC50600502,0,0,0,14,16,29,0,0,0,14,14,29,5,3,5,85,69,155,0,0,0,92,70,162,0,6,3,46,50,97,0,0,0,46,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,8,0,11,0,0,0,9,10,21,0,0,0,16,10,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,20,9,29,0,0,0,22,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,5,3,9,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,12,18,0,0,0,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,23,0,0,0,8,15,30,4,0,4,25,30,56,0,0,0,30,30,59,0,0,0,3,6,3,0,0
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,9,5,12,0,0,0,0,0,0,9,6,13,8,6,10,0,4,4,0,0,0,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600504,0,4,3,0,0,5,0,0,0,4,6,7,15,13,30,3,6,9,0,0,0,24,17,38,17,8,32,3,3,9,0,0,0,21,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,5,7,5,0,4,0,3,4,0,0,0,3,4,12,0,0,0,0,0,0,0,0
ILOC50600505,8,3,12,31,9,40,0,0,0,36,16,50,23,14,38,92,78,170,3,0,3,112,98,214,11,11,32,55,47,101,0,0,0,71,60,133,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,3,5,0,0,0,7,3,6,0,0,3,19,27,39,0,0,0,18,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,33,48,0,0,0,24,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,27,0,0,0,13,16,25,0,3,3,30,49,78,0,0,0,34,51,84,0,0,3,3,4,8,0,0
ILOC50700101,12,3,16,110,98,208,0,0,0,120,104,223,45,52,95,509,497,1008,7,0,8,554,552,1112,38,35,79,468,520,993,0,4,4,505,564,1071,3,0,0,31,29,66,0,0,0,33,35,63,0,6,6,16,39,59,0,0,0,16,48,68,4,0,4,60,35,98,0,0,0,66,35,99,0,0,0,67,119,186,0,0,0,65,119,181,0,0,0,0,6,3,0,0,0,0,6,3,8,7,13,179,228,408,0,0,0,184,234,422,3,3,3,30,47,78,0,0,0,29,49,81,4,0,0,19,41,54,0,0,0,23,40,62,0,0,0,9,17,26,0,0,0,9,19,29,0,0,0,44,123,167,0,0,0,44,123,167,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,101,231,332,0,0,0,103,232,339,11,16,26,278,459,734,0,0,0,286,469,760,0,0,4,52,60,116,0,0
ILOC50700102,13,10,25,180,168,348,0,0,0,195,182,374,49,44,84,820,814,1634,7,4,11,875,859,1732,29,36,68,854,767,1619,5,5,12,887,806,1698,7,0,3,43,35,85,0,0,0,52,38,90,0,3,4,13,36,54,0,0,0,11,45,59,0,0,0,110,38,141,0,0,0,107,36,147,0,0,4,50,140,187,0,0,0,49,142,192,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,212,249,466,0,0,0,228,259,484,0,0,0,19,39,56,0,0,0,19,36,58,0,0,4,14,44,54,0,0,0,16,46,58,0,3,3,8,17,25,0,0,0,8,21,27,0,4,10,40,118,161,0,0,0,38,123,163,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,86,215,297,0,0,0,85,223,312,11,17,29,303,460,762,0,3,7,312,483,797,4,5,12,68,98,168,0,0
ILOC50700201,12,10,23,106,114,221,0,0,0,118,122,237,49,50,102,639,613,1255,11,16,26,703,681,1384,50,33,83,412,424,838,9,7,13,465,466,938,0,0,3,13,20,39,0,0,0,16,25,39,0,0,3,4,19,27,0,0,0,5,27,28,3,4,10,57,32,83,0,0,0,60,35,98,3,0,9,31,106,132,0,0,0,37,104,145,0,0,0,4,0,0,0,0,0,4,0,0,11,15,22,111,180,291,0,3,5,119,195,317,0,0,0,29,25,55,0,0,0,29,29,55,0,0,0,10,26,36,0,0,0,10,31,36,0,0,0,3,4,15,0,0,0,3,4,15,0,4,4,17,70,90,0,0,0,17,77,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,133,193,0,0,0,60,140,196,11,15,25,174,314,487,0,3,0,178,336,512,0,0,3,36,46,86,0,0
ILOC50700202,0,0,0,0,0,10,0,0,0,4,0,8,3,3,6,17,14,24,0,0,0,20,15,36,0,0,0,15,18,30,0,0,0,15,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,0,0,0,7,6,9,0,0,0,0,6,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,6,7,0,0,0,11,12,18,0,0,0,11,12,18,0,0,0,5,12,9,0,0
ILOC50700203,0,0,0,5,0,8,0,0,0,5,0,8,4,0,5,31,25,57,0,0,3,31,25,58,3,5,12,16,25,43,0,0,0,24,28,50,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,0,0,0,6,10,15,0,0,0,0,7,4,0,0,0,0,7,4,0,0,0,4,3,3,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,9,17,0,0,0,11,21,30,0,0,0,11,21,30,0,0,0,3,0,0,0,0
ILOC50700204,0,0,3,0,0,5,0,0,0,0,0,6,5,0,9,8,12,16,0,0,0,9,15,26,4,0,9,5,5,9,0,0,0,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,5,0,0
ILOC50700205,0,5,3,5,9,14,0,0,0,10,10,17,12,13,19,66,59,124,0,4,6,78,77,156,0,3,12,51,52,106,0,0,0,57,57,114,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,10,10,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,14,21,0,0,0,5,13,23,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,5,4,11,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,0,0,0,9,14,15,0,6,6,12,26,40,0,0,0,12,27,44,0,0,0,6,5,10,0,0
ILOC50700301,5,6,10,121,106,225,0,0,0,121,113,235,36,21,53,538,472,1012,0,0,0,577,492,1064,14,17,32,467,499,964,0,8,7,478,520,1002,0,0,3,28,19,49,0,0,0,28,18,51,0,0,0,25,38,58,0,0,0,25,38,58,0,0,0,62,31,96,0,0,0,64,31,99,0,3,3,45,91,130,0,0,0,46,89,134,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,159,173,335,0,0,0,165,177,344,0,4,4,19,48,68,0,0,0,18,52,72,0,4,5,18,45,65,0,0,0,19,52,67,0,0,0,13,22,27,0,0,0,13,22,27,0,4,4,44,108,147,0,0,0,44,111,149,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,88,223,314,0,0,0,90,230,321,5,16,18,245,400,642,4,0,4,256,413,664,0,5,5,41,60,100,0,0
ILOC50700302,11,0,10,34,37,67,0,0,0,37,35,73,14,22,37,179,158,336,0,0,3,194,177,376,10,10,20,131,131,262,5,0,5,144,138,281,0,4,4,7,14,19,0,0,0,7,12,20,0,0,0,6,10,19,0,0,0,6,10,19,0,0,0,8,7,19,0,0,0,8,6,20,0,0,0,3,28,30,0,0,0,3,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,29,58,92,0,0,0,29,62,94,0,0,0,6,5,15,0,0,0,6,5,15,0,0,0,7,11,16,0,0,0,7,11,16,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,5,22,27,0,0,0,5,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,59,0,0,0,14,49,65,0,3,3,46,101,153,0,0,0,46,111,157,5,0,5,10,17,29,0,0
ILOC50700303,0,0,0,31,28,57,0,0,0,36,33,61,8,6,14,136,130,274,0,0,0,146,139,286,5,20,20,116,123,242,0,0,0,119,143,260,0,0,0,3,5,10,0,0,0,3,5,14,0,3,3,9,9,13,0,0,0,9,11,18,0,0,0,15,11,22,0,0,0,15,7,21,0,0,0,11,17,25,0,0,0,11,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,38,40,76,0,0,0,38,46,83,0,0,0,0,26,27,0,0,0,0,24,30,0,0,0,8,14,23,0,0,0,8,14,22,0,0,0,4,6,7,0,0,0,4,6,7,0,0,0,3,9,12,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,54,70,0,0,0,17,55,70,3,10,7,52,97,150,0,0,0,55,100,157,0,0,0,12,10,23,0,0
ILOC50700304,7,0,7,33,38,73,0,0,0,43,37,80,26,16,40,147,144,292,0,0,3,169,158,335,22,16,38,115,106,224,0,0,0,138,129,265,0,3,3,11,12,16,0,0,0,7,10,22,0,0,0,9,18,23,0,0,0,9,18,23,4,0,4,17,16,32,0,0,0,23,16,35,0,0,0,11,28,40,0,0,0,11,28,40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,40,67,110,0,0,0,41,70,114,0,0,0,4,13,20,0,0,0,4,13,20,0,0,0,4,14,20,0,0,0,4,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,30,0,0,0,3,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,59,66,0,0,0,14,55,72,3,8,10,53,122,176,0,0,0,57,129,190,0,7,9,12,20,28,0,0
ILOC50700305,3,10,14,15,18,33,0,0,0,27,24,47,10,8,25,94,90,185,0,4,8,105,106,207,15,5,16,78,67,142,0,0,3,89,78,162,0,0,0,10,6,17,0,0,0,10,6,17,0,0,0,4,15,18,0,0,0,3,15,18,0,6,0,3,4,10,0,0,0,4,10,13,5,0,3,10,15,28,0,0,0,15,13,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,34,36,66,0,0,0,37,37,77,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,7,9,16,0,0,0,7,11,21,0,0,0,0,4,5,0,0,0,0,4,3,0,0,0,5,14,18,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,28,48,0,0,0,11,34,49,3,3,10,49,71,118,0,0,0,53,80,126,0,0,3,7,19,31,0,0
ILOC50700401,17,13,30,303,314,616,0,4,4,318,327,643,60,62,119,1731,1596,3335,8,10,17,1804,1665,3473,57,55,105,1414,1366,2779,7,11,16,1481,1427,2904,0,0,0,61,35,92,0,0,0,65,36,97,0,6,8,25,76,109,0,0,0,31,86,109,7,4,6,144,77,218,0,0,0,147,84,225,0,8,8,115,228,348,0,0,0,119,233,355,0,0,0,5,0,8,0,0,0,5,0,8,5,19,26,351,418,772,0,0,0,363,436,800,0,6,9,43,96,137,0,0,0,42,105,144,0,3,3,33,106,145,0,0,0,33,110,143,0,0,0,13,30,47,0,0,0,13,30,47,0,9,9,68,248,312,0,0,0,68,251,321,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,156,484,642,0,3,3,155,502,658,11,32,39,503,907,1413,0,3,5,521,941,1456,3,5,12,98,172,270,0,0
ILOC50700501,3,5,3,40,27,68,0,0,0,40,33,75,11,22,35,181,164,340,0,0,3,196,184,377,16,13,33,111,121,235,7,6,7,129,140,274,0,0,0,4,0,8,0,0,0,4,0,8,0,0,0,0,6,4,0,0,0,0,4,7,0,4,7,16,9,23,0,0,0,20,12,31,0,0,0,7,21,30,0,0,0,7,21,30,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,34,31,66,0,0,0,37,36,73,0,0,0,3,9,13,0,0,0,3,9,13,0,0,0,4,4,12,0,0,0,4,4,12,0,0,0,0,9,3,0,0,0,0,9,3,0,0,0,11,14,22,0,0,0,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,53,0,0,0,13,39,54,3,6,8,48,73,119,0,0,0,53,78,131,0,0,0,9,9,13,0,0
ILOC50700502,0,0,0,9,16,29,0,0,0,9,16,29,5,5,8,85,83,169,0,0,0,96,90,179,4,0,5,44,37,81,3,0,4,50,43,90,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,4,3,10,0,0,0,6,8,17,0,0,0,6,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,27,0,0,0,10,15,29,0,0,0,0,5,6,0,0,0,0,11,9,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,30,0,0,0,7,25,27,0,0,5,22,39,54,0,0,0,17,37,59,0,0,0,4,4,11,0,0
ILOC50700601,17,13,26,248,209,457,0,5,3,259,224,488,82,58,139,1337,1221,2552,7,9,17,1424,1287,2706,50,49,98,1097,1086,2183,3,6,11,1149,1139,2293,3,8,6,45,45,89,0,0,0,45,53,102,0,3,3,15,54,71,0,0,0,13,60,78,4,5,6,105,63,165,0,0,0,114,59,173,0,5,4,80,173,253,0,0,0,81,177,257,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25,245,338,580,3,0,3,260,352,609,0,0,0,33,84,114,0,0,0,33,78,116,0,0,0,12,71,83,0,0,0,12,73,84,0,0,0,13,22,37,0,0,0,13,22,37,5,9,7,67,122,186,0,0,0,66,130,197,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,123,303,427,0,0,0,125,314,440,12,27,36,367,643,1007,3,0,0,384,668,1046,10,7,9,92,97,184,0,0
ILOC50700701,3,3,4,19,14,34,0,0,3,21,17,41,8,12,14,69,87,152,0,0,0,71,97,170,4,4,8,35,32,71,0,0,0,37,42,77,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,14,19,0,0,0,7,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,25,0,0,0,13,15,25,0,0,0,0,13,14,0,0,0,0,13,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,5,11,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,28,0,0,0,5,22,28,0,0,0,16,33,57,0,0,0,16,33,57,0,0,4,3,8,11,0,0
