ILOC_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
ILOC50700202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,4,0,0,0,9,7,0,0,13,0,0,0,14,0,0,4,20,5,0,3,6,0,0,6,19,0,4,3,15,0,0,0,26,0,7,10,32,0,3,15,73,9,15,22,79,10,3,23,158,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,35,35,0,0,0,0,0,0,3,8
ILOC50700203,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,9,0,0,5,18,0,0,0,22,0,0,4,17,0,0,3,24,0,4,4,14,0,0,5,20,0,6,7,21,0,0,0,38,0,0,5,17,0,0,15,47,9,12,23,97,4,3,22,163,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,19,19,0,0,0,0,0,0,9,9,0,0,0,0,0,0,51,53,0,0,0,0,0,0,3,9
ILOC50700204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,10,0,0,0,10,0,0,3,15,0,0,7,16,0,0,6,31,6,6,14,34,3,3,8,71,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,28,28,0,0,0,0,0,0,57,62,0,0,0,0,0,0,3,4
ILOC50700205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,3,0,3,12,0,5,0,14,4,0,0,17,4,3,0,28,0,0,0,39,3,7,0,30,0,0,0,46,0,10,5,32,0,0,4,56,0,4,18,55,0,3,4,94,16,34,38,87,4,16,22,216,24,63,61,238,18,26,37,473,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,20,20,0,0,0,0,0,0,22,21,0,0,0,0,0,0,25,25,0,0,0,0,0,0,87,92,0,0,0,6,3,0,10,17
ILOC50700301,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,8,0,0,4,13,0,0,4,17,0,0,0,0,4,0,0,8,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,4,0,4,33,6,6,8,62,0,0,3,29,22,0,0,57,3,16,14,109,29,3,13,192,54,133,57,311,33,6,16,608,72,125,100,336,8,15,29,680,83,149,98,323,14,13,29,704,72,125,107,338,0,21,31,698,81,163,148,440,10,29,134,1005,363,719,526,1882,114,79,255,3941,0,0,0,0,0,0,9,12,0,0,0,0,0,0,21,21,0,0,0,0,0,0,82,81,0,0,0,0,0,0,60,65,0,0,0,0,0,0,74,76,0,0,0,0,0,0,52,53,0,0,0,5,0,0,89,95,0,0,0,13,0,0,388,397,0,0,3,29,22,0,14,68
ILOC50700302,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,7,18,0,0,0,3,3,0,3,16,0,5,0,26,11,0,0,38,0,27,18,101,7,3,11,173,7,29,25,89,0,3,9,162,14,22,20,49,0,0,8,122,10,23,19,97,0,6,7,155,10,24,18,96,0,11,16,176,45,132,113,466,19,20,54,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,15,0,0,0,0,0,0,7,7,0,0,0,0,0,0,12,12,0,0,0,0,0,0,13,13,0,0,0,0,0,0,11,15,0,0,0,0,0,0,64,66,0,0,0,6,3,0,3,15
ILOC50700303,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,19,0,0,0,11,8,0,0,18,0,0,0,26,11,0,0,44,0,26,3,79,4,0,3,122,3,22,9,83,0,3,10,139,9,13,11,91,0,10,8,143,14,20,13,60,4,3,0,106,4,11,13,88,0,4,9,131,30,100,58,436,26,21,37,707,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,16,16,0,0,0,0,0,0,17,17,0,0,0,0,0,0,14,13,0,0,0,0,0,0,10,12,0,0,0,0,0,0,16,15,0,0,0,3,0,0,77,85,0,0,0,12,12,0,5,27
ILOC50700304,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,6,0,0,4,8,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,10,0,0,0,6,0,0,0,4,0,0,0,0,0,0,4,5,0,0,3,25,4,0,14,42,0,0,0,12,8,0,5,17,0,4,4,35,15,0,4,63,3,24,15,103,17,3,4,172,10,19,20,100,5,8,14,167,5,12,11,81,0,0,7,121,7,10,15,102,0,7,12,153,9,15,21,111,0,6,32,188,27,89,90,547,44,26,68,887,0,0,0,0,0,0,18,18,0,0,0,0,0,0,11,11,0,0,0,0,0,0,33,33,0,0,0,0,0,0,21,22,0,0,0,0,0,0,23,23,0,0,0,0,0,0,19,22,0,0,0,0,0,0,15,15,0,0,0,0,0,0,135,139,0,0,0,12,5,0,14,36
ILOC50700305,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,14,3,0,10,33,0,0,0,5,5,0,4,11,0,0,0,30,6,0,0,39,0,9,16,53,8,0,3,90,4,7,13,47,3,0,6,80,7,12,12,48,3,0,11,95,5,13,12,39,0,3,5,74,7,8,12,46,0,0,24,101,18,47,65,266,28,9,56,491,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,23,23,0,0,0,0,0,0,16,16,0,0,0,0,0,0,24,24,0,0,0,0,0,0,17,17,0,0,0,0,0,0,18,19,0,0,0,0,0,0,105,107,0,0,0,5,11,0,4,19
ILOC50700401,0,0,0,6,3,0,0,9,0,0,0,7,4,0,0,14,0,0,0,22,0,0,0,25,3,0,4,15,0,0,0,25,0,0,6,10,0,0,0,15,0,0,4,9,0,0,3,16,0,0,0,3,0,0,0,5,3,0,10,68,11,4,13,107,0,0,0,52,59,5,35,156,0,15,12,237,47,8,12,336,52,202,123,688,45,20,53,1174,102,312,215,896,23,28,51,1622,130,330,246,844,26,47,71,1698,96,285,263,766,13,46,73,1541,183,437,446,1087,24,77,206,2453,560,1579,1314,4566,223,238,502,8985,0,0,0,0,0,0,45,45,0,0,0,0,0,0,28,32,0,0,0,0,0,0,151,151,0,0,0,0,0,0,182,186,0,0,0,5,0,0,187,192,0,0,0,4,0,0,143,149,0,0,5,10,0,0,211,228,0,5,4,18,3,0,944,978,0,0,0,56,60,5,81,207
ILOC50700501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,3,6,24,0,0,0,3,4,0,0,12,0,5,0,35,7,0,8,54,11,20,10,99,6,0,8,153,3,26,16,80,5,0,9,141,10,22,13,75,4,6,7,135,9,13,14,77,4,7,14,131,10,6,13,72,3,7,26,142,39,98,69,451,21,21,70,769,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,17,0,0,0,0,0,0,38,38,0,0,0,0,0,0,39,45,0,0,0,0,0,0,40,40,0,0,0,0,0,0,45,49,0,0,0,0,0,0,77,77,0,0,0,3,0,0,278,285,0,0,0,8,4,0,16,32
ILOC50700502,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,4,3,0,7,12,0,0,0,11,3,0,0,11,0,4,0,18,4,0,0,29,3,14,3,70,3,0,4,107,4,21,4,56,7,0,8,94,6,12,21,39,0,3,8,99,4,10,14,54,3,5,10,92,4,6,8,42,0,3,16,84,20,64,57,296,21,17,54,514,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,41,41,0,0,0,0,0,0,41,41,0,0,0,0,0,0,51,47,0,0,0,0,0,0,44,49,0,0,0,0,0,0,32,32,0,0,0,0,0,0,226,231,0,0,0,10,3,0,12,21
ILOC50700601,0,0,0,7,3,0,4,12,0,0,0,5,0,0,0,14,0,0,0,18,0,0,5,26,0,0,3,16,0,0,0,20,0,0,4,11,0,0,0,17,0,4,4,5,0,0,0,10,0,0,0,0,0,0,0,6,5,3,6,71,8,0,13,109,0,0,0,77,55,3,9,153,0,20,19,198,47,5,18,313,26,132,72,641,33,13,38,962,53,180,125,754,16,30,60,1210,55,137,171,696,6,24,47,1135,59,125,163,620,10,32,41,1061,69,151,153,607,13,42,142,1170,256,748,701,3602,192,149,365,6014,0,0,0,0,0,0,40,44,0,0,0,0,0,0,32,32,0,0,0,0,0,0,89,91,0,0,0,0,0,0,108,111,0,0,0,0,0,0,120,123,0,0,0,3,0,0,129,129,3,0,0,0,0,0,93,95,3,0,0,5,0,0,610,622,0,0,0,85,60,4,60,210
ILOC50700701,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,5,0,7,11,0,0,0,4,5,0,0,7,0,0,0,11,6,3,0,29,4,8,3,43,0,0,0,61,5,15,6,41,4,0,0,65,0,7,10,49,0,0,0,69,3,3,6,39,0,4,5,64,3,8,11,55,0,0,23,92,14,41,40,228,18,13,32,378,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,0,0,0,16,16,0,0,0,0,0,0,27,26,0,0,0,0,0,0,25,26,0,0,0,0,0,0,101,102,0,0,0,4,5,0,7,12
ILOC50700702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,10,0,0,0,8,3,0,5,12,0,7,4,25,4,0,0,40,3,22,9,84,3,4,4,122,0,31,22,70,0,4,9,141,5,14,16,60,0,4,11,105,0,9,11,59,0,3,12,101,0,5,15,56,5,9,22,106,10,91,70,355,19,24,61,627,0,0,0,0,0,0,6,6,0,0,0,0,0,0,16,16,0,0,0,0,0,0,25,25,0,0,0,0,0,0,31,31,0,0,0,0,0,0,33,36,0,0,0,0,0,0,49,45,0,0,0,0,0,0,46,52,0,0,0,4,0,0,205,210,0,0,0,11,3,0,14,22
ILOC50700703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,11,0,0,0,0,5,0,0,4,0,0,0,9,0,0,0,16,0,0,0,9,0,0,0,16,0,3,0,17,0,3,0,31,0,0,0,17,0,0,5,27,7,4,5,18,0,0,0,33,3,4,7,26,0,5,6,50,8,17,21,96,6,7,18,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,5,0,0,4
ILOC50700801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,3,15,0,0,0,6,0,0,4,12,0,4,3,12,9,0,5,26,0,22,5,63,0,3,5,98,4,15,11,44,0,0,7,87,0,14,11,43,0,3,7,84,5,15,17,49,0,4,8,105,3,9,8,38,0,3,17,82,14,75,54,262,13,14,56,494,0,0,0,0,0,0,9,9,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,11,0,0,0,0,0,0,21,21,0,0,0,0,0,0,17,17,0,0,0,0,0,0,18,18,0,0,0,0,0,0,18,21,0,0,0,0,0,0,100,100,0,0,0,6,0,0,9,18
ILOC50700802,0,0,0,0,0,0,3,4,0,0,0,0,4,0,5,5,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,3,0,3,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,6,3,19,33,0,0,0,4,3,0,3,15,0,8,0,23,0,0,0,32,0,17,13,62,9,0,3,101,4,37,13,62,3,3,4,132,3,19,16,43,3,3,13,103,3,14,14,56,0,5,27,123,5,14,33,61,0,10,32,151,20,107,90,310,22,28,80,655,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,0,0,0,15,15,0,0,0,0,0,0,28,28,0,0,0,0,0,0,30,30,0,0,0,3,0,0,38,40,0,0,0,5,0,0,133,138,0,0,0,7,3,0,15,30
ILOC50700901,0,0,0,3,9,3,7,23,0,0,0,21,10,0,0,32,0,0,4,64,3,0,7,87,0,4,10,41,5,0,4,56,0,0,5,26,5,0,7,44,0,0,10,35,0,0,4,61,0,4,3,23,0,3,8,37,11,15,33,208,31,6,43,349,0,0,16,188,142,8,61,420,12,112,89,589,129,18,47,989,75,366,266,1723,95,41,109,2671,183,436,435,1726,50,62,150,3041,211,445,523,1928,32,77,144,3369,229,439,606,2060,33,87,167,3621,317,710,990,3180,49,224,811,6272,1025,2499,2917,11378,540,521,1497,20386,0,0,0,3,0,0,90,95,0,0,0,0,0,0,154,155,0,0,5,3,0,0,357,366,0,5,0,5,0,0,417,428,0,0,3,9,0,0,448,461,0,0,0,9,0,0,349,358,0,3,4,28,0,0,463,502,3,5,12,61,0,6,2277,2365,0,0,16,194,149,10,164,544
ILOC50701001,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,7,3,0,0,0,0,0,0,3,3,0,4,15,4,0,0,27,0,0,0,34,19,0,11,56,0,9,4,49,9,0,3,73,10,41,23,125,5,7,13,222,30,69,42,182,12,8,16,361,34,111,45,188,11,7,22,421,52,95,75,266,9,20,22,539,93,153,148,284,5,31,102,816,218,483,334,1124,64,71,193,2480,0,0,0,0,0,0,28,28,0,0,0,0,0,0,17,18,0,0,0,0,0,0,30,31,0,3,0,4,0,0,61,72,0,0,0,4,0,0,81,90,0,0,0,6,0,0,80,87,0,0,0,0,0,0,104,109,0,3,0,14,0,0,410,428,0,0,0,35,16,0,45,97
ILOC50701002,0,0,0,3,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,22,6,3,4,36,0,0,0,19,9,0,9,43,0,3,0,51,15,0,8,83,0,43,19,146,18,7,15,243,15,39,23,122,3,3,8,224,20,31,35,179,3,10,16,297,14,54,55,186,5,14,21,365,20,63,51,209,3,20,75,443,75,244,181,914,63,61,156,1696,0,0,0,0,0,0,16,16,0,0,0,0,0,0,15,15,0,0,0,0,0,0,37,38,0,0,0,0,0,0,36,38,0,0,0,3,0,0,62,66,0,0,0,0,0,0,45,47,0,0,0,0,0,0,61,62,0,0,0,5,0,0,264,278,0,0,0,23,16,0,24,64
ILOC50701101,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,4,0,0,0,12,0,0,0,13,0,0,0,3,0,0,0,9,0,0,3,8,0,0,0,9,0,0,0,0,0,0,3,11,0,0,0,0,0,0,4,9,0,0,6,31,3,0,13,55,0,0,0,21,18,0,17,57,0,14,5,64,10,4,10,115,12,56,40,267,6,8,23,413,13,54,53,293,8,4,26,462,16,72,92,394,4,15,43,635,27,60,99,425,8,31,48,689,23,79,144,495,10,37,123,916,99,340,427,1962,67,97,286,3284,0,0,0,0,0,0,31,28,0,0,0,3,0,0,32,39,0,0,0,0,0,0,83,86,0,0,0,4,0,0,88,93,0,0,0,3,0,0,130,140,0,0,0,4,0,0,118,121,0,0,0,10,0,0,140,154,0,0,8,25,0,0,626,660,0,0,0,24,14,0,49,89
ILOC50701102,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,4,0,0,0,9,0,0,12,25,0,0,0,3,0,0,4,8,0,0,0,15,3,0,0,13,0,6,0,37,0,0,0,59,7,12,6,32,0,0,0,53,0,14,5,40,3,5,3,69,0,7,0,37,0,0,6,57,4,6,13,37,0,0,12,75,9,50,30,204,5,11,32,336,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,16,20,0,0,0,0,0,0,15,15,0,0,0,0,0,0,13,18,0,0,0,0,0,0,15,15,0,0,0,0,0,0,19,19,0,0,0,3,0,0,101,103,0,0,0,3,0,0,14,18
ILOC50701201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,15,0,8,3,51,0,0,6,72,8,8,9,37,0,5,0,66,4,15,4,52,0,3,8,84,3,3,8,69,0,0,17,105,6,16,22,53,0,5,17,119,23,55,44,270,13,17,38,454,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,9,9,0,0,0,0,0,0,23,23,0,0,0,0,0,0,22,20,0,0,0,0,0,0,20,17,0,0,0,0,0,0,98,94,0,0,0,0,0,0,7,6
ILOC50701202,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,10,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,11,0,0,0,0,0,0,3,5,0,0,3,27,0,3,6,42,0,0,0,17,19,0,4,50,0,7,0,66,19,0,6,100,10,19,16,199,9,0,15,272,7,21,30,212,6,8,16,308,12,24,50,192,8,12,14,310,9,25,39,211,3,9,19,325,13,38,54,259,4,22,102,489,58,135,195,1157,76,50,187,1849,0,0,0,0,0,0,23,23,0,0,0,0,0,0,14,14,0,0,0,0,0,0,35,35,0,0,0,6,0,0,64,65,0,0,0,0,0,0,49,49,0,0,0,0,0,0,40,43,0,0,0,0,0,0,39,44,0,0,0,7,0,0,259,267,0,0,4,20,17,0,28,77
