ILOC_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
ILOC50700102,13,201,171,376,28,49,76,777,703,1475,30,25,58,831,776,1610,9,9,15,154,139,290,9,8,16,166,153,322,7,8,16,134,122,252,5,8,13,147,136,282,5,5,14,161,136,295,7,5,10,169,145,314,5,6,9,125,112,234,7,6,17,135,125,258,3,4,5,106,72,180,11,7,13,120,77,200,29,30,58,676,574,1252,33,32,64,741,629,1374,5,6,11,90,72,164,5,0,8,103,74,175,4,8,9,89,65,156,6,4,7,102,79,177,13,0,9,80,80,162,0,5,3,91,88,178,13,0,12,89,77,164,3,10,8,101,88,195,9,9,16,91,79,178,8,0,10,113,92,206,45,17,63,445,379,823,18,17,41,510,420,927,69,19,88,494,439,935,39,17,56,601,477,1077,34,19,54,552,532,1084,46,30,77,636,579,1214,47,15,63,551,573,1123,38,19,57,634,608,1243,27,11,43,570
ILOC50700201,24,106,99,207,41,38,79,455,432,885,61,59,117,551,527,1083,18,6,24,72,88,161,7,18,22,94,110,206,13,8,11,81,74,158,8,4,12,102,82,185,3,4,11,70,72,136,9,3,9,78,80,158,3,0,3,68,58,131,12,7,15,87,66,151,5,4,11,82,54,130,8,9,15,99,58,159,50,17,62,375,350,720,39,36,71,458,401,863,7,7,11,70,45,123,10,10,15,88,60,147,3,3,12,69,53,125,11,7,16,82,62,150,3,4,3,56,54,114,7,11,19,66,67,137,6,0,6,67,49,116,10,4,16,86,56,143,0,3,8,75,58,125,5,6,14,80,67,146,24,18,41,337,263,598,37,36,74,401,317,713,17,23,37,390,309,701,42,42,79,448,373,816,17,10,33,426,381,810,45,34,85,488,434,921,16,8,23,469,455,930,61,51,115,547,516,1062,19,21,37,456
ILOC50700202,0,0,4,3,0,0,0,15,16,29,0,0,3,17,18,33,0,0,0,7,0,7,0,0,0,8,0,8,0,0,0,3,4,6,0,0,0,3,8,8,0,0,0,5,0,3,0,0,0,5,0,6,0,0,0,8,0,5,0,0,0,8,0,7,0,0,0,3,0,10,0,0,0,4,0,8,0,0,0,21,8,33,3,0,3,25,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,6,3,7,5,0,5,6,4,14,0,0,0,9,7,16,5,0,3,14,14,23,0,0,0,16,4,16,0,0,0,13,3,22,0,0,0,13,13,28,0,0,0,14,19,30,4,0,4,17,21,39,0,4,7,21,20,44,0,0,0,11
ILOC50700203,4,11,3,13,7,4,7,25,16,40,3,3,10,32,23,54,0,0,0,6,10,14,0,0,5,10,12,18,0,3,0,8,4,10,0,0,0,4,9,11,3,0,3,4,0,7,0,0,0,10,0,11,0,0,0,7,10,14,0,4,4,7,13,21,0,0,0,5,0,4,0,0,0,4,0,11,7,6,7,29,31,54,5,4,11,32,39,74,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,0,9,8,0,0,0,0,10,13,0,0,0,0,0,4,0,0,0,3,0,5,0,0,3,4,0,6,0,0,4,0,3,12,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,14,15,28,5,3,4,23,22,42,6,0,6,20,20,36,0,0,3,25,15,45,0,0,0,24,16,44,5,0,3,28,21,52,3,6,8,26,28,57,4,0,0,31,30,66,3,3,3,20
ILOC50700204,0,4,6,4,6,6,5,8,7,10,3,4,0,12,8,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,0,4,0,4,0,0,0,4,0,4,7,6,5,4,7,7,5,0,5,12,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,10,0,0,0,6,0,6,0,0,0,3,0,3,0,3,3,5,4,8,0,0,4,5,6,16,0,0,3,0,8,8,3,3,6,8,15,25,0,0,4,9,8,14,0,6,6,6,16,25,0,3,3,8,10,11,0,0,3,4,10,22,0,0,4,7
ILOC50700205,0,4,13,22,10,10,17,50,61,114,8,0,11,64,70,137,0,0,0,9,3,21,0,0,0,9,4,18,5,0,3,6,3,8,3,0,3,10,4,19,0,0,0,11,7,17,0,0,0,14,7,16,0,3,3,6,8,16,0,0,0,3,13,16,0,0,0,11,8,22,3,0,3,21,8,28,6,7,6,49,30,80,8,0,7,56,36,93,0,0,0,4,5,7,0,0,0,5,5,11,0,0,0,5,4,7,0,0,0,3,5,11,0,0,4,8,0,7,0,0,0,9,9,13,0,0,0,6,10,11,0,0,0,6,10,11,0,0,0,7,0,11,4,0,0,8,0,14,0,6,7,28,19,49,0,0,4,37,25,62,9,0,10,40,39,75,6,4,7,51,45,90,8,7,12,37,35,72,0,9,8,42,44,88,0,6,6,38,54,94,8,4,13,43,63,104,0,3,8,45
ILOC50700301,6,92,106,196,20,14,34,431,403,828,8,17,32,456,435,889,5,10,9,73,99,175,3,3,10,82,110,192,6,0,6,98,86,186,0,4,5,99,96,197,0,6,4,85,95,175,0,4,4,84,99,179,3,5,11,73,70,143,3,0,3,84,76,159,0,0,5,57,62,121,4,5,9,65,67,136,16,19,38,393,405,801,13,16,26,421,443,862,0,5,5,78,62,137,0,10,9,75,76,150,7,10,12,58,70,138,4,4,6,70,83,157,0,3,8,69,68,134,3,5,7,80,76,152,0,3,9,67,66,136,5,3,12,82,76,157,0,0,0,86,77,166,3,3,7,92,86,173,14,27,38,363,352,712,24,20,43,398,394,791,12,14,30,426,428,860,40,31,73,484,478,962,18,10,28,415,463,881,37,22,61,473,500,968,6,13,21,434,454,885,31,22,53,471,496,960,9,10,12,443
ILOC50700302,5,26,27,55,17,15,31,135,122,260,4,3,7,153,138,296,0,4,3,27,30,58,0,0,0,32,32,61,0,4,4,35,19,48,0,0,0,35,20,53,4,4,3,16,22,38,0,0,0,20,19,40,0,6,7,13,20,35,0,0,0,12,25,43,0,0,0,22,18,32,0,0,0,21,18,34,7,16,16,112,99,211,0,0,0,117,117,232,0,0,5,14,9,29,0,4,4,15,13,31,0,0,3,22,18,34,0,0,0,19,16,41,0,3,3,18,23,39,0,0,0,18,29,44,0,0,0,10,25,38,0,0,0,17,25,44,0,0,3,23,22,45,0,4,4,28,26,51,8,7,17,84,94,180,5,7,8,97,109,204,7,15,16,121,132,246,6,5,12,133,143,277,3,3,8,142,148,289,9,6,11,155,157,312,0,3,3,118,141,259,3,3,9,124,144,265,3,9,13,120
ILOC50700303,0,25,33,58,0,18,13,113,119,226,7,5,11,121,137,260,3,0,3,14,28,40,0,0,0,20,28,49,0,3,3,22,11,27,0,3,3,22,16,36,4,0,3,19,30,48,0,0,0,20,32,54,0,4,7,21,20,40,0,0,0,24,17,44,3,0,3,26,25,49,0,0,3,28,33,56,11,9,17,103,111,212,4,4,9,109,123,239,0,4,8,22,19,42,0,4,3,29,29,60,5,4,7,18,30,45,3,0,3,26,29,52,4,0,4,17,22,40,0,0,0,24,23,50,0,0,3,17,17,30,0,0,0,18,16,38,4,0,5,29,12,39,3,0,3,33,11,47,14,10,24,100,104,203,6,3,12,129,115,242,31,10,41,144,73,213,9,10,18,181,87,272,26,4,29,155,98,247,6,5,19,189,107,300,22,3,26,172,103,277,10,3,12,199,108,314,15,0,17,151
ILOC50700304,10,29,21,58,22,20,42,104,112,217,16,20,42,148,151,302,0,3,11,25,18,45,5,5,10,29,30,60,6,7,14,20,16,29,6,0,6,30,20,49,0,6,10,21,21,44,7,0,8,32,31,60,0,5,7,22,23,44,0,4,4,24,27,53,0,5,5,20,15,37,0,0,4,20,21,41,10,23,34,104,92,195,18,14,25,138,125,264,0,0,5,24,27,52,0,0,4,24,35,58,3,0,4,27,31,55,0,0,4,34,35,67,0,9,11,34,32,65,3,5,10,44,41,86,6,4,6,29,33,60,3,0,3,32,37,66,3,0,9,25,25,58,0,3,6,32,31,63,17,12,29,138,151,288,9,16,26,167,182,346,14,9,20,142,162,306,13,20,34,159,192,353,11,9,21,147,160,312,22,21,43,184,193,375,7,15,23,133,132,264,14,9,25,148,160,310,9,3,7,122
ILOC50700305,5,16,16,35,9,4,15,79,69,146,6,5,13,103,77,182,0,6,0,22,14,34,0,0,0,19,15,41,0,4,3,10,15,26,0,0,0,14,13,34,0,6,9,9,15,20,0,0,0,14,16,27,0,0,0,12,14,21,0,4,0,9,17,29,3,8,8,13,16,31,0,0,0,16,24,41,10,17,31,70,58,127,3,4,6,81,87,162,3,3,11,20,13,34,0,3,3,19,22,41,3,6,10,16,15,32,3,0,4,21,26,42,6,0,7,21,15,32,0,0,5,19,21,40,4,4,3,20,17,34,3,0,8,24,20,42,0,6,8,15,3,21,0,0,0,20,7,31,13,13,28,84,71,152,7,6,13,106,94,196,12,11,20,76,87,164,12,3,20,101,104,203,3,5,9,80,87,166,13,10,20,92,99,198,4,8,14,79,86,162,12,12,24,90,105,200,0,4,4,69
ILOC50700401,21,307,300,601,58,55,116,1392,1313,2706,61,63,127,1508,1437,2944,14,15,25,281,231,513,16,10,21,303,250,559,6,3,12,225,225,449,10,12,19,247,236,484,10,5,14,227,226,452,9,15,25,242,245,491,11,13,24,202,170,376,7,10,19,220,196,413,12,7,14,159,132,290,3,11,22,169,153,318,41,39,86,1093,977,2078,46,53,104,1183,1078,2264,10,5,15,152,126,280,5,7,7,170,138,305,3,9,14,132,108,240,9,8,13,149,117,269,11,5,12,119,130,246,3,3,12,133,136,276,8,6,11,125,108,236,8,8,12,144,121,262,3,0,9,132,126,257,11,6,22,147,133,281,37,26,62,672,592,1262,37,29,65,737,651,1390,24,18,49,713,785,1496,74,65,143,816,867,1684,19,19,48,926,1015,1939,87,56,142,1032,1096,2127,13,17,28,1035,1289,2323,92,70,158,1133,1377,2509,31,19,45,1142
ILOC50700501,0,26,33,60,16,24,35,131,116,248,9,16,28,161,156,315,6,0,8,13,16,29,0,3,10,24,21,39,0,4,9,17,28,46,9,0,5,28,32,59,0,0,3,20,12,35,5,0,4,25,15,44,3,0,9,18,27,40,0,3,7,28,27,53,4,0,4,10,10,25,8,5,8,20,12,35,16,7,21,82,91,175,18,18,39,114,116,234,3,3,5,28,15,37,5,0,8,30,19,47,4,4,3,15,15,36,6,0,3,20,24,44,4,0,6,21,18,39,7,4,5,35,23,50,0,0,0,24,21,43,5,6,4,32,20,50,0,3,7,22,12,36,3,0,6,27,20,49,10,12,20,112,81,198,17,11,30,143,99,240,9,0,10,108,111,226,27,19,39,136,134,271,7,5,14,135,111,244,20,11,35,159,133,297,4,4,9,111,137,242,17,17,36,128,161,283,3,5,10,124
ILOC50700502,3,15,7,22,0,0,5,53,52,109,11,4,21,74,57,132,3,0,0,11,11,19,0,3,5,13,13,28,0,0,0,6,0,4,3,0,3,6,7,10,4,0,4,8,3,16,0,0,0,15,4,19,3,0,3,7,14,18,0,0,0,8,11,18,0,0,0,12,9,11,0,0,0,13,6,18,4,5,13,41,32,73,8,3,17,55,42,95,3,0,4,11,3,13,7,0,7,16,4,23,0,0,0,3,0,12,0,0,0,3,6,12,0,0,0,13,3,19,5,0,5,15,3,21,0,3,3,18,18,34,3,0,7,17,17,37,0,0,0,13,7,19,0,3,5,13,12,22,5,4,6,54,39,92,14,3,16,66,50,118,0,5,8,76,56,127,22,10,35,103,71,176,0,6,6,87,71,157,24,12,36,115,89,201,6,0,10,85,57,145,25,7,31,111,68,181,0,0,0,84
ILOC50700601,18,266,206,470,56,51,107,1057,971,2025,52,51,99,1171,1068,2233,13,13,27,192,192,382,10,4,15,209,209,420,10,4,19,196,193,385,13,4,17,215,206,421,8,7,19,199,187,388,13,12,21,222,202,427,10,11,20,142,143,285,4,4,7,152,156,311,12,4,19,131,127,261,7,9,14,153,142,290,50,45,94,853,843,1702,45,29,76,957,916,1869,9,0,11,144,110,252,10,3,11,156,113,267,3,9,12,116,110,225,0,0,4,125,115,239,5,10,19,115,102,214,5,8,19,124,123,249,3,6,13,105,111,214,10,9,17,112,130,238,11,4,18,124,116,243,11,4,18,147,125,273,32,34,62,604,552,1152,32,30,61,662,613,1277,29,23,56,639,686,1326,55,35,97,731,745,1478,27,17,47,778,859,1643,27,38,69,837,918,1757,24,24,46,867,939,1808,54,24,75,938,984,1929,17,30,46,834
ILOC50700701,0,12,7,21,3,3,7,43,43,85,6,3,10,55,55,109,0,0,5,3,13,14,0,0,0,4,18,20,0,0,0,5,0,10,0,0,0,5,0,6,0,0,5,12,3,15,0,0,4,15,5,25,0,0,0,17,0,17,4,0,0,17,5,22,0,3,3,5,7,16,0,4,5,9,17,20,3,8,12,44,23,64,3,7,16,51,40,90,0,8,8,8,8,15,0,0,7,9,7,20,0,0,0,13,5,14,0,0,0,11,6,20,0,0,7,8,4,12,0,0,0,15,5,22,0,0,3,11,10,18,0,0,0,10,11,21,0,0,4,10,3,19,3,3,4,16,12,25,7,11,12,54,34,85,8,3,16,65,42,108,0,0,0,46,45,94,0,7,13,47,51,102,4,3,7,44,56,100,5,10,11,51,60,112,0,3,0,64,55,122,4,6,9,68,69,134,5,5,5,56
ILOC50700702,4,15,13,29,8,14,26,84,102,179,14,13,28,110,125,236,0,0,0,4,13,16,0,3,3,6,21,25,0,4,4,16,9,27,0,0,3,15,16,35,0,0,0,20,4,26,0,0,4,18,6,23,5,0,5,11,8,22,4,0,3,17,13,27,0,0,0,20,13,33,0,0,0,27,15,35,7,3,7,72,52,123,6,5,17,85,61,146,0,0,0,9,10,26,6,4,5,11,19,31,0,0,0,19,5,20,7,3,5,18,7,31,0,4,5,14,13,30,0,4,3,17,19,39,0,0,0,24,10,32,5,0,3,24,8,37,0,0,0,20,16,37,0,3,3,23,16,40,3,5,9,84,54,140,16,7,21,107,75,177,4,7,11,91,78,166,16,6,22,111,85,198,0,4,4,109,117,220,5,12,18,111,135,250,3,0,9,121,135,254,15,19,32,141,156,297,0,4,5,128
ILOC50700703,0,7,12,15,0,7,13,21,17,38,5,0,5,34,27,58,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,3,3,4,0,0,0,3,8,8,0,0,0,7,0,8,0,0,0,7,4,6,0,0,0,7,0,8,0,0,0,9,0,11,0,0,0,3,0,3,0,0,0,0,0,5,4,0,7,18,16,33,0,0,0,25,14,38,0,0,0,3,4,5,0,0,0,0,4,8,0,0,0,5,4,5,0,0,0,8,4,8,0,0,0,4,4,4,0,0,0,3,4,8,0,0,0,3,3,5,0,0,0,7,3,12,0,0,0,6,5,10,0,0,0,6,8,15,3,0,3,22,15,35,3,0,5,31,14,45,0,0,0,20,18,35,0,0,4,21,21,42,5,11,17,13,17,34,0,3,4,14,28,49,4,0,4,26,28,54,5,4,6,32,26,61,0,3,0,13
ILOC50700801,6,13,18,27,10,8,16,73,67,139,11,6,22,90,86,175,0,4,5,13,10,21,0,0,4,12,20,33,0,0,0,16,3,22,3,0,3,15,3,23,0,0,0,14,3,19,0,0,0,19,3,19,0,0,0,15,0,11,0,4,7,13,10,20,0,0,0,11,4,10,0,0,0,11,3,15,3,5,10,54,28,82,9,3,13,67,38,104,0,0,3,11,8,20,0,0,4,13,7,27,0,0,0,14,10,24,3,0,3,16,11,26,0,0,0,13,10,26,4,0,0,12,16,28,0,0,0,7,6,15,0,0,0,7,8,16,0,0,0,17,15,34,3,0,4,22,19,36,3,5,5,61,50,110,8,3,8,72,52,126,3,6,9,70,80,146,5,4,10,78,88,166,6,8,16,83,97,181,5,9,11,94,111,203,4,6,12,94,81,175,7,5,17,112,92,204,6,4,11,82
ILOC50700802,0,15,24,41,14,24,39,102,110,212,20,9,24,136,143,278,3,0,5,9,12,15,3,0,9,8,16,24,6,4,13,14,8,23,0,3,4,20,20,39,3,4,7,9,15,22,0,0,3,14,20,30,0,3,3,17,11,31,0,0,0,17,18,35,0,0,4,13,10,24,0,0,0,15,15,31,16,16,26,56,61,118,7,9,16,74,88,159,0,0,0,12,17,24,0,5,5,12,16,25,0,0,0,12,14,24,0,0,0,19,14,26,7,0,7,18,11,22,0,0,0,18,11,33,4,0,3,14,15,27,0,0,3,19,13,35,0,3,7,14,15,32,0,3,0,19,21,41,14,5,19,74,64,139,5,3,6,86,76,160,9,10,15,86,78,161,6,6,11,96,93,190,3,9,6,85,82,166,8,9,16,90,101,193,7,13,18,106,116,227,5,12,22,124,138,263,6,5,15,114
ILOC50700901,57,643,598,1244,168,197,371,2747,2649,5395,141,145,289,3059,2991,6052,31,38,69,525,522,1046,21,30,48,572,586,1162,32,35,65,506,496,999,14,20,33,550,554,1098,32,35,67,510,481,993,27,23,51,565,538,1108,34,23,54,489,456,945,17,8,28,540,490,1026,19,24,44,439,423,865,37,25,62,501,472,972,146,149,297,2470,2375,4841,116,111,224,2724,2637,5365,24,21,39,461,459,921,34,23,59,518,497,1014,23,24,48,422,508,928,26,31,60,469,561,1030,27,16,48,420,424,846,33,27,56,478,474,948,22,26,48,407,429,838,34,20,54,461,475,937,12,34,50,413,387,797,30,30,56,454,445,905,105,119,228,2122,2203,4322,164,127,287,2382,2459,4837,91,88,180,1995,2231,4228,156,121,279,2248,2434,4686,87,103,190,2132,2514,4642,212,128,337,2424,2747,5168,70,74,150,2327,2701,5025,218,142,357,2621,2916,5532,50,59,113,2177
ILOC50701001,22,82,72,150,14,16,33,318,294,612,48,41,92,377,358,737,5,5,11,68,76,146,7,7,18,80,87,170,0,7,10,87,69,157,14,12,19,101,90,184,0,0,4,70,70,138,9,9,20,79,78,162,3,0,7,61,27,89,10,0,10,72,33,103,4,3,4,40,29,71,7,5,3,47,35,79,16,22,40,321,274,595,35,29,70,378,319,700,0,0,0,36,21,56,0,3,9,37,27,64,0,0,4,31,24,55,3,3,9,39,32,66,0,0,0,23,28,49,3,3,7,28,28,56,0,0,0,34,36,60,0,0,7,31,33,68,4,0,4,21,27,43,3,4,6,30,28,56,4,4,7,134,133,270,21,17,38,163,153,313,3,10,13,141,155,296,5,19,22,146,183,331,3,3,4,211,234,444,33,36,60,241,272,515,3,9,12,241,267,504,28,29,58,267,297,571,6,13,17,291
ILOC50701002,14,76,49,122,16,19,39,267,204,469,20,21,44,313,247,557,6,3,8,50,50,101,3,0,5,59,56,116,0,4,4,50,51,95,0,7,8,52,56,112,3,5,11,58,47,102,5,10,13,69,58,126,8,3,7,42,56,93,5,7,10,51,64,109,4,4,10,40,27,69,0,4,11,44,37,76,19,19,39,234,222,457,17,28,42,271,271,544,9,7,12,39,21,60,4,7,7,47,33,77,7,0,11,45,32,80,3,0,5,55,34,88,0,0,3,39,23,65,5,4,7,41,33,70,3,0,3,31,31,62,9,4,5,40,38,76,4,0,3,33,30,62,0,4,4,36,37,71,24,9,33,179,145,325,15,15,27,213,170,385,4,9,11,204,188,392,19,10,27,227,205,426,9,0,12,209,229,435,18,15,37,238,245,477,5,3,10,205,222,428,18,16,38,228,248,475,6,7,15,195
ILOC50701101,11,92,99,186,31,38,75,402,401,803,41,31,68,479,473,946,16,8,19,80,94,167,5,7,9,95,102,203,6,5,14,77,75,148,5,8,14,94,82,177,6,9,15,76,67,146,8,0,13,95,79,172,4,0,5,53,50,104,8,3,14,64,59,124,6,3,7,67,53,125,11,9,14,76,66,147,36,29,62,359,332,692,33,26,60,428,385,815,0,3,4,50,51,104,8,3,9,63,55,118,0,0,0,71,36,108,4,3,11,80,39,119,0,0,5,58,46,108,4,3,11,67,48,119,0,9,10,57,44,102,13,3,22,70,52,127,3,0,3,46,54,99,5,11,11,54,56,115,15,6,20,284,228,517,41,20,61,340,260,596,7,10,18,317,324,642,44,28,71,370,363,735,15,11,25,310,387,694,47,34,81,373,429,803,15,10,22,351,403,753,47,19,65,407,431,840,8,7,18,381
ILOC50701102,0,18,21,38,13,19,30,63,62,124,5,7,10,83,86,168,0,0,3,11,12,21,3,0,3,17,14,33,5,4,3,5,4,9,5,0,0,10,6,21,0,3,3,11,9,21,0,5,5,13,15,30,0,3,6,3,8,11,0,0,0,4,12,18,3,4,7,6,5,16,3,0,5,11,14,22,14,13,28,43,40,86,7,9,12,60,59,117,4,0,7,7,7,18,0,0,0,14,11,28,3,0,4,11,11,13,4,0,3,15,12,20,0,0,4,8,0,12,3,0,3,14,4,18,0,3,4,9,8,16,0,0,0,16,7,23,0,4,6,5,10,17,0,0,0,8,15,28,13,13,28,38,37,76,7,6,17,61,53,115,12,4,18,52,46,96,11,5,15,73,59,129,3,9,13,37,41,83,11,6,18,56,65,115,6,0,7,40,44,86,10,5,14,57,52,106,3,11,15,45
ILOC50701201,8,15,18,35,3,3,9,87,60,144,16,8,24,99,76,175,0,0,3,8,11,16,0,0,10,13,14,28,0,0,0,10,16,23,0,0,0,14,13,25,5,0,5,4,5,11,0,4,4,8,7,16,0,0,0,9,13,14,0,0,0,9,14,20,0,0,0,3,9,15,0,3,0,3,7,16,9,0,8,30,47,80,6,10,13,44,59,103,0,0,0,6,3,6,0,0,0,7,6,8,0,0,0,3,13,11,0,0,0,3,9,16,0,0,0,9,0,9,4,0,4,14,0,17,0,0,0,6,10,13,0,0,0,6,6,12,3,0,4,4,7,13,0,0,0,5,10,17,3,3,5,30,30,57,0,0,3,37,35,73,3,9,11,54,54,105,6,3,7,61,60,118,0,3,7,48,55,98,12,10,19,59,65,125,0,0,0,62,67,128,4,11,14,63,77,145,5,0,8,59
ILOC50701202,14,92,72,166,22,15,42,330,347,679,34,26,57,387,386,774,11,11,19,59,71,125,7,5,12,72,86,157,5,6,9,42,62,106,5,4,11,46,71,124,6,3,10,53,43,100,0,6,9,61,57,119,3,5,4,40,55,94,10,6,13,46,61,109,10,0,8,45,47,90,5,6,12,57,58,112,31,29,55,237,278,519,24,29,53,288,337,626,0,0,3,45,35,83,4,0,3,48,40,91,3,0,3,55,47,101,4,4,11,61,54,111,6,0,5,39,32,73,3,3,10,50,37,90,0,4,6,35,41,79,0,0,4,38,43,87,6,0,4,35,45,81,3,6,10,40,54,95,13,8,16,209,205,414,14,16,33,235,234,471,4,3,13,223,238,467,15,11,30,244,261,503,11,6,21,222,252,473,16,23,36,254,278,529,11,11,19,272,284,559,34,24,59,322,316,638,11,9,22,238
