ILOC_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600111,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,6,0,11,9,0,0,12,0,0,0,14,3,22,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,5,0,0,5,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,9,24,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,65,3,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,77,4,0,9,0,0,0,6,3,94,177,0,0,76,8,9,3,89,8,279,306,0,0,26,7,4,4,36,0,347,115,18,10,4,0,0,0,4,0,139,73,6,4,0,0,0,0,0,0,88,64,3,0,8,0,0,6,16,4,88,11,0,26,0,0,0,0,0,0,43,65,13,5,20,4,0,0,21,9,116,5,0,4,0,0,0,0,0,0,5
ILOC50600202,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,57,21,0,0,7,0,0,0,7,0,34,14,0,0,0,0,0,0,0,0,12,17,4,3,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
ILOC50600203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,221,7,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
ILOC50600204,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,89,4,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,103,4,0,0,0,0,0,0,0,105,29,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,0,0,0,19,22,0,3,0,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,4,7,3,3,0,0,0,0,0,0,11,464,17,4,0,0,0,0,0,5,489,4,0,0,0,0,0,0,0,0,3
ILOC50600301,30,7,0,0,0,0,0,0,0,33,70,12,0,0,0,0,0,0,0,79,69,32,6,0,0,0,0,0,0,110,86,31,0,0,0,0,0,0,0,113,11,3,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,6,149,13,4,4,0,0,0,4,0,159,0,0,0,0,0,0,0,0,0,0,312,78,10,4,0,0,0,4,0,407,20,3,0,0,0,0,0,0,0,25,16,10,0,0,0,0,0,0,0,34,448,111,11,0,0,0,0,0,4,577,233,21,0,15,3,0,0,18,0,280,1083,114,8,0,0,0,0,4,0,1206,653,187,146,0,0,0,0,0,0,985,228,46,37,0,0,0,0,0,0,307,109,40,14,0,0,0,0,0,0,161,13,4,3,0,0,0,0,0,0,14,963,106,52,14,9,0,0,27,3,1154,4,4,0,0,0,0,0,0,0,5
ILOC50600401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600402,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,16,9,0,4,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,23,7,4,3,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,4,24,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ILOC50600403,11,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,15,18,6,0,0,0,0,0,0,0,23,13,6,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,33,4,21,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,13,27,0,0,0,0,0,0,113,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,96,14,28,0,0,0,0,0,0,142,66,4,13,7,0,0,3,10,0,101,146,7,7,3,0,0,3,5,0,164,137,59,74,0,4,0,0,5,0,282,33,14,8,0,0,0,0,0,0,52,28,5,6,0,0,0,0,0,0,42,4,0,0,0,0,0,0,0,0,4,315,31,81,0,3,0,3,7,0,442,0,0,0,0,0,0,0,0,0,0
ILOC50600404,47,5,3,0,0,0,0,0,0,52,102,7,0,0,0,0,0,0,0,106,82,33,18,0,0,0,0,0,3,127,176,59,0,0,0,0,0,0,0,241,10,5,0,0,0,0,0,0,0,11,24,5,0,0,0,0,0,0,0,33,158,59,8,0,0,0,0,0,0,229,5,0,0,0,0,0,0,0,0,5,460,159,25,0,0,0,0,0,3,648,10,6,0,0,0,0,0,0,0,22,22,5,0,0,0,0,0,0,0,29,642,180,28,3,0,0,0,3,4,856,121,45,3,8,0,0,0,8,0,179,461,67,3,3,0,0,0,3,0,532,304,156,92,0,0,0,0,3,0,559,193,39,13,0,0,0,0,0,0,253,66,17,5,0,0,0,0,0,0,94,40,0,3,0,0,0,0,0,0,40,445,178,47,0,0,0,0,0,0,675,4,6,0,0,0,0,0,0,0,9
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,6,4,0,0,0,0,0,0,25,12,0,0,8,0,0,0,8,0,20,28,0,0,7,0,0,0,7,0,32,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0
ILOC50600502,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,20,56,0,0,10,0,0,0,10,9,76,146,10,0,0,0,0,0,0,0,155,43,0,22,0,0,0,0,0,0,69,10,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600504,6,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,4,34,33,0,0,0,0,0,0,0,62,4,0,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,0,0,0,0,87,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,48,0,0,0,0,0,0,0,113,8,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600505,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,5,77,22,0,0,0,0,0,0,0,102,3,3,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,13,15,12,0,0,0,0,0,0,0,24,12,7,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,242,88,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0
ILOC50700101,35,0,0,0,0,0,0,0,0,35,68,0,0,0,0,0,0,0,0,63,51,3,0,0,0,0,0,0,0,57,75,17,0,0,0,0,0,0,0,91,19,4,0,0,0,0,0,0,0,26,10,3,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,172,27,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,22,288,37,0,0,0,0,0,0,0,321,2231,149,4,11,23,0,0,35,0,2419,1681,61,4,0,0,0,0,0,4,1750,794,176,13,0,0,0,0,0,0,976,220,145,3,0,0,0,0,0,3,363,521,72,0,0,0,0,0,4,0,602,55,143,10,0,0,0,0,0,0,207,69,36,6,3,0,0,0,8,0,115,7,16,0,0,0,0,0,0,0,16
ILOC50700102,49,0,0,0,0,0,0,0,0,50,125,6,0,0,0,0,0,0,0,126,31,0,0,0,0,0,0,0,0,31,27,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,80,0,0,3,0,0,0,3,0,86,3,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,12,264,5,0,3,0,0,0,3,0,274,2894,30,5,41,67,0,0,103,7,3041,2801,25,6,3,0,0,0,3,5,2838,460,55,4,0,0,0,0,3,0,523,108,9,0,0,0,0,0,0,0,113,428,10,0,0,0,0,0,0,0,441,22,14,0,0,0,0,0,0,0,29,71,0,0,17,22,0,0,41,4,109,7,0,0,0,0,0,0,0,0,7
