ILOC_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
ILOC50600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,5,0,0,3,7,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,6,5,0,5,6,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ILOC50600106,0,0,0,0,0,0,60,58,0,0,0,0,0,0,41,45,0,0,0,0,0,0,23,23,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,3,4,0,0,0,171,173,0,0,0,9,4,0,18,34,3,10,6,25,9,3,14,69,25,77,48,83,8,13,69,326,25,52,46,88,4,4,54,277,5,39,33,34,3,5,35,150,5,18,15,14,0,0,24,76,0,3,6,0,0,0,3,14,61,199,156,253,41,27,212,943,0,0,0,3,4,0,0,13,0,0,0,17,0,0,0,17,0,3,0,26,8,0,3,48,0,0,9,26,3,3,8,46,0,5,0,4,0,0,0,16,0,0,3,11,5,0,0,13,0,0,0,0,0,0,0,5,0,11,15,85,15,10,16,150,0,0,0,9,8,0,6,19,3,17,6,40,12,3,6,86,34,120,62,234,16,9,14,487
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
ILOC50600111,0,0,0,0,0,0,102,102,0,0,0,0,0,0,54,54,0,0,0,0,0,0,40,40,0,0,0,0,0,0,39,39,0,0,0,0,0,0,8,8,0,0,0,0,0,0,290,291,0,0,0,0,0,0,7,10,0,5,4,13,9,0,41,76,20,44,15,36,9,9,107,232,4,6,10,28,4,0,64,123,0,8,13,11,0,0,44,82,0,5,8,11,0,0,44,70,0,0,0,0,0,0,11,20,28,69,53,95,18,8,323,606,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,27,3,0,0,25,0,0,0,8,0,0,3,17,0,0,6,5,0,0,4,14,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,45,10,0,11,63,0,0,0,9,4,0,0,12,0,19,6,58,10,3,3,112,37,114,52,273,13,7,25,522
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,0,0,0,0,0,0,58,64,0,0,0,4,0,0,35,40,0,0,0,0,0,0,25,26,0,0,0,0,0,0,33,33,0,0,0,0,0,0,16,16,0,0,0,8,0,0,209,213,0,0,0,9,3,0,15,30,0,22,3,33,11,0,30,104,32,127,55,87,16,0,70,389,24,78,38,67,7,0,48,266,13,46,33,40,9,11,40,186,9,17,26,29,6,7,54,147,6,18,8,16,0,7,40,95,94,302,165,275,50,29,304,1216,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,17,0,0,6,22,5,0,4,28,0,0,4,21,0,0,6,30,0,5,3,9,0,0,3,20,0,0,0,4,4,0,5,14,0,0,0,0,0,0,6,10,3,8,8,68,6,0,26,126,0,0,0,14,3,0,11,30,0,30,12,83,12,7,15,157,53,195,90,336,19,6,30,723
ILOC50600202,0,0,0,0,0,0,21,21,0,0,0,0,0,0,19,19,0,0,0,0,0,0,11,11,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,18,6,15,4,0,22,74,9,10,8,3,0,3,17,56,0,3,3,3,0,0,13,27,0,0,3,7,0,0,7,24,0,3,5,4,0,0,7,15,18,41,22,38,6,9,68,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,9,4,10,0,0,4,24,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,17,4,21,5,36,4,4,3,81
ILOC50600203,0,0,0,0,0,0,14,23,0,0,0,0,0,0,27,27,0,0,0,0,0,0,16,16,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,3,9,0,0,0,8,0,0,5,13,0,21,12,22,0,7,16,79,3,17,11,25,3,0,24,87,6,3,11,15,0,0,16,45,0,0,5,8,0,0,11,31,0,0,0,0,0,0,0,3,11,41,41,74,8,7,85,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,0,7,0,0,5,6,0,0,0,11,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,9,12,0,6,9,28,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,14,4,18,12,62,0,0,4,109
ILOC50600204,0,0,0,0,0,0,33,33,0,0,0,0,0,0,38,38,0,0,0,0,0,0,29,26,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,126,0,0,0,3,3,0,16,18,0,9,7,8,3,0,8,36,17,59,32,57,9,5,32,200,8,51,32,61,4,9,42,211,9,13,21,24,4,0,31,110,7,14,13,11,0,0,17,55,3,3,0,4,0,0,4,17,43,143,102,178,18,14,147,658,0,0,0,0,3,0,0,8,0,0,3,5,3,0,0,10,0,3,0,13,5,0,0,19,0,0,0,27,4,0,0,29,0,0,0,7,0,0,3,11,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,5,8,49,12,3,3,84,0,0,0,3,4,0,7,16,0,7,4,20,3,3,0,43,22,69,42,148,6,4,4,300
ILOC50600301,0,0,0,0,0,0,232,234,0,0,0,4,0,0,209,211,0,0,0,5,0,0,137,139,0,0,0,0,0,0,78,78,0,0,0,0,0,0,25,25,0,0,0,8,0,0,800,815,0,0,3,16,27,3,57,111,12,49,26,82,24,4,77,273,135,359,151,273,40,17,281,1263,128,332,175,253,34,27,239,1191,84,158,131,160,24,31,178,766,27,57,63,55,16,22,100,333,9,21,19,13,5,6,39,102,388,974,563,856,166,109,978,4039,0,0,0,7,9,5,12,34,0,0,0,32,5,0,0,40,3,8,10,85,11,0,17,132,4,9,9,74,4,4,7,109,4,10,9,38,3,5,13,74,0,7,8,9,0,0,6,32,0,0,0,4,0,0,5,11,18,27,32,252,35,14,54,429,0,0,3,46,44,7,16,112,13,62,30,183,42,4,19,350,199,510,203,835,53,25,67,1888
ILOC50600401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600402,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,15,0,3,0,0,0,0,9,18,0,3,4,0,0,0,0,13,4,0,0,0,0,0,3,11,0,0,0,0,0,0,4,6,6,17,8,0,6,0,23,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,14
ILOC50600403,0,0,0,0,0,0,58,58,0,0,0,0,0,0,41,41,0,0,0,0,0,0,50,50,0,0,0,0,0,0,25,30,0,0,0,0,0,0,18,18,0,0,0,0,0,0,216,221,0,0,0,0,0,0,12,15,0,18,4,8,5,3,29,68,31,117,32,66,16,4,66,337,35,106,57,72,9,6,58,348,21,38,28,29,0,14,60,184,19,16,21,17,0,0,32,105,0,10,3,3,0,4,22,39,113,308,146,201,32,34,263,1094,0,0,0,0,3,0,0,4,0,0,0,3,0,0,3,4,0,3,0,20,4,0,3,32,0,6,4,19,0,0,4,29,4,4,3,8,0,0,4,19,4,4,3,6,0,0,8,25,0,6,0,0,0,0,4,9,4,15,13,60,8,5,25,120,0,0,0,8,4,0,0,18,0,21,5,28,3,4,10,79,45,161,64,211,20,9,13,522
ILOC50600404,0,0,0,0,0,0,150,150,0,0,0,0,0,0,124,125,0,0,0,0,0,0,88,84,0,0,0,5,0,0,57,61,0,0,0,0,0,0,12,12,0,0,3,4,0,0,502,511,0,0,0,12,20,0,51,86,0,28,12,53,25,3,49,181,49,169,102,200,35,15,197,763,39,147,89,129,29,12,152,596,19,65,70,86,17,18,117,384,15,36,42,54,4,12,83,249,9,10,12,12,5,5,35,79,129,451,333,542,131,62,697,2332,0,0,0,4,10,0,26,45,0,0,3,30,16,0,13,56,0,5,17,113,14,4,30,183,3,6,14,78,16,0,24,145,0,6,13,48,9,5,25,108,0,7,9,24,4,0,20,72,0,3,3,9,0,0,23,37,8,31,64,310,66,10,151,646,0,0,0,16,17,0,7,43,7,36,7,97,24,11,15,196,72,224,136,507,30,23,51,1044
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,18,18,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,5,4,0,0,9,17,0,5,4,4,3,0,7,14,0,5,3,0,0,0,0,17,0,4,6,4,0,0,8,20,0,0,0,0,0,0,7,11,6,19,19,13,6,0,25,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,29
ILOC50600502,0,0,0,0,0,0,31,31,0,0,0,0,0,0,21,21,0,0,0,0,0,0,21,21,0,0,0,0,0,0,19,19,0,0,0,0,0,0,3,3,0,0,0,0,0,0,115,115,0,0,0,0,0,0,11,7,0,3,0,7,3,0,10,20,0,27,8,19,0,0,29,85,14,32,13,21,3,0,30,112,7,17,10,27,6,4,29,91,3,6,19,8,0,0,21,64,0,0,0,0,0,0,12,15,28,78,61,82,11,7,141,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,3,4,0,5,11,0,3,0,19,11,0,0,33,11,42,16,69,4,4,5,156
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
ILOC50600504,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,8,4,0,0,7,4,0,3,21,0,3,0,7,0,0,4,12,0,0,0,12,0,0,3,11,0,0,0,3,6,0,3,12,0,0,0,6,0,0,3,8,4,7,11,29,10,6,23,82,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,6,0,0,0,9,0,0,5,3,0,0,0,10,0,0,3,10,0,0,7,8,0,0,0,0,6,4,4,14,0,0,0,0,0,0,3,8,0,0,9,25,11,3,14,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,8,0,0,0,18
ILOC50600505,0,0,0,0,0,0,31,31,0,0,0,0,0,0,28,26,0,0,0,0,0,0,13,12,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,0,0,0,4,6,0,3,7,0,8,6,15,6,0,11,34,11,23,13,41,8,0,35,130,7,34,10,42,3,0,33,134,3,15,16,16,0,0,14,68,0,6,3,8,0,0,16,35,0,0,0,0,0,0,0,8,26,79,50,125,19,8,115,415,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,13,5,0,0,20,0,0,0,19,0,0,0,22,0,0,0,14,0,0,3,19,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,46,6,0,12,83,0,0,0,4,3,0,0,5,0,8,0,15,8,0,0,32,11,31,21,117,7,0,9,195
ILOC50700101,0,0,0,0,0,0,44,43,0,0,0,0,0,0,43,43,0,0,0,0,0,0,53,55,0,0,0,0,0,0,49,53,0,5,0,4,0,3,103,105,0,8,4,3,0,3,315,337,0,0,8,45,37,5,30,120,8,51,24,103,45,5,22,255,60,198,80,233,37,15,65,687,76,198,115,185,18,15,68,671,102,214,145,208,24,36,76,804,102,194,163,178,14,49,100,800,94,263,244,144,21,56,441,1261,445,1109,779,1091,193,177,806,4597,0,0,0,4,5,0,11,19,0,0,0,14,0,0,3,20,0,3,0,25,8,4,12,52,0,0,4,10,3,0,5,26,0,5,9,15,3,0,10,41,0,8,5,8,0,0,7,28,0,7,0,7,0,3,9,21,5,12,22,80,19,5,54,203,0,0,12,81,67,4,17,182,14,69,24,202,69,7,29,413,94,297,133,507,63,16,41,1159
ILOC50700102,0,0,0,0,0,0,44,47,0,0,0,0,0,0,43,44,0,0,0,0,0,0,58,59,0,0,0,0,0,0,57,64,0,0,3,0,0,0,94,98,0,3,3,4,0,0,336,355,0,0,0,52,34,10,39,146,6,30,29,108,48,9,29,255,58,183,131,285,34,18,67,778,85,290,188,277,35,24,76,971,98,267,219,278,30,55,102,1051,108,221,249,229,31,62,131,1023,81,207,244,143,17,53,266,1008,433,1193,1062,1363,241,227,712,5235,0,0,0,3,9,0,4,14,0,0,0,11,3,0,3,26,0,3,5,25,3,0,5,49,0,6,5,27,0,0,0,38,0,10,8,23,0,0,4,51,0,4,6,17,0,3,11,35,0,0,0,4,0,0,4,14,3,16,34,110,18,5,36,224,0,0,0,108,87,8,15,227,3,38,47,255,72,8,16,452,92,250,187,758,41,24,50,1405
