POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,311,267,211,129,23,0,1116,39,23,16,14,3,0,0,94,4,0,0,5,4,0,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,3,0,0,0,11,7,3,6,7,0,0,0,20,231,349,291,232,140,22,0,1276,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,4,5,0,0,0,0,0,10
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,145,147,132,120,29,3,652,25,32,8,13,11,0,0,95,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,11,5,0,29,104,186,160,161,147,40,3,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,59,68,64,26,7,0,273,9,9,0,0,4,0,0,25,0,0,5,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,10,48,68,74,78,40,14,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,155,233,256,197,139,31,0,1014,35,7,6,16,3,0,0,70,0,0,4,14,5,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,6,14,7,4,4,0,4,0,31,219,252,278,230,151,31,0,1157,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,4,0,0,5,7,3,0,0,0,0,0,18
505031303,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,11,301,451,449,396,263,76,3,1942,61,11,13,13,9,5,0,113,0,7,0,13,12,3,0,34,3,0,0,9,0,0,0,12,0,0,0,0,0,0,0,5,4,3,9,4,5,4,0,27,9,5,8,4,9,0,5,31,388,483,486,436,307,88,5,2190,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,4,3,0,3,0,0,18,8,8,8,8,3,0,0,36
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,73,138,166,129,89,20,0,617,16,3,4,0,4,0,0,37,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,6,4,0,4,3,4,4,0,17,98,148,183,134,97,26,0,689,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
505031305,0,0,0,0,0,0,0,4,17,15,10,7,3,0,0,62,2139,3590,3750,3431,2428,585,58,15971,418,192,100,104,70,25,5,921,10,32,39,42,44,15,0,183,13,12,9,6,10,0,0,47,5,4,11,5,10,0,0,33,9,32,27,25,14,9,0,113,12,14,8,8,5,6,0,48,2667,3933,3979,3642,2589,641,63,17510,20,17,11,3,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,0,0,14,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,30,17,16,12,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,5,5,0,0,0,0,0,0,8,5,6,0,0,0,0,0,16,20,27,31,34,10,3,0,119,53,49,43,40,18,4,0,216
505031306,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,471,583,633,633,450,108,9,2895,160,47,18,9,9,6,0,256,0,5,5,8,7,6,0,28,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,3,0,3,5,0,4,0,0,13,17,5,0,18,7,6,0,52,668,657,675,679,480,127,12,3300,7,3,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,6,3,6,0,0,0,16,18,10,5,11,0,0,0,45
506011110,0,0,0,0,0,0,0,4,13,6,4,0,0,0,0,18,809,1084,958,894,615,159,8,4531,232,54,42,21,22,9,0,389,0,0,4,6,7,5,0,17,3,3,0,3,0,0,0,12,0,5,0,6,0,0,0,17,0,4,6,0,5,0,0,20,19,22,10,11,18,0,7,90,1120,1204,1040,960,680,182,13,5198,10,5,4,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,18,5,9,4,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,7,9,8,3,0,0,32,24,19,10,8,9,0,0,79
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,111,145,126,106,40,3,584,9,3,0,3,7,0,0,23,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,15,65,120,153,132,119,45,8,639,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
506011114,0,0,0,0,0,0,0,0,10,3,6,0,4,0,0,13,382,570,573,527,473,131,12,2673,97,29,26,20,12,4,4,189,0,10,12,8,10,3,0,40,0,3,4,0,5,0,0,12,0,0,6,7,0,0,0,10,5,6,6,4,0,3,0,22,7,6,10,7,5,0,0,43,514,630,647,582,523,148,20,3052,5,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,13,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,15,17,10,8,10,6,0,0,49
506011115,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,124,408,471,410,312,73,0,1806,7,13,10,7,13,7,0,59,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,11,5,0,4,4,4,0,0,25,140,434,492,433,349,89,4,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,0,8,9,3,5,0,5,0,0,13
506011116,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,93,100,122,158,81,29,5,592,23,10,0,3,4,0,0,36,0,4,0,5,8,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,8,0,7,11,4,40,124,111,126,174,103,47,10,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,134,160,128,80,38,3,664,36,6,3,6,10,3,0,56,3,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,3,5,3,3,4,0,0,0,12,174,145,166,142,96,40,3,763,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,0,0,0,7
506011307,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,224,302,333,220,118,25,0,1211,83,19,10,5,11,0,0,124,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,9,0,0,0,0,9,29,4,3,0,3,0,0,37,340,338,355,234,129,26,0,1416,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,9,0,0,0,0,0,0,14,11,3,4,0,0,0,0,25
506011308,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,9,381,753,757,559,341,75,5,2875,75,31,25,20,10,3,0,169,3,8,12,12,6,0,0,34,3,0,0,3,0,0,0,6,0,3,0,0,0,0,0,10,3,6,7,4,0,0,0,26,0,4,5,3,5,6,0,22,477,821,824,603,369,85,11,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,19,5,8,7,5,0,0,0,26
506021118,0,0,0,0,0,0,0,0,18,30,20,15,4,0,0,90,1156,2610,2704,2335,1736,427,46,11015,263,148,91,79,54,10,0,649,0,8,23,9,12,8,0,67,0,3,9,5,3,4,0,33,7,12,17,12,5,3,0,61,9,44,54,26,23,7,0,166,23,23,21,20,21,10,0,119,1550,2951,2995,2546,1885,478,48,12460,18,20,21,11,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,23,15,10,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,5,5,3,0,0,0,0,18,0,5,0,0,0,0,0,9,6,11,6,0,0,0,0,34,16,32,21,13,21,0,0,99,46,66,53,30,28,3,0,227
506021119,0,0,0,0,0,0,0,0,14,6,9,0,0,0,0,27,662,962,964,818,623,212,20,4264,134,88,28,28,20,8,0,311,0,0,0,10,7,0,0,17,0,0,0,0,0,0,0,8,7,8,9,0,4,0,0,25,0,9,10,0,4,3,0,29,31,30,21,15,13,3,0,111,932,1157,1061,895,681,232,17,4974,19,17,7,4,8,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,20,7,4,6,5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,8,0,5,0,0,0,17,7,4,0,0,0,0,0,9,18,13,0,5,0,0,0,34,3,12,7,0,8,4,0,32,47,41,15,13,11,7,0,129
506021120,0,0,0,0,0,0,0,0,6,11,3,4,5,0,0,28,555,1433,1520,1429,1076,245,22,6271,63,53,35,27,20,3,5,208,7,34,34,32,35,9,0,150,6,0,8,5,3,0,0,25,0,3,8,3,5,0,0,26,0,37,24,23,7,4,0,99,0,0,0,0,4,0,0,10,645,1585,1654,1532,1155,265,22,6860,3,5,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,14,14,15,5,0,0,47,9,17,9,14,8,0,0,68
506021121,0,0,0,0,0,0,0,0,7,31,11,11,4,0,0,66,1179,2831,2952,2348,1469,267,7,11049,93,100,79,51,38,0,0,363,0,15,16,15,8,0,0,57,5,10,16,11,6,5,0,44,0,7,6,15,4,0,0,35,34,106,72,46,27,0,0,286,5,3,0,4,0,0,0,18,1353,3184,3208,2528,1568,283,6,12122,3,0,0,7,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,6,3,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,14,0,7,0,0,0,28,19,31,30,18,15,3,0,111,25,54,35,24,24,3,0,164
506021123,0,0,0,0,0,0,0,0,20,16,23,13,16,0,0,94,1311,2474,2336,1740,1159,291,24,9333,194,133,99,73,47,12,3,557,0,0,4,5,3,0,0,22,5,13,11,9,13,0,0,52,6,24,24,12,13,0,0,80,11,31,40,35,15,3,0,136,27,45,33,27,33,12,3,177,1779,2926,2676,1984,1345,331,33,11076,80,67,35,29,21,6,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,3,4,7,0,0,53,11,3,3,0,0,0,0,26,5,3,3,0,0,0,0,9,114,90,41,34,31,7,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,0,0,0,16,10,0,0,0,0,0,0,13,3,9,8,3,0,0,0,17,18,12,9,6,0,0,0,51,9,24,16,10,9,0,0,66,144,124,63,47,35,15,0,434
506021309,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,15,388,494,402,417,288,85,7,2076,110,29,24,15,13,14,0,209,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,9,0,7,0,3,0,0,0,7,34,10,5,9,10,0,0,68,600,575,460,454,320,95,7,2521,15,5,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,4,0,3,0,0,0,18,7,5,0,0,0,0,0,11,38,12,6,3,3,0,0,60
506021310,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,9,58,154,165,147,113,17,4,663,10,10,9,11,3,0,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,3,4,3,3,0,24,74,180,193,173,126,23,4,772,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,3,0,5,9,3,0,0,0,17
506021311,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,18,201,639,793,642,430,89,9,2799,26,27,28,22,10,5,0,108,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,3,9,13,3,0,0,32,7,12,6,3,0,0,0,27,12,14,8,7,4,6,0,50,258,744,874,698,453,100,9,3144,3,5,3,3,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,5,3,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,8,3,0,0,0,0,0,15,4,7,5,7,0,0,0,24,10,26,11,13,3,5,0,66
506031124,0,0,0,0,0,0,0,0,11,25,16,7,7,0,0,67,836,1979,2405,2077,1528,330,25,9181,141,141,117,108,78,25,4,611,0,3,0,4,8,0,0,18,0,7,10,3,15,0,0,40,3,28,41,37,31,4,0,139,5,16,21,14,3,7,0,68,30,42,28,25,20,9,0,141,1150,2413,2710,2364,1745,391,31,10798,28,38,32,33,16,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,16,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,26,40,41,42,16,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,16,9,10,8,0,5,0,0,29,5,12,9,3,0,3,0,21,20,24,15,3,4,4,0,70,16,18,8,14,5,7,0,61,60,79,63,63,24,16,0,303
