POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,75,18,5,7,3,0,0,0,121,4,48,35,17,22,30,9,5,0,170,13,27,29,21,35,39,17,30,12,219,20,49,28,18,40,48,14,26,0,249,9,33,31,29,26,50,9,30,6,224,0,32,33,13,32,22,19,25,5,189,6,20,21,18,39,26,7,25,7,165,0,13,20,25,22,20,10,19,0,127,4,10,18,12,23,17,8,16,0,112,4,10,11,0,13,19,3,7,0,72
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,14,3,23,3,0,7,0,0,0,0,46,0,12,10,5,28,15,0,9,5,82,3,10,13,5,26,32,3,14,0,105,0,7,15,6,21,22,3,12,7,101,3,9,13,10,21,22,3,15,6,100,0,10,7,8,23,23,4,15,0,85,6,7,11,5,27,18,0,18,6,96,7,5,6,5,16,18,6,25,5,92,0,4,14,12,20,15,13,22,5,103,5,3,13,9,9,13,3,9,0,62
505031257,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,9,16,3,0,7,3,0,0,0,28,4,4,11,0,6,9,0,0,4,32,0,11,11,0,9,7,0,3,0,41,4,14,8,4,8,10,9,8,0,51,3,16,9,5,7,6,3,0,4,53,0,12,11,9,0,6,4,12,0,54,0,3,18,5,7,10,4,11,0,66,0,9,6,5,8,4,3,6,0,42,0,7,3,8,3,4,0,0,0,36,0,4,6,0,0,4,0,0,0,21
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,3,80,29,3,10,8,0,0,0,137,9,31,31,14,35,20,10,11,0,146,9,18,21,16,22,25,4,14,6,148,12,35,26,15,25,42,15,13,5,186,3,36,44,14,24,28,13,21,5,196,3,34,32,18,19,34,5,21,3,170,5,20,24,20,22,22,13,19,0,150,13,17,34,19,25,22,4,34,0,166,6,22,18,17,24,20,3,12,0,135,11,13,11,4,14,11,11,9,0,79
505031303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,5,0,0,0,5,6,19,3,69,22,8,22,24,0,12,0,153,8,42,44,18,68,62,19,28,0,295,8,33,24,14,66,80,20,26,4,276,15,38,27,22,59,75,26,57,11,323,4,39,35,22,57,80,21,53,4,323,10,33,25,25,49,61,23,61,8,288,8,37,26,27,32,81,21,64,3,295,9,35,38,17,41,61,15,47,5,258,4,21,26,14,30,53,13,46,9,224,5,42,32,20,17,21,7,37,3,184
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,48,0,0,3,3,0,0,0,62,0,23,10,4,14,10,3,5,4,76,4,13,16,11,10,26,13,13,5,111,5,15,15,9,27,22,3,11,5,122,7,32,32,6,26,26,10,15,4,157,7,29,29,8,22,26,6,19,0,146,8,11,12,10,22,15,5,14,6,101,0,18,21,10,18,12,6,12,0,101,9,17,20,12,10,14,5,12,0,98,4,7,9,6,7,3,5,10,0,55
505031305,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,9,0,4,3,15,0,0,0,0,8,4,0,4,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,8,5,14,16,8,11,32,98,25,458,127,52,167,179,32,48,14,1104,58,272,249,114,445,504,133,190,33,2000,67,143,147,90,533,579,188,315,47,2116,69,150,195,102,500,601,180,433,35,2269,64,157,194,133,508,615,189,444,18,2332,35,142,217,121,442,573,176,373,26,2108,33,137,176,134,443,506,186,432,23,2058,51,126,144,126,467,489,165,386,20,1982,53,109,131,104,377,380,148,335,26,1668,53,116,128,91,279,271,94,218,7,1246
505031306,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,20,18,310,51,13,17,19,6,4,7,437,17,135,92,44,94,52,11,17,11,462,12,52,61,34,92,75,12,17,12,374,33,64,62,40,95,79,21,40,4,445,27,74,65,47,84,64,17,44,13,427,15,66,75,51,85,76,16,41,9,425,11,53,54,44,98,75,16,41,3,394,13,33,71,55,115,64,22,39,0,407,15,38,53,38,93,53,18,43,3,356,10,49,37,45,67,27,9,25,3,278
506011110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,9,3,5,0,0,0,6,33,21,462,98,37,49,21,13,11,11,724,24,180,139,72,169,84,34,28,9,749,40,107,81,73,200,135,46,47,16,742,48,107,102,55,144,134,58,65,13,732,36,100,99,56,159,131,27,48,3,663,16,87,74,78,135,110,26,68,14,603,17,86,80,65,140,103,34,58,15,588,18,60,91,53,145,87,24,68,13,567,18,67,71,56,94,69,30,50,7,474,23,54,68,40,79,51,18,29,6,364
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,0,6,0,0,0,0,27,0,9,4,11,9,9,0,0,3,50,7,4,14,3,11,17,3,6,0,64,3,12,16,6,12,14,5,9,0,75,0,16,16,8,24,19,7,5,8,97,8,5,17,11,18,13,5,12,0,90,0,8,12,15,6,8,8,7,0,67,6,10,11,6,18,21,4,8,0,88,3,7,8,8,12,13,7,11,0,74,0,9,11,3,15,18,0,17,0,77
506011114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,8,23,8,191,39,12,23,11,3,6,5,300,7,95,60,24,70,58,12,18,13,360,19,41,39,21,70,70,27,42,9,328,16,55,46,34,76,82,24,68,4,406,8,47,43,31,87,75,19,49,12,367,6,47,51,35,66,86,28,48,5,364,9,40,42,40,55,71,21,38,4,317,10,42,38,29,87,73,25,52,5,358,16,33,55,43,62,53,25,50,5,340,9,43,34,36,56,38,22,29,4,265
506011115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,19,0,11,0,4,4,6,0,0,3,37,0,23,17,29,31,29,10,5,9,145,27,17,19,38,59,56,12,14,11,248,28,40,50,43,63,39,12,24,6,298,24,33,57,56,59,63,10,32,8,331,13,34,56,57,53,65,9,22,6,310,17,19,40,45,59,69,11,23,6,285,21,31,34,38,48,66,10,36,6,282,22,26,36,49,41,68,8,25,0,282,18,32,48,28,38,30,3,13,4,206
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,59,11,4,5,0,0,6,0,86,0,24,16,10,13,11,0,4,4,82,3,13,15,9,14,14,3,4,3,73,3,11,14,10,14,18,4,10,0,83,0,22,12,6,8,12,3,22,3,88,0,11,21,13,10,16,3,8,0,93,3,15,17,14,15,32,3,16,5,118,0,21,24,15,26,20,10,13,0,127,8,18,17,8,3,20,0,10,3,93,7,22,9,5,7,12,0,13,0,87
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,69,18,11,3,8,0,0,0,115,4,35,23,18,14,7,6,5,8,113,3,8,15,8,16,18,10,4,0,96,5,17,11,17,11,12,10,16,0,97,3,25,26,14,15,20,4,4,4,113,3,11,21,14,16,18,5,6,0,96,0,16,17,14,15,10,4,17,0,98,0,16,16,4,13,17,7,8,0,85,3,6,8,14,13,10,0,9,3,71,4,12,8,6,4,4,4,4,0,47
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,198,39,14,3,4,0,6,0,279,9,60,42,18,33,26,7,4,0,205,9,25,25,12,43,40,19,23,5,200,10,41,35,15,43,38,18,17,3,222,5,40,40,31,42,50,13,20,0,236,4,27,41,26,43,40,10,32,4,236,0,18,32,20,38,19,6,21,4,165,4,14,18,21,24,17,10,19,0,129,0,18,13,4,19,10,5,16,0,84,0,18,11,4,9,12,4,12,0,75
506011308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,3,8,22,9,89,17,13,28,30,10,16,3,216,10,48,37,21,64,88,32,41,5,351,18,37,36,26,77,126,43,92,5,463,15,49,60,28,85,147,36,110,15,543,14,57,55,35,91,121,44,118,8,539,7,36,51,24,84,117,21,108,6,454,6,26,33,34,82,93,30,68,7,383,11,19,29,33,55,69,34,80,3,332,8,17,32,17,39,61,31,55,0,266,9,24,25,9,35,34,12,33,0,172
506021118,0,0,0,0,0,0,0,3,3,8,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,6,10,12,0,7,8,0,8,17,70,27,347,93,32,60,63,9,17,10,656,45,224,204,86,243,252,76,101,28,1259,79,129,176,99,356,387,138,230,37,1625,97,140,167,94,396,454,170,320,42,1877,88,154,152,114,411,486,170,312,22,1910,55,108,145,115,337,400,144,305,18,1626,49,91,103,96,309,403,179,318,26,1570,57,92,87,79,293,381,129,279,9,1401,58,91,127,78,259,347,113,245,16,1332,53,96,101,55,180,196,77,148,9,917
506021119,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,6,5,0,0,0,0,4,3,22,11,287,69,17,21,25,3,8,7,444,20,225,172,63,117,98,16,28,12,756,19,101,135,65,154,135,43,53,12,708,35,93,93,56,148,143,47,81,16,705,13,98,108,67,141,125,42,102,17,701,8,92,86,59,108,122,25,94,12,602,13,71,91,49,110,115,25,63,4,534,17,60,80,68,115,99,27,86,9,558,16,55,63,39,92,81,27,69,6,446,13,69,65,32,86,61,15,45,9,391
506021120,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,9,0,0,4,10,33,0,36,11,10,35,38,7,15,0,160,19,53,46,29,138,159,34,58,16,554,38,46,44,35,205,224,97,101,17,809,39,33,67,45,214,306,90,163,19,983,33,41,52,36,228,301,106,193,19,1004,25,36,44,28,189,265,68,186,11,862,17,32,28,38,183,258,97,177,15,844,17,25,30,22,214,232,105,190,14,853,28,24,34,26,173,209,68,189,13,769,26,15,27,27,141,150,55,80,8,529
506021121,5,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,5,4,8,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,4,0,5,0,10,20,52,11,95,52,21,28,31,4,21,16,282,50,227,260,126,231,213,50,163,45,1373,119,125,153,140,380,379,102,318,51,1769,163,117,171,129,468,469,197,428,42,2181,182,130,162,115,462,462,190,454,28,2190,100,96,124,102,378,446,166,379,22,1825,77,78,96,94,349,420,157,333,23,1629,93,74,93,92,300,347,146,320,16,1472,104,65,92,71,256,279,123,218,21,1223,58,62,61,45,161,190,67,120,6,775
506021123,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,11,0,0,0,0,4,6,0,0,0,14,0,3,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,11,8,3,4,4,7,11,68,40,534,105,30,34,38,3,7,12,808,60,629,338,157,232,234,57,77,38,1825,59,237,271,178,335,403,100,168,34,1789,112,188,221,168,387,481,131,216,34,1938,94,194,230,155,453,459,126,218,25,1943,49,151,155,111,304,369,97,220,11,1471,35,123,126,97,262,307,109,208,20,1283,41,107,109,110,234,253,71,222,18,1160,30,108,108,92,198,193,59,163,9,954,33,110,102,70,173,142,32,92,13,777
506021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,11,22,19,301,51,12,5,4,0,3,3,405,5,187,98,33,61,39,11,10,9,459,8,65,65,31,79,53,13,24,11,361,11,58,58,33,77,77,11,27,4,363,11,48,51,32,61,61,9,19,4,296,11,32,53,20,60,42,14,24,5,263,5,36,38,32,64,51,11,30,4,273,8,34,37,17,51,47,20,24,0,239,5,36,31,19,47,46,18,17,4,224,5,26,39,12,28,26,6,8,0,152
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,0,3,0,0,0,0,17,4,20,15,8,12,11,0,4,0,77,3,21,19,5,27,17,7,11,6,114,0,9,15,14,29,15,9,13,0,109,3,21,22,11,39,31,8,14,0,142,3,16,16,12,27,27,5,11,0,102,0,16,22,5,23,22,0,13,0,112,0,14,17,7,14,16,3,17,3,90,0,11,7,11,24,14,3,9,0,83,0,13,15,10,5,16,0,4,0,64
506021311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,7,7,19,6,35,11,3,4,4,0,0,10,67,12,58,52,21,47,67,13,19,3,293,15,37,40,23,97,137,18,49,4,417,21,41,50,33,102,174,38,74,13,541,24,39,58,29,124,189,50,75,14,598,8,34,45,35,85,158,41,98,3,515,13,29,40,30,97,149,45,77,4,489,10,31,28,32,67,128,40,74,4,410,17,23,30,36,77,70,21,56,3,336,3,33,26,25,47,52,17,35,5,243
506031124,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,8,4,5,0,7,14,45,11,165,74,21,31,24,7,0,11,347,32,370,209,86,181,133,35,34,15,1102,34,240,203,102,372,278,65,79,37,1413,97,157,192,115,432,346,63,152,24,1578,89,173,236,178,454,389,104,144,24,1791,40,147,195,158,359,388,82,171,20,1554,37,109,147,129,367,348,107,175,12,1424,38,98,139,104,351,363,99,180,19,1400,41,110,126,100,331,241,86,162,5,1210,45,126,133,92,208,183,59,104,14,956
