POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
505011079,0,0,0,0,0,6,3,0,0,10,0,0,0,0,4,0,0,0,0,0,35,42,0,0,71,5,4,0,0,3,6,0,4,0,9,3,3,4,0,10,0,0,0,0,0,4,0,0,0,6,3,0,0,0,8,13,0,0,0,15,25,15,0,0,37,8,0,0,0,10,0,0,0,0,0,9,5,0,0,13,6,10,0,0,13,0,3,0,0,3,3,4,0,0,13,10,4,0,0,11,132,88,6,0,231,0,0,0,0,5,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,61,20,0,0,80,7,0,0,0,8,7,0,0,0,6,5,0,0,0,4,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,5,0,0,44,18,8,0,0,21,0,0,0,0,4,9,0,0,0,9,26,5,0,0,30,15,0,0,0,13,31,5,0,0,29
505011080,4,0,0,0,4,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,12,26,0,0,39,0,0,0,0,0,5,0,5,0,13,5,0,6,0,3,4,0,0,0,4,0,0,0,0,3,8,0,0,0,11,3,3,0,0,9,13,8,0,0,27,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,8,7,0,0,14,0,0,0,0,0,3,0,0,0,4,11,8,0,0,16,90,64,10,0,165,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,29,0,0,0,34,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,8,0,0,0,8,5,0,0,0,4,32,0,0,0,31,11,0,0,0,7,4,0,0,0,4,9,0,0,0,9,37,4,0,0,38,4,0,0,0,4,26,8,0,0,28
505011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,34,0,4,0,0,4,0,0,0,0,5,3,6,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,6,0,0,15,4,0,0,0,5,4,0,0,0,6,3,0,0,0,3,0,9,0,0,5,0,0,0,0,0,3,6,0,0,11,4,0,0,0,3,60,51,3,0,114,6,0,0,0,6,0,0,0,0,0,8,4,0,0,6,0,0,0,0,0,31,8,0,0,37,0,0,0,0,0,3,3,0,0,12,3,4,0,0,7,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,26,15,0,0,0,17,0,0,0,0,0,16,0,0,0,18,31,4,0,0,35,6,0,0,0,4,25,6,0,0,28
505011082,3,0,0,0,4,4,0,0,0,4,3,3,0,0,9,0,0,0,0,4,24,35,0,0,57,0,0,0,0,9,3,3,0,0,12,0,3,10,0,6,4,0,0,0,5,0,4,0,0,5,17,10,0,0,18,11,5,0,0,12,41,23,0,0,64,5,5,0,0,7,0,0,0,0,3,3,4,0,0,7,11,4,3,0,14,0,0,0,0,0,0,7,0,0,5,4,9,0,0,13,132,123,16,0,272,0,0,0,0,0,9,0,0,0,9,5,0,0,0,5,0,0,0,0,0,38,4,0,0,45,4,0,0,0,4,11,0,0,0,10,0,11,0,0,9,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,8,0,0,0,8,41,5,0,0,49,8,0,0,0,12,0,0,0,0,0,11,3,0,0,10,23,4,0,0,28,8,0,0,0,8,25,3,0,0,30
505011083,0,3,0,0,5,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,25,16,0,0,42,0,0,0,0,0,4,3,4,0,14,0,13,3,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,17,7,0,0,27,3,3,0,0,6,0,0,0,0,0,0,0,0,0,4,8,17,0,0,21,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,72,73,12,0,155,0,0,0,0,0,4,0,0,0,4,9,3,0,0,9,0,0,0,0,0,31,0,0,0,30,0,0,0,0,0,11,5,0,0,12,3,3,0,0,6,6,0,0,0,5,5,0,0,0,5,3,0,0,0,3,3,0,0,0,3,22,0,0,0,28,12,0,0,0,15,0,0,0,0,0,9,0,0,0,12,16,3,0,0,26,6,0,0,0,6,33,3,0,0,38
505021084,0,0,0,0,0,0,6,4,0,16,6,46,7,0,53,0,3,0,0,3,69,168,34,0,275,5,35,10,0,55,13,42,14,0,73,0,13,7,0,22,5,10,5,0,17,3,8,0,0,9,22,34,3,0,59,7,15,0,0,26,22,83,9,0,116,9,24,4,0,39,0,8,0,0,13,9,9,7,0,24,3,22,5,0,32,6,13,5,0,16,6,40,0,0,50,8,37,9,0,53,209,607,125,0,943,0,0,0,0,0,4,0,0,0,4,18,9,0,0,27,9,0,0,0,6,96,33,0,0,136,11,5,0,0,14,19,14,0,0,40,11,13,0,0,22,18,3,0,0,20,3,0,0,0,3,12,8,0,0,23,3,0,0,0,8,51,14,8,0,68,18,8,0,0,30,0,0,0,0,0,26,4,0,0,31,31,14,0,0,42,14,0,0,0,14,63,20,0,0,89
505021085,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,15,12,0,0,25,0,0,0,0,0,0,0,0,0,11,4,3,0,0,7,18,0,0,0,17,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,4,7,0,0,9,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,56,42,8,0,97,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,43,7,0,0,50,0,0,0,0,0,12,7,0,0,19,0,5,0,0,3,75,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,24,4,0,0,23,24,0,0,0,27,0,0,0,0,0,9,0,0,0,10,28,0,0,0,30,7,0,0,0,7,23,0,0,0,26
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,27,22,0,0,49,3,0,0,0,5,4,19,4,0,21,4,17,10,0,33,0,8,0,0,11,4,0,0,0,6,7,8,0,0,22,11,7,4,0,20,37,15,3,0,58,5,0,0,0,9,0,0,0,0,0,0,5,0,0,3,3,15,0,0,16,3,0,0,0,4,9,13,0,0,20,7,7,0,0,20,127,155,19,0,302,4,0,0,0,3,0,0,0,0,0,9,6,0,0,14,0,0,0,0,0,47,0,0,0,54,0,0,0,0,3,21,7,4,0,24,7,12,0,0,19,15,0,0,0,15,6,0,0,0,6,8,0,0,0,8,4,5,0,0,7,56,0,0,0,59,29,3,0,0,37,0,0,0,0,0,19,0,0,0,19,42,0,0,0,44,14,0,0,0,15,38,9,0,0,53
505021089,0,0,0,0,0,6,4,0,0,13,8,11,0,0,15,0,0,0,0,4,51,63,0,0,120,4,0,0,0,6,12,11,3,0,26,0,5,0,0,12,11,3,0,0,18,6,0,0,0,6,16,10,0,0,19,12,12,0,0,19,58,43,0,0,101,11,5,0,0,20,5,5,0,0,8,13,10,0,0,22,28,21,0,0,51,3,0,0,0,5,6,13,0,0,21,9,13,0,0,24,259,221,21,0,504,0,0,0,0,0,3,0,0,0,3,11,0,0,0,11,0,0,0,0,0,68,20,0,0,89,5,0,0,0,5,23,14,0,0,31,3,4,0,0,10,24,4,0,0,23,0,0,0,0,5,9,0,0,0,11,7,0,0,0,7,97,8,0,0,104,27,10,0,0,36,4,0,0,0,4,19,5,0,0,29,75,15,0,0,95,20,0,0,0,20,54,4,0,0,59
505021090,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,24,13,0,0,33,0,0,0,0,0,3,6,0,0,18,0,0,0,0,3,17,3,3,0,23,0,0,0,0,0,4,4,0,0,9,0,0,0,0,3,13,4,0,0,13,3,0,0,0,3,0,6,0,0,6,0,0,0,0,0,0,13,0,0,16,0,0,0,0,4,0,8,0,0,9,0,0,0,0,4,78,62,8,0,148,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,28,10,0,0,35,0,0,0,0,0,11,5,0,0,20,3,0,0,0,6,66,0,0,0,70,3,0,0,0,3,7,0,0,0,7,0,0,0,0,0,38,0,0,0,38,20,0,0,0,20,3,0,0,0,3,13,4,0,0,16,32,3,0,0,37,9,0,0,0,9,37,0,0,0,37
505021091,0,5,0,0,5,0,7,5,0,9,17,83,20,0,120,0,4,0,0,4,92,192,65,0,340,8,67,18,0,89,13,99,22,0,134,5,23,3,0,27,25,14,3,0,46,4,10,0,0,11,37,58,10,0,98,16,18,3,0,34,30,113,36,0,181,9,22,13,0,44,4,5,4,0,23,6,9,7,0,13,8,12,7,0,31,0,13,4,0,20,17,60,8,0,80,22,66,12,0,107,316,872,231,0,1421,0,0,0,0,0,3,0,0,0,7,31,30,0,0,56,0,0,0,0,0,108,27,3,0,137,8,12,0,0,13,19,15,0,0,35,7,8,0,0,20,57,0,0,0,57,12,0,0,0,13,13,6,0,0,18,7,4,0,0,13,39,11,3,0,55,14,6,0,0,14,11,0,0,0,9,10,8,0,0,17,28,13,5,0,43,9,3,0,0,11,56,18,0,0,78
505021092,0,0,0,0,0,7,4,0,0,6,0,3,0,0,3,0,0,0,0,0,31,26,0,0,54,0,0,0,0,0,0,7,0,0,12,3,29,12,0,45,8,4,0,0,15,7,3,0,0,8,9,0,0,0,13,10,9,0,0,20,56,12,0,0,70,10,3,0,0,14,0,0,0,0,0,7,7,0,0,13,15,11,0,0,27,5,0,0,0,5,7,14,0,0,21,7,11,0,0,17,180,146,19,0,348,0,0,0,0,4,8,0,0,0,8,8,0,0,0,8,0,0,0,0,0,48,16,0,0,64,0,0,0,0,0,12,8,0,0,23,11,3,0,0,18,8,0,0,0,11,3,0,0,0,3,11,0,0,0,12,5,4,0,0,12,78,14,0,0,88,30,0,0,0,30,0,0,0,0,0,29,5,0,0,31,46,9,0,0,62,23,0,0,0,25,59,8,0,0,69
505021093,0,0,3,0,6,0,0,0,0,4,13,19,5,0,37,0,0,0,0,3,43,75,13,0,130,3,4,0,0,10,6,21,8,0,35,0,10,0,0,13,3,8,0,0,15,0,7,0,0,10,12,43,4,0,68,14,17,0,0,35,26,72,10,0,108,11,4,3,0,23,3,6,0,0,3,0,7,0,0,3,6,29,6,0,44,0,3,0,0,3,7,23,0,0,34,11,18,3,0,28,166,374,65,0,607,0,0,0,0,0,0,0,0,0,0,11,3,0,0,16,0,0,0,0,0,70,20,0,0,90,5,4,0,0,11,17,6,0,0,24,0,10,0,0,16,24,0,0,0,21,0,0,0,0,0,11,0,0,0,9,7,5,0,0,6,64,12,0,0,76,40,8,0,0,47,3,0,0,0,3,26,0,0,0,27,52,8,0,0,53,4,0,0,0,7,44,6,0,0,56
505021094,3,0,0,0,0,0,5,0,0,7,4,0,0,0,5,0,0,0,0,0,21,34,0,0,53,0,0,0,0,0,0,16,0,0,16,0,3,0,0,4,0,0,0,0,5,4,0,0,0,3,19,3,0,0,23,5,9,4,0,9,33,22,0,0,58,6,7,0,0,11,0,0,0,0,3,0,3,0,0,6,0,10,0,0,12,3,0,0,0,0,3,3,0,0,3,7,8,0,0,10,108,116,11,0,237,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,8,0,0,37,0,0,0,0,0,6,9,0,0,13,0,7,0,0,8,5,0,0,0,5,3,0,0,0,3,4,0,0,0,4,7,3,0,0,10,43,3,0,0,45,14,0,0,0,14,0,0,0,0,0,18,0,0,0,18,22,0,0,0,22,5,0,0,0,5,32,3,0,0,38
505021095,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,16,9,0,0,25,0,0,0,0,0,4,9,3,0,14,0,18,7,0,20,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,0,3,0,0,5,15,8,0,0,22,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,0,0,10,0,0,0,0,0,3,8,0,0,12,4,0,0,0,10,69,68,9,0,149,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,34,8,0,0,43,0,0,0,0,0,10,5,0,0,11,5,6,0,0,12,15,0,0,0,15,3,0,0,0,3,4,0,0,0,4,3,3,0,0,6,33,4,0,0,35,19,6,0,0,19,0,0,0,0,0,10,0,0,0,10,14,3,0,0,14,5,0,0,0,8,28,4,0,0,32
505021096,0,0,0,0,0,7,4,0,0,8,0,3,0,0,5,0,0,0,0,0,28,15,0,0,42,8,6,0,0,13,6,9,0,0,11,0,15,3,0,16,0,4,0,0,10,0,0,0,0,7,15,3,0,0,20,12,10,0,0,23,50,36,0,0,84,9,4,0,0,14,0,0,0,0,0,7,9,0,0,10,7,20,0,0,35,0,0,3,0,0,4,0,0,0,4,8,9,0,0,12,158,137,15,0,310,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,27,3,0,0,31,5,0,0,0,7,9,4,0,0,16,6,5,0,0,12,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,6,0,0,0,6,62,4,0,0,74,14,0,0,0,10,3,0,0,0,3,20,3,0,0,19,31,13,0,0,43,11,0,0,0,11,16,5,0,0,23
505021097,0,0,0,0,0,6,0,0,0,6,3,0,0,0,7,0,0,0,0,0,29,31,0,0,59,5,0,0,0,6,9,12,0,0,23,0,8,0,0,9,3,0,0,0,12,7,5,0,0,5,19,11,0,0,31,5,9,0,0,16,34,21,0,0,58,3,6,0,0,6,3,0,0,0,3,3,0,0,0,8,16,23,0,0,40,0,9,0,0,6,4,13,0,0,16,5,0,0,0,9,157,141,10,0,305,0,0,0,0,0,0,0,0,0,3,9,0,0,0,10,0,0,0,0,0,39,12,0,0,49,5,0,0,0,5,17,3,4,0,22,12,0,0,0,14,24,0,0,0,27,7,0,0,0,7,8,0,0,0,8,10,3,0,0,4,61,0,0,0,64,18,3,0,0,23,3,0,0,0,3,27,0,0,0,34,61,12,0,0,73,16,0,0,0,16,40,0,0,0,39
505021301,0,0,0,0,0,0,0,0,0,4,4,10,0,0,14,0,0,0,0,0,24,20,0,0,42,3,4,0,0,4,4,14,5,0,26,0,13,0,0,18,4,0,0,0,4,0,0,0,0,0,10,3,0,0,9,10,3,0,0,19,21,12,0,0,33,3,5,0,0,14,0,0,0,0,4,0,0,0,0,3,12,8,4,0,20,0,3,0,0,3,6,14,0,0,16,5,6,0,0,12,110,115,15,0,245,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,25,13,0,0,32,7,0,0,0,7,18,3,0,0,20,3,8,0,0,8,18,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,44,3,0,0,44,9,0,0,0,13,0,0,0,0,0,12,0,0,0,14,26,5,0,0,33,0,0,0,0,0,31,10,0,0,40
505021302,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,23,30,0,0,53,0,0,0,0,0,0,9,0,0,10,0,4,0,0,9,6,0,0,0,6,0,0,0,0,0,9,0,0,0,10,6,10,0,0,12,19,7,0,0,23,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,11,0,0,15,0,0,0,0,3,14,11,0,0,21,0,5,0,0,5,90,94,5,0,184,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,34,11,0,0,44,0,0,0,0,0,17,3,0,0,14,0,11,0,0,9,15,0,0,0,12,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3,41,0,0,0,40,15,8,0,0,16,0,0,0,0,0,12,0,0,0,16,21,5,0,0,25,6,0,0,0,6,25,5,0,0,33
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,26,0,0,0,0,0,4,11,0,0,12,4,10,0,0,15,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,12,6,3,0,0,3,0,0,0,0,0,4,0,0,0,5,9,0,0,0,9,0,0,0,0,0,5,0,0,0,6,4,5,0,0,13,52,56,3,0,111,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,42,4,0,0,52,0,0,0,0,0,11,3,0,0,13,0,6,0,0,7,21,4,0,0,21,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,7,0,0,0,7,11,0,0,0,17,0,0,0,0,0,12,0,0,0,13,26,4,0,0,27,3,0,0,0,3,11,0,0,0,19
505031099,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,18,0,0,33,0,0,0,0,0,4,3,5,0,7,0,10,3,0,14,3,3,0,0,9,3,3,0,0,0,5,0,0,0,4,5,0,0,0,4,4,6,0,0,7,6,6,0,0,8,3,0,0,0,3,3,6,0,0,7,7,17,0,0,22,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,52,82,5,0,142,0,0,0,0,0,0,0,0,0,0,18,0,0,0,22,0,0,0,0,0,71,19,0,0,97,4,0,0,0,4,13,4,4,0,23,9,13,0,0,19,22,0,0,0,22,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,4,0,0,26,36,3,0,0,39,3,0,0,0,3,21,0,0,0,26,29,9,0,0,35,16,0,0,0,20,58,9,0,0,61
505031100,0,0,0,0,3,6,3,6,0,7,3,17,0,0,21,0,7,0,0,6,24,53,0,0,81,0,9,0,0,9,6,10,0,0,9,0,5,0,0,8,12,7,0,0,18,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,18,8,0,0,24,3,4,5,0,8,4,0,0,0,4,0,0,0,0,0,0,4,5,0,7,0,0,0,0,4,4,14,0,0,21,10,3,0,0,11,100,142,17,3,265,3,5,0,0,9,0,0,0,0,4,23,0,0,0,27,0,0,0,0,0,70,19,0,0,85,0,4,0,0,3,11,3,0,0,20,13,5,0,0,18,17,0,0,0,17,5,0,0,0,5,7,0,0,0,7,0,3,0,0,0,43,8,0,0,45,25,0,0,0,21,0,0,0,0,0,13,4,0,0,18,21,0,0,0,21,9,5,0,0,12,55,5,0,0,64
505031101,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,17,17,0,0,34,0,0,0,0,6,15,12,0,0,26,0,16,3,0,13,3,3,0,0,5,0,0,0,0,0,5,0,0,0,5,0,4,0,0,4,5,9,0,0,16,8,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,10,6,0,13,0,3,0,0,5,9,16,0,0,28,3,13,4,0,12,72,109,13,0,192,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,47,12,0,0,58,4,0,0,0,4,12,12,0,0,18,12,4,0,0,14,23,0,0,0,22,0,0,0,0,0,4,0,0,0,4,3,3,0,0,8,24,8,0,0,26,17,3,0,0,27,0,0,0,0,0,14,4,0,0,14,34,3,0,0,36,7,0,0,0,10,50,12,0,0,63
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,7,0,0,0,0,0,0,6,0,0,10,0,4,0,0,4,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,8,3,3,0,0,4,4,0,0,0,4,0,0,0,0,0,3,7,0,0,11,0,0,0,0,0,5,0,0,0,6,0,0,0,0,8,30,38,3,0,73,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,29,4,0,0,33,0,0,0,0,0,7,10,0,0,19,5,7,0,0,13,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,10,3,0,0,11,0,0,0,0,0,0,0,0,0,3,7,3,0,0,7,8,0,0,0,7,9,4,0,0,17
