POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
507011152,0,0,0,3,4,10,0,0,0,0,0,0,4,0,7,3,0,3,10,4,18,4,0,4,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,4,6,15,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,23,14,29,0,0,0,0,0,0,0,0,0,27,4,28,0,0,0,28,4,30,3,0,0,24,6,30,3,0,3,65,25,84,88,34,126,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,3,5,7,10,18,3,11,20,0,0,0,13,25,37,0,0,0,7,10,15,49,56,105,52,69,123,8,3,14,21,15,37,0,0,0,0,0,0,0,0,0,0,0
507011153,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,6,22,0,0,0,30,10,42,48,15,67,4,0,0,0,0,0,3,4,6,0,0,0,0,4,9,0,0,0,0,0,0,8,11,16,0,0,3,0,0,0,0,0,0,43,58,99,20,26,49,0,0,0,62,87,152,0,0,0,0,0,0,14,15,24,14,15,24,0,0,0,5,6,13,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,0,0,0,4,0,0,0,0,0,0,6,0,11,0,6,6,8,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,33,26,63,4,3,4,0,5,5,0,0,0,0,0,0,3,0,3,5,0,9,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,13,4,16,4,3,7,4,0,4,78,47,121,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,8,6,0,6,27,0,33,7,0,7,85,17,101,132,16,143,0,0,0,12,8,23,4,0,4,0,0,0,35,12,42,0,0,0,0,0,0,51,18,75,3,3,4,13,9,23,5,4,7,52,62,118,38,48,88,0,0,0,114,128,241,0,0,0,0,5,5,53,73,126,53,78,125,4,0,3,16,0,20,0,0,0,4,0,3,4,0,4,0,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,89,11,101,6,5,4,37,8,47,71,12,80,0,0,0,38,10,47,245,41,289,171,57,228,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,38,11,46,19,4,26,8,0,11,135,20,160,103,20,118,1842,297,2140,119,29,148,12,4,18,2456,435,2896,6,0,6,0,0,0,19,8,24,19,4,25,38,11,48,85,25,104,75,11,84,94,17,111,785,126,909,263,32,291,1212,181,1396,5,0,13,6,8,11,74,16,87,6,0,6,8,9,20,5,0,4,0,0,0,103,32,136,0,0,0,0,0,0,0,0,0,4,4,8,18,5,25,0,0,0,19,8,33,0,0,0,3,0,6,11,20,32,19,16,32,3,0,9,12,5,19,6,0,6,22,9,30,0,0,0,3,0
507011158,0,0,0,4,0,4,0,6,9,0,0,0,5,8,18,0,0,0,11,11,25,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,9,4,7,12,3,13,16,4,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,5,36,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,23,3,26,0,0,0,39,3,43,56,13,69,3,0,3,6,0,9,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,19,3,23,0,0,3,4,0,4,0,0,0,42,60,98,3,17,20,0,0,0,50,70,120,0,0,0,0,0,0,20,48,67,20,49,68,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0
507011159,0,0,0,35,3,36,0,0,3,0,0,0,0,0,0,4,0,3,32,6,43,16,5,20,0,0,0,3,0,3,6,0,6,5,0,5,12,3,14,44,8,45,33,11,40,10,16,29,6,0,3,9,10,12,5,0,5,0,0,0,5,3,5,0,0,0,0,0,0,9,4,13,7,0,8,30,7,35,36,8,40,12,6,23,50,11,67,25,8,34,233,87,316,0,0,0,11,0,10,0,0,0,0,0,0,24,5,25,40,5,43,33,6,42,101,26,130,80,26,104,361,60,423,574,121,697,11,3,20,26,16,40,19,8,20,8,4,11,6,9,8,11,6,19,0,0,0,74,50,128,9,12,18,12,9,23,14,22,38,95,108,203,79,144,224,0,0,0,215,294,507,4,0,0,8,3,3,185,216,403,188,221,409,16,9,18,109,55,166,4,0,4,0,0,4,0,0,0,5,0
507011160,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,4,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,16,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,18,10,23,4,0,4,103,17,114,126,27,151,0,0,0,6,0,5,4,28,31,0,0,0,0,0,0,0,0,0,0,0,0,9,28,35,4,5,9,8,3,9,10,7,13,73,126,204,56,126,182,0,0,0,138,278,417,0,0,0,0,3,8,138,146,287,139,151,295,3,0,5,14,4,22,0,0,0,3,0,3,0,0,0,0,0
507011161,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,3,0,3,9,4,10,0,0,0,9,15,22,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,4,5,0,5,16,29,41,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,4,0,4,23,9,40,0,0,0,83,15,96,108,32,136,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,10,13,9,10,20,0,0,0,3,7,9,122,188,309,162,546,708,0,3,3,302,749,1052,0,0,0,0,5,5,272,332,598,272,334,605,0,0,0,10,4,17,0,0,0,0,0,0,0,0,0,0,0
507011163,0,0,0,5,0,5,5,3,8,0,0,0,0,0,0,0,0,0,7,3,5,7,0,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,17,5,24,19,11,25,8,4,11,0,0,0,0,3,4,4,0,4,4,0,5,0,0,0,0,0,0,0,0,0,6,5,13,4,0,6,18,3,21,18,0,18,3,0,3,10,3,16,16,4,13,105,36,145,0,0,0,0,0,0,0,0,0,10,0,14,8,3,6,19,5,21,8,0,5,36,7,45,13,0,16,150,28,177,210,36,248,4,0,6,0,0,0,0,0,4,4,0,3,3,6,7,3,0,3,0,0,0,17,10,32,0,0,4,0,0,0,8,6,12,18,15,30,15,19,33,0,0,0,40,42,84,0,0,0,0,4,4,39,46,81,39,49,84,5,0,5,10,0,10,0,0,0,0,0,0,0,0,0,0,0
507011259,0,0,4,28,25,53,0,0,0,0,0,0,9,0,5,4,0,3,41,25,69,12,0,10,0,0,0,0,0,0,11,3,11,0,0,3,13,0,12,34,6,37,14,6,12,11,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,11,105,16,120,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,145,46,197,0,0,0,0,0,6,0,0,0,0,0,0,23,5,26,25,3,33,20,4,25,51,9,54,12,4,13,183,24,210,267,38,304,0,0,0,5,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,4,0,4,3,0,8,89,104,194,23,32,61,0,0,0,117,144,261,0,0,0,0,0,0,90,123,217,94,123,221,3,5,11,93,23,106,0,0,0,0,0,0,0,0,0,0,0
507011260,0,0,0,4,0,4,3,0,3,0,0,0,3,0,5,0,0,5,9,4,10,32,14,47,0,0,0,47,9,53,81,12,91,5,0,5,350,84,437,508,120,633,62,5,72,108,94,204,5,0,6,7,0,4,10,0,16,5,0,4,0,0,0,3,0,3,4,0,4,49,10,50,49,19,63,50,6,57,86,16,101,113,31,144,37,10,43,12,0,10,605,190,793,10,0,14,327,93,425,253,120,377,38,6,41,63,66,125,687,293,981,49,6,60,73,11,83,129,20,148,416,75,490,669,109,782,7,8,16,289,63,359,143,42,185,11,0,7,131,28,160,54,25,76,21,10,31,659,180,835,18,7,31,76,22,94,23,13,40,223,134,359,253,333,587,16,6,16,613,514,1121,0,0,0,4,5,7,88,110,196,92,114,207,24,8,29,97,9,107,0,0,0,0,0,0,169,50,223,40,12
507021164,0,0,0,0,3,3,0,0,0,0,0,0,4,0,5,3,0,3,8,5,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,10,15,3,19,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,10,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,40,7,47,34,23,53,42,4,52,125,37,159,0,0,0,3,0,8,0,0,0,0,0,0,0,4,3,4,5,8,0,0,0,11,16,20,3,3,6,0,0,0,0,0,5,26,18,45,13,33,49,0,0,0,44,63,111,0,3,3,22,30,52,158,160,317,175,195,372,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
507021165,3,0,3,33,22,55,5,5,3,3,0,3,38,21,55,8,4,11,81,41,127,23,4,26,5,12,22,7,0,7,57,12,74,0,0,3,35,10,41,124,44,167,20,5,27,110,85,195,61,37,98,6,18,20,3,0,3,0,0,0,12,6,14,20,4,20,3,11,12,4,0,4,4,6,8,8,0,8,0,0,4,67,11,84,7,11,17,11,4,22,334,195,534,0,4,7,3,5,10,3,0,3,0,0,6,4,0,4,18,12,29,41,7,51,161,21,184,59,9,71,326,43,370,582,86,671,24,7,29,85,40,124,4,8,13,0,0,4,29,20,48,19,16,35,0,0,0,161,96,252,12,26,40,34,3,40,12,4,25,137,142,281,231,516,752,0,3,7,430,701,1132,7,5,8,202,262,459,985,993,1975,1191,1259,2450,52,18,68,428,65,489,23,7,27,78,29,109,0,0,0,63,24
507021166,0,3,3,13,9,20,0,0,0,0,0,0,20,5,31,0,0,0,34,14,52,0,0,0,0,0,0,0,0,0,14,4,12,0,0,0,3,0,6,17,3,21,9,0,15,29,48,76,17,9,21,8,4,10,5,0,6,0,0,4,3,7,3,0,0,0,0,5,6,0,0,0,4,5,10,0,0,3,0,0,0,23,9,27,9,6,15,8,3,10,115,90,200,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,6,5,6,8,0,8,43,4,58,26,3,23,126,17,148,209,28,233,10,0,10,14,7,23,4,0,10,0,0,0,57,42,96,6,4,8,4,0,4,93,54,144,4,6,11,4,4,5,5,5,15,160,165,322,64,123,187,0,0,0,241,297,543,0,0,0,25,30,55,279,275,559,309,306,618,0,0,0,16,0,16,0,0,0,5,0,12,0,0,3,5,0
507021167,0,0,0,26,14,42,0,0,0,0,0,0,11,3,12,6,0,9,42,21,62,27,13,36,0,0,0,7,0,7,37,5,48,0,0,3,18,9,25,93,23,115,65,15,87,201,139,340,18,9,30,18,14,39,18,3,19,95,7,104,24,13,37,0,0,0,19,6,32,35,11,43,23,10,34,38,6,37,34,14,46,52,8,56,25,12,36,85,12,100,748,282,1031,0,0,0,13,4,12,0,0,0,22,6,30,21,4,27,56,13,66,30,9,38,72,12,84,19,9,26,350,63,412,472,86,557,19,8,26,22,13,33,39,13,54,8,0,8,42,27,75,24,13,36,0,0,0,156,84,236,15,15,30,25,5,27,4,4,9,84,79,160,259,253,515,3,4,3,394,355,749,0,4,0,6,4,11,54,68,127,63,76,136,11,3,14,105,23,129,0,0,3,6,11,13,0,0,0,3,6
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,7,3,20,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,9,20,0,22,0,0,0,70,17,83,98,15,119,0,0,0,0,0,0,5,4,3,0,0,0,0,0,3,0,0,0,0,0,0,4,4,4,0,4,5,0,0,0,3,0,4,71,131,195,13,33,48,0,0,0,88,167,252,0,0,0,0,3,3,38,37,74,37,34,79,0,0,0,38,0,40,4,0,4,0,0,0,0,0,0,0,0
507031170,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,3,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,14,7,16,7,6,18,5,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,6,24,0,0,0,0,0,0,9,0,8,3,0,0,0,0,0,0,0,3,0,0,0,46,23,70,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,12,6,12,3,0,3,11,0,16,5,0,6,41,0,43,63,3,66,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,11,20,16,35,11,38,44,0,0,0,30,57,93,0,0,0,0,0,5,35,43,71,35,45,76,3,0,3,12,0,13,0,0,0,0,0,0,0,0,0,0,0
507031172,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,3,16,0,0,0,0,0,0,15,0,16,11,4,14,4,0,4,47,4,52,11,4,15,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,11,7,19,3,0,3,90,9,95,21,0,21,13,0,20,13,3,15,0,0,0,182,35,208,0,0,0,3,0,3,0,0,0,12,0,16,35,11,42,45,8,61,15,8,20,50,4,59,24,0,24,195,52,248,283,68,352,0,0,0,78,14,94,3,0,3,0,0,0,6,8,9,0,0,0,0,0,0,89,28,115,0,0,4,0,0,0,4,3,8,8,12,16,4,9,13,0,0,0,9,18,30,0,0,0,0,0,0,55,96,151,51,96,150,8,3,16,118,8,126,16,0,16,0,0,0,0,0,0,0,0
507031173,0,0,0,15,10,27,0,0,0,0,0,0,0,0,0,3,0,3,17,10,24,79,22,101,8,3,9,21,4,24,547,173,725,27,3,32,69,17,90,762,218,983,110,15,131,21,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,33,153,833,260,1089,89,23,108,138,27,170,857,141,994,243,27,274,117,25,148,109,16,123,4,0,3,2641,580,3221,8,3,10,143,16,159,16,7,21,35,9,47,255,55,308,458,94,547,141,10,157,289,27,312,475,46,518,591,79,667,1487,167,1651,5,0,3,204,68,264,15,7,22,8,0,10,0,0,0,4,3,10,0,0,0,232,80,309,3,0,4,4,0,6,140,32,171,4,7,15,13,6,18,0,0,0,166,51,217,0,0,0,0,0,0,29,35,65,35,38,66,26,7,34,238,37,278,125,23,147,11,0,9,0,0,3,3,3
507031174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,6,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,0,5,13,0,14,5,3,6,45,10,58,64,14,79,0,0,0,8,5,8,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,12,3,11,0,0,3,4,4,11,4,6,8,86,132,218,22,160,179,0,0,0,124,301,428,0,0,0,0,0,0,130,189,315,130,189,315,0,0,0,9,0,11,9,0,9,0,0,0,0,0,0,0,0
507031261,0,0,0,111,214,324,0,0,0,0,0,0,4,0,4,6,4,14,124,225,346,0,0,0,0,0,0,0,0,0,3,0,5,0,4,3,5,0,9,6,10,14,3,0,3,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,12,0,0,0,3,0,3,0,0,0,0,0,0,31,24,54,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,8,3,15,0,0,0,24,8,35,15,6,27,193,49,246,246,61,301,0,0,0,7,9,14,0,0,0,0,0,0,8,7,15,3,0,3,0,0,0,19,21,40,0,0,0,0,0,0,0,0,0,3,7,12,9,7,17,0,0,0,14,24,37,0,0,0,0,0,0,12,13,25,12,13,25,4,0,3,41,8,48,0,0,0,0,0,0,0,0,0,0,0
507041175,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,22,3,25,0,4,0,16,0,16,500,141,639,57,22,74,189,78,267,784,253,1036,6,0,5,0,11,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,4,4,5,5,25,19,45,3,0,3,0,0,0,3,0,4,0,0,0,0,0,0,8,0,10,26,9,31,215,53,264,15,6,14,125,19,142,372,87,460,0,0,0,11,6,10,0,0,0,0,0,0,4,4,6,0,5,3,3,0,3,19,9,30,3,4,3,6,4,4,6,3,11,72,90,159,49,124,175,0,3,4,134,223,360,0,0,0,4,3,8,322,283,605,327,293,615,5,0,3,5,0,13,0,0,0,0,0,8,4,0,5,0,0
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,14,4,19,19,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,3,9,0,0,0,0,0,3,9,9,21,8,13,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
507041177,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,8,5,10,13,7,22,9,5,7,239,170,405,58,13,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,44,8,48,0,0,0,5,0,5,0,0,0,5,0,5,0,0,3,4,0,4,356,193,553,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,5,0,5,17,10,32,6,0,9,98,18,114,133,32,161,0,0,3,0,0,0,5,0,3,0,0,0,83,21,108,0,0,0,0,0,0,92,25,113,0,3,7,21,7,28,0,4,0,194,174,371,34,112,143,0,4,4,250,305,557,0,0,0,3,0,3,175,204,381,176,210,383,4,5,4,290,57,346,10,0,12,3,0,3,0,0,0,0,0
507041178,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,20,0,18,3,0,3,0,0,0,24,12,26,0,0,3,11,3,15,52,22,74,8,3,13,12,35,49,0,0,0,9,20,26,4,0,7,0,0,4,6,8,12,0,0,0,0,0,3,0,0,5,0,0,0,150,86,238,29,4,35,4,3,3,26,7,31,0,6,8,252,165,423,0,0,0,0,0,0,0,0,4,0,0,0,9,7,15,13,4,16,8,5,10,142,54,193,44,9,49,208,38,245,404,98,501,9,4,9,14,0,14,3,0,3,8,0,8,19,10,26,8,21,34,0,0,5,60,45,99,7,26,29,21,3,27,7,0,11,195,227,416,410,1252,1660,0,6,13,640,1516,2157,0,0,0,9,15,22,155,256,409,160,267,427,0,3,4,14,4,23,0,0,0,4,0,4,0,0,0,0,0
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,6,3,12,0,0,3,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,12,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,6,4,0,4,9,4,16,0,0,0,25,4,26,41,8,44,0,0,0,0,0,0,5,0,5,0,0,0,0,0,8,0,0,0,0,0,0,10,0,11,3,3,4,0,0,0,0,0,4,80,77,153,40,141,182,0,0,0,119,223,345,0,0,0,0,0,0,89,99,193,89,103,192,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0
