POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
505011082,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,4,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,6,9,4,8,8,0,0,0,61,8,0,0,0,0,0,0,0,0,6,3,5,4,3,8,13,11,0,0,50,19,5,4,15,14,16,9,0,0,75,5,0,0,0,4,0,0,0,0,15,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,12,9,0,0,0,0,3,0,0,0,15,19,5,10,5,13,11,8,0,0,71,8,0,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,3,39,4,15,10,25,15,0,0,0,105,16,0,3,9,10,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,7,4,5,3,0,8,0,0,0,27,4,3,3,0,8,5,9,0,0,29
505011083,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,15,0,4,4,13,6,3,0,0,46,0,0,3,0,0,0,0,0,0,7,16,0,8,12,33,16,5,0,0,89,8,6,4,19,30,18,12,0,3,101,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,3,0,0,5,0,0,0,0,6,3,4,0,0,0,0,0,0,0,8,14,3,4,7,5,0,3,0,0,35,5,0,0,3,0,3,4,0,0,19,4,0,0,0,4,0,0,0,0,15,50,7,6,11,21,8,4,0,0,111,37,0,9,14,31,25,10,0,0,126,3,0,0,0,0,0,0,0,0,3,10,3,9,13,14,7,4,0,0,55,5,0,0,0,4,11,3,0,0,24
505021084,7,3,0,0,20,16,8,0,0,52,12,4,9,6,23,28,9,0,0,93,119,44,38,50,105,102,35,0,7,505,79,14,29,30,81,31,13,0,5,277,190,36,77,81,177,207,52,0,8,828,64,17,6,24,33,17,10,0,5,171,94,15,33,43,78,65,38,0,5,373,61,21,22,44,121,91,61,0,3,422,31,10,6,22,16,21,16,0,0,121,10,4,9,3,10,7,10,0,4,57,26,3,11,9,21,10,0,0,0,79,19,0,4,6,6,18,5,0,0,53,142,32,71,66,113,106,76,0,5,618,40,12,16,20,47,52,60,0,0,248,61,11,20,29,64,29,14,0,0,224,75,13,17,23,29,35,15,0,0,209,94,32,43,34,129,85,46,3,3,472,13,3,6,3,6,3,3,0,0,38,59,23,7,30,61,70,27,0,4,272,79,21,30,46,64,59,61,0,20,369
505021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,6,5,6,5,0,0,35,0,0,0,0,0,0,0,0,0,0,16,0,4,3,9,19,6,0,0,52,0,0,0,0,0,0,0,0,0,3,28,11,4,8,20,3,5,0,0,80,4,4,3,0,0,5,7,0,0,24,5,7,11,12,22,20,27,0,0,107,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,11,3,6,4,9,3,0,0,3,42,11,0,7,3,7,3,12,0,0,43,5,0,0,0,4,3,4,0,0,20,127,32,37,35,63,31,13,0,4,344,17,3,10,12,43,40,16,0,3,140,0,3,0,0,5,0,0,0,0,4,8,0,3,0,10,7,8,0,0,31,9,3,0,12,13,9,11,0,4,53
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,4,0,0,0,8,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,23,0,8,5,18,19,5,0,0,72,0,0,0,0,0,0,0,0,0,5,77,14,31,46,111,95,73,0,0,456,22,8,10,35,63,59,88,0,8,291,3,0,5,0,6,0,13,0,0,22,5,0,0,0,6,4,4,0,0,20,9,0,9,5,6,9,7,0,0,39,10,0,4,0,4,4,0,0,5,28,32,12,23,17,26,34,12,0,0,156,10,0,8,5,12,9,31,0,0,75,7,0,6,0,0,0,0,0,0,20,17,0,6,8,15,19,13,0,0,84,63,7,11,29,55,84,70,0,0,322,7,0,0,0,3,5,0,0,0,13,12,10,4,3,21,29,20,0,0,94,10,10,8,5,15,6,9,0,5,72
505021089,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,15,5,7,3,10,6,0,0,0,43,3,0,0,0,6,0,0,0,0,6,63,11,22,17,44,56,9,0,0,224,8,4,0,0,0,9,0,0,0,25,129,19,35,68,110,87,56,0,5,510,13,6,3,17,49,35,32,0,0,162,38,8,20,15,57,28,18,0,0,183,4,0,0,3,3,0,0,0,0,16,19,0,3,0,10,0,0,0,0,35,12,5,0,0,8,3,0,0,0,27,34,8,13,18,17,17,11,0,0,121,16,9,4,3,19,16,22,0,0,88,15,0,4,0,5,3,6,0,0,29,140,28,21,41,71,67,27,0,0,394,103,28,33,78,142,116,97,0,3,608,5,0,0,3,4,5,0,0,0,23,27,9,7,8,14,16,20,0,0,100,24,6,5,13,16,16,16,0,3,100
505021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,11,0,6,3,13,23,6,0,0,58,0,0,0,0,0,0,0,0,0,10,25,10,6,27,39,36,34,0,5,180,8,0,0,3,9,6,13,0,0,48,12,9,7,6,29,22,40,0,0,114,3,0,0,0,0,5,0,0,0,7,4,0,0,0,0,4,4,0,0,13,5,0,0,0,0,0,0,0,0,7,9,3,7,10,13,0,10,0,0,53,4,3,0,3,7,0,4,0,0,36,7,0,0,0,0,0,0,0,0,12,26,14,3,19,11,26,3,0,0,99,37,15,3,20,46,34,39,0,0,194,0,0,0,0,4,4,0,0,0,14,11,10,4,0,20,15,6,0,0,73,4,0,5,7,10,7,8,0,9,53
505021091,22,8,10,13,30,26,71,0,3,176,22,14,24,21,34,49,24,0,0,185,226,64,68,112,219,182,143,6,14,1023,14,3,4,11,10,17,4,0,0,68,343,103,126,168,327,310,133,7,11,1518,154,25,47,64,119,101,54,4,3,566,246,60,67,113,216,184,113,0,4,1001,33,12,9,25,37,33,30,0,4,172,38,8,13,26,54,55,80,0,0,284,109,22,28,32,66,47,18,0,4,325,63,12,16,24,46,19,10,0,0,187,25,6,8,18,25,18,10,0,0,104,141,44,71,121,166,142,98,0,8,794,57,15,16,39,65,83,90,0,3,370,276,59,65,121,127,81,28,0,9,776,63,7,18,25,28,28,13,0,0,183,387,67,101,199,343,230,134,0,6,1463,54,12,12,20,34,34,17,0,0,179,102,23,27,47,106,115,45,0,3,466,169,42,40,95,165,190,114,0,24,840
505021092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,11,8,0,0,5,0,0,7,0,0,26,0,0,0,0,0,3,0,0,0,3,24,3,3,5,7,16,8,0,0,66,0,0,4,0,0,0,0,0,0,3,21,4,8,4,13,21,17,0,7,92,27,15,21,34,83,118,129,0,7,437,4,0,3,0,0,0,0,0,0,22,5,0,0,0,3,3,0,0,0,8,11,0,4,4,0,7,0,0,0,22,13,5,4,4,11,3,6,0,0,45,24,6,7,8,33,15,16,0,0,117,13,3,0,4,17,7,14,0,0,58,13,0,8,5,7,13,3,0,0,50,22,3,4,9,9,11,3,0,0,67,29,9,4,12,37,41,58,0,0,191,0,4,0,3,0,3,6,0,0,13,9,6,9,4,14,22,20,0,0,74,11,0,6,0,10,5,11,0,0,47
505021093,3,0,3,0,0,0,0,0,0,6,8,0,0,5,4,4,5,0,0,36,85,32,32,35,83,80,56,0,11,423,3,0,0,6,6,0,0,0,0,8,84,10,27,41,66,74,36,0,4,337,19,7,6,8,17,21,12,0,0,88,52,8,20,29,26,36,25,0,3,205,13,9,3,12,19,30,28,0,7,123,24,0,3,6,6,5,8,0,3,57,3,4,3,9,5,8,0,0,0,30,43,6,9,13,14,9,4,0,0,101,32,0,0,0,5,8,4,0,4,52,73,19,17,38,61,54,34,3,5,301,34,6,12,12,44,50,67,0,6,222,101,22,32,33,57,48,12,4,4,319,22,3,4,5,8,18,13,0,0,80,183,38,74,93,153,112,76,4,10,743,5,0,0,3,0,7,0,0,0,22,32,5,13,10,23,24,18,0,0,123,31,8,9,19,35,31,33,0,8,174
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,21,0,0,4,8,11,0,0,0,46,0,0,0,0,0,0,0,0,0,3,8,0,3,7,4,8,7,0,0,31,4,0,3,18,26,28,17,0,0,90,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,4,0,0,0,14,13,0,0,0,3,0,0,0,0,23,29,5,7,7,14,4,9,3,0,68,4,0,0,0,0,0,0,0,0,14,3,0,0,3,8,3,4,0,0,25,16,4,0,0,3,6,0,0,0,36,9,6,0,4,4,4,0,0,0,25,0,0,0,0,3,3,3,0,0,12,8,4,0,0,8,7,3,0,0,31,8,3,0,0,0,3,0,0,0,18
505021095,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,4,0,9,11,18,0,0,0,54,0,0,0,0,0,0,0,0,0,4,4,0,4,12,6,11,4,0,0,46,9,3,4,11,45,38,33,0,0,146,5,0,0,0,0,9,8,0,0,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,12,4,0,0,0,0,5,0,0,0,9,22,6,9,5,5,6,4,0,0,54,0,0,0,0,8,7,10,0,0,31,12,0,0,3,0,0,0,0,0,17,39,9,9,9,18,13,8,0,3,99,28,6,12,10,26,25,18,0,4,123,0,0,0,0,4,6,0,0,0,19,10,3,0,4,11,3,0,0,0,37,4,0,6,6,4,11,7,0,0,41
505021096,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,13,0,0,0,6,9,3,5,0,0,23,0,0,0,0,0,0,0,0,0,0,12,3,0,4,5,6,5,0,0,43,4,3,0,0,6,7,3,0,0,19,23,6,4,16,23,31,18,0,0,119,9,3,6,9,21,20,31,0,0,98,6,0,0,0,0,5,0,0,0,10,4,0,3,0,3,3,0,0,0,23,5,3,0,0,3,0,0,0,0,19,6,0,0,0,0,0,0,0,0,11,37,11,9,9,17,10,4,0,0,92,6,0,3,3,3,6,9,0,6,31,3,0,0,0,0,3,0,0,0,11,133,31,51,51,77,53,20,0,0,409,32,17,8,23,33,35,64,0,3,212,7,0,0,5,3,0,0,0,0,12,5,3,0,0,4,0,0,0,0,21,11,4,0,0,3,11,8,0,0,44
505021097,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,5,3,0,3,4,0,0,23,4,0,0,0,0,0,0,0,0,3,30,3,5,3,10,15,4,0,0,66,0,0,0,0,0,0,0,0,0,8,28,16,11,15,36,30,29,0,0,153,16,8,3,9,23,26,34,0,0,118,9,3,0,0,3,11,7,0,0,35,0,0,0,0,0,0,0,0,0,6,14,0,4,4,0,0,0,0,0,20,11,8,0,0,5,0,0,0,0,22,36,5,8,17,6,10,4,0,0,85,9,0,6,5,5,7,18,0,0,52,6,0,0,0,0,4,0,0,0,7,50,8,20,19,34,19,9,0,3,162,148,54,44,87,210,154,129,0,4,825,4,0,3,0,0,3,0,0,0,16,16,3,11,4,15,20,19,0,0,80,11,6,6,9,8,12,13,0,3,60
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,5,17,4,6,6,11,3,0,0,0,50,3,0,0,0,0,0,0,0,0,6,77,15,27,29,86,46,25,0,0,309,9,4,12,12,51,38,29,0,0,155,8,0,5,3,3,3,4,0,0,26,0,0,4,0,0,0,3,0,0,4,8,0,4,3,3,0,0,0,0,23,23,7,4,3,5,4,0,0,0,49,34,9,5,9,5,8,5,0,0,73,25,7,6,5,14,15,8,0,3,89,74,10,9,18,42,23,3,0,0,182,70,17,20,27,35,25,20,0,4,212,90,50,38,57,112,104,58,0,3,517,6,0,0,3,3,0,0,0,0,17,18,0,9,6,27,18,18,0,0,102,12,3,0,5,16,15,9,0,9,74
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,15,7,11,4,23,20,7,0,0,87,3,0,0,0,0,0,0,0,0,12,19,0,8,5,16,21,21,0,0,101,9,0,0,9,15,10,14,0,0,58,4,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,15,5,0,0,3,3,0,0,0,0,15,11,9,4,7,6,4,0,0,0,36,7,0,3,0,3,4,8,0,0,25,3,4,0,3,4,6,0,0,0,19,31,9,25,16,20,17,15,0,4,146,22,3,3,11,22,14,11,0,0,78,0,0,0,0,3,0,3,0,0,10,16,9,3,6,14,9,6,0,3,69,3,0,0,0,8,6,9,0,8,34
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,15,5,0,0,0,0,0,0,0,0,5,23,0,7,3,14,11,3,0,0,69,0,0,0,0,0,0,0,0,0,3,29,0,10,9,31,16,10,0,0,101,4,0,6,3,19,9,15,0,3,51,10,3,0,8,9,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,13,6,4,3,0,3,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,52,15,15,9,26,15,13,0,0,146,8,5,9,9,25,10,12,0,0,87,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,15,6,6,7,0,9,4,5,0,0,34
505031099,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,5,8,14,0,0,0,31,0,0,0,0,4,0,0,0,0,4,28,6,7,28,43,35,7,0,0,154,0,0,0,0,0,0,0,0,0,4,48,8,26,37,85,82,24,0,4,322,4,6,8,25,92,72,19,0,9,230,20,5,10,4,17,11,4,0,0,87,0,0,0,7,0,6,0,0,0,6,0,0,0,4,8,0,0,0,0,17,7,0,0,3,4,0,0,0,0,16,9,4,0,9,11,12,0,0,0,42,13,4,6,11,22,15,4,0,0,76,15,0,0,7,7,10,4,0,0,44,82,28,35,59,106,72,27,0,3,417,61,24,25,49,99,80,33,0,3,375,6,0,0,0,7,3,6,0,0,29,15,6,5,8,36,11,5,0,0,84,16,4,0,8,13,16,8,0,7,67
505031100,8,0,0,0,3,12,34,0,0,60,4,5,3,5,12,5,3,0,0,42,41,11,14,34,50,40,11,0,0,205,9,0,0,0,6,0,0,0,0,22,40,12,15,39,55,45,17,3,3,219,6,3,6,5,7,3,0,0,0,33,32,10,14,40,78,43,20,0,0,231,12,5,5,21,72,56,27,0,0,195,5,3,0,8,11,3,12,0,0,51,0,0,0,0,0,0,0,0,0,3,3,0,0,4,10,0,0,0,0,16,0,0,0,0,5,0,0,0,0,6,11,0,4,4,19,13,7,0,0,62,4,0,4,7,11,9,17,0,0,44,3,0,0,0,12,0,0,0,4,26,42,3,17,34,60,38,16,0,0,217,7,3,4,17,41,21,18,0,3,119,4,0,0,0,7,4,3,0,0,21,11,3,7,20,28,44,8,0,0,121,13,0,7,8,34,16,8,0,4,103
505031101,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,7,3,0,0,8,16,4,4,0,0,40,4,3,0,0,3,0,0,0,0,11,15,9,8,10,32,19,7,0,0,104,0,0,0,4,6,5,0,0,0,19,79,26,29,74,142,104,20,0,0,485,10,3,9,27,79,49,33,0,0,200,19,0,3,8,14,10,7,0,0,60,0,0,0,4,0,0,0,0,0,15,9,0,0,4,12,8,0,0,0,35,5,0,0,4,9,6,0,0,0,23,10,0,0,5,13,7,4,0,0,41,12,4,0,16,25,19,11,0,0,85,10,4,7,13,15,7,0,0,0,57,35,10,7,13,30,27,12,0,0,133,24,12,17,17,67,44,42,0,0,224,7,0,0,4,9,0,3,0,0,26,18,3,10,19,37,35,13,0,0,151,12,4,4,4,18,9,12,0,3,73
505031102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,3,5,0,10,11,0,0,0,34,0,0,0,0,0,0,0,0,0,4,28,5,16,12,9,20,18,0,3,113,4,0,4,8,23,30,14,0,0,94,3,0,6,0,5,8,6,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,11,0,3,0,0,0,0,0,0,0,4,4,3,0,3,5,4,0,0,0,13,5,0,0,0,3,0,3,0,0,17,5,4,0,0,0,0,0,0,0,12,54,8,14,19,21,22,6,0,0,156,26,6,4,12,28,23,22,0,0,126,4,0,0,3,4,0,0,0,0,12,7,0,0,5,8,9,8,0,0,30,9,6,0,4,7,4,7,0,0,38
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,3,0,0,0,28,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,4,0,0,0,16,0,0,3,0,9,0,3,0,0,19,0,5,6,0,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,0,0,0,0,10,4,3,0,3,7,0,0,0,0,20,8,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,4,7,5,0,8,0,0,0,34,61,12,19,47,79,71,63,0,3,363,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,3,0,0,0,20,3,0,0,0,0,5,0,0,0,15
505031105,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,17,3,3,7,5,7,7,0,0,0,37,0,3,0,0,0,0,0,0,0,3,43,16,8,28,87,45,5,0,0,234,0,0,0,0,0,0,0,0,0,3,12,3,6,18,34,24,9,0,0,111,14,11,12,38,108,79,33,4,5,296,8,0,3,9,4,5,0,0,0,25,0,0,0,0,5,5,0,0,0,8,9,0,4,8,6,7,3,0,0,30,8,0,0,5,3,3,0,0,0,20,32,4,9,15,23,23,16,0,0,120,12,3,0,8,20,18,7,0,0,74,3,0,0,5,0,0,0,0,0,13,74,17,34,62,104,65,8,0,3,373,53,11,18,39,81,58,22,0,0,282,0,3,0,4,4,3,0,0,0,17,12,4,4,11,21,21,7,0,0,80,12,6,6,10,25,13,7,0,5,84
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,33,15,3,10,14,16,11,0,4,103,3,0,0,0,0,0,0,0,0,15,9,0,5,3,0,8,3,0,0,27,0,0,0,0,0,0,0,0,0,5,22,10,7,12,18,28,7,0,0,102,4,0,0,0,0,0,0,0,0,8,14,5,3,8,14,10,3,0,0,61,0,0,0,6,16,9,0,0,0,28,7,0,4,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,9,0,0,4,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,11,19,4,3,8,8,0,0,0,0,44,10,3,6,7,8,9,0,0,0,37,28,0,3,7,19,8,3,0,0,75,37,10,17,20,23,17,5,0,0,123,7,4,7,11,9,12,0,0,0,49,0,0,0,3,4,0,0,0,0,6,12,3,6,13,20,10,4,0,0,66,8,0,0,3,9,8,7,0,0,37
505031255,0,3,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,11,11,23,37,43,9,0,5,154,0,0,0,0,0,6,0,0,0,4,8,4,0,12,39,25,6,0,0,99,3,0,4,12,17,27,12,0,4,77,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,3,0,0,10,8,3,0,5,15,3,0,0,0,32,6,3,4,0,12,11,4,0,0,36,0,0,0,0,0,0,0,0,0,4,26,9,17,27,67,46,9,0,0,207,21,5,7,24,36,31,21,0,0,137,0,0,0,4,6,0,3,0,0,7,5,0,0,5,11,21,6,0,0,44,6,0,0,5,5,6,0,0,0,25
505031256,48,16,14,17,29,23,50,14,10,229,7,0,0,0,0,4,0,0,0,5,4,0,0,0,0,6,0,0,0,11,8,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,4,0,0,7,19,6,5,17,19,14,18,0,0,100,0,4,0,0,3,3,4,0,0,11,4,0,0,0,3,5,0,0,0,16,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,5,0,7,12,0,0,25,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,10,5,0,0,7,4,5,0,0,44
505031257,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,14,6,6,0,5,7,13,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,8,5,5,8,0,0,0,38,7,0,0,0,4,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5
505031258,0,0,4,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,7,0,0,0,3,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,22,3,8,11,34,21,8,0,0,105,0,0,0,0,4,0,0,0,0,8,17,0,4,12,41,16,7,0,0,97,7,0,0,16,29,26,10,0,0,94,3,0,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,0,6,8,0,5,0,4,3,0,0,0,30,8,0,4,7,11,4,0,0,0,26,7,0,0,0,0,0,0,0,0,12,26,8,9,14,25,28,5,0,0,117,36,5,14,14,54,36,21,0,6,178,3,0,0,0,3,0,0,0,0,6,3,0,3,4,8,14,0,0,4,40,11,0,0,4,9,3,0,0,8,34
