POW_SA2_CODE_2021,F_IDNS_H_0,F_IDNS_H_1_19,F_IDNS_H_20_29,F_IDNS_H_30_34,F_IDNS_H_35_39,F_IDNS_H_40_44,F_IDNS_H_45_49,F_IDNS_H_50ov,F_IDNS_H_NS,F_IDNS_H_Tot,F_Tot_H_0,F_Tot_H_1_19,F_Tot_H_20_29,F_Tot_H_30_34,F_Tot_H_35_39,F_Tot_H_40_44,F_Tot_H_45_49,F_Tot_H_50ov,F_Tot_H_NS,F_Tot_H_Tot,P_AgFF_H_0,P_AgFF_H_1_19,P_AgFF_H_20_29,P_AgFF_H_30_34,P_AgFF_H_35_39,P_AgFF_H_40_44,P_AgFF_H_45_49,P_AgFF_H_50ov,P_AgFF_H_NS,P_AgFF_H_Tot,P_Min_H_0,P_Min_H_1_19,P_Min_H_20_29,P_Min_H_30_34,P_Min_H_35_39,P_Min_H_40_44,P_Min_H_45_49,P_Min_H_50ov,P_Min_H_NS,P_Min_H_Tot,P_Mnf_H_0,P_Mnf_H_1_19,P_Mnf_H_20_29,P_Mnf_H_30_34,P_Mnf_H_35_39,P_Mnf_H_40_44,P_Mnf_H_45_49,P_Mnf_H_50ov,P_Mnf_H_NS,P_Mnf_H_Tot,P_EGWWS_H_0,P_EGWWS_H_1_19,P_EGWWS_H_20_29,P_EGWWS_H_30_34,P_EGWWS_H_35_39,P_EGWWS_H_40_44,P_EGWWS_H_45_49,P_EGWWS_H_50ov,P_EGWWS_H_NS,P_EGWWS_H_Tot,P_Const_H_0,P_Const_H_1_19,P_Const_H_20_29,P_Const_H_30_34,P_Const_H_35_39,P_Const_H_40_44,P_Const_H_45_49,P_Const_H_50ov,P_Const_H_NS,P_Const_H_Tot,P_WST_H_0,P_WST_H_1_19,P_WST_H_20_29,P_WST_H_30_34,P_WST_H_35_39,P_WST_H_40_44,P_WST_H_45_49,P_WST_H_50ov,P_WST_H_NS,P_WST_H_Tot,P_RetT_H_0,P_RetT_H_1_19,P_RetT_H_20_29,P_RetT_H_30_34,P_RetT_H_35_39,P_RetT_H_40_44,P_RetT_H_45_49,P_RetT_H_50ov,P_RetT_H_NS,P_RetT_H_Tot,P_AcFd_H_0,P_AcFd_H_1_19,P_AcFd_H_20_29,P_AcFd_H_30_34,P_AcFd_H_35_39,P_AcFd_H_40_44,P_AcFd_H_45_49,P_AcFd_H_50ov,P_AcFd_H_NS,P_AcFd_H_Tot,P_TPW_H_0,P_TPW_H_1_19,P_TPW_H_20_29,P_TPW_H_30_34,P_TPW_H_35_39,P_TPW_H_40_44,P_TPW_H_45_49,P_TPW_H_50ov,P_TPW_H_NS,P_TPW_H_Tot,P_IMT_H_0,P_IMT_H_1_19,P_IMT_H_20_29,P_IMT_H_30_34,P_IMT_H_35_39,P_IMT_H_40_44,P_IMT_H_45_49,P_IMT_H_50ov,P_IMT_H_NS,P_IMT_H_Tot,P_FinIns_H_0,P_FinIns_H_1_19,P_FinIns_H_20_29,P_FinIns_H_30_34,P_FinIns_H_35_39,P_FinIns_H_40_44,P_FinIns_H_45_49,P_FinIns_H_50ov,P_FinIns_H_NS,P_FinIns_H_Tot,P_RHRE_H_0,P_RHRE_H_1_19,P_RHRE_H_20_29,P_RHRE_H_30_34,P_RHRE_H_35_39,P_RHRE_H_40_44,P_RHRE_H_45_49,P_RHRE_H_50ov,P_RHRE_H_NS,P_RHRE_H_Tot,P_ProSTS_H_0,P_ProSTS_H_1_19,P_ProSTS_H_20_29,P_ProSTS_H_30_34,P_ProSTS_H_35_39,P_ProSTS_H_40_44,P_ProSTS_H_45_49,P_ProSTS_H_50ov,P_ProSTS_H_NS,P_ProSTS_H_Tot,P_AdSup_H_0,P_AdSup_H_1_19,P_AdSup_H_20_29,P_AdSup_H_30_34,P_AdSup_H_35_39,P_AdSup_H_40_44,P_AdSup_H_45_49,P_AdSup_H_50ov,P_AdSup_H_NS,P_AdSup_H_Tot,P_PubAS_H_0,P_PubAS_H_1_19,P_PubAS_H_20_29,P_PubAS_H_30_34,P_PubAS_H_35_39,P_PubAS_H_40_44,P_PubAS_H_45_49,P_PubAS_H_50ov,P_PubAS_H_NS,P_PubAS_H_Tot,P_EdTrn_H_0,P_EdTrn_H_1_19,P_EdTrn_H_20_29,P_EdTrn_H_30_34,P_EdTrn_H_35_39,P_EdTrn_H_40_44,P_EdTrn_H_45_49,P_EdTrn_H_50ov,P_EdTrn_H_NS,P_EdTrn_H_Tot,P_HltHC_SA_H_0,P_HltHC_SA_H_1_19,P_HltHC_SA_H_20_29,P_HltHC_SA_H_30_34,P_HltHC_SA_H_35_39,P_HltHC_SA_H_40_44,P_HltHC_SA_H_45_49,P_HltHC_SA_H_50ov,P_HltHC_SA_H_NS,P_HltHC_SA_H_Tot,P_ArtsR_H_0,P_ArtsR_H_1_19,P_ArtsR_H_20_29,P_ArtsR_H_30_34,P_ArtsR_H_35_39,P_ArtsR_H_40_44,P_ArtsR_H_45_49,P_ArtsR_H_50ov,P_ArtsR_H_NS,P_ArtsR_H_Tot
511031283,0,6,5,4,8,3,3,7,17,51,141,96,100,42,118,148,142,736,42,1561,6,3,0,5,5,0,0,7,3,31,613,174,140,24,190,152,549,3519,83,5443,59,17,12,4,13,37,27,270,6,433,3,0,0,0,5,10,0,15,0,34,20,9,0,0,14,16,12,156,9,244,3,0,0,0,0,3,5,18,0,34,4,5,11,0,8,6,6,10,0,49,19,8,8,5,12,17,5,167,9,251,10,3,8,0,10,11,3,66,5,112,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,26,0,38,0,3,0,0,7,3,7,24,0,43,26,12,7,6,4,12,11,107,0,191,13,10,15,3,44,39,8,34,7,178,9,12,10,21,24,34,15,27,0,156,7,8,8,12,20,35,11,18,6,124,0,10,16,0,0,11,0,0,4,46
511031284,0,0,0,0,0,0,0,0,0,11,33,13,13,6,11,36,28,114,0,258,0,0,0,0,0,0,0,0,0,0,65,26,20,11,14,85,83,446,10,769,0,0,0,0,3,0,3,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,4,0,0,0,7,0,32,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,10,37,24,18,24,27,11,5,40,191,362,1306,1140,833,1500,962,270,485,86,6940,19,33,19,13,15,38,16,49,6,211,19,8,14,3,12,31,31,110,5,234,9,35,23,15,78,88,33,70,4,345,4,7,3,5,38,20,11,20,4,110,36,50,32,32,114,257,98,235,13,869,14,24,19,12,59,92,66,76,3,361,49,412,292,176,326,212,71,108,8,1651,34,403,176,93,121,109,34,70,12,1056,31,40,34,34,54,136,66,156,10,562,7,19,8,6,21,24,6,7,0,91,7,17,14,21,52,54,17,23,0,191,5,13,13,9,44,26,17,32,0,156,17,52,45,50,113,84,28,74,3,474,8,48,51,33,52,54,15,29,6,299,60,59,36,48,272,186,51,88,5,804,58,155,167,128,252,225,85,150,7,1213,177,310,414,361,603,376,96,206,21,2570,4,33,20,18,10,8,5,7,0,107
511041286,3,7,3,0,5,3,0,0,4,28,43,152,127,97,126,151,49,84,11,843,3,11,7,0,0,10,9,17,4,60,13,6,6,8,15,71,53,78,3,256,0,6,3,3,5,16,8,12,0,54,0,0,0,0,10,15,9,15,0,50,12,25,19,15,27,63,23,95,5,285,5,0,0,0,6,27,13,37,0,83,0,10,10,0,7,3,3,3,0,36,0,7,7,3,0,3,0,8,0,35,31,18,20,24,39,82,35,194,4,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,8,22,12,32,0,83,0,11,7,3,4,3,0,3,0,41,21,15,12,0,64,86,18,31,5,252,19,66,46,49,63,72,19,40,0,363,3,20,26,17,31,26,3,17,0,147,0,0,0,0,3,0,0,0,0,5
511041287,0,0,0,0,0,0,0,0,0,6,22,91,67,56,39,42,20,31,3,378,5,4,7,4,4,0,3,13,0,39,0,0,0,0,0,0,0,5,0,9,0,4,0,0,0,9,0,3,0,15,0,0,0,0,0,0,0,0,0,0,4,14,13,8,19,26,11,22,0,122,0,4,4,0,0,0,0,0,0,3,0,33,11,12,14,7,3,9,0,94,0,9,3,4,4,5,4,3,0,31,4,15,11,4,3,7,0,3,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,8,4,0,0,3,0,4,0,21,4,10,5,5,6,6,0,0,0,27,0,5,0,0,4,0,3,6,0,15,8,19,24,32,20,19,5,11,4,149,3,4,8,3,10,5,0,9,5,38,0,3,0,0,0,0,0,0,0,9
511041288,0,4,0,4,0,0,0,0,0,12,16,143,120,60,69,50,17,41,6,513,0,12,10,6,0,3,0,6,0,42,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,14,13,8,17,30,6,26,0,117,0,0,3,0,0,0,0,0,0,7,3,42,23,17,25,12,6,4,0,134,0,39,24,12,13,7,0,3,3,110,0,6,3,3,5,3,0,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,4,0,7,0,35,0,9,4,7,4,3,0,5,0,31,0,0,0,0,0,0,0,0,0,6,3,29,30,21,14,22,9,18,0,146,6,19,29,9,14,12,9,8,0,103,0,0,0,0,0,0,0,0,0,0
511041289,0,8,0,0,0,0,0,4,6,17,28,140,108,63,76,74,17,31,17,563,5,17,13,7,7,23,11,43,6,133,3,0,0,0,4,4,0,9,0,33,0,6,9,6,7,12,5,20,0,65,0,0,0,0,0,5,0,4,0,14,0,4,7,6,13,19,9,33,4,94,0,3,10,0,4,0,0,4,0,13,4,51,20,16,14,15,6,15,3,139,6,43,20,6,6,16,3,6,4,117,8,13,5,0,9,6,4,13,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,7,0,17,4,7,6,0,8,14,4,3,0,49,0,5,5,0,3,0,0,0,0,22,0,7,7,4,15,8,5,3,0,49,4,12,18,11,17,13,8,3,0,84,7,10,16,16,13,14,0,0,0,84,0,3,0,0,3,4,0,0,0,10
511041290,0,8,0,0,4,4,0,4,17,47,90,67,48,40,91,102,59,479,43,1028,7,7,6,0,11,16,6,70,0,122,355,84,81,16,106,80,243,2140,59,3164,49,10,14,0,7,12,16,183,0,289,5,0,0,0,0,0,0,10,0,12,15,10,5,6,9,16,4,123,7,187,0,0,0,0,0,0,0,0,0,8,3,8,4,5,14,17,0,29,0,81,10,13,5,7,4,13,6,120,9,192,16,5,5,3,5,7,7,66,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,9,0,4,0,0,0,5,7,28,0,55,3,6,3,9,3,3,0,40,0,76,11,5,13,0,16,36,6,45,0,142,6,8,9,10,31,24,6,26,0,130,8,4,3,7,24,18,3,15,0,82,0,0,0,0,0,0,0,0,0,4
511041291,0,3,0,3,0,0,0,4,10,23,55,128,111,62,77,116,51,173,17,776,19,54,40,36,36,95,53,320,10,661,82,22,26,3,12,32,54,399,7,641,0,0,0,0,0,8,0,10,0,30,0,0,0,0,3,7,0,5,0,16,10,0,0,7,5,16,6,47,0,98,0,7,3,3,4,25,8,13,0,59,5,6,9,8,3,9,4,19,0,65,8,9,13,10,3,6,0,32,4,80,6,14,9,4,4,16,3,26,0,67,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,4,0,0,3,6,0,6,0,25,0,3,3,0,3,8,0,13,0,30,9,14,8,8,43,42,19,19,0,155,9,26,30,18,22,20,10,30,0,170,6,8,18,15,18,12,0,5,0,84,0,0,0,0,0,0,0,0,0,5
511041292,0,8,8,5,4,0,0,0,3,35,51,193,151,94,93,120,35,108,14,858,26,87,60,40,31,112,49,320,11,738,5,0,0,0,0,15,19,12,0,58,0,3,0,5,8,7,0,13,0,34,0,0,0,0,0,3,3,4,0,8,5,13,14,9,10,29,11,46,0,131,0,0,0,0,3,7,0,4,0,19,3,24,12,10,17,23,8,10,0,109,13,53,47,21,28,22,8,36,7,232,0,17,10,5,0,3,7,18,3,60,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,3,0,14,0,3,4,5,24,7,0,0,0,51,0,7,6,10,3,9,0,4,3,47,6,11,14,9,35,38,13,16,0,141,8,37,25,29,25,24,12,20,0,178,7,16,19,11,10,20,3,14,0,109,3,12,3,0,0,5,5,3,0,28
597979799,6,0,4,0,0,0,0,3,5,24,23,13,3,4,4,7,10,64,10,144,3,0,0,0,5,0,0,16,4,27,97,9,5,4,10,18,11,345,13,509,7,0,0,0,0,0,0,35,0,57,0,0,0,0,4,0,0,29,0,33,23,4,3,0,6,4,0,119,0,159,0,0,0,0,0,0,0,4,0,8,28,0,0,0,0,3,0,59,0,89,9,7,3,0,3,3,8,45,0,73,20,8,0,3,0,6,7,82,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,17,0,25,10,4,3,0,0,4,6,33,0,66,0,0,0,0,0,5,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
599999499,93,282,125,69,87,104,13,65,195,1029,1457,6212,3370,1569,1660,1552,372,1349,417,17965,156,212,147,105,98,243,91,396,39,1491,1004,146,157,52,212,294,283,3273,123,5550,94,139,103,82,214,217,68,252,9,1175,36,29,26,27,80,78,27,119,7,426,877,1394,1503,1495,2474,5082,1526,3951,286,18594,46,108,65,47,130,201,49,158,6,808,114,378,254,119,236,259,71,155,15,1603,126,336,159,83,83,95,39,230,21,1162,281,751,692,378,421,699,216,853,94,4378,27,125,48,26,86,104,17,65,6,506,41,78,54,39,62,91,17,68,4,454,29,104,67,34,36,59,24,74,4,427,139,656,329,171,240,400,84,389,22,2436,313,2181,1225,564,552,573,143,483,78,6104,142,180,118,83,142,248,80,210,17,1209,154,965,358,156,145,152,30,83,19,2063,395,1813,1330,668,645,448,131,253,61,5747,22,416,117,57,52,69,18,56,9,820
