POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
510011266,0,40,28,0,0,0,0,28,22,0,0,0,0,28,36,3,0,0,0,48,26,8,3,0,0,35,27,5,0,0,0,35,14,0,0,3,3,21,0,0,0,7,0,4,0,0,0,0,0,0,394,26,11,7,3,444,6,0,0,0,0,12,15,0,0,0,0,14,8,0,0,0,0,8,16,0,0,0,0,21,5,0,0,0,0,10,11,0,0,0,0,15,5,0,0,0,0,5,17,0,4,0,0,23,16,0,0,0,0,19,8,0,0,0,0,13,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,125,6,8,9,0,148,25,0,0,0,0,23,11,4,0,0,0,15,550,32,18,22,7,632
510021267,5,1608,1365,19,7,0,3,1391,1340,11,13,0,0,1364,1193,20,6,4,3,1221,982,16,5,3,3,1002,587,5,10,0,0,601,192,0,4,0,0,196,30,0,0,0,0,37,13,4,0,0,0,15,11009,99,50,13,24,11204,33,0,0,0,0,33,75,0,0,0,0,74,87,0,0,0,0,87,162,5,0,0,4,169,101,4,3,0,0,110,129,0,0,0,0,130,98,0,3,0,0,106,99,0,3,0,0,102,57,0,0,0,0,62,53,0,0,0,0,50,15,4,0,0,0,19,3,0,6,0,0,5,0,0,0,0,0,0,910,13,14,8,4,955,1612,3,10,0,7,1634,320,0,10,0,20,346,13845,119,90,22,58,14131
510021268,0,403,336,4,3,0,5,350,296,4,3,0,4,308,297,3,3,0,0,304,239,3,0,0,0,241,155,4,0,0,4,164,56,0,0,0,0,57,5,0,0,0,0,9,4,0,0,0,0,4,2754,44,20,3,15,2841,59,0,0,0,0,59,27,0,0,0,0,30,60,0,3,0,0,71,66,3,9,0,0,69,64,0,3,0,0,67,50,0,4,0,0,53,33,0,0,0,0,33,39,0,0,0,0,43,28,0,0,0,0,29,28,0,0,0,0,31,5,0,0,0,0,11,7,0,3,0,0,3,0,0,0,0,0,0,465,10,23,5,3,509,426,5,0,0,3,436,58,0,0,0,3,57,3704,59,45,9,18,3840
510021269,0,818,564,24,6,0,3,593,556,15,13,3,0,588,491,26,9,0,0,531,418,20,5,0,0,450,287,10,5,0,0,299,74,12,4,0,0,91,23,4,0,0,0,21,0,0,0,0,0,4,4907,170,75,10,14,5172,88,0,0,0,0,89,54,0,0,0,0,54,69,0,0,0,0,68,111,0,5,0,0,116,114,0,3,0,0,122,71,8,4,3,3,80,44,3,0,0,0,50,43,0,3,0,0,47,37,0,0,0,0,43,40,5,0,5,0,42,19,0,0,0,0,22,4,0,0,0,0,6,0,0,0,0,0,0,692,29,20,11,7,756,638,19,23,3,3,688,152,0,3,0,13,169,6394,213,118,25,35,6787
510021270,0,256,207,15,6,0,0,234,167,7,7,0,0,188,186,10,4,0,3,203,183,13,7,0,3,201,106,7,0,0,0,112,49,4,3,0,0,55,8,0,0,0,0,8,6,0,0,0,0,6,1780,70,58,0,9,1918,131,3,3,0,0,134,51,0,0,0,0,48,76,0,8,0,0,81,106,0,6,0,0,118,110,7,4,0,0,126,64,0,4,0,0,70,60,4,7,0,0,66,39,5,0,5,0,45,40,3,0,0,0,44,29,0,4,3,0,31,9,3,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,716,27,44,5,3,794,203,9,3,0,0,210,74,6,5,0,5,83,2769,104,109,12,22,3008
510031271,3,1462,1276,12,11,0,0,1304,1305,13,10,0,3,1337,1210,18,7,0,4,1241,988,19,17,0,0,1022,607,11,13,0,0,630,192,6,4,0,0,207,26,5,0,0,0,34,9,0,0,0,0,9,10195,144,83,13,21,10453,72,0,0,0,0,82,76,0,0,0,0,82,118,0,4,0,0,127,184,0,11,0,0,196,179,0,12,0,0,198,137,3,7,0,0,149,110,0,0,0,0,114,99,0,0,0,0,101,80,0,3,0,0,85,67,0,7,0,0,72,18,0,0,0,0,18,9,0,0,0,0,10,0,0,5,0,0,8,1155,9,55,6,6,1233,1693,6,13,5,11,1726,294,5,3,4,16,322,13330,165,153,30,51,13727
510031272,0,803,576,41,7,3,0,631,578,36,15,3,4,640,466,32,15,3,0,521,372,36,11,0,3,424,237,15,6,0,0,257,85,3,5,6,0,101,19,4,0,6,0,27,0,0,0,0,0,0,4887,257,130,25,11,5300,301,0,0,4,0,302,89,0,0,0,0,95,125,0,3,3,0,132,217,4,18,4,0,248,265,7,20,8,0,305,182,3,14,4,3,199,163,3,5,6,3,186,99,0,7,3,0,112,83,3,5,4,0,95,51,7,4,0,0,70,18,4,4,0,0,29,16,0,0,0,0,16,6,0,0,0,0,10,1617,43,95,29,8,1786,452,10,11,0,6,474,95,5,6,0,3,110,7044,307,237,55,29,7675
510031273,0,765,675,9,9,0,4,702,637,11,3,0,0,648,573,9,9,0,0,591,407,11,4,0,7,432,265,12,5,0,0,279,74,3,0,0,0,83,16,0,0,0,0,16,0,0,0,0,0,0,4774,79,33,3,19,4914,71,0,0,0,0,76,43,0,0,0,0,41,65,0,0,0,0,65,93,0,6,0,0,98,104,0,3,0,0,104,64,3,0,0,0,72,80,4,0,0,0,84,56,0,0,0,0,65,37,4,0,0,0,38,32,4,0,0,0,36,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,661,13,18,3,7,705,672,5,0,0,5,686,112,0,0,0,0,123,6222,100,59,12,29,6426
511011274,0,311,255,27,21,4,0,302,285,33,44,0,6,374,275,49,43,4,7,381,248,38,35,3,0,338,172,27,22,5,3,235,55,14,15,3,3,90,8,5,7,0,0,23,4,0,3,9,0,13,2443,257,245,41,33,3020,205,0,0,0,0,213,108,0,5,0,0,110,86,0,10,3,6,99,136,8,13,8,0,160,146,11,17,8,0,174,120,3,17,0,0,141,114,9,18,9,0,151,129,7,12,3,0,148,128,15,24,4,0,167,99,0,24,3,3,139,67,6,12,6,0,87,17,7,12,10,0,43,7,0,6,3,4,22,1361,66,148,55,24,1651,236,21,21,7,13,297,78,8,4,6,13,109,4116,350,427,99,80,5078
511011275,0,189,122,26,27,7,0,182,136,32,32,20,4,221,165,27,35,21,6,254,116,17,44,14,0,186,110,14,27,16,0,171,40,9,19,13,0,74,7,4,9,0,0,21,0,4,11,11,0,26,1385,167,241,112,18,1922,16,0,0,0,0,21,13,0,0,0,0,16,42,0,5,3,0,45,49,0,8,6,0,71,36,6,5,4,0,53,36,7,3,11,0,60,39,4,6,8,3,53,29,8,14,5,0,57,30,4,14,4,4,52,27,0,10,9,0,45,9,5,9,10,0,31,5,0,9,3,0,21,6,3,3,0,0,20,343,38,88,71,9,549,130,14,21,9,0,177,48,6,4,3,3,69,1907,224,352,195,34,2712
511021276,0,123,107,16,18,5,0,142,97,35,21,7,4,158,126,33,21,3,3,184,109,16,27,3,0,153,85,11,21,6,0,124,33,4,19,4,0,69,3,0,5,5,0,18,0,0,9,0,0,6,1057,132,162,38,13,1401,45,0,0,0,0,45,29,0,0,0,0,29,34,0,0,0,0,44,44,0,10,0,0,51,37,0,6,0,0,55,34,0,3,3,3,42,48,0,3,0,3,56,40,4,0,0,0,49,56,4,4,4,0,67,43,0,8,4,0,55,14,4,0,7,0,24,22,0,3,5,0,26,3,0,3,4,0,10,450,22,45,24,14,553,90,3,3,7,0,103,42,3,6,0,6,61,1639,160,218,68,37,2122
511021277,0,179,130,24,21,3,4,187,144,19,16,0,3,184,122,29,22,0,0,174,132,26,10,0,0,164,80,18,17,5,0,120,26,9,5,0,0,44,4,0,5,4,0,15,3,0,4,0,0,10,1338,161,129,14,19,1665,73,0,0,0,0,79,77,0,0,0,0,72,67,0,4,0,0,75,74,0,5,0,0,80,70,3,14,5,0,92,44,9,10,0,0,61,42,10,3,0,0,62,43,10,4,0,0,58,37,8,3,3,0,57,41,3,9,3,0,63,16,4,4,3,0,20,5,0,3,3,0,11,0,0,0,0,0,4,583,46,59,23,9,723,103,5,10,0,5,122,52,7,0,0,9,76,2084,226,201,42,35,2587
511031278,0,176,135,11,9,0,0,159,130,24,8,0,5,162,99,22,4,6,0,130,108,26,11,3,0,145,73,9,9,0,0,88,32,0,3,0,0,38,8,4,3,0,0,17,4,0,0,0,0,5,1170,118,70,16,4,1379,31,0,0,0,0,31,21,0,0,0,0,23,27,0,0,0,0,31,43,0,8,0,0,48,26,3,0,0,0,31,27,5,0,4,0,37,28,6,0,0,0,36,32,7,5,0,0,40,26,0,9,0,0,40,33,0,5,0,0,34,15,0,0,0,0,18,12,0,0,0,0,17,0,0,0,0,0,0,313,25,37,8,0,386,77,0,3,0,0,82,30,0,0,0,8,36,1591,147,106,30,9,1886
511031279,5,796,614,49,12,5,0,680,660,82,19,5,4,765,614,72,25,4,0,712,532,68,20,4,0,624,360,48,21,0,6,431,148,12,11,0,0,178,29,7,9,0,0,48,3,5,0,0,3,6,6192,440,190,25,23,6870,418,0,0,3,0,429,198,0,0,0,0,201,187,3,0,0,0,194,264,9,5,4,0,283,272,7,9,0,0,295,202,11,16,3,0,228,155,7,8,3,0,176,140,3,11,4,3,158,146,12,10,5,5,175,137,7,8,8,0,164,81,7,6,6,0,94,20,4,8,4,0,36,13,9,0,0,0,19,2222,85,87,42,14,2454,405,5,15,3,15,441,174,6,5,7,12,199,8998,539,287,77,56,9959
511031280,0,77,64,8,3,0,0,73,82,7,6,0,0,93,78,11,5,0,0,89,83,9,6,0,0,101,56,8,7,0,0,69,22,0,3,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,713,46,46,0,4,807,20,0,0,0,0,20,20,0,0,0,0,19,23,0,0,0,0,27,34,6,11,0,0,45,29,0,4,0,0,33,20,4,5,0,0,29,18,0,0,0,0,23,26,0,5,0,0,30,31,3,5,0,0,37,17,3,5,0,0,29,11,4,6,0,0,19,3,0,0,0,0,5,0,0,0,0,0,0,258,15,36,8,0,327,53,4,0,0,5,60,15,0,0,0,0,20,1041,68,88,13,8,1213
511031281,0,8,8,0,0,0,0,8,9,0,0,0,0,12,3,0,0,0,0,8,7,0,0,0,0,7,5,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,76,0,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,6,99,0,5,0,0,99
511031282,0,522,431,8,4,0,0,452,397,4,4,0,0,405,400,13,8,5,3,423,301,6,6,0,0,319,252,6,6,0,3,271,74,5,3,0,0,90,12,0,0,0,0,13,3,0,0,3,0,9,3832,62,36,6,11,3958,43,0,0,0,0,43,32,0,0,0,0,32,48,0,0,0,0,51,55,0,0,0,0,56,52,0,3,0,0,57,40,0,0,0,0,45,50,0,0,0,0,55,68,0,0,0,0,70,52,3,0,3,0,57,32,0,5,0,0,37,20,0,4,0,0,29,9,3,0,0,0,13,0,0,0,0,0,7,502,8,18,11,0,540,340,0,5,0,3,348,117,4,0,7,3,130,4793,83,61,22,18,4975
511031283,0,793,664,4,4,0,0,676,662,3,5,0,0,676,651,12,9,4,3,672,583,5,8,0,0,599,357,8,9,0,0,379,118,6,0,0,0,125,21,0,3,0,0,23,3,0,5,0,0,7,5879,49,43,8,14,5996,19,0,0,0,0,19,34,0,4,0,0,36,76,0,0,0,0,83,90,0,0,0,0,90,89,4,0,0,0,92,68,0,3,0,4,74,74,0,0,0,0,73,55,0,0,0,0,59,48,0,0,0,0,52,37,0,3,0,0,45,17,0,5,0,0,19,7,0,0,0,0,7,0,0,0,0,0,4,609,6,12,5,5,640,802,0,5,4,7,816,162,0,14,0,8,188,7454,64,74,22,37,7641
511031284,0,93,103,0,0,0,0,103,88,0,0,0,0,91,71,0,0,0,0,71,63,0,0,0,0,68,53,0,0,0,0,56,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,706,8,0,0,3,722,4,0,0,0,0,4,6,0,0,0,0,6,7,0,0,0,0,7,16,0,0,0,0,16,13,0,0,0,0,11,7,0,0,0,0,7,12,0,0,0,0,12,5,0,0,0,0,5,6,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,70,69,0,0,0,0,67,25,0,0,0,0,25,870,7,0,0,3,878
511041285,4,716,696,43,44,3,0,783,729,76,48,13,0,863,740,68,57,5,4,870,634,67,56,9,7,763,419,50,32,6,0,513,150,33,29,7,0,217,30,7,12,4,0,48,4,5,0,5,0,21,6303,441,352,54,16,7168,765,0,0,9,0,773,399,4,4,0,0,408,325,0,9,0,0,336,339,9,13,5,0,366,368,6,18,3,0,397,328,10,16,0,0,358,345,19,20,5,0,386,336,13,32,6,0,390,317,13,25,9,0,361,286,21,30,7,0,345,141,18,20,8,0,190,65,7,5,5,0,85,23,9,8,8,0,44,4036,126,211,62,11,4448,535,16,7,14,6,589,152,7,7,4,12,178,11023,596,575,137,50,12372
511041286,0,185,152,8,3,4,0,171,207,17,8,0,0,231,185,20,9,0,0,214,185,16,16,5,0,226,125,11,17,11,0,162,39,3,3,3,0,48,7,3,4,0,0,10,0,0,0,0,0,0,1510,90,71,20,5,1696,32,0,0,0,0,32,31,0,3,0,0,31,35,0,4,0,0,34,45,0,4,0,0,48,40,5,3,0,0,51,44,4,6,0,0,50,49,3,6,0,0,61,43,5,11,5,0,69,47,0,17,4,0,65,42,4,13,7,0,70,24,5,9,0,0,33,10,0,8,0,0,18,9,0,0,0,0,8,447,28,76,18,0,568,113,0,3,0,0,118,37,0,0,0,0,45,2099,121,146,41,8,2414
511041287,0,28,17,10,9,0,0,37,19,9,3,0,0,34,22,8,9,0,0,38,14,8,13,3,0,34,13,0,7,0,0,24,9,4,6,0,0,13,0,4,0,0,0,5,0,0,0,0,0,0,187,41,68,13,4,315,22,0,0,0,0,20,15,0,0,0,0,15,12,0,0,0,0,12,21,3,5,0,0,27,14,0,4,4,0,26,21,0,4,0,0,26,28,3,8,4,0,44,17,8,12,4,0,40,21,0,4,0,0,23,21,3,6,0,0,39,13,3,5,6,0,25,9,0,0,0,0,16,0,0,0,0,0,3,220,27,61,20,0,329,22,3,4,0,0,37,5,0,0,0,0,7,440,75,137,31,9,683
511041288,0,41,26,7,15,0,0,50,20,3,10,0,0,36,21,4,11,5,0,36,27,6,16,3,0,41,11,4,5,0,0,27,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,231,38,75,15,4,361,65,0,0,0,0,60,29,0,0,0,0,35,26,0,3,0,0,33,28,0,11,0,0,42,19,5,12,0,0,36,29,4,7,5,0,45,29,5,11,0,0,37,29,8,11,0,0,43,25,4,4,0,0,35,23,0,8,6,0,40,16,9,8,4,0,34,5,3,4,0,0,16,0,4,3,0,0,10,323,36,73,19,0,458,18,4,3,0,0,29,6,0,0,0,0,10,583,84,154,36,3,863
511041289,0,53,36,13,9,0,0,59,45,6,16,3,0,75,45,10,7,0,0,74,51,12,10,0,0,71,31,10,14,3,0,57,10,8,3,5,0,30,0,0,5,3,3,7,0,3,0,4,0,9,372,77,74,18,12,541,59,0,0,3,0,63,24,0,0,0,0,24,20,0,0,0,0,20,14,0,0,0,0,23,25,5,7,4,0,34,19,0,4,0,0,33,35,3,6,0,0,39,29,3,10,4,0,40,39,3,9,7,0,54,36,6,10,5,0,51,13,3,9,5,3,29,0,3,0,0,0,13,3,0,9,5,0,16,316,23,54,27,7,429,36,13,3,5,0,55,23,3,0,6,4,35,744,108,129,56,21,1062
511041290,0,454,395,8,9,5,5,419,380,9,4,5,0,395,403,5,11,7,0,427,310,17,6,4,0,337,228,10,15,6,0,250,92,6,6,4,0,110,32,3,3,0,0,40,6,0,0,0,0,9,3600,75,71,37,9,3790,16,0,0,0,0,16,28,0,0,0,0,34,35,0,0,0,4,41,45,0,0,0,0,42,46,0,3,0,0,45,41,3,0,0,0,42,40,0,3,0,0,48,32,0,0,0,0,31,33,0,0,0,0,32,35,0,0,5,0,36,8,0,7,5,0,19,6,0,3,3,0,14,3,4,0,4,0,7,358,9,19,12,11,408,482,4,6,3,0,500,119,0,9,10,8,138,4555,85,107,62,28,4835
511041291,0,161,126,15,7,9,0,153,122,23,17,4,0,169,130,26,25,15,0,193,126,19,21,14,0,188,99,20,38,19,0,181,29,15,21,16,0,86,4,17,8,3,0,28,6,8,11,12,0,28,1169,177,189,95,5,1636,9,0,0,5,0,15,29,0,0,0,0,29,31,0,3,0,0,32,29,0,8,3,0,41,43,3,0,6,0,57,31,0,3,0,0,40,19,6,9,5,0,31,42,0,6,3,0,50,45,7,15,3,0,61,28,3,10,7,0,48,11,3,3,9,0,33,4,0,5,3,0,14,3,0,3,4,0,12,320,29,60,61,5,470,135,8,9,0,4,155,28,0,3,7,0,44,1652,207,257,162,15,2298
511041292,0,122,72,16,23,6,0,126,83,24,19,13,0,134,82,36,24,10,4,157,82,32,35,11,0,162,70,27,27,28,3,159,22,21,20,9,5,76,4,6,10,13,0,33,3,3,13,5,0,25,696,203,206,110,21,1244,43,0,0,4,0,44,23,0,0,0,0,28,21,3,0,0,0,23,35,7,0,0,0,39,32,0,8,3,0,49,35,0,8,8,0,58,35,9,12,0,0,51,51,8,11,5,0,75,62,10,16,13,0,92,56,11,20,13,4,106,35,9,17,9,3,70,6,4,13,19,4,43,4,3,7,15,0,34,434,51,115,95,6,702,67,11,13,8,0,101,28,3,0,4,3,41,1237,270,337,213,41,2089
597979799,0,165,144,0,0,0,0,144,151,0,3,0,0,151,161,0,0,0,0,160,112,5,4,0,0,115,47,3,0,0,0,51,8,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1019,17,8,0,5,1046,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,5,6,0,0,0,0,11,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,11,15,0,0,0,0,12,4,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,4,0,0,77,227,0,8,0,5,235,26,0,0,0,0,27,1334,16,17,4,11,1386
599999499,32,4082,2071,524,892,30,25,3538,1936,495,952,36,34,3453,1900,463,1071,29,38,3498,1476,401,974,35,35,2920,1006,261,690,36,23,2013,351,110,249,26,17,758,73,41,75,18,0,213,5,16,40,15,5,81,19983,3553,7547,275,282,31634,1002,0,148,30,4,1191,1710,41,444,13,12,2215,1228,59,562,26,15,1889,1132,116,768,39,17,2077,1140,143,868,51,27,2231,990,161,882,41,19,2094,1015,168,973,46,30,2234,1026,183,1040,47,35,2336,959,183,1116,46,39,2347,876,171,1030,60,37,2176,490,138,672,67,26,1403,246,65,277,57,7,657,92,39,126,59,11,326,11910,1483,8910,576,289,23168,3221,244,717,147,89,4409,958,68,169,48,110,1359,36070,5347,17340,1043,767,60566
