POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
506021121,5,7,0,6,0,0,19,0,8,3,8,3,0,0,0,22,0,11,11,11,8,0,0,0,39,0,17,45,33,13,7,0,0,117,0,16,55,30,23,7,3,0,135,0,14,76,63,27,19,3,0,198,0,5,72,73,38,18,6,0,210,0,3,234,292,145,59,11,0,742,0,0,61,107,78,23,5,0,281,0,0,62,175,177,87,3,0,498,0,0,0,0,3,3,0,0,11,0,87,633,798,510,241,32,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,4,0,3,0,0,0,13,0,0,5,0,0,0,0,0,14,8,8,4,8,3,5,3,0,35,7,16,19,13,7,3,3,0,71,6,20,26,26,8,11,3,0,94,0,16,54,40,26,18,4,0,168,3,24,58,48,45,29,8,0,215,0,16,67,69
506021123,14,22,10,14,8,0,75,6,10,27,34,16,16,5,0,114,0,24,66,32,31,11,8,0,179,0,37,128,82,41,25,7,0,324,0,40,159,81,40,29,6,0,353,0,18,147,106,63,36,13,0,388,0,3,83,90,51,28,9,0,270,0,7,122,194,105,64,14,0,499,0,0,17,42,27,16,5,0,108,0,0,9,50,52,24,11,0,141,0,3,7,5,0,3,0,0,18,19,180,802,742,474,284,98,8,2600,0,4,4,3,0,0,0,0,9,7,0,3,0,0,0,0,0,9,0,3,8,4,0,3,0,0,20,4,10,9,8,0,3,0,0,34,9,12,12,5,9,4,3,0,54,21,25,21,15,10,4,7,3,96,13,35,32,25,5,9,4,0,125,4,44,86,50,33,16,0,0,233,0,23,119,100,39,30,10,0,321,0,18,78,76,35,23,3,0,232,0,9,38,51
506021309,10,3,4,0,0,0,12,0,0,6,8,5,6,0,0,22,0,0,16,12,4,4,3,0,36,0,7,21,19,6,8,4,0,61,0,5,19,15,19,6,3,0,62,0,0,19,17,23,6,4,0,73,0,0,17,11,18,6,0,0,52,0,0,14,10,16,11,6,0,60,0,0,5,3,7,0,0,0,16,0,0,10,9,7,6,3,0,35,0,0,0,0,0,0,0,0,4,8,23,128,109,119,63,34,3,482,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,3,0,4,4,0,4,3,0,0,23,0,6,7,4,4,0,0,0,23,0,11,18,3,4,6,0,0,40,0,3,13,9,9,7,0,0,39,0,0,15,8,13,3,0,0,39,0,0,10,5,8,4,0,0,27,0,0,3,3
506021310,0,3,4,0,0,0,12,0,0,0,5,0,0,0,0,5,0,0,0,8,4,0,0,0,20,0,9,7,10,4,8,0,0,39,0,7,10,10,9,4,0,0,45,0,0,26,10,11,8,0,0,57,0,0,14,10,8,0,0,0,39,0,0,7,16,15,10,0,0,45,0,0,0,0,6,0,0,0,6,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,0,0,4,0,20,86,69,65,36,16,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,10,0,0,0,3,4,4,0,0,9,0,0,3,4,0,0,0,0,10,0,0,5,3,5,0,0,0,14,0,0,0,3
506021311,3,3,6,4,0,0,18,0,0,8,12,0,4,4,0,36,0,8,16,12,7,5,0,0,48,0,8,28,20,14,11,0,0,80,0,14,50,30,22,10,0,0,130,0,9,52,40,29,12,4,0,139,0,4,44,48,28,10,4,0,135,0,0,62,120,80,27,7,0,299,0,0,7,43,22,6,8,0,78,0,0,12,25,33,18,0,0,93,0,0,0,4,0,0,0,0,3,5,61,293,369,233,112,26,3,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,3,0,11,3,0,0,0,0,0,3,0,10,4,3,4,4,4,5,0,0,17,0,5,9,3,0,0,5,0,22,0,12,8,6,3,6,5,0,32,0,12,22,20,10,14,5,0,73,0,11,17,18,12,8,0,0,66,0,0,16,24
506031124,61,47,17,32,11,0,202,0,22,53,43,32,24,13,0,179,0,30,65,88,44,38,20,3,280,0,34,122,138,73,57,19,8,439,0,33,184,136,83,56,19,0,506,0,25,249,185,141,95,28,0,723,0,0,160,204,149,116,16,0,649,0,9,186,439,378,232,35,5,1285,0,0,16,61,66,58,10,0,210,0,0,13,48,87,110,21,3,279,0,0,3,5,5,0,0,0,14,7,236,1169,1438,1092,843,216,27,5033,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,8,4,3,0,4,0,0,24,4,7,4,5,7,3,0,0,36,3,7,12,3,4,0,0,0,34,10,14,15,5,5,6,5,0,55,4,22,30,18,13,7,4,0,97,0,24,42,27,13,15,3,0,126,0,29,62,34,24,30,9,0,190,0,8,53,54,43,39,10,0,201,0,0,36,43
506031125,0,0,0,0,0,0,14,0,0,8,3,5,5,0,0,21,0,0,0,3,7,4,3,0,21,0,0,10,15,8,7,4,0,42,0,0,6,6,0,3,3,0,26,0,0,7,10,4,13,0,0,31,0,0,6,5,7,6,0,0,31,0,0,7,10,16,20,4,0,55,0,0,0,5,8,6,0,0,15,0,0,5,11,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,9,58,80,63,68,26,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,8,0,0,4,0,0,0,0,0,12,0,3,0,4,0,3,0,0,8,4,4,7,5,0,4,0,0,24,0,9,3,4,3,5,0,0,29,0,0,12,6,8,3,0,4,33,0,0,8,5,3,0,0,0,23,0,0,8,4,0,0,0,0,14,0,0,3,0
506031126,11,3,0,0,0,0,28,0,11,12,14,6,6,0,0,56,0,13,40,21,14,7,0,0,101,0,23,75,46,34,12,5,0,202,0,20,98,65,22,12,0,0,216,0,12,67,72,56,32,7,0,236,0,0,42,65,43,34,6,0,185,0,3,75,120,88,43,4,0,335,0,0,14,29,21,12,3,0,78,0,0,12,29,33,20,4,0,92,0,0,4,0,0,4,0,0,12,11,98,447,463,328,190,42,3,1581,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,19,9,4,4,5,4,0,0,0,26,18,23,4,5,0,4,0,0,56,29,29,15,11,6,11,6,0,101,37,76,63,18,6,16,4,0,214,14,86,92,71,30,37,8,0,344,5,69,161,125,98,72,13,4,552,0,36,126,120,98,75,14,0,466,0,17,107,100
506031127,10,7,6,6,3,0,47,0,5,21,21,6,5,3,0,66,0,10,41,34,17,8,8,0,122,0,12,57,41,28,21,10,0,172,0,20,81,43,33,23,12,0,213,0,4,91,58,42,25,9,5,233,0,0,58,56,51,20,10,3,202,0,3,47,89,101,87,26,0,345,0,0,3,6,5,7,0,0,23,0,0,7,15,17,21,5,0,66,0,0,0,0,5,0,0,0,11,6,82,438,383,318,227,94,11,1570,0,0,0,0,0,0,0,0,7,0,0,5,5,0,0,4,0,11,4,6,0,7,4,6,0,0,32,0,10,3,0,6,4,8,3,31,17,16,13,8,4,4,0,0,59,10,21,19,13,7,6,7,0,76,5,42,27,16,18,7,0,0,123,3,27,53,34,11,10,3,0,144,4,16,63,41,24,15,0,0,169,0,12,30,45,27,17,4,0,135,0,3,24,35
506031128,4,3,0,5,3,0,19,0,0,6,6,4,8,3,0,36,0,0,8,3,4,4,5,0,21,0,6,8,15,16,11,3,0,59,0,0,18,13,17,6,4,0,56,0,0,22,17,11,16,5,0,72,0,0,19,22,11,13,3,0,66,0,0,17,13,17,17,7,0,72,0,0,0,0,3,0,0,0,3,0,0,0,5,8,3,4,0,22,0,0,0,0,0,0,0,0,3,6,16,113,105,97,83,47,7,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,13,0,5,0,3,0,0,0,0,9,0,7,3,4,4,0,0,0,22,0,9,7,9,0,0,0,0,18,0,7,6,9,4,0,4,0,28,0,3,7,15,8,4,0,0,37,0,4,10,3,8,3,0,0,23,0,0,6,4
506031129,6,0,8,0,0,0,13,0,0,3,9,6,3,3,0,26,0,0,9,9,9,5,5,4,39,0,0,6,9,7,11,0,0,45,0,0,12,8,10,4,8,0,34,0,5,7,9,17,10,8,0,55,0,0,10,12,17,8,6,0,50,0,0,11,12,26,20,3,0,75,0,0,0,0,7,5,0,0,10,0,0,0,3,5,4,10,0,26,0,3,0,0,0,0,0,0,4,9,11,62,97,118,86,48,11,448,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,13,0,0,0,0,0,5,0,0,10,0,0,3,5,0,0,0,0,6,0,0,0,4,0,4,0,0,11,0,0,0,4,4,5,0,0,21,0,0,5,7,5,3,3,0,26,0,3,10,10,10,7,0,0,35,0,0,8,9,4,5,0,0,25,0,0,0,3
506031130,8,13,0,3,0,0,35,0,10,7,6,6,0,0,0,29,0,9,35,14,6,5,4,0,71,0,22,61,43,25,15,4,0,180,0,13,80,63,28,27,8,4,218,0,8,81,69,56,28,3,0,246,0,0,45,69,44,35,7,0,207,0,4,122,167,122,65,12,0,497,0,0,16,42,31,25,0,0,111,0,0,15,42,44,27,5,0,130,0,0,0,0,5,4,0,0,16,4,84,487,534,379,237,50,10,1784,0,0,4,3,0,4,0,0,12,0,0,0,3,0,0,0,0,9,6,9,0,0,0,0,0,0,17,9,8,8,3,3,0,4,0,31,32,23,10,3,4,3,0,0,68,67,60,18,10,7,8,0,3,173,50,90,38,22,19,22,8,0,245,24,117,111,67,58,31,5,0,416,12,106,208,125,126,90,19,0,673,4,61,195,158,130,105,16,0,676,0,34,200,170
506031131,5,8,10,9,10,0,42,0,3,9,8,16,10,4,0,51,0,6,13,21,22,8,7,0,81,0,5,32,17,20,8,11,0,97,0,15,44,32,20,21,3,0,137,0,6,50,28,37,36,13,0,166,0,0,35,24,24,22,6,0,110,0,5,22,59,54,52,6,0,197,0,0,4,11,10,6,3,0,32,0,0,5,9,15,11,4,3,53,0,0,0,0,7,3,0,0,9,20,66,233,237,248,195,90,12,1105,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,12,0,0,7,0,0,0,0,0,7,3,4,7,7,5,0,0,0,20,3,8,6,5,0,8,4,3,34,12,7,9,8,6,9,4,0,53,0,11,11,21,8,10,0,0,69,0,15,28,26,16,16,5,0,104,3,12,36,34,20,19,4,0,125,0,3,27,26,22,13,0,0,89,0,5,7,13
506041132,11,4,3,8,0,0,34,0,0,13,11,6,3,5,0,39,0,3,11,13,4,11,0,0,43,0,4,29,24,10,11,0,0,78,0,0,17,17,18,11,0,0,71,0,4,29,32,16,16,3,0,102,0,3,20,24,19,13,4,0,91,0,0,11,27,21,19,3,0,92,0,0,5,3,4,0,0,0,16,0,0,0,4,7,10,0,0,27,0,0,0,0,0,0,0,0,3,6,27,173,169,119,106,33,3,640,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,9,4,0,0,0,0,5,0,0,9,8,5,0,0,3,6,0,0,26,9,8,0,7,0,3,0,0,35,28,24,13,3,7,7,7,0,93,18,37,10,19,10,6,9,0,97,9,32,23,19,22,11,6,0,115,0,21,39,33,33,11,3,0,142,0,11,42,33,19,17,3,0,122,0,0,26,30
506041133,7,9,4,5,0,0,39,0,7,10,10,10,9,6,0,50,0,3,20,17,16,9,0,0,70,0,0,26,28,14,11,8,0,78,0,4,27,24,20,19,0,0,101,0,5,36,26,22,24,3,0,111,0,0,35,38,32,13,8,0,121,0,0,38,54,54,37,12,0,198,0,0,3,5,8,6,0,0,20,0,0,11,16,12,14,0,0,47,0,0,0,0,4,0,0,0,4,14,49,234,256,199,145,47,6,946,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,8,5,0,0,5,5,0,0,0,23,8,6,3,3,6,0,0,0,22,9,8,0,10,6,0,0,4,34,3,10,12,8,13,9,0,0,56,0,4,26,18,20,3,0,0,75,0,9,17,14,5,12,0,0,58,0,0,21,30,20,10,0,0,77,0,0,9,10
506041134,0,8,4,4,3,0,20,0,7,14,5,3,8,3,0,43,0,0,13,17,4,11,3,0,55,0,6,31,34,22,11,7,0,118,0,13,39,17,10,12,4,0,94,0,3,39,23,20,11,3,0,107,0,4,30,8,17,5,0,0,71,0,4,13,29,30,23,7,0,104,0,0,0,3,4,0,0,0,14,0,0,0,10,12,7,5,0,32,0,0,0,0,0,0,0,0,0,3,36,200,165,141,93,44,7,690,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,5,6,5,0,5,0,0,15,6,0,5,9,3,5,0,0,28,0,9,4,7,3,8,0,0,37,0,4,12,10,14,15,0,0,56,0,0,11,8,12,3,0,0,40,0,0,8,15,4,11,4,0,38,0,0,8,8
506041135,3,5,6,0,0,0,13,0,0,4,10,9,4,0,0,30,0,7,9,16,4,7,0,0,38,0,0,16,10,7,5,8,0,47,0,3,17,15,12,8,4,0,62,0,0,24,19,11,6,3,0,56,0,0,13,9,9,6,3,0,45,0,0,9,15,35,22,4,3,88,0,0,0,8,6,0,0,0,14,0,0,0,7,4,3,0,0,17,0,0,3,0,0,0,0,0,3,9,20,108,121,102,65,32,7,458,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,6,0,5,0,3,4,0,18,0,4,3,4,0,6,0,0,12,0,4,3,6,5,0,0,0,21,5,0,4,12,7,5,0,0,35,3,4,9,9,4,4,3,0,37,0,8,14,18,12,4,0,0,54,4,0,11,10,11,7,0,0,46,0,0,14,9,9,6,0,0,34,0,0,10,9
506041136,7,6,9,8,0,0,26,0,4,14,3,5,11,5,0,52,0,3,30,19,13,15,0,0,74,0,13,43,26,26,14,9,0,134,0,10,54,31,32,13,3,0,141,0,11,63,47,42,19,9,0,193,0,0,39,43,32,26,3,0,140,0,0,37,59,54,42,16,0,208,0,0,3,13,10,5,7,0,34,0,0,3,13,11,11,9,0,50,0,0,0,6,0,0,0,0,5,9,44,301,267,239,177,61,4,1105,0,0,0,3,0,0,0,0,10,5,0,0,0,0,4,0,0,8,3,5,3,0,0,0,5,0,21,9,7,4,9,8,4,5,0,37,26,13,9,6,6,5,8,0,68,27,25,12,11,13,11,5,3,105,19,61,29,21,21,11,7,0,180,10,71,77,50,39,33,7,0,280,0,41,134,76,63,43,9,0,369,0,19,79,84,61,35,13,0,279,7,17,66,63
506041137,6,10,0,4,0,0,25,0,7,11,14,11,4,5,0,54,0,0,14,13,16,10,0,0,52,0,0,10,16,11,10,6,0,57,0,0,10,23,25,14,10,0,80,0,3,28,21,27,23,8,0,109,0,0,18,21,25,29,15,0,108,0,0,10,27,42,51,18,0,156,0,0,0,3,5,0,0,0,11,0,0,0,4,7,3,0,0,24,0,0,0,0,0,0,0,0,4,6,18,117,156,175,161,64,9,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,3,0,0,14,0,0,0,4,9,4,0,0,12,0,4,7,9,3,5,0,0,25,5,8,4,6,11,7,0,0,29,0,10,8,8,6,4,0,0,32,0,9,12,8,8,3,3,0,41,0,3,12,13,22,5,5,0,63,0,0,9,13,13,8,4,0,43,0,3,9,3
506051138,7,4,4,7,4,0,21,3,8,9,3,11,4,0,0,34,0,4,12,7,7,11,6,0,57,0,11,31,18,11,15,3,0,87,0,4,41,38,17,10,4,0,124,0,0,40,51,28,17,0,0,139,0,0,37,33,28,15,6,0,120,0,0,24,46,50,27,8,0,149,0,0,0,4,14,10,3,0,30,0,0,3,13,7,8,0,0,33,0,0,0,0,0,4,0,0,3,10,44,217,233,183,119,46,5,848,0,0,0,0,3,0,0,0,3,6,0,0,5,0,0,0,0,12,4,0,0,0,0,0,0,0,11,0,0,4,6,3,0,0,0,9,8,9,7,3,4,4,4,0,40,14,15,8,6,10,5,0,0,50,20,28,20,9,7,6,4,0,99,5,34,38,27,20,11,12,0,149,0,24,66,37,25,30,0,0,191,0,21,42,46,41,27,5,0,190,0,16,63,53
506051139,0,0,0,0,0,0,5,0,0,6,6,0,0,0,0,13,0,3,3,3,3,3,0,0,17,0,0,11,5,9,0,5,0,31,0,0,10,7,4,6,0,0,33,0,4,14,4,3,0,0,0,36,0,0,4,11,7,6,0,0,33,0,0,11,7,10,10,3,0,39,0,0,3,6,3,3,0,0,15,0,0,5,5,4,6,0,0,23,0,0,0,0,0,0,0,0,0,4,10,90,66,47,43,11,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,9,0,0,4,0,0,0,0,12,4,5,3,0,4,0,0,0,30,3,8,8,3,11,0,0,0,36,0,6,14,12,7,8,0,0,45,0,6,11,12,5,4,0,0,44,0,4,19,9,3,0,0,0,35,0,0,7,14
506051140,9,9,5,5,0,0,38,0,4,5,6,12,6,0,0,30,0,3,7,10,7,7,5,0,46,0,5,12,18,16,21,9,0,70,0,11,16,19,19,19,9,0,91,0,4,38,20,22,18,5,0,103,0,0,19,24,23,22,6,8,105,0,0,8,41,35,28,11,0,126,0,0,3,5,9,3,0,0,29,0,0,8,12,8,13,3,3,53,0,0,0,0,0,0,0,0,3,0,27,146,176,184,149,65,16,773,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,3,0,7,0,3,0,0,16,4,7,3,0,3,5,0,0,25,7,5,8,4,4,4,0,0,29,12,9,11,4,11,6,6,0,57,4,16,6,9,7,4,0,0,46,0,10,17,14,10,16,10,0,80,0,3,18,19,17,12,4,0,73,0,4,18,12,10,10,0,0,51,0,0,12,12
506051141,3,4,4,4,4,5,28,0,4,3,7,7,9,0,0,29,0,0,12,6,6,8,4,0,41,0,0,8,11,15,12,8,0,51,0,3,28,16,16,19,3,0,84,0,0,18,11,21,13,5,0,66,0,0,24,24,25,19,5,0,86,0,0,25,44,54,25,14,0,164,0,0,6,4,9,0,0,0,23,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,4,9,20,126,132,165,119,56,8,627,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,9,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,4,0,13,6,0,3,0,3,3,6,0,22,3,0,3,4,3,12,0,0,29,0,9,9,5,0,4,0,0,36,0,5,25,6,13,15,4,0,63,0,0,14,16,6,11,0,0,48,0,0,11,9
506061142,5,10,0,0,3,0,26,0,0,9,14,0,0,0,0,30,0,3,10,16,10,5,6,0,37,0,6,20,10,8,9,3,0,51,0,11,32,16,14,5,0,0,79,0,0,41,11,7,13,0,0,79,0,0,40,24,17,13,0,0,85,0,0,18,45,25,23,0,0,103,0,0,0,3,3,0,0,0,11,0,0,3,11,4,3,0,0,22,0,0,0,0,0,0,0,0,0,5,35,186,168,90,68,19,4,572,0,4,0,0,0,0,0,0,8,9,0,0,3,0,0,0,0,13,0,0,4,0,0,0,3,0,11,0,3,9,0,4,0,0,0,14,0,4,3,0,3,5,0,0,24,15,9,15,11,4,4,3,0,63,7,8,12,10,3,8,0,0,48,0,12,17,9,12,4,0,0,58,0,10,20,9,13,8,8,0,79,0,0,21,13,10,0,0,0,46,0,3,22,18
506061143,0,5,0,0,0,0,9,0,3,4,3,5,4,0,0,17,0,0,0,3,0,3,3,0,10,0,3,6,8,3,7,0,0,24,0,0,15,5,4,0,0,0,29,0,0,13,10,4,3,0,0,29,0,0,13,8,5,5,0,0,32,0,0,15,19,7,5,0,0,44,0,0,0,0,6,0,0,0,11,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,11,74,72,35,26,11,3,244,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,0,5,4,0,3,0,0,0,0,0,13,5,0,0,5,0,4,0,0,17,9,3,6,0,4,3,0,0,22,4,6,10,4,5,7,0,0,30,4,4,10,10,3,9,0,0,48,0,9,17,15,9,3,3,0,60,0,7,19,12,3,10,0,0,60,0,0,13,15
506061144,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,8,0,0,0,0,0,7,0,0,8,0,0,0,4,0,0,0,0,9,0,0,0,0,0,6,0,0,9,0,0,5,6,0,9,0,0,23,0,0,3,0,0,0,0,0,13,0,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,18,20,26,34,9,0,118,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,0,4,3,0,0,5,7,0,0,0,9,0,0,0,14,3,4,0,3,4,0,0,0,12,0,0,0,4,0,0,0,0,6,0,0,6,0,3,5,0,0,14,0,5,10,3,0,0,0,0,25,0,0,7,6,0,0,0,0,12,0,0,9,8
506071145,8,3,5,6,4,3,35,0,0,14,12,7,7,3,0,52,0,9,20,9,15,7,9,0,85,0,19,29,22,26,12,9,0,122,0,12,40,19,19,10,7,0,107,0,8,46,25,18,18,7,0,126,0,0,54,31,17,14,0,0,115,0,3,32,61,57,36,12,4,216,0,0,4,11,8,14,3,0,44,0,0,6,17,28,21,3,0,77,0,0,0,0,0,0,0,0,0,6,68,271,245,211,151,81,11,1048,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,3,0,0,0,6,0,0,0,12,5,0,4,4,5,3,0,0,29,3,11,15,4,0,0,4,0,34,0,9,11,6,11,6,0,0,47,0,0,19,18,14,4,3,0,63,0,0,17,16,11,9,0,0,50,0,0,13,3
