POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
505011081,0,0,0,0,0,0,0,12,0,18,0,0,6,3,0,8,0,0,0,15,0,3,0,0,0,7,0,0,0,11,0,0,4,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,12,8,25,9,32,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,15,0,5,10,0,0,3,0,5,0,29,0,8,3,8,4,3,0,8,0,34,0,5,0,0,9,7,0,0,0,24,0,4,5,3,9,10,0,6,0,34,5,5,9,0,0,0,0,4,0,29,0,0,3,0,0,4,0,4,0,14,0,7,5,0,0,0,5,4,0,24,0,10,4,0,0,0,0,6,0,18,0,3,0,0,0,0,0,0,0,4
505011082,0,3,9,3,0,15,0,11,0,37,3,3,10,4,0,7,3,11,0,44,0,9,9,4,6,7,0,15,0,48,0,5,5,4,0,4,3,7,4,38,0,5,4,3,0,6,0,5,0,30,0,12,0,0,0,4,0,0,0,16,0,3,0,0,0,0,3,0,0,8,6,45,42,22,14,63,15,58,6,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,5,0,0,0,6,0,4,0,0,3,0,0,0,0,11,3,4,8,4,3,3,0,0,0,22,0,8,10,7,3,0,0,6,0,25,0,3,0,0,6,5,0,3,0,25,0,3,11,8,7,6,0,4,0,43,0,6,9,3,5,3,0,0,0,24,0,17,9,3,0,0,0,3,0,41,3,8,3,3,0,9,0,0,0,20,0,13,0,0,0,0,0,0,0,18
505011083,0,3,3,0,0,6,0,6,4,22,0,0,0,7,3,9,0,9,0,21,0,3,3,0,4,5,3,6,0,20,0,6,0,4,0,0,3,8,0,22,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,18,16,15,20,32,7,45,3,155,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,8,0,3,3,4,0,0,0,0,0,11,0,5,3,4,0,0,0,3,0,15,0,0,3,0,0,0,0,3,0,10,0,6,4,0,0,0,0,0,0,22,0,6,4,0,5,3,3,6,0,36,0,6,8,9,6,4,0,3,0,36,0,4,5,0,3,0,0,0,0,22,0,4,5,3,3,0,0,4,0,15,0,4,0,0,0,0,0,0,0,6
505021084,3,8,7,8,7,28,15,62,0,140,0,0,8,4,7,20,6,56,0,115,5,5,8,9,10,20,14,47,0,111,7,11,8,4,7,14,9,28,0,88,0,11,7,3,0,11,5,11,0,56,0,4,14,8,4,10,0,8,0,41,0,8,4,0,0,0,0,0,0,20,21,67,79,64,86,198,78,346,8,943,0,4,0,0,0,0,0,0,0,4,0,5,3,0,4,0,0,0,0,19,0,9,3,3,0,7,0,0,0,24,0,12,11,6,9,18,3,15,0,65,3,19,11,5,9,15,8,21,0,95,0,6,9,7,10,10,4,11,6,62,0,15,8,3,0,19,0,17,0,68,0,10,9,10,9,18,5,18,0,74,5,0,14,0,7,11,8,20,0,69,0,12,5,7,5,11,9,13,0,57,0,13,14,0,3,5,0,4,0,46,0,3,6,3,3,0,0,7,0,18
505021085,0,6,0,3,0,4,0,3,0,19,0,0,0,0,0,0,0,4,0,6,0,0,0,0,6,0,0,3,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,15,13,13,11,19,7,20,0,97,0,3,0,0,0,0,0,0,0,3,0,4,4,0,0,3,0,0,0,6,0,7,0,4,4,4,0,4,0,30,3,0,4,8,0,9,5,3,0,35,0,0,3,4,4,9,5,4,0,36,3,0,6,3,4,8,6,10,0,41,0,6,3,7,3,3,0,7,0,36,0,10,3,4,4,10,0,8,0,38,3,6,8,3,4,4,0,0,0,30,0,11,4,0,0,0,0,10,0,31,0,8,0,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,6
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,9,3,3,5,9,0,35,0,4,3,4,0,8,0,16,0,38,0,3,6,7,5,15,3,14,0,48,0,0,0,0,0,3,0,9,0,23,0,9,3,4,0,0,0,0,0,19,0,4,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,5,4,30,30,36,27,66,20,84,0,302,0,6,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,15,0,10,6,5,7,6,8,3,0,45,3,7,6,4,5,8,3,10,0,48,5,19,4,6,3,10,4,9,0,52,0,6,3,0,6,3,0,7,0,28,0,6,0,3,0,10,0,8,0,33,0,6,10,8,5,3,0,6,0,39,0,7,11,13,4,13,5,7,0,51,0,9,4,8,0,7,0,3,0,38,3,8,6,0,0,0,0,0,0,19,0,6,0,3,3,0,0,4,0,21
505021089,0,3,10,0,9,22,0,25,0,71,0,9,9,3,10,18,3,22,0,78,0,0,3,0,10,9,3,19,0,48,0,10,11,6,4,4,5,7,0,45,3,9,6,0,0,0,0,3,0,29,0,6,0,0,5,3,0,5,0,23,0,6,4,0,0,0,0,0,0,14,15,63,68,34,56,113,28,126,6,504,0,9,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,0,0,13,3,7,4,4,4,3,0,4,0,28,3,8,5,3,3,4,3,10,4,35,0,18,9,7,7,12,6,6,0,70,0,15,10,9,6,19,4,11,0,78,0,16,10,8,6,14,3,14,0,75,0,12,15,11,4,15,7,11,0,74,3,17,13,10,4,14,4,6,0,61,0,12,9,8,4,4,0,3,0,46,0,24,8,8,9,4,4,0,0,47,0,13,6,0,0,0,0,0,0,18
505021090,0,0,3,0,3,0,0,3,0,18,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,5,0,0,0,17,0,4,3,4,0,3,0,0,0,13,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,17,18,10,24,29,10,40,0,148,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,14,0,4,3,6,0,5,0,39,0,11,7,0,10,5,0,3,0,41,0,11,10,0,0,10,3,5,0,48,0,7,4,8,0,9,0,7,0,38,0,10,5,6,0,9,3,3,0,35,0,13,5,0,3,3,0,9,0,42,0,10,3,0,0,3,4,7,0,23,0,6,0,6,0,0,0,0,0,16,0,5,8,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,3
505021091,5,7,9,5,24,56,15,62,0,181,4,8,4,13,26,32,22,83,5,197,4,10,9,6,16,35,18,82,0,186,4,12,8,6,5,36,7,61,0,146,5,12,12,5,10,11,8,32,4,94,4,10,10,6,7,13,7,20,0,74,0,7,5,4,0,3,4,0,0,25,19,85,95,78,154,301,130,533,27,1421,0,0,0,0,0,0,0,0,0,4,0,8,5,0,3,6,0,3,4,33,0,4,8,0,6,9,0,5,0,42,3,12,10,8,7,8,0,12,4,66,0,6,7,4,14,16,7,9,0,74,0,13,3,11,5,15,8,16,0,70,0,5,11,7,8,20,8,20,0,75,0,9,4,7,7,10,9,20,3,74,0,9,10,12,6,11,7,12,0,68,4,14,3,6,8,10,11,11,0,65,0,7,4,5,6,7,0,5,0,39,0,3,3,6,5,0,4,4,0,23
505021092,4,5,4,4,3,14,3,9,0,56,0,0,5,0,4,10,3,8,0,35,0,3,4,4,6,10,0,10,0,37,0,6,7,6,3,7,0,8,0,32,0,5,9,0,0,5,0,4,0,25,0,0,4,0,0,4,0,0,0,6,0,12,0,0,3,0,0,0,0,15,8,43,53,32,36,90,14,71,5,348,0,6,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,9,0,10,6,4,9,11,0,0,0,36,4,13,11,15,8,15,0,11,0,69,0,21,11,6,6,5,7,20,0,70,0,17,8,9,3,3,0,8,0,58,0,7,7,3,6,7,5,6,3,49,0,4,9,12,0,12,4,8,0,54,0,12,9,11,3,8,3,10,0,57,4,14,6,4,0,6,0,0,0,34,6,12,4,0,0,5,0,0,0,30,0,8,0,0,0,0,0,0,0,6
505021093,0,0,7,14,6,24,8,33,0,98,0,8,4,3,12,21,9,29,0,87,0,6,9,5,14,18,0,32,0,81,0,7,7,5,8,11,0,20,0,66,0,4,7,7,3,4,0,7,0,36,0,0,3,7,0,6,4,0,0,26,0,6,0,0,0,0,0,0,0,12,3,53,45,59,64,133,39,196,4,607,0,0,3,0,0,0,0,0,0,6,0,4,9,0,0,0,0,3,0,18,0,9,4,3,0,7,0,3,0,27,5,10,7,4,9,11,3,8,0,65,0,11,13,6,8,10,5,9,0,52,0,8,13,4,0,11,5,7,0,52,0,10,8,5,4,8,5,13,0,62,0,15,13,10,5,9,5,9,3,59,0,11,3,10,6,7,0,8,0,50,0,14,8,4,10,8,0,8,0,51,0,12,11,0,0,4,0,6,0,34,0,4,9,4,0,5,0,0,0,14
505021094,0,0,8,5,0,13,0,12,0,40,0,3,3,3,4,9,0,5,0,27,0,0,0,0,3,3,0,7,0,14,0,12,7,0,0,9,0,5,0,33,0,8,6,5,0,0,0,0,0,21,0,7,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,11,46,39,17,16,54,3,55,0,237,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,8,0,0,7,0,0,3,0,0,0,15,0,4,4,6,4,4,0,0,0,26,0,5,3,0,3,5,0,0,0,15,0,5,6,0,3,4,3,0,0,27,0,6,4,0,0,3,3,8,0,29,0,8,3,0,0,4,0,3,0,20,3,10,9,5,4,9,0,5,0,28,0,10,0,6,0,0,0,3,0,25,3,14,4,3,0,3,0,0,0,29,0,7,0,7,0,0,0,0,0,11
505021095,0,0,8,0,5,7,0,5,0,31,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,4,4,7,0,18,0,4,0,0,0,0,0,4,0,12,0,3,0,0,0,0,0,3,0,8,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,18,13,18,39,6,36,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,6,0,0,4,6,0,6,0,20,0,5,5,0,9,9,0,0,0,35,0,0,6,0,4,5,5,0,0,19,0,0,3,4,0,4,0,3,0,15,0,0,0,3,0,9,5,9,0,24,0,5,3,3,0,4,3,0,0,20,0,6,0,6,0,3,0,4,0,33,0,9,6,0,4,5,0,6,0,31,0,0,0,4,0,0,0,3,0,13,0,8,0,0,0,0,0,0,0,14
505021096,0,9,6,7,4,12,5,11,5,51,0,11,3,4,7,11,4,16,0,61,0,0,0,0,4,3,0,12,0,30,3,8,3,0,4,10,5,3,0,31,0,3,7,3,0,0,0,0,0,22,0,4,6,3,0,0,0,3,0,16,0,8,5,0,0,6,0,0,0,14,7,53,37,28,30,59,18,72,5,310,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,0,4,0,0,3,0,0,0,7,0,5,6,0,0,0,0,4,0,14,0,18,4,4,0,3,0,7,0,40,0,7,9,7,0,8,0,6,0,34,4,11,6,8,6,11,4,9,0,43,0,5,7,0,0,11,5,9,3,35,0,5,4,5,0,11,3,4,0,35,0,5,4,9,0,0,6,6,0,32,0,13,9,0,4,5,0,4,0,34,0,0,0,0,0,0,0,0,0,3
505021097,0,4,0,0,7,12,0,7,0,31,0,3,0,5,0,10,4,4,0,31,0,3,3,7,5,12,3,8,0,33,5,3,0,0,7,7,3,0,0,29,0,7,6,0,3,0,0,4,0,30,0,0,8,4,0,0,0,3,0,12,0,11,4,0,0,4,0,0,0,13,3,45,42,23,35,83,19,56,4,305,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,11,0,5,0,3,3,6,6,0,0,27,0,8,3,0,5,5,0,3,0,30,5,15,11,4,6,8,4,9,4,61,0,19,12,4,0,9,6,4,0,53,0,14,12,3,4,4,0,4,0,38,0,4,5,6,7,10,3,4,0,47,0,10,0,11,4,7,0,0,0,39,0,14,10,4,0,10,0,4,0,46,0,10,3,0,0,6,0,3,0,25,3,14,5,0,0,0,0,0,0,18
505021301,0,3,4,3,4,12,0,12,0,42,0,3,0,6,4,10,0,13,0,38,0,6,0,0,7,0,0,12,3,23,0,4,4,4,7,4,0,9,0,26,0,3,0,0,5,0,0,0,0,15,0,7,5,0,0,0,0,6,0,12,0,4,0,0,0,0,0,0,0,7,4,33,24,21,32,61,12,51,4,245,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,3,4,21,0,8,4,5,0,8,3,0,0,28,0,5,0,0,3,7,4,10,0,30,0,6,3,0,5,5,4,8,0,30,0,7,3,4,3,5,5,7,0,28,3,5,6,7,5,4,3,9,0,44,0,7,9,0,3,0,0,3,0,24,0,9,0,0,0,3,0,0,0,15,0,6,0,0,0,0,0,0,0,6
505021302,0,7,0,3,3,4,4,5,0,27,0,0,7,3,0,3,5,9,0,28,0,0,4,6,4,0,0,6,0,21,0,0,0,3,0,6,0,6,0,13,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,11,4,20,25,23,21,40,12,48,0,184,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,6,0,0,4,0,5,0,17,0,0,5,0,0,4,0,0,0,17,0,10,8,0,0,3,4,9,0,36,0,3,0,0,0,8,0,4,0,21,0,6,0,4,4,7,0,5,0,32,0,11,9,5,7,0,0,4,0,45,0,0,8,4,3,0,0,9,0,24,0,13,5,0,0,0,0,3,0,28,0,7,0,0,3,5,0,0,0,20,0,9,4,5,0,0,0,4,0,16
505031098,0,0,0,0,0,0,0,9,0,13,0,0,3,0,3,5,0,5,0,14,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,3,20,20,8,36,0,111,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,9,4,0,0,4,0,6,0,17,4,5,5,0,3,4,0,3,0,20,0,3,0,0,3,0,0,9,0,15,0,6,3,4,3,3,4,6,0,27,0,9,5,5,4,4,0,9,0,37,0,4,0,3,0,0,0,6,0,23,0,3,3,5,4,7,0,9,0,38,0,3,5,3,4,3,0,6,0,23,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
505031099,0,0,0,0,3,4,4,4,0,23,0,4,3,0,6,0,0,6,0,20,0,0,0,3,0,8,0,4,0,16,0,0,4,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,14,13,35,5,43,4,142,0,5,0,0,0,0,0,0,0,9,0,11,4,3,0,0,5,0,0,23,0,4,0,0,5,0,0,0,0,14,4,22,9,7,7,7,0,11,0,66,0,11,12,3,3,10,5,12,0,55,0,11,9,6,3,11,6,11,3,58,0,14,6,4,3,10,0,8,0,51,0,19,4,3,7,12,0,8,3,63,3,6,8,3,7,6,0,7,0,40,0,11,3,0,0,4,0,3,0,25,0,9,5,0,0,0,0,4,0,17,0,0,0,0,0,3,0,0,0,3
505031100,0,3,0,5,7,6,0,21,0,32,0,0,0,6,5,14,0,17,0,47,0,4,6,0,5,5,4,14,0,37,4,0,0,0,5,4,0,0,0,8,0,5,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,23,23,25,35,57,15,85,0,265,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,16,0,6,5,5,0,0,0,0,0,28,7,8,10,3,5,7,4,9,0,56,0,14,9,4,6,12,3,5,0,58,0,13,6,6,3,10,0,10,0,51,0,17,7,5,8,8,0,9,0,54,6,11,8,9,7,11,0,4,0,54,0,3,11,7,10,6,4,5,0,41,4,5,6,4,4,4,4,0,0,22,0,3,6,3,0,3,0,0,0,16,6,0,3,0,0,0,0,0,0,9
505031101,0,5,0,0,6,6,0,16,0,28,0,0,0,3,0,3,3,10,0,16,0,0,4,4,4,7,3,9,0,24,0,0,4,0,0,3,4,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,24,16,24,43,14,55,0,192,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,14,3,7,3,3,0,13,0,0,0,23,4,13,7,0,5,4,0,0,0,42,0,10,5,8,6,5,0,4,0,38,0,7,8,3,3,7,0,3,0,27,0,5,4,9,6,5,0,9,0,40,0,10,9,5,3,13,0,6,0,46,0,8,4,4,7,3,0,4,0,39,0,8,4,7,4,8,0,4,0,37,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4
505031102,0,0,0,0,0,3,0,3,0,11,0,0,3,0,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,8,11,13,10,22,0,73,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,3,4,0,3,0,0,0,17,0,5,5,0,0,3,0,4,0,10,0,0,5,0,0,3,0,0,0,18,0,4,5,0,0,5,0,8,0,25,0,7,5,0,5,3,0,8,0,22,0,0,0,4,5,4,0,5,0,15,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
505031104,0,4,0,0,0,0,0,0,0,5,0,5,0,0,4,5,3,5,0,12,0,0,0,3,3,0,0,3,0,11,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12,10,16,3,23,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,0,14,0,3,3,3,0,3,0,6,0,17,0,7,3,4,0,4,0,6,0,21,0,3,0,0,0,9,5,3,0,23,0,8,5,5,4,3,0,0,0,26,0,5,6,0,6,3,6,5,0,23,0,0,0,4,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
505031105,0,11,0,0,5,18,6,17,0,56,6,5,4,4,9,21,3,20,0,71,0,6,4,7,0,14,5,14,0,44,0,6,8,3,0,6,0,6,0,27,0,0,0,4,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,34,38,28,32,88,17,94,6,339,0,3,0,0,0,0,0,0,0,9,3,10,0,5,5,4,0,7,0,31,0,7,3,0,3,5,0,3,0,29,3,14,7,3,3,10,0,4,0,44,5,19,15,7,8,8,0,5,0,63,0,13,9,7,7,11,4,9,0,59,0,9,17,15,3,14,5,11,0,75,4,16,14,13,6,12,5,9,0,79,0,21,10,9,10,13,0,7,0,75,0,18,3,7,5,6,7,10,0,58,5,7,4,5,0,4,4,0,0,23,0,4,0,3,0,0,0,3,0,13
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
