POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
506031125,4,0,0,0,0,4,20,0,0,0,0,20,19,3,0,0,0,26,26,4,4,0,0,32,33,8,10,0,0,45,18,12,8,0,0,32,18,17,6,0,0,33,24,13,5,0,0,39,14,11,11,0,0,33,14,8,0,0,0,27,0,3,6,0,0,10,8,4,0,0,0,9,0,0,0,0,0,3,193,77,43,5,0,319,89,0,0,0,0,92,41,0,0,0,0,41,23,0,5,0,0,26,11,3,3,0,0,20,4,6,4,0,0,15,5,0,3,0,0,12,6,0,3,0,0,8,6,6,8,0,0,14,0,3,7,3,0,13,8,6,9,0,0,23,5,0,6,0,0,12,0,0,7,0,0,11,0,0,0,0,0,4,203,22,53,6,0,290,14,0,0,0,0,19,11,0,0,4,0,16,426,96,102,16,4,647,5,0,0,0,0,5,22,0,0,0,0,22,41,0
506031126,204,0,0,0,0,207,743,0,0,0,0,748,979,21,13,0,3,1020,1086,69,20,0,3,1183,1221,79,19,3,0,1329,1047,70,19,3,0,1146,1011,73,20,4,9,1106,956,81,25,5,0,1066,836,90,26,0,9,953,565,56,15,0,4,647,201,33,5,0,0,241,40,10,0,4,0,49,8,0,3,0,0,16,8895,586,176,23,32,9711,164,0,0,5,0,168,319,0,4,0,0,324,178,0,4,0,0,191,134,5,8,0,0,146,116,6,5,0,0,129,80,3,9,0,0,91,68,4,0,3,0,84,88,9,11,4,0,103,73,10,11,0,0,90,83,15,11,0,0,101,56,14,8,0,0,81,32,7,0,3,0,47,10,0,0,0,0,15,1397,76,77,21,8,1564,263,10,0,4,3,281,159,6,11,0,16,186,10713,674,255,46,56,11739,47,0,0,0,0,47,226,0,0,0,0,227,336,0
506031127,43,0,0,0,0,43,231,4,12,0,0,247,282,3,7,0,3,295,336,31,22,0,0,391,300,32,30,0,4,364,248,33,11,0,0,290,232,26,19,0,0,280,211,21,13,0,3,256,179,29,15,7,0,229,123,22,13,0,0,155,69,16,10,0,0,88,16,10,5,0,0,31,4,4,0,3,0,9,2267,230,163,14,12,2681,354,0,0,4,0,355,400,0,17,0,0,412,162,4,11,0,0,180,102,11,10,3,3,130,70,3,14,0,0,88,38,3,5,6,0,57,37,8,7,0,3,55,30,8,5,0,0,42,37,9,14,0,0,51,46,6,9,3,0,61,33,9,12,4,0,54,17,0,3,3,3,24,14,3,9,3,0,20,1335,68,104,17,8,1536,84,8,0,0,0,92,76,3,5,0,9,95,3763,312,271,33,25,4406,42,0,0,0,0,45,273,0,0,0,0,283,371,9
506031128,5,0,0,0,0,5,18,0,0,0,0,21,34,3,6,0,0,42,36,5,5,0,0,53,27,19,8,3,0,56,30,10,8,0,0,51,28,3,8,0,0,39,17,4,4,0,0,29,15,4,5,0,0,28,12,6,4,0,0,23,9,7,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,241,66,53,5,0,365,74,0,0,0,0,79,69,0,3,0,0,76,26,0,7,0,0,34,21,0,0,0,0,32,9,0,4,0,0,21,13,0,11,0,0,21,3,0,7,0,0,11,11,0,4,0,0,16,15,0,3,0,0,25,8,3,5,0,0,19,11,0,13,0,0,32,4,5,10,0,0,15,3,0,0,0,0,9,278,25,79,5,0,387,15,0,0,0,0,15,8,5,0,0,5,13,542,99,134,11,6,783,7,0,0,0,0,7,29,0,0,0,0,37,35,0
506031129,3,0,0,0,0,3,11,0,5,0,0,17,19,0,3,0,0,19,22,4,0,0,0,24,28,8,5,0,0,41,16,12,11,4,0,35,16,18,11,0,0,44,13,25,13,0,0,47,11,19,11,3,0,39,10,6,5,0,0,23,0,8,7,0,0,20,0,0,3,0,0,5,0,3,0,0,0,3,154,94,69,6,0,323,59,0,4,3,0,65,37,0,8,3,0,44,14,0,0,0,0,19,15,0,5,0,0,22,5,0,0,0,0,9,12,0,8,0,0,18,8,0,10,0,0,13,5,8,7,0,0,19,0,8,5,3,0,16,11,8,8,3,0,26,10,8,5,0,0,25,5,0,0,0,0,11,0,5,8,4,0,19,180,39,60,21,0,301,4,0,4,0,0,8,7,0,0,0,0,10,351,135,131,25,0,647,3,0,0,0,0,3,20,0,0,0,0,24,36,0
506031130,321,0,0,0,3,323,956,0,5,0,3,967,1324,16,18,0,0,1364,1480,76,43,0,5,1598,1544,85,33,3,0,1672,1394,93,37,5,3,1533,1370,83,32,3,9,1497,1277,88,38,5,7,1421,1139,99,38,3,3,1296,771,65,51,0,5,886,239,36,19,0,0,292,50,19,11,3,0,83,3,7,3,3,0,13,11875,675,325,24,37,12944,127,0,0,3,0,139,293,5,10,0,3,303,162,6,15,0,4,184,152,4,16,0,5,175,112,5,9,0,0,136,101,7,6,0,0,117,112,3,4,0,0,121,91,3,13,0,0,108,88,15,11,0,0,114,105,12,6,0,0,129,74,13,7,6,0,94,45,8,3,4,0,56,14,13,0,4,5,31,1484,88,108,22,11,1712,405,13,8,0,4,438,184,9,15,4,15,229,13953,783,460,58,71,15324,41,0,0,0,0,41,251,0,0,0,0,257,357,5
506031131,25,0,0,0,0,25,87,0,0,0,0,91,127,0,6,0,0,141,111,22,10,0,0,140,127,36,19,0,0,183,102,39,21,4,0,162,66,37,28,3,0,135,80,44,17,3,0,144,73,29,23,5,0,132,57,21,15,0,0,92,14,13,7,0,0,44,9,4,3,0,0,13,0,0,0,0,0,9,881,264,140,15,3,1300,176,0,0,0,0,180,155,0,4,4,0,166,59,0,5,0,0,66,34,3,4,0,0,42,24,3,7,0,0,33,18,9,3,0,0,29,23,5,6,0,0,31,12,14,10,0,0,40,27,0,14,0,0,39,21,10,8,0,0,41,18,10,19,0,0,49,12,4,8,8,0,25,8,6,10,0,0,17,590,69,91,17,0,762,28,3,0,3,0,38,23,6,0,4,3,35,1521,334,234,37,8,2137,10,0,0,0,0,10,65,0,0,0,0,68,102,4
506041132,95,0,0,0,0,93,202,3,0,0,0,207,209,0,11,0,0,223,219,17,17,0,0,257,221,39,27,3,0,289,159,33,13,0,3,202,181,20,15,4,0,227,164,24,27,5,4,215,142,18,18,0,3,181,107,24,18,0,0,151,27,10,8,0,0,50,10,12,0,0,0,17,0,3,0,3,0,4,1742,197,159,17,11,2121,57,0,0,5,0,60,85,0,0,0,0,94,59,3,6,0,0,73,29,5,9,0,3,45,38,3,16,4,0,62,23,4,16,3,0,46,24,9,13,0,0,41,11,3,7,0,0,26,26,3,10,0,0,43,13,3,20,3,0,44,17,3,12,0,0,38,14,5,4,0,0,21,8,0,5,0,0,12,404,51,115,21,8,601,54,3,4,0,0,57,50,5,5,0,4,64,2248,263,275,41,26,2851,9,0,0,0,0,9,64,0,0,0,0,64,86,0
506041133,22,0,0,0,0,22,47,0,7,0,0,58,102,4,4,0,0,116,149,11,11,0,0,171,153,30,13,0,0,203,124,28,7,0,0,164,139,18,10,5,0,171,122,18,14,0,0,156,120,20,13,0,0,151,83,12,10,0,0,108,35,3,4,0,0,40,10,0,0,0,0,7,0,0,0,0,0,0,1115,152,97,6,7,1376,91,0,0,0,0,88,82,0,0,0,0,80,39,0,0,0,0,44,29,3,6,0,0,41,28,6,9,0,0,40,13,11,12,10,0,46,9,3,11,0,0,23,11,7,4,3,0,28,11,4,12,0,0,30,22,6,10,6,0,42,11,4,6,0,0,22,9,0,7,3,0,18,0,4,0,0,0,9,352,60,86,22,0,518,90,3,0,0,0,97,28,4,0,0,0,34,1574,215,186,35,12,2028,12,0,0,0,0,11,80,0,0,0,0,82,123,0
506041134,7,0,0,0,0,7,46,0,0,0,0,49,54,10,7,0,0,68,64,14,7,0,0,92,64,15,23,0,0,97,40,15,18,0,0,75,49,14,14,0,0,73,36,10,13,0,0,58,41,7,12,4,0,65,35,7,5,0,0,44,16,4,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,459,89,108,7,5,666,107,0,0,3,0,105,52,0,0,0,0,58,38,7,9,4,0,46,15,0,4,0,0,26,22,5,3,3,0,35,22,0,7,0,0,31,19,6,8,0,0,29,12,0,8,0,3,23,16,0,4,0,0,30,19,4,7,0,0,35,11,0,7,0,0,19,4,0,5,0,0,11,0,0,3,0,0,6,338,17,78,11,9,446,24,0,0,3,0,36,27,0,0,0,5,36,844,112,194,22,10,1180,11,0,0,0,0,11,73,0,0,0,0,72,106,0
506041135,14,0,0,0,0,14,33,0,0,0,0,36,47,4,11,0,0,68,44,8,12,0,0,66,32,27,17,4,3,74,29,13,16,0,0,56,24,21,19,0,0,66,31,10,17,0,0,55,25,7,10,0,0,53,10,0,6,0,0,19,14,9,8,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,297,105,114,11,5,532,60,0,0,0,0,64,47,0,5,0,0,51,28,0,3,0,0,32,13,0,8,0,0,22,12,5,14,0,0,28,14,4,5,0,0,26,3,7,13,0,0,24,3,0,9,0,0,12,11,4,14,0,0,21,5,3,7,0,0,13,6,9,10,0,0,20,0,5,6,0,0,8,10,0,0,0,0,10,203,34,88,3,0,338,15,3,3,0,0,24,10,4,0,0,0,17,524,150,209,13,8,909,10,0,0,0,0,11,31,0,3,0,0,38,52,4
506041136,143,0,0,0,0,143,403,5,0,0,0,411,514,26,19,0,0,557,494,42,17,3,5,559,480,63,33,7,0,581,480,69,22,0,5,576,425,55,31,0,0,507,367,54,28,0,3,455,372,45,33,7,0,451,240,36,23,7,0,307,86,32,9,0,0,137,19,11,7,0,0,42,3,0,5,0,0,7,4029,442,220,28,12,4722,146,0,0,0,0,144,180,0,5,0,0,189,80,0,8,0,0,87,78,6,4,0,0,90,55,9,16,4,0,80,44,7,9,0,0,60,59,4,6,0,0,73,35,4,8,0,0,49,57,4,14,4,3,76,54,4,11,4,0,75,41,5,9,9,0,71,13,13,8,3,0,32,9,5,0,5,0,21,854,64,96,23,7,1048,152,11,3,0,3,165,87,6,6,4,8,112,5120,521,326,50,33,6053,38,0,0,0,0,38,144,0,0,0,0,150,179,0
506041137,17,0,0,0,0,17,40,0,0,0,0,40,55,5,6,0,0,67,43,6,0,0,0,61,48,19,7,0,0,80,43,18,22,0,0,80,30,12,8,0,0,57,60,7,19,0,0,89,55,7,10,0,0,74,44,4,10,0,0,61,16,5,6,0,0,27,9,5,0,0,0,13,0,0,0,0,0,0,457,93,105,5,0,663,164,0,0,0,0,162,81,0,6,0,0,86,38,0,5,0,0,44,21,0,10,0,0,31,16,0,10,0,0,28,13,3,7,0,0,27,8,8,9,0,0,32,16,6,14,0,0,30,10,3,9,0,0,19,12,7,5,0,0,32,12,3,14,0,0,31,6,3,0,0,0,14,4,0,0,0,0,12,397,38,90,3,5,541,36,0,6,0,0,43,19,0,3,0,6,24,908,137,203,17,3,1262,21,0,0,0,0,16,38,0,0,0,0,36,66,0
506051138,80,0,0,0,0,82,297,0,7,0,0,304,379,9,11,0,0,401,486,29,14,3,0,530,481,45,35,4,0,564,421,42,24,5,0,487,432,27,27,0,0,487,442,26,15,0,0,490,352,24,19,0,0,401,250,21,19,3,0,286,101,14,5,0,0,121,21,7,3,0,0,31,0,4,0,0,0,6,3754,244,171,16,7,4194,122,0,5,0,0,124,115,0,4,0,0,122,73,0,7,0,0,79,54,3,3,4,0,65,45,5,15,0,0,65,27,7,4,0,0,37,32,6,8,0,0,43,25,7,12,0,0,48,24,7,13,6,0,47,41,8,9,0,0,59,35,6,6,0,0,46,17,4,0,0,0,29,8,0,0,0,0,11,620,50,95,14,5,791,107,0,4,0,6,127,66,4,3,0,6,87,4553,307,282,41,23,5201,24,0,0,0,0,26,106,0,0,0,0,106,165,0
506051139,25,0,0,0,0,25,64,0,3,0,0,65,70,5,10,0,0,85,95,18,7,0,0,126,87,12,13,0,0,119,86,12,8,0,0,103,50,9,12,0,3,74,70,8,9,0,0,93,71,22,10,0,0,102,38,7,7,0,0,54,12,9,3,0,0,22,8,4,0,0,0,5,0,0,0,0,0,3,676,103,78,6,9,875,82,0,0,0,0,84,46,0,5,0,0,52,32,0,7,0,0,38,16,0,0,0,0,23,14,4,6,0,0,30,10,0,4,0,0,20,6,3,3,0,0,19,6,5,3,0,0,16,7,0,4,0,0,8,17,4,4,0,0,21,6,3,4,0,0,15,0,0,0,0,0,10,5,0,0,0,0,3,252,24,44,6,3,333,16,0,0,0,0,21,17,3,3,0,0,27,965,137,128,19,12,1255,10,0,0,0,0,10,33,0,0,0,0,39,53,6
506051140,20,0,0,0,0,20,55,7,0,0,0,59,66,0,3,0,0,70,50,16,8,0,0,78,49,10,9,0,0,73,49,22,13,0,0,83,51,14,18,0,0,88,49,31,15,0,0,97,37,18,12,7,0,71,31,23,16,0,0,70,11,7,7,3,0,28,3,3,4,0,0,14,4,3,0,0,0,10,478,154,112,10,6,757,103,3,0,0,0,108,69,0,0,0,0,70,33,0,6,0,0,34,18,0,3,0,0,22,22,0,0,0,0,30,13,3,5,4,0,24,16,3,8,0,0,32,3,3,8,0,0,16,8,4,15,0,0,35,19,15,17,0,0,44,18,6,12,0,0,33,7,4,11,6,0,27,5,4,6,0,3,19,323,57,97,13,8,495,40,9,7,0,0,50,13,3,0,3,0,22,852,212,213,31,9,1316,14,0,0,0,0,14,54,0,0,0,0,55,63,4
506051141,13,0,0,0,0,11,30,0,0,0,0,34,67,3,0,0,0,75,52,13,8,0,0,69,49,9,16,5,0,72,47,21,5,0,0,78,66,23,23,7,0,113,61,22,21,6,0,99,52,22,20,3,0,99,43,13,17,0,0,73,16,17,5,0,0,31,4,4,6,0,0,13,4,4,4,4,0,9,496,143,116,24,3,784,42,0,0,3,0,50,39,0,0,0,0,39,14,0,3,0,0,17,11,4,4,0,0,15,3,0,0,0,0,10,9,0,4,0,0,10,12,0,3,0,0,21,12,6,0,0,0,20,16,9,11,0,0,31,13,10,13,0,0,37,15,6,8,4,0,33,9,8,9,0,0,25,6,3,7,4,0,13,196,40,71,17,0,328,29,6,0,3,0,39,22,0,0,0,0,21,741,198,192,41,6,1175,9,0,0,0,0,9,28,0,0,0,0,30,40,0
506061142,35,0,0,0,0,34,55,0,0,0,0,58,77,13,12,0,0,102,64,21,30,0,0,116,58,20,22,5,0,95,44,14,19,0,0,73,46,10,13,0,0,73,45,12,19,0,0,71,23,11,11,0,0,44,23,10,13,0,0,46,10,0,7,0,0,14,0,0,0,6,0,5,0,0,0,0,0,0,477,104,144,9,3,733,140,0,0,0,0,144,59,0,0,5,0,58,21,0,8,0,0,24,12,3,8,0,0,25,5,4,7,0,0,22,17,3,7,0,0,19,9,6,3,0,0,13,7,7,7,0,0,22,5,7,14,0,0,37,9,3,8,0,0,25,7,0,7,0,0,13,4,4,3,0,0,8,4,0,0,0,0,3,300,39,66,9,6,426,22,5,5,4,0,32,27,5,5,0,0,41,829,144,220,25,11,1225,33,0,0,0,0,33,87,0,4,0,0,95,80,3
506061143,39,0,0,0,0,40,78,0,4,0,0,86,89,4,6,0,0,102,103,8,14,0,0,124,78,17,11,0,0,103,80,12,7,3,0,101,48,16,14,0,0,83,65,20,17,4,0,102,66,21,14,3,0,103,41,10,6,4,0,65,15,3,13,5,0,30,3,0,6,0,0,7,4,0,0,0,0,9,710,113,95,22,7,946,29,0,0,0,0,29,32,0,9,0,0,39,11,0,0,0,0,10,15,0,4,0,0,15,16,4,0,0,0,20,5,0,3,0,0,10,5,0,8,0,0,16,9,5,0,0,0,11,7,5,6,0,0,21,7,0,3,3,0,12,8,5,9,0,0,19,3,4,5,0,0,10,0,0,4,5,0,10,138,19,37,8,0,212,27,5,4,0,0,39,14,0,5,0,0,26,893,139,141,34,14,1225,9,0,0,0,0,9,34,0,0,0,0,34,43,0
506061144,13,0,0,0,0,13,20,0,0,0,0,22,18,4,8,0,0,24,25,0,7,0,0,32,22,0,6,0,0,29,28,6,3,0,0,41,29,0,3,3,0,38,39,6,7,0,0,48,40,8,6,0,0,58,42,6,7,0,0,54,12,8,7,4,0,22,4,0,4,0,0,14,0,4,0,0,0,5,290,43,61,15,3,405,11,0,0,0,0,11,11,0,0,0,0,13,9,0,0,0,0,10,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,4,0,3,0,0,9,4,0,4,4,0,9,9,0,4,0,0,15,8,0,0,4,0,11,10,0,0,0,0,10,0,0,0,0,0,3,0,3,3,7,0,15,78,14,25,9,0,132,28,0,4,0,0,41,10,0,5,3,0,20,407,55,92,28,6,596,3,0,0,0,0,3,11,0,0,0,0,16,14,0
506071145,8,0,0,0,0,8,44,4,0,0,0,48,94,9,9,4,0,112,87,9,14,0,0,115,78,28,9,0,0,114,52,28,7,0,0,87,69,27,5,0,0,105,58,28,14,0,0,106,53,22,13,0,0,91,41,12,9,0,0,62,11,5,8,0,0,26,3,9,4,0,0,17,0,0,0,0,0,3,600,170,104,6,4,889,48,0,0,0,0,50,71,0,5,0,0,80,26,0,6,0,0,35,38,0,0,0,0,43,31,5,10,3,0,40,11,5,7,0,0,27,9,8,7,0,0,29,10,5,6,0,0,19,13,0,9,0,0,21,9,9,12,0,0,28,16,10,10,0,0,38,14,4,4,4,0,25,4,5,0,0,0,9,310,45,68,12,3,432,27,5,0,0,0,37,12,3,0,0,0,19,953,223,178,20,10,1377,13,0,0,0,0,13,78,0,3,0,0,82,112,0
506071146,4,0,0,0,0,4,31,0,3,0,0,32,53,5,3,0,0,61,39,11,5,0,0,58,60,10,9,4,0,81,43,19,6,0,0,57,40,10,3,0,0,49,41,11,6,0,0,57,36,18,0,0,0,57,32,20,4,4,0,51,9,10,5,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,381,110,47,9,0,546,109,0,0,0,3,118,103,5,5,0,0,109,25,0,3,0,0,32,23,0,0,0,0,30,13,0,4,0,0,21,9,0,9,0,0,14,13,0,0,0,0,12,12,4,5,3,0,25,8,4,0,0,0,11,5,4,4,0,0,18,0,9,11,7,0,25,10,0,10,0,0,19,3,3,0,0,0,11,341,39,53,10,3,444,21,0,0,0,0,20,27,0,0,0,3,32,765,153,98,24,7,1048,0,0,0,0,0,0,37,0,3,0,0,37,76,0
506071147,18,0,0,0,0,18,123,0,6,0,0,129,195,11,9,0,0,220,260,16,7,0,0,284,293,49,17,0,0,370,275,48,11,0,0,335,230,56,21,0,0,308,215,59,20,0,0,296,154,49,13,0,0,224,123,46,22,0,0,191,53,17,11,0,0,82,11,17,13,5,0,36,5,5,0,0,0,13,1968,375,145,11,9,2510,131,0,3,0,0,133,145,0,4,0,0,152,72,4,4,0,0,85,50,0,8,0,0,68,41,0,6,0,0,48,31,13,9,0,0,50,35,8,7,0,0,46,30,11,11,3,0,50,25,13,14,0,0,52,33,17,19,3,0,77,32,16,17,3,4,72,15,23,20,6,0,59,9,8,10,3,0,35,650,110,138,24,4,925,100,6,8,0,0,114,30,3,3,0,3,45,2746,497,294,39,19,3597,16,0,0,0,0,16,125,0,0,0,0,125,233,5
507011148,13,0,0,0,0,13,37,0,4,0,0,41,51,3,6,0,0,62,41,12,12,0,0,69,53,7,9,0,0,71,39,18,15,0,0,76,40,13,19,5,0,74,26,10,12,0,0,52,36,14,10,0,0,61,16,4,9,3,0,35,10,4,7,0,0,23,0,0,0,4,0,3,0,0,0,0,0,5,343,98,111,11,0,576,52,0,0,0,0,52,46,0,0,0,0,47,27,0,4,0,0,31,12,0,0,0,0,16,15,8,13,4,0,28,7,6,10,6,0,30,12,3,9,0,0,18,6,0,4,5,0,18,6,3,9,0,0,20,6,4,10,3,0,22,11,0,3,0,0,22,0,0,4,0,0,0,3,0,0,0,0,5,207,25,59,13,0,308,14,3,0,0,0,18,8,0,3,0,0,13,572,131,174,25,4,915,6,0,0,0,0,11,54,0,0,0,0,52,87,0
507011150,172,0,0,0,0,172,530,0,5,0,0,538,655,15,10,0,0,679,707,39,16,3,0,763,768,69,21,0,7,863,665,84,21,3,0,772,624,99,24,0,0,738,586,75,35,6,0,703,527,85,32,0,0,645,371,73,24,4,0,473,105,26,5,0,0,133,18,14,0,0,0,38,8,5,5,0,0,18,5727,575,199,24,17,6544,112,0,0,0,0,106,165,0,0,0,0,168,85,0,3,0,0,97,57,5,3,0,0,63,71,0,3,0,0,78,57,5,8,0,0,65,40,4,5,0,0,59,47,4,14,3,0,67,50,6,10,7,0,75,56,8,7,0,0,68,47,6,4,6,0,66,19,7,4,0,0,28,4,4,0,3,0,14,812,46,62,24,3,950,192,6,4,3,0,205,96,0,8,0,3,112,6826,625,272,54,34,7808,16,0,0,0,0,16,120,0,0,0,0,120,201,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
