POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
501011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,4,3,9,31,10,0,0,0,6,0,0,8,0,32,4,3,6,26,0,14,0,18,0,77,20,6,7,11,9,6,3,21,6,78,23,7,15,7,10,8,4,28,0,108,34,14,17,21,20,15,4,29,0,164,44,18,26,24,16,18,4,47,0,211,35,22,32,32,28,37,15,72,3,275,76,26,45,28,28,24,8,66,9,312,88,29,51,25,23,11,18,50,0,301,55,19,42,9,21,3,12,27,3,194,44,25,19,8,18,11,15,18,0,156,35,26,9,4,5,3,3,9,0,99,40,34,12,4,3,0,10,7,3,123,5,9,0,0,0,0,0,0,0,22,22,14,5,0,5,0,0,0,0,49
501011003,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,5,3,0,0,0,3,6,34,64,22,0,5,3,5,4,0,4,0,50,5,10,8,69,3,59,0,60,3,223,17,9,10,32,26,26,5,41,3,162,22,18,15,29,16,22,7,47,0,161,19,19,37,43,32,37,7,60,8,266,62,33,68,58,54,65,6,84,4,436,60,49,70,93,61,81,13,115,3,551,105,61,120,96,60,63,30,149,12,694,162,87,174,57,84,54,32,97,7,759,144,77,125,18,52,18,24,58,11,529,91,67,77,14,50,25,7,32,3,363,89,61,47,5,18,15,9,19,3,267,123,101,50,10,15,11,14,6,4,335,41,26,5,0,6,10,0,4,6,94,70,44,7,0,3,17,5,4,0,149
501011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,21,41,5,3,0,7,3,4,0,5,0,28,9,6,8,60,0,70,7,45,8,211,8,16,9,22,12,33,3,37,0,141,8,20,18,41,15,24,0,38,3,170,14,25,41,45,26,47,12,45,4,255,28,36,48,65,60,53,10,69,11,380,34,45,77,91,68,68,15,64,0,461,83,56,96,100,56,61,20,63,5,545,106,93,122,73,78,45,32,107,3,663,73,93,86,32,44,21,24,30,10,404,74,105,66,16,24,18,14,14,6,334,42,93,39,14,11,6,3,6,0,215,80,122,35,12,11,12,5,10,3,295,24,18,5,0,7,0,0,0,0,56,18,41,0,0,6,9,5,0,4,76
501011293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,5,5,0,0,5,27,46,7,0,10,3,0,12,0,8,0,39,5,8,12,68,3,127,13,59,0,302,8,7,15,49,14,79,8,46,0,223,6,17,21,40,21,59,10,45,7,228,17,18,45,54,31,63,14,61,8,310,31,33,77,72,56,119,32,81,4,510,41,44,80,104,74,136,38,82,6,604,66,69,105,96,133,87,63,72,19,702,92,91,156,77,151,98,75,74,9,813,83,101,121,29,97,35,58,34,5,567,64,107,84,26,55,26,38,17,13,429,52,93,45,20,26,14,23,11,4,290,93,150,50,28,31,25,15,8,0,390,23,23,11,6,7,13,3,6,0,91,30,53,8,0,0,9,0,0,0,107
501011294,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,5,0,0,0,3,32,49,5,3,5,8,7,3,0,7,3,37,6,6,14,47,5,71,0,43,0,202,6,10,11,47,9,39,7,45,5,186,8,18,9,60,24,22,0,49,7,203,19,18,32,73,16,33,4,66,0,269,36,44,56,119,65,50,19,96,5,479,31,70,70,186,80,53,10,105,10,621,38,86,89,188,86,49,21,72,8,630,79,136,127,164,96,21,16,55,0,694,59,138,97,66,51,20,20,21,9,484,55,174,69,21,25,18,16,8,9,398,48,168,45,13,24,11,8,8,0,325,57,202,67,15,18,10,7,10,6,396,13,33,7,0,0,3,0,0,0,68,22,73,7,0,0,3,3,6,3,122
501021005,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,16,29,0,3,3,0,0,0,0,3,0,17,0,13,3,41,4,57,0,42,3,166,4,13,9,34,12,42,6,35,5,151,11,15,10,33,18,34,5,25,0,152,3,16,25,39,19,35,4,14,0,161,12,17,32,80,29,38,7,42,5,266,18,34,40,101,38,56,5,59,3,359,25,36,57,93,43,56,25,52,3,388,38,49,72,61,48,19,37,27,5,364,28,59,55,30,31,11,13,18,4,256,21,77,46,22,13,13,19,12,6,230,25,83,52,10,9,17,14,17,0,225,43,142,78,12,14,0,24,17,8,337,8,24,19,0,3,0,5,4,5,63,23,25,15,0,0,0,0,0,0,71
501021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,12,10,0,0,0,0,0,0,4,0,14,0,4,0,10,0,10,0,13,0,49,5,5,5,7,3,8,0,13,0,46,10,6,12,3,3,3,0,14,0,55,9,6,10,13,14,9,4,10,0,74,9,8,19,21,10,14,4,22,0,103,18,8,17,19,14,9,9,29,0,125,28,13,25,13,16,10,15,26,5,148,24,22,26,10,27,3,11,27,3,158,24,23,25,8,14,0,19,17,3,125,21,16,25,6,9,0,21,11,0,107,22,18,25,4,7,0,26,5,0,107,41,27,48,6,11,4,30,9,0,173,10,7,12,0,0,0,3,0,0,31,15,18,0,0,0,0,0,0,5,37
501021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,3,0,0,0,0,4,17,38,3,0,0,8,4,4,0,4,0,24,0,6,0,12,5,52,0,34,3,115,0,17,5,10,5,26,3,19,0,89,0,13,6,11,4,18,0,13,0,75,4,17,3,35,19,15,3,23,0,128,3,40,19,67,31,22,9,37,3,232,6,87,26,96,42,22,5,38,0,324,10,89,29,101,61,17,11,31,4,354,12,167,45,139,79,13,24,11,5,489,15,228,28,69,66,11,8,7,6,429,12,273,31,90,32,5,7,10,3,461,13,199,20,65,14,0,5,3,3,322,62,267,21,49,23,0,6,4,3,426,11,34,8,0,0,0,0,0,0,60,12,97,13,0,3,0,0,0,0,124
501021009,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,7,5,0,5,14,8,35,72,9,4,0,0,3,0,3,3,7,26,3,0,0,17,11,39,0,37,0,103,6,8,4,20,12,31,3,18,3,104,4,8,16,27,5,21,10,38,6,135,10,5,19,26,23,30,4,45,7,169,17,8,34,67,25,36,14,44,4,245,21,16,50,59,28,29,14,50,3,286,20,21,48,60,31,24,33,51,4,304,31,38,64,38,66,16,70,57,9,374,19,40,67,21,39,4,93,45,4,336,26,53,104,11,31,7,138,41,5,416,26,56,138,4,15,6,160,50,18,474,83,184,511,16,30,0,291,62,24,1206,31,54,145,0,12,0,24,0,7,280,73,36,105,3,4,4,16,0,7,255
501021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,10,21,7,0,0,0,0,0,3,0,0,11,8,5,6,8,5,0,4,18,5,65,9,5,4,5,0,4,0,14,0,44,7,3,6,0,3,4,3,9,0,37,9,5,13,12,9,3,3,12,3,56,24,0,15,6,19,7,10,24,5,106,10,5,15,5,10,6,12,16,0,75,21,7,24,9,25,6,25,39,0,145,32,11,30,12,24,3,58,31,8,209,23,13,33,0,26,3,76,18,0,188,22,16,37,0,11,9,81,11,0,186,26,22,50,0,6,0,64,4,3,175,57,26,61,0,14,4,61,7,4,226,14,6,4,0,0,0,5,0,0,28,22,4,0,0,0,0,3,0,0,31
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,4,0,0,0,0,4,21,29,0,0,6,3,4,3,3,3,0,20,0,0,12,9,7,4,4,18,0,51,0,5,3,0,10,4,5,21,0,54,0,4,14,3,7,0,10,28,0,76,0,4,24,0,26,0,16,37,4,119,9,0,52,22,34,7,25,66,0,215,14,6,69,21,67,13,51,121,0,367,15,26,92,27,117,18,93,222,13,631,48,39,178,33,136,27,135,193,9,794,38,42,159,25,73,18,78,101,6,543,68,40,136,14,41,10,68,49,8,438,57,27,108,3,24,16,44,22,4,308,105,81,142,0,39,6,42,20,8,451,35,10,28,0,3,0,5,4,0,94,46,9,23,0,11,5,0,0,0,100
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,7,24,4,0,0,0,0,5,0,0,0,11,0,8,4,23,4,87,4,58,3,197,3,8,7,19,11,56,0,38,0,141,4,0,7,25,8,43,9,30,0,136,6,14,13,40,6,36,7,26,0,150,12,11,20,68,19,55,3,40,0,243,18,21,18,94,18,73,11,47,6,293,29,45,30,73,43,36,8,38,0,303,29,38,33,45,30,13,7,17,4,212,14,44,21,22,22,7,4,16,0,145,23,45,16,10,13,6,8,7,0,117,11,33,11,7,3,0,0,8,0,76,21,63,9,0,6,0,0,5,0,111,0,8,3,0,0,0,0,0,0,27,9,15,0,0,4,4,0,0,0,31
501021014,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,3,10,0,0,0,0,8,29,54,12,4,8,0,3,0,0,10,6,48,20,0,4,19,7,21,0,42,3,123,17,10,10,18,8,11,4,27,3,98,21,10,6,14,10,18,3,21,6,117,20,12,12,21,21,13,8,38,0,138,39,18,40,51,23,22,6,69,7,273,28,30,50,45,34,26,15,120,7,353,40,32,60,43,40,18,51,189,8,482,63,34,104,33,66,11,71,235,13,631,41,53,95,9,56,0,97,95,12,453,51,69,109,14,38,9,84,96,7,478,57,48,117,13,15,6,76,77,5,411,88,100,303,16,24,4,140,81,12,769,42,38,60,4,6,3,17,12,6,184,63,44,44,0,5,6,8,6,0,178
501021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,12,6,0,0,0,3,25,53,5,3,0,0,3,0,3,3,5,29,4,0,10,11,3,85,3,41,0,152,3,11,8,14,11,51,0,36,4,137,5,10,18,17,17,46,9,28,3,152,0,6,27,19,19,49,14,37,3,177,8,11,66,48,32,82,22,70,5,338,22,17,55,64,39,84,34,69,6,387,39,24,91,55,67,92,59,114,10,556,63,58,134,50,88,61,87,92,4,642,61,74,147,18,71,21,102,53,5,552,54,73,118,16,47,17,105,31,6,466,49,66,125,8,35,13,104,19,12,436,90,120,195,10,38,8,170,38,9,686,34,9,35,0,4,3,7,13,3,106,54,7,14,0,12,4,5,0,0,103
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,5,0,22,29,0,0,0,0,0,0,0,0,3,15,3,0,4,12,0,12,0,9,0,33,0,0,9,4,0,3,0,9,0,33,0,5,0,3,7,12,0,6,5,41,12,0,17,14,15,6,7,23,0,89,14,4,20,19,15,10,3,20,5,113,10,4,41,26,18,6,12,20,0,129,13,3,35,15,17,7,22,29,0,147,24,5,47,11,33,8,33,23,5,187,23,11,34,7,22,7,50,24,5,183,18,13,47,9,16,4,61,11,3,186,10,15,64,5,10,3,96,20,5,224,39,74,245,11,15,4,218,33,13,650,15,33,65,0,0,0,23,5,3,150,45,23,23,0,3,0,16,3,0,122
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,12,0,3,0,0,5,0,0,5,0,13,0,0,3,7,4,46,3,49,0,119,0,4,4,13,6,28,3,14,0,68,0,7,0,7,4,16,3,15,0,56,3,7,6,10,9,14,0,16,4,69,6,16,6,24,11,13,0,25,0,95,3,11,12,42,11,22,3,31,0,131,13,17,13,53,17,9,0,41,0,165,14,30,20,33,16,4,3,20,3,142,15,33,16,10,10,0,0,15,0,104,5,44,11,14,4,0,3,10,0,85,4,43,5,3,0,5,3,0,0,67,12,62,11,9,3,4,0,0,0,99,6,4,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,0,15
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,17,0,4,4,0,0,0,0,7,0,15,0,0,10,0,3,3,0,5,0,26,0,3,9,0,8,7,0,5,0,24,0,0,10,9,4,7,0,13,3,40,4,6,16,4,3,7,4,11,0,50,5,8,22,6,6,0,10,14,0,70,7,14,31,0,10,8,13,8,0,95,9,10,15,7,8,0,11,12,0,70,9,18,12,0,0,0,12,3,5,66,4,12,8,3,0,4,4,0,0,41,17,44,9,0,4,0,4,0,0,85,3,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11
501021253,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,5,5,18,36,4,4,16,4,5,4,8,8,66,116,10,7,0,11,6,12,0,11,0,61,3,12,18,95,24,158,9,71,4,403,11,15,16,92,41,102,12,52,3,349,7,27,40,93,61,87,10,80,4,405,17,45,61,135,95,104,16,85,4,573,37,71,118,233,178,171,29,115,15,969,62,104,135,280,241,178,28,112,10,1139,87,190,170,260,333,179,53,132,14,1420,128,276,210,245,382,137,38,98,15,1527,127,298,153,163,286,60,33,31,12,1167,115,347,122,90,163,43,39,32,17,967,100,269,73,89,86,23,17,22,14,694,243,423,111,110,86,44,38,23,8,1081,67,54,15,10,15,16,0,0,5,184,76,178,18,3,18,24,4,6,4,343
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,6,0,16,0,0,3,3,0,0,0,9,0,19,5,6,4,11,0,3,0,0,0,21,0,0,5,9,6,3,0,8,0,35,0,3,4,16,4,7,0,11,0,47,0,0,8,26,10,9,0,3,0,60,12,17,4,33,7,4,3,10,0,89,3,11,11,22,6,6,0,0,0,64,5,8,3,3,5,0,0,0,0,34,9,23,4,10,5,0,0,0,0,39,0,15,0,0,0,4,0,0,0,24,3,25,6,4,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9
501031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,9,0,0,5,3,4,0,0,9,19,38,37,0,4,3,0,6,0,4,0,48,12,8,7,17,11,14,0,29,0,100,34,4,3,11,6,10,0,25,4,103,28,11,15,16,15,3,0,22,5,112,31,10,15,23,16,21,0,30,4,147,32,16,21,38,23,28,8,36,0,200,50,13,26,37,33,20,11,30,0,217,65,27,35,40,24,32,40,67,9,341,80,33,48,17,48,14,35,49,4,328,39,38,41,13,38,6,60,19,0,253,43,40,49,0,16,5,63,23,6,247,38,39,39,11,8,0,67,17,4,213,51,88,97,7,17,9,59,29,4,355,20,16,27,0,6,0,7,6,0,79,49,13,17,0,3,0,0,5,4,96
501031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,3,0,0,8,6,20,37,21,3,0,0,0,0,0,3,4,36,14,3,0,7,3,13,3,28,6,80,25,3,4,11,7,17,4,29,0,99,19,7,4,12,14,5,5,17,0,79,21,3,23,15,12,9,3,26,0,113,39,7,14,32,19,12,11,35,3,172,51,15,24,34,21,17,8,58,3,229,34,21,24,26,26,16,18,61,0,230,51,16,36,19,29,14,26,35,3,221,44,15,24,11,13,6,24,16,0,158,25,22,21,3,12,0,13,7,4,112,31,20,9,5,3,3,11,3,0,100,42,35,21,3,0,0,13,9,3,138,8,5,5,0,0,0,6,4,0,30,23,16,5,0,0,0,0,0,4,52
501031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,4,9,20,42,12,0,0,0,0,0,0,7,0,20,3,0,4,18,0,32,0,26,3,91,3,3,13,4,6,32,6,22,0,92,5,4,6,11,12,14,0,29,7,94,18,9,13,33,14,14,3,27,0,135,21,13,32,35,33,36,14,62,5,260,26,18,30,55,43,31,11,55,0,290,42,25,53,52,54,33,33,102,8,400,37,41,79,58,73,29,45,49,5,424,51,40,59,14,34,7,41,33,4,282,54,56,47,14,18,9,38,18,0,260,27,37,17,5,12,5,19,15,6,141,67,68,17,14,5,3,17,3,0,196,6,3,0,4,0,0,0,0,0,18,13,13,0,0,0,5,0,0,0,36
501031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,4,0,0,0,0,4,6,14,35,34,0,0,4,0,0,0,4,4,46,10,0,3,8,4,9,0,22,0,56,22,6,11,17,10,5,6,33,3,107,35,4,9,8,12,4,0,33,0,109,29,11,3,12,7,14,5,22,5,113,64,11,21,30,16,16,7,58,0,219,49,10,22,27,21,15,11,74,6,223,78,21,15,20,25,18,14,93,0,290,94,17,24,19,24,3,25,49,5,260,52,35,20,3,16,4,13,16,3,159,52,22,15,7,6,0,12,5,4,123,40,24,7,0,0,0,8,5,0,85,47,32,8,6,0,0,8,5,0,111,15,0,0,0,0,0,0,3,3,25,24,3,0,0,0,0,0,3,0,38
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,9,0,0,5,3,4,0,0,0,0,14,0,3,4,6,5,4,0,10,0,27,0,5,3,9,4,0,0,8,0,29,3,5,8,5,0,0,3,3,0,35,0,7,13,9,3,6,0,6,0,40,10,8,18,13,4,12,0,17,0,83,9,6,11,14,7,8,6,7,0,74,8,10,11,13,8,3,3,10,0,66,10,17,17,12,14,0,3,10,0,81,9,17,12,4,8,0,4,7,0,55,9,20,13,6,6,0,0,4,0,53,3,16,3,0,3,0,6,0,0,38,9,21,13,0,4,0,6,0,0,60,7,3,0,0,0,0,0,0,0,13,4,10,0,0,5,0,0,0,0,17
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,18,0,3,3,0,3,3,0,3,0,20,0,3,4,20,6,70,4,41,5,153,0,6,4,20,10,44,6,29,0,125,8,0,11,23,7,27,4,25,0,108,4,8,15,24,12,25,0,18,0,114,13,13,30,41,27,26,0,35,0,193,21,13,35,59,24,17,5,24,4,199,18,26,38,58,19,12,0,21,4,199,31,27,51,57,16,11,4,14,3,211,29,17,21,28,9,4,4,9,0,118,18,26,12,16,6,7,0,8,0,85,16,16,10,7,4,3,6,9,0,71,18,30,12,11,8,3,3,3,0,85,5,5,0,0,0,4,0,0,3,18,5,13,4,3,0,5,3,4,6,37
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,7,3,0,4,9,8,28,56,5,0,0,3,3,0,0,4,0,27,6,3,6,14,0,40,5,39,3,122,6,11,10,24,7,42,10,30,0,139,13,14,23,43,19,39,12,28,0,189,7,25,32,58,39,31,13,56,0,272,8,28,57,101,62,61,41,58,4,424,19,59,61,142,83,65,38,85,7,556,29,79,88,132,90,73,56,72,4,629,50,148,118,110,127,58,41,47,7,700,41,140,84,45,73,25,32,20,10,470,46,175,68,26,31,16,13,7,4,386,32,128,35,17,10,4,5,5,3,251,75,179,56,10,19,9,10,13,4,366,17,26,3,0,3,0,9,0,0,61,19,85,7,0,0,5,0,0,0,120
502011024,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,9,0,0,0,7,4,21,47,4,0,0,0,5,5,0,0,3,21,0,9,0,31,7,66,10,35,0,161,0,11,11,32,19,66,15,37,6,195,13,15,20,37,34,45,8,40,0,203,9,16,26,45,26,66,3,38,0,227,14,20,45,88,25,93,11,54,8,354,18,33,45,92,32,93,9,51,9,383,27,42,49,96,31,60,10,23,3,352,36,43,66,65,34,40,11,21,3,308,36,42,38,23,13,17,0,11,0,182,20,62,17,5,12,9,5,0,3,146,14,58,17,8,5,3,7,0,0,112,40,124,24,3,14,7,11,0,4,224,10,16,7,0,0,5,0,4,0,38,13,45,5,0,4,0,0,0,3,71
