POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
504031058,0,4,0,4,4,7,0,3,0,28,4,0,7,4,10,14,5,4,0,34,3,3,3,0,15,14,9,5,0,48,0,7,0,9,22,27,4,4,0,71,0,0,0,3,44,19,4,12,0,83,3,0,0,0,35,11,6,15,0,69,0,0,0,0,37,18,7,8,0,77,0,0,0,0,0,5,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,11,24,22,25,180,123,33,67,8,484,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,13,0,5,6,4,0,0,0,0,0,15,0,5,3,0,0,0,0,0,0,12,0,5,0,3,3,0,0,0,0,18,0,4,4,0,12,7,0,0,0,33,0,0,4,0,7,3,3,4,0,28
504031060,0,0,4,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,4,4,0,3,6,3,5,0,17,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,11,18,6,15,0,75,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,3,0,6,0,0,0,0,9,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
504031061,4,3,9,4,13,19,3,12,0,63,6,4,7,13,28,28,6,16,0,105,5,11,7,6,32,68,22,49,4,208,5,3,5,7,31,70,33,46,3,192,0,5,3,0,33,63,32,69,4,212,7,6,6,0,17,46,32,105,0,221,13,10,3,5,27,59,60,304,0,481,10,0,0,0,5,11,13,64,0,101,10,5,0,0,0,7,0,47,0,76,0,5,0,0,0,0,0,4,4,7,61,46,49,34,206,394,198,724,19,1739,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,9,0,0,6,3,3,0,0,0,0,9,0,0,3,0,3,0,0,0,0,14,0,0,0,0,3,4,0,3,4,14
504031062,0,4,5,3,6,0,0,3,0,20,0,0,6,0,9,7,0,0,4,28,0,3,3,7,16,19,6,3,0,59,0,0,0,0,0,6,6,9,0,19,0,0,0,3,3,10,0,4,0,13,4,0,0,0,4,6,0,0,0,10,0,0,0,0,0,4,4,5,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,26,18,45,43,20,24,3,214,0,0,0,0,0,3,0,0,0,3,0,24,0,0,0,0,0,0,0,31,4,26,7,0,0,0,0,0,0,30,0,11,5,0,0,0,0,0,0,24,5,22,13,0,3,0,0,0,0,41,0,17,17,8,3,0,0,0,0,45,0,16,15,13,18,0,0,0,0,66,0,9,10,11,16,7,0,4,0,62,4,0,7,6,14,11,0,5,0,47
504031063,0,15,40,24,75,102,20,21,0,303,6,15,26,43,188,181,45,33,5,543,13,13,21,34,234,316,80,93,11,821,15,14,17,17,168,267,77,106,8,679,8,14,9,16,116,217,73,116,10,579,4,5,3,4,54,127,54,85,0,343,15,8,6,7,53,99,54,157,4,392,4,0,0,0,4,13,8,36,0,67,4,0,0,0,10,17,0,33,0,65,0,0,3,3,10,6,5,9,13,44,86,145,213,179,991,1437,429,733,61,4273,0,0,0,3,0,0,0,0,0,6,0,35,0,0,0,0,0,0,0,35,0,25,0,0,0,0,0,0,0,29,0,15,8,0,0,0,0,0,0,30,0,11,9,0,0,0,0,3,3,27,5,18,19,9,0,0,0,4,3,55,0,6,9,9,6,5,0,6,4,44,0,7,12,9,18,13,0,0,0,66,0,0,8,4,16,15,6,7,6,63
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,3,0,9,5,0,0,0,16,0,0,6,0,5,10,5,0,0,30,3,4,0,3,22,19,6,5,0,56,3,6,0,0,11,10,4,6,0,45,0,0,0,0,4,7,7,9,0,28,0,0,0,0,6,6,3,9,0,27,0,0,5,0,0,8,8,16,0,39,0,0,0,0,0,0,4,5,0,10,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,36,23,18,62,70,35,58,6,308,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,25,0,31,3,0,0,0,0,0,0,34,3,13,3,0,0,3,0,0,0,26,0,14,8,0,0,0,0,0,3,31,4,18,29,8,0,0,0,0,0,54,0,15,20,16,10,3,0,0,0,69,0,7,16,17,15,7,0,0,0,56,3,4,18,19,29,4,3,8,0,85
504031066,4,17,36,20,50,27,9,14,0,172,6,4,17,21,94,38,11,12,6,214,7,4,13,15,90,75,17,30,11,259,3,3,3,8,55,67,23,30,4,192,3,0,11,0,26,67,17,27,4,159,0,0,0,0,19,24,11,29,0,85,6,0,0,3,13,31,13,47,0,116,0,0,0,0,0,6,0,11,0,9,0,0,0,0,0,3,0,8,0,15,0,0,0,0,3,0,0,0,4,15,42,117,144,90,391,373,126,213,37,1534,0,3,4,0,5,0,0,0,0,22,0,68,3,3,0,0,0,0,0,73,8,90,13,0,0,0,0,0,5,114,7,74,33,10,0,0,0,0,0,126,3,92,47,15,4,0,3,0,7,170,12,79,105,32,15,5,4,6,0,260,21,57,131,61,49,18,14,10,0,360,13,33,99,77,88,36,5,17,3,379,17,17,56,58,127,59,14,25,3,386
504031067,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,8,0,0,0,0,3,0,5,0,0,11,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,7,4,10,21,6,13,3,75,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,0,5,3,3,0,0,0,0,0,13,0,3,5,3,0,6,0,0,0,20,5,0,3,7,10,0,0,0,0,20,0,0,3,6,8,0,0,0,0,18
504031068,0,0,3,0,4,6,0,4,0,19,0,0,3,0,8,7,3,4,0,29,3,0,5,5,13,13,3,5,0,43,0,0,4,9,6,14,0,12,0,42,0,0,0,3,0,14,7,12,0,41,0,0,0,0,4,9,3,8,0,13,0,0,0,0,0,0,4,4,0,18,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,8,24,27,22,38,68,28,58,0,282,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,26,0,13,6,0,0,0,0,0,0,16,0,11,5,0,0,0,0,0,0,14,0,12,7,3,0,0,0,0,0,27,3,11,6,0,0,0,0,0,0,22,0,10,6,9,4,3,0,0,0,27,0,3,3,3,14,5,0,0,0,32,0,0,6,0,3,9,0,6,0,21
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,7,0,4,10,0,0,0,16,3,0,0,4,8,14,0,0,0,25,0,0,6,9,5,6,3,0,0,28,0,0,0,0,4,4,0,5,0,15,0,0,0,0,4,0,0,0,0,11,0,5,0,0,4,3,0,3,0,11,0,0,0,5,3,3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,4,9,28,24,16,24,48,10,27,4,178,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,0,19,4,0,0,0,0,0,0,24,0,10,3,0,0,0,0,0,0,15,5,9,12,0,3,0,0,0,0,20,0,14,10,3,4,0,0,0,0,35,0,10,16,5,11,8,0,0,0,55,3,3,4,15,34,10,0,0,0,70,0,7,4,16,24,5,0,0,0,53
504031299,0,4,7,4,6,3,0,0,0,20,0,0,9,7,12,4,0,3,0,31,0,5,0,3,6,4,3,3,0,32,0,0,0,0,0,8,5,5,0,18,0,0,0,0,0,9,0,7,0,21,0,0,0,4,0,5,0,0,0,13,0,3,0,0,0,3,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,32,20,18,32,50,12,35,0,207,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,20,0,12,10,0,0,0,0,0,0,19,0,12,4,0,0,0,0,0,0,18,0,13,9,0,0,0,0,6,0,32,0,3,3,6,7,0,0,0,0,25,0,0,5,6,3,4,0,0,0,19,0,0,0,3,6,10,0,6,0,22
504031300,0,4,20,9,8,9,0,3,0,51,0,3,9,11,19,16,3,4,0,66,5,0,13,3,22,23,6,9,0,80,0,0,0,4,5,15,3,6,0,36,0,0,0,5,4,11,0,6,3,27,0,0,0,0,3,5,0,5,0,20,0,0,0,0,3,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,48,55,44,81,92,24,40,8,400,4,0,0,0,0,0,0,0,0,4,3,58,0,0,0,0,0,0,0,61,0,65,7,0,0,0,0,0,0,76,3,27,12,0,3,3,0,4,0,57,3,26,12,6,0,0,0,0,0,51,0,27,57,14,13,5,4,5,0,127,6,27,52,22,24,13,0,3,0,147,5,13,26,33,63,19,0,10,0,161,7,4,19,23,46,20,3,9,0,117
505011070,0,7,4,0,8,0,0,0,0,21,5,0,5,0,9,3,0,3,0,28,0,3,0,10,11,14,3,5,0,43,3,3,0,3,6,10,3,6,0,29,0,3,3,3,4,3,3,0,0,20,0,0,0,0,0,3,0,4,0,10,0,0,0,0,12,9,0,5,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,41,29,20,50,52,19,29,7,256,0,0,0,0,0,0,0,0,0,4,4,32,0,0,0,0,0,0,0,40,4,31,3,0,0,0,0,0,0,45,0,30,13,0,0,0,0,0,0,44,0,26,10,0,0,0,0,0,0,37,3,21,27,9,4,3,0,4,0,71,9,10,28,12,9,0,0,0,0,71,4,8,22,23,25,3,0,0,0,89,3,4,3,14,23,7,0,0,0,60
505011071,0,0,9,5,5,6,0,0,0,32,0,7,8,6,8,7,0,10,4,49,0,0,3,6,13,17,0,10,0,58,0,0,0,3,8,10,0,18,0,34,0,0,3,3,4,8,0,7,0,18,0,0,0,0,3,0,5,0,0,9,0,4,0,0,0,8,0,8,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,0,0,3,7,5,41,53,30,58,66,11,52,6,324,0,6,0,0,0,0,0,0,0,7,0,38,0,5,0,0,0,0,0,43,0,35,5,0,0,0,0,0,0,37,0,21,13,0,0,0,0,0,0,32,4,18,12,6,9,0,0,0,0,47,5,20,30,7,0,4,0,0,3,71,4,18,24,6,12,0,0,0,0,75,3,10,13,21,23,12,0,0,0,84,0,3,7,19,14,0,0,3,0,53
505011072,0,10,18,8,6,11,3,0,0,46,0,10,7,17,5,7,4,3,0,46,0,4,5,7,21,13,4,5,0,69,0,3,8,0,7,16,4,4,0,35,0,6,3,0,7,10,0,12,0,32,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,4,4,10,0,18,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,60,74,37,60,74,20,34,0,373,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,34,0,28,3,0,0,4,0,0,0,33,4,22,8,0,0,5,0,0,0,44,0,26,11,5,6,0,0,0,5,51,7,24,39,4,0,4,0,5,0,91,3,20,38,18,8,4,3,5,0,96,4,3,31,30,26,6,0,7,0,109,0,3,10,10,28,7,0,0,0,76
505011073,0,12,16,7,14,7,0,7,0,62,5,4,9,9,25,15,8,4,0,59,3,10,3,0,13,33,3,8,0,76,0,0,0,4,15,18,0,7,0,56,0,0,0,4,7,17,3,15,0,53,0,0,0,0,5,11,3,7,0,21,0,0,0,3,0,9,6,7,0,26,0,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,17,39,57,34,88,135,25,58,10,473,0,7,0,0,0,0,0,0,0,4,4,76,0,0,0,0,0,0,0,81,0,42,7,0,0,0,0,0,0,55,0,28,16,0,0,0,0,0,0,53,0,27,30,0,5,0,0,0,0,59,0,27,35,6,10,0,0,0,0,85,3,22,36,15,15,0,0,0,0,89,0,11,26,27,25,6,0,0,3,102,3,3,20,12,34,8,4,5,0,92
505011074,0,5,9,5,6,3,0,0,0,35,0,4,0,0,3,7,0,3,0,16,0,0,3,7,3,12,0,5,0,36,3,0,3,0,4,11,4,13,0,34,3,0,3,4,4,9,7,4,0,31,0,0,0,0,4,3,0,5,0,11,3,0,0,0,5,3,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,14,28,33,24,36,63,17,34,4,249,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,12,0,10,3,0,0,0,0,0,0,18,0,16,3,0,0,0,0,0,0,18,0,10,4,0,0,0,0,0,0,16,0,14,21,0,0,0,0,0,0,38,0,5,11,8,3,0,3,0,0,35,0,0,10,0,7,3,0,0,0,23,0,0,3,6,5,3,0,0,0,19
505011075,4,14,21,14,5,8,3,7,0,73,0,0,6,14,29,16,0,8,0,86,5,0,9,9,27,36,6,7,0,94,0,0,3,5,16,19,10,9,0,52,6,0,0,0,6,17,3,9,0,37,3,0,0,0,7,11,0,4,0,24,0,0,0,0,3,3,0,5,0,18,0,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,26,77,82,43,110,119,26,53,7,540,0,3,0,0,0,0,0,0,0,4,6,89,0,0,0,0,0,0,3,104,6,79,14,10,0,0,0,0,0,106,0,50,11,5,0,0,0,0,0,73,3,48,32,5,4,3,0,0,0,100,3,37,46,16,3,3,0,0,0,113,0,12,31,14,7,3,0,0,5,83,0,8,17,13,33,16,0,4,0,96,0,4,11,4,23,8,4,0,0,61
505011076,0,0,4,0,4,4,0,0,0,19,0,8,4,0,3,0,0,0,0,14,0,4,0,8,3,6,0,5,0,29,0,0,0,0,0,6,3,7,0,19,3,0,0,3,0,15,3,3,0,19,0,0,0,0,0,8,0,4,0,18,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,24,11,21,13,50,11,25,0,164,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,18,3,15,3,0,0,0,0,0,0,22,0,9,6,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0,0,13,0,7,5,4,0,0,0,0,0,18,0,0,4,4,8,0,0,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,3,0,6,6,5,0,0,20
505011077,0,18,33,36,30,23,6,4,0,151,0,13,13,19,67,24,11,7,0,169,3,9,9,19,79,75,10,19,0,230,6,11,8,15,63,63,16,5,0,192,4,3,7,8,53,54,21,15,0,166,4,6,0,7,25,21,11,15,3,87,8,0,0,3,12,22,12,19,0,74,0,0,0,0,0,6,0,5,0,13,0,0,0,0,4,0,3,8,0,11,0,0,3,0,0,3,0,0,9,15,38,149,156,128,374,313,98,111,25,1382,0,8,0,0,0,0,0,0,0,16,9,187,3,0,0,0,0,0,0,205,8,162,25,4,0,4,0,0,3,206,11,119,43,6,7,4,0,0,0,189,11,109,77,22,3,3,0,0,3,228,17,110,107,37,28,7,0,0,4,314,17,66,124,81,27,30,0,9,3,355,16,37,103,88,127,80,8,15,4,481,18,31,56,76,136,149,18,27,9,519
505011078,0,0,11,3,3,0,0,0,0,19,0,3,9,7,14,0,6,0,0,33,0,0,5,3,11,12,0,7,0,45,0,0,0,0,0,5,0,4,0,24,0,0,3,4,0,7,3,7,0,29,0,0,0,4,0,0,0,4,0,8,0,0,0,0,5,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,34,29,23,44,42,18,42,3,231,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,19,3,28,3,0,0,0,0,0,0,32,0,22,9,0,0,0,0,0,0,36,5,21,23,0,0,3,0,0,0,45,6,31,46,10,6,0,0,0,0,98,9,13,38,24,8,4,0,6,0,96,3,13,28,28,46,7,4,5,0,133,0,6,21,21,41,15,3,9,7,118
505011079,6,0,9,5,9,0,0,0,3,20,0,0,4,8,7,6,4,4,0,31,0,3,5,0,6,12,0,0,0,31,0,3,4,0,3,16,6,3,0,40,0,0,0,4,6,11,8,12,0,41,0,0,0,0,0,4,0,0,0,4,0,0,0,7,0,7,0,4,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,13,39,26,24,42,69,16,32,4,265,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,16,3,0,0,0,0,0,0,20,0,17,3,0,0,0,0,0,0,22,0,9,9,0,0,0,0,0,0,20,0,12,13,0,0,0,0,0,0,24,0,5,15,8,0,0,0,0,0,28,0,4,3,0,5,4,0,0,0,18,0,0,5,0,10,7,0,0,0,18
505011080,0,3,5,3,3,4,0,4,0,22,0,5,6,4,5,5,0,0,0,21,0,3,3,4,10,5,0,4,0,30,0,0,0,5,5,7,0,5,0,29,0,0,0,0,3,4,6,3,0,16,0,0,0,0,0,0,5,3,0,7,0,0,0,4,3,3,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,15,23,33,43,11,27,0,174,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,22,0,8,7,0,0,0,0,0,0,20,0,17,10,0,0,0,0,0,0,27,0,11,17,4,5,0,0,4,0,46,0,3,20,7,5,0,0,0,0,42,0,7,14,7,13,3,0,0,0,51,0,4,5,10,16,3,3,5,0,35
505011081,0,6,8,3,3,5,0,0,0,22,0,3,0,0,4,4,0,0,0,22,0,0,0,5,11,9,0,0,0,27,0,0,0,0,6,13,4,8,0,28,0,0,0,0,3,6,0,3,0,20,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,4,0,6,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,14,35,45,9,26,3,188,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,5,4,0,0,0,0,0,0,11,0,14,0,0,0,3,0,0,0,17,0,14,9,0,0,0,0,0,0,28,0,16,10,8,4,0,0,0,0,35,0,5,12,12,13,4,0,0,0,49,0,3,13,22,21,5,0,0,0,71,0,0,3,0,17,4,0,3,0,38
