POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
506051140,31,8,14,0,6,3,5,0,0,44,0,10,10,8,12,3,0,0,38,6,5,8,10,5,16,4,0,52,0,0,0,7,6,5,4,0,26,0,6,8,4,13,5,4,0,30,0,0,3,9,5,3,0,0,24,0,0,0,0,4,3,3,0,11,0,0,0,4,3,0,0,0,9,0,0,0,0,4,3,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,100,61,40,49,65,65,18,3,402,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,4,3,6,4,0,0,14,0,0,0,3,4,3,0,0,22,0
506051141,12,0,4,3,0,0,3,0,0,17,0,3,0,4,0,3,3,0,16,0,3,0,3,6,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,4,0,3,4,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,12,17,21,20,11,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,3,0,14,5,5,0,0,0,0,0,0,10,0,4,0,0,4,4,0,0,18,0,0,3,3,0,9,3,0,26,0
506061142,32,4,7,9,5,3,9,0,0,36,9,10,10,10,3,6,0,0,38,0,7,12,7,8,9,0,0,36,0,5,14,8,7,5,0,0,44,0,4,7,3,5,4,0,0,23,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,160,59,63,38,32,28,0,0,381,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,12,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,13,0,0,6,4,6,4,0,0,22,0,0,3,3,10,4,3,0,26,0
506061143,6,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,4,0,0,3,0,0,0,11,0,0,4,3,0,0,0,0,13,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,12,9,14,9,4,3,78,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,3,3,3,4,0,4,0,0,19,0,7,7,0,10,12,4,0,38,0,0,8,0,16,11,4,3,48,0
506061144,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,4,6,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,0,0,13,0,0,0,0,6,6,0,0,17,0
506071145,24,5,5,0,0,0,0,0,0,8,0,4,6,0,0,0,0,0,15,0,5,6,0,6,0,0,0,15,0,5,9,0,0,3,0,0,29,0,3,6,3,0,9,0,0,24,0,0,3,3,5,3,0,0,19,0,0,3,4,4,7,0,0,9,0,0,0,0,5,0,0,0,8,0,0,0,0,3,3,3,0,10,0,0,0,6,0,0,0,0,8,0,0,0,0,5,0,5,0,6,0,0,0,0,0,0,0,0,0,47,37,38,26,34,32,11,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,8,0,0,0,0,6,0,0,0,3,0,0,0,8,0,0,0,0,6,0
506071146,30,7,11,5,0,0,0,0,0,14,3,9,8,0,4,0,5,0,32,4,8,7,4,4,0,3,0,26,0,3,3,7,0,0,5,0,25,0,0,4,3,0,3,0,0,14,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,58,38,15,24,19,14,0,263,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0
506071147,31,4,10,3,6,5,0,5,0,31,5,9,7,3,6,4,5,0,32,0,11,6,4,3,0,12,0,41,0,6,11,3,10,3,3,0,45,0,3,19,4,14,9,0,0,53,0,0,15,7,14,13,6,0,52,0,0,0,11,5,9,6,0,25,0,0,5,3,7,6,0,0,20,0,0,3,9,8,6,4,0,31,0,0,0,3,3,5,4,0,9,0,0,4,5,4,5,5,0,20,0,0,0,0,0,0,0,0,5,96,71,85,63,73,60,45,7,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,5,0,4,0,3,0,0,7,0,0,4,0,3,5,0,0,11,0,0,4,5,4,0,3,0,21,0
507011148,18,4,8,5,0,3,0,0,0,21,5,4,4,0,8,3,4,0,29,0,6,8,7,0,0,0,0,22,0,0,5,6,10,0,0,0,20,0,4,6,0,3,0,0,0,17,0,0,4,0,3,0,0,0,16,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,59,36,37,26,34,16,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,3,0,3,0,3,0,12,0,0,5,0,7,0,0,0,15,0
507011150,13,0,0,5,6,3,0,0,0,17,4,11,4,5,0,3,0,0,27,3,4,5,3,5,5,4,0,35,0,9,19,8,11,8,3,0,57,0,8,21,13,26,12,4,0,88,0,3,21,17,16,7,7,0,64,0,0,13,5,9,13,5,0,51,0,0,3,7,20,8,3,0,47,0,0,0,7,23,13,0,0,49,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,24,46,100,82,111,85,32,0,484,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,10,16,8,5,0,0,0,0,0,27,7,6,0,5,3,0,0,0,21,8,10,4,4,0,7,4,0,31,7,9,5,7,3,4,3,0,45,3,24,14,12,14,11,3,0,92,12,43,84,63,43,42,3,0,294,6,49,76,78,82,81,7,0,382,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,8,5,9,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
507011153,10,0,0,0,0,0,0,0,0,12,3,10,3,0,0,3,0,0,25,0,3,3,0,5,0,0,0,11,0,0,0,0,0,3,0,0,6,0,0,3,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,30,8,8,12,11,9,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,4,0
507011154,24,4,0,5,0,6,0,0,0,22,6,10,4,3,5,5,0,0,30,0,5,0,9,0,7,0,0,21,5,0,0,0,3,0,0,0,14,0,0,0,0,0,5,0,0,18,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,54,36,14,20,24,30,15,0,192,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,8,0,0,4,0,5,0,0,0,9,0,5,4,5,3,6,0,0,19,0,0,6,7,4,3,0,0,22,0
507011155,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,11,0,0,0,0,5,0,0,0,8,0,0,0,0,5,0,0,0,6,0,0,0,5,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,12,16,10,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,3,5,4,5,4,0,3,0,0,17,4,12,11,12,10,11,9,0,67,0,14,26,21,14,24,3,0,107,0
507011158,10,0,5,3,0,3,0,0,0,12,3,6,0,0,4,0,0,0,14,0,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,26,23,16,5,13,6,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,6,0,0,5,0,0,3,0,0,15,0
507011159,44,9,7,4,4,3,7,0,0,44,5,13,14,10,9,13,0,0,60,0,17,9,12,7,3,4,0,52,0,7,13,13,12,8,0,0,67,0,8,12,22,12,5,7,0,63,0,6,9,4,3,3,3,0,23,0,0,9,10,7,3,0,0,29,0,0,0,4,6,6,0,0,16,0,0,3,3,8,5,3,0,17,0,0,0,3,0,0,0,0,9,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,6,151,74,88,93,90,70,13,0,582,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,8,5,0,0,0,0,4,0,18,5,0,0,0,0,0,4,0,14,3,7,3,0,5,4,0,0,22,3,3,0,7,8,10,0,0,39,0,7,13,5,8,5,3,0,42,0,13,21,10,13,11,8,0,64,0,4,21,16,9,12,3,0,69,0
507011160,44,9,11,3,8,8,10,7,0,56,0,19,13,3,3,6,0,0,48,0,10,6,5,10,8,0,0,40,0,6,13,3,5,3,5,0,28,0,0,0,8,4,3,3,0,26,0,0,3,0,3,0,0,0,10,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,5,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,123,80,55,41,42,42,18,0,399,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,6,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,11,0,0,0,6,4,6,0,0,17,0,0,0,0,0,3,0,0,5,0
507011161,110,22,38,18,11,7,9,0,0,111,9,50,16,14,11,10,0,0,113,4,28,27,8,20,12,0,0,91,3,18,13,11,8,9,0,0,72,0,7,16,10,11,5,0,0,39,0,0,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,324,203,113,82,76,61,8,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,6,5,0,3,0,0,0,12,0,0,4,0,0,0,0,0,7,0,0,4,0,5,0,0,0,11,0,0,6,0,4,0,0,0,13,0
507011163,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,6,0,5,0,0,0,0,0,10,0,0,3,0,4,0,0,0,6,0,4,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,20,10,15,10,14,6,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,15,0,0,4,4,0,0,0,0,9,0
507011259,30,0,6,0,4,4,3,0,0,16,0,5,4,3,3,0,0,0,18,4,12,6,6,10,4,0,0,28,0,3,5,4,5,0,0,0,20,0,0,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,98,40,26,32,23,15,8,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,5,9,4,0,15,0,0,0,0,4,10,0,0,19,0,0,12,6,8,17,4,0,43,0
507011260,33,3,12,10,0,5,4,0,0,40,14,16,12,7,9,6,5,0,75,4,24,20,11,7,6,3,0,70,6,18,9,8,4,16,0,0,68,6,15,14,15,16,15,3,0,78,0,0,16,11,6,0,0,0,34,0,0,3,3,10,3,4,0,34,0,0,0,6,5,3,0,0,14,0,0,3,9,8,12,0,0,29,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,11,139,107,102,90,90,75,17,0,618,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,8,4,4,3,0,0,4,0,0,19,3,10,3,0,5,0,0,0,23,9,16,6,9,7,0,0,0,49,4,30,18,16,11,8,3,0,98,7,43,61,33,41,28,12,0,224,9,41,68,57,59,53,14,0,299,0
507021164,11,4,0,0,0,0,0,0,0,9,0,0,3,0,3,0,5,0,14,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,5,3,7,5,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,5,0,4,0,0,8,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,5,13,4,0,0,21,0,0,0,0,0,0,0,0,4,21,17,22,23,32,15,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
507021165,92,11,36,18,6,12,9,0,3,97,7,42,39,10,20,13,4,0,137,4,29,37,18,8,21,8,5,126,0,22,30,22,14,20,10,0,120,0,15,17,23,11,19,3,0,85,0,3,15,17,14,9,3,3,67,0,0,6,15,18,11,8,0,57,0,0,5,11,17,6,0,0,42,0,0,0,4,11,7,0,0,35,0,0,0,3,0,3,0,0,11,0,0,0,5,7,7,0,5,25,0,5,0,0,0,0,0,0,9,219,222,203,139,151,151,55,18,1156,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,12,3,5,0,0,6,0,0,0,14,0,4,3,0,0,3,0,0,17,0,0,3,3,3,3,0,0,21,4,4,8,12,3,7,3,0,38,0,0,3,5,7,3,0,0,33,4,7,14,10,14,14,3,0,70,0,7,24,28,20,35,5,0,126,0
507021166,40,12,15,3,5,4,0,0,0,43,4,12,18,6,8,10,4,0,69,0,5,7,4,6,7,3,0,42,0,8,4,9,5,7,6,0,37,0,0,11,12,4,4,0,0,28,0,3,10,0,9,4,0,0,28,0,0,0,0,6,0,0,0,13,0,0,6,3,4,5,0,0,10,0,0,4,3,3,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,4,132,77,70,54,65,41,25,4,471,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,0,3,3,0,0,9,0,6,5,0,4,5,5,0,11,0,6,0,4,3,5,0,0,18,0,0,5,0,3,3,0,0,13,0
507021167,29,9,17,3,3,6,5,5,0,44,0,15,16,5,8,5,4,0,50,3,19,6,8,8,9,3,0,59,0,15,10,4,5,14,0,0,57,0,11,19,16,14,12,0,0,70,0,0,11,11,12,13,0,0,46,0,0,8,8,13,3,4,0,35,0,0,0,4,3,4,0,0,14,0,0,3,5,8,7,0,0,23,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,3,76,102,90,71,82,61,22,0,507,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,4,4,0,0,15,5,3,6,5,0,0,0,0,20,7,7,3,3,0,4,0,0,26,0,6,4,0,9,3,4,0,36,7,7,11,3,10,9,0,0,43,4,10,26,22,12,14,0,0,101,0,12,25,23,22,22,3,0,100,0
507031169,23,0,4,6,0,3,0,0,0,13,6,5,5,4,7,0,0,0,22,0,10,6,6,9,6,0,0,30,0,4,14,0,5,0,0,0,18,0,0,4,3,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,37,18,30,13,0,0,190,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,7,0,0,0,5,5,0,0,0,5,0,0,4,6,0,0,0,0,18,0
