POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
505031255,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,4,0,0,5,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,8,0,0,0,6,0,0,0,3,0,17,0,0,3,3,4,0,3,4,0,18,0,0,0,10,0,3,0,6,0,18,3,0,8,13,6,0,0,4,0,35,0,0,12,23,3,3,0,3,0,52,0,0,14,30,6,0,0,4,0,54,3,4,34,7,4,0,3,5,0,65
505031256,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,9,0,18,5,0,7,4,0,0,0,13,0,22,0,0,0,0,0,0,4,19,4,27,4,0,7,0,3,0,0,3,0,35
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,11,0,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,4,6,0,0,0,0,0,0,12,0,0,4,4,0,0,0,0,0,13,0,6,5,0,0,0,0,3,0,11
505031258,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,8,8,0,3,0,31,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,12,6,3,5,3,0,3,0,4,0,20,0,0,3,3,0,4,0,3,0,20,0,0,9,9,0,0,0,3,0,32,3,0,15,22,0,0,0,4,0,48,0,0,9,27,3,3,0,5,0,51,6,0,10,25,7,0,3,6,0,61,5,0,26,13,0,0,3,5,0,57
505031303,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,6,4,4,6,3,44,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,10,0,0,4,5,5,0,0,0,0,13,0,0,5,5,0,0,0,4,0,19,0,0,5,3,3,3,3,6,0,29,0,0,7,13,6,8,4,4,0,34,3,0,15,15,4,5,13,11,3,68,0,0,24,12,5,0,14,12,0,73,15,3,63,9,12,0,11,15,0,124
505031304,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,16,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,4,0,0,6,0,0,0,3,0,15,0,0,5,12,0,0,0,0,0,17,0,0,8,16,10,0,0,0,0,35,0,0,17,17,3,0,0,0,0,43,0,0,13,4,5,0,0,4,0,31
505031305,0,0,5,0,14,0,4,3,0,34,0,5,4,6,11,7,3,11,6,50,10,3,12,6,20,4,10,9,0,64,8,0,8,0,14,4,4,3,0,45,6,3,4,0,4,4,8,0,0,24,0,0,4,0,3,3,0,0,0,19,12,0,3,0,6,0,0,0,0,22,0,0,0,0,4,0,0,0,0,14,8,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,36,14,48,34,98,34,34,39,6,338,0,0,11,3,3,3,3,4,0,20,0,0,3,3,0,3,3,5,0,22,4,3,9,7,18,0,7,14,0,64,4,4,19,12,10,11,9,18,0,83,5,0,35,17,29,19,3,13,4,130,11,6,90,28,43,22,17,37,4,263,24,7,132,37,48,26,37,41,4,355,25,10,266,50,100,26,84,83,5,648,75,16,527,29,121,52,135,80,5,1044
505031306,4,0,5,5,0,0,0,4,0,14,0,0,0,10,0,0,0,0,0,14,0,0,3,0,3,0,0,0,0,7,0,3,0,0,10,0,0,0,0,16,0,0,7,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,7,15,28,23,8,0,9,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,5,7,0,11,0,5,0,30,3,0,10,19,4,4,0,5,0,43,0,0,12,18,3,6,0,5,0,47,0,0,15,38,13,19,3,10,0,95,3,4,20,39,9,7,0,3,0,93,8,0,33,67,7,4,0,10,0,132,10,4,44,34,17,8,0,13,5,125
506011110,0,0,0,6,3,9,0,3,0,21,0,0,3,4,6,0,0,5,0,16,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,40,25,24,0,13,3,121,0,0,4,3,0,0,0,0,0,8,0,0,0,7,0,12,0,5,0,25,0,3,5,20,4,16,0,3,0,61,0,0,9,17,3,22,0,6,0,61,6,0,13,27,7,12,0,14,0,78,10,7,29,41,13,27,0,12,0,133,8,4,36,69,17,14,4,16,3,177,9,7,63,69,28,27,0,15,0,220,17,9,109,69,41,13,18,14,5,287
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,8,0,0,0,6,0,0,0,0,0,13,6,0,5,7,0,0,3,3,0,27,0,0,3,17,0,0,0,5,0,27,0,0,4,10,0,0,3,5,0,16
506011114,0,0,0,7,3,0,0,0,0,13,0,0,0,5,0,0,0,4,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,16,15,12,0,6,0,64,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,4,0,5,0,15,0,0,4,8,5,7,0,9,0,30,0,0,4,9,4,3,0,7,0,35,7,0,13,21,5,3,6,4,0,57,4,0,20,18,3,3,5,9,0,62,6,5,30,28,12,10,11,3,0,99,12,5,40,28,17,9,14,12,0,135,9,6,54,18,20,4,19,19,0,149
506011115,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,14,8,0,3,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,9,0,0,7,0,3,0,0,3,0,9,0,0,5,3,3,0,0,0,0,22,0,0,8,6,11,0,0,3,0,27,0,3,9,17,9,0,0,7,0,36,0,0,10,25,13,0,0,9,0,69,0,0,19,24,18,0,5,3,0,72
506011116,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,4,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,6,0,12,0,3,0,0,0,0,0,3,0,10,0,0,7,8,0,0,0,0,0,17,4,0,9,8,3,3,0,0,0,16,0,0,6,0,4,3,0,5,0,24,0,0,11,17,6,0,0,4,0,36,0,0,7,3,7,0,0,3,0,23,4,0,16,4,4,0,0,4,0,31
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,9,0,0,0,0,0,13,0,0,3,11,0,0,0,0,0,17,0,0,4,11,5,0,3,0,0,25,0,0,3,11,3,0,0,0,0,28,0,0,5,9,7,0,0,4,0,26,0,0,3,7,7,5,0,0,0,22
506011307,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,8,6,0,5,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,4,4,0,3,0,5,0,14,0,0,4,7,0,3,0,0,0,19,0,0,0,12,6,0,0,0,0,19,0,0,5,5,0,4,4,4,0,24,4,0,5,12,6,3,0,0,0,35,3,8,13,23,3,9,0,4,0,57,8,0,6,7,0,8,0,0,0,33
506011308,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,4,0,0,10,0,0,3,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,8,0,0,6,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,6,18,3,12,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,3,0,0,0,8,0,17,0,4,6,0,11,0,0,5,0,24,0,0,11,10,8,0,0,0,0,28,0,0,7,10,16,0,5,3,0,47,3,0,19,15,13,0,5,6,0,65,3,3,48,25,17,7,12,6,3,128,11,3,75,23,11,11,16,9,0,165
506021118,0,5,0,0,7,5,0,0,0,21,0,0,0,4,10,0,7,5,0,26,3,0,6,7,10,8,0,3,0,33,0,0,6,3,10,4,4,0,0,30,3,8,0,0,9,0,3,0,0,29,3,0,3,0,6,0,6,0,0,18,15,6,3,0,6,0,0,0,0,34,6,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,6,30,21,32,42,71,28,21,22,4,262,0,0,0,0,0,0,0,0,0,9,0,0,3,9,5,4,0,3,0,23,0,6,0,10,0,9,5,9,0,36,3,3,6,21,11,9,8,7,0,65,0,0,13,19,7,8,0,14,0,75,5,0,22,30,17,23,8,11,0,122,3,7,39,63,28,21,21,26,0,198,21,16,63,91,39,15,37,26,5,316,18,31,147,59,83,16,36,36,12,441
506021119,0,0,0,3,0,0,0,0,0,7,0,0,4,7,3,0,0,0,0,17,0,0,0,3,0,4,0,0,0,21,0,3,3,0,4,0,0,0,0,11,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,6,20,38,16,12,3,10,0,117,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,6,0,3,0,20,4,0,5,7,0,5,0,0,0,26,0,5,7,17,3,0,0,10,0,46,0,0,6,22,0,8,0,10,0,49,4,7,22,35,9,13,0,15,0,102,4,9,28,50,16,12,4,10,0,123,13,9,45,44,18,11,5,11,3,151,16,6,67,43,23,8,14,11,0,189
506021120,0,0,0,0,5,0,3,4,0,13,0,0,0,0,3,0,0,4,0,18,0,0,3,0,3,0,6,5,0,26,4,0,3,0,3,0,0,4,0,20,0,0,0,0,6,0,0,0,0,11,4,0,3,0,6,0,0,0,0,11,4,7,4,0,3,0,4,0,0,26,4,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,15,16,5,35,6,29,22,0,146,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,14,0,0,3,0,0,0,3,3,0,11,0,0,3,0,3,4,9,3,0,32,0,0,17,4,7,0,26,10,3,74,6,6,28,0,29,5,55,34,0,165,17,11,74,4,38,15,83,30,3,277
506021121,0,0,0,3,9,11,5,0,0,20,0,0,0,15,3,4,5,0,0,32,0,0,4,3,12,4,9,0,0,40,5,7,6,5,8,3,5,0,0,33,0,0,0,5,6,3,4,0,0,29,3,4,5,5,3,0,10,0,0,22,5,4,10,0,10,3,6,0,0,37,3,0,6,0,0,0,3,0,0,10,3,7,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21,16,35,39,50,35,50,9,7,255,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,3,0,0,19,0,0,3,0,0,14,3,8,0,33,0,0,4,4,5,17,4,4,0,39,0,0,6,26,13,13,16,4,0,86,4,6,20,34,17,27,16,12,4,140,9,3,28,85,43,28,64,14,5,269,18,13,59,85,57,22,134,30,8,423
506021123,3,0,0,9,5,4,0,4,0,27,0,6,4,18,9,0,0,0,0,34,0,3,5,11,12,0,0,3,0,39,0,0,4,9,3,4,0,0,0,16,3,4,0,6,3,0,0,0,0,24,0,0,0,5,0,5,0,0,0,18,3,5,5,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,30,20,25,71,49,22,5,22,9,243,0,0,6,0,0,0,0,0,0,8,0,0,3,8,8,11,0,7,0,37,5,3,0,40,5,3,3,8,3,70,7,0,3,37,3,7,3,11,0,69,5,0,14,41,11,7,7,7,0,93,3,6,24,44,19,7,8,21,3,138,11,5,30,59,31,14,6,22,3,172,18,8,83,87,45,18,12,25,0,296,18,29,112,110,65,26,8,21,4,385
506021309,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,13,4,9,0,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,14,0,0,0,7,0,9,0,4,0,21,0,0,0,9,0,13,0,3,0,26,0,0,4,13,0,16,0,4,0,35,7,5,9,14,7,9,3,9,0,55,4,0,8,24,11,12,0,4,0,58,12,6,14,34,11,10,4,7,0,83,5,3,13,18,5,7,0,0,0,60
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,10,0,0,3,11,0,0,0,0,0,12,0,0,4,15,0,0,0,0,0,22,0,0,4,12,3,0,6,0,0,26,0,5,9,15,0,0,5,0,0,32
506021311,0,0,0,3,0,0,0,0,0,7,0,0,0,7,6,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,7,25,13,4,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,14,0,7,4,24,5,5,3,9,0,47,0,9,7,29,10,5,0,3,0,58,9,4,17,30,10,4,6,5,0,83,5,4,31,26,21,8,0,8,0,107
506031124,0,0,0,8,0,3,0,4,0,20,0,0,3,12,6,5,0,0,0,24,0,0,0,11,5,0,0,8,0,29,0,5,0,5,6,0,0,3,0,16,3,0,0,0,5,0,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,54,43,10,8,18,0,174,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,3,0,13,0,0,0,3,3,6,0,3,0,20,0,5,10,16,0,6,0,5,0,39,3,3,6,24,10,7,6,9,0,64,0,12,14,50,9,9,5,8,0,102,0,5,33,60,21,14,6,20,0,156,5,10,43,64,29,9,21,30,0,223,17,20,82,85,47,11,23,18,0,296
