POW_SA2_CODE_2021,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000_3499_A_15_19,Tot_3000_3499_A_20_24,Tot_3000_3499_A_25_34,Tot_3000_3499_A_35_44,Tot_3000_3499_A_45_54,Tot_3000_3499_A_55_64,Tot_3000_3499_A_65_74,Tot_3000_3499_A_75ov,Tot_3000_3499_Tot,Tot_3500mo_A_15_19,Tot_3500mo_A_20_24,Tot_3500mo_A_25_34,Tot_3500mo_A_35_44,Tot_3500mo_A_45_54,Tot_3500mo_A_55_64,Tot_3500mo_A_65_74,Tot_3500mo_A_75ov,Tot_3500mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
507011161,9,6,0,293,86,58,38,29,27,21,4,0,271,44,80,51,40,28,28,3,0,278,33,95,74,84,68,53,12,0,423,18,83,104,79,73,44,13,0,414,11,67,120,90,81,56,6,0,431,3,45,115,96,82,47,3,0,386,4,13,83,62,48,26,5,0,237,0,14,65,56,37,27,0,0,200,0,3,38,37,22,14,5,0,119,0,6,47,75,45,20,0,0,195,0,0,0,13,4,4,0,0,25,0,0,11,19,10,3,0,0,53,5,10,3,6,7,0,0,0,29,629,536,790,746,556,369,72,6,3705
507011163,10,0,0,55,8,7,5,7,17,5,4,0,54,14,11,7,15,9,10,0,0,65,13,25,15,17,17,13,5,0,100,11,19,25,18,17,21,4,0,111,7,20,39,27,32,31,10,0,160,0,12,62,48,36,35,10,0,199,0,11,38,36,33,19,9,0,139,0,10,43,32,20,17,8,0,126,0,0,26,32,17,18,0,0,98,0,0,29,25,28,19,5,0,106,0,0,0,12,7,10,0,0,23,0,0,5,9,8,7,0,0,33,0,0,0,5,3,3,0,0,14,87,123,306,295,242,208,55,4,1327
507011259,4,9,0,116,22,19,23,14,12,3,0,0,91,23,16,18,30,13,12,4,0,116,12,25,41,29,25,23,10,4,176,8,39,44,44,31,33,6,0,208,0,40,71,49,41,36,10,0,243,4,25,83,63,44,65,7,0,285,0,18,49,52,43,32,5,0,210,0,8,40,31,45,35,5,0,172,0,0,41,37,33,28,0,0,143,0,4,31,65,80,49,11,0,243,0,0,5,14,11,12,4,0,49,0,0,3,16,20,18,5,0,61,0,4,10,6,0,0,5,0,27,224,237,479,461,419,353,87,10,2271
507011260,7,8,0,162,48,38,26,20,14,19,6,3,174,35,67,38,23,18,23,10,0,220,67,94,73,70,61,36,21,0,420,29,143,150,114,92,57,25,4,623,33,166,234,163,146,118,34,4,897,23,155,350,241,246,191,46,4,1250,6,58,306,269,200,133,27,5,1000,0,57,234,273,246,146,32,6,999,0,14,156,248,176,128,15,0,739,0,17,313,490,364,257,34,0,1482,0,3,62,123,112,69,8,0,381,0,0,27,134,165,87,24,3,432,11,17,25,17,15,23,0,0,91,469,873,2028,2208,1866,1303,303,28,9089
507021164,7,6,0,98,17,25,15,17,10,15,3,3,102,13,29,18,21,19,19,3,0,118,17,33,27,17,23,21,6,6,154,12,40,46,40,31,30,9,0,211,4,29,55,35,40,27,11,0,203,0,18,68,47,40,39,10,0,224,0,18,63,44,39,29,13,0,196,0,14,47,42,48,31,10,4,188,0,0,24,33,39,27,5,0,137,0,4,35,48,58,49,21,0,215,0,0,4,11,24,15,7,0,54,0,0,8,19,48,27,14,0,121,4,4,0,0,8,0,0,0,18,162,253,422,397,443,336,125,20,2159
507021165,42,22,0,535,95,182,108,68,52,67,28,3,609,71,167,161,92,89,80,41,9,705,70,265,268,185,151,129,73,4,1147,36,254,316,273,199,188,94,23,1381,39,238,484,348,277,260,92,9,1748,19,220,649,487,403,392,101,14,2279,0,107,536,514,432,371,90,7,2062,0,53,504,482,433,357,86,3,1920,0,27,310,394,401,286,74,11,1500,0,25,436,799,896,585,117,9,2884,0,0,44,125,176,135,23,6,509,0,3,49,169,262,174,64,16,738,7,27,25,26,31,31,8,0,166,904,1777,3977,4054,3887,3136,937,121,18789
507021166,14,5,0,202,44,44,29,27,24,32,22,0,225,48,72,29,26,37,41,17,3,272,33,72,77,60,74,62,28,3,417,13,86,98,72,85,74,34,3,468,8,68,130,115,95,74,30,5,517,0,30,132,136,116,92,20,9,534,0,26,100,86,101,72,16,3,402,5,3,91,96,94,60,16,0,361,0,3,52,50,68,49,17,4,254,0,0,66,111,122,100,21,0,418,0,0,11,22,32,33,7,0,104,0,0,4,40,53,30,9,4,144,0,9,8,10,5,6,3,0,44,383,471,858,889,940,757,265,31,4589
507021167,14,11,0,113,20,34,20,19,15,10,13,0,142,27,53,22,19,31,18,15,4,180,28,77,61,33,55,44,21,0,322,23,79,90,69,61,42,18,4,386,19,95,175,122,77,91,33,5,612,0,74,224,168,131,109,19,0,732,0,28,157,116,117,110,16,0,556,4,16,104,107,104,85,25,0,445,0,0,65,82,81,59,11,0,297,0,3,61,138,110,78,28,0,419,0,0,16,20,38,19,6,0,102,0,0,9,39,40,26,13,8,133,3,0,8,6,5,3,0,0,22,258,510,1028,951,875,714,217,31,4586
507031169,9,0,0,81,8,18,19,21,5,3,0,0,90,5,11,12,20,23,10,5,0,88,8,13,28,26,24,9,3,0,123,0,19,49,40,44,15,0,0,172,5,19,48,48,33,21,3,0,172,0,14,49,54,37,21,4,0,177,0,13,25,42,31,17,0,0,134,0,4,53,32,7,14,0,0,115,0,0,33,22,25,4,7,0,91,0,0,22,48,25,19,0,0,117,0,0,5,3,3,8,0,0,23,0,0,10,11,11,0,0,0,34,4,0,3,0,0,0,0,0,20,120,128,377,406,298,158,26,4,1520
507031170,3,3,0,56,7,6,12,13,10,14,6,0,65,5,9,12,15,10,13,6,0,73,10,16,18,21,34,28,10,0,138,6,21,31,31,25,23,9,0,143,0,20,32,31,47,31,9,5,173,0,7,35,40,53,35,10,0,188,0,5,24,30,26,20,3,0,112,0,3,30,24,13,23,4,0,98,0,0,11,11,16,11,5,0,61,0,0,19,23,29,36,6,0,109,0,0,4,4,6,4,0,0,19,0,0,0,3,8,3,0,0,11,0,4,0,0,8,0,0,0,19,89,99,248,272,290,253,74,3,1319
507031172,0,0,0,30,9,7,4,4,3,0,0,0,28,6,9,3,6,3,0,0,0,28,12,13,6,0,14,3,4,0,70,14,16,12,13,6,12,5,0,82,9,24,27,30,14,16,4,0,131,9,28,54,41,43,37,13,0,210,3,16,59,35,38,37,4,0,189,0,8,44,35,37,34,3,0,166,0,0,29,32,45,31,6,0,138,0,4,43,57,76,37,6,0,229,0,0,0,13,5,8,0,0,29,0,0,4,17,22,13,0,0,53,0,0,0,4,3,3,0,0,10,109,128,302,298,320,230,50,4,1432
507031173,0,4,0,32,9,16,5,9,4,6,7,0,65,16,14,21,12,4,7,3,0,73,48,40,23,16,24,13,10,4,162,33,53,50,50,25,22,4,0,246,24,80,112,76,73,57,22,5,439,18,94,214,159,180,139,30,0,836,5,82,215,225,210,149,30,0,926,0,56,237,274,253,205,41,3,1063,0,35,240,249,244,189,21,0,993,3,48,525,673,632,487,70,0,2448,0,7,120,195,229,134,22,0,712,0,0,66,236,280,203,31,3,816,3,5,18,7,15,14,3,0,79,202,544,1874,2197,2198,1633,293,19,8958
507031174,3,0,0,142,25,22,16,19,14,11,3,0,110,25,21,33,28,27,22,3,0,152,13,39,49,53,44,21,6,0,226,9,19,59,61,46,29,6,0,224,3,30,68,74,36,28,9,0,248,3,19,59,58,48,40,7,0,240,0,7,59,57,39,30,7,0,201,0,15,41,46,46,20,7,0,168,0,0,25,22,32,23,5,0,99,0,0,17,42,46,37,9,0,153,0,0,6,14,8,8,0,0,29,0,0,5,6,10,9,4,0,24,4,4,5,5,4,0,0,0,16,284,210,472,506,406,271,64,5,2219
507031261,5,3,0,44,4,5,16,11,7,7,3,0,56,8,5,11,12,10,4,10,0,56,13,9,11,32,22,15,7,0,111,8,21,34,38,51,27,6,0,184,3,29,62,50,81,36,11,0,280,5,18,47,53,45,49,17,0,241,0,5,63,48,59,43,18,0,247,0,3,36,76,70,56,21,0,265,0,5,25,55,69,51,10,0,221,0,0,28,69,91,66,4,0,264,0,0,5,8,16,9,3,0,35,0,0,4,7,10,5,4,0,30,0,3,3,4,6,5,0,0,24,58,107,370,483,553,393,121,6,2088
507041175,14,3,5,186,37,66,25,22,14,27,5,0,186,23,54,30,23,23,23,12,0,183,20,55,58,45,41,41,19,7,287,14,63,75,47,58,36,13,6,319,10,52,88,84,68,62,21,9,400,0,53,137,105,98,77,30,7,511,0,27,109,105,82,62,29,6,420,3,8,110,106,99,67,24,0,424,0,12,83,95,69,59,16,0,333,4,10,175,255,217,125,42,4,835,0,0,54,91,78,38,12,0,283,0,0,57,169,198,113,30,7,579,0,13,11,11,6,5,0,0,52,375,468,1040,1200,1086,769,271,52,5265
507041176,4,0,0,21,4,5,4,4,0,9,0,0,23,0,0,3,3,4,6,6,0,22,4,3,4,8,19,4,0,0,53,0,0,8,10,10,15,8,0,56,0,4,9,15,21,13,3,0,67,0,6,18,10,21,15,7,0,72,0,10,14,4,10,13,12,0,59,0,5,22,14,15,9,0,0,65,0,0,11,7,18,6,3,0,48,0,0,14,29,32,23,3,0,97,0,0,0,0,4,3,3,0,15,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,11,48,110,120,162,128,46,4,639
507041177,13,6,0,210,31,44,29,22,19,22,7,0,177,23,50,34,21,37,17,13,0,194,13,57,50,39,44,55,23,0,291,10,56,73,61,63,78,19,0,363,8,64,139,95,93,73,22,7,498,0,32,137,127,105,97,27,0,525,5,21,96,97,111,80,23,3,426,0,10,72,76,73,75,27,0,337,0,4,28,35,52,38,9,0,171,0,0,33,72,60,56,12,0,233,0,0,6,17,21,17,5,0,66,0,0,9,27,45,31,3,6,120,0,3,7,3,3,3,7,0,32,364,414,753,716,743,673,189,29,3877
507041178,27,9,0,440,83,144,52,37,39,37,19,5,426,41,128,61,67,64,53,22,6,457,54,148,125,100,97,97,37,12,660,24,138,179,108,90,94,31,0,672,12,150,198,159,124,120,28,3,799,9,93,265,177,164,117,32,3,864,0,43,153,148,116,75,31,5,573,0,17,138,135,126,87,23,0,533,0,6,74,85,87,56,16,5,326,6,9,96,137,160,112,20,6,537,0,0,20,47,51,38,5,0,171,0,0,27,93,145,100,19,4,400,4,22,8,17,12,17,5,0,80,726,1061,1461,1364,1316,1043,321,49,7348
507041179,12,9,0,138,26,29,17,10,17,19,15,0,129,15,21,24,22,22,24,10,3,139,8,28,20,26,36,33,14,0,178,0,25,35,37,38,34,16,3,192,4,15,58,46,50,47,14,0,221,0,13,46,53,56,42,21,0,241,0,14,43,35,21,34,9,0,159,0,0,45,24,30,28,10,0,134,0,0,25,22,32,27,8,0,108,0,0,33,72,74,66,4,3,262,0,0,0,6,9,7,0,0,23,0,0,3,8,3,6,3,0,27,0,7,4,0,7,3,0,0,23,229,195,371,378,418,391,130,17,2129
507041180,7,6,3,106,8,14,11,16,18,14,3,0,81,8,14,13,12,12,14,8,0,84,6,12,17,15,33,18,11,3,123,3,17,28,30,34,21,9,3,148,0,24,36,36,48,31,22,0,202,0,11,46,42,52,38,11,0,205,0,8,31,24,30,28,11,0,133,0,0,21,22,28,18,6,0,101,0,0,19,11,26,24,5,0,88,0,0,14,34,42,42,17,0,148,0,0,9,9,4,10,0,0,27,0,0,4,19,28,8,5,0,65,0,0,0,0,4,3,0,0,12,126,142,273,293,357,290,105,9,1609
507041181,38,13,3,343,45,79,47,32,26,33,25,0,287,52,79,54,48,38,51,22,0,349,39,124,89,76,73,65,38,12,507,21,112,122,113,103,76,48,9,605,21,110,186,140,145,92,40,8,741,9,87,247,206,176,162,44,8,942,0,43,196,154,161,85,39,7,684,0,12,138,142,121,102,32,0,555,0,11,99,111,99,51,23,0,395,0,4,97,173,174,97,33,5,590,0,5,9,38,39,31,0,0,124,0,0,16,64,83,54,19,0,248,3,7,6,9,9,9,0,0,48,600,793,1364,1359,1301,975,394,56,6840
507041182,25,10,4,284,33,69,56,47,40,31,13,0,296,33,71,67,72,56,61,18,5,387,31,102,142,145,106,103,54,11,687,24,89,229,211,159,174,52,0,941,13,142,328,334,239,241,72,0,1363,10,192,539,503,405,379,86,6,2126,7,186,572,495,396,322,68,3,2036,0,88,662,520,448,286,58,3,2066,0,22,436,389,341,215,27,0,1424,0,17,607,704,660,399,62,0,2448,0,0,106,132,122,83,18,0,467,0,5,65,333,303,179,36,4,930,4,12,19,16,18,16,0,0,94,369,1103,3893,3959,3350,2537,578,35,15827
507041183,3,3,0,47,11,11,7,9,6,8,0,0,44,4,10,15,14,5,5,4,4,62,8,21,21,13,18,20,4,0,101,4,11,22,20,18,20,3,0,99,3,16,19,25,20,23,6,0,110,0,12,32,33,27,18,4,0,124,0,0,17,25,18,4,3,0,69,0,0,16,10,24,13,7,0,64,0,0,11,19,5,4,3,0,39,0,0,14,18,16,13,4,0,64,0,0,0,0,3,0,0,0,4,0,0,0,3,5,3,0,0,18,0,0,0,0,0,0,0,0,3,70,100,185,193,164,131,48,3,895
507041184,4,10,0,44,8,10,5,8,12,8,9,0,51,4,6,8,8,10,8,9,0,51,0,6,14,7,11,11,6,0,56,0,10,11,10,16,11,5,3,65,0,6,3,17,15,20,10,0,72,0,8,15,12,22,17,8,0,81,0,4,11,7,11,8,3,0,48,0,3,6,8,6,11,12,0,42,0,0,6,4,13,14,6,0,41,0,0,7,6,20,10,3,0,45,0,0,0,9,0,4,0,0,8,0,0,3,3,11,12,0,0,37,0,0,0,0,0,0,0,0,4,67,61,94,109,157,130,87,8,709
507051186,6,0,0,56,6,9,11,9,7,15,3,0,55,4,5,8,18,12,14,0,0,72,4,11,26,29,31,32,9,5,144,0,21,32,39,47,45,11,0,198,0,10,40,71,60,45,11,0,244,0,31,51,85,79,80,8,0,335,0,21,59,63,63,40,10,0,247,0,9,74,52,62,57,9,0,265,0,5,53,53,47,31,8,0,199,0,0,51,84,96,55,5,0,297,0,0,8,11,8,9,3,0,39,0,4,9,34,39,19,0,0,97,0,0,4,3,0,3,0,0,10,80,137,445,559,568,452,81,4,2322
507051187,11,4,0,175,24,28,13,35,19,16,7,0,137,15,33,22,33,17,35,11,0,165,31,49,49,59,58,40,13,0,298,21,51,68,51,67,58,9,0,328,9,50,104,87,88,63,10,0,403,7,45,82,101,99,68,13,0,417,0,8,57,56,57,45,4,0,232,0,12,45,45,48,45,4,0,203,0,3,24,57,44,35,4,0,169,0,4,28,53,62,47,0,0,188,0,0,5,6,3,12,6,0,28,0,0,4,11,19,15,0,0,54,0,3,7,3,15,4,0,0,35,303,321,553,656,620,491,79,8,3039
507051188,44,15,5,509,129,110,73,66,58,47,26,3,508,92,106,111,85,88,107,31,0,614,96,172,184,156,165,120,36,10,936,67,213,259,224,211,162,54,10,1202,44,230,404,288,240,230,66,4,1505,36,235,553,390,407,318,66,7,2022,20,283,540,339,316,251,41,0,1790,6,180,548,370,312,255,46,0,1720,10,52,370,341,250,218,35,0,1283,0,73,524,673,541,350,58,0,2224,0,10,86,126,120,85,9,0,435,0,8,44,118,145,106,22,0,434,13,17,30,20,33,24,3,3,146,1116,1810,3806,3280,2948,2365,526,48,15901
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,0,0,26
507051190,7,3,3,56,11,13,9,17,19,13,9,0,92,11,15,15,16,24,26,8,6,119,9,16,24,32,44,37,14,3,178,7,19,43,32,48,52,11,0,208,0,19,51,50,55,44,13,0,239,0,14,44,38,49,65,4,3,216,0,3,28,25,28,13,11,0,110,0,5,34,18,26,24,8,0,113,0,5,12,19,19,14,3,0,78,0,5,11,38,45,24,9,0,127,0,0,6,0,7,4,4,0,19,0,0,0,8,9,9,0,0,26,0,0,4,3,5,5,0,0,10,100,120,300,314,386,348,96,18,1673
507051191,9,7,0,171,20,22,26,26,18,11,10,5,129,16,18,21,34,27,25,4,0,152,18,36,46,41,49,33,13,0,239,14,39,52,58,49,34,9,0,254,4,39,66,54,73,40,10,3,292,4,23,42,51,56,28,10,0,222,0,24,54,48,52,26,8,3,211,0,10,46,53,41,16,0,0,161,0,0,30,29,30,16,0,0,113,0,6,32,71,76,49,0,0,229,0,0,4,10,9,9,0,0,29,0,0,8,11,22,10,3,0,48,6,0,0,0,0,6,0,0,23,336,234,462,539,535,318,78,13,2517
507051192,8,5,0,81,16,10,9,17,9,17,6,0,80,13,15,19,17,19,15,3,0,98,11,23,28,23,33,40,13,0,165,3,28,29,39,24,34,18,0,184,0,18,30,39,41,42,9,0,183,0,5,32,36,39,25,3,0,147,0,12,16,29,22,15,3,0,97,0,3,27,16,20,12,0,0,77,0,0,20,21,22,9,0,0,73,0,0,26,30,27,17,3,0,105,0,0,0,7,6,4,0,0,15,0,0,0,7,3,4,0,0,24,0,0,5,3,3,0,0,0,13,132,124,265,302,283,249,62,5,1420
507051193,13,7,0,157,30,29,16,14,21,17,10,0,134,25,40,28,31,31,26,5,0,180,14,35,40,43,57,31,9,0,232,9,36,47,39,63,37,5,0,240,0,28,49,42,49,37,8,0,213,0,9,54,43,52,39,9,0,199,0,7,37,32,29,16,5,0,125,0,3,36,30,28,18,4,0,114,0,5,25,20,31,14,0,0,94,0,5,17,29,42,31,9,0,127,0,0,3,0,3,0,0,0,10,0,0,4,10,14,4,0,0,23,0,3,5,8,4,4,0,0,20,322,230,375,373,439,282,65,5,2082
507051312,12,4,0,308,63,45,29,29,18,14,0,0,202,48,49,36,27,24,23,6,4,213,30,81,73,63,39,28,13,0,328,17,61,97,79,59,35,4,0,350,8,54,112,73,63,43,11,0,361,4,37,80,75,62,21,4,0,286,0,18,45,52,35,23,3,0,177,0,7,45,25,32,14,3,0,126,0,5,17,24,15,14,0,0,76,0,0,24,32,28,18,0,0,101,0,0,4,9,7,0,0,0,27,0,0,7,11,14,0,0,0,33,4,10,14,3,4,9,0,0,40,674,414,625,526,436,260,53,7,2994
507051313,4,0,0,84,11,16,24,28,20,19,0,0,116,11,20,25,27,23,12,4,0,112,11,33,40,60,36,23,11,0,214,9,43,50,63,47,20,8,0,231,8,35,73,78,66,31,11,0,302,0,19,75,81,74,35,4,0,298,0,20,70,55,43,24,3,0,217,0,9,76,43,54,25,0,0,212,0,3,57,59,41,19,0,0,178,0,0,49,88,67,36,12,0,251,0,0,0,15,11,4,3,0,33,0,0,4,16,16,6,0,0,44,0,3,7,4,4,3,3,0,24,101,208,577,665,517,279,62,4,2419
507051314,5,0,0,28,9,4,3,5,3,5,0,0,26,5,7,4,4,4,3,0,0,29,11,12,12,5,9,12,0,0,65,9,10,13,10,11,4,0,0,58,3,8,12,8,15,3,3,0,52,0,3,4,18,8,12,0,5,47,0,4,5,5,6,3,6,0,28,0,0,8,3,3,0,4,0,19,0,0,0,8,4,3,5,0,17,0,0,0,0,4,4,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,5,3,3,0,0,9,0,4,0,0,3,4,0,0,6,54,52,71,79,73,60,15,9,419
509011225,44,27,6,399,78,43,53,58,61,74,20,7,395,93,51,72,83,90,102,38,0,529,120,105,159,153,174,156,83,16,968,71,173,209,204,220,212,77,7,1169,41,173,270,248,278,278,84,3,1369,25,134,335,316,335,337,79,7,1573,0,61,223,240,270,223,54,9,1080,6,24,179,200,234,207,32,0,886,0,3,103,129,167,129,34,0,566,0,9,101,211,310,205,34,8,865,0,0,19,27,42,32,9,0,134,0,0,17,59,81,73,23,4,265,12,10,15,9,25,16,7,0,81,993,821,1813,2004,2348,2107,618,73,10788
509011226,17,12,0,50,0,5,9,7,7,14,11,4,56,4,5,6,6,11,16,14,6,72,5,0,15,12,14,29,15,10,99,9,0,20,19,19,29,7,14,106,4,18,20,17,34,31,13,11,143,0,7,36,30,30,26,17,4,147,0,4,19,19,25,22,4,0,94,0,11,15,16,26,19,5,5,94,0,0,10,11,15,21,3,3,63,0,0,7,27,34,29,7,4,116,0,0,5,3,0,5,0,0,12,0,0,4,8,8,12,6,0,41,3,4,0,4,4,3,0,5,22,43,53,160,209,237,292,131,61,1186
509011227,3,0,0,29,4,0,0,9,4,7,3,0,23,4,4,7,7,0,7,4,0,30,4,7,7,6,12,10,4,0,52,0,6,7,11,11,11,9,0,56,0,3,17,14,21,13,3,0,75,0,7,13,12,20,31,3,0,91,0,0,5,12,24,14,0,0,60,0,0,7,6,13,10,4,0,40,0,0,3,4,12,10,0,0,33,0,0,7,5,10,18,0,0,43,0,0,0,0,6,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,4,48,27,77,100,142,137,33,3,568
509011228,19,15,4,95,9,4,6,19,28,23,14,3,106,17,4,6,12,25,40,18,6,122,15,15,22,38,41,42,20,10,199,7,21,42,44,54,63,23,5,251,0,21,35,50,56,53,15,5,237,4,9,48,47,65,65,19,3,257,0,9,22,38,64,33,20,0,175,0,0,18,46,35,39,5,0,141,0,0,12,22,25,25,14,9,107,0,0,5,29,36,27,13,0,115,0,0,3,6,10,4,3,0,29,0,0,0,4,13,10,9,5,40,0,4,0,5,3,6,6,0,28,148,76,237,384,481,462,193,50,2037
509011229,13,3,0,42,0,3,3,4,5,10,3,0,35,0,5,10,15,13,11,7,0,57,0,6,10,14,22,18,15,3,94,0,13,19,19,12,26,10,0,106,4,19,24,24,24,21,12,6,129,0,19,47,55,45,43,24,0,233,0,14,37,31,28,37,12,0,164,0,12,28,51,40,23,18,4,170,0,6,20,17,29,14,7,4,90,0,4,24,41,38,31,8,3,145,0,0,8,12,9,15,4,0,51,0,0,3,11,12,16,7,3,51,0,0,3,0,6,6,4,0,28,28,100,266,312,295,285,151,22,1459
509011230,11,15,0,51,13,6,4,14,3,15,12,4,80,15,10,21,19,13,12,9,3,97,18,13,26,26,28,27,15,5,165,12,32,63,38,52,51,16,3,264,14,42,56,64,69,61,15,4,318,0,34,57,52,48,70,16,0,284,0,17,53,39,31,45,18,5,200,0,9,35,26,40,40,5,0,156,0,4,32,27,20,31,7,0,124,0,0,30,25,45,46,4,0,153,0,0,0,11,11,9,0,0,33,0,0,3,5,12,11,3,0,35,0,0,5,3,3,5,0,0,19,116,181,395,363,383,426,152,33,2049
509011231,6,9,3,54,7,0,11,5,11,15,0,0,52,7,0,12,16,19,18,11,0,88,7,6,21,22,20,20,16,11,125,9,20,20,24,19,33,25,3,154,9,22,41,45,46,50,22,3,233,3,27,46,62,52,83,24,3,298,0,24,21,27,34,45,15,9,166,0,7,28,38,27,33,17,3,152,0,6,21,33,26,27,8,0,119,0,3,10,33,36,39,19,0,138,0,5,7,11,14,15,6,0,57,0,0,5,22,28,25,19,6,104,0,0,0,3,0,16,5,6,29,51,121,254,360,372,433,210,47,1848
509011232,7,5,0,28,0,0,3,4,7,4,3,0,36,3,0,5,4,4,4,6,0,30,8,9,13,7,16,12,12,7,77,8,4,14,6,20,18,6,3,67,5,8,15,19,9,9,7,0,67,0,11,26,16,20,23,9,0,97,0,4,13,18,32,14,0,0,80,0,0,21,36,45,37,3,0,139,0,0,7,18,30,19,4,0,86,0,0,3,16,21,22,3,0,70,0,0,0,6,5,3,4,0,13,0,0,0,0,0,4,0,0,6,0,0,0,0,4,5,0,0,12,36,41,127,147,204,182,70,15,816
509011233,13,5,5,70,6,4,12,14,12,14,8,0,74,27,13,11,19,22,16,14,0,118,25,24,24,26,31,40,27,0,203,22,29,23,48,39,45,13,0,236,5,54,63,65,77,66,37,4,365,3,36,92,91,90,101,27,3,453,0,13,71,68,91,66,15,0,326,0,5,64,66,81,70,13,0,306,0,7,41,51,70,45,16,0,233,0,0,38,87,108,81,19,0,333,0,0,3,8,12,15,0,0,41,0,0,12,7,13,13,6,0,51,0,3,3,0,7,3,0,0,22,146,211,471,582,663,594,202,22,2891
509011234,13,7,5,58,3,9,15,6,14,23,12,0,89,12,9,15,25,21,20,12,0,113,24,8,21,28,30,33,22,9,164,11,20,24,40,42,44,15,6,208,16,38,43,53,52,56,37,10,306,10,23,76,60,91,72,25,0,358,3,15,33,45,57,40,25,8,212,0,9,25,21,52,32,14,0,157,0,0,14,28,37,32,13,5,132,0,0,6,29,43,49,11,0,143,0,3,9,6,11,3,0,0,30,0,0,10,7,14,21,8,0,64,0,0,0,4,7,6,4,6,20,129,143,307,370,489,451,208,53,2143
