POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
505011079,35,0,0,36,0,0,0,0,0,43,0,0,0,0,3,4,0,8,0,0,0,0,0,7,0,9,0,12,3,10,0,10,0,3,0,3,0,24,10,14,0,25,81,10,0,91,73,4,0,75,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,3,0,0,0,0
505011080,32,4,0,31,0,0,0,0,0,47,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,10,0,18,7,9,0,19,4,0,0,0,0,35,9,19,0,33,59,16,0,76,61,4,0,65,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,14,0,17,0,0,0,0,0,0,0,0
505011081,34,5,0,31,0,0,0,0,0,41,0,3,0,4,3,0,0,9,0,0,0,0,0,12,5,13,0,14,0,15,0,18,0,3,0,4,3,44,14,22,0,33,56,21,0,70,34,7,0,40,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,5,0,5,0,6,0,3,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,5,4,0,0,4,0,0,0,0
505011082,46,0,0,43,9,0,0,9,0,52,3,0,0,3,10,0,0,10,0,0,0,0,0,7,0,4,0,7,4,9,0,15,0,7,0,7,0,25,8,8,0,21,76,12,0,93,53,5,0,54,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0
505011083,62,3,0,69,3,0,0,3,0,84,0,0,0,0,8,3,0,17,0,0,0,0,0,19,0,3,0,4,8,9,0,17,0,6,0,6,0,33,10,9,0,25,114,30,0,139,66,9,0,80,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
505021084,146,35,0,191,5,0,0,3,0,221,10,11,0,26,39,24,0,66,7,0,0,8,0,93,14,30,0,46,41,49,0,91,0,19,0,20,11,164,52,66,0,113,327,116,0,445,165,24,0,189,11,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,4,17,0,0,19,0,0,0,0,0,21,0,3,0,3,4,3,0,9,0,0,0,0,4,17,5,0,0,9,5,0,0,3,4,3,0,4,7,21,7,10,0,15,27,12,0,37,14,3,0,18,14,78,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,3,0,8,0,0,0,0
505021085,31,4,0,33,0,0,0,5,0,48,8,0,0,12,12,0,0,14,3,0,0,3,0,25,8,18,0,26,3,13,0,16,3,5,0,11,0,54,23,28,0,48,62,21,0,84,53,13,0,63,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,4,0,4,0,4,0,6,0,3,0,4,0,16,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,253,38,0,292,11,0,0,13,0,353,23,5,0,26,48,12,0,61,0,0,0,0,0,87,20,27,0,45,24,19,0,43,13,8,0,25,6,110,90,52,0,147,512,81,0,597,384,20,0,403,6,1151,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,4,0,0,0,0,0,4,6,0,0,6,15,0,0,15,0,0,0,0,0,18,0,0,0,4,3,0,0,9,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,0,0,9,27,0,0,26,37,0,0,38,3,73,0,0,0,0,0,0,0,0,95,0,0,95,0,103,0,0,0,0,0,0,0,0
505021089,295,51,0,348,8,3,0,12,0,409,13,5,0,23,59,18,0,78,6,0,0,6,0,104,20,35,0,56,32,37,0,72,0,21,0,21,4,148,87,61,0,143,569,124,3,699,258,23,0,279,5,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,4,3,0,0,3,0,0,0,0,0,3,3,0,0,3,19,0,0,19,5,0,0,4,0,23,0,0,0,0,5,3,0,3,0,0,0,0,0,10,5,5,0,9,4,6,0,7,0,0,0,0,6,16,4,5,0,12,29,5,0,40,14,0,0,12,9,73,0,0,0,0,0,0,0,0,58,0,0,58,0,58,0,0,0,0,0,0,0,0
505021090,28,7,0,35,4,0,0,4,0,54,5,0,0,5,9,6,0,16,0,4,0,4,0,22,8,15,0,26,13,4,0,20,3,11,0,9,0,62,27,23,0,51,86,21,0,108,53,11,0,63,3,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,9,5,0,10,3,4,0,6,0,20,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,3,0,3,0,0,0,0
505021091,314,87,0,401,5,3,0,9,0,496,36,18,0,57,77,32,0,112,4,4,0,8,0,175,37,86,0,117,91,71,0,162,13,25,0,40,10,331,143,148,0,288,592,208,0,805,134,34,0,162,10,1273,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,7,0,0,7,0,0,0,0,0,9,3,8,0,11,16,3,0,23,0,0,0,3,0,37,0,5,0,6,9,8,0,18,0,0,0,0,0,26,4,18,0,20,10,9,0,15,0,3,0,3,4,51,12,25,0,44,46,28,0,70,11,8,0,16,7,136,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0
505021092,130,21,0,151,3,0,0,3,0,167,17,12,0,24,34,11,0,42,6,6,0,6,0,77,28,15,0,43,22,21,0,50,9,10,0,14,3,109,56,40,0,100,258,60,0,322,127,15,0,141,4,568,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,3,0,0,0,5,0,10,3,4,0,0,15,0,0,18,5,0,0,15,6,30,0,0,0,0,0,0,0,0,28,0,0,26,0,26,0,0,0,0,0,0,0,0
505021093,97,24,0,124,6,0,0,6,5,148,9,3,0,11,33,14,0,45,3,0,0,3,0,59,18,27,0,48,31,27,0,60,10,14,0,20,0,124,42,42,0,87,192,67,0,258,68,14,0,83,9,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,4,4,5,0,7,0,4,0,6,0,0,0,0,0,16,6,7,0,8,10,8,0,22,4,0,0,4,6,41,0,0,0,0,0,0,0,0,10,0,0,9,0,9,0,0,0,0,0,0,0,0
505021094,51,12,0,62,0,0,0,0,0,74,0,0,0,10,7,0,0,11,0,0,0,0,0,17,3,5,0,12,3,8,0,11,0,7,0,7,0,33,15,19,0,35,110,18,0,129,99,13,0,115,0,276,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,13,0,0,11,0,15,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0
505021095,36,8,0,39,0,0,0,0,0,54,0,4,0,4,7,0,0,7,4,3,0,8,0,18,7,9,0,13,7,12,0,18,0,7,0,7,0,36,27,18,0,42,92,23,0,119,79,9,0,90,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,4,4,0,0,3,0,12,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0
505021096,120,34,0,155,3,0,0,3,0,176,9,0,0,12,25,5,0,31,0,0,0,0,0,49,9,18,0,30,19,18,0,42,3,12,0,19,0,86,33,34,0,66,257,65,0,322,119,16,0,135,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,10,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,11,9,0,14,6,0,0,9,0,21,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0
505021097,92,11,0,107,0,0,0,0,0,123,7,5,0,11,30,11,0,38,6,0,0,5,0,52,21,25,0,48,40,16,0,61,11,13,0,21,6,130,46,38,0,79,210,45,0,252,95,12,0,108,8,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,16,0,0,0,3,12,3,0,17,6,0,0,6,3,34,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0
505021301,109,16,0,129,3,4,0,8,0,157,5,6,0,8,20,10,0,27,0,0,0,0,0,33,12,18,0,34,12,24,0,38,4,13,0,18,3,96,45,41,0,84,230,55,0,292,221,18,0,237,10,616,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,5,0,8,0,0,0,0,0,12,9,7,0,9,19,6,0,24,16,0,0,15,0,51,0,0,0,0,0,0,0,0,54,0,0,54,0,54,3,0,0,7,0,0,0,0
505021302,62,4,0,69,0,0,0,0,0,77,0,4,0,4,10,3,0,13,0,0,0,0,0,16,4,7,0,11,10,9,0,23,4,8,0,5,0,43,17,16,0,29,112,20,0,135,56,8,0,61,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,6,4,0,0,4,0,7,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
505031098,51,8,0,59,0,0,0,0,0,66,7,0,0,7,0,0,0,6,0,0,0,0,0,12,0,12,0,12,0,4,0,8,5,7,0,9,0,28,11,18,0,28,76,16,0,89,63,9,0,77,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,0,4,3,0,0,3,0,8,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
505031099,71,17,0,88,0,0,0,0,0,106,4,7,0,14,14,7,0,17,0,3,0,3,0,36,17,33,0,54,18,24,0,41,3,5,0,9,0,105,54,55,0,111,158,45,0,205,297,13,0,309,3,629,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,9,5,6,0,4,5,5,0,10,8,0,0,8,6,27,0,0,0,0,0,0,0,0,68,0,0,68,4,79,6,0,0,6,0,0,0,0
505031100,72,16,0,85,0,0,0,0,0,105,7,7,0,13,12,3,0,18,0,0,0,0,0,36,9,15,0,26,8,16,0,19,0,3,0,3,0,60,37,44,0,79,155,36,0,187,190,10,0,194,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,4,0,13,5,0,0,5,0,20,0,0,0,0,0,0,0,0,55,0,0,55,0,55,4,0,0,4,0,0,0,0
505031101,121,26,0,145,3,5,0,7,0,171,4,0,0,8,21,6,0,25,0,0,0,0,0,38,0,18,0,19,13,16,0,36,4,7,0,3,4,65,31,42,0,80,243,58,3,311,261,10,0,268,9,663,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,5,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,10,8,3,0,7,18,3,0,19,3,43,0,3,0,4,0,0,0,0,59,0,0,55,0,67,4,0,0,3,0,0,0,0
505031102,45,4,0,49,0,0,0,4,0,55,3,3,0,8,8,0,0,10,0,0,0,3,0,19,0,11,0,11,5,6,0,13,0,4,0,4,0,24,20,17,0,31,75,11,0,88,87,6,0,89,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,0,0,0,0,0,0,0
