POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
505031099,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,6,0,0,20,5,10,21,0,0,0,7,4,0,58,0,0,0,0,0,0,0,0,0,4,23,13,135,0,24,5,14,40,4,259,0,0,0,0,0,5,0,0,0,6,71,22,25,0,17,417,24,87,6,676,53,0,30,80,0,131,16,124,0,434,3,0,4,3,19,3,101,7,0,142,0,3,3,0,3,0,0,0,0,11,0,7,0,0,21,0,0,0,0,29,4,3,0,0,7,16,0,0,0,28,10,46,11,0,15,0,0,0,0,86,9,4,6,3,14,5,0,77,0,110,6,14,4,44,7,0,3,11,0,90,49,441,24,325,49,0,0,42,0,925,19,145,31,318,70,6,0,36,6,626,5,14,0,25,6,0,0,3,4,63,5,9,66,38,0,4,0,8,0,135,16,18,20,14,12,3,12,10,38,140
505031100,27,0,3,0,6,6,5,42,0,90,17,10,31,0,8,0,26,7,3,103,58,19,85,0,40,15,119,57,7,401,9,0,8,0,7,0,24,7,0,47,35,6,222,0,44,7,58,88,7,462,12,7,3,0,9,10,12,4,0,59,46,12,23,6,14,280,27,72,0,478,38,0,26,63,5,93,11,117,4,348,3,0,0,0,11,0,64,5,0,93,4,5,4,0,0,0,0,0,0,13,0,6,0,0,13,0,0,0,0,27,0,0,0,0,0,8,0,0,0,12,14,66,17,0,23,0,0,4,0,126,0,4,9,0,14,0,4,53,0,86,0,6,0,28,7,0,0,4,0,49,27,283,7,148,30,3,0,29,0,523,14,31,3,144,27,0,0,0,4,222,4,8,13,9,6,5,0,3,0,59,15,3,106,49,23,0,3,9,0,216,11,8,35,10,26,9,22,28,41,184
505031101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,13,0,24,0,3,18,0,6,0,66,8,5,3,0,4,3,13,3,0,44,19,5,112,0,23,0,16,31,3,216,8,0,0,0,4,10,5,8,0,39,124,16,64,15,55,635,36,133,3,1081,53,4,26,114,4,102,9,114,4,431,11,0,3,0,35,3,38,4,0,94,0,0,3,0,4,7,0,0,0,11,8,4,0,0,42,0,0,0,0,56,13,0,0,0,4,23,0,3,0,46,9,35,14,0,19,0,0,3,0,79,5,21,7,15,16,0,9,62,3,143,0,17,13,48,13,0,0,6,0,99,22,154,10,88,25,3,0,25,0,325,15,102,22,161,56,13,0,0,5,367,9,6,0,15,10,7,0,0,0,54,25,6,114,86,18,0,0,16,0,273,19,13,19,10,8,15,9,18,27,129
505031102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,0,12,0,0,0,0,0,0,0,0,0,0,3,0,50,0,5,0,3,22,0,77,0,0,0,0,0,5,0,0,0,4,33,15,17,0,4,100,0,23,0,197,25,0,15,18,3,64,3,65,0,192,0,0,0,0,0,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,3,5,0,0,0,9,0,11,4,0,7,0,0,0,0,26,0,0,3,6,4,0,0,17,0,32,0,3,4,3,7,0,0,3,0,26,30,194,19,103,26,0,0,23,0,386,11,35,8,109,15,0,0,0,0,181,5,4,0,4,0,0,0,0,0,17,0,5,18,10,8,0,0,0,0,45,6,0,7,10,8,3,3,11,17,59
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,15,0,3,16,0,75,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,17,0,3,0,29,3,0,3,9,0,11,0,7,0,37,6,0,0,0,7,0,34,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,3,18,6,0,4,0,0,0,0,35,0,0,8,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,7,10,46,3,44,5,0,0,10,0,119,13,77,11,298,48,3,0,24,3,479,0,0,3,0,0,0,0,5,0,16,0,0,12,18,0,0,0,0,0,30,0,5,4,3,3,3,4,5,3,29
505031105,0,3,0,0,8,0,0,8,0,18,6,10,0,0,0,0,3,0,0,27,12,3,24,4,4,7,5,5,0,55,0,0,0,0,0,0,0,0,0,10,35,0,233,0,56,3,18,47,4,400,6,0,0,0,4,0,0,0,0,11,39,25,16,5,7,135,8,23,0,261,77,4,64,156,9,93,30,141,3,578,12,0,0,0,5,4,14,4,0,41,7,5,5,0,0,3,0,0,0,16,4,33,0,0,9,5,0,0,0,52,4,0,0,0,8,22,0,0,0,39,12,108,23,0,41,0,0,0,0,193,11,0,11,0,17,3,0,70,0,118,4,10,5,0,3,0,0,0,0,25,51,419,25,167,49,5,0,26,0,737,14,145,16,193,69,0,0,14,0,453,8,9,0,4,7,0,0,0,0,29,7,5,56,42,4,0,0,9,0,129,22,16,23,8,24,3,9,16,19,136
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,31,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
505031107,68,0,13,0,4,0,6,54,0,152,5,4,0,0,0,0,5,0,0,19,17,0,13,0,4,0,6,9,3,53,0,0,0,0,0,0,10,0,0,10,10,6,117,0,27,0,12,31,0,209,3,0,5,0,3,0,4,3,0,21,26,9,15,0,0,57,4,8,0,125,10,0,4,19,0,36,0,17,0,88,0,0,0,0,3,0,22,0,0,32,0,0,0,0,0,0,0,0,0,4,0,12,0,0,10,0,0,0,0,16,8,0,0,0,3,7,0,0,0,19,12,40,7,0,15,0,0,0,0,77,0,0,22,0,6,0,3,40,0,74,6,14,46,5,30,0,34,37,7,171,24,181,9,70,20,0,0,13,0,303,4,12,21,61,8,0,6,9,0,115,0,6,5,5,0,0,0,6,0,19,12,0,62,28,9,0,0,8,0,112,15,5,12,0,13,0,6,13,11,78
505031255,11,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,16,16,160,0,22,3,30,37,3,296,3,3,0,0,4,0,0,0,0,12,18,9,9,0,0,98,17,32,0,193,25,0,26,62,3,8,3,26,0,153,3,0,0,0,3,0,11,0,0,19,4,0,6,0,3,0,0,0,0,11,0,9,0,0,8,0,0,0,0,15,3,0,0,0,0,8,0,0,0,13,9,28,0,0,13,0,0,0,0,51,5,3,8,0,5,0,0,37,0,59,0,0,0,4,0,0,0,0,0,9,30,227,18,139,26,0,0,14,0,448,7,57,8,127,16,0,0,7,0,221,0,3,0,9,0,0,0,0,0,17,4,10,23,28,0,0,0,4,0,65,4,6,8,8,13,0,0,13,11,55
505031256,149,3,22,0,13,3,11,132,5,340,5,0,0,0,5,0,0,4,0,15,6,0,0,0,0,4,8,6,0,24,0,4,14,0,0,0,0,0,0,22,0,0,26,0,6,0,4,3,0,49,11,8,22,0,22,10,16,118,3,211,5,0,3,0,3,0,5,4,0,19,8,0,5,18,3,5,0,10,0,49,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,14,5,4,4,0,0,0,5,24,0,41,0,8,0,10,0,0,0,0,0,16,0,6,0,0,0,0,0,0,4,9,0,6,0,0,0,0,0,0,0,6,4,3,0,17,3,0,0,3,0,29,0,0,12,0,0,0,0,0,0,13,12,4,5,0,8,6,3,7,16,69
505031257,4,7,0,0,0,0,0,11,0,19,0,0,0,0,0,0,4,0,0,7,0,0,5,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,34,0,8,0,6,8,0,61,0,0,0,0,0,0,0,0,0,4,7,0,6,0,5,23,0,4,0,44,6,25,10,16,7,3,0,3,0,75,0,0,0,0,7,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,18,0,5,0,0,5,0,0,0,0,12,4,0,0,0,5,0,0,13,0,21,0,0,3,0,0,0,0,0,0,3,5,28,6,19,0,0,0,7,0,68,3,13,5,25,9,0,0,0,0,49,0,0,0,0,0,0,0,0,0,5,3,0,10,4,8,0,0,0,0,23,0,0,4,0,0,0,4,0,6,21
505031258,0,0,0,0,0,0,0,7,0,16,0,3,0,0,0,0,0,0,0,10,3,0,15,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,6,0,112,5,16,0,28,25,4,202,0,0,0,0,6,0,0,0,0,10,34,14,8,0,9,117,11,30,0,213,23,3,19,63,4,32,3,39,0,188,0,0,0,0,8,0,15,0,0,25,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,3,0,0,0,3,10,0,0,3,19,0,16,7,0,20,5,0,0,0,49,0,4,7,0,0,0,0,33,0,50,0,0,0,23,0,0,0,0,0,26,20,151,10,82,17,0,0,24,3,308,9,49,6,160,20,0,0,17,4,266,11,5,4,7,0,4,0,0,0,29,3,0,45,10,3,0,0,0,0,71,7,6,9,0,5,3,0,4,11,55
505031303,89,0,13,0,5,5,5,48,0,160,6,9,8,0,0,0,0,7,0,35,41,10,46,0,20,6,18,15,0,164,7,0,10,0,9,0,27,3,0,52,74,27,300,0,100,10,88,118,10,724,46,4,6,0,26,12,29,12,0,134,32,6,13,0,13,133,12,33,0,240,8,0,12,13,3,5,4,10,0,61,12,0,0,0,19,0,86,9,0,131,4,6,7,0,13,0,8,0,0,30,3,8,0,0,8,0,0,0,0,20,0,0,0,0,0,12,0,0,0,20,15,58,30,0,32,4,0,0,4,133,5,4,7,0,9,3,8,22,0,57,4,0,3,7,4,0,0,3,0,21,12,115,8,65,9,0,0,12,0,223,9,43,5,99,19,0,0,5,0,180,12,3,13,9,4,0,8,9,0,58,6,5,42,19,3,6,0,18,0,92,38,15,32,4,37,10,45,27,30,239
505031304,3,0,0,0,0,0,0,4,0,9,0,6,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,91,0,31,0,4,19,0,156,0,0,0,0,0,3,0,0,0,10,17,7,8,0,4,47,0,14,0,103,9,0,6,5,3,10,0,15,0,50,0,0,0,3,7,0,27,0,0,39,3,0,3,0,0,0,0,0,0,9,3,9,0,0,8,0,0,0,0,22,0,0,0,0,4,10,0,0,0,15,3,40,8,0,21,0,0,3,0,77,3,3,0,3,8,0,0,50,0,64,0,0,0,0,0,0,0,0,0,8,10,127,3,57,10,0,0,4,0,213,6,27,0,80,12,5,0,3,0,140,0,6,0,3,0,0,0,0,0,10,9,5,32,29,10,0,0,5,0,81,0,4,5,0,6,4,5,3,8,42
505031305,23,4,10,0,5,4,9,18,0,69,117,63,169,3,102,11,132,88,11,700,515,184,1004,12,405,111,487,371,32,3119,51,15,42,0,32,16,63,26,0,250,671,200,1866,12,644,97,387,578,36,4485,235,79,86,0,202,147,199,45,4,1004,339,60,190,18,233,737,103,172,14,1862,103,6,55,111,12,125,16,182,0,602,73,13,34,19,178,9,450,30,8,821,12,4,38,0,17,3,0,0,5,78,36,78,20,5,101,10,0,4,0,256,48,8,19,0,39,40,18,15,9,191,98,250,264,0,118,14,35,44,12,828,49,11,43,4,46,7,27,164,5,361,31,22,47,101,51,3,6,95,3,360,48,441,27,209,55,5,0,47,4,834,37,160,34,392,110,4,11,29,0,777,24,12,4,84,25,10,5,8,0,177,98,82,652,78,157,27,17,126,11,1254,241,132,336,32,231,98,239,211,172,1693
505031306,12,0,4,0,3,4,0,27,0,47,4,7,11,0,8,0,3,0,0,28,12,0,28,6,8,12,15,33,0,121,0,3,0,0,0,0,5,0,0,11,16,6,120,0,22,0,12,34,0,222,7,0,6,0,3,6,0,22,0,45,58,15,22,6,14,287,14,55,4,474,54,3,52,156,6,60,17,124,0,468,4,0,0,0,19,7,23,0,3,57,8,3,5,0,3,6,0,0,0,35,4,15,0,0,20,0,0,0,0,34,9,3,0,0,14,23,0,0,0,50,11,74,33,0,27,0,0,0,0,151,10,12,10,18,10,3,0,36,0,105,84,194,48,139,184,8,22,26,13,719,30,210,22,134,25,0,0,31,0,462,47,174,44,395,71,3,4,32,8,782,19,9,6,41,13,6,0,4,0,91,19,8,56,44,8,8,0,21,0,161,3,9,21,8,21,16,5,14,27,130
506011110,10,6,6,0,3,0,5,7,0,31,5,3,3,0,0,0,4,4,0,22,33,9,156,3,38,15,34,20,0,303,3,0,8,0,0,0,3,4,0,20,37,3,245,6,28,0,21,48,4,397,12,6,0,0,0,8,16,9,0,49,154,35,39,12,38,789,32,165,5,1275,74,0,52,131,0,138,29,159,0,588,11,0,7,17,18,14,38,0,0,99,6,5,6,0,4,24,0,8,0,47,3,8,0,0,40,0,0,0,0,57,3,0,0,4,11,25,0,0,0,38,5,48,33,0,23,0,0,0,0,116,9,47,11,24,20,0,4,67,0,187,64,123,54,219,198,0,10,27,6,711,53,396,12,260,59,3,5,58,0,853,52,389,31,494,148,9,4,38,3,1166,10,8,3,6,0,0,0,0,0,30,10,18,132,52,13,0,0,16,0,246,16,19,37,16,19,15,28,27,50,230
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,7,0,0,0,4,0,0,3,0,16,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,16,0,7,0,0,15,0,41,0,0,0,0,0,0,0,0,0,3,6,0,5,0,5,26,0,4,0,45,5,0,3,9,0,6,0,8,0,33,0,0,4,0,7,0,118,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,3,0,0,0,0,18,0,0,6,0,0,0,0,6,0,16,0,4,0,10,0,0,0,4,0,14,21,153,14,68,23,3,0,18,0,292,7,16,4,65,4,0,0,5,0,95,0,0,0,0,0,0,0,0,0,5,0,4,13,4,3,0,0,3,0,35,0,3,4,3,0,0,3,4,3,24
506011114,0,0,0,0,0,0,0,3,0,6,3,15,29,0,5,0,19,3,0,76,28,11,73,3,28,0,23,32,0,195,11,10,31,0,8,0,22,11,5,86,45,25,153,0,51,8,44,62,3,384,11,0,3,0,4,14,9,5,0,48,88,6,13,4,17,267,18,59,0,469,40,0,27,58,3,67,18,71,3,294,7,3,9,9,84,4,89,8,4,214,0,6,0,0,3,3,0,5,0,23,0,3,0,0,8,0,0,0,0,10,4,0,4,0,17,45,0,3,0,74,10,54,44,0,20,0,0,0,0,135,10,4,11,3,8,3,3,44,0,86,7,25,24,10,31,0,15,26,0,144,23,207,16,105,24,0,0,16,0,397,15,112,16,227,79,7,0,22,0,475,6,5,0,15,0,3,0,0,0,39,15,7,133,46,23,0,5,18,0,254,17,9,33,8,14,17,26,34,38,203
506011115,11,0,4,0,0,0,0,4,0,12,4,3,4,0,0,0,0,0,0,8,4,0,6,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10,0,38,0,24,0,3,5,0,81,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,11,0,3,0,22,13,0,15,26,3,8,0,10,0,70,7,0,4,0,10,0,9,0,3,29,0,0,0,0,0,0,0,0,0,8,0,4,0,0,5,0,0,0,0,14,0,0,0,0,3,6,0,3,0,11,7,27,5,0,14,0,0,0,0,53,7,0,11,3,8,0,0,16,0,42,5,25,0,11,10,0,0,0,0,53,11,83,3,38,13,0,0,9,0,156,43,1118,61,276,230,0,18,74,9,1821,0,5,0,0,0,0,0,0,0,11,6,3,22,14,3,0,0,6,0,57,10,14,11,4,11,0,6,7,38,101
506011116,41,5,5,5,10,0,5,43,0,112,3,0,4,0,0,0,0,0,0,5,10,0,7,0,5,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,23,0,47,0,19,0,12,17,0,113,4,0,0,0,5,5,0,3,0,17,21,9,12,4,9,68,0,29,0,137,14,0,19,42,5,0,0,11,3,87,3,0,0,0,9,0,13,7,3,25,8,7,0,0,0,0,0,3,0,17,0,4,0,0,13,0,0,0,0,14,4,0,0,0,5,12,0,0,0,30,0,31,7,0,15,0,0,0,0,57,4,0,3,0,5,0,0,24,0,37,0,0,0,0,0,0,0,0,0,4,8,70,8,23,10,0,0,11,0,130,0,14,4,36,13,0,0,0,0,71,3,5,15,5,6,0,0,6,0,41,7,3,29,14,3,0,0,4,0,54,6,4,9,6,9,0,0,8,3,49
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,13,0,60,0,0,0,0,0,0,0,0,0,4,7,7,3,0,7,97,4,28,0,157,6,4,8,10,3,25,0,28,0,78,0,0,0,0,0,4,27,3,0,41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,18,0,3,6,0,3,0,0,25,0,37,14,0,0,37,10,0,0,3,5,64,12,134,9,80,17,0,0,12,0,259,9,33,7,71,15,0,0,3,0,134,8,0,0,35,9,0,0,0,0,50,0,0,11,13,0,0,0,0,0,29,0,0,4,7,4,0,3,0,5,23
506011307,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,4,3,8,3,0,14,0,3,0,34,0,0,0,0,0,0,0,0,0,0,9,4,52,0,4,0,8,8,0,84,5,0,0,0,0,0,0,0,0,4,32,7,12,10,7,214,14,46,0,334,33,3,13,32,0,89,0,108,0,279,3,0,0,0,14,3,34,0,0,56,0,4,5,0,0,0,0,0,0,9,0,12,0,0,11,0,0,0,0,21,0,0,0,0,0,3,0,0,0,10,6,30,3,0,10,0,0,0,0,47,3,8,0,0,5,0,0,25,0,40,0,5,0,3,0,0,0,4,0,14,36,394,13,122,42,0,0,37,0,645,4,39,6,84,9,0,0,0,0,147,10,7,0,9,0,0,0,0,0,22,0,12,23,17,0,0,0,0,0,56,8,10,10,3,5,12,6,8,16,71
506011308,30,8,16,0,7,5,7,42,3,109,30,19,34,0,15,0,38,4,0,143,52,24,144,0,58,13,63,39,3,399,6,0,0,0,9,3,4,4,0,28,76,25,255,7,70,15,58,71,9,576,53,38,96,5,45,28,56,29,7,369,33,11,33,3,19,56,11,4,3,169,24,4,12,15,0,37,0,41,0,134,37,10,8,0,29,7,135,6,0,230,0,6,10,0,3,0,0,0,0,23,0,11,0,0,8,0,0,0,0,23,16,0,9,0,6,8,8,8,0,61,18,64,42,0,35,0,0,3,5,173,20,7,39,4,22,0,8,46,3,142,6,3,11,45,11,0,0,19,0,103,25,235,3,139,20,0,0,29,0,454,8,29,6,59,13,0,0,4,0,119,5,9,9,4,0,0,0,3,0,28,10,5,82,31,31,5,3,26,0,198,36,34,58,10,56,15,62,30,34,348
506021118,15,3,7,0,10,3,0,4,0,38,198,321,189,3,125,11,154,42,14,1058,99,66,196,0,73,49,46,70,5,590,28,14,11,0,27,3,5,3,0,96,371,305,730,7,272,19,95,184,25,2012,176,210,61,0,124,91,95,19,0,790,158,59,30,7,54,454,68,53,3,889,122,25,91,146,55,165,20,232,3,863,156,166,95,95,320,65,375,37,22,1322,20,20,27,0,23,6,10,10,0,118,7,48,3,0,48,5,0,0,3,117,67,19,41,0,61,57,17,15,6,279,137,453,162,0,108,5,10,12,10,901,93,90,46,31,75,7,28,229,12,608,59,75,17,217,92,5,12,9,8,493,32,223,12,118,37,0,0,20,0,447,246,426,55,1120,388,15,22,56,20,2348,47,16,57,108,38,11,4,63,0,356,68,37,263,59,74,12,26,95,10,642,120,142,130,43,132,45,106,71,105,890
506021119,0,0,0,0,0,0,4,0,0,4,12,23,13,0,8,0,3,0,0,54,35,12,79,9,27,13,27,54,0,250,4,0,0,0,0,0,0,3,0,12,61,24,227,0,49,0,25,49,0,440,15,12,4,0,26,14,20,10,0,95,114,27,58,14,57,428,32,72,5,816,126,4,159,296,17,79,4,172,3,861,17,3,4,0,23,15,48,6,6,128,4,13,8,0,0,4,0,0,0,35,19,49,6,0,68,0,0,0,5,138,13,17,4,0,15,62,3,5,0,114,50,235,60,4,70,3,0,6,4,438,19,20,12,25,21,0,4,68,0,175,27,35,27,81,36,0,6,43,3,257,26,279,21,183,39,5,3,12,3,562,88,267,53,535,129,5,3,48,0,1128,21,20,8,34,4,3,0,6,0,100,22,25,129,59,24,6,4,20,5,306,49,42,49,23,31,18,11,30,44,286
506021120,5,6,5,0,3,3,4,0,0,36,84,93,91,0,67,4,92,47,9,490,237,83,196,8,126,84,228,151,10,1109,25,10,129,0,26,6,9,39,0,248,85,45,149,0,52,4,52,53,8,448,128,71,82,4,123,101,178,40,9,733,116,37,33,0,77,89,182,47,3,587,13,0,8,15,3,10,0,6,0,58,216,74,111,14,495,36,1030,67,22,2056,13,17,40,0,11,0,7,0,5,90,4,10,0,0,9,0,0,0,0,18,27,26,19,0,21,9,15,30,0,145,37,93,66,0,25,3,8,42,5,266,29,39,5,3,47,13,45,103,0,289,10,3,32,26,12,3,3,19,0,103,3,7,0,0,4,0,0,0,0,16,12,19,4,3,6,0,5,0,0,55,0,0,0,0,0,0,0,0,0,5,37,15,127,0,34,0,12,40,0,279,90,91,101,12,77,30,142,41,72,654
