POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
507011152,0,0,0,0,13,0,0,8,5,0,0,0,0,20,0,0,4,12,10,8,0,0,27,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,4,25,43,41,29,32,9,0,188,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,6,3,0,0,0,0,0,0,22,0,3,0,5,0,4,0,0,17,0,0,4,3,0,5,0,0,18,0,6,13,0,3,5,0,0,34,0,0,3,3,0,0,0,0,22,0,5,8,4,3,3,0,0,23,0,0,0,7,5,0,0,0,17,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011153,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,5,5,0,0,0,0,7,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,23,13,21,6,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,9,0,4,0,0,5,6,0,0,9,0,0,4,0,6,0,0,0,16,0,4,4,7,8,0,3,0,21,0,0,3,4,5,8,0,0,21,0,0,3,0,6,7,0,0,29,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,7,9,0,0,31,0,0,0,4,3,0,3,0,14,0,0,3,3,6,3,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,21,63,68,58,56,33,4,313,0,0,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,21,10,4,3,3,3,0,0,0,26,5,5,3,9,7,4,0,0,32,0,5,9,0,3,3,0,0,21,7,8,13,7,7,6,0,0,53,0,9,14,13,21,0,0,0,56,3,4,13,11,16,11,0,0,58,0,9,11,16,11,11,0,0,57,0,0,7,9,4,8,4,0,26,0,0,0,4,3,3,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,7,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011155,109,67,11,0,453,0,16,96,102,120,54,10,0,402,0,17,179,213,144,85,15,0,646,0,0,18,32,26,15,0,0,88,0,3,8,18,10,8,0,0,52,0,4,0,0,0,6,0,0,9,126,339,646,675,572,326,54,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,8,4,3,0,0,0,11,0,4,5,0,0,6,0,0,13,0,0,9,4,0,0,0,0,12,0,0,4,0,0,0,0,0,10,0,0,0,5,7,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,6,0,0,0,13,0,0,0,4,0,0,0,0,3,0,0,3,0,9,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,12,25,24,14,16,4,0,96,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,5,0,0,3,0,0,0,0,11,5,7,5,3,0,0,0,0,21,5,3,0,0,0,0,0,0,11,0,8,7,4,0,0,0,0,23,0,12,10,4,0,4,0,0,39,3,4,10,8,4,0,0,0,36,0,3,9,4,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,27,11,3,0,93,0,3,15,22,16,5,0,0,60,0,0,28,16,22,0,0,0,72,0,0,3,4,6,0,0,0,11,0,0,0,3,0,5,0,0,7,0,0,0,3,0,0,0,0,13,42,100,212,166,153,73,15,3,768,0,0,0,0,0,0,0,0,3,50,4,0,7,0,4,0,0,70,34,24,10,5,8,0,0,0,81,18,26,5,5,0,6,0,0,65,9,21,13,7,10,3,0,0,77,3,31,23,20,19,14,3,0,113,0,23,26,13,22,9,4,0,98,6,20,42,30,23,11,4,0,129,0,24,29,35,22,8,4,0,123,3,3,11,24,13,9,0,0,58,4,4,28,22,13,6,0,0,80,0,0,22,17,15,4,0,0,56,0,7,11,17,45,14,0,0,93,0,4,0,0,0,7,0,0,14,0,6,14,8,0,3,0,0,29,0,5,0,0,0,0
507011160,10,6,3,0,34,0,0,7,3,9,3,0,0,16,0,0,0,5,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4,7,25,60,55,53,53,25,5,282,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,8,4,4,4,6,0,0,0,20,0,4,8,8,6,3,4,0,27,3,9,5,9,0,0,0,0,28,0,10,9,7,12,4,0,0,51,0,13,13,13,20,15,3,0,70,3,4,19,14,18,7,3,0,65,0,4,16,17,13,9,0,0,57,0,3,5,3,10,4,0,0,22,0,5,4,5,3,0,0,0,17,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011161,3,4,0,0,22,0,0,5,0,0,0,0,0,8,0,0,9,6,0,3,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,22,42,106,85,61,28,5,0,353,0,0,0,0,0,0,0,0,0,33,7,0,0,0,3,0,0,46,17,7,9,12,0,0,0,0,53,12,12,8,6,8,4,6,0,48,8,15,9,16,5,5,0,0,51,0,16,17,31,17,12,3,0,99,3,15,19,21,28,14,0,0,115,3,15,29,24,25,22,0,0,122,0,11,23,16,15,13,0,0,80,0,6,7,5,4,4,0,0,22,0,5,4,11,7,4,0,0,26,0,0,9,4,0,0,0,0,12,0,0,4,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0
507011163,4,7,0,0,48,0,0,9,14,0,5,0,0,28,0,0,10,7,6,9,0,0,33,0,0,0,0,0,0,0,0,5,0,0,6,7,0,0,0,0,8,0,0,0,0,0,0,0,0,4,18,39,95,75,54,42,10,0,338,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,3,0,3,0,0,3,0,0,13,4,0,3,0,9,0,0,0,18,0,3,0,0,0,3,0,0,12,4,9,0,4,0,3,0,0,28,0,0,8,8,0,3,0,0,23,0,0,10,8,7,7,0,0,31,0,5,10,6,4,0,0,0,26,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,8,3,0,0,33,0,0,3,5,9,9,0,0,24,0,4,7,10,13,4,0,0,45,0,0,3,4,0,0,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,17,34,120,92,72,48,7,0,382,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,3,3,5,4,3,0,0,0,19,3,7,3,0,0,0,0,0,12,7,0,6,10,4,0,0,0,27,3,6,13,11,8,4,3,0,45,0,10,4,14,7,7,0,0,46,3,10,7,14,10,3,0,0,53,0,6,11,4,4,0,0,0,22,0,0,4,6,3,0,0,0,21,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,51,44,5,0,249,0,0,49,63,67,33,5,0,226,0,5,107,132,105,59,10,0,418,0,0,18,35,15,14,0,0,87,0,0,6,19,17,10,0,0,47,0,3,6,0,8,6,0,0,22,64,177,453,478,389,266,53,7,1885,0,0,0,0,0,0,0,0,0,33,0,3,3,0,0,0,0,40,10,3,3,3,0,3,0,0,25,9,10,0,4,0,5,0,0,24,9,12,4,0,0,6,0,0,28,4,12,9,6,6,5,0,0,51,0,11,8,14,17,0,0,0,50,0,10,27,10,11,10,7,0,72,0,9,32,9,16,7,0,0,72,0,6,10,6,7,6,3,0,36,0,5,10,7,9,7,0,0,38,0,0,9,11,4,0,0,0,19,0,0,6,7,11,0,0,0,24,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,4,6,0,5,0,0,0
507021164,3,0,0,0,19,0,0,0,4,4,4,0,0,18,0,0,8,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,18,22,74,47,32,24,3,0,230,4,0,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,42,17,10,8,3,4,4,0,0,42,3,19,3,4,0,0,0,0,38,9,20,13,7,5,4,0,0,43,8,17,18,6,7,5,0,0,70,8,27,12,12,13,6,4,0,82,0,16,24,12,12,6,0,0,72,0,9,13,15,12,6,0,0,44,0,0,6,3,0,6,0,0,22,0,0,4,3,3,6,0,0,16,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
507021165,38,31,3,0,184,0,4,24,25,18,18,0,0,98,0,3,34,53,49,26,6,0,165,0,0,4,5,10,10,0,0,29,0,0,3,6,0,3,0,0,13,0,3,4,5,3,3,0,0,26,56,196,511,367,295,233,44,3,1703,3,3,0,0,0,0,0,0,16,112,21,3,3,3,0,6,3,151,68,60,16,15,7,3,0,0,172,29,84,41,16,11,11,6,0,199,29,56,52,18,17,16,5,0,197,34,115,85,47,33,19,7,0,337,10,102,98,58,48,24,14,5,358,14,76,123,42,43,47,11,0,350,6,43,94,66,54,45,11,0,324,4,15,51,40,37,29,8,0,178,3,8,56,32,32,13,0,0,148,0,4,29,25,26,16,0,0,102,0,4,28,48,35,21,7,0,148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,3,7,4,0,0,0
507021166,8,10,0,0,62,0,0,7,4,3,10,0,0,25,0,0,10,14,9,10,0,0,41,0,0,0,5,0,3,0,0,7,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,5,31,83,155,117,102,83,37,4,616,5,0,0,0,0,0,0,0,3,34,6,0,0,5,0,3,0,46,24,12,4,6,4,6,3,0,62,9,17,8,7,0,10,3,0,59,10,26,15,5,4,8,4,0,76,19,29,24,18,18,18,3,0,130,7,37,41,22,34,13,3,0,155,4,25,38,34,25,19,8,0,145,0,5,29,22,23,12,0,0,89,0,6,12,19,15,10,0,0,54,0,0,5,6,11,0,0,0,19,0,0,0,4,0,4,0,0,12,0,0,7,0,4,4,0,0,15,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
507021167,29,20,8,0,117,0,0,22,26,19,15,0,0,90,0,3,18,22,25,17,10,0,101,0,0,3,3,0,3,0,0,11,0,0,5,0,3,0,0,0,12,0,0,3,0,0,0,0,0,8,49,139,266,220,205,141,46,3,1067,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,31,5,8,0,0,3,0,0,0,14,0,10,0,0,0,0,4,0,12,0,4,3,0,0,0,0,0,15,0,8,9,7,5,0,0,0,22,0,4,9,0,0,0,0,0,17,0,7,10,3,0,3,3,0,21,0,3,0,6,0,8,0,0,19,0,4,4,5,3,0,0,0,13,0,0,4,0,0,0,0,0,4,0,0,0,4,6,4,0,0,11,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
507031169,3,4,0,0,21,0,0,0,4,3,4,0,0,6,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,52,58,35,24,4,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,4,0,4,6,0,0,0,17,4,4,4,0,5,5,0,0,26,4,4,8,10,8,6,0,0,40,0,4,19,12,8,3,0,0,49,5,8,20,13,19,6,0,0,68,0,6,9,7,12,5,0,0,41,0,0,0,3,8,0,0,0,18,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031170,0,0,0,0,8,0,0,0,6,0,0,0,0,5,0,0,3,8,6,8,0,0,21,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,10,27,34,41,36,7,0,162,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,0,14,6,4,0,3,0,0,0,0,16,0,0,3,4,0,5,0,0,19,0,3,9,8,4,5,4,0,26,4,3,11,12,14,15,0,0,58,0,7,18,22,11,5,5,0,60,0,6,13,15,24,19,3,0,76,0,4,15,17,17,7,0,0,64,0,6,3,18,6,3,0,0,31,0,0,8,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
507031172,9,5,0,0,28,0,0,8,12,3,3,0,0,28,0,0,9,10,15,10,0,0,49,0,0,0,3,3,0,0,0,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,15,18,69,61,53,35,9,0,255,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,10,3,4,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,10,0,0,4,0,0,0,0,0,6,0,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,84,72,14,0,355,0,14,82,66,83,81,5,0,333,0,19,229,248,241,173,24,0,934,0,0,52,66,87,56,10,0,270,0,0,24,79,67,54,5,0,235,0,0,6,3,6,0,0,0,17,77,220,619,677,691,530,85,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,5,4,3,9,0,0,19,0,0,9,0,4,7,7,0,23,0,0,0,0,4,0,0,0,6,0,0,0,4,3,4,0,0,10,0,0,5,4,3,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
507031174,5,0,0,0,14,0,0,5,0,0,3,0,0,9,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,8,11,15,50,43,34,24,7,0,182,0,0,0,0,0,0,0,0,0,12,8,4,4,0,0,0,0,25,6,10,6,6,0,0,0,0,26,0,3,9,3,6,0,0,0,28,5,6,5,5,12,0,0,0,39,0,5,11,19,6,4,4,0,54,0,9,20,12,14,8,0,0,55,0,7,14,11,13,11,0,0,54,0,5,6,17,7,3,0,0,47,0,0,10,9,5,0,0,0,25,0,6,3,3,11,3,0,0,20,0,0,3,0,6,0,0,0,10,0,0,3,0,0,4,0,0,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031261,9,9,3,0,35,0,5,5,6,0,3,0,0,17,0,0,3,10,13,3,0,0,31,0,0,0,4,0,0,0,0,9,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25,32,93,64,41,57,12,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,0,8,0,3,0,3,4,4,0,0,17,0,0,0,0,7,0,3,0,19,0,3,11,10,3,0,4,0,28,0,0,10,7,11,4,3,0,31,0,0,17,14,18,14,7,0,69,0,0,13,38,48,38,12,0,149,0,0,13,35,45,39,8,0,134,0,0,9,39,40,34,5,0,118,0,0,0,0,6,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507041175,17,10,0,0,68,0,3,11,22,5,6,0,0,54,0,4,37,50,41,16,4,0,156,0,0,9,16,14,4,0,0,47,0,0,11,14,15,7,0,0,51,0,0,0,0,0,3,0,0,4,24,59,189,191,138,97,26,0,727,0,0,0,0,0,0,0,0,0,31,8,0,3,0,0,0,0,46,18,13,0,4,6,0,0,0,50,7,24,7,3,4,7,0,0,52,15,14,12,9,3,3,0,0,52,4,17,20,14,9,10,0,0,71,3,20,19,14,17,5,0,0,74,0,9,17,7,9,17,0,0,59,0,0,13,20,10,9,3,0,55,0,0,3,7,4,4,0,0,16,0,0,4,0,7,0,0,0,10,0,3,0,3,0,0,0,0,5,0,0,3,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
507041176,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,11,16,8,0,0,57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,8,0,5,5,0,4,4,0,0,8,0,0,0,0,5,8,0,0,7,0,5,0,4,5,0,0,0,15,0,0,4,7,7,0,5,0,21,0,0,4,7,12,6,0,0,33,0,4,4,4,4,3,0,0,23,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041177,4,8,0,0,32,0,0,9,3,12,0,0,0,23,0,0,0,15,4,7,0,0,29,0,0,5,0,3,0,0,0,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,42,109,96,83,58,20,0,421,0,0,0,0,0,0,0,0,0,34,6,0,0,6,0,0,0,51,17,13,8,0,0,0,0,0,40,4,15,8,8,0,5,0,0,42,3,18,11,4,9,5,0,0,49,6,17,15,9,10,19,5,0,75,0,10,17,9,14,15,4,0,69,0,16,16,15,7,11,0,0,63,0,6,18,6,9,10,0,0,47,0,9,3,12,9,5,4,0,35,0,0,3,7,6,6,0,0,29,0,0,4,0,6,3,0,0,10,0,0,7,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
507041178,26,14,0,0,96,0,0,14,9,8,8,0,0,46,0,3,13,20,21,7,4,0,70,0,0,4,8,4,0,0,0,16,0,0,0,4,6,0,0,0,14,0,3,0,3,0,0,0,0,9,43,107,198,195,144,98,34,5,806,0,0,0,0,0,0,0,0,4,56,9,0,0,0,0,0,0,67,22,31,0,6,10,3,0,0,78,18,26,5,7,4,0,0,0,67,8,16,12,13,10,4,0,0,68,10,26,23,16,23,10,7,0,118,5,26,43,22,12,11,5,0,125,0,19,24,24,24,11,3,0,112,3,12,42,28,21,10,0,0,117,0,6,10,14,15,6,0,0,46,0,3,10,4,14,5,0,0,36,0,5,3,0,0,3,0,0,17,0,0,3,7,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0
507041179,7,3,0,0,8,0,0,0,0,4,0,0,0,7,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,17,38,29,31,28,10,0,167,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,26,15,8,0,3,3,0,0,0,29,6,6,3,4,5,3,0,0,24,4,3,8,5,3,4,0,0,32,0,15,9,8,12,16,5,0,62,0,15,13,11,12,5,0,0,56,0,0,15,15,18,18,0,0,75,0,0,8,11,17,7,3,0,51,0,0,7,0,3,9,0,0,25,0,0,0,3,4,0,0,0,8,0,0,0,0,3,3,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
