POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
505011082,0,0,3,0,0,0,0,0,0,5,3,42,25,11,13,17,5,6,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0
505011083,0,0,0,0,0,0,0,0,0,0,3,79,44,15,23,22,0,6,0,200,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,5,0,4,5,0,0,46,0,0,0,0,0,0,0,0,0,0
505021084,0,6,0,0,0,0,0,0,3,7,29,219,136,74,182,158,42,68,12,919,0,0,0,0,3,0,0,0,0,3,0,10,4,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,18,0,3,9,0,0,0,0,0,0,14,0,12,11,6,0,0,0,0,0,22,0,6,18,8,6,4,0,0,0,40,0,12,19,21,12,13,0,0,0,78,0,10,8,18,57,38,5,4,0,146,0,0,7,10,52,67,8,13,0,165,0,3,4,4,23,37,10,22,0,114,5,0,3,0,11,28,10,15,4,78,4,0,0,0,0,10,3,19,0,36,0,0,0,0,11,10,0,22,4,47,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,6,3,19,72,80,68,177,197,50,106,20,780,0,3,0,0,0,0,0,0,0,4
505021085,0,0,0,0,0,0,0,0,0,0,0,42,24,11,14,14,0,4,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,4,3,4,0,0,0,0,0,14,0,5,3,4,0,0,0,0,0,16,0,0,0,0,0,4,3,0,0,15,0,0,4,0,3,5,0,0,0,21,0,0,0,6,5,7,3,12,0,31,0,3,0,0,0,5,0,4,0,14,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,23,18,13,19,15,28,12,144,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,4,0,0,3,0,0,0,0,9,54,629,238,83,110,62,17,19,4,1214,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,14,0,12,4,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,10,0,4,9,0,0,0,0,0,0,12,0,5,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,3,0,12,3,0,0,3,25,0,3,0,0,4,3,0,0,0,5,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,37,16,9,17,15,6,11,3,116,0,0,0,0,0,0,0,0,0,0
505021089,0,0,0,0,0,0,0,0,0,3,37,625,332,125,126,53,28,30,22,1370,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,4,14,0,0,7,0,11,10,0,0,6,37,4,3,9,9,6,19,4,4,0,49,0,0,0,0,13,16,8,6,0,43,0,0,0,0,15,12,11,4,0,43,0,0,0,3,3,7,8,8,0,32,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,17,25,17,54,66,37,38,6,266,0,3,0,0,0,0,0,0,0,3
505021090,0,0,0,0,0,0,0,0,0,0,14,90,53,30,36,27,4,11,3,264,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,6,0,4,7,5,0,0,0,0,0,12,0,8,5,0,0,0,0,0,0,9,0,3,13,4,0,0,0,4,0,22,0,4,0,0,6,6,0,9,0,28,0,0,5,0,5,3,5,4,0,26,0,0,5,4,4,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,11,15,24,8,22,8,139,0,0,0,0,0,0,0,0,0,0
505021091,0,0,0,0,3,3,0,0,3,7,59,246,303,145,431,396,115,224,22,1942,0,0,0,0,0,0,0,0,0,4,4,8,3,0,0,0,0,0,0,13,0,18,6,0,0,0,0,0,0,26,0,15,9,0,0,0,0,0,0,33,4,27,22,0,3,0,0,0,0,57,4,11,25,10,4,0,0,0,5,65,5,19,27,18,52,23,9,4,9,157,8,8,23,21,117,57,20,13,4,267,5,10,21,12,80,78,33,23,6,261,0,8,7,7,28,35,15,19,5,119,6,3,0,0,12,25,14,34,0,90,6,0,0,3,14,9,3,31,0,58,3,3,0,0,5,5,5,24,0,57,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,0,7,43,132,154,74,314,236,94,159,26,1228,4,6,8,0,0,0,0,0,3,14
505021092,0,0,0,0,0,0,0,0,0,0,13,93,50,17,25,32,14,26,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,4,4,4,3,0,43,0,0,0,0,0,0,0,0,0,7
505021093,0,0,0,0,0,3,0,0,0,5,14,102,66,37,85,85,14,70,4,471,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,9,0,7,3,0,4,0,0,0,0,19,0,3,10,4,0,0,0,0,0,16,0,3,9,3,6,0,0,0,0,26,0,0,5,0,19,20,0,6,3,54,4,4,0,0,25,27,0,0,0,73,5,0,0,0,16,16,3,5,0,37,0,0,0,0,8,0,6,5,0,22,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,10,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,3,8,30,29,11,78,63,11,30,7,285,0,3,0,0,0,0,0,0,0,6
505021094,0,0,0,0,0,0,0,0,0,0,4,55,22,16,13,18,12,20,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,3
505021095,0,0,0,0,0,0,0,0,0,0,7,52,22,4,16,3,0,9,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,9,4,0,3,0,49,0,0,0,0,0,0,0,0,0,0
505021096,0,0,5,0,0,0,0,0,0,6,3,137,60,20,19,20,9,8,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,7,0,3,0,30,3,0,0,0,0,0,0,0,0,3
505021097,0,0,0,0,0,0,0,0,0,0,8,123,68,30,32,24,6,8,8,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,8,3,6,3,0,49,0,0,0,0,0,0,0,0,0,3
505021301,0,0,0,0,3,0,0,0,0,5,34,317,153,59,95,41,10,19,10,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,6,6,0,0,0,0,0,0,16,0,0,6,9,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,9,19,6,0,11,0,84,3,4,0,0,0,0,0,0,0,10
505021302,0,0,0,0,0,0,0,0,0,9,6,110,64,25,34,15,4,9,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,6,0,0,0,5,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,12,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,7,6,0,8,0,51,0,0,0,0,0,0,0,0,0,0
505031098,0,0,0,0,0,0,0,0,0,0,8,82,46,18,23,13,3,3,5,215,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,8,9,5,3,15,0,86,0,0,0,0,0,0,0,0,0,0
505031099,0,6,0,0,0,0,0,0,0,4,13,289,127,42,55,33,14,9,6,590,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,4,0,3,3,6,0,0,0,0,0,9,0,5,0,0,9,0,0,0,0,12,0,0,4,7,3,4,6,4,0,17,0,0,0,3,0,5,0,3,0,13,4,0,0,0,3,7,0,5,0,18,3,0,0,0,4,9,3,3,0,22,0,0,0,0,0,18,0,0,0,23,0,0,0,0,0,5,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,8,33,19,20,21,47,12,32,4,185,0,5,0,0,0,0,0,0,0,5
505031100,0,0,0,0,0,0,0,0,0,3,13,200,97,29,51,21,9,9,3,438,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,14,0,6,5,0,0,0,0,0,0,11,0,5,3,0,5,0,0,0,0,12,0,0,5,8,6,0,0,0,0,22,0,3,9,0,11,15,0,4,0,44,0,0,5,6,17,23,9,18,0,75,0,0,0,0,5,18,18,21,0,65,3,0,0,0,0,3,30,24,0,66,0,0,0,0,4,10,6,14,0,38,0,0,0,0,0,4,6,6,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,13,28,28,17,50,75,75,85,0,376,0,3,0,0,0,0,0,0,0,4
505031101,0,5,5,0,0,0,0,0,0,10,35,379,184,64,101,47,11,29,7,846,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,8,4,4,0,0,0,0,0,17,0,3,0,7,4,0,0,0,0,18,0,0,0,3,3,10,0,4,0,17,0,0,3,0,3,4,4,4,0,23,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,21,18,23,19,8,12,0,130,0,4,0,0,0,0,0,0,0,3
505031102,0,0,0,0,0,0,0,0,0,0,6,78,43,12,21,15,9,5,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,12,0,0,3,0,0,5,0,6,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,0,4,0,7,0,35,0,4,0,0,0,0,0,0,0,0
505031104,0,0,0,0,0,0,0,0,0,0,0,17,11,3,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,5,4,6,0,52,0,0,0,0,0,0,0,0,0,0
505031105,0,0,0,0,0,0,0,0,0,0,21,123,62,26,17,20,4,5,4,275,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,14,4,3,9,5,18,6,85,0,0,0,0,0,0,0,0,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,9,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,11,0,3,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,15,5,5,0,40,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,0,3,59,21,5,11,17,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,7,0,0,0,15,0,0,4,3,13,4,0,4,0,24,0,0,0,5,6,6,0,0,0,20,0,0,0,0,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,6,12,36,14,5,15,0,115,0,3,0,0,0,0,0,0,0,3
