POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,10,0,0,6,4,0,0,0,0,20,0,0,4,3,0,0,0,0,5,0,0,0,7,4,0,3,0,19,0,0,0,0,0,3,0,0,7,0,0,0,10,12,10,6,0,41,0,0,0,0,4,3,0,0,9,0,0,0,4,8,9,0,0,19,0,0,0,0,0,0,0,0,0,0,4,18,38,36,28,12,0,143,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,0,4,0,0,0,7,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,18,15,10,4,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,4,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,10,0,0,0,8,0,3,0,0,18,0,3,11,8,3,0,3,0,26,0,0,9,7,8,3,0,0,27,0,0,0,6,5,5,0,0,21,0,0,0,8,4,0,0,0,20,0,0,6,12,24,4,6,0,47,0,0,0,0,5,0,0,0,4,0,0,0,0,8,3,3,0,14,0,0,0,0,0,0,0,0,0,0,5,33,61,63,36,15,6,217,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,12,0,0,7,3,0,3,0,0,16,0,6
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,8,4,0,7,3,0,22,0,0,15,16,11,13,3,0,53,0,4,12,16,10,10,4,0,44,0,8,15,23,25,12,9,0,92,0,3,44,79,99,45,6,0,280,0,0,9,41,47,30,3,0,142,0,0,11,65,85,50,11,0,221,0,0,0,0,3,0,0,0,3,0,12,115,255,284,166,33,0,871,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,10,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,6,14,10,0,0,32,0,0,0,0,0,0,0,0,6,0,0,0,5,9,5,5,0,15,0,0,0,0,0,0,0,0,0,0,5,11,23,32,26,7,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
507011159,0,0,4,0,0,4,0,0,5,5,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,17,0,0,0,4,3,5,0,0,9,0,0,4,7,5,0,0,0,20,0,3,3,4,11,13,3,0,35,0,0,13,4,11,11,0,0,41,0,5,18,15,17,12,0,0,72,0,0,18,13,24,4,0,0,68,0,0,6,23,15,13,0,0,68,0,0,15,20,21,5,4,5,75,0,0,25,49,85,41,3,0,197,0,0,0,12,24,11,0,0,53,0,0,7,20,25,15,0,0,69,0,0,0,0,0,0,0,0,8,6,24,119,182,259,143,23,3,765,0,0,0,8,0,0,0,0,11,8,0,0,0,0,0,0,0,16,0,6,5,0,0,0,0,0,19,0,3,0,5,5,0,0,0,12,0,6,3,5,3,4,0,0,17,0,0
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,4,0,4,5,0,7,0,11,0,0,0,0,3,4,0,0,7,0,0,4,5,0,3,0,0,6,0,3,3,7,3,10,3,0,27,0,0,10,3,7,8,3,0,33,0,3,7,3,0,0,0,0,20,0,0,0,5,5,4,0,0,16,0,0,3,7,3,0,0,0,14,0,0,0,10,5,8,0,0,27,0,0,0,0,0,0,0,0,9,0,0,0,6,9,6,0,0,19,0,0,0,0,0,0,0,0,0,5,16,33,51,40,39,19,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,4
507011161,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,10,4,3,7,4,0,6,0,0,25,0,9,3,6,0,0,0,0,22,0,8,17,10,5,6,4,0,59,0,10,28,18,7,6,0,0,70,0,4,25,8,9,3,0,0,48,0,0,10,12,8,9,0,0,35,0,0,3,8,9,5,0,0,22,0,0,6,12,11,9,0,0,42,0,0,0,7,3,4,0,0,11,0,0,4,3,0,6,4,0,14,0,0,0,0,0,0,0,0,0,4,32,111,102,66,43,4,0,367,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,14,0,0,0,7,5,0,0,0,13,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,8,0,0
507011163,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,9,0,0,0,3,0,0,0,0,4,0,0,0,6,4,0,0,0,14,0,0,8,3,5,0,0,0,19,0,0,7,5,0,0,0,0,15,0,0,4,4,5,0,0,0,18,0,0,3,4,8,5,0,0,17,0,0,8,6,6,7,0,0,17,0,0,0,3,4,3,0,0,10,0,0,0,0,4,9,0,0,20,0,0,0,0,0,0,0,0,5,0,0,34,36,41,33,11,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
507011259,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,4,0,6,0,0,13,0,4,6,0,0,4,0,0,15,0,4,6,4,4,0,0,0,24,0,0,3,7,11,11,3,0,34,0,0,4,10,3,3,0,0,23,0,0,5,4,6,4,0,0,23,0,0,3,7,6,0,0,0,19,0,0,0,13,10,0,0,0,33,0,0,0,3,4,5,0,0,18,0,0,0,3,8,4,0,0,15,0,0,0,0,0,0,0,0,0,4,13,39,56,66,47,14,0,234,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,9,0,0
507011260,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,7,0,3,3,4,3,0,0,0,15,0,0,4,4,8,3,0,0,27,0,4,15,10,8,4,0,0,36,0,10,28,18,14,9,0,0,72,0,4,26,30,26,14,0,4,108,0,3,21,33,32,21,5,0,118,0,0,20,44,27,26,0,0,130,0,0,42,110,91,64,3,0,314,0,0,10,43,49,28,3,0,138,0,0,8,60,82,40,10,0,199,0,0,0,0,0,4,0,0,3,12,23,189,361,344,214,36,3,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,3,0,4,0,0,0,0,0,10,5,0,6,0,0,0,0,0,14,0,10,0,5,5,0,0,0,11,4,3
507021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,3,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,3,5,0,5,0,13,0,0,3,6,0,4,0,0,22,0,3,9,4,3,4,0,0,20,0,7,3,9,9,3,0,0,25,0,0,5,7,8,0,0,0,27,0,0,3,16,12,6,0,0,37,0,0,9,15,23,23,7,0,79,0,0,0,3,10,3,5,0,20,0,0,0,4,13,10,0,0,31,0,0,0,0,0,0,0,0,0,0,19,44,64,83,62,20,6,303,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,9,0,3,0,3,0,0,3,0,16,0,0,7,3,0,6,0,0,14,0,0,0,0,3,5,0,0,9,0,0
507021165,0,0,5,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,3,0,19,3,4,0,4,0,9,3,0,29,0,6,0,9,6,3,5,0,30,3,11,18,18,8,11,8,0,85,0,10,17,25,16,17,5,0,94,0,13,39,46,23,31,14,0,176,0,22,93,57,40,34,16,0,263,0,12,54,62,41,29,9,5,212,0,0,62,67,55,39,7,0,235,0,0,32,54,58,33,22,0,200,0,0,64,192,200,152,30,0,635,0,0,12,55,74,62,6,0,207,0,0,10,69,135,84,18,3,321,0,0,0,3,4,0,0,0,13,4,99,415,669,674,519,144,17,2541,0,0,5,9,0,4,0,0,15,11,5,5,0,5,4,5,0,31,0,12,11,9,4,13,4,0,58,0,10,16,20,9,7,12,0,73,0,6,32,20,16,8,6,0,95,0,16
507021166,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,3,0,4,0,0,3,0,0,0,0,3,5,6,0,19,0,0,4,4,5,7,0,0,25,0,0,0,12,5,3,6,0,37,0,0,10,13,9,8,3,0,43,0,0,11,27,10,11,0,0,59,0,0,20,18,8,17,0,0,67,0,0,15,14,13,7,0,0,47,0,0,10,8,16,8,4,0,55,0,0,11,24,35,20,9,0,92,0,0,0,9,17,12,3,0,37,0,0,0,9,18,9,0,0,42,0,0,0,0,0,0,0,0,0,4,10,85,143,131,115,26,6,525,0,0,0,0,5,0,0,0,5,0,4,4,3,3,0,0,0,12,0,3,0,8,0,0,0,0,13,0,5,3,4,0,3,4,0,23,0,0,0,0,8,5,0,0,23,0,0
507021167,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,14,0,0,0,3,4,10,0,0,15,0,0,3,0,4,3,0,0,20,0,7,14,14,3,10,5,0,39,0,3,25,14,14,15,3,0,72,0,6,29,10,14,21,4,0,84,0,3,16,32,32,15,6,0,103,0,0,17,25,16,22,0,0,76,0,0,10,49,51,32,6,0,151,0,0,6,10,23,11,4,0,58,0,0,4,27,26,21,0,4,86,0,0,0,0,0,6,0,0,3,0,17,132,190,187,165,37,9,737,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,10,0,0
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,9,0,0,0,11,0,0,0,6,4,3,0,0,12,0,3,6,4,5,0,0,0,9,0,0,0,3,5,0,0,0,10,0,0,0,5,3,0,0,0,12,0,0,0,3,0,0,3,0,11,0,0,0,8,5,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,16,34,35,10,5,0,103,0,0,0,0,5,0,0,0,5,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,5,4,3,0,0,0,11,0,0,0,7,0,0,0,0,6,0,0
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,7,0,0,5,3,4,3,0,0,9,0,0,0,3,3,3,0,0,7,0,0,0,3,0,11,0,0,15,0,0,0,0,4,0,0,0,6,0,0,0,4,12,9,0,0,23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,14,32,32,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,4,0,7,7,3,0,0,0,0,17,0,0,4,0,0,0,0,0,16,0,0,4,7,0,7,0,0,20,0,0,0,4,0,0,0,0,11,0,0,7,3,7,4,0,0,20,0,0,3,14,19,12,0,0,46,0,0,0,0,4,10,0,0,11,0,0,0,7,18,7,0,0,35,0,0,0,0,0,0,0,0,0,0,11,32,48,63,38,3,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,4,12,0,4,3,0,0,21,0,4,7,7,3,6,0,0,32,0,0,12,12,12,7,0,0,44,0,0,10,24,18,10,7,0,71,0,0,15,18,18,10,0,0,59,0,0,38,93,68,62,16,0,281,0,0,19,44,51,25,6,0,141,0,0,11,98,132,78,11,0,333,0,0,0,0,0,0,0,0,0,0,10,127,298,319,208,51,4,1012,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5
507031174,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,8,5,0,4,3,0,0,0,0,17,0,0,4,0,8,0,0,0,15,0,7,8,12,8,5,4,0,40,0,0,4,4,7,0,0,0,24,0,0,5,10,8,0,0,0,26,0,0,0,4,5,0,0,0,11,0,0,4,0,13,3,6,0,34,0,0,0,8,4,6,0,0,10,0,0,0,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,8,49,51,48,25,10,0,194,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,13,0,0
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,4,0,9,0,0,0,0,3,0,0,0,11,0,0,8,3,7,6,6,0,20,0,0,6,5,0,8,6,0,19,0,0,10,3,5,0,0,0,20,0,0,0,0,8,0,0,0,9,0,0,0,6,11,0,0,0,21,0,0,6,5,10,16,0,0,40,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,34,54,35,16,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
507041175,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,10,0,8,3,4,4,3,3,0,31,0,5,3,0,3,6,0,0,23,0,5,7,8,9,8,3,0,40,0,7,18,13,10,7,0,0,61,0,3,18,14,7,4,5,0,55,0,0,10,9,14,16,4,0,50,0,0,9,12,10,8,0,0,42,0,0,22,42,42,24,13,0,139,0,0,10,21,22,4,3,0,67,0,0,23,67,93,50,11,0,242,0,0,0,3,0,0,0,0,7,4,25,128,211,225,136,47,9,788,0,6,0,3,0,0,0,0,7,4,3,4,0,0,4,0,0,15,0,11,4,3,5,0,0,0,27,0,3,5,5,0,0,0,0,19,0,3,4,4,4,0,5,0,25,0,7
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,6,5,3,5,0,0,13,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,8,7,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,5,0,0
507041177,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,7,0,3,0,5,0,0,0,0,7,5,0,0,8,0,5,0,0,19,0,3,3,0,0,7,0,0,22,0,0,8,3,3,3,0,0,27,0,4,11,12,6,7,3,0,40,0,0,16,5,16,14,0,0,51,0,0,3,5,6,12,4,0,41,0,0,9,7,9,6,0,0,27,0,0,7,24,11,18,5,0,61,0,0,0,7,3,6,3,0,19,0,0,4,6,12,5,0,3,37,0,0,0,0,4,0,0,0,0,3,14,66,83,86,93,20,5,375,0,0,0,0,3,0,0,0,5,6,0,0,0,3,0,0,0,4,4,0,0,6,0,4,0,0,12,0,3,3,3,0,5,0,0,14,0,0,0,5,4,9,4,0,21,0,4
507041178,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,7,4,3,4,0,0,0,15,0,0,0,3,3,0,3,0,24,0,0,11,6,3,9,0,0,27,0,8,9,8,6,3,3,0,45,0,19,39,22,18,18,0,0,113,0,17,49,31,23,12,3,3,141,0,8,31,17,14,11,12,0,95,0,0,20,24,25,11,4,0,82,0,0,5,13,22,9,3,0,47,0,0,22,44,37,41,6,3,157,0,0,4,12,22,13,5,0,50,0,0,3,43,75,49,8,0,182,0,0,0,5,0,0,0,0,11,10,59,204,238,248,173,52,9,999,0,0,0,3,0,0,0,0,9,6,0,0,0,0,0,5,0,15,0,4,0,14,3,0,0,0,27,0,0,4,3,6,6,0,0,23,0,3,0,0,6,6,0,0,24,0,3
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,4,0,0,7,6,0,8,0,0,16,0,0,9,0,3,0,0,0,14,0,0,8,7,8,6,3,0,26,0,0,4,10,0,0,0,0,14,0,0,4,6,7,5,0,0,18,0,0,0,0,3,0,0,0,4,0,0,0,12,10,16,0,0,43,0,0,0,0,0,8,0,0,5,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,3,7,32,42,28,50,10,0,175,0,0,0,6,0,0,0,0,6,8,0,0,0,0,3,0,0,15,4,0,3,0,6,5,0,0,14,0,0,0,0,0,0,0,0,5,0,0,4,3,6,6,0,0,24,0,3
