POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
507011260,3,19,55,113,150,42,0,386,108,155,170,126,84,16,0,653,0,8,13,30,62,24,4,148,0,0,0,0,0,0,0,4,7,22,46,94,100,32,6,306,0,3,15,37,75,40,9,174,0,4,3,14,12,9,0,34,0,3,0,5,21,9,0,49,117,211,164,139,74,12,0,714,4,4,4,16,10,3,0,33,54,91,115,133,113,19,0,521,1038,1560,1673,1266,753,158,11,6459,45,50,64,61,46,5,0,282,1343,2028,2208,1866,1303,303,28,9089,1074,1609,1757,1355,822,173,10,6801,200,323,314,350,325,78,9,1599,21,39,66,75,88,30,3,322,0,8,11,27,29,12,4,86,222,369,389,452,436,124,17,2005,45,50,64,61,46,5,0,282,1343,2028,2208,1866,1303,303,28,9089
507021164,5,3,10,23,44,25,6,119,38,37,29,31,25,6,0,165,0,0,4,9,22,8,0,43,0,0,0,0,0,0,0,0,0,5,8,15,17,6,0,52,0,0,0,11,19,12,5,44,0,0,4,0,0,0,0,9,0,0,0,0,4,10,0,20,52,43,37,41,16,11,0,200,0,0,0,0,0,0,0,7,23,19,23,20,32,12,0,126,294,322,286,321,204,62,6,1490,11,11,11,17,6,11,0,69,413,422,397,443,336,125,20,2159,306,338,301,328,220,63,0,1562,84,72,76,74,84,31,12,431,7,8,7,22,18,15,3,84,0,0,0,3,7,0,0,16,95,77,84,98,112,53,15,532,11,11,11,17,6,11,0,69,413,422,397,443,336,125,20,2159
507021165,15,49,95,208,353,150,30,895,214,294,363,295,230,60,6,1465,4,19,36,108,131,73,14,381,0,0,0,0,0,5,0,4,12,23,68,152,204,75,10,546,10,13,14,71,142,88,22,354,3,4,16,17,16,5,0,60,3,4,12,30,48,39,5,135,341,473,413,355,204,45,5,1841,0,3,3,13,16,11,0,50,119,223,276,327,293,99,13,1340,1987,2955,2892,2581,1837,460,49,12759,85,117,145,128,111,37,4,627,2687,3977,4054,3887,3136,937,121,18789,2064,3087,3053,2787,2013,520,55,13575,477,668,709,747,747,256,35,3650,47,96,134,175,206,83,20,769,9,4,12,42,59,44,5,164,536,775,853,971,1011,383,61,4591,85,117,145,128,111,37,4,627,2687,3977,4054,3887,3136,937,121,18789
507021166,5,14,18,56,108,54,6,266,79,60,72,73,58,15,3,361,0,4,5,21,39,16,0,86,0,0,0,0,0,0,0,0,3,8,6,28,51,19,3,119,0,0,4,13,35,21,4,79,0,0,0,6,6,0,0,20,0,3,0,3,14,10,0,31,104,109,75,99,59,11,0,454,0,0,0,3,9,3,0,11,45,46,54,78,61,26,3,315,625,627,648,622,416,134,9,3085,24,31,35,32,32,11,0,171,853,858,889,940,757,265,31,4589,652,657,689,673,449,146,9,3276,154,148,143,187,195,68,10,911,20,19,21,39,58,24,6,188,0,7,3,8,17,7,0,51,178,167,165,240,275,106,15,1145,24,31,35,32,32,11,0,171,853,858,889,940,757,265,31,4589
507021167,4,19,32,51,85,39,9,235,60,76,78,41,42,17,0,314,0,0,9,20,11,22,5,69,0,0,0,0,0,0,0,0,3,10,12,53,65,25,0,162,0,6,4,19,46,24,0,106,0,3,3,7,9,3,0,24,0,0,3,5,10,4,0,27,92,116,74,65,46,11,0,395,0,0,0,8,6,0,0,21,29,49,58,73,37,21,0,272,577,775,704,565,437,106,11,3175,32,26,24,41,22,3,0,152,769,1028,951,875,714,217,31,4586,591,804,745,615,459,112,16,3342,127,160,154,185,165,63,4,873,15,24,24,28,55,28,5,189,3,4,4,3,13,9,0,34,144,196,182,220,233,101,13,1090,32,26,24,41,22,3,0,152,769,1028,951,875,714,217,31,4586
507031169,0,8,18,30,25,7,0,87,21,40,29,28,15,0,0,136,0,3,5,4,13,4,0,24,0,0,0,0,0,0,0,0,3,3,10,16,21,8,0,58,0,4,4,3,5,4,0,24,0,0,4,0,4,0,0,9,0,0,0,3,11,0,0,14,24,56,39,32,11,0,0,161,0,0,0,0,3,0,0,3,11,15,35,24,14,0,0,110,183,273,287,189,81,14,0,1027,8,11,7,8,7,0,0,43,246,377,406,298,158,26,4,1520,192,279,312,209,89,14,0,1097,45,64,74,56,43,3,0,289,7,20,3,11,10,5,0,58,0,3,6,11,15,4,0,33,50,84,88,80,65,11,4,388,8,11,7,8,7,0,0,43,246,377,406,298,158,26,4,1520
507031170,0,9,15,25,37,30,0,112,18,33,21,25,21,9,0,131,0,0,4,7,11,4,0,27,0,0,0,0,0,0,0,0,3,3,3,14,27,13,0,64,0,0,0,4,10,5,0,30,0,0,0,5,3,0,0,8,0,0,0,4,4,0,0,13,30,32,29,37,26,5,0,154,0,0,0,5,4,0,0,6,11,10,26,25,22,8,0,113,136,175,182,173,117,27,5,811,5,7,7,13,18,3,0,52,191,248,272,290,253,74,3,1319,144,178,199,182,132,28,5,863,34,51,45,66,74,25,0,294,4,9,9,18,20,11,0,79,0,3,0,7,6,7,0,25,40,59,66,93,105,41,5,405,5,7,7,13,18,3,0,52,191,248,272,290,253,74,3,1319
507031172,0,0,12,24,15,10,0,65,17,30,28,20,5,0,0,97,0,0,8,6,7,3,0,28,0,0,0,0,0,0,0,0,0,3,6,22,16,9,0,56,0,0,4,11,11,5,0,31,0,0,4,0,0,0,0,4,0,0,7,0,6,0,0,12,15,34,30,14,6,0,0,96,0,0,0,3,0,0,0,0,6,16,25,25,13,5,0,89,185,218,211,208,149,23,0,992,10,14,13,15,8,0,0,66,237,302,298,320,230,50,4,1432,188,227,221,232,162,24,0,1052,35,44,46,57,49,11,0,244,0,12,13,16,10,7,0,59,0,0,0,0,0,0,0,6,35,56,65,74,61,23,0,311,10,14,13,15,8,0,0,66,237,302,298,320,230,50,4,1432
507031173,5,19,47,118,157,42,10,400,54,151,177,149,89,12,0,630,0,10,14,42,55,21,7,144,0,0,0,0,3,0,0,0,0,18,29,101,139,34,6,332,3,0,15,50,103,30,5,208,0,6,8,9,11,5,0,38,0,0,5,13,32,12,0,69,42,136,155,129,74,11,0,546,0,0,0,8,8,3,0,23,24,69,95,139,110,23,0,455,598,1483,1690,1512,995,145,10,6426,29,49,64,95,62,10,0,307,738,1874,2197,2198,1633,293,19,8958,613,1533,1745,1597,1064,152,10,6708,87,250,335,406,386,94,9,1565,9,43,49,81,98,27,0,311,0,9,5,19,27,8,3,62,98,294,388,501,510,130,9,1935,29,49,64,95,62,10,0,307,738,1874,2197,2198,1633,293,19,8958
507031174,0,4,21,37,48,10,0,124,37,48,56,39,31,5,0,215,0,3,9,9,16,5,0,42,0,0,0,0,0,0,0,0,0,6,13,18,15,10,3,68,0,0,8,3,7,0,0,17,0,0,0,0,5,0,0,8,0,0,0,3,6,3,0,14,52,63,68,49,23,4,0,263,0,0,0,6,3,0,0,8,26,24,31,38,25,7,0,149,371,329,341,251,143,30,5,1465,20,15,16,18,6,3,0,73,490,472,506,406,271,64,5,2219,382,351,357,275,160,37,5,1550,80,98,104,89,70,21,0,458,7,10,26,24,26,9,0,111,0,4,0,8,3,3,0,26,86,111,137,122,105,27,3,592,20,15,16,18,6,3,0,73,490,472,506,406,271,64,5,2219
507031261,0,8,12,36,50,20,4,127,14,23,34,33,14,16,0,138,0,3,0,4,16,10,0,35,0,0,0,0,0,0,0,0,0,3,8,17,38,6,0,76,0,0,0,9,16,10,0,36,0,0,0,0,5,0,0,3,0,0,0,0,7,0,0,12,14,42,44,45,28,3,0,175,0,0,0,0,0,0,0,8,6,17,26,45,35,7,0,139,129,274,375,386,232,51,0,1451,3,11,11,19,10,9,0,62,167,370,483,553,393,121,6,2088,136,285,397,416,251,54,0,1538,23,58,68,93,93,41,4,380,0,13,11,24,26,16,0,97,0,0,3,3,8,0,0,13,24,68,82,116,130,55,4,491,3,11,11,19,10,9,0,62,167,370,483,553,393,121,6,2088
507041175,4,6,26,53,73,42,14,220,57,73,84,66,47,19,4,356,5,0,13,19,44,17,6,96,0,0,0,0,0,0,0,0,8,5,13,29,43,29,7,126,5,0,4,21,31,34,11,100,3,0,0,10,0,5,0,15,0,0,6,9,11,4,4,31,78,83,101,76,45,12,5,397,0,0,0,0,3,4,0,17,25,59,64,71,52,26,8,311,672,817,928,786,474,127,24,3820,22,32,29,25,25,10,0,138,848,1040,1200,1086,769,271,52,5265,688,861,968,831,516,138,24,4026,122,137,168,190,183,80,19,891,16,12,35,39,37,28,10,170,0,0,8,5,10,11,4,37,138,150,203,233,221,116,27,1092,22,32,29,25,25,10,0,138,848,1040,1200,1086,769,271,52,5265
507041176,0,0,0,14,10,10,3,36,11,10,16,14,12,0,0,59,0,0,0,10,3,0,0,18,0,0,0,0,0,0,0,0,0,0,4,7,13,4,0,25,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,7,6,14,6,0,0,49,0,0,0,0,0,0,0,0,7,4,3,7,12,4,0,37,37,88,86,116,85,28,0,444,3,0,0,6,5,0,0,11,61,110,120,162,128,46,4,639,43,93,91,121,91,29,0,466,16,16,24,31,24,12,3,125,5,3,5,6,11,3,0,26,0,0,0,0,5,0,0,5,11,18,26,36,38,16,3,161,3,0,0,6,5,0,0,11,61,110,120,162,128,46,4,639
507041177,5,7,11,29,77,28,6,168,71,54,56,55,52,8,0,300,0,3,4,14,36,6,9,78,0,0,0,0,0,0,0,0,4,7,13,33,45,14,9,123,4,0,3,7,26,23,0,69,0,0,4,6,8,4,0,23,3,0,0,3,13,5,4,33,82,82,48,58,57,0,0,329,0,0,0,0,5,0,0,8,47,29,45,39,70,19,4,265,578,587,523,517,375,98,14,2682,30,16,25,38,24,8,0,142,774,753,716,743,673,189,29,3877,602,608,557,544,410,106,18,2837,131,103,117,133,179,56,8,721,12,21,14,29,39,18,0,143,0,3,3,3,21,7,0,34,149,128,130,171,237,72,14,896,30,16,25,38,24,8,0,142,774,753,716,743,673,189,29,3877
507041178,8,22,27,84,117,55,16,325,137,141,95,99,59,24,4,558,3,7,10,28,36,30,8,117,0,0,0,0,0,0,0,3,9,13,17,54,70,36,9,203,6,0,3,24,43,29,5,111,5,6,5,3,3,5,0,23,0,6,9,3,13,3,4,37,215,190,113,104,67,13,0,710,0,0,0,3,3,3,0,14,100,94,64,119,75,32,11,502,1295,1054,1043,868,650,169,23,5095,90,34,45,40,30,11,0,254,1792,1461,1364,1316,1043,321,49,7348,1357,1104,1081,946,694,180,22,5391,301,259,203,258,237,94,17,1375,30,54,32,60,62,31,10,277,0,3,4,8,15,13,5,48,342,316,241,327,314,136,30,1701,90,34,45,40,30,11,0,254,1792,1461,1364,1316,1043,321,49,7348
507041179,3,11,7,23,51,13,4,109,34,42,27,37,29,9,0,172,4,0,4,5,17,3,0,33,0,0,0,0,0,0,0,0,3,7,6,15,20,8,3,64,0,0,5,6,14,13,5,37,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,10,45,37,37,36,34,3,0,196,0,0,0,0,0,0,0,9,27,31,19,29,28,12,0,144,321,268,276,274,228,78,7,1452,9,10,12,14,20,4,0,71,426,371,378,418,391,130,17,2129,335,286,290,301,242,89,7,1553,70,67,63,84,93,28,3,409,6,4,12,17,29,9,5,77,0,6,0,0,8,6,0,26,75,79,75,105,127,38,10,506,9,10,12,14,20,4,0,71,426,371,378,418,391,130,17,2129
507041180,0,8,5,35,30,21,0,102,21,31,30,31,15,3,0,131,0,7,3,7,22,10,0,49,0,0,0,0,0,0,0,0,0,3,3,13,26,13,3,63,0,0,0,10,12,12,3,38,0,4,5,0,0,5,0,7,0,0,0,4,3,6,0,9,34,31,38,34,19,7,0,156,0,0,0,0,0,0,0,6,19,17,20,24,35,11,0,132,198,196,189,232,162,56,4,1046,9,3,13,15,12,0,0,53,275,273,293,357,290,105,9,1609,211,202,206,246,184,59,4,1113,52,51,67,74,64,36,5,347,3,11,12,19,22,11,0,76,0,0,0,7,4,6,0,19,52,65,77,104,97,47,5,443,9,3,13,15,12,0,0,53,275,273,293,357,290,105,9,1609
507041181,8,18,28,71,118,74,13,326,108,119,106,96,62,20,0,510,4,5,13,42,44,30,9,132,0,0,0,0,0,0,0,0,3,10,25,45,61,31,4,176,4,0,7,13,44,48,11,127,4,3,3,5,4,6,0,27,0,0,0,6,4,18,0,37,147,137,117,78,68,8,5,563,0,0,4,4,3,4,5,18,58,70,61,99,77,32,5,403,1063,1022,1018,868,564,200,21,4758,46,34,39,62,42,9,4,229,1387,1364,1359,1301,975,394,56,6840,1097,1077,1061,943,603,215,29,5020,222,228,227,244,264,120,19,1322,19,24,31,40,58,48,3,227,5,4,5,7,13,10,6,50,250,258,260,296,334,172,26,1598,46,34,39,62,42,9,4,229,1387,1364,1359,1301,975,394,56,6840
507041182,4,50,111,225,301,111,12,813,119,351,326,252,171,34,9,1262,3,19,41,76,122,29,5,298,0,0,0,0,0,0,0,0,11,41,72,138,175,52,3,505,0,7,18,48,96,46,3,220,4,5,16,11,14,3,0,64,3,9,13,10,34,14,0,82,167,466,358,272,170,22,0,1452,0,0,4,9,21,6,0,35,83,294,310,276,289,60,4,1313,1092,2808,2899,2220,1453,288,14,10777,58,87,94,111,86,20,0,449,1473,3893,3959,3350,2537,578,35,15827,1137,2981,3082,2402,1630,318,11,11566,247,726,641,660,600,177,9,3058,25,95,123,149,170,59,12,632,6,10,24,23,50,9,0,125,275,828,784,842,817,242,22,3813,58,87,94,111,86,20,0,449,1473,3893,3959,3350,2537,578,35,15827
507041183,0,3,5,12,14,8,0,39,12,10,10,6,10,0,0,61,0,0,0,0,5,4,0,12,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,22,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,25,18,9,14,0,0,89,0,0,0,0,0,0,0,0,11,18,12,19,11,6,0,64,131,133,150,111,79,25,4,631,3,4,5,9,4,0,0,23,166,185,193,164,131,48,3,895,133,141,155,125,88,27,4,675,26,35,32,30,23,17,0,160,9,5,0,8,6,0,0,33,0,0,0,0,3,0,0,9,34,41,31,35,37,17,6,198,3,4,5,9,4,0,0,23,166,185,193,164,131,48,3,895
507041184,0,3,7,8,17,16,3,51,13,11,11,5,13,0,0,58,0,0,0,4,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,9,10,0,21,0,0,0,6,4,7,3,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,12,11,13,12,12,4,0,69,0,0,0,0,3,0,0,3,8,9,3,10,11,11,0,50,95,71,79,106,72,47,0,473,6,0,0,4,10,0,0,22,124,94,109,157,130,87,8,709,98,76,82,113,81,58,0,505,27,13,28,23,32,21,3,147,3,4,0,5,5,9,3,31,0,0,0,0,6,0,0,8,23,21,30,27,46,33,6,186,6,0,0,4,10,0,0,22,124,94,109,157,130,87,8,709
507051186,0,11,16,54,69,31,3,178,24,48,50,53,29,11,0,209,0,0,5,12,22,5,0,53,0,0,0,0,0,0,0,4,0,4,11,20,32,6,0,91,0,5,0,9,25,4,0,49,0,0,3,0,0,0,0,12,0,0,0,9,12,7,0,29,32,67,62,57,34,7,0,269,0,0,0,0,5,5,0,5,11,35,40,54,51,7,0,196,153,311,383,346,244,25,3,1469,3,4,21,20,14,3,0,72,212,445,559,568,452,81,4,2322,159,322,405,377,278,35,0,1576,34,86,116,133,112,25,6,511,13,15,16,23,37,11,0,117,0,3,0,16,15,6,0,44,50,109,131,171,162,45,3,673,3,4,21,20,14,3,0,72,212,445,559,568,452,81,4,2322
507051187,8,4,26,48,81,30,6,206,62,60,71,59,41,4,0,300,0,4,3,13,21,6,4,56,0,0,0,0,0,0,0,0,9,8,16,31,31,6,0,97,0,3,0,18,10,3,3,40,0,0,0,0,3,0,0,7,0,4,6,7,10,0,0,25,61,86,83,69,46,8,0,350,0,0,4,5,9,0,0,17,33,36,42,51,46,9,0,212,453,368,446,379,275,31,3,1951,31,15,19,29,23,0,0,117,625,553,656,620,491,79,8,3039,475,390,470,404,296,36,3,2066,101,140,134,148,123,28,0,669,15,13,32,31,47,18,5,157,6,0,6,6,8,5,0,29,118,153,172,191,177,49,6,853,31,15,19,29,23,0,0,117,625,553,656,620,491,79,8,3039
507051188,15,78,136,283,359,93,5,966,215,328,310,222,169,44,0,1295,4,19,38,68,109,41,5,279,0,0,0,0,0,0,0,4,10,27,52,155,197,66,10,511,3,10,17,66,141,62,5,317,3,8,8,12,13,10,0,55,4,9,12,30,56,17,0,118,281,475,406,306,170,18,0,1661,0,0,9,12,16,3,0,43,141,175,235,269,215,45,4,1084,2272,2816,2244,1806,1264,230,22,10656,98,92,105,109,83,18,0,511,2920,3806,3280,2948,2365,526,48,15901,2357,2919,2382,1971,1400,244,22,11296,402,662,633,646,616,193,22,3167,64,116,123,166,202,54,4,746,0,17,32,53,63,16,0,186,467,798,791,869,882,266,26,4096,98,92,105,109,83,18,0,511,2920,3806,3280,2948,2365,526,48,15901
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,4,0,0,17,0,0,0,0,0,0,0,0,5,3,5,7,4,0,0,26,6,0,3,9,4,0,0,22,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,5,3,5,7,4,0,0,26
507051190,3,4,11,32,46,20,0,120,18,34,29,30,18,6,4,137,0,0,0,12,23,5,0,45,0,0,0,0,0,0,0,0,4,0,4,16,26,7,0,66,0,0,0,0,12,13,0,26,0,0,0,0,5,3,0,6,0,0,0,3,3,3,0,13,22,48,32,30,27,0,0,172,0,0,5,3,3,3,0,9,9,28,21,39,27,6,0,127,161,203,216,237,194,49,4,1064,8,8,15,19,12,0,0,64,221,300,314,386,348,96,18,1673,167,214,231,256,204,49,4,1134,31,59,61,83,91,30,7,366,5,11,11,22,24,16,0,92,0,3,0,3,5,0,3,17,40,76,73,112,123,44,8,479,8,8,15,19,12,0,0,64,221,300,314,386,348,96,18,1673
507051191,3,5,16,30,55,15,4,128,45,52,60,45,26,3,0,225,0,4,6,10,22,3,4,37,0,0,0,0,0,0,0,0,5,5,10,26,18,11,3,75,0,6,3,12,10,6,0,36,0,0,0,0,4,0,0,10,0,0,0,5,9,0,0,19,58,85,79,54,19,3,0,287,0,0,0,4,3,0,0,5,25,31,37,37,28,8,0,173,443,311,364,356,174,40,8,1689,25,14,18,14,8,3,0,83,574,462,539,535,318,78,13,2517,457,319,382,380,185,44,8,1781,74,109,115,104,93,20,3,517,15,22,21,28,22,3,0,111,3,3,9,4,8,0,4,33,87,128,139,139,122,28,10,656,25,14,18,14,8,3,0,83,574,462,539,535,318,78,13,2517
507051192,0,3,14,28,35,18,5,95,29,28,27,19,19,3,0,125,0,3,0,8,16,5,0,29,0,0,0,0,0,0,0,0,0,0,6,12,17,9,0,46,0,0,0,5,16,3,0,34,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,6,28,31,43,38,19,3,0,157,0,0,0,0,5,0,0,6,10,12,21,18,20,7,0,96,190,187,216,175,136,24,0,931,5,7,8,12,12,0,0,47,258,265,302,283,249,62,5,1420,195,189,230,191,144,32,0,986,45,54,48,63,72,17,0,306,9,5,10,13,17,9,0,59,0,0,3,7,8,9,0,25,46,60,65,83,91,29,5,386,5,7,8,12,12,0,0,47,258,265,302,283,249,62,5,1420
507051193,0,6,14,59,60,21,0,157,48,49,37,51,32,3,0,217,0,0,4,16,16,0,0,34,0,0,0,0,0,0,0,0,3,7,10,18,31,9,0,78,0,5,5,4,19,8,0,43,0,0,3,0,5,0,0,3,0,0,0,6,15,3,0,21,66,64,56,58,27,0,0,273,0,0,0,0,4,3,0,9,29,32,32,37,28,3,0,165,407,242,230,248,121,31,0,1274,20,14,14,22,13,0,0,84,550,375,373,439,282,65,5,2082,423,259,249,267,136,34,0,1376,96,84,87,90,83,18,0,460,9,16,13,42,34,6,0,127,0,4,3,13,17,3,0,42,106,105,108,145,137,28,0,626,20,14,14,22,13,0,0,84,550,375,373,439,282,65,5,2082
507051312,9,8,20,47,41,18,4,138,108,70,49,40,19,0,0,285,0,0,4,9,17,5,0,43,0,0,0,0,0,0,0,0,5,3,10,17,19,6,0,59,0,5,3,3,21,7,0,38,0,0,4,4,3,0,0,10,0,0,5,9,7,5,0,22,114,100,68,46,23,0,0,344,0,0,0,0,0,0,0,9,61,45,33,46,27,4,0,208,822,431,370,257,139,19,3,2040,33,18,14,11,13,5,0,89,1092,625,526,436,260,53,7,2994,861,450,392,283,149,22,3,2161,164,131,89,102,71,19,5,575,31,26,26,23,25,5,5,142,5,5,3,6,8,0,0,25,199,159,127,136,105,26,5,750,33,18,14,11,13,5,0,89,1092,625,526,436,260,53,7,2994
507051313,3,10,26,44,31,12,0,129,28,63,75,45,16,8,0,240,0,0,8,7,29,4,0,55,0,0,0,0,0,0,0,0,3,9,11,19,14,13,0,68,0,3,0,9,16,3,0,32,0,4,0,3,0,0,0,8,0,0,0,5,7,0,0,16,39,95,82,55,18,8,0,294,0,0,3,4,0,4,0,11,19,41,51,49,31,0,0,187,212,389,446,324,159,25,3,1561,15,12,19,17,10,4,0,81,310,577,665,517,279,62,4,2419,227,411,473,355,177,25,3,1664,58,125,140,119,64,28,0,537,5,27,31,20,26,7,0,118,0,0,3,8,7,0,0,22,67,153,174,152,93,40,0,682,15,12,19,17,10,4,0,81,310,577,665,517,279,62,4,2419
