POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
506031124,12,73,22,0,101,35,40,8,0,81,17,22,0,0,45,9,3,0,0,9,10,11,0,0,26,20,20,0,0,36,18,5,0,0,25,6,8,3,0,15,4,0,0,0,9,133,178,33,3,340,31,11,3,0,46,86,16,0,0,100,78,13,0,0,95,37,4,0,0,42,15,4,0,0,27,19,3,0,0,19,54,4,4,0,58,34,3,0,0,41,8,0,0,0,9,360,69,11,0,434,39,85,25,0,146,119,54,10,0,177,95,42,0,0,139,43,10,0,0,52,27,18,3,0,49,34,19,0,0,54,75,6,4,0,84,39,13,3,0,51,17,3,0,0,24,487,244,42,4,774
506031125,10,28,3,0,42,30,16,4,0,47,14,9,0,0,19,0,0,0,0,5,8,14,0,0,24,4,5,0,0,7,5,3,0,0,5,0,6,0,0,0,0,6,0,0,4,76,73,7,0,159,23,9,0,0,32,45,6,0,0,52,43,0,0,0,48,21,0,0,0,21,13,4,0,0,12,9,0,0,0,13,14,0,0,0,14,13,3,0,0,17,3,0,0,0,5,182,27,0,0,213,30,35,3,0,69,79,20,6,0,104,60,11,0,0,71,26,0,0,0,29,24,16,0,0,36,11,3,0,0,18,19,0,0,0,22,11,4,0,0,14,3,6,0,0,3,260,102,8,0,375
506031126,38,307,101,0,446,17,60,3,0,83,24,70,4,0,92,0,10,0,0,10,19,73,9,0,110,7,13,6,0,29,34,19,0,0,53,14,7,0,0,20,4,13,3,0,17,158,574,132,0,867,10,39,6,0,60,35,7,0,0,42,54,13,0,0,67,10,0,0,0,10,18,4,0,0,22,10,6,0,0,17,56,5,0,0,67,42,6,0,0,47,10,0,0,0,8,245,87,13,0,348,45,348,109,0,502,54,68,5,0,124,74,82,6,0,164,10,10,0,0,17,36,85,16,0,133,19,16,6,0,43,94,30,0,0,118,56,7,0,0,70,15,13,3,0,27,409,654,144,0,1209
506031127,32,117,18,0,167,26,33,3,0,67,23,40,0,0,68,5,6,0,0,12,9,24,5,0,35,8,32,9,0,46,25,12,0,0,32,7,12,0,0,18,0,8,0,0,12,132,289,30,0,451,23,14,0,0,41,63,22,0,0,83,57,20,0,0,79,67,3,0,0,73,21,6,0,0,29,12,5,0,0,20,62,0,0,0,64,27,6,0,0,35,6,0,0,0,6,337,79,9,0,422,49,134,18,0,205,87,56,5,0,152,80,63,0,0,147,71,8,0,0,88,29,34,0,0,66,17,32,9,0,60,84,12,0,0,91,37,18,0,0,48,12,8,0,0,14,465,369,38,5,875
506031128,9,18,3,0,37,17,24,0,0,42,16,15,0,0,33,8,0,0,0,7,5,10,0,0,18,5,4,0,0,7,5,0,0,0,5,3,11,0,0,17,3,0,0,0,3,63,83,9,0,153,8,7,0,0,21,56,6,0,0,61,39,13,0,0,48,26,0,0,0,27,19,3,0,0,24,10,0,0,0,10,21,0,0,0,21,34,0,0,0,30,0,0,0,0,0,215,33,0,0,248,20,29,3,0,53,71,33,0,0,104,53,26,0,0,81,31,4,0,0,32,25,17,0,0,36,8,6,0,0,17,31,0,0,0,30,40,11,0,0,42,4,0,0,0,4,282,118,9,0,403
506031129,20,28,0,0,48,44,30,0,0,69,12,17,0,0,27,0,0,0,0,6,11,11,0,0,19,3,6,0,0,10,0,0,0,0,9,5,0,0,0,5,0,0,0,0,0,99,90,4,0,196,20,9,0,0,28,81,16,0,0,95,42,10,0,0,54,19,4,0,0,23,18,3,0,0,22,5,4,0,0,14,18,0,0,0,18,18,5,0,0,18,4,0,0,0,4,222,48,0,0,273,35,38,6,0,77,119,43,5,0,168,52,24,0,0,81,19,5,0,0,27,26,14,0,0,40,17,8,0,0,19,17,0,0,0,22,22,5,0,0,26,3,0,0,0,3,315,141,9,0,468
506031130,36,290,134,0,460,19,30,10,0,52,49,112,12,0,173,3,3,0,0,6,47,78,6,0,133,8,29,4,0,41,41,26,5,0,73,9,11,4,0,27,3,8,0,0,12,215,583,174,0,977,26,28,8,0,62,18,6,0,0,21,107,32,0,0,146,5,0,0,0,5,103,20,4,0,115,5,9,0,0,12,113,6,0,0,124,37,15,0,0,52,10,4,0,0,10,428,115,13,0,550,61,321,141,0,526,34,30,9,0,71,160,144,11,0,314,5,3,0,0,9,146,92,13,0,250,17,35,4,0,52,160,30,3,0,196,48,23,4,0,76,13,12,0,0,28,641,696,189,0,1531
506031131,28,120,10,0,160,49,59,4,0,111,24,55,0,0,72,9,15,0,0,24,21,36,4,0,63,9,15,3,0,25,6,4,0,0,10,12,3,0,0,15,0,3,0,0,5,146,312,28,0,493,19,32,0,0,52,105,30,0,0,133,76,25,0,0,94,46,9,0,0,49,25,8,0,0,37,14,0,0,0,20,18,0,0,0,23,27,6,0,0,32,9,0,0,0,9,327,115,5,0,444,44,149,14,0,209,151,92,4,0,247,94,73,3,0,167,50,24,0,0,72,46,44,4,0,97,26,17,3,0,48,25,3,0,0,27,36,11,3,0,43,13,3,0,0,17,478,424,32,0,936
506041132,19,100,19,0,136,18,14,0,0,36,23,40,0,0,61,0,6,0,0,10,13,25,4,0,42,6,17,0,0,23,25,6,0,0,33,3,0,5,0,9,4,6,0,0,13,107,215,32,0,351,30,29,0,0,55,45,4,0,0,56,90,21,0,0,117,30,0,0,0,34,16,4,0,0,20,14,4,0,0,21,56,3,0,0,57,43,12,0,0,54,4,0,0,0,3,327,73,0,0,408,44,124,23,0,194,63,19,0,0,87,114,62,0,0,179,35,7,0,0,42,27,31,4,0,59,20,18,0,0,36,78,7,0,0,85,46,14,5,0,60,4,7,0,0,11,433,290,36,0,763
506041133,24,53,16,0,93,46,44,5,0,90,28,17,0,0,48,0,6,0,0,7,22,19,0,0,42,5,3,0,0,10,17,5,0,0,20,13,0,0,0,12,0,0,0,0,0,150,150,20,0,322,15,17,0,0,31,96,7,0,0,104,53,24,0,0,78,61,4,0,0,67,22,0,0,0,24,7,5,0,0,8,37,0,0,0,36,31,5,0,0,29,7,0,0,0,7,328,59,3,0,392,40,70,16,0,126,141,51,5,0,199,80,39,0,0,127,65,6,4,0,72,41,22,4,0,62,15,6,0,0,19,51,8,0,0,55,38,8,0,0,48,7,0,0,0,10,481,211,25,0,717
506041134,8,22,7,0,30,15,12,3,0,31,14,12,0,0,30,3,0,0,0,5,8,10,0,0,20,0,8,0,0,11,14,4,0,0,20,5,7,0,0,14,0,5,0,0,4,72,79,9,0,160,22,15,3,0,36,45,13,0,0,61,61,15,0,0,76,40,3,0,0,42,18,0,0,0,20,19,0,0,0,18,39,3,0,0,38,30,6,0,0,31,0,0,0,0,3,267,53,3,0,318,24,32,4,0,58,65,27,3,0,88,75,32,0,0,102,37,4,0,0,47,28,15,0,0,45,14,9,0,0,29,49,4,0,0,60,40,8,0,0,48,3,6,0,0,10,335,133,13,0,481
506041135,16,31,0,0,58,26,22,0,0,51,21,19,0,0,34,4,3,0,0,9,18,19,0,0,37,3,4,6,0,9,4,3,0,0,8,9,0,0,0,10,0,4,0,0,0,101,112,10,0,220,19,11,0,0,33,61,7,0,0,75,93,18,0,0,114,40,3,0,0,48,21,3,0,0,23,9,0,0,0,13,37,0,0,0,37,23,5,0,0,31,3,0,0,0,3,313,58,3,0,372,44,40,3,0,84,88,38,0,0,122,111,39,0,0,152,44,9,0,0,56,42,17,0,0,61,15,12,6,0,27,44,3,0,0,46,28,10,0,0,39,4,4,0,0,9,420,168,10,0,597
506041136,35,204,63,0,295,13,32,0,0,52,51,83,0,0,132,4,3,0,0,5,18,51,4,0,72,12,12,0,0,22,29,30,3,0,59,10,18,0,0,30,6,3,0,0,8,168,439,74,0,675,39,34,0,0,71,47,14,0,0,59,114,38,0,0,155,31,0,0,0,33,19,11,0,0,28,13,5,0,0,16,51,5,0,0,55,36,8,0,0,49,6,3,0,0,8,347,120,4,0,472,71,239,63,0,365,59,47,4,0,111,167,121,0,0,289,34,9,0,0,41,30,66,4,0,94,19,16,0,0,36,76,38,3,0,114,48,28,0,0,76,6,5,0,0,18,521,559,73,0,1148
506041137,22,33,0,0,58,13,16,0,0,33,25,18,0,0,37,0,0,0,0,3,6,11,0,0,23,3,4,3,0,11,13,3,0,0,12,6,10,0,0,13,0,3,0,0,3,89,99,5,0,194,26,14,0,0,46,48,9,3,0,61,65,14,0,0,79,39,5,0,0,47,20,3,0,0,26,7,0,0,0,10,34,0,0,0,41,34,7,0,0,43,4,0,0,0,5,284,56,4,0,352,47,50,0,0,95,63,28,5,0,91,86,35,0,0,117,44,5,0,0,47,29,17,0,0,47,14,7,3,0,21,51,4,0,0,54,42,16,0,0,58,7,6,0,0,5,373,162,7,0,546
506051138,34,70,38,0,137,21,13,7,0,36,34,28,4,0,64,4,7,0,0,8,19,25,6,0,44,7,7,0,0,20,42,16,0,0,66,15,14,0,0,25,0,0,0,0,3,171,174,54,0,400,27,26,0,0,52,57,15,0,0,69,91,19,0,3,106,49,5,0,0,53,44,8,0,0,51,12,0,0,0,12,58,4,0,0,61,30,12,0,0,38,4,0,0,0,4,368,84,0,3,454,60,93,36,0,191,77,25,7,0,104,123,50,4,3,173,49,9,0,0,56,61,27,6,0,98,20,7,0,0,29,105,27,0,0,127,42,18,0,0,66,7,4,0,0,9,536,257,54,3,854
506051139,11,32,18,0,60,10,8,3,0,23,5,15,0,0,22,7,0,0,0,7,13,24,4,0,36,3,5,0,0,9,20,13,0,0,35,0,7,0,0,10,0,0,0,0,0,64,103,23,0,194,13,15,3,0,30,35,12,0,0,43,44,6,0,0,57,28,0,0,0,34,14,5,0,0,26,3,0,0,0,4,18,0,0,0,19,26,3,0,0,28,4,0,0,0,4,187,46,3,0,238,26,50,17,0,89,42,17,3,0,60,50,23,0,0,74,30,0,0,0,34,27,30,4,0,60,8,11,0,0,14,41,11,0,0,53,24,15,0,0,38,4,0,0,0,3,252,159,28,0,431
506051140,29,62,7,0,101,62,50,6,0,117,26,26,0,0,50,4,8,0,0,12,14,21,6,0,43,7,13,0,0,18,3,4,0,0,6,4,10,0,0,13,0,0,0,0,0,147,194,19,0,363,36,15,0,0,60,116,23,0,0,138,89,18,0,0,108,47,9,0,0,53,26,8,0,0,31,12,3,0,0,15,12,5,0,0,12,26,6,0,0,30,0,4,0,0,5,367,82,4,0,453,66,80,7,0,160,172,74,5,0,254,119,46,0,0,164,50,11,0,0,69,37,31,6,0,76,18,16,0,0,36,10,4,0,0,22,29,13,0,0,40,5,4,0,0,8,517,276,18,0,807
506051141,30,64,12,0,109,47,29,0,0,68,14,19,0,0,38,0,3,0,0,6,23,15,0,0,45,6,0,4,0,11,7,8,0,0,7,3,0,0,0,7,3,0,0,0,3,130,145,22,0,298,39,25,0,0,68,70,7,0,0,78,59,20,0,0,82,28,3,0,0,27,19,7,0,0,29,11,3,0,0,8,16,4,0,0,23,24,12,0,0,35,0,0,0,0,6,259,89,0,4,350,64,95,12,0,175,113,32,0,0,147,72,45,0,0,115,27,7,0,0,36,42,23,0,0,74,14,3,4,0,20,20,13,0,0,33,29,13,0,0,44,6,0,0,0,4,390,234,22,4,644
506061142,13,34,3,0,49,5,27,0,0,39,31,28,0,0,54,8,0,0,0,11,14,11,0,0,27,5,0,0,0,9,16,3,0,0,16,12,4,0,0,17,0,0,0,0,5,98,120,5,0,223,21,6,0,0,30,56,11,0,0,64,102,30,0,0,137,59,3,0,0,63,26,3,0,0,29,16,0,0,0,13,24,4,0,0,28,47,10,0,0,52,3,0,0,0,3,349,72,0,0,420,38,39,3,0,77,63,41,0,0,100,129,61,0,0,192,66,3,0,0,70,39,20,0,0,62,17,0,0,0,19,37,11,0,0,47,54,13,0,0,74,6,0,0,0,8,450,189,5,0,647
506061143,23,40,13,0,75,4,9,0,0,14,14,25,0,0,38,0,0,0,0,0,20,28,3,0,49,3,3,0,0,7,12,10,0,0,19,5,4,4,0,17,0,0,0,0,0,89,116,21,0,226,27,14,0,0,43,17,3,0,0,18,56,11,0,0,66,16,0,0,0,17,15,6,0,0,20,3,3,0,0,4,31,0,0,0,31,26,3,0,0,35,4,0,0,0,4,198,46,0,3,248,56,58,13,0,127,25,9,0,0,36,64,38,0,0,104,20,0,0,0,19,35,28,3,0,69,7,6,0,0,10,43,13,0,0,56,38,7,4,0,44,7,0,0,0,7,290,162,21,3,476
506061144,11,28,4,5,41,3,6,0,0,8,9,10,0,0,17,0,0,0,0,4,5,11,0,0,18,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,8,31,59,8,5,99,27,25,0,4,56,13,0,0,0,11,35,7,0,0,43,11,0,0,0,11,13,0,0,0,19,8,0,0,0,8,11,4,0,0,15,12,0,0,0,12,8,0,0,0,10,133,42,0,3,181,39,48,8,7,100,19,5,0,0,21,38,18,0,0,60,4,0,0,0,8,20,12,0,0,33,8,0,0,0,7,10,4,0,0,13,10,3,0,0,15,9,4,0,0,13,167,99,9,4,277
506071145,34,42,15,0,90,53,58,6,0,119,14,22,0,0,28,0,9,0,0,14,13,9,0,0,23,9,17,6,0,31,0,0,0,0,0,5,6,0,0,9,0,3,0,0,8,129,166,32,0,322,12,21,0,0,35,141,26,0,0,170,48,3,0,0,55,28,4,0,0,28,14,8,0,0,25,13,0,0,0,13,8,0,0,0,8,23,4,0,0,25,0,0,0,0,0,288,67,0,0,356,48,63,15,0,127,198,84,8,0,289,62,24,0,0,84,26,10,0,0,34,26,17,0,0,45,16,17,6,0,41,12,0,0,0,12,27,7,0,0,33,3,3,0,0,11,417,233,32,0,678
506071146,21,36,4,0,70,46,34,3,0,83,14,11,0,0,17,6,4,0,0,9,14,11,0,0,25,9,9,0,0,14,5,0,0,0,7,10,0,0,0,9,0,0,0,0,0,120,106,11,0,239,13,3,0,0,17,84,10,0,0,94,24,7,0,0,37,26,0,0,0,24,9,5,0,0,13,10,0,0,0,10,15,0,0,0,15,7,0,0,0,5,3,0,0,0,3,196,26,0,0,225,37,43,4,0,85,136,42,3,0,184,41,15,0,0,54,27,4,0,0,38,26,12,0,0,42,20,8,0,0,30,14,0,0,0,18,13,5,0,0,18,8,0,0,0,8,313,131,10,0,465
506071147,46,133,36,0,216,120,181,7,0,316,10,35,0,0,40,10,10,3,0,23,25,28,0,0,54,12,39,0,0,51,0,0,0,0,4,7,0,0,0,11,7,13,6,0,22,245,445,49,0,741,28,15,5,0,49,185,49,0,0,239,65,11,0,0,76,36,9,0,0,44,29,4,0,0,36,19,3,0,0,24,10,0,0,0,10,34,10,0,0,41,8,0,0,0,10,406,114,5,3,525,74,156,38,0,263,311,235,11,0,555,67,51,0,0,121,45,19,3,0,71,53,30,0,4,94,32,41,0,0,72,16,0,0,0,13,39,12,0,0,46,19,14,6,0,30,651,559,56,3,1268
507011148,20,36,4,0,63,13,14,4,0,35,21,17,0,0,41,5,0,0,0,10,6,11,0,0,14,9,11,0,0,16,4,0,0,0,4,9,9,0,0,13,6,0,0,0,4,93,97,8,0,200,18,5,0,0,21,79,9,0,0,88,91,27,0,0,113,58,3,0,0,60,24,5,0,0,27,4,0,0,0,8,23,6,0,0,25,28,0,0,0,32,9,0,0,0,9,333,53,0,0,390,36,43,4,0,86,96,27,4,0,123,109,46,0,0,157,66,4,0,0,74,29,17,0,0,42,13,12,0,0,21,24,3,0,0,27,38,6,0,0,44,16,0,0,0,18,430,150,8,0,592
507011150,19,285,110,0,410,4,30,5,0,42,35,84,9,0,134,3,9,0,0,11,12,75,13,0,105,12,15,0,0,28,22,10,0,0,33,5,21,0,0,24,0,8,0,0,6,116,534,141,4,793,23,40,3,0,65,22,5,0,0,25,89,38,0,0,130,29,3,0,0,34,21,21,0,0,48,8,9,0,0,11,20,3,0,0,30,27,0,0,0,28,6,3,0,0,6,245,123,3,0,379,38,323,111,0,477,23,37,5,0,66,129,126,8,0,260,33,11,0,0,46,36,98,13,0,144,14,23,0,0,40,46,18,0,0,65,34,18,0,0,55,6,10,0,0,20,362,657,146,0,1173
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
507011152,10,16,0,0,24,27,5,0,0,33,11,13,0,0,27,3,4,0,0,3,10,14,0,0,27,0,4,0,0,10,6,3,0,0,3,5,0,0,0,9,4,3,0,0,10,72,67,9,0,143,6,3,0,0,10,34,7,0,0,41,39,6,0,0,42,23,0,0,0,24,5,0,0,0,12,6,0,0,0,4,7,0,0,0,7,14,0,0,0,17,0,0,0,0,0,148,22,0,0,166,19,18,0,0,40,63,15,0,0,76,48,21,0,0,66,27,6,0,0,34,16,14,0,0,33,9,5,0,0,15,11,3,0,0,15,23,6,0,0,20,9,3,0,0,9,216,85,9,0,312
507011153,9,5,0,0,17,13,5,0,0,17,10,6,0,0,15,0,0,0,0,0,4,3,0,0,17,5,8,0,0,10,0,4,0,0,4,4,3,0,0,5,0,0,0,0,3,49,39,0,0,88,4,6,0,0,7,46,0,0,0,50,28,3,0,0,35,19,0,0,0,19,8,4,0,0,12,0,0,0,0,0,5,0,0,0,5,19,3,0,0,27,0,0,0,0,0,138,20,0,0,158,15,11,0,0,30,59,6,0,0,67,35,13,0,0,46,20,0,0,0,20,18,7,0,0,28,11,8,0,0,13,13,4,0,0,11,21,11,0,0,31,0,0,0,0,3,191,56,0,0,250
507011154,13,39,14,0,65,24,18,4,0,45,16,26,0,0,43,0,0,0,0,3,6,5,0,0,13,7,6,0,0,12,3,0,0,0,5,0,3,3,0,4,0,0,0,0,0,74,96,23,0,197,12,11,0,0,25,110,8,0,0,119,74,19,0,0,92,32,0,0,0,35,15,0,0,0,16,11,3,0,0,17,6,0,0,0,6,27,3,0,0,29,0,0,0,0,0,281,55,0,0,335,27,54,16,0,98,132,25,4,0,160,90,48,0,0,136,31,3,0,0,32,19,9,0,0,35,17,9,0,0,29,14,0,0,0,10,25,6,3,0,39,0,0,0,0,0,357,153,21,0,531
507011155,6,49,40,0,90,8,7,0,0,11,15,21,5,0,36,0,0,0,0,0,4,13,4,0,23,0,0,0,0,0,5,3,0,0,7,0,7,0,0,8,0,3,0,0,5,35,95,51,0,177,4,9,0,0,11,11,0,0,0,11,41,7,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,9,0,0,0,13,0,0,0,0,0,71,15,0,0,83,6,54,40,0,100,14,7,0,0,20,54,24,5,0,83,0,0,0,0,0,4,16,4,0,25,0,0,0,0,0,6,3,0,0,16,12,7,0,0,20,4,3,0,0,3,103,112,51,0,263
507011158,6,18,5,0,29,15,9,0,0,25,4,5,0,0,6,4,0,0,0,4,3,4,0,0,5,5,4,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,32,41,7,0,83,9,4,0,0,7,28,8,0,0,29,18,7,0,0,23,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,0,0,7,0,0,0,0,0,65,14,0,0,83,15,16,5,0,40,40,12,0,0,51,18,12,0,0,31,7,0,0,0,7,0,10,0,0,11,4,4,0,0,6,3,0,0,0,5,3,3,0,0,12,3,0,0,0,4,97,56,7,0,164
507011159,28,111,31,0,168,18,47,5,0,69,20,45,0,0,60,8,5,0,0,16,15,37,3,0,54,0,18,0,0,20,11,3,0,0,16,9,8,0,0,20,0,4,0,0,4,112,277,40,0,425,17,25,0,0,37,74,13,0,0,93,62,20,0,0,83,37,9,0,0,34,10,10,0,0,15,7,6,0,0,17,21,0,0,0,27,33,5,0,0,41,4,0,0,0,8,266,86,8,0,359,40,131,31,0,210,98,58,5,0,158,83,63,0,0,143,36,11,0,0,55,18,46,3,0,71,14,24,0,0,41,34,3,0,0,40,41,14,0,0,54,4,4,0,0,8,376,361,44,4,782
507011160,13,33,0,0,45,10,18,0,0,32,11,12,0,0,25,0,4,0,0,6,9,7,0,0,13,0,11,0,0,15,3,0,0,0,4,5,5,0,0,14,0,0,0,0,0,50,93,3,0,149,7,13,0,0,16,60,9,0,0,66,51,11,0,0,65,27,3,0,0,34,13,0,0,0,14,0,4,0,0,3,11,0,0,0,10,15,0,0,0,15,4,0,0,0,4,188,43,6,0,234,15,42,3,0,59,67,33,0,0,105,67,26,0,0,89,31,9,0,0,36,16,11,0,0,29,4,10,0,0,16,14,0,0,0,16,25,9,0,0,30,4,0,0,0,3,240,136,6,0,383
507011161,11,39,10,0,58,9,16,0,0,31,16,18,0,0,34,3,0,0,0,8,15,9,4,0,21,0,4,0,0,8,4,0,0,0,6,3,3,3,0,9,0,7,0,0,4,64,95,18,0,173,21,7,0,0,25,67,11,4,0,80,55,11,0,0,70,52,6,0,0,60,18,5,0,0,17,4,6,0,0,8,15,0,0,0,10,28,4,0,0,32,0,0,0,0,0,259,46,4,0,307,26,46,10,0,84,76,30,4,0,109,73,30,0,0,102,61,3,0,0,62,26,10,4,0,40,10,6,0,0,13,16,0,0,0,18,31,9,3,0,37,4,7,0,0,10,323,132,23,0,474
507011163,12,41,6,0,62,6,10,0,0,20,24,26,0,0,50,0,0,0,0,0,5,15,3,0,22,0,0,0,0,0,0,3,0,0,5,5,3,0,0,8,0,0,0,0,0,56,98,14,0,161,5,10,0,0,14,29,4,0,0,36,55,23,0,0,74,18,0,0,0,18,13,7,0,0,19,5,0,0,0,5,8,0,0,0,8,10,6,0,0,10,0,0,0,0,0,136,43,0,0,182,20,52,6,0,76,34,17,0,0,50,77,46,0,0,127,18,0,0,0,18,18,15,3,0,39,5,0,0,0,6,9,3,0,0,10,12,4,0,0,20,0,0,0,0,0,192,139,14,0,343
507011259,11,35,11,0,53,14,12,0,0,28,15,17,0,0,28,4,0,0,0,4,6,3,0,0,9,3,6,0,0,9,7,0,0,0,13,0,3,0,0,12,0,0,0,0,0,68,78,13,0,157,27,5,0,0,30,45,4,4,0,49,54,14,0,0,67,24,4,0,0,25,7,6,0,0,13,3,0,0,0,3,18,4,0,0,21,14,8,0,0,21,0,0,0,0,0,191,40,3,0,238,37,37,11,0,89,59,14,4,0,74,71,33,0,0,100,29,4,0,0,32,10,14,0,0,25,9,6,0,0,17,25,3,0,0,31,18,10,0,0,31,0,0,0,0,5,255,118,17,0,393
