POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
507041184,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,0,0,3,4,21,0,0,0,0,0,0,0,0,0,7,0,0,3,8,3,0,0,0,0,9,0,8,3,5,5,0,0,3,0,31,0,10,5,7,0,4,0,3,0,28,5,10,3,12,0,5,0,4,0,35,4,10,7,6,8,3,0,6,0,48,3,11,0,12,3,4,0,0,0,48,3,13,5,12,11,4,0,0,0,54,5,23,8,9,8,0,0,5,0,64,0,22,4,0,6,3,0,0,0,38,4,18,6,0,6,4,0,0,0,37,3,20,3,0,0,3,0,0,0,37,5,28,0,0,0,6,0,0,0,47,3,0,0,0,0,0,0,0,0,10,3,18,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,7,54,204,61,77,51,35,3,26,9,512
507051186,0,0,0,0,0,0,0,0,0,3,0,18,4,18,14,4,0,9,0,64,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,3,4,9,3,3,0,6,0,22,0,0,6,15,0,9,3,4,0,37,0,13,9,19,3,0,0,6,0,45,7,29,7,40,8,4,0,7,0,100,3,38,11,49,24,0,0,11,0,128,4,57,5,64,15,3,3,14,0,172,9,122,18,72,34,5,8,8,0,269,3,143,14,31,15,0,0,3,0,218,8,208,6,16,8,0,0,0,0,241,7,159,7,10,0,0,0,5,0,184,27,227,3,25,0,0,0,0,0,292,7,31,0,0,0,0,0,0,0,41,7,88,0,0,0,0,0,0,0,96,0,3,0,0,5,0,0,0,0,11,74,1123,95,343,123,27,19,58,9,1877
507051187,0,0,0,0,0,0,0,0,5,4,0,7,11,16,9,7,4,5,13,70,7,0,0,0,3,0,0,0,0,13,0,7,3,11,5,7,0,0,0,44,4,6,10,27,3,14,4,17,4,79,3,10,9,19,3,13,4,5,0,76,3,13,13,21,4,11,4,16,0,86,8,13,21,66,19,22,5,11,0,174,7,20,31,78,19,11,8,17,0,193,23,38,42,84,20,32,12,18,7,269,26,50,51,50,25,22,15,16,0,264,19,40,39,29,17,4,7,5,0,153,23,60,32,10,9,4,5,6,0,153,25,63,23,3,3,5,8,4,3,130,34,61,20,10,4,3,5,4,5,142,10,3,0,0,3,0,0,0,0,23,13,24,4,0,0,0,0,0,0,43,3,0,0,3,0,4,0,0,9,27,218,415,306,418,142,154,78,124,27,1879
507051188,0,3,8,4,0,3,0,3,9,32,37,39,59,73,32,42,35,45,34,400,0,3,9,7,9,0,0,3,3,39,7,4,0,31,8,27,0,18,3,92,7,21,20,42,15,56,7,28,0,197,11,22,31,63,14,61,3,31,3,243,3,22,44,73,43,72,13,44,3,311,20,46,52,153,62,97,18,48,9,495,33,88,120,194,117,101,20,64,6,742,71,115,169,209,140,91,50,63,20,923,114,220,284,238,185,79,88,83,20,1320,101,234,369,206,153,42,73,49,23,1252,139,322,399,187,101,29,71,39,13,1300,159,309,296,134,56,13,58,16,8,1044,431,509,443,207,74,36,96,17,15,1829,119,98,85,34,17,9,14,3,0,377,164,135,35,14,15,12,8,0,5,384,12,12,23,8,6,9,0,6,28,97,1393,2154,2377,1789,1023,740,507,510,165,10651
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,14
507051190,0,0,0,0,0,0,0,0,3,5,3,6,3,16,8,4,0,6,3,48,0,0,0,3,0,0,0,0,0,5,0,8,0,0,0,3,0,0,0,15,6,5,3,12,0,0,3,3,0,34,0,4,8,22,3,0,0,7,0,54,0,11,8,30,15,4,5,7,0,75,8,17,23,50,12,6,0,12,0,128,12,18,18,63,12,10,0,6,0,136,8,35,19,80,16,7,5,9,0,176,6,39,24,62,14,0,0,10,0,159,11,32,14,18,4,0,0,0,0,87,8,53,9,8,8,3,0,0,0,93,13,48,8,9,0,0,0,0,0,71,19,75,7,4,6,0,3,0,0,120,3,7,0,0,0,4,0,0,0,20,8,12,0,0,0,0,0,0,0,20,0,3,0,5,0,0,0,0,5,10,98,366,158,360,86,44,16,63,7,1206
507051191,0,0,0,0,0,0,0,0,0,3,4,7,7,12,4,6,0,0,7,54,4,0,0,0,4,0,0,0,6,14,7,11,0,14,5,3,0,6,0,48,3,11,3,25,10,14,0,19,0,86,0,8,16,21,3,17,0,10,0,72,8,6,19,25,0,14,0,15,0,91,11,26,19,43,10,11,0,14,0,141,9,24,26,63,11,18,0,11,0,161,18,32,30,80,17,9,4,15,0,205,18,33,24,47,11,3,5,7,3,156,21,84,25,15,15,3,0,9,0,178,13,69,25,8,4,0,6,4,0,134,7,60,14,3,5,0,0,0,0,96,23,123,29,9,7,5,3,3,4,205,9,3,5,0,5,0,0,0,5,22,8,16,0,0,0,6,0,0,0,39,0,3,0,0,5,0,0,0,3,10,160,512,237,362,108,113,26,111,21,1654
507051192,0,0,0,0,0,0,0,0,3,3,0,4,4,9,3,4,5,7,3,33,3,0,0,0,4,0,0,0,0,8,0,5,0,3,4,4,0,3,0,25,0,3,0,8,4,10,0,7,0,38,0,7,0,10,7,5,3,3,0,34,3,8,0,22,9,7,0,7,0,54,0,6,13,45,12,11,5,12,0,102,3,16,12,49,11,14,0,10,3,109,8,17,14,55,13,9,5,12,0,124,14,26,16,37,11,5,3,4,0,116,8,27,12,13,3,5,0,0,0,72,5,38,12,7,3,0,0,0,0,63,3,46,6,5,0,0,3,0,0,65,21,58,7,4,0,0,0,0,0,100,0,7,0,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,10,74,281,111,244,73,62,18,56,14,943
507051193,0,0,0,0,0,0,0,0,0,5,0,6,4,13,9,10,5,7,4,52,0,0,3,5,0,0,0,0,0,14,0,3,0,9,4,3,0,8,0,29,0,0,4,14,6,16,0,4,0,47,0,5,5,22,3,9,0,8,0,58,0,0,7,31,11,31,0,10,0,93,3,14,9,46,18,23,3,20,0,146,6,14,23,51,12,16,0,9,0,137,16,16,16,68,9,16,0,12,0,154,9,34,27,49,14,3,3,5,0,148,8,46,15,20,3,0,4,0,0,102,14,53,9,15,0,3,0,0,0,95,9,60,7,3,0,0,3,0,0,83,27,77,11,0,0,0,0,0,0,114,3,0,3,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,19,0,4,0,5,0,0,0,0,6,17,108,339,146,336,86,135,15,80,12,1251
507051312,4,0,0,0,0,0,0,0,7,5,12,4,3,13,4,10,6,5,7,62,0,3,0,5,0,4,3,4,0,18,3,4,3,3,0,11,0,8,0,32,0,11,6,19,6,32,8,29,0,103,0,3,14,23,15,34,3,26,0,112,5,3,11,17,7,33,0,19,0,97,14,8,32,31,15,48,4,24,3,182,14,19,37,55,22,46,6,22,0,218,27,26,56,53,26,36,0,22,0,239,35,29,39,33,20,13,7,5,0,190,25,32,20,10,11,9,8,5,4,113,14,45,10,6,4,0,0,4,3,92,9,33,3,4,0,0,0,5,0,53,22,49,10,3,6,0,3,0,4,92,8,4,6,0,3,0,0,0,0,23,5,17,0,0,3,0,0,0,0,27,7,4,0,3,0,0,0,0,7,24,199,287,246,258,147,271,47,168,23,1628
507051313,0,0,0,0,0,0,0,0,0,3,5,13,7,11,3,3,0,12,8,59,5,5,5,9,0,0,0,0,0,18,4,6,3,10,3,5,3,4,0,33,5,9,7,20,0,3,3,7,0,51,3,11,10,24,8,0,5,11,0,81,0,14,13,23,9,4,0,10,0,77,3,25,12,56,19,12,3,12,0,146,0,30,17,85,16,9,6,5,0,164,7,38,26,111,22,3,11,12,6,224,16,54,36,67,21,0,4,10,9,224,15,88,25,28,6,4,0,9,0,176,14,107,18,11,11,3,0,3,0,168,12,133,9,3,11,3,0,0,0,161,34,131,25,11,6,0,3,7,4,225,13,7,0,0,0,0,0,0,0,29,12,16,5,0,0,4,0,0,0,41,0,0,4,4,0,0,4,0,0,17,150,677,210,463,135,46,44,97,22,1844
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,16,0,0,3,0,0,6,0,4,0,16,0,0,4,0,0,3,0,0,0,14,3,9,0,4,0,3,0,7,0,25,0,3,0,0,3,5,0,4,0,26,3,3,7,0,3,11,3,3,0,31,4,0,4,6,7,6,4,4,0,28,0,0,4,4,0,0,0,0,0,10,0,0,4,4,0,0,0,0,0,13,0,0,3,5,0,0,0,0,0,9,9,3,0,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,8,0,0,6,0,0,0,0,0,0,6,23,28,39,32,24,32,6,27,0,223
509011225,0,0,3,0,0,0,0,0,4,11,21,40,32,52,28,31,12,29,15,255,5,0,0,5,0,5,0,4,0,27,6,10,3,15,9,22,6,24,0,88,7,19,19,43,14,29,3,28,5,169,13,26,24,47,28,33,8,26,3,196,9,30,31,85,43,40,9,31,7,284,27,70,74,154,57,72,17,86,4,564,43,126,106,210,80,74,16,63,6,721,59,140,164,225,115,75,30,77,7,893,83,274,207,202,179,75,42,56,8,1125,96,282,162,123,105,43,25,19,9,850,75,342,115,85,57,15,16,15,5,724,47,283,47,48,31,4,9,9,3,484,172,381,54,64,39,16,17,12,7,765,40,51,5,10,10,3,0,0,3,123,48,155,4,0,6,12,4,0,0,232,0,10,5,8,3,3,7,3,12,50,715,2201,1028,1327,776,530,199,449,70,7290
509011226,5,0,0,0,0,0,0,0,0,0,23,3,6,3,3,0,0,3,3,41,17,0,0,0,0,0,0,0,0,14,10,3,0,0,4,0,0,0,0,21,10,9,0,3,0,0,3,0,0,25,9,6,3,4,5,0,0,6,0,27,9,7,7,0,9,0,4,12,0,36,12,3,8,13,0,0,3,12,4,52,22,9,8,6,5,0,4,10,4,57,30,8,10,8,5,5,4,15,4,81,27,14,13,5,15,3,8,15,0,98,16,14,6,0,6,0,6,14,3,63,30,22,3,0,5,0,10,3,0,69,8,16,12,0,0,0,0,4,0,46,35,41,7,0,3,0,0,0,0,87,8,0,3,0,0,0,0,0,0,10,15,0,3,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,9,265,137,81,41,54,11,31,89,13,726
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,0,0,0,0,5,0,13,0,6,0,0,0,0,0,6,0,14,0,7,0,3,3,4,0,0,0,20,4,10,0,3,3,6,0,4,0,31,0,4,5,3,9,7,0,4,0,36,0,6,8,9,9,5,0,7,0,47,4,6,14,6,8,3,10,13,0,59,3,9,3,3,8,0,5,0,0,35,3,17,12,0,0,0,6,3,0,33,0,17,4,0,0,0,3,5,0,34,6,23,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,95,59,43,43,32,20,45,3,369
509011228,0,0,0,0,0,0,0,0,0,3,11,9,5,12,8,7,0,13,3,74,16,0,0,0,0,0,0,0,4,26,7,3,0,0,6,3,0,4,0,23,6,11,6,11,7,0,0,14,0,55,7,15,7,10,7,3,0,16,0,65,13,10,13,22,11,5,0,11,0,80,28,15,15,23,19,13,0,20,0,134,26,20,31,36,10,7,5,29,4,158,26,28,21,32,24,17,8,14,0,175,30,47,32,20,17,13,7,17,4,182,33,40,30,5,12,9,6,0,0,140,23,45,13,7,4,6,7,0,0,109,16,36,13,3,9,6,4,4,5,89,29,52,12,6,7,4,0,4,0,109,14,14,0,0,0,0,0,0,0,26,12,12,0,0,0,0,0,0,0,31,0,5,3,0,3,4,0,0,0,14,289,359,188,164,145,79,44,136,21,1423
509011229,4,0,0,0,0,0,0,0,3,6,9,4,7,3,3,0,4,11,3,34,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,5,0,0,8,5,0,0,3,0,25,0,0,0,0,3,6,0,8,0,16,0,3,4,0,4,4,6,8,0,30,13,5,3,8,0,0,0,3,0,34,18,0,8,3,10,4,7,7,0,56,25,4,9,3,12,0,9,9,0,67,44,9,9,12,7,0,11,14,0,112,30,12,11,0,0,0,11,16,0,81,31,23,16,4,6,6,5,13,0,94,27,14,9,0,0,0,3,4,0,53,46,10,19,0,4,3,6,3,0,98,18,4,0,0,0,0,0,0,0,29,16,3,3,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,3,11,291,95,101,43,53,18,58,91,3,757
509011230,0,0,0,0,0,0,0,0,0,3,8,6,3,9,4,7,0,22,5,68,3,0,0,0,0,0,0,0,0,8,3,4,0,3,4,0,0,0,0,8,3,0,0,6,3,0,0,4,0,15,5,0,4,3,4,3,3,10,6,42,4,5,6,9,4,0,0,14,0,44,3,3,5,13,10,3,6,18,5,69,6,12,12,23,11,9,3,21,3,110,12,15,22,17,19,9,6,33,0,137,18,36,34,18,21,9,4,19,4,154,10,33,32,12,9,7,4,11,0,122,23,43,24,15,0,0,0,4,0,112,16,37,17,4,10,0,0,5,0,90,27,52,17,9,6,5,0,0,0,127,11,8,0,0,0,0,0,0,0,20,5,7,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,3,0,11,166,248,183,136,112,58,40,140,19,1102
509011231,3,0,0,0,0,0,0,0,0,6,26,4,0,3,9,3,11,13,3,65,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,10,9,0,0,3,6,0,3,9,0,22,11,0,4,4,3,3,4,6,0,25,19,4,3,4,3,0,0,5,0,42,19,7,9,5,7,4,9,3,0,60,36,6,5,10,3,4,5,8,0,79,36,14,10,14,6,3,8,26,6,114,45,12,15,12,17,5,12,36,0,151,31,14,9,0,11,0,12,10,0,85,42,18,12,9,0,0,7,7,0,100,41,13,4,5,5,0,5,4,5,76,48,23,3,0,0,3,6,0,0,83,11,5,0,0,3,0,0,0,0,23,43,9,3,0,0,5,4,3,0,67,7,0,0,0,0,0,0,0,0,12,378,127,91,66,75,29,71,127,12,981
509011232,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,3,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,0,14,3,0,5,5,5,0,0,8,0,20,4,0,3,4,0,0,0,6,0,14,7,8,10,3,0,3,0,0,0,40,5,3,11,6,5,0,0,7,0,44,4,5,7,6,0,4,0,5,0,34,10,18,18,6,10,0,8,4,0,74,8,9,12,20,8,0,3,5,6,56,12,17,10,55,5,5,5,0,0,112,8,14,4,38,0,0,0,0,0,64,11,11,8,23,7,0,0,0,0,62,0,4,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,69,86,97,165,47,16,24,43,10,556
509011233,0,0,0,0,0,0,0,0,6,3,9,0,6,10,9,5,0,4,10,53,5,3,3,0,3,0,0,0,0,12,0,0,0,3,0,7,0,0,0,14,0,3,5,3,6,4,0,5,0,29,0,8,5,13,8,6,0,0,0,34,4,7,13,14,11,6,6,5,0,57,4,9,16,26,20,7,8,14,4,115,3,25,19,38,14,12,5,19,0,136,21,27,48,48,25,11,12,21,5,219,20,46,94,48,38,17,31,15,4,312,18,46,75,16,35,4,26,13,7,235,22,65,60,14,23,5,25,10,0,220,26,79,45,3,10,4,8,7,0,185,80,97,69,3,8,7,9,0,0,286,10,5,11,0,4,0,0,4,0,28,12,10,3,0,0,6,0,0,0,31,3,0,4,0,0,0,0,0,3,13,232,427,471,225,200,99,133,114,30,1932
509011234,0,0,0,0,0,0,0,3,0,0,16,6,6,3,3,5,3,19,7,71,10,0,3,0,3,0,0,3,0,18,4,0,0,9,0,0,0,4,0,24,10,0,0,3,4,4,0,10,0,39,11,0,3,6,10,0,0,7,0,53,15,7,8,0,7,0,0,12,3,49,18,3,7,11,9,8,10,14,0,87,15,11,15,13,17,17,3,18,0,112,31,7,22,19,19,9,3,46,5,159,35,15,26,28,21,3,14,60,8,207,30,24,24,8,12,0,8,26,0,129,25,18,29,12,8,0,5,9,0,104,28,23,12,13,6,0,8,7,0,89,42,40,10,13,6,0,6,0,0,111,15,5,3,0,0,0,0,0,0,21,11,10,0,3,10,0,0,4,0,36,4,0,0,0,0,0,0,3,0,14,302,173,167,125,119,50,59,218,26,1250
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,3,11,4,8,0,9,4,4,12,3,55,3,0,0,0,0,0,0,0,0,11,3,5,0,0,0,3,0,7,0,15,5,3,10,0,3,0,0,4,0,23,7,4,4,5,11,0,4,4,0,48,4,3,4,9,11,0,0,10,0,40,15,7,16,8,8,4,0,10,4,67,14,9,10,6,11,3,0,13,0,67,16,16,22,13,15,4,4,21,0,101,14,12,26,3,21,0,10,15,0,107,11,25,20,8,12,0,3,8,0,82,14,16,22,3,6,4,12,10,0,76,9,13,22,0,3,0,4,3,0,60,24,36,50,5,8,0,26,5,0,140,9,10,20,0,3,0,3,0,0,45,22,12,3,0,0,0,0,0,3,41,4,4,0,0,4,0,0,0,6,14,168,160,221,52,117,26,64,104,17,938
509021237,0,0,0,0,0,0,0,0,0,8,11,5,8,0,4,0,0,0,0,35,10,0,0,0,4,0,0,0,0,15,0,0,0,6,0,0,0,4,0,9,5,0,0,0,0,0,0,0,0,7,6,0,6,10,6,0,0,0,0,23,7,5,4,3,0,5,0,3,0,27,6,4,11,8,5,0,0,10,0,42,3,4,6,15,7,0,0,4,4,53,28,4,9,19,6,4,4,8,0,90,21,16,22,20,14,6,7,16,0,111,21,17,11,12,7,0,0,8,0,89,18,24,18,4,9,0,4,0,0,77,17,17,8,4,6,0,3,0,0,60,43,21,11,5,0,0,3,3,0,87,14,0,0,0,0,0,0,0,0,19,16,7,0,0,0,0,0,0,0,29,11,0,0,0,0,0,0,3,3,15,220,124,110,101,66,24,32,68,14,759
509021238,0,0,0,0,0,0,0,0,0,0,18,7,4,11,7,3,9,8,0,59,9,0,0,0,0,0,0,4,0,12,0,0,0,3,3,0,0,0,0,12,10,0,0,3,0,0,0,0,0,27,4,6,3,0,4,3,0,5,0,22,11,0,3,5,8,8,4,0,0,40,17,3,4,15,12,3,3,15,0,74,14,6,7,11,6,0,3,11,0,68,21,9,16,13,18,4,6,7,0,99,39,16,24,14,14,0,10,3,0,126,26,12,16,4,6,0,10,9,0,92,23,18,9,3,0,0,9,5,0,70,19,24,7,0,3,5,0,5,0,61,36,25,13,3,6,5,7,4,0,106,13,6,6,0,0,0,0,0,0,28,4,5,0,0,0,0,0,3,0,21,4,0,5,0,0,0,0,0,0,15,254,139,115,95,96,30,56,76,8,860
509021239,0,0,0,0,0,0,0,5,3,9,25,8,8,6,8,12,13,53,10,148,17,0,0,0,4,0,0,5,0,32,4,0,6,9,9,3,0,6,0,31,9,3,3,6,8,4,5,8,0,48,20,6,12,3,17,3,5,17,3,88,14,13,10,17,8,5,0,21,0,98,23,11,11,19,31,10,0,36,4,149,32,12,22,23,27,10,12,49,0,179,33,24,30,19,27,12,19,115,4,274,55,30,44,12,30,0,30,61,0,264,47,28,37,6,20,6,25,36,0,195,53,32,34,9,17,0,20,16,0,188,33,25,32,0,14,0,22,13,3,148,72,62,76,5,3,0,62,10,6,303,23,16,26,3,0,5,0,9,0,75,19,12,16,0,3,9,8,0,6,67,8,0,4,0,0,0,0,6,5,29,460,274,367,131,211,79,206,411,29,2164
509021240,0,0,0,0,0,0,0,0,0,9,14,0,3,11,6,7,6,11,3,64,12,0,0,0,0,0,0,3,0,16,0,4,6,0,0,0,0,0,0,8,0,4,0,5,3,4,0,6,0,22,0,3,5,10,3,4,0,0,0,29,0,0,7,12,3,0,0,7,0,35,14,5,15,12,19,0,4,8,0,71,17,11,22,10,16,7,0,9,0,97,24,16,22,19,14,4,12,17,0,136,29,25,18,22,27,12,11,14,0,157,25,41,30,14,23,0,8,9,0,150,30,48,38,10,8,3,3,10,0,153,31,25,27,5,4,4,10,5,4,111,54,50,54,16,6,0,20,4,4,200,14,3,8,5,0,0,3,0,0,35,20,17,6,0,5,0,0,0,0,53,6,0,0,0,0,0,0,0,4,11,276,252,242,136,139,44,84,91,18,1281
509021241,3,0,0,0,0,0,0,0,3,5,23,4,8,3,3,3,7,9,3,68,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,14,4,3,3,0,3,5,0,4,0,20,5,3,0,8,0,0,3,6,0,23,12,0,4,6,8,0,0,6,0,30,11,9,7,10,12,6,9,4,0,69,15,14,6,17,13,4,7,6,3,84,14,19,7,24,13,10,4,15,0,109,37,25,25,13,19,8,9,17,0,150,36,31,17,7,16,9,17,8,0,141,40,28,26,8,13,6,9,10,0,145,42,29,14,3,5,3,10,4,3,113,54,40,31,4,5,0,14,3,0,163,21,6,5,0,4,0,0,0,0,32,22,12,0,0,5,0,0,3,0,48,9,4,0,0,0,0,0,0,3,13,323,236,159,111,111,53,79,90,13,1177
