SA2_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
505011082,..,0,56,371,536,516,559,255,40,2336,..,11,58,49,49,38,21,8,0,239,..,0,0,6,22,13,3,3,3,57,884,..,..,..,..,..,..,..,..,884,..,336,..,..,..,..,..,..,..,336,..,203,119,36,17,12,5,0,0,392,..,20,4,8,9,3,8,5,0,46,..,6,7,0,0,0,0,0,0,21,..,10,14,0,8,10,0,0,0,45,..,8,11,14,26,37,68,40,22,233,12,14,7,13,10,9,6,8,0,75,4,0,0,0,0,0,0,0,0,9,893,608,277,495,685,634,675,322,80,4664,..,0,120,430,566,566,511,170,30,2401,..,13,74,60,49,39,20,7,0,257,..,0,10,44,51,44,24,8,8,193,902,..,..,..,..,..,..,..,..,902,..,351,..,..,..,..,..,..,..,351,..,142,71,16,10,8,0,0,0,253,..,12,7,10,0,5,16,12,6,75
505011083,..,0,88,373,480,583,463,150,42,2178,..,7,68,71,52,34,16,3,0,248,..,0,9,14,25,18,7,0,3,72,855,..,..,..,..,..,..,..,..,855,..,342,..,..,..,..,..,..,..,342,..,268,126,29,13,7,0,0,0,433,..,10,10,3,3,4,3,0,12,46,..,10,6,4,0,5,0,0,0,19,..,8,14,3,4,6,6,0,0,44,..,11,12,22,27,38,33,17,18,169,10,10,4,12,5,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,869,663,333,528,599,698,523,177,70,4460,..,4,143,451,516,646,369,105,20,2247,..,18,74,73,55,36,13,6,0,278,..,0,16,58,98,53,21,7,14,268,821,..,..,..,..,..,..,..,..,821,..,336,..,..,..,..,..,..,..,336,..,189,86,14,6,6,7,0,0,308,..,7,7,0,3,7,18,15,12,76
505021084,..,6,320,651,504,383,451,380,110,2809,..,32,287,185,75,51,26,4,0,662,..,3,6,34,64,33,21,6,9,169,1328,..,..,..,..,..,..,..,..,1328,..,315,..,..,..,..,..,..,..,315,..,225,152,78,78,35,0,0,0,572,..,42,52,14,15,10,16,6,3,163,..,24,36,9,10,6,0,0,0,90,..,36,101,46,31,23,15,5,0,249,..,16,125,135,140,152,124,85,53,827,14,22,31,28,15,13,12,5,7,136,0,0,4,0,0,0,3,0,0,5,1348,720,1110,1176,925,711,664,495,177,7325,..,24,474,688,475,422,484,279,42,2878,..,56,338,147,77,47,14,7,0,687,..,0,51,131,161,93,54,41,26,567,1253,..,..,..,..,..,..,..,..,1253,..,346,..,..,..,..,..,..,..,346,..,160,92,30,22,17,0,0,0,321,..,35,33,9,9,28,27,29,10,180
505021085,..,20,553,738,528,500,417,185,35,2977,..,65,229,134,73,47,24,15,0,578,..,0,22,35,70,43,21,13,8,212,2164,..,..,..,..,..,..,..,..,2164,..,518,..,..,..,..,..,..,..,518,..,320,300,111,47,21,5,0,0,812,..,116,122,46,49,36,20,10,8,407,..,55,70,39,20,15,7,0,0,206,..,132,251,108,59,49,19,3,0,628,..,35,204,160,167,214,166,97,32,1077,46,27,36,36,19,17,10,3,0,191,0,0,4,0,0,7,4,0,0,6,2207,1287,1781,1402,1040,939,691,328,85,9771,..,64,776,815,493,460,300,114,13,3044,..,97,258,115,70,41,24,4,0,612,..,31,194,230,266,163,75,47,25,1041,1948,..,..,..,..,..,..,..,..,1948,..,488,..,..,..,..,..,..,..,488,..,232,185,48,18,18,3,0,0,511,..,82,63,26,34,70,78,27,18,402
505021087,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505021088,..,6,336,746,528,445,312,181,63,2621,..,53,519,289,91,88,38,17,7,1095,..,0,3,28,48,36,10,4,5,141,1486,..,..,..,..,..,..,..,..,1486,..,365,..,..,..,..,..,..,..,365,..,223,116,47,28,19,3,0,0,442,..,36,33,12,9,8,13,3,4,124,..,22,37,7,3,4,0,0,0,72,..,98,237,60,25,29,21,3,0,477,..,30,187,169,180,160,155,75,30,995,19,29,33,18,22,20,8,0,0,155,0,0,0,0,0,5,3,0,0,16,1502,862,1505,1379,943,812,571,292,110,7974,..,12,509,795,540,410,292,153,29,2734,..,101,634,258,103,76,38,5,0,1213,..,6,50,181,228,121,37,24,27,671,1385,..,..,..,..,..,..,..,..,1385,..,413,..,..,..,..,..,..,..,413,..,151,87,18,17,11,7,0,0,292,..,31,44,8,8,21,33,20,10,182
505021089,..,0,208,1043,1123,854,824,527,106,4691,..,15,194,177,148,87,43,15,4,670,..,0,0,24,49,24,10,6,4,118,2296,..,..,..,..,..,..,..,..,2296,..,694,..,..,..,..,..,..,..,694,..,324,194,69,48,15,3,0,0,662,..,25,20,6,4,15,12,7,0,86,..,12,27,4,0,5,3,0,0,59,..,31,73,25,5,15,16,12,0,171,..,18,42,54,78,79,106,82,43,501,20,11,14,17,18,9,16,8,0,113,3,0,0,0,0,0,4,0,0,13,2320,1139,770,1425,1474,1090,1035,655,160,10065,..,7,359,1231,1137,816,821,392,57,4817,..,29,201,227,135,74,33,9,0,708,..,3,23,90,173,96,41,32,20,474,2246,..,..,..,..,..,..,..,..,2246,..,690,..,..,..,..,..,..,..,690,..,243,118,28,25,13,7,0,0,429,..,36,7,6,12,29,34,17,14,159
505021090,..,30,622,883,403,321,275,180,74,2792,..,84,434,212,87,59,32,3,0,916,..,0,15,44,45,43,14,9,3,167,1681,..,..,..,..,..,..,..,..,1681,..,285,..,..,..,..,..,..,..,285,..,237,180,53,43,31,5,0,0,556,..,100,118,35,29,26,18,9,3,335,..,51,100,28,16,11,3,0,0,205,..,133,287,77,65,50,20,12,3,651,..,48,238,256,211,208,146,69,34,1216,14,21,43,31,17,20,8,3,0,165,3,4,3,0,0,3,0,0,0,16,1697,986,2031,1629,923,771,523,283,122,8966,..,72,876,867,358,288,237,134,31,2868,..,149,472,188,72,49,18,5,0,956,..,21,146,244,206,135,51,49,30,880,1558,..,..,..,..,..,..,..,..,1558,..,296,..,..,..,..,..,..,..,296,..,170,101,40,16,15,3,0,0,356,..,90,79,18,28,52,40,11,3,326
505021091,..,0,8,6,4,0,0,0,0,17,..,6,19,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,4,6,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,4,..,3,11,11,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,46,16,5,0,0,0,0,80,..,0,7,5,3,0,0,0,0,14,..,6,14,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505021092,..,0,278,572,478,369,321,147,42,2210,..,43,595,325,129,95,38,10,3,1234,..,0,3,27,54,30,8,4,3,130,1252,..,..,..,..,..,..,..,..,1252,..,294,..,..,..,..,..,..,..,294,..,168,76,37,22,10,0,0,0,320,..,33,45,11,11,8,3,4,0,116,..,9,51,11,3,8,0,0,0,83,..,76,302,96,32,17,11,5,0,543,..,55,217,247,230,205,141,72,25,1190,9,29,28,12,20,11,5,6,0,126,0,0,4,4,6,0,0,0,0,13,1261,707,1606,1340,989,757,533,251,71,7516,..,11,415,624,471,365,253,130,20,2293,..,97,723,284,117,70,42,3,4,1343,..,0,48,149,201,81,36,26,17,545,1125,..,..,..,..,..,..,..,..,1125,..,333,..,..,..,..,..,..,..,333,..,95,60,13,8,10,5,0,0,188,..,30,18,10,7,16,20,15,4,122
505021093,..,8,388,660,559,531,435,283,78,2946,..,42,222,102,66,43,29,10,0,516,..,0,3,12,27,25,6,8,6,90,1068,..,..,..,..,..,..,..,..,1068,..,336,..,..,..,..,..,..,..,336,..,214,187,53,32,30,3,0,0,515,..,38,36,22,19,12,12,8,0,144,..,24,27,11,0,5,0,0,0,65,..,52,108,27,16,5,7,0,0,214,..,24,126,139,118,116,113,57,20,707,11,11,22,10,20,5,6,8,0,91,0,0,0,0,0,0,6,0,0,10,1076,751,1129,1039,845,773,614,372,106,6703,..,21,505,717,583,514,447,189,29,3012,..,68,245,96,56,38,15,9,0,531,..,3,27,85,101,62,31,28,20,358,1107,..,..,..,..,..,..,..,..,1107,..,346,..,..,..,..,..,..,..,346,..,167,130,41,29,17,3,0,0,377,..,40,38,16,13,24,34,22,14,207
505021094,..,0,71,288,352,338,346,207,45,1647,..,6,81,75,68,34,24,7,0,299,..,0,0,3,26,10,4,0,0,46,643,..,..,..,..,..,..,..,..,643,..,235,..,..,..,..,..,..,..,235,..,117,51,12,13,13,0,0,0,211,..,10,13,0,0,10,4,0,0,39,..,8,5,0,0,4,0,0,0,14,..,17,58,16,10,4,4,3,0,107,..,6,23,37,50,70,59,49,17,315,11,8,7,4,16,4,6,0,0,54,0,0,4,0,0,0,0,0,0,7,655,420,315,432,522,487,454,271,69,3622,..,0,101,347,370,338,347,143,25,1681,..,14,97,79,64,42,12,3,0,307,..,0,16,33,55,33,10,18,9,162,667,..,..,..,..,..,..,..,..,667,..,265,..,..,..,..,..,..,..,265,..,103,40,3,10,4,0,0,0,167,..,11,3,0,0,0,6,5,3,42
505021095,..,9,441,524,315,235,189,111,48,1872,..,47,340,193,70,36,22,6,7,722,..,0,0,26,29,27,15,3,5,110,806,..,..,..,..,..,..,..,..,806,..,172,..,..,..,..,..,..,..,172,..,98,77,48,18,18,0,0,0,267,..,34,44,14,13,12,3,6,0,132,..,19,39,9,3,0,3,0,0,76,..,68,166,47,27,14,12,4,0,335,..,27,178,183,199,201,140,59,30,1019,7,12,21,22,7,11,3,5,0,85,0,0,0,0,0,0,0,0,0,3,811,492,1322,1068,679,563,384,187,91,5610,..,30,576,504,288,223,169,97,15,1907,..,85,367,179,62,30,21,4,0,748,..,3,40,90,101,73,35,22,15,383,813,..,..,..,..,..,..,..,..,813,..,182,..,..,..,..,..,..,..,182,..,77,46,16,17,9,3,0,0,162,..,30,37,4,6,21,18,10,11,145
505021096,..,0,125,614,789,582,417,354,110,2996,..,19,129,97,82,53,25,16,10,422,..,0,0,15,37,25,14,0,4,93,1503,..,..,..,..,..,..,..,..,1503,..,602,..,..,..,..,..,..,..,602,..,232,131,46,23,24,3,0,0,458,..,16,12,4,8,3,6,5,4,64,..,8,6,6,0,0,0,0,0,26,..,45,58,20,9,6,14,9,0,158,..,18,57,61,51,64,80,55,40,435,3,13,15,7,5,7,12,7,0,84,0,4,0,0,5,3,5,7,0,20,1502,970,540,873,1008,771,569,447,175,6849,..,4,216,725,827,544,406,292,55,3072,..,20,139,94,86,42,21,15,0,423,..,0,10,78,179,84,23,24,25,424,1343,..,..,..,..,..,..,..,..,1343,..,576,..,..,..,..,..,..,..,576,..,124,83,11,26,11,0,0,0,258,..,29,10,7,6,19,27,29,15,146
505021097,..,7,327,630,589,505,385,319,111,2877,..,38,349,170,100,64,26,4,3,759,..,0,8,27,35,28,20,5,8,127,1204,..,..,..,..,..,..,..,..,1204,..,383,..,..,..,..,..,..,..,383,..,181,159,57,36,21,0,0,0,442,..,48,44,19,18,10,3,0,4,150,..,24,43,12,6,0,3,0,0,85,..,87,142,44,25,26,23,0,0,346,..,35,148,159,158,179,152,95,68,989,21,14,31,16,13,27,8,4,0,127,0,0,0,5,0,0,0,0,0,6,1223,815,1251,1125,976,860,634,437,186,7507,..,23,457,707,605,496,385,230,62,2955,..,82,371,161,84,56,18,8,0,774,..,5,31,108,132,82,42,30,20,462,1200,..,..,..,..,..,..,..,..,1200,..,406,..,..,..,..,..,..,..,406,..,159,97,23,17,21,0,0,0,312,..,34,37,13,13,19,24,18,18,177
505021301,..,3,164,401,541,586,497,270,97,2563,..,16,81,67,51,31,22,9,0,268,..,0,3,8,19,22,11,4,3,79,940,..,..,..,..,..,..,..,..,940,..,378,..,..,..,..,..,..,..,378,..,260,203,70,38,22,0,0,0,600,..,29,22,9,10,11,0,8,3,96,..,13,23,3,4,4,0,6,0,61,..,30,47,25,23,9,14,3,0,152,..,10,37,34,42,67,96,72,26,389,13,15,27,18,10,7,8,5,0,99,0,0,0,4,0,3,0,0,0,10,952,757,604,645,745,771,657,374,130,5633,..,13,234,459,637,596,427,215,29,2613,..,21,93,61,49,30,12,6,0,278,..,5,23,54,96,62,36,34,13,320,833,..,..,..,..,..,..,..,..,833,..,418,..,..,..,..,..,..,..,418,..,200,153,37,28,14,3,0,0,441,..,25,17,12,12,25,29,30,29,173
505021302,..,4,223,440,468,356,310,253,104,2163,..,43,184,109,76,49,29,9,3,499,..,0,6,24,36,24,10,9,10,110,946,..,..,..,..,..,..,..,..,946,..,316,..,..,..,..,..,..,..,316,..,166,126,51,47,18,3,0,0,399,..,30,50,8,11,21,16,3,4,139,..,16,29,13,6,4,0,0,0,73,..,65,124,27,37,34,17,13,4,313,..,17,87,129,119,160,130,79,43,761,7,13,23,12,14,17,6,5,0,91,0,0,0,0,0,0,0,0,0,0,951,663,848,814,804,688,518,377,166,5826,..,10,323,515,455,344,296,220,59,2233,..,51,212,117,62,48,21,3,0,510,..,4,33,125,132,77,39,33,25,475,966,..,..,..,..,..,..,..,..,966,..,285,..,..,..,..,..,..,..,285,..,127,97,16,19,16,0,0,0,285,..,32,26,8,16,19,25,22,19,167
505031098,..,12,184,362,418,515,320,155,37,2000,..,30,111,95,54,57,28,11,0,381,..,0,9,12,36,29,20,4,0,110,1107,..,..,..,..,..,..,..,..,1107,..,346,..,..,..,..,..,..,..,346,..,298,219,87,52,21,5,0,0,678,..,65,42,24,25,24,23,16,3,217,..,16,30,27,16,4,0,0,0,104,..,24,47,29,10,22,15,5,0,156,..,8,45,59,81,93,81,45,15,429,12,17,15,13,11,12,9,3,0,101,0,0,0,0,0,0,0,0,0,8,1121,806,707,708,706,776,500,235,58,5622,..,22,277,445,452,456,273,104,11,2047,..,44,126,102,57,44,19,10,0,396,..,15,66,108,150,89,65,32,14,540,1043,..,..,..,..,..,..,..,..,1043,..,369,..,..,..,..,..,..,..,369,..,223,120,28,11,10,0,0,0,396,..,53,23,7,9,40,47,25,23,222
505031099,..,14,342,728,840,538,442,333,108,3356,..,112,387,242,159,75,33,16,3,1020,..,5,23,55,89,47,18,3,3,240,2616,..,..,..,..,..,..,..,..,2616,..,634,..,..,..,..,..,..,..,634,..,597,257,60,44,22,3,0,0,975,..,93,61,22,20,25,21,10,0,250,..,35,52,28,10,4,0,0,0,130,..,51,90,27,22,11,13,9,0,224,..,38,137,148,159,116,99,70,43,809,21,29,38,29,18,10,12,0,0,156,0,0,0,6,0,0,0,3,0,17,2636,1612,1383,1353,1362,851,629,447,165,10425,..,38,534,894,886,501,393,316,50,3611,..,181,427,254,161,64,30,10,3,1129,..,49,256,355,295,152,55,38,13,1216,2378,..,..,..,..,..,..,..,..,2378,..,653,..,..,..,..,..,..,..,653,..,475,119,24,20,16,0,0,0,649,..,97,40,19,24,38,62,32,18,325
505031100,..,12,428,892,781,536,290,109,9,3062,..,66,314,197,125,66,19,0,0,785,..,5,11,35,61,30,9,4,0,153,2249,..,..,..,..,..,..,..,..,2249,..,533,..,..,..,..,..,..,..,533,..,471,198,49,19,5,4,0,0,737,..,55,54,23,9,10,10,7,3,168,..,27,40,14,10,6,0,0,0,104,..,37,86,22,20,8,6,5,0,192,..,23,113,95,69,58,37,16,4,422,22,25,29,21,12,9,7,3,0,129,0,0,4,0,0,0,0,0,0,10,2271,1247,1281,1349,1110,729,384,148,22,8542,..,23,681,968,791,479,258,63,7,3266,..,99,396,216,120,68,7,3,0,910,..,26,144,244,201,104,29,16,0,763,2289,..,..,..,..,..,..,..,..,2289,..,571,..,..,..,..,..,..,..,571,..,360,119,20,11,3,0,0,0,522,..,36,42,13,13,38,35,13,6,208
505031101,..,10,272,535,422,374,247,117,16,1992,..,66,307,144,88,52,22,4,0,678,..,0,9,35,66,34,12,3,0,168,1474,..,..,..,..,..,..,..,..,1474,..,297,..,..,..,..,..,..,..,297,..,303,225,53,16,9,0,0,0,618,..,44,60,14,13,15,11,5,0,161,..,19,37,12,18,5,4,0,0,94,..,46,56,24,20,21,7,7,3,181,..,24,86,138,111,110,55,25,7,561,20,23,32,18,10,0,4,0,0,122,0,0,0,0,0,3,0,0,0,6,1493,834,1083,981,760,626,371,155,33,6343,..,12,431,543,472,373,205,79,0,2124,..,113,353,151,82,32,11,5,3,750,..,13,136,201,197,124,41,12,5,738,1330,..,..,..,..,..,..,..,..,1330,..,277,..,..,..,..,..,..,..,277,..,237,103,32,11,6,0,0,0,387,..,40,27,8,10,37,33,30,11,195
505031102,..,10,152,251,238,205,213,115,17,1206,..,41,99,76,46,35,15,8,0,319,..,4,8,12,31,23,15,5,4,96,847,..,..,..,..,..,..,..,..,847,..,205,..,..,..,..,..,..,..,205,..,187,150,56,46,10,0,0,0,457,..,35,39,19,19,19,11,7,4,147,..,25,27,25,13,10,8,4,0,97,..,28,64,48,44,21,9,4,7,219,..,20,79,98,94,88,96,45,12,534,16,11,15,18,4,7,6,0,0,83,0,0,0,0,0,0,0,0,0,6,871,560,636,593,537,425,371,185,34,4206,..,16,237,307,212,182,189,74,7,1226,..,52,113,70,57,29,8,0,0,342,..,27,74,111,120,79,42,33,12,501,785,..,..,..,..,..,..,..,..,785,..,232,..,..,..,..,..,..,..,232,..,128,76,22,28,11,4,0,0,271,..,40,14,12,9,33,36,12,10,159
505031104,..,5,169,334,363,393,326,156,28,1782,..,24,112,93,70,33,28,8,0,347,..,0,0,11,28,16,15,12,0,95,925,..,..,..,..,..,..,..,..,925,..,274,..,..,..,..,..,..,..,274,..,266,208,80,41,11,3,0,0,606,..,58,36,29,14,20,14,9,8,184,..,13,25,20,10,9,6,0,0,84,..,17,29,23,17,18,13,4,0,111,..,15,40,54,69,83,49,37,8,345,14,9,23,12,16,6,7,3,0,84,0,0,0,4,0,0,0,0,0,5,938,675,633,646,631,590,450,233,45,4840,..,14,248,382,411,387,284,93,13,1823,..,36,133,84,55,29,27,0,0,364,..,8,50,101,121,93,34,23,6,440,899,..,..,..,..,..,..,..,..,899,..,306,..,..,..,..,..,..,..,306,..,175,125,22,17,12,0,0,0,353,..,32,21,6,15,35,35,24,13,176
505031105,..,9,231,693,1174,1058,539,273,56,4027,..,63,264,154,167,117,28,11,3,802,..,4,9,37,68,38,6,0,0,163,1920,..,..,..,..,..,..,..,..,1920,..,704,..,..,..,..,..,..,..,704,..,640,238,41,21,10,4,0,0,952,..,42,31,10,18,10,3,6,0,123,..,31,19,11,6,4,0,4,0,76,..,16,31,14,10,22,15,4,3,116,..,28,65,72,85,95,62,39,17,466,13,26,31,4,17,12,5,0,0,112,6,4,0,0,0,4,3,0,0,16,1937,1571,913,1035,1561,1369,669,340,87,9476,..,16,349,860,1388,947,505,196,25,4286,..,103,307,175,174,89,22,12,5,891,..,12,75,137,199,108,35,10,10,592,1726,..,..,..,..,..,..,..,..,1726,..,748,..,..,..,..,..,..,..,748,..,480,152,16,11,9,3,0,0,667,..,32,22,6,13,35,35,39,16,198
505031106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505031107,..,6,239,648,666,432,335,204,48,2580,..,26,145,144,82,51,17,4,0,473,..,0,9,28,43,21,10,0,0,112,1511,..,..,..,..,..,..,..,..,1511,..,405,..,..,..,..,..,..,..,405,..,345,146,43,24,4,4,0,0,565,..,26,19,5,9,13,11,4,0,93,..,18,19,4,3,4,7,0,0,55,..,24,31,11,8,12,10,3,0,99,..,12,32,43,53,42,51,45,12,287,18,18,17,12,9,9,6,0,0,80,0,0,0,0,0,5,0,0,0,10,1530,874,664,932,902,596,442,256,66,6273,..,14,374,780,651,417,304,164,25,2735,..,50,176,119,100,48,12,0,0,510,..,10,61,113,142,43,20,16,10,411,1486,..,..,..,..,..,..,..,..,1486,..,403,..,..,..,..,..,..,..,403,..,235,83,21,9,6,0,0,0,351,..,12,9,3,6,14,25,17,6,96
