SA2_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
509011232,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,18,32,0,0,9,8,0,51,4,0,0,12,4,0,22,9,3,0,23,3,0,31,27,0,0,13,0,0,39,11,0,0,4,0,0,12,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,87,3,0,71,34,0,191
509011233,0,4,6,0,0,0,7,0,8,0,0,0,0,16,0,92,16,9,0,5,125,0,41,16,19,9,0,90,9,35,7,16,5,0,63,27,28,16,34,14,0,124,109,36,6,121,18,0,303,161,11,0,48,9,0,225,36,0,0,11,0,0,49,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,3,16,8,0,57,366,279,65,277,64,10,1063
509011234,0,0,0,7,3,0,12,0,3,0,0,0,0,5,3,12,0,17,5,0,40,25,6,15,23,4,0,80,23,3,3,17,6,0,54,63,6,0,23,8,4,103,31,5,0,14,9,0,49,3,0,0,13,5,0,17,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,11,7,0,28,151,37,22,132,51,5,395
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,9,0,0,16,0,0,0,9,0,0,9,4,0,0,5,5,0,15,16,0,0,18,0,0,34,14,0,0,17,0,0,34,12,0,0,4,0,0,17,10,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,55,3,5,87,14,0,167
509021237,0,0,5,5,0,0,17,0,3,0,0,3,0,9,0,19,15,14,19,0,71,14,13,8,22,4,0,67,6,7,3,19,5,0,37,7,5,0,26,4,0,49,7,0,0,11,0,0,16,0,0,0,4,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,11,17,0,33,31,64,30,119,51,0,307
509021238,0,0,0,6,15,0,23,0,0,0,0,4,0,10,0,10,19,32,15,0,79,9,17,21,37,7,0,90,8,3,0,26,3,0,47,3,5,5,30,3,0,44,5,0,3,7,3,0,20,0,0,0,4,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,43,31,50,45,160,84,4,377
509021239,0,3,0,3,7,0,13,0,4,0,6,6,0,11,4,3,4,26,23,0,57,3,4,0,19,5,0,26,13,3,0,27,7,0,43,34,9,5,38,18,0,100,60,16,0,54,20,0,149,72,0,0,49,10,0,134,8,0,0,13,3,0,23,6,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,3,0,36,35,0,83,211,43,12,268,129,7,668
509021240,0,4,0,4,8,0,11,0,7,0,0,9,0,23,6,23,18,21,12,0,79,20,24,20,28,15,0,107,13,9,3,24,8,0,51,19,16,0,33,11,0,82,22,7,0,19,7,0,54,17,0,0,8,4,0,32,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,7,22,0,38,102,99,39,150,105,5,498
509021241,0,3,0,4,3,0,10,0,6,0,0,10,0,11,3,20,6,19,11,0,53,0,11,0,23,13,0,49,4,17,0,28,11,0,52,9,21,0,35,14,0,85,6,8,3,19,3,0,43,0,0,0,10,3,0,16,0,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,31,3,50,29,88,15,157,91,5,389
509021242,0,8,0,8,9,0,30,0,6,9,3,10,0,27,0,15,6,20,18,0,58,10,12,11,21,15,0,57,3,3,0,14,3,0,30,0,5,0,6,0,0,12,0,0,0,4,0,0,9,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,39,0,65,16,57,28,98,95,6,298
509021243,4,0,0,0,0,0,7,0,9,5,0,4,0,18,0,68,4,14,9,0,93,11,47,0,30,12,0,99,28,18,0,39,3,0,92,110,35,3,76,13,0,236,111,19,3,71,26,0,227,67,10,0,47,4,0,121,16,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,14,14,0,55,356,218,18,306,80,6,981
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,14,0,4,0,3,4,0,8,0,4,0,8,8,0,22,7,0,0,20,0,3,37,35,0,0,19,6,0,61,17,0,0,20,0,0,41,3,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,7,0,18,76,12,0,101,17,3,211
509021245,0,0,0,3,3,0,7,0,7,0,0,0,0,7,0,23,0,17,3,0,43,3,12,7,11,3,0,39,5,6,0,22,0,0,36,23,12,0,22,3,0,51,42,5,0,24,0,0,76,25,0,0,16,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,4,18,102,59,7,131,24,5,326
509031246,0,5,0,0,3,0,9,0,5,5,0,0,0,9,0,18,23,11,10,0,57,3,5,5,20,3,0,43,3,5,0,37,4,0,51,4,8,9,16,9,0,42,6,5,0,10,4,0,23,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,21,0,42,26,52,36,113,55,4,286
509031247,0,0,0,6,13,0,25,0,4,0,4,18,0,24,0,12,8,18,12,0,53,3,15,12,33,12,0,74,0,5,0,24,3,0,29,0,0,4,20,4,0,31,0,3,0,5,10,0,16,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,17,32,0,54,12,48,26,124,118,3,330
509031248,0,3,0,0,4,0,9,0,0,0,0,7,0,5,0,3,0,5,0,0,14,0,0,3,0,3,0,12,8,0,0,7,5,0,16,17,0,9,8,0,0,35,33,4,0,17,5,0,63,27,0,0,15,0,0,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,15,0,27,80,17,13,69,46,0,230
509031249,0,0,0,0,0,0,0,5,4,0,0,5,0,13,0,46,6,14,0,0,68,8,23,9,14,6,0,54,21,20,0,34,5,0,85,58,23,5,43,11,0,136,48,13,3,40,9,0,104,28,7,0,11,0,0,49,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,4,3,0,22,173,132,32,164,38,12,539
509031250,0,0,0,12,7,0,24,0,6,0,0,4,0,12,3,11,7,24,7,0,53,6,14,17,27,11,0,73,7,0,0,32,4,0,45,19,3,4,26,8,0,52,11,5,0,18,4,0,31,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,37,53,35,30,159,60,8,349
510011262,4,15,0,0,8,0,29,0,21,3,0,7,0,35,11,142,5,5,41,0,202,7,138,15,19,47,0,238,6,63,6,11,50,3,138,18,105,10,29,71,0,229,86,110,17,51,67,0,338,155,38,9,79,138,0,417,170,10,0,52,56,0,288,124,3,0,38,7,0,173,87,0,0,37,13,0,137,58,3,0,20,6,0,92,27,0,0,14,0,0,48,40,0,0,30,29,0,95,41,65,10,35,111,11,271,833,725,81,413,653,25,2734
510011263,0,203,98,0,73,0,376,0,90,128,0,20,3,250,0,118,59,5,47,0,236,0,57,37,5,33,0,130,0,21,3,13,11,0,54,14,39,12,10,24,0,97,31,18,0,13,13,0,82,30,3,3,10,23,0,80,7,4,0,5,3,0,18,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,14,6,41,19,17,63,5,157,99,609,361,101,323,12,1504
510011264,0,135,64,0,10,0,206,0,91,38,0,9,0,129,0,89,42,0,17,0,154,0,39,10,0,13,3,62,0,10,0,0,0,0,14,0,19,4,0,7,0,28,0,19,3,3,6,0,30,0,10,0,0,3,0,12,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,9,0,26,13,18,38,0,98,0,427,174,34,114,8,757
510011265,0,25,63,0,12,0,101,0,14,54,5,13,0,84,0,58,42,9,67,0,181,5,79,14,9,52,0,157,7,50,6,12,54,0,127,11,51,8,17,61,0,141,21,28,27,35,59,0,168,77,21,7,52,50,3,202,38,6,6,33,17,0,98,25,0,0,15,9,0,54,9,3,0,18,0,0,26,0,0,0,3,0,0,9,0,0,0,5,0,0,7,0,0,0,12,25,0,35,5,32,8,38,107,4,203,206,361,228,256,526,15,1586
510011266,0,36,24,0,10,0,67,0,62,31,0,4,0,93,0,58,43,3,11,0,113,0,22,9,0,6,0,35,0,9,3,11,13,0,36,0,25,3,0,14,0,45,0,3,5,4,29,0,42,0,0,0,0,5,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,0,15,0,21,13,13,50,0,103,3,229,127,40,166,3,575
510021267,0,20,106,0,11,0,135,0,8,20,0,4,0,36,0,13,33,0,8,0,54,0,9,3,0,3,0,12,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,4,0,7,7,8,4,11,52,0,84,9,63,165,18,89,6,350
510021268,0,0,0,0,170,0,170,0,0,0,0,21,0,27,0,12,0,0,359,0,370,0,30,0,0,32,0,68,4,22,0,0,34,0,58,5,5,0,0,7,0,18,19,0,0,0,5,0,30,48,0,0,10,0,0,59,60,0,0,5,4,0,72,42,0,0,3,0,0,43,14,0,0,0,4,0,12,6,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,33,6,0,12,127,0,174,222,72,4,42,770,0,1114
510021269,10,3,0,3,183,0,200,0,5,0,0,13,0,16,0,16,0,0,130,0,143,0,9,0,0,24,0,32,6,10,4,3,31,0,52,4,17,0,0,19,0,46,4,7,0,0,11,0,24,46,0,0,4,15,0,71,76,0,0,9,11,0,98,47,0,0,0,5,0,59,34,0,0,0,8,0,42,27,0,0,0,7,0,39,17,0,0,4,4,0,24,46,0,0,10,20,0,77,36,11,5,13,117,0,177,351,79,10,68,596,0,1105
510021270,27,18,0,6,234,0,280,0,25,0,0,29,0,61,0,77,4,8,305,6,391,9,81,0,4,62,0,167,12,59,5,3,42,0,125,26,87,20,10,62,0,203,61,67,18,18,36,0,202,142,30,8,24,22,0,239,169,10,0,13,12,0,205,105,0,0,6,12,0,124,52,0,0,0,8,0,58,23,0,0,0,6,0,31,34,0,0,0,0,0,34,16,0,0,0,10,0,29,53,41,7,11,143,9,266,730,498,71,113,976,12,2404
510031271,16,16,30,5,731,8,797,0,5,4,0,33,0,34,0,34,6,3,75,0,109,0,17,3,0,36,0,52,0,11,0,4,28,0,41,5,11,0,0,15,0,29,4,6,0,7,15,0,33,17,3,0,11,8,0,41,13,0,0,8,4,0,29,11,0,0,4,5,0,17,0,0,0,0,6,0,10,0,0,0,3,6,0,7,0,0,0,0,5,0,5,9,0,0,9,32,0,48,12,4,18,28,187,3,248,88,92,60,79,1174,8,1501
510031272,11,10,0,0,433,0,452,0,6,0,0,19,0,29,7,58,0,0,79,0,147,8,26,0,7,65,0,109,16,57,0,7,80,0,155,20,86,0,11,127,0,249,66,111,4,15,133,0,330,141,20,6,45,92,0,296,178,7,0,25,49,0,265,179,0,0,12,35,0,229,144,4,0,10,18,0,179,104,6,0,16,14,0,144,73,0,0,6,20,0,100,116,0,0,12,49,0,174,76,34,6,25,234,3,387,1142,427,23,193,1456,5,3258
510031273,3,6,15,0,110,0,141,0,3,5,0,84,0,92,5,32,8,5,94,0,137,0,26,6,6,107,0,147,0,16,0,3,14,0,32,4,13,0,3,15,0,40,9,17,0,7,22,0,56,26,6,0,10,12,0,52,22,0,0,7,10,0,41,9,0,0,3,0,0,22,7,0,0,0,6,0,17,10,0,0,5,0,0,15,12,0,0,0,0,0,14,8,0,0,6,6,0,22,0,7,0,8,46,0,69,118,124,30,81,532,5,885
511011274,0,11,0,4,4,0,21,0,5,0,3,5,0,14,8,68,24,25,14,0,135,34,24,13,44,12,3,132,37,19,4,50,9,0,123,78,43,4,80,22,0,230,133,9,6,147,16,0,307,133,0,0,112,10,0,260,25,0,0,13,6,0,49,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,8,0,0,13,8,10,4,28,25,8,77,465,191,52,523,123,15,1379
511011275,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,5,0,14,11,0,44,3,0,0,10,11,0,29,3,5,0,7,11,0,24,21,5,0,19,9,0,55,18,0,0,19,8,0,42,14,0,0,3,0,0,23,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,28,70,0,109,71,23,3,115,120,6,342
511021276,0,4,18,0,7,0,32,0,13,13,0,3,0,32,3,52,4,13,25,0,99,16,46,25,14,26,4,131,12,16,0,24,18,0,69,22,25,4,39,37,0,134,27,18,4,36,31,0,123,20,11,0,21,20,0,64,5,0,0,4,13,0,17,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,13,3,13,10,23,30,3,77,118,198,74,181,232,8,814
511021277,0,8,3,0,34,0,50,0,11,0,3,30,0,50,0,28,6,9,39,0,87,8,16,11,7,52,6,97,8,15,5,11,30,0,66,12,26,10,9,61,0,119,16,6,6,16,57,0,100,35,0,9,35,64,0,143,46,0,0,25,22,0,96,27,0,0,15,13,0,50,10,0,0,6,8,0,25,6,0,0,6,0,0,15,6,0,0,5,5,0,6,26,0,0,47,67,0,146,12,13,22,48,152,3,250,214,145,78,235,615,9,1298
511031278,0,3,0,0,0,0,4,0,3,0,6,0,0,3,5,31,3,9,3,0,56,16,9,0,22,3,0,49,20,14,0,20,5,0,52,70,5,0,42,3,0,123,159,11,0,61,12,0,244,127,3,0,38,13,0,173,34,0,0,10,0,0,43,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,11,33,0,56,440,81,3,213,83,5,822
511031279,0,0,0,6,3,0,8,0,12,0,0,4,0,15,7,64,10,15,27,5,131,13,36,9,22,35,0,110,33,38,0,26,53,0,152,92,71,0,48,43,3,264,271,24,0,68,36,0,395,294,9,0,69,15,0,384,116,0,0,22,4,0,145,66,0,0,9,4,0,82,13,0,0,3,0,0,23,6,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,0,5,3,0,9,23,15,5,20,30,4,99,937,283,26,307,258,11,1819
511031280,0,4,0,0,0,0,8,3,6,0,3,8,0,21,7,29,27,4,24,4,99,0,31,3,5,31,0,76,11,18,0,21,4,0,63,27,39,0,25,31,0,115,115,28,0,41,30,0,210,231,4,0,68,15,0,317,117,0,0,18,5,0,146,50,5,0,9,0,0,63,12,0,0,0,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,3,10,30,3,70,598,175,35,205,182,8,1211
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,6,6,0,14,0,3,0,8,3,0,14,24,6,11,18,8,0,69,74,7,4,41,12,0,135,43,0,4,19,3,0,71,48,0,7,20,6,0,90,42,0,4,5,3,0,52,9,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,12,30,5,57,259,33,32,131,72,9,524
511031283,0,143,51,4,80,9,281,0,54,27,0,3,4,87,0,26,5,0,17,0,44,0,9,8,8,20,0,46,0,3,3,6,5,0,12,0,0,0,9,4,0,17,0,0,0,4,4,0,12,4,0,0,8,3,0,9,0,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,16,78,5,136,6,272,104,54,213,10,656
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,4,11,0,4,0,0,24,5,20,0,8,0,0,25,31,142,12,37,6,0,230,158,65,27,73,21,7,348,145,14,6,95,13,0,276,232,32,6,121,20,3,416,195,10,3,115,13,0,342,90,5,0,38,4,0,140,23,0,0,11,0,0,37,5,0,0,6,0,0,6,5,0,0,7,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,18,9,35,31,0,104,903,320,65,548,119,16,1969
511041286,0,0,0,3,0,0,3,0,4,0,3,0,0,5,6,10,0,10,0,0,28,47,21,0,38,3,3,107,38,12,3,48,9,0,107,48,4,0,47,5,0,111,41,3,7,32,0,0,83,13,0,0,23,3,0,38,5,0,0,4,0,0,13,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,5,0,32,207,61,16,222,27,5,541
511041287,0,4,0,0,0,0,7,0,0,0,0,0,0,4,7,7,0,13,3,0,24,3,10,0,10,5,0,30,14,3,0,19,11,0,50,39,7,0,41,14,0,94,199,19,3,66,17,0,304,114,0,0,45,8,0,166,26,0,0,8,0,0,29,5,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,17,7,4,36,407,55,6,213,73,3,762
511041288,0,0,0,3,0,0,3,0,0,0,4,0,0,3,0,3,0,14,3,0,20,9,21,8,20,10,0,60,21,4,0,29,9,0,65,71,21,0,55,15,0,165,203,39,3,89,35,0,363,195,0,0,60,4,0,268,36,3,0,7,0,0,42,5,0,0,3,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,9,0,35,549,98,17,287,87,3,1039
511041289,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,20,9,13,0,0,45,9,14,9,8,4,0,42,5,3,0,15,3,0,33,35,4,3,32,12,0,82,55,0,3,26,5,0,92,28,0,0,14,3,0,46,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,6,4,0,12,15,0,36,146,46,25,122,53,4,402
511041290,0,23,0,7,21,0,47,0,12,3,0,5,0,17,0,37,9,14,20,7,78,0,19,9,7,9,0,43,0,7,0,8,4,0,15,0,3,0,5,7,0,19,0,0,0,8,3,0,9,0,0,0,4,0,0,10,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,23,0,23,72,0,119,9,120,31,73,153,4,379
511041291,0,0,0,4,4,0,11,0,3,3,0,21,0,27,0,17,3,22,11,0,55,7,12,0,31,6,0,54,8,0,0,23,6,0,44,7,10,0,19,7,0,42,3,0,5,9,4,0,15,5,0,0,5,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,74,38,42,15,120,111,4,327
511041292,0,3,0,0,7,0,16,0,4,0,6,0,0,8,0,12,4,16,7,0,40,5,8,6,32,5,0,58,11,3,0,30,13,0,62,22,7,0,28,18,0,72,16,0,0,37,18,0,79,8,0,0,11,15,0,36,0,0,0,5,5,0,16,0,0,0,0,4,0,3,3,0,0,6,5,0,6,0,0,0,0,0,0,9,0,0,0,0,7,0,4,6,0,0,8,3,0,20,0,6,0,46,51,5,102,82,46,15,229,155,4,531
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
