SA2_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
509031246,4,0,10,5,0,12,5,22,0,55,18,12,15,4,10,8,8,26,0,101,43,32,35,22,28,15,26,35,3,227,86,35,26,28,25,12,22,21,4,264,111,22,39,20,24,9,33,44,4,316,122,37,27,26,30,18,41,33,3,330,79,6,17,16,13,6,6,21,9,167,23,0,0,0,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,4,484,141,167,123,132,81,141,207,27,1508
509031247,4,0,20,12,3,7,7,16,4,65,12,9,26,15,11,4,24,31,4,139,112,64,67,20,31,4,45,57,4,405,163,53,69,19,46,21,52,43,7,483,198,41,56,33,22,29,56,66,6,513,241,38,60,35,32,13,62,49,5,539,118,11,6,8,17,8,23,24,3,223,43,0,0,3,4,6,0,12,4,66,7,0,0,0,0,0,0,0,5,12,896,221,306,145,174,95,266,293,43,2447
509031248,0,0,4,11,0,0,3,12,0,36,3,3,23,10,4,3,10,7,0,71,13,29,68,23,14,4,39,30,6,226,40,34,77,13,17,6,73,26,4,281,39,53,60,25,34,7,95,35,7,346,28,37,54,23,29,15,89,25,3,305,26,12,9,0,13,3,17,9,0,87,10,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,157,166,292,103,114,36,326,144,29,1369
509031249,10,3,16,18,5,31,6,28,7,123,4,25,42,24,8,19,17,24,0,163,29,65,69,57,34,17,28,60,3,360,49,55,45,53,51,26,16,47,5,349,66,74,62,48,39,25,26,42,8,396,60,74,50,38,38,31,35,51,7,380,41,34,9,12,11,11,21,9,0,144,5,3,0,0,6,0,3,8,0,27,0,0,0,0,0,0,0,0,0,5,258,340,297,258,206,154,146,261,34,1947
509031250,0,3,13,7,0,19,7,28,0,74,18,9,24,7,10,7,12,34,0,124,61,47,50,37,30,9,25,56,4,312,132,42,42,26,36,10,31,52,4,386,162,49,48,49,38,17,38,57,9,462,176,52,39,31,45,24,50,72,9,499,117,13,12,5,23,11,16,29,4,235,38,0,0,0,8,0,0,3,0,59,7,0,0,0,0,0,0,0,0,7,710,218,228,159,192,105,177,335,30,2157
510011262,5,9,35,72,31,126,6,89,15,392,22,77,90,119,65,55,23,66,10,532,209,606,265,329,219,97,69,169,33,1995,359,585,251,250,280,99,90,133,52,2098,332,379,248,217,280,103,92,114,41,1808,319,346,159,144,227,121,101,103,23,1535,151,113,61,38,79,41,46,47,14,585,31,15,0,6,10,12,0,10,7,85,0,0,0,0,0,0,0,0,0,0,1438,2123,1119,1179,1188,653,430,722,197,9046
510011263,0,4,6,15,11,15,0,21,3,74,16,50,22,42,16,9,7,43,8,219,62,214,86,122,68,25,33,77,24,705,61,143,66,106,55,19,26,53,16,534,97,120,60,92,59,13,48,42,12,553,100,137,68,99,78,25,38,36,3,584,36,45,18,31,20,13,15,24,5,210,6,0,4,3,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,380,728,331,510,306,118,176,289,71,2898
510011264,0,0,0,6,0,4,0,9,0,30,9,21,9,25,7,5,4,18,5,99,28,90,31,62,22,14,18,20,19,307,31,68,40,48,20,8,19,25,9,268,45,66,32,36,16,8,23,20,10,261,54,58,21,43,31,6,27,16,5,263,15,28,8,6,6,0,8,8,3,82,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,185,338,140,232,103,46,104,117,53,1317
510011265,0,8,22,31,11,29,4,43,9,138,10,45,45,47,34,21,19,58,5,280,106,320,166,150,88,43,60,146,24,1104,182,237,177,126,107,22,61,78,23,1014,189,201,145,96,107,30,93,80,23,965,172,172,104,101,126,49,76,74,11,881,67,50,21,27,29,16,36,17,9,272,10,0,0,3,4,3,0,0,4,27,0,0,0,0,0,0,0,0,0,0,739,1026,682,579,513,206,353,497,95,4682
510011266,0,6,8,7,0,3,4,8,0,30,5,16,6,10,9,3,8,30,0,91,22,76,37,51,29,9,28,41,3,292,54,90,33,38,25,7,19,19,6,288,57,66,24,34,39,14,21,14,3,272,79,75,43,42,48,18,25,28,8,357,25,15,14,3,15,6,12,12,4,109,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,242,332,160,187,168,66,107,154,24,1452
510021267,3,8,14,5,0,9,11,34,4,87,9,67,137,25,21,4,113,128,11,514,106,412,785,64,87,15,543,292,21,2328,164,252,836,33,82,0,600,195,22,2184,182,181,622,55,73,9,657,146,15,1945,87,129,349,49,60,7,490,128,10,1303,22,19,40,11,14,3,69,16,4,197,5,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,576,1068,2786,241,336,49,2488,941,83,8579
510021268,4,6,18,19,7,20,6,15,0,90,7,22,54,11,17,23,39,27,8,208,47,114,252,60,59,30,138,50,16,779,66,86,201,47,58,19,151,48,20,692,59,64,150,35,35,23,187,39,9,605,33,39,70,14,26,15,140,28,9,372,4,9,7,10,3,3,21,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,340,756,198,209,128,681,221,71,2816
510021269,0,0,16,15,7,21,11,16,6,94,0,26,33,8,10,5,17,22,3,126,74,178,214,31,94,27,70,56,13,745,139,176,209,48,102,18,68,44,25,827,101,127,121,18,60,20,89,38,11,588,71,70,80,16,54,12,60,30,5,396,16,14,15,3,8,4,9,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,587,690,143,340,108,310,213,61,2852
510021270,4,8,62,35,20,64,16,53,10,270,13,40,115,42,50,35,46,74,13,414,101,229,484,152,156,76,230,177,46,1654,118,177,436,155,147,64,235,162,40,1521,95,114,265,85,101,34,261,106,34,1092,68,100,156,61,81,39,196,86,22,811,18,26,29,8,18,8,21,18,0,146,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,405,689,1538,533,566,317,1012,679,172,5912
510031271,0,0,18,21,5,23,14,49,8,136,9,66,117,35,22,11,80,122,11,471,115,334,619,126,118,16,382,257,28,2002,171,235,643,104,130,26,527,163,40,2044,158,168,517,77,102,30,541,191,45,1822,138,115,305,51,96,33,466,113,24,1349,31,43,45,12,12,7,68,22,6,246,10,0,4,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,633,975,2268,416,491,148,2072,922,161,8091
510031272,8,5,90,56,35,156,18,110,9,488,34,78,198,79,78,49,56,97,13,667,219,515,674,189,276,112,203,272,41,2498,363,459,743,242,327,82,253,207,70,2749,294,295,495,173,227,84,234,166,56,2024,155,173,255,94,133,42,179,117,18,1169,41,48,38,18,20,5,45,27,4,243,4,0,0,4,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,1111,1564,2483,859,1090,531,996,998,215,9842
510031273,0,8,16,15,4,24,7,39,4,115,5,19,47,18,8,6,38,36,5,179,29,107,255,59,65,23,98,104,12,757,84,138,289,46,75,7,145,85,17,889,83,99,227,52,73,12,151,83,8,788,54,73,128,26,34,3,116,55,12,507,13,15,12,7,9,3,20,5,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,271,464,980,221,268,82,574,418,61,3333
511011274,3,0,71,43,19,117,22,88,8,372,14,40,125,57,39,62,42,45,16,439,90,184,208,86,112,81,100,122,17,1002,123,185,189,103,139,83,121,121,22,1089,220,175,170,122,166,82,152,119,19,1226,152,156,136,98,132,63,175,135,31,1058,68,42,19,20,43,8,45,37,4,291,23,6,0,0,3,0,3,4,4,52,4,0,0,0,0,0,0,0,0,0,702,788,921,534,655,492,651,670,129,5530
511011275,4,0,12,9,0,6,9,29,4,80,13,13,28,11,3,4,45,43,4,162,79,59,106,25,40,14,100,73,7,506,149,36,74,25,41,9,61,53,8,459,180,35,93,23,40,8,68,66,10,526,155,32,73,13,20,10,68,55,20,457,54,14,18,5,4,5,22,5,5,132,16,0,0,0,0,0,5,4,0,31,4,0,0,0,0,0,0,0,0,5,655,194,402,105,159,63,383,325,67,2356
511021276,0,0,18,7,3,28,5,16,0,79,8,14,24,18,18,24,0,28,3,137,38,62,57,50,51,25,37,72,7,408,84,67,49,48,50,39,27,46,3,408,122,77,54,45,65,26,43,69,11,517,120,79,51,65,62,33,48,55,8,522,68,21,17,12,26,8,15,30,12,204,16,0,0,0,0,5,0,3,0,22,0,0,0,0,0,0,0,0,0,0,453,328,277,246,279,182,176,309,45,2297
511021277,5,5,27,34,8,42,6,47,4,170,14,37,62,79,48,25,17,58,8,341,111,237,242,186,103,46,48,140,28,1144,202,225,192,112,115,49,60,86,17,1049,204,183,143,90,125,51,58,94,30,977,232,190,143,93,154,74,102,116,17,1132,95,47,31,12,34,20,21,28,11,304,16,3,3,0,0,7,0,4,5,37,0,0,0,0,0,0,0,0,0,7,878,920,840,609,597,315,318,571,115,5172
511031278,6,6,36,23,4,50,15,42,8,189,3,16,80,31,29,32,43,54,7,294,30,52,205,56,62,46,130,74,10,666,66,62,155,59,60,36,144,77,11,670,63,41,138,63,80,45,168,70,13,683,58,57,117,46,54,33,163,70,17,603,14,6,15,7,21,11,40,22,12,151,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,232,236,741,290,323,263,701,407,75,3265
511031279,3,3,119,51,32,124,19,85,8,452,20,95,204,78,65,48,104,92,9,716,107,358,413,171,167,85,282,151,20,1741,213,259,373,179,165,66,230,95,22,1598,200,222,315,125,194,62,264,103,20,1508,170,132,217,87,145,61,219,118,19,1167,41,35,50,23,31,13,55,29,4,284,7,7,0,0,3,0,3,3,4,24,0,0,0,0,0,0,0,0,0,0,755,1115,1686,713,803,457,1181,679,104,7498
511031280,0,0,52,28,12,71,20,46,6,237,5,84,121,38,45,40,67,29,4,428,78,309,304,94,156,37,166,61,18,1222,143,252,204,100,129,43,155,53,16,1091,115,177,168,86,109,33,134,46,20,898,94,125,113,59,82,46,94,61,13,692,22,29,23,13,15,6,26,18,5,159,0,3,0,0,5,0,0,5,6,15,0,0,0,0,0,0,0,0,0,0,461,988,980,422,552,275,667,317,93,4750
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,15,14,3,15,14,20,4,94,7,25,47,12,18,6,55,25,5,201,25,106,153,40,28,14,179,55,13,601,36,60,135,21,31,18,175,43,0,519,63,64,150,36,47,24,178,51,20,632,50,51,90,30,41,14,136,54,5,460,17,8,22,0,14,9,31,18,4,120,4,5,0,0,5,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,201,317,612,145,185,97,770,269,52,2649
511031283,0,0,8,7,0,0,15,19,5,57,3,39,79,19,18,6,92,73,0,338,48,249,274,44,50,13,322,105,9,1111,109,144,260,26,41,4,341,61,10,1003,118,105,250,48,49,10,305,57,3,950,80,120,161,33,44,7,216,62,7,729,20,14,25,5,9,3,44,8,0,131,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,391,669,1061,185,221,45,1341,387,43,4336
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,3,8,54,61,7,123,7,84,4,353,19,50,96,89,37,72,24,63,3,465,70,215,170,114,88,81,65,126,15,942,90,208,138,124,89,70,71,110,12,909,122,233,142,148,111,77,90,106,15,1038,121,174,141,132,120,66,120,108,14,1000,40,64,39,41,47,18,38,34,9,320,7,7,5,0,5,6,3,4,3,48,4,0,0,0,0,0,0,0,7,7,480,955,784,705,507,511,424,637,76,5079
511041286,3,3,55,40,4,87,10,69,5,278,9,12,69,33,22,39,14,52,0,255,34,65,122,66,66,40,32,50,8,481,64,103,111,59,86,46,44,60,5,589,95,87,117,89,95,63,109,81,16,754,77,73,81,70,72,59,104,72,12,627,22,18,22,15,17,11,20,14,3,141,3,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,320,370,580,372,365,328,339,403,59,3135
511041287,3,0,55,41,20,95,13,54,6,286,10,20,72,56,39,38,18,30,6,279,67,139,191,127,98,55,66,69,20,831,91,152,146,95,102,48,54,64,14,781,109,180,123,109,126,69,95,60,21,890,67,97,99,97,116,39,83,64,8,668,27,26,25,17,22,12,19,20,0,174,3,5,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,379,622,712,547,520,353,346,369,70,3919
511041288,0,8,59,83,6,134,13,89,0,391,11,47,103,84,27,53,19,53,5,392,66,225,199,140,100,59,55,97,7,947,152,273,174,158,140,69,67,97,8,1131,155,272,120,156,157,59,89,94,18,1121,107,166,100,103,127,51,89,67,11,819,45,40,22,25,40,15,27,32,4,253,12,8,0,4,0,5,0,0,4,32,0,0,0,0,0,0,0,0,0,0,551,1033,779,744,616,439,357,516,56,5084
511041289,0,0,9,24,0,26,0,23,6,91,4,9,24,15,4,8,9,12,4,89,16,29,34,19,8,21,14,20,5,164,45,45,58,25,32,9,20,41,0,283,69,40,57,34,42,20,32,44,9,362,61,47,67,24,39,24,49,47,13,366,44,17,14,8,17,13,19,12,5,142,13,4,4,0,4,0,0,5,10,38,0,0,0,0,0,0,0,0,0,0,256,197,271,149,150,123,138,207,45,1529
511041290,0,0,5,4,0,0,6,11,3,40,4,33,53,8,12,4,66,48,5,233,29,154,224,25,44,10,201,85,10,797,83,82,177,33,31,6,149,51,12,626,107,82,141,32,42,4,215,68,10,686,97,67,115,35,37,5,148,36,4,544,38,23,18,10,10,5,38,15,4,149,7,5,0,0,3,0,4,3,0,20,0,0,0,0,0,0,0,0,0,0,360,441,738,140,167,39,824,317,51,3083
511041291,0,0,12,3,4,3,5,5,0,27,13,5,20,8,13,6,19,36,0,117,65,41,59,22,32,16,52,33,0,325,116,59,67,17,33,7,56,47,0,410,133,33,47,22,38,11,71,36,11,403,160,31,57,34,29,22,84,35,5,470,79,12,9,12,9,5,16,19,0,162,28,0,0,0,5,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,599,183,269,124,163,64,313,217,28,1962
511041292,6,0,19,23,0,18,7,31,0,113,16,13,32,18,15,12,12,23,5,138,60,71,48,32,32,18,27,45,3,338,127,75,64,54,52,19,41,56,3,500,140,96,80,54,61,31,58,78,10,607,165,76,71,61,77,43,98,117,19,729,103,22,28,21,24,5,28,29,9,275,44,0,0,4,0,3,0,7,0,58,5,0,0,0,0,0,0,0,0,0,663,364,351,269,269,148,260,397,50,2767
597979799,0,0,0,0,0,0,0,3,0,10,0,10,21,12,0,0,0,31,0,71,11,60,106,20,4,0,19,80,0,297,19,93,212,16,11,0,58,116,10,516,29,100,183,6,23,0,63,77,10,486,27,57,93,12,9,0,32,32,4,267,8,10,10,0,0,0,4,7,0,40,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,96,324,627,58,45,6,172,344,23,1697
