SA2_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
503021297,103,330,283,1199,19,1933,4,11,10,136,0,165,1675,13,23,13,9,1737,36,9,4,22,0,70,103,20,20,38,0,182,1387,349,267,1259,30,3294,250,3,20,0,0,272,130,8,6,11,0,161,202,29,20,139,4,389,44,13,7,29,0,87,19,0,3,3,0,32,653,11,6,8,4,680,424,72,49,471,8,1025,315,61,28,175,5,582,199,0,4,6,0,207,19,0,3,5,0,32,18,7,3,8,0,31,14,3,0,7,0,25,64,10,5,0,0,79,66,12,8,0,0,86,97,3,4,23,3,139,78,6,0,9,0,90,10,0,0,0,0,10,405,79,64,387,8,939,46,4,5,4,0,58,109,4,5,0,0,121,141,0,4,3,5,150,57,3,6,0,0,61,164,3,3,0,0,169,61,5,0,16,0,89,2382,108,91,90,15,2684,77,3,6,13,2288,2383,7810,684,537,2680,2374,14081
504011044,177,851,686,3285,42,5047,0,24,8,324,13,380,401,22,28,13,0,465,112,43,12,88,0,256,155,54,26,103,0,339,1997,825,600,2752,38,6209,206,5,26,6,0,241,93,15,7,28,0,140,176,43,42,240,5,510,27,11,4,28,0,79,21,5,5,9,0,48,294,30,10,14,0,348,585,187,110,883,12,1787,401,134,73,408,6,1012,35,0,12,3,0,50,7,3,0,8,0,23,30,10,3,13,0,56,58,11,10,23,0,98,106,15,16,3,0,133,103,52,15,8,0,181,113,14,17,45,4,192,25,4,0,6,0,40,12,5,0,0,0,16,508,194,114,716,10,1549,76,8,10,10,0,101,50,13,16,7,0,89,34,5,4,20,0,63,30,0,5,6,0,41,150,0,5,7,0,165,71,11,16,30,0,135,1243,165,156,197,10,1775,63,17,4,31,610,725,5826,1570,1151,6255,717,15517
504011045,314,1204,975,4383,61,6939,6,30,6,350,19,412,1164,51,73,50,3,1351,104,40,26,103,0,268,237,69,55,99,7,462,2854,1072,801,3719,65,8513,301,4,30,9,0,339,170,24,12,46,0,249,266,55,54,289,8,667,88,32,12,87,3,228,33,7,8,8,0,54,656,47,44,34,0,776,929,264,186,1243,18,2640,785,294,134,701,8,1926,101,0,13,0,0,118,13,4,0,5,0,28,37,9,0,30,0,77,33,7,3,17,0,66,117,22,9,7,0,162,142,56,34,9,3,252,239,30,39,84,0,397,71,6,8,4,0,94,11,0,0,0,0,9,719,234,186,939,10,2089,130,17,3,19,0,164,117,17,25,7,0,175,83,10,0,16,0,104,93,11,13,0,0,122,528,12,35,11,9,592,140,19,28,58,0,250,2610,309,304,342,22,3587,119,13,6,58,712,908,10626,2259,1757,8469,904,24016
504011046,169,571,445,1867,13,3062,5,13,7,139,0,169,631,27,50,27,6,741,46,19,14,55,0,135,132,39,33,72,4,277,1557,479,442,1811,25,4306,132,0,17,4,0,159,112,7,6,21,0,143,183,40,33,164,3,420,22,13,4,52,0,98,22,3,4,6,0,41,522,29,14,6,4,576,501,131,88,698,10,1425,299,109,66,317,4,793,54,0,3,5,0,68,9,0,0,0,0,13,16,6,3,10,0,29,14,0,0,9,0,22,58,10,11,5,0,81,68,19,9,11,0,109,160,8,18,39,0,231,46,4,6,10,0,62,3,3,4,0,0,6,484,115,117,529,5,1252,72,6,10,5,0,92,101,14,15,7,0,126,67,0,5,3,0,85,37,3,6,6,0,49,218,9,5,10,0,243,78,18,3,50,0,149,1917,146,156,138,20,2371,89,5,5,23,660,779,6272,1040,883,3956,733,12885
504011047,452,765,655,2878,45,4792,9,35,26,284,10,360,2052,34,67,25,11,2185,130,21,21,66,4,242,173,50,40,77,0,338,2049,672,459,2386,52,5621,506,3,31,8,0,550,100,6,5,16,0,131,207,52,30,163,10,470,168,41,17,68,0,300,30,5,0,14,0,49,993,34,26,24,4,1079,572,108,75,640,3,1398,1206,279,142,750,14,2389,98,0,3,6,0,105,21,8,0,7,0,38,146,23,21,50,0,245,34,5,6,22,0,71,146,23,19,6,0,193,93,34,23,12,3,165,190,18,27,66,3,308,60,10,8,12,0,88,19,0,3,0,0,29,445,131,107,597,5,1281,234,15,8,11,0,271,112,15,14,3,0,144,91,10,6,17,0,119,103,11,8,7,0,126,1100,9,30,15,4,1157,58,15,0,26,0,113,3488,237,229,201,38,4189,212,6,16,28,621,883,12942,1572,1202,5737,787,22234
504011048,119,282,189,1065,7,1664,11,4,0,103,0,114,637,5,16,11,0,669,65,11,9,31,0,120,55,12,8,27,0,106,718,223,140,904,11,1995,96,5,8,4,4,115,26,5,0,7,0,36,86,13,9,63,0,176,127,36,12,56,0,233,11,4,0,0,0,23,260,7,8,11,0,289,173,62,21,242,5,500,658,158,58,355,3,1225,18,0,0,0,0,22,43,0,0,5,0,45,60,3,3,13,0,83,15,7,4,3,0,25,54,12,3,4,0,81,25,21,6,3,0,58,99,10,3,22,0,138,32,0,0,4,0,35,0,0,0,0,0,0,151,46,35,221,3,466,106,7,0,7,0,120,128,13,9,0,0,150,25,4,0,19,0,51,17,3,0,8,0,29,473,15,10,4,0,498,15,0,0,6,0,32,982,69,77,80,8,1212,69,3,0,10,127,213,4466,635,382,2228,172,7881
504021049,18,144,140,761,20,1090,0,6,0,32,0,38,12,0,4,10,0,25,4,3,0,5,0,13,41,8,5,4,0,56,506,137,117,531,17,1321,25,0,0,0,0,25,10,3,0,7,0,17,23,8,13,25,0,71,7,0,0,0,0,7,9,0,0,0,0,6,4,8,0,0,0,10,77,19,9,138,5,246,23,17,4,58,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,0,4,0,0,13,17,5,3,0,0,32,7,4,0,11,0,23,8,0,0,0,0,9,0,0,0,0,0,0,91,32,21,154,3,298,3,5,0,0,0,6,9,5,0,0,0,21,7,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,19,4,3,7,0,25,88,10,21,15,0,140,4,4,5,19,1942,1969,799,247,208,1245,1980,4479
504021050,69,483,365,1639,11,2570,0,9,5,53,0,69,46,7,13,16,0,81,17,12,5,33,0,55,126,29,27,57,0,245,1406,444,344,1335,20,3553,16,0,5,3,0,22,50,3,4,19,0,81,127,34,16,93,0,269,11,4,3,14,0,37,20,0,0,7,0,34,39,5,6,3,0,58,254,75,44,343,3,722,81,52,10,125,0,265,0,0,0,0,0,0,0,4,0,8,0,10,3,3,4,5,0,9,4,3,0,6,0,14,15,0,0,0,0,16,40,27,12,10,0,95,77,6,4,17,0,103,10,3,6,9,0,30,0,0,0,0,0,0,256,98,57,394,0,809,14,5,0,0,0,20,75,13,7,0,0,104,15,0,0,0,0,15,5,8,0,3,0,8,5,0,0,0,0,5,70,14,5,21,3,113,337,79,59,98,0,580,14,5,3,15,136,171,2442,799,568,2900,171,6877
504021051,53,310,235,1524,18,2152,0,12,4,115,4,138,20,10,0,7,0,37,17,5,7,21,0,54,68,14,11,41,0,142,830,288,228,1328,18,2686,47,8,3,5,0,64,15,0,3,11,0,29,77,20,14,83,0,192,5,6,7,12,0,31,9,0,0,5,0,13,81,4,0,10,0,102,153,52,37,287,0,535,82,39,24,171,0,319,7,0,0,0,0,7,0,0,0,0,0,0,3,5,0,0,0,10,5,5,0,0,0,8,24,7,3,0,0,35,39,18,7,9,0,69,32,5,3,19,0,61,9,0,0,0,0,8,0,0,0,0,0,0,200,73,60,300,4,626,0,0,0,3,0,3,42,5,5,0,0,48,11,3,4,4,0,22,0,0,0,0,0,0,3,0,0,0,0,3,45,10,3,8,0,64,263,60,45,67,0,439,13,0,6,20,150,182,1663,545,405,2771,187,5568
504021052,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,16
504021053,94,782,692,3539,26,5131,5,13,15,170,0,203,56,8,13,24,0,105,29,18,5,36,0,90,193,56,36,99,3,382,2333,724,614,2854,35,6550,26,5,4,0,0,40,42,12,8,24,0,85,186,42,36,258,4,523,20,13,8,21,0,56,12,7,10,19,0,47,63,13,3,7,0,91,446,108,90,617,9,1269,131,84,37,234,5,494,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,7,0,13,8,3,4,10,0,33,47,13,17,9,0,83,108,45,29,6,7,189,66,10,14,31,0,122,17,0,3,9,0,35,0,0,0,0,0,0,553,164,134,742,10,1590,11,0,0,0,0,11,96,7,3,0,0,111,21,5,4,14,0,34,11,4,5,4,0,26,16,0,0,0,0,16,94,14,23,50,0,177,459,131,110,148,5,849,19,3,8,33,344,407,3893,1274,1060,6135,421,12780
504021054,107,674,502,3053,69,4407,3,20,22,588,13,652,160,3,16,21,5,205,87,11,11,47,3,156,142,50,26,66,0,287,1476,571,414,2384,73,4925,472,10,18,3,0,501,46,7,8,15,0,78,133,46,30,178,7,393,17,11,3,25,0,56,20,3,0,12,0,38,167,15,12,8,0,199,297,96,61,584,10,1049,391,96,40,276,5,800,9,0,4,0,0,19,0,0,0,0,0,0,4,0,0,5,0,12,10,4,5,5,4,24,107,14,14,7,0,140,75,45,15,14,3,154,86,13,10,30,0,143,8,8,3,10,0,29,11,0,0,0,0,11,348,122,95,550,9,1129,14,3,0,5,0,15,44,8,0,3,3,62,33,3,3,12,0,58,14,0,0,0,0,15,29,0,0,0,0,29,63,16,18,25,0,122,756,123,92,169,11,1150,49,13,8,58,601,732,4182,1126,817,5622,772,12518
504031055,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
504031056,398,713,623,2964,33,4734,6,21,13,372,6,424,874,21,29,23,8,953,77,12,13,51,0,150,130,54,15,90,5,286,1900,616,452,2366,43,5381,356,4,42,8,0,409,69,6,12,17,6,105,138,32,28,170,0,374,66,22,14,52,0,153,29,3,3,9,0,51,454,24,18,20,0,511,449,105,61,557,6,1175,442,160,78,472,0,1149,19,0,0,0,0,19,21,0,0,0,0,26,179,16,12,32,6,253,29,3,0,13,0,45,170,36,28,22,6,265,88,36,19,13,0,162,125,12,11,50,0,204,32,0,5,3,0,39,11,7,0,0,0,22,424,111,83,497,4,1124,132,3,4,7,0,152,128,16,5,0,0,155,69,4,0,28,0,109,58,9,0,5,0,63,1157,11,27,11,0,1210,45,5,9,36,0,90,3332,156,166,172,23,3841,225,15,15,39,532,832,9655,1304,1033,5535,648,18178
504031057,614,750,581,2829,36,4806,13,33,24,498,3,574,934,12,28,14,0,992,91,34,8,58,0,194,113,25,20,57,0,209,1823,591,456,2184,48,5102,987,4,45,4,4,1039,77,7,4,6,0,97,133,43,20,119,0,314,35,15,12,56,0,111,40,3,0,14,0,65,1685,28,19,21,10,1765,368,113,52,515,7,1060,313,138,68,378,5,908,21,0,0,0,0,26,29,17,0,4,0,47,36,7,12,16,0,78,22,7,3,12,0,43,236,37,10,16,0,298,117,48,29,14,0,201,109,19,13,50,0,185,21,0,0,6,0,26,19,5,0,0,0,25,381,109,94,441,8,1035,151,12,6,11,0,175,132,25,12,10,0,172,93,7,0,10,4,105,69,10,0,0,0,82,929,9,27,11,0,978,47,7,17,21,0,89,4835,210,145,204,35,5430,259,4,3,48,854,1166,12419,1348,997,5157,999,20915
504031058,51,291,220,1629,27,2221,3,0,3,83,3,103,35,5,7,3,0,50,18,8,0,18,0,45,45,24,18,43,0,139,828,244,233,1163,39,2499,19,0,0,0,0,16,18,7,6,4,0,33,64,13,29,81,0,183,3,8,0,10,0,20,4,6,0,5,0,11,22,3,0,0,0,24,136,54,41,256,7,489,52,42,26,111,3,232,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,7,0,6,9,6,0,5,0,17,34,13,5,0,0,55,61,18,3,5,3,89,32,5,3,12,0,53,0,4,0,5,0,3,5,0,0,0,0,5,198,50,51,274,0,582,0,0,0,3,0,4,38,8,0,0,0,48,3,3,0,3,0,16,0,0,0,0,0,0,9,0,0,4,0,11,33,3,0,13,0,58,215,49,30,40,8,354,20,3,0,12,283,312,1509,493,393,2635,356,5388
504031060,20,152,124,748,11,1062,0,4,0,28,0,41,10,0,0,0,0,15,10,0,5,18,0,29,36,14,9,17,0,80,425,133,100,641,13,1313,6,0,0,0,0,14,15,0,0,3,0,22,42,18,9,58,0,129,0,0,0,3,0,4,4,7,0,0,0,15,7,4,0,0,0,7,67,21,17,146,0,258,41,14,9,59,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,5,0,13,19,10,5,0,0,35,14,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,95,29,18,159,5,298,5,0,0,0,0,5,19,0,5,0,0,27,5,0,0,8,0,10,0,0,0,0,0,0,5,0,0,0,0,4,14,0,0,12,0,31,88,16,19,27,0,150,5,3,0,3,109,120,757,247,189,1345,136,2671
504031061,59,262,215,1219,11,1771,0,3,13,137,0,152,122,4,6,0,0,132,37,4,3,25,0,68,71,26,10,25,0,131,804,254,188,942,12,2205,64,5,4,0,0,76,16,0,3,5,0,27,66,23,13,68,0,164,15,5,3,9,0,33,19,0,6,3,0,26,95,8,0,9,0,110,212,51,36,248,0,538,103,50,19,153,3,326,12,0,4,0,0,20,7,0,0,0,0,10,11,0,0,9,0,15,9,7,0,3,0,15,50,0,0,0,0,56,63,17,19,8,0,106,26,4,3,22,0,59,14,0,0,8,0,20,3,0,0,0,0,3,193,46,39,268,3,544,9,3,3,7,0,19,47,0,0,0,0,50,30,0,4,8,0,40,10,0,0,0,0,14,17,0,0,0,0,17,35,10,0,17,0,69,375,50,62,68,3,559,27,4,3,26,105,164,2036,486,366,2242,132,5258
504031062,195,517,413,2074,24,3224,0,27,27,440,10,504,463,8,25,12,0,507,92,18,8,62,0,190,69,21,16,33,0,142,1217,438,335,1631,30,3648,485,3,32,10,0,535,55,4,6,6,0,73,95,23,25,149,0,295,28,12,8,30,0,77,9,4,0,8,0,15,748,14,17,10,5,797,304,70,65,362,7,808,227,102,61,328,5,722,26,0,4,0,0,28,11,0,0,3,0,17,35,9,4,17,0,68,24,8,4,3,0,40,110,21,19,8,0,152,56,33,25,3,0,111,69,19,12,30,0,135,22,3,0,0,0,20,28,0,0,0,0,29,301,72,91,351,6,825,96,17,3,4,0,117,56,4,7,0,0,64,41,10,4,5,0,63,46,6,0,3,0,53,274,4,7,5,3,297,39,3,9,13,0,68,2076,130,135,145,16,2511,117,12,13,43,434,609,6235,938,760,3932,513,12375
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,7,5,22
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,75,240,195,1172,28,1711,4,17,6,209,6,244,69,4,3,0,0,74,128,13,10,72,0,225,54,21,15,27,0,116,633,227,209,1107,26,2198,192,0,11,0,0,198,17,0,0,6,0,25,52,9,9,67,0,135,12,5,0,20,0,38,6,3,0,0,0,13,187,6,9,0,0,196,130,31,32,286,5,486,226,42,37,180,0,489,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,15,6,4,0,12,0,19,60,4,4,0,0,69,34,10,12,5,0,67,29,4,0,22,0,56,3,0,0,0,0,7,3,3,0,0,0,4,126,48,29,207,4,417,13,0,0,5,0,20,16,0,3,4,0,26,9,0,0,6,0,18,0,0,0,0,0,4,33,0,5,0,0,38,16,5,8,7,0,38,387,43,56,49,13,539,22,0,7,21,360,415,2087,445,388,2387,424,5728
504031066,108,517,386,2093,78,3184,4,28,16,476,13,532,183,3,15,13,5,211,94,17,6,63,0,184,95,32,17,52,0,195,1326,513,344,1950,85,4219,382,12,33,4,5,429,59,16,7,19,0,95,135,29,27,180,7,380,23,6,9,13,0,52,19,3,0,3,0,29,260,16,7,9,0,291,291,117,59,525,9,1000,269,60,28,200,14,563,16,0,3,0,0,14,0,4,0,0,0,4,15,5,0,5,0,23,10,3,0,3,0,20,193,14,9,5,0,224,69,37,6,15,3,126,72,17,3,38,6,132,20,4,0,4,0,29,11,0,0,0,0,18,343,103,77,456,15,994,19,4,0,0,0,25,38,6,8,0,0,57,53,0,0,9,0,67,22,4,0,0,0,27,67,9,4,4,0,79,44,20,6,26,0,93,880,81,82,117,16,1172,56,9,4,46,1242,1360,4111,959,664,4244,1449,11430
504031067,92,368,306,1888,15,2661,0,28,13,364,0,405,46,6,4,5,0,65,53,11,8,52,0,128,57,28,9,41,0,140,798,318,279,1485,17,2897,97,0,9,5,0,117,7,0,0,8,0,18,64,21,19,99,4,203,15,13,0,13,0,36,10,3,0,3,0,21,77,12,3,15,0,103,149,58,31,292,11,545,121,70,34,221,3,457,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,4,0,13,17,3,4,8,0,35,97,19,10,3,0,127,54,19,18,14,0,104,47,11,12,18,0,89,3,0,0,0,0,10,5,0,0,0,0,5,170,64,55,343,6,637,6,0,0,7,0,13,35,5,8,4,0,50,15,5,0,0,0,29,16,0,0,6,0,22,31,0,0,4,0,29,28,5,3,17,0,54,443,88,63,72,4,671,27,6,3,42,167,252,2033,662,511,3414,217,6831
504031068,166,527,534,2493,26,3736,3,33,19,314,0,373,127,0,12,11,0,148,56,19,15,73,3,166,173,20,31,70,0,288,2123,527,427,2100,32,5206,168,9,14,0,6,198,48,0,8,16,0,78,162,21,20,164,0,361,22,4,8,15,0,54,19,8,4,6,0,30,249,24,7,19,0,306,360,70,61,442,4,938,206,84,55,292,5,641,3,0,0,0,0,3,7,0,0,3,0,15,15,8,3,13,0,42,20,3,9,17,0,43,221,27,14,7,3,264,116,44,28,13,0,199,64,12,9,27,0,115,12,0,0,0,0,16,27,3,0,0,0,32,472,105,66,464,0,1107,9,0,0,0,0,10,213,13,12,0,0,243,35,5,0,8,0,48,28,4,0,5,0,35,32,3,0,0,0,30,85,13,5,35,0,136,1473,133,109,145,20,1882,51,0,4,30,239,332,5385,968,820,4582,307,12067
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,312,697,640,3013,19,4674,3,36,20,343,6,402,220,3,21,15,3,268,47,15,9,61,0,126,125,30,12,93,4,257,2162,637,563,2077,31,5469,406,13,27,4,7,455,64,12,9,12,0,93,162,39,39,202,0,437,32,20,6,43,0,95,33,0,5,10,0,47,857,22,11,10,0,906,391,79,78,464,8,1022,192,99,66,396,4,756,53,0,0,0,0,52,13,3,3,4,0,27,29,13,11,17,0,68,8,7,3,12,0,24,316,32,23,12,0,375,141,41,34,18,0,236,78,21,27,59,0,176,40,4,5,4,0,59,34,9,0,0,0,45,493,102,98,501,10,1202,34,9,0,3,0,40,253,15,15,4,0,291,81,0,11,16,0,113,26,3,0,0,0,38,96,8,3,8,0,114,65,12,16,12,0,109,2336,161,149,191,11,2857,119,9,9,54,320,510,7428,1227,1063,5146,392,15254
