SA2_CODE_2021,Neg_Nil_Inc_CF_no_chldren,Neg_Nil_Inc_CFwith_chldren,Neg_Nil_Inc_OnePF,Neg_Nil_Inc_Oth_family,Neg_Nil_Inc_Total,1_149_CF_no_chldren,1_149_CFwith_chldren,1_149_One_PF,1_149_Oth_family,1_149_Total,150_299_CF_no_chldren,150_299_CFwith_chldren,150_299_OnePF,150_299_Oth_family,150_299_Total,300_399_CF_no_chldren,300_399_CFwith_chldren,300_399_OnePF,300_399_Oth_family,300_399_Total,400_499_CF_no_chldren,400_499_CFwith_chldren,400_499_OnePF,400_499_Oth_family,400_499_Total,500_649_CF_no_chldren,500_649_CFwith_chldren,500_649_OnePF,500_649_Oth_family,500_649_Total,650_799_CF_no_chldren,650_799_CFwith_chldren,650_799_OnePF,650_799_Oth_family,650_799_Total,800_999_CF_no_chldren,800_999_CFwith_chldren,800_999_OnePF,800_999_Oth_family,800_999_Total,1000_1249_CF_no_chldren,1000_1249_CFwith_chldren,1000_1249_OnePF,1000_1249_Oth_family,1000_1249_Total,1250_1499_CF_no_chldren,1250_1499_CFwith_chldren,1250_1499_OnePF,1250_1499_Oth_family,1250_1499_Total,1500_1749_CF_no_chldren,1500_1749_CFwith_chldren,1500_1749_OnePF,1500_1749_Oth_family,1500_1749_Total,1750_1999_CF_no_chldren,1750_1999_CFwith_chldren,1750_1999_OnePF,1750_1999_Oth_family,1750_1999_Total,2000_2499_CF_no_chldren,2000_2499_CFwith_chldren,2000_2499_OnePF,2000_2499_Oth_family,2000_2499_Total,2500_2999_CF_no_chldren,2500_2999_CFwith_chldren,2500_2999_OnePF,2500_2999_Oth_family,2500_2999_Total,3000_3499_CF_no_chldren,3000_3499_CFwith_chldren,3000_3499_OnePF,3000_3499_Oth_family,3000_3499_Total,3500_3999_CF_no_chldren,3500_3999_CFwith_chldren,3500_3999_OnePF,3500_3999_Oth_family,3500_3999_Total,4000orMore_CF_no_chldren,4000orMore_CFwith_chldren,4000orMore_OnePF,4000orMore_Oth_family,4000orMore_Total,Part_IncStated_CF_no_chldren,Part_IncStated_CFwith_chldren,Part_IncStated_OnePF,Part_IncStated_Oth_family,Part_IncStated_Total,All_Inc_NS_CF_no_chldren,All_Inc_NS_CFwith_chldren,All_Inc_NS_OnePF,All_Inc_NS_Oth_family,All_Inc_NS_Total,Total_CF_no_chldren,Total_CFwith_chldren,Total_OnePF,Total_Oth_family,Total_Total
510021268,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,4,0,6,3,8,5,0,18,6,10,6,0,21,5,15,13,0,35,13,14,13,6,40,17,50,14,4,84,49,65,7,0,124,39,67,3,0,116,48,57,3,0,103,97,181,8,0,287,23,72,9,0,106,0,0,0,0,0,307,536,99,12,952
510021269,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,4,0,0,0,0,8,4,0,4,0,15,12,7,0,0,24,20,26,11,0,65,33,31,3,0,69,56,67,8,4,128,39,54,4,0,100,152,243,10,0,415,40,55,5,0,101,7,3,6,0,13,370,503,73,13,961
510021270,14,0,13,0,27,0,5,6,0,10,0,0,11,0,13,0,0,15,0,19,9,9,22,4,30,9,0,22,0,33,18,10,20,4,50,12,17,26,0,53,22,20,26,4,66,16,14,39,3,74,13,24,32,0,69,31,35,35,0,105,80,124,44,10,262,85,142,18,3,242,111,148,21,0,281,88,102,11,0,205,191,379,26,0,600,100,148,25,3,282,13,21,19,3,59,804,1196,422,49,2479
510031271,0,0,0,0,3,0,0,0,0,0,0,0,5,3,4,0,0,3,0,7,5,3,8,0,13,6,8,4,6,15,3,0,4,4,13,9,3,8,0,13,8,4,4,0,18,10,0,9,0,14,8,10,10,0,26,10,22,5,0,40,42,71,20,0,135,38,62,8,0,103,53,104,9,0,168,52,66,6,0,122,125,187,6,0,329,41,85,8,0,144,5,4,0,0,14,419,627,111,16,1175
510031272,8,0,6,0,19,0,0,4,0,5,0,0,3,0,7,0,4,8,0,10,6,6,11,0,25,3,0,15,3,23,8,0,17,0,30,3,3,20,0,31,11,15,22,0,55,22,31,26,0,69,12,40,37,0,89,38,69,34,0,140,147,204,49,3,405,119,204,15,5,339,175,243,34,5,456,130,179,8,0,313,441,896,32,0,1368,144,259,28,4,427,12,13,8,0,25,1269,2162,371,33,3839
510031273,5,0,3,0,9,0,0,0,0,0,0,0,3,0,5,3,0,9,0,15,6,0,3,0,18,0,0,9,0,17,10,3,5,11,30,9,5,11,4,30,10,3,12,3,38,14,10,12,0,33,10,8,7,0,26,7,12,12,0,29,24,35,6,0,67,35,44,5,0,76,24,56,11,0,91,29,45,4,0,82,99,220,6,0,321,28,65,4,0,97,3,3,0,0,6,326,533,115,21,988
511011274,16,6,13,0,30,13,0,5,0,18,0,4,10,0,19,0,0,16,0,18,24,4,38,0,64,20,10,27,5,54,141,7,35,3,185,87,13,53,3,156,104,32,38,6,174,107,64,37,10,217,66,62,18,4,151,84,75,16,0,180,180,180,44,4,414,116,136,16,7,267,92,128,9,0,230,32,67,5,0,102,120,145,11,0,278,128,211,51,0,390,22,12,9,0,47,1348,1149,452,49,3001
511011275,9,8,0,0,18,0,3,0,0,3,0,0,0,0,4,0,3,0,0,3,11,0,9,0,23,3,0,9,0,23,49,0,5,0,54,37,12,9,0,55,23,19,10,0,46,37,21,9,0,57,15,26,10,0,51,32,21,8,0,62,61,49,9,0,114,35,39,3,0,75,34,38,0,0,69,20,12,0,0,37,38,64,0,0,101,40,76,13,0,128,14,9,4,0,24,458,393,91,6,955
511021276,6,0,0,0,8,9,0,0,0,9,0,3,10,0,10,4,0,8,0,15,15,7,11,0,33,4,4,14,5,27,48,8,25,0,83,25,17,20,0,57,22,14,21,0,64,44,15,17,0,77,23,17,9,0,52,32,23,12,0,77,54,57,15,0,122,41,51,11,0,102,38,42,3,0,78,18,26,0,0,42,45,44,4,3,101,41,62,18,0,123,18,7,8,0,31,479,387,211,17,1098
511021277,12,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,9,0,10,0,24,0,0,11,0,14,41,5,0,0,49,31,7,13,0,54,31,11,17,0,65,43,20,5,0,71,22,19,3,0,45,38,27,3,0,69,71,56,10,0,136,52,60,3,0,114,33,37,0,5,80,25,21,3,0,50,33,50,0,0,86,59,97,12,0,169,10,0,3,0,13,531,415,98,13,1064
511031278,9,5,4,0,14,0,0,5,0,5,4,0,9,0,12,0,0,12,0,9,11,0,15,0,20,6,0,23,0,32,28,8,19,0,57,16,8,25,4,48,21,10,34,6,69,40,14,28,0,88,22,30,32,4,86,27,36,24,0,86,81,97,33,0,214,75,82,18,4,183,61,73,11,5,150,50,46,0,0,100,59,131,13,3,206,56,82,17,0,155,6,4,8,0,26,564,632,325,32,1556
511031279,12,6,8,0,20,9,0,3,0,13,4,5,4,0,8,0,0,9,0,9,11,3,17,0,27,14,7,28,0,53,43,5,32,3,79,31,15,27,3,73,39,20,33,3,102,57,31,25,0,116,28,32,25,3,94,36,48,18,4,112,159,182,55,4,397,135,154,25,14,334,151,198,21,8,380,82,132,5,0,223,228,490,20,6,746,86,204,38,0,322,27,16,30,3,72,1155,1550,420,55,3185
511031280,10,0,8,0,17,3,3,0,0,5,3,0,0,0,11,4,0,7,0,9,4,0,6,0,14,7,0,23,0,30,38,4,24,0,67,24,11,24,0,59,23,10,15,3,51,30,11,28,0,73,14,27,16,4,60,30,41,23,0,96,80,119,39,5,247,109,131,14,5,252,95,159,18,3,276,73,110,8,0,196,198,341,21,0,556,65,143,19,0,232,3,11,4,4,22,823,1129,303,24,2281
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,10,0,3,0,13,3,0,0,0,3,0,0,0,0,4,0,0,6,0,7,12,4,11,0,30,5,0,15,5,26,28,8,15,3,56,18,8,17,0,44,17,10,7,0,38,20,10,5,0,35,22,10,0,0,33,11,15,8,0,31,47,45,12,0,107,25,32,6,0,65,25,39,0,0,69,14,19,6,0,40,65,61,14,0,136,42,49,22,0,116,10,8,4,0,26,384,317,166,17,889
511031283,0,0,0,0,0,0,0,0,0,3,0,0,9,0,14,5,0,14,0,14,27,16,15,4,56,10,10,13,0,32,28,23,21,3,74,4,17,18,7,47,7,23,12,0,52,15,22,14,0,51,11,6,14,0,25,7,12,3,0,20,19,21,7,0,49,12,13,0,3,29,15,18,0,0,35,9,4,0,0,18,24,22,3,0,47,26,35,22,0,83,18,6,11,0,40,246,249,167,27,690
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,18,3,6,4,41,5,0,3,0,12,17,0,19,0,34,3,0,20,0,25,30,5,36,7,72,33,4,49,3,88,160,18,56,9,238,103,25,77,3,211,112,39,73,6,232,115,51,41,7,211,75,60,37,0,176,73,50,32,6,160,136,109,44,9,294,91,105,26,0,229,73,73,6,0,147,33,46,8,3,92,115,121,3,0,243,78,141,55,7,275,27,7,11,0,41,1306,852,612,56,2824
511041286,14,3,12,0,26,3,0,4,0,10,5,5,9,0,17,3,0,18,0,23,17,0,27,0,41,16,5,42,3,67,88,3,38,3,134,48,13,55,7,125,39,17,45,0,106,55,36,31,3,127,43,35,21,3,108,50,40,12,0,109,94,100,22,3,214,58,98,14,0,174,55,88,15,0,160,27,51,0,0,87,50,115,3,0,174,87,153,29,3,267,6,3,12,0,27,759,771,412,36,1974
511041287,23,0,8,0,30,5,3,0,0,12,3,0,5,0,11,0,0,15,0,16,16,3,23,0,42,9,5,29,0,43,97,4,38,0,141,60,15,30,6,106,60,9,33,5,105,67,43,33,0,141,39,45,26,5,110,30,55,24,0,113,103,156,38,4,306,100,142,18,0,262,73,100,10,0,186,32,84,4,0,120,72,147,10,0,228,107,189,35,3,335,15,5,0,0,28,933,1013,362,26,2334
511041288,24,0,4,0,27,13,0,3,0,16,3,0,10,0,7,0,0,7,0,13,22,0,22,0,44,23,3,25,3,55,106,6,35,3,150,55,12,40,0,106,55,15,54,0,131,84,48,37,7,175,57,47,35,3,137,59,52,31,6,153,147,202,33,5,388,116,166,14,3,302,104,149,12,4,274,45,105,7,0,161,105,203,7,0,323,107,185,31,4,328,17,9,4,0,30,1139,1217,422,38,2823
511041289,12,0,4,0,13,0,0,0,0,0,6,0,5,0,11,7,0,4,0,10,24,4,6,0,27,20,0,17,0,37,65,3,20,0,86,48,3,12,0,61,45,8,7,0,56,44,16,11,0,72,21,21,10,3,52,18,13,3,0,43,46,44,8,0,100,34,30,0,0,61,20,30,6,0,47,17,20,0,0,41,30,43,5,0,74,57,83,5,0,153,16,8,4,0,25,529,316,125,10,984
511041290,6,0,0,0,12,4,0,0,0,4,3,3,10,0,11,0,0,11,0,9,11,4,10,0,21,3,0,8,0,13,20,9,7,3,40,9,0,5,3,21,5,8,10,0,23,21,10,4,0,32,7,10,6,0,25,13,7,0,0,24,27,16,5,0,47,14,7,7,0,26,11,0,0,0,15,8,3,0,0,12,12,8,0,0,16,23,9,12,0,40,5,4,3,3,20,199,97,100,18,411
511041291,12,4,0,0,14,3,0,0,0,9,4,0,3,0,8,3,0,3,0,11,14,5,4,0,25,7,0,9,0,17,54,11,3,0,64,57,9,9,0,73,35,11,8,0,57,41,17,6,5,70,18,24,3,0,45,30,20,0,0,53,53,51,3,0,114,31,27,0,0,58,27,22,0,0,46,17,8,0,0,28,45,22,0,0,71,36,66,6,0,116,15,5,6,0,26,503,305,82,6,897
511041292,13,0,4,0,17,6,0,0,0,6,6,3,4,0,8,8,0,4,0,8,40,7,9,0,49,20,6,13,0,37,109,18,13,0,135,65,11,16,0,94,55,18,15,0,87,71,32,8,4,112,36,33,11,0,72,42,32,5,0,77,86,61,12,0,162,65,42,8,0,114,40,34,3,0,87,19,30,6,0,49,41,52,0,0,98,64,99,14,0,181,20,0,7,0,28,800,470,153,14,1435
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
