SA2_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
504031056,79,265,674,708,723,783,153,3,0,3392,165,200,200,134,141,181,73,12,4,1101,9,12,19,16,24,35,10,0,0,131,3,18,39,25,19,7,4,0,0,112,257,494,933,883,897,1010,240,19,4,4737,7,37,59,31,35,35,3,0,0,215,55,13,6,8,15,11,0,0,0,111,65,52,66,39,44,48,8,0,0,321,319,548,1003,919,944,1057,249,19,4,5057,334,110,122,96,124,257,477,275,76,1888,31,13,47,38,40,32,18,10,4,223,675,677,1173,1049,1114,1349,749,304,83,7166,28,185,354,365,493,405,44,0,0,1866,240,259,314,387,441,402,84,3,0,2145,4,10,53,25,41,27,10,0,0,171,4,9,14,12,21,12,0,0,0,74,278,467,727,790,993,844,136,10,0,4255,12,17,26,23,27,17,4,0,0,124,54,21,33,26,12,14,0,0,0,161,67,38,65,43,35,32,3,0,0,287
504031057,67,273,1049,1156,771,556,124,7,0,4008,170,194,216,201,161,127,89,6,0,1169,9,4,33,36,25,22,13,0,0,145,0,26,39,27,19,11,0,0,0,122,249,501,1339,1425,967,711,232,12,0,5446,13,47,62,54,40,25,0,0,0,242,52,21,12,10,4,16,10,0,0,121,62,61,69,65,45,45,8,0,0,363,316,568,1411,1487,1013,758,241,12,0,5803,321,107,132,148,116,241,481,213,39,1796,21,24,81,57,31,33,24,11,0,286,653,695,1628,1693,1164,1031,737,239,43,7882,27,188,649,593,494,290,49,0,0,2286,226,250,457,515,359,298,85,6,0,2195,8,13,73,40,34,24,6,0,0,195,12,9,19,14,13,9,0,0,0,76,268,460,1199,1157,895,623,137,8,0,4750,11,27,33,24,27,19,0,0,0,148,57,23,27,29,28,18,0,0,0,182,69,48,66,54,49,44,0,0,0,331
504031058,40,129,233,187,264,184,59,7,0,1088,48,28,33,25,36,51,33,9,0,266,7,5,15,7,7,7,6,0,0,63,0,7,8,8,4,4,0,0,0,34,92,162,288,237,315,246,106,12,0,1452,5,5,6,3,17,6,4,0,0,51,7,8,0,0,3,4,0,0,0,26,15,13,8,7,15,13,0,0,0,78,107,171,293,241,327,260,107,12,0,1524,87,20,18,19,28,64,152,92,8,494,15,19,29,27,23,22,15,8,3,152,213,209,346,284,384,342,275,112,13,2171,12,57,125,137,164,100,20,0,0,622,57,42,85,107,129,112,40,0,0,585,5,5,17,9,15,14,0,0,0,70,4,10,4,4,9,0,0,0,0,30,73,116,232,261,311,233,60,0,0,1300,3,6,4,4,4,5,0,0,0,31,12,0,0,5,10,5,0,0,0,29,13,7,7,8,11,14,0,0,0,65
504031060,14,33,53,76,178,134,31,6,0,535,33,19,4,9,24,23,17,7,8,153,0,0,0,11,10,7,5,0,0,34,0,0,4,0,0,0,0,0,0,13,49,60,59,100,214,173,55,17,3,729,3,0,5,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,10,5,0,4,0,0,5,3,0,0,26,55,58,65,101,216,179,58,17,3,750,46,15,5,8,19,44,80,53,15,270,0,9,0,7,14,10,6,5,0,49,106,74,72,112,243,231,139,73,29,1072,14,23,32,52,109,60,12,3,0,299,36,19,25,64,87,73,27,6,0,344,3,0,8,4,8,3,0,0,0,29,0,0,4,0,0,6,0,0,0,15,55,48,62,124,206,139,37,8,0,690,0,0,5,0,0,4,0,0,0,13,0,0,0,5,3,0,0,0,0,9,7,0,6,5,3,7,0,0,0,23
504031061,21,53,281,296,233,156,47,6,0,1096,50,33,42,43,23,52,28,12,0,277,0,4,22,11,15,15,3,0,0,62,0,0,7,9,4,0,0,0,0,18,70,96,352,358,273,216,77,11,0,1451,3,5,11,9,5,5,0,0,0,43,4,4,0,0,0,4,0,0,0,19,9,10,11,10,5,14,4,0,0,58,78,110,360,370,280,231,82,11,0,1507,61,12,22,17,30,62,151,93,27,464,0,4,16,17,7,9,9,4,0,55,141,125,390,400,312,294,239,112,29,2028,11,40,196,176,163,97,14,5,0,690,60,49,106,165,103,89,29,3,0,607,4,3,34,20,7,6,8,0,0,80,0,5,4,4,0,0,0,0,0,11,80,95,342,358,277,194,51,7,0,1390,0,3,4,3,7,4,0,0,0,30,8,8,3,3,3,3,0,0,0,29,7,6,5,12,5,9,0,0,0,59
504031062,42,141,611,753,460,318,51,3,0,2375,91,91,105,114,102,82,54,10,0,637,3,13,15,22,28,24,4,0,0,110,0,3,15,17,11,6,0,0,0,64,134,248,748,907,602,427,109,10,0,3187,9,20,27,24,27,21,5,0,0,129,21,22,4,3,0,5,0,0,0,58,31,46,29,28,29,20,6,0,0,190,166,288,781,932,631,444,112,12,0,3374,177,48,74,61,75,162,289,173,34,1085,17,26,35,44,39,17,18,18,0,213,357,362,888,1036,745,625,419,204,43,4675,8,83,404,343,309,191,35,0,0,1374,101,137,300,332,219,163,49,0,0,1300,3,10,66,46,20,18,3,0,0,172,5,3,14,9,3,7,0,0,0,35,118,236,783,730,560,371,87,4,0,2889,6,5,14,15,16,8,0,0,0,67,16,20,15,16,17,13,0,0,0,99,24,28,35,27,36,21,0,0,0,162
504031063,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,9,4,3,0,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,28,71,199,196,222,207,51,4,0,983,52,35,41,33,32,44,36,13,0,285,0,6,8,15,4,11,0,0,0,53,0,5,7,8,9,8,0,0,0,39,79,114,255,253,268,273,86,17,0,1357,3,11,13,7,15,7,3,0,0,65,12,3,0,0,0,0,0,0,0,24,15,14,17,10,21,14,4,0,0,88,93,136,271,262,282,283,94,17,0,1451,71,24,37,47,49,82,183,137,47,685,10,9,30,42,41,27,23,17,0,193,177,167,335,356,374,389,297,173,53,2319,8,46,130,123,138,95,28,0,0,571,58,66,101,115,113,146,34,0,0,633,4,6,23,12,5,11,6,0,0,62,0,0,5,7,6,0,0,0,0,26,69,119,258,256,263,249,73,4,0,1293,0,6,10,6,3,3,0,0,0,36,13,10,11,8,0,6,0,0,0,47,16,14,18,18,9,11,0,0,0,75
504031066,34,176,469,419,396,293,72,0,0,1869,80,100,138,100,67,72,48,12,0,612,4,3,28,15,13,20,6,0,0,90,3,10,16,15,4,0,0,0,0,48,124,292,652,548,475,386,126,15,0,2623,6,36,36,26,29,23,0,0,0,150,18,4,11,7,7,6,0,0,0,61,28,36,50,32,31,25,4,0,0,206,150,333,702,579,508,412,130,15,0,2829,168,37,90,97,134,214,338,236,104,1412,15,44,86,111,107,86,64,50,51,615,332,410,877,786,753,708,531,303,160,4859,17,133,288,244,274,185,24,0,0,1169,109,135,235,225,199,168,64,6,0,1137,3,3,29,21,17,25,5,0,0,107,4,7,8,0,4,5,0,0,0,33,134,283,550,491,497,382,96,10,0,2445,8,11,10,10,23,8,0,0,0,72,21,11,17,13,15,13,4,0,0,95,31,21,28,25,37,24,4,0,0,172
504031067,38,92,287,322,341,267,35,3,0,1385,78,59,60,47,33,45,16,5,0,345,0,6,14,10,14,25,5,0,0,72,0,4,14,7,3,3,5,0,0,27,124,161,379,383,387,338,62,10,0,1835,13,22,15,15,13,0,0,0,0,73,18,8,4,4,0,0,0,0,0,36,30,25,15,19,13,3,0,0,0,108,145,185,399,399,398,337,61,10,0,1940,97,23,39,46,42,79,148,92,26,590,8,9,21,9,12,8,6,9,4,79,246,218,464,452,450,423,221,105,30,2607,20,67,139,175,219,141,15,0,0,776,104,66,155,172,179,118,26,0,0,833,6,3,23,9,15,24,5,0,0,81,0,0,3,4,0,4,0,0,0,16,129,141,325,367,414,277,49,0,0,1708,11,6,7,5,11,3,0,0,0,47,12,10,13,18,11,6,0,0,0,73,21,17,29,21,19,12,0,0,0,123
504031068,62,147,410,636,610,400,94,11,0,2369,143,92,71,48,74,70,68,10,0,579,6,3,28,29,32,29,0,0,0,134,0,5,17,5,5,8,0,0,0,47,216,248,531,722,720,507,167,20,0,3132,4,15,18,11,11,16,4,0,0,82,30,14,3,6,0,5,5,0,0,62,35,25,25,17,14,16,8,0,0,143,252,274,554,737,735,520,178,19,0,3275,187,48,34,45,52,106,290,184,37,984,10,5,18,29,30,12,10,3,0,106,447,327,605,810,811,641,477,209,37,4372,25,110,303,349,406,244,31,0,0,1465,202,112,248,329,259,197,62,8,0,1422,9,7,34,36,23,21,5,3,0,136,11,10,7,12,6,6,0,0,0,50,245,243,603,721,690,463,99,14,0,3078,7,15,4,11,7,11,0,0,0,61,28,6,18,16,6,0,5,0,0,83,31,20,18,33,17,16,5,0,0,145
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,56,214,887,1002,652,313,54,6,0,3180,168,100,110,121,61,42,37,5,0,653,10,12,47,36,28,22,7,4,0,157,4,13,39,28,11,0,0,0,0,98,241,340,1081,1190,751,381,98,8,0,4087,15,20,29,19,15,16,4,0,0,124,51,10,0,5,0,0,0,0,0,71,63,35,34,23,18,20,4,0,0,190,304,370,1120,1212,769,395,96,8,0,4282,197,46,49,40,38,65,192,123,25,781,14,16,27,38,19,7,5,5,0,128,520,433,1193,1285,827,473,294,131,25,5186,26,172,571,529,435,225,29,0,0,1992,190,179,487,488,304,163,35,3,0,1848,9,16,101,41,20,13,0,0,0,203,0,13,25,8,3,0,0,0,0,59,224,377,1189,1071,764,404,67,0,0,4108,5,15,24,22,18,11,3,0,0,102,32,5,24,18,9,11,0,0,0,106,43,18,45,41,29,16,3,0,0,206
504031299,36,151,886,760,389,196,31,3,0,2465,95,94,129,129,48,40,20,11,0,561,9,3,33,22,19,9,3,0,0,98,3,7,31,11,0,0,0,0,0,63,135,251,1079,927,466,249,56,10,0,3178,9,7,18,18,14,5,4,0,0,78,16,0,6,0,0,0,0,0,0,29,30,10,24,23,14,8,4,0,0,101,167,261,1103,948,479,260,61,10,0,3281,103,37,63,57,34,58,117,63,7,537,8,9,36,20,5,5,5,0,0,82,277,301,1203,1022,515,323,177,74,13,3905,15,130,545,323,204,147,4,0,0,1361,126,119,409,312,166,87,27,4,0,1249,0,5,74,36,13,15,4,0,0,146,5,6,23,12,9,0,0,0,0,51,150,257,1047,677,389,249,37,6,0,2806,3,18,16,16,3,4,0,0,0,58,22,9,31,18,11,4,0,0,0,95,24,24,48,31,14,6,0,0,0,153
504031300,106,254,694,966,831,462,58,0,0,3373,218,139,140,107,91,90,44,5,0,835,14,9,32,37,28,23,7,0,0,143,3,20,20,21,14,3,3,0,0,84,336,428,879,1128,971,572,119,6,0,4439,21,42,39,14,28,23,7,0,0,171,59,17,11,10,6,7,3,0,0,108,75,61,47,25,34,32,10,0,0,285,413,486,928,1156,1001,603,126,6,0,4720,268,79,87,69,91,113,298,290,109,1401,33,25,75,50,51,26,14,9,4,294,718,591,1088,1270,1141,743,442,309,112,6409,43,199,412,529,538,272,32,0,0,2021,290,226,362,508,364,209,54,8,0,2022,3,18,65,32,31,25,4,3,0,181,13,7,19,7,12,9,0,0,0,62,339,453,856,1082,944,513,89,10,0,4288,13,24,29,25,22,6,3,0,0,119,62,11,26,38,16,9,5,0,0,169,71,35,55,61,42,20,3,0,0,288
505011070,34,134,614,603,395,248,58,0,0,2079,74,58,92,80,77,80,49,4,0,515,5,7,34,22,16,18,4,0,0,109,0,4,14,16,0,4,3,0,0,45,105,202,754,728,493,343,106,3,0,2743,10,20,18,11,30,27,0,0,0,117,20,9,9,0,3,4,4,0,0,45,29,25,29,15,34,27,4,0,0,169,132,225,778,747,525,374,117,7,0,2908,96,26,48,54,67,92,310,155,41,884,6,9,29,24,14,13,9,9,0,115,241,257,855,821,604,482,439,169,38,3908,16,85,396,270,218,177,33,0,0,1187,109,122,282,324,224,212,60,3,0,1333,5,9,92,46,12,15,0,0,0,176,0,3,10,12,5,4,0,0,0,40,131,216,773,649,459,409,94,6,0,2740,3,8,8,14,7,11,0,0,0,55,26,10,14,7,8,4,0,0,0,68,25,14,24,22,13,18,0,0,0,122
505011071,65,225,510,560,799,602,75,0,0,2847,178,145,102,80,87,134,69,3,0,800,10,13,19,22,28,30,8,0,0,122,3,12,9,14,13,9,0,6,0,57,254,397,646,674,927,771,163,6,0,3828,13,26,20,11,13,16,3,0,0,103,45,10,10,0,5,11,3,0,0,73,55,31,34,16,19,26,6,0,0,178,308,427,673,687,943,800,171,6,0,4009,202,58,55,33,25,119,343,187,54,1085,12,15,22,19,21,10,14,4,4,114,528,495,742,744,987,926,523,198,60,5205,25,141,297,318,523,288,23,0,0,1619,231,220,244,330,431,347,55,3,0,1870,0,12,44,31,21,32,8,0,0,152,6,10,6,10,3,9,4,0,0,55,270,386,604,691,978,677,88,3,0,3697,9,3,12,18,12,11,0,0,0,70,44,16,15,18,11,11,8,0,0,111,49,20,29,37,25,18,5,0,0,184
505011072,46,141,372,832,891,479,110,12,0,2874,210,117,80,72,100,125,132,29,0,858,8,10,9,33,22,16,16,6,0,121,0,3,10,3,7,7,0,0,0,35,264,267,475,937,1018,622,259,43,0,3895,11,5,19,14,19,15,8,0,0,94,59,17,12,4,4,11,4,0,0,107,68,22,29,24,30,21,6,0,0,203,334,286,506,961,1052,646,265,43,0,4090,230,40,38,40,53,133,569,429,107,1629,3,0,11,16,16,9,14,5,8,88,569,330,555,1012,1116,788,849,478,114,5810,9,100,243,357,449,284,52,3,0,1503,259,173,193,554,499,303,126,14,0,2129,3,6,46,58,21,38,11,0,0,183,7,3,6,11,7,4,6,0,0,43,282,282,496,977,982,628,188,21,0,3851,0,3,4,11,5,4,0,0,0,35,43,8,3,24,18,11,6,0,0,110,46,12,10,35,21,16,6,0,0,149
505011073,54,134,496,723,607,370,97,5,0,2483,137,108,102,97,87,107,89,20,3,749,5,9,27,21,28,24,10,5,0,128,4,7,8,5,4,6,0,0,0,39,200,247,628,854,733,510,194,28,3,3394,9,21,21,24,36,18,4,0,0,128,40,15,6,3,11,4,0,0,0,81,47,35,28,25,44,17,5,0,0,208,253,284,659,875,773,523,201,31,3,3606,138,39,55,49,74,103,553,376,67,1454,7,14,13,23,28,21,13,17,5,135,399,334,722,948,874,648,774,419,70,5195,20,107,339,321,390,218,56,4,0,1451,186,144,249,409,331,241,107,12,0,1676,4,7,67,46,15,23,13,0,0,176,4,5,10,10,5,4,0,3,0,34,219,260,655,783,741,486,171,19,0,3338,4,7,12,8,7,4,0,0,0,39,35,7,13,23,7,16,0,0,0,105,40,9,23,32,14,19,0,0,0,145
505011074,41,143,437,574,461,379,59,0,0,2092,102,88,92,67,48,86,64,11,0,558,3,10,30,15,11,24,5,0,0,107,0,4,14,6,0,7,4,0,0,41,142,248,576,667,528,498,137,12,0,2804,9,19,26,20,18,16,7,0,0,113,29,8,7,5,0,4,0,0,0,45,29,22,28,21,21,22,4,0,0,157,169,270,604,690,547,518,140,15,0,2957,124,32,50,48,69,119,331,178,39,986,10,10,28,40,33,29,10,10,4,175,306,317,687,774,648,671,477,199,46,4121,17,92,262,264,291,198,17,0,0,1147,134,135,211,301,248,241,78,7,0,1354,3,3,64,29,13,21,3,0,0,143,0,3,12,4,4,9,0,0,0,40,156,238,547,596,559,474,101,7,0,2680,6,3,10,5,5,3,0,0,0,38,17,8,12,9,10,17,0,0,0,73,22,17,20,16,17,21,0,0,0,111
505011075,44,124,280,464,617,476,97,0,0,2104,143,127,58,55,72,121,101,23,3,701,4,5,5,13,18,22,11,0,0,81,0,5,13,4,0,0,0,0,0,25,194,266,357,535,707,619,212,25,3,2913,8,8,17,7,14,20,0,0,0,81,37,17,0,3,0,7,10,0,0,80,44,29,17,14,14,23,14,0,0,160,238,295,375,549,727,644,219,25,3,3073,174,38,30,28,31,116,447,225,59,1149,3,8,17,20,16,10,11,7,3,102,419,335,423,593,772,773,684,259,66,4322,7,94,193,234,330,231,35,0,0,1129,204,132,121,304,331,349,102,7,0,1558,9,4,20,27,20,12,8,0,0,104,4,0,4,12,3,3,0,0,0,19,220,240,336,571,686,597,149,9,0,2811,0,0,5,9,10,10,0,0,0,31,31,6,0,9,8,3,3,0,0,66,31,3,7,16,20,16,4,0,0,98
505011076,44,112,200,387,725,531,64,3,0,2076,162,114,38,35,57,97,51,4,0,563,4,3,6,8,25,27,4,0,0,88,0,3,6,11,8,8,0,0,0,39,209,236,253,449,817,658,121,9,0,2763,5,11,21,11,10,18,4,0,0,73,36,11,6,0,0,0,0,0,0,62,43,24,26,11,11,18,7,0,0,137,255,264,279,456,830,677,127,9,0,2899,165,31,19,17,25,107,286,107,16,778,9,8,3,9,6,5,3,3,0,42,427,300,304,483,862,792,417,116,19,3722,18,101,129,223,386,213,13,0,0,1077,216,150,111,242,392,289,32,5,0,1431,9,6,18,22,18,29,0,0,0,108,3,4,0,5,7,3,0,0,0,32,245,260,256,487,802,536,51,4,0,2640,0,3,7,5,12,9,0,0,0,32,30,6,3,8,13,9,0,0,0,82,33,16,14,16,28,12,0,0,0,115
505011077,47,231,626,602,546,495,98,3,0,2652,110,183,174,100,87,118,74,4,0,843,6,16,29,17,31,30,13,5,0,139,0,9,7,6,17,7,0,0,0,45,165,432,835,727,679,642,184,15,6,3679,12,29,33,24,17,28,6,0,0,146,35,27,20,8,0,5,9,0,0,99,43,59,52,29,21,29,10,0,0,246,206,491,889,752,704,679,193,15,6,3922,161,97,98,65,54,166,440,273,100,1447,14,29,52,53,47,55,41,56,57,411,385,612,1042,870,799,895,676,351,159,5785,23,135,371,304,350,279,44,0,0,1502,161,229,292,330,307,348,86,4,0,1752,5,16,41,36,22,48,3,0,0,174,3,3,8,12,4,0,0,0,0,37,192,385,715,676,681,671,139,5,0,3467,3,6,19,16,12,16,0,0,0,67,35,21,14,18,9,10,5,0,0,111,37,32,32,34,25,18,5,0,0,178
505011078,46,137,364,655,560,467,114,0,0,2342,138,119,75,73,76,114,119,9,0,733,5,3,14,27,13,26,16,0,0,114,0,5,6,4,7,4,3,0,0,29,190,270,458,759,663,611,249,16,5,3216,8,12,19,22,12,13,4,0,0,96,35,13,7,3,0,6,4,0,0,62,37,24,28,26,16,22,10,0,0,160,226,291,482,786,681,634,255,16,5,3374,140,43,31,57,40,110,583,299,186,1487,7,8,11,10,12,6,16,4,6,86,374,341,527,849,730,748,858,318,192,4945,13,76,238,291,386,263,45,0,0,1311,201,133,148,420,329,334,125,8,0,1712,4,8,35,40,18,31,16,0,0,148,0,0,8,4,4,8,0,0,0,22,222,214,431,750,735,638,186,12,0,3189,0,8,9,9,3,5,0,0,0,30,37,9,6,10,15,9,8,0,3,96,44,12,15,18,16,11,3,0,3,126
