SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL50376,577,3,0,0,0,578,1728,3,0,0,4,1728,498,10,0,0,0,510,61,60,24,0,0,140,5,28,37,0,0,71,190,0,0,0,0,190,21,0,0,0,0,21,9,0,0,0,0,10,787,100,61,0,0,947,16,0,0,0,0,18,99,16,12,0,0,122,3202,120,70,0,3,3398
SAL50377,17,0,0,0,0,20,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,14,13,0,0,0,0,13,8,0,0,0,0,8,63,0,0,3,0,65
SAL50378,57,0,0,22,6,90,150,10,0,0,0,161,39,4,22,0,0,72,5,0,0,0,0,5,0,0,0,0,0,0,19,0,3,0,4,26,44,3,4,3,4,56,0,0,0,0,0,0,112,7,28,3,3,158,7,0,0,0,6,16,29,7,10,10,0,56,365,18,41,40,15,477
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,4,0,0,142,27,179,0,0,0,11,5,15,0,0,0,0,0,0,167,6,0,3,0,169,56,0,0,0,0,58,4,0,0,9,5,12,12,0,0,37,20,73,0,0,0,0,0,0,233,6,0,53,30,317,29,5,0,12,9,48,29,0,0,22,17,63,302,10,0,234,83,623
SAL50381,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL50382,54,0,0,3,4,61,29,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,23,12,0,0,0,0,12,5,0,0,3,0,5,115,0,0,5,4,129
SAL50383,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,0,0,0,0,17
SAL50384,496,66,0,0,0,561,1225,32,0,0,0,1258,190,30,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,60,11,0,0,0,0,9,0,0,0,0,0,0,259,36,0,0,0,299,9,0,0,0,0,15,50,4,0,0,0,63,2044,134,0,0,0,2185
SAL50385,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL50386,76,0,0,0,0,76,103,0,0,0,0,103,13,0,0,0,0,13,3,0,0,0,0,3,12,0,0,0,0,12,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,41,0,0,0,0,0,0,6,0,0,0,0,6,227,0,0,0,0,225
SAL50387,103,0,0,3,0,106,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,5,0,0,0,0,5,13,0,0,0,0,13,250,0,0,3,0,249
SAL50388,71,0,0,0,0,76,29,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,9,9,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,24,7,0,0,0,33,16,0,0,0,0,15,14,0,0,0,0,15,155,11,0,5,0,167
SAL50389,157,0,7,0,0,164,312,0,0,0,0,315,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,33,5,0,0,0,0,5,7,0,0,0,0,7,511,0,18,0,0,526
SAL50390,529,0,0,0,0,535,673,0,0,6,0,680,40,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,41,4,0,0,0,0,4,0,0,0,0,0,0,81,4,0,0,0,86,11,3,0,0,0,15,28,0,0,0,0,33,1321,13,0,6,0,1342
SAL50391,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,24,0,0,0,0,24
SAL50392,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50393,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL50394,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL50395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8
SAL50396,914,11,21,39,0,986,1144,6,9,3,0,1160,206,8,11,3,0,224,0,15,0,0,0,12,0,13,0,0,0,13,100,0,4,8,0,113,7,0,0,8,0,14,0,0,0,6,0,4,319,39,13,15,0,390,18,4,0,6,0,26,69,6,4,5,0,79,2465,54,45,66,0,2634
SAL50397,93,0,0,0,0,93,1264,23,0,0,4,1290,289,21,6,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,68,11,5,0,0,0,14,0,0,0,0,0,0,358,24,9,0,0,397,7,0,0,0,0,7,39,3,0,0,0,47,1761,53,10,0,10,1829
SAL50398,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,4,4,3,0,0,8,11,22
SAL50399,27,0,0,0,0,27,45,0,0,0,0,45,28,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,31,0,0,0,0,32,8,0,0,0,0,8,10,0,0,0,0,10,124,0,0,0,0,125
SAL50400,67,0,0,6,0,74,196,0,0,0,4,206,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,4,0,0,0,0,4,9,0,0,0,0,12,296,0,3,10,4,308
SAL50401,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,27,0,0,0,0,29
SAL50402,19,0,0,0,0,19,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,32,0,0,0,0,32
SAL50403,104,0,3,295,3,406,42,4,0,21,0,66,36,0,3,0,0,49,21,0,0,0,0,25,6,4,0,23,0,31,25,5,0,13,0,40,22,0,0,91,0,112,0,3,0,0,0,4,111,13,4,132,0,257,15,0,0,18,0,30,38,7,0,140,3,197,303,34,8,600,5,953
SAL50404,451,14,0,13,0,479,257,3,0,0,0,263,88,4,0,0,0,90,56,17,0,0,0,76,26,0,0,0,0,33,112,0,0,0,0,112,20,0,0,4,0,23,3,0,0,0,0,3,311,24,0,4,0,335,16,18,0,0,0,31,92,9,0,55,0,157,1122,67,0,70,5,1262
SAL50405,122,0,0,170,14,308,117,0,0,0,0,120,56,30,0,0,0,86,190,20,0,0,0,211,47,3,0,0,0,50,62,0,0,4,0,69,94,13,0,29,6,142,0,0,0,0,0,4,448,78,0,30,6,566,36,3,0,8,4,55,272,54,0,24,7,359,1001,134,0,234,29,1398
SAL50406,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL50407,17,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,34,0,0,0,0,36
SAL50408,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL50409,3059,611,64,0,0,3735,2550,656,37,0,0,3250,643,554,83,0,0,1279,17,110,83,0,0,216,9,21,26,0,0,55,408,266,27,0,0,699,34,26,6,0,0,69,10,14,0,0,0,20,1118,990,224,0,0,2338,85,57,56,0,0,197,196,124,30,0,0,349,7008,2435,415,0,3,9867
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50411,30,0,0,0,0,30,36,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,80,0,0,0,0,78
SAL50412,28,0,0,0,0,28,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,9,6,0,0,0,0,6,68,0,0,0,0,64
SAL50413,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,15
SAL50414,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL50415,94,4,0,0,0,105,355,14,0,0,0,368,140,32,4,0,0,175,97,48,0,0,0,144,5,11,0,0,0,13,51,4,0,0,0,55,84,17,0,0,4,100,0,3,0,0,0,3,373,109,4,0,3,491,39,3,0,0,0,39,141,12,7,0,0,161,1008,141,9,4,3,1163
SAL50416,241,7,6,13,0,265,145,4,5,3,0,155,58,3,0,0,0,64,5,9,6,0,0,24,0,0,5,0,0,5,32,6,0,0,0,36,5,0,0,4,0,18,0,0,0,0,0,0,100,13,16,8,0,146,4,0,0,4,0,12,29,4,9,25,0,64,527,31,32,50,0,638
SAL50417,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,24,0,0,0,0,21
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50419,447,4,0,5,0,460,428,3,0,0,0,436,75,8,0,0,0,83,19,7,0,0,0,28,4,5,0,0,0,8,77,7,0,0,0,80,13,0,0,0,0,14,4,0,0,0,0,4,187,32,5,4,0,220,22,0,0,0,0,25,54,0,5,12,0,68,1137,41,3,17,3,1203
SAL50420,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,18,0,0,0,0,17
SAL50421,14,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,33,0,0,0,0,31
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,763,155,6,0,0,922,1250,250,18,0,0,1510,362,157,45,0,0,563,139,178,0,0,0,322,6,16,0,0,0,19,156,56,18,0,0,227,16,0,0,0,0,19,3,0,0,0,0,5,686,408,62,0,0,1148,30,7,0,0,0,35,82,41,13,0,0,134,2804,852,96,0,0,3756
SAL50424,76,0,0,5,0,82,44,0,0,3,0,52,0,0,0,0,0,0,4,3,0,0,0,9,4,0,0,0,0,4,16,0,0,0,0,20,14,0,0,3,0,13,0,0,0,0,0,0,37,3,0,3,0,50,5,0,0,0,0,5,23,0,0,0,0,23,192,4,0,11,0,214
SAL50425,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,3,21,0,0,4,0,17
SAL50426,128,0,0,4,0,137,259,0,0,0,0,259,85,0,0,0,0,85,12,0,0,0,0,12,0,0,0,0,0,0,43,0,0,0,0,43,16,0,0,0,0,16,0,0,0,0,0,0,154,0,0,0,0,154,5,0,0,0,0,4,21,0,0,0,0,21,567,0,0,4,0,574
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
SAL50428,0,0,0,18,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,5,0,0,11,3,20,8,0,0,31,10,49
SAL50429,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,3,13
SAL50430,9,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL50431,1019,116,27,0,0,1169,803,51,21,0,0,880,341,80,45,0,0,461,15,13,4,0,0,31,5,3,0,0,0,13,172,24,11,0,0,212,9,8,4,0,0,17,3,6,0,0,0,3,546,133,63,0,0,734,25,24,0,0,0,48,93,23,8,0,0,124,2483,345,118,0,0,2949
SAL50432,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL50433,5,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,24,0,0,0,0,28
SAL50434,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL50435,34,0,0,0,0,34,42,0,0,0,0,42,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,21,110,0,0,0,0,110
SAL50436,33,0,0,0,0,33,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,58,0,0,0,0,58
SAL50437,49,0,0,0,5,53,25,0,0,0,0,21,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20,13,0,0,0,0,16,22,0,0,0,0,22,124,3,0,0,5,133
SAL50438,2175,109,11,0,0,2296,2355,93,12,0,0,2462,353,44,34,0,0,432,6,17,10,0,0,30,3,7,6,0,0,15,148,19,9,0,0,176,6,0,0,0,0,9,0,6,0,0,0,5,508,86,64,0,0,666,39,53,12,0,0,104,58,22,9,0,5,98,5138,365,110,0,7,5621
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50441,731,56,3,0,0,788,866,81,4,0,4,953,240,31,3,0,3,281,16,13,0,0,0,23,0,0,0,0,0,4,144,16,3,0,0,168,16,0,0,0,0,18,0,0,0,0,0,0,420,67,3,0,3,496,24,5,9,0,0,41,122,14,0,3,3,145,2158,228,25,3,11,2427
SAL50442,6,0,0,63,0,69,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,11,0,0,0,9,0,10,0,0,0,36,0,34,0,0,0,0,0,0,13,5,0,47,3,61,3,0,0,15,0,27,5,0,0,10,10,27,29,5,0,136,17,191
SAL50443,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,26,0,0,0,0,26
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10
SAL50446,77,0,0,0,0,77,68,0,0,0,0,68,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,19,6,0,0,0,0,8,0,0,0,0,0,0,45,0,0,3,0,44,7,0,0,0,0,8,12,0,0,0,0,12,211,0,0,5,0,214
SAL50447,31,0,0,0,0,31,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,53,0,0,0,0,53
SAL50448,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17
SAL50449,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL50450,24,0,0,0,0,20,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,3,39,0,0,0,0,41
SAL50451,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,15
SAL50452,545,80,7,0,0,640,476,43,5,0,0,530,183,79,5,0,0,265,11,37,3,0,0,56,5,20,0,0,0,29,115,41,4,0,0,155,16,9,0,0,0,18,0,0,0,0,0,4,327,184,10,0,0,525,14,56,0,0,0,71,61,24,0,0,0,92,1426,386,33,0,3,1854
SAL50453,414,30,0,0,0,447,697,95,10,0,5,807,303,222,36,0,0,559,14,28,0,0,0,39,3,5,0,0,0,12,140,45,0,0,3,193,34,12,0,0,0,47,0,0,0,0,0,7,498,307,40,0,3,852,23,6,0,0,0,27,83,32,7,0,0,121,1718,466,56,0,7,2247
SAL50454,78,7,0,95,6,185,77,0,0,4,0,83,12,8,0,0,0,21,28,0,0,0,0,28,0,0,0,0,0,0,15,5,0,0,0,22,21,0,0,18,0,40,0,0,0,0,0,0,71,17,0,21,4,113,4,0,0,0,0,11,22,4,0,4,8,34,256,27,0,120,15,421
SAL50455,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,15
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50457,896,211,91,4,0,1204,775,153,96,0,0,1022,162,110,143,4,3,418,10,20,19,0,0,42,4,0,0,0,0,4,73,50,62,3,0,186,3,0,0,0,0,9,0,0,0,0,0,5,242,178,230,10,3,663,17,5,9,0,0,31,51,22,23,3,0,95,1982,570,449,18,3,3022
SAL50458,0,0,0,23,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,4,0,0,0,5,0,5,4,0,0,43,0,41
SAL50459,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,18,0,0,5,0,21
