SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
SAL51396,102,62,160,254,243,497,75,86,162,20,26,47,347,359,709,124,136,263,130,121,255,33,37,71,290,300,581,27,23,45,17,29,50,38,14,52,33,51,79,0,0,0,115,119,234,70,123,194,37,63,98,22,27,52,30,92,127,0,0,0,157,311,471,276,430,701,7,9,19,25,57,77,0,0,0,36,62,97,191,174,364,11,11,18,1245,1391,2634
SAL51397,27,9,32,80,71,153,18,14,37,22,14,41,125,98,225,67,76,145,24,12,37,11,20,32,100,112,215,3,3,11,5,8,14,12,3,18,11,18,31,0,0,3,31,36,73,9,11,17,0,8,14,0,4,4,11,27,34,0,0,0,23,53,66,53,86,144,0,6,0,16,14,31,0,0,0,15,17,30,76,88,167,0,6,5,401,419,822
SAL51398,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,6,16
SAL51399,0,3,3,9,14,30,0,0,0,0,0,0,9,14,30,4,3,7,4,3,9,0,6,0,7,11,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,9,19,31,0,0,0,33,56,89
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51401,15,6,18,82,69,153,0,0,0,11,12,18,95,77,166,25,32,55,3,5,6,3,6,16,37,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,20,12,36,0,0,0,158,144,303
SAL51402,32,40,76,80,98,176,53,35,83,13,12,22,145,144,285,54,61,116,48,46,98,9,13,31,120,125,240,24,11,35,13,17,33,15,9,22,29,34,65,0,0,0,85,71,152,134,133,267,81,67,152,18,20,34,31,39,67,0,0,0,262,260,523,350,325,676,17,12,30,12,22,37,0,0,0,28,37,67,123,100,220,5,6,12,805,775,1577
SAL51403,0,0,4,4,0,7,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,5,4,18
SAL51404,0,4,5,9,15,23,6,5,6,0,3,3,9,24,37,10,17,27,8,6,12,7,5,15,29,29,55,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,7,15,23,0,0,0,0,0,0,0,0,0,4,0,4,0,4,6,0,0,0,53,67,119
SAL51405,81,98,176,182,185,369,180,182,361,53,59,117,415,428,842,92,117,211,182,160,345,58,67,119,329,337,673,16,6,24,9,18,29,21,12,31,18,36,53,0,0,0,66,77,141,124,166,295,35,45,76,28,29,58,42,53,96,0,0,0,231,294,522,295,364,663,16,18,31,30,31,58,0,0,0,46,42,84,111,111,220,7,9,19,1290,1393,2686
SAL51406,0,0,0,5,0,5,0,0,3,0,0,3,6,3,13,0,7,7,0,0,0,0,9,12,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,5,11,19,0,0,0,17,35,50
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,27,29,50,66,55,118,12,11,19,27,22,54,106,84,189,37,52,91,9,16,24,37,36,74,80,107,191,3,3,4,3,0,9,8,3,12,12,7,17,0,0,0,24,22,50,9,12,26,3,8,11,6,5,11,5,14,19,0,0,0,28,43,69,51,62,112,3,0,6,3,11,18,0,0,0,10,12,19,40,33,70,0,0,0,314,325,639
SAL51409,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,7,24,0,0,0,21,13,34
SAL51410,12,5,16,11,20,30,11,19,28,5,9,16,31,44,78,20,23,46,20,22,48,9,14,20,53,65,118,3,7,12,0,7,7,13,3,15,5,10,13,0,0,0,24,22,47,0,3,6,0,6,6,0,0,0,0,3,7,0,0,0,0,14,15,30,35,62,0,3,0,4,4,5,0,0,0,9,0,9,19,16,35,0,0,0,144,172,314
SAL51411,0,6,11,25,18,42,9,7,20,17,8,30,50,34,83,9,14,27,7,12,15,20,14,35,40,38,79,0,0,0,0,0,0,7,0,5,0,5,8,0,0,0,6,8,20,0,5,3,0,0,0,0,0,0,0,10,10,0,0,0,0,16,17,6,32,40,0,0,6,0,3,5,0,0,0,5,6,8,12,6,17,0,0,0,108,119,231
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51413,37,32,69,147,125,268,17,18,41,14,9,27,182,149,333,99,100,197,25,17,43,13,13,28,141,124,269,3,7,15,0,9,17,15,9,15,7,31,35,0,0,0,29,59,88,9,8,16,8,18,21,3,0,7,4,9,18,0,0,0,25,38,60,50,96,145,3,0,8,17,15,28,0,0,0,16,22,37,77,86,161,5,3,11,511,514,1025
SAL51414,0,0,4,3,0,9,0,0,0,0,3,3,3,8,10,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,9,14
SAL51415,3,3,7,0,0,0,17,19,39,0,0,0,15,25,39,0,0,0,8,6,13,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,49,0,0,0,58,53,111
SAL51416,92,78,168,235,246,481,19,25,44,40,48,88,290,320,611,165,169,335,29,29,59,69,59,130,262,261,524,9,14,21,10,27,33,6,10,17,30,46,76,0,0,0,51,94,149,145,164,312,67,90,152,24,28,52,96,136,225,0,4,4,329,418,750,384,514,900,4,10,12,23,37,65,0,0,0,31,53,77,343,355,690,27,14,42,1427,1589,3013
SAL51417,121,104,230,464,460,926,97,105,197,28,29,55,585,597,1181,214,213,433,160,142,302,47,41,83,431,396,822,28,32,61,27,53,74,34,29,60,37,81,120,0,0,3,127,189,317,104,138,238,35,74,108,17,30,49,70,111,176,0,0,0,226,348,573,349,539,889,19,16,34,25,39,70,0,0,0,44,57,96,146,158,306,8,16,27,1682,1865,3547
SAL51418,4,6,4,3,3,10,0,0,5,0,0,0,7,3,11,4,5,7,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,0,0,0,21,17,33
SAL51419,19,21,36,29,24,56,31,28,59,6,16,17,70,62,136,26,20,44,7,10,23,7,12,17,43,43,84,0,0,0,4,4,7,10,0,6,7,12,23,0,0,0,16,21,40,0,6,6,0,3,4,0,3,7,3,17,21,0,0,0,8,24,31,20,52,75,0,3,9,4,7,11,0,0,0,5,10,17,55,57,111,0,0,0,213,247,460
SAL51420,65,56,115,191,185,374,65,52,119,35,37,72,296,269,561,103,137,240,45,49,93,47,50,96,202,232,433,20,17,30,11,13,27,21,9,33,22,33,58,0,0,0,79,75,146,28,66,93,15,27,43,5,8,13,16,39,56,0,0,0,67,133,204,149,208,352,8,16,20,21,28,47,0,0,0,27,43,70,191,195,379,5,6,11,928,1000,1926
SAL51421,45,37,87,162,120,284,22,28,48,55,55,106,239,200,441,36,34,72,33,40,78,261,121,378,332,196,525,4,8,6,0,0,6,5,0,4,4,18,24,0,0,0,15,27,43,112,99,212,12,24,38,14,7,21,33,55,89,0,0,0,172,182,356,185,212,397,6,3,10,8,7,16,0,0,0,11,9,21,51,52,106,7,7,18,880,709,1589
SAL51422,0,0,0,5,11,9,0,0,0,0,0,0,4,11,9,3,3,4,0,0,0,0,6,3,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,17,15,36
SAL51423,0,0,0,3,4,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,5,0,10,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,39,29,62,0,0,3,45,40,94
SAL51424,0,0,0,5,7,13,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,22,0,0,0,18,16,32
SAL51425,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,8,8,15
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,7
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,7,15,26,0,0,0,0,0,0,7,15,26,7,13,18,0,0,0,0,0,0,7,13,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,15,33,44,0,0,0,31,61,96
SAL51431,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,10,3,8,0,0,0,0,0,0,6,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,22,0,0,0,22,20,36
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51433,5,0,5,0,0,0,39,30,67,0,0,0,39,30,67,0,0,0,10,9,15,0,0,0,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,7,0,0,5,0,0,0,0,0,0,0,0,5,37,13,56,5,0,5,96,53,155
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL51435,103,77,178,420,418,844,62,83,150,75,77,150,558,577,1138,261,278,539,86,64,147,122,90,213,463,434,895,26,23,55,3,14,20,29,26,59,27,44,72,0,0,0,94,114,206,96,124,218,19,44,64,13,26,38,31,65,97,0,0,0,162,259,422,262,372,632,9,15,20,23,41,65,0,0,0,34,52,83,110,114,226,3,0,9,1530,1636,3166
SAL51436,15,12,25,20,33,52,14,14,29,10,13,18,51,58,108,17,13,30,13,20,30,13,7,18,43,43,86,3,3,6,7,0,12,8,4,12,12,14,26,0,0,0,26,27,52,0,4,4,5,0,3,0,0,3,3,12,14,0,0,0,9,16,26,37,41,77,0,0,3,9,4,12,0,0,0,4,7,15,26,29,61,4,0,4,183,191,372
SAL51437,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9
SAL51438,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51439,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,4,0,4,0,0,4,8,4,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,0,0,0,13,14,25
SAL51440,4,0,3,0,0,0,0,0,0,19,8,24,19,8,24,0,0,0,0,0,0,17,12,27,17,12,27,0,0,0,0,0,0,6,0,6,8,5,14,0,0,0,12,6,21,0,0,0,3,0,3,0,0,4,4,3,13,0,0,0,12,4,15,23,12,35,4,8,5,0,0,0,0,0,0,4,6,10,313,35,344,5,0,5,372,68,444
SAL51441,0,0,0,0,0,0,5,5,4,0,0,0,5,7,8,0,5,5,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17
SAL51442,0,0,3,7,10,17,0,0,0,0,0,0,7,10,22,3,6,12,0,0,0,0,0,3,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,0,6,6,0,0,0,0,4,4,0,0,0,0,4,4,6,17,22,0,0,0,27,39,68
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,4,14,16
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,49,56,101,189,179,370,48,54,100,74,60,133,319,291,610,133,120,256,46,59,104,94,93,189,275,267,545,12,8,17,6,9,16,21,13,31,15,31,52,0,0,0,53,61,116,48,57,106,10,25,32,8,12,18,14,35,49,0,0,0,85,128,213,139,189,328,9,10,14,9,20,30,0,0,0,15,26,40,75,57,129,3,0,11,871,896,1762
SAL51447,0,0,0,3,3,4,0,0,3,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15
SAL51448,209,196,405,667,686,1356,142,141,279,212,199,411,1019,1034,2051,513,510,1021,125,106,230,150,175,327,796,790,1585,77,73,151,62,105,165,91,48,140,76,154,235,0,0,0,308,386,693,212,287,502,87,107,202,45,48,89,66,116,181,0,0,4,411,563,977,725,949,1673,47,43,89,79,99,180,0,0,4,123,147,267,472,465,936,26,32,55,3371,3607,6974
SAL51449,0,6,5,10,11,26,0,0,0,0,0,0,13,11,28,9,3,10,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,50,97,0,0,0,70,71,146
SAL51450,0,0,0,0,0,4,5,3,6,0,0,0,10,6,9,0,0,0,4,0,5,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,8,7,17
SAL51453,0,0,0,3,4,5,0,0,0,0,0,0,3,4,5,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,6,13
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51456,37,42,79,214,180,396,0,0,0,10,0,9,225,187,413,73,74,147,0,0,0,3,4,8,78,75,157,3,0,3,0,3,5,3,0,5,5,11,23,0,0,0,21,19,34,0,5,7,3,7,7,0,0,0,14,23,36,0,0,0,18,37,52,35,53,92,0,0,3,9,10,15,0,0,0,10,6,18,309,207,523,13,6,17,710,578,1285
SAL51457,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL51458,11,7,15,29,26,59,5,13,14,6,0,6,35,40,74,26,17,42,3,5,6,3,5,6,31,19,56,0,0,0,0,3,0,5,4,7,3,14,12,0,0,0,11,22,31,0,0,0,0,8,8,0,0,0,0,7,7,0,0,0,0,15,15,11,34,42,3,10,13,0,3,3,0,0,0,3,10,16,76,60,136,0,0,0,173,168,340
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL51462,0,3,8,4,4,15,0,0,4,0,3,8,16,12,25,6,6,14,0,0,0,6,0,3,11,9,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,5,9,8,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,62,27,88,3,0,0,93,61,156
SAL51463,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,329,0,0,0,330,11,339
