SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,0,0,0,6,8,19,17,6,4,58,3,5,15,20,14,17,6,4,0,88,0,0,0,3,0,4,21,9,0,43,0,0,0,0,0,0,0,0,4,7,0,0,0,9,15,29,22,15,0,89,0,0,0,0,6,17,28,8,4,65,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,8,5,0,9,0,5,22,12,15,15,3,0,0,80,0,0,0,0,0,3,6,4,0,4,3,7,13,16,10,17,8,3,0,78,111,114,244,195,154,117,69,19,3,1026,21,21,47,53,68,51,19,13,0,297,141,151,334,302,280,245,168,63,12,1700,0,5,0,7,7,29,34,30,5,124,3,22,21,16,23,13,12,7,4,113,0,0,0,0,11,16,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,14,5,0,39,3,0,0,0,4,7,13,8,5,35
SAL50227,0,0,0,6,3,3,5,0,0,15,6,4,8,0,3,0,0,4,0,22,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,48,30,75,41,23,8,3,0,0,231,0,0,0,0,6,0,0,0,0,8,56,40,84,51,36,13,8,5,0,301,0,0,0,0,3,5,9,4,0,20,0,0,8,5,4,4,0,3,0,33,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50228,0,0,0,5,8,9,31,27,4,93,9,4,10,7,7,10,4,8,0,58,0,0,0,0,6,13,22,16,5,52,0,0,0,0,0,4,5,6,3,9,0,0,0,8,6,18,30,20,8,80,0,0,0,0,4,10,28,22,9,75,0,0,0,0,0,0,3,3,4,20,0,0,0,0,0,9,14,7,0,37,0,4,10,15,22,15,13,10,0,96,0,0,0,0,0,4,6,5,0,19,3,3,9,8,14,17,16,4,4,70,76,54,61,39,65,66,60,24,5,446,10,14,33,26,17,25,16,15,3,142,93,88,118,93,119,130,173,102,29,951,0,0,0,6,10,27,57,52,26,183,3,8,8,10,12,18,14,9,4,83,0,0,0,4,0,4,27,9,10,54,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,13,19,16,5,50,0,0,0,0,0,8,14,8,10,42
SAL50229,0,3,9,20,47,62,53,22,4,225,128,68,75,63,74,24,24,12,6,466,0,4,0,5,18,21,35,23,3,106,0,0,0,0,0,0,5,9,3,15,5,9,16,31,61,54,52,32,5,253,0,0,3,8,22,39,67,38,10,193,0,0,0,0,6,6,3,10,0,25,0,4,0,3,7,20,19,13,4,72,51,87,97,84,86,36,25,4,0,472,0,0,0,4,4,9,11,9,4,37,86,60,44,58,64,45,30,14,4,409,1299,723,582,562,533,248,125,42,9,4124,146,72,59,49,62,33,10,16,0,446,1678,999,846,833,866,481,326,135,30,6201,0,13,25,53,129,128,129,78,23,568,74,130,113,109,117,62,57,20,3,681,0,3,5,12,35,30,40,17,6,149,0,0,0,0,0,0,0,9,5,12,0,6,7,22,53,46,55,27,3,220,0,0,0,3,10,24,39,26,11,129
SAL50230,0,4,15,39,51,77,81,58,10,335,201,87,134,106,52,37,25,14,3,664,4,7,4,13,20,38,39,26,0,150,0,0,0,0,0,3,5,4,7,27,5,14,20,50,69,95,81,41,0,372,6,3,6,19,30,56,65,55,11,246,3,0,3,4,6,8,9,4,3,50,5,0,4,4,10,21,23,26,5,89,55,66,131,134,78,53,20,14,4,556,0,0,0,9,3,6,11,16,8,49,127,52,56,86,64,73,45,27,10,542,2235,690,1038,1004,549,285,120,47,6,5970,180,61,76,84,45,22,19,16,0,499,2768,951,1428,1463,891,619,385,188,43,8734,4,16,49,64,90,149,155,73,34,633,177,95,193,179,98,78,40,24,10,876,0,4,4,21,27,40,43,18,5,170,0,0,0,0,0,0,4,13,15,34,0,11,26,54,65,69,73,19,10,331,6,5,5,9,25,30,41,34,19,162
SAL50231,0,0,7,10,24,57,111,62,6,269,32,14,18,29,24,17,31,11,3,187,0,0,0,3,7,22,60,30,3,126,0,0,0,0,0,5,0,0,0,12,0,0,0,0,13,31,61,32,4,150,6,0,7,3,13,32,98,71,7,231,0,0,0,0,0,7,14,0,0,35,0,0,0,0,4,4,17,14,3,49,4,14,27,30,30,33,32,17,0,181,0,0,0,0,0,6,7,10,0,28,29,8,18,15,36,31,46,15,0,195,576,242,357,353,323,307,346,94,7,2611,124,65,89,97,122,139,113,66,5,827,767,346,524,528,568,626,776,315,28,4465,0,0,0,20,29,84,153,65,6,364,19,22,39,52,39,38,44,10,0,265,0,0,0,8,4,29,38,22,0,103,0,0,0,0,0,0,3,3,0,9,0,4,6,11,17,37,36,16,4,136,3,3,3,4,6,20,36,33,0,107
SAL50232,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50234,0,0,0,0,0,3,0,0,6,8,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,6,10,11,11,3,3,0,0,70,0,0,0,0,0,3,0,0,0,12,32,8,12,10,9,10,8,10,0,107,0,0,0,0,0,0,0,6,0,8,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,3
SAL50235,0,0,5,0,4,19,11,28,19,90,17,9,12,11,9,6,7,12,3,78,0,0,0,0,3,9,11,10,12,45,0,0,0,0,0,0,3,13,15,37,0,0,0,0,17,18,13,18,7,78,0,0,0,3,9,9,14,36,20,99,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,5,13,15,12,46,0,13,21,11,24,23,18,17,6,127,0,0,0,0,0,3,10,10,6,30,10,9,5,6,14,16,20,32,19,127,119,64,66,61,68,35,23,13,5,451,14,11,11,13,9,13,0,6,4,73,157,100,102,96,132,112,88,101,61,946,0,0,3,3,13,25,50,75,57,233,11,10,13,18,12,12,12,10,0,117,0,0,7,0,8,0,10,9,12,44,0,0,0,0,0,3,0,25,27,54,0,0,4,5,9,12,24,24,17,86,0,0,0,0,3,9,8,39,30,95
SAL50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,21,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50238,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,25,46,17,17,10,0,0,0,153,32,5,0,11,6,3,3,0,0,53,70,32,47,32,30,24,16,0,0,255,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3
SAL50239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,7,3,8,10,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50240,0,3,7,17,25,46,49,27,12,174,31,29,20,23,19,24,13,3,0,164,5,0,3,0,3,16,24,15,5,75,0,0,0,0,0,0,6,7,0,14,4,0,9,17,41,35,46,15,3,167,0,0,0,0,10,31,47,18,12,125,0,0,3,0,0,5,8,13,7,34,0,0,0,4,7,17,23,19,5,80,21,27,38,47,33,39,13,7,0,225,0,0,0,3,3,0,12,5,0,22,28,18,13,31,20,35,20,14,0,179,334,194,192,167,123,102,65,22,0,1203,60,40,25,26,22,15,16,3,0,203,464,292,282,290,247,257,223,87,25,2179,0,6,8,26,35,72,79,38,5,268,33,40,42,43,36,47,33,17,0,299,0,0,7,0,13,8,16,16,3,63,0,0,0,0,0,0,7,10,8,20,0,0,9,23,18,52,53,20,8,172,0,0,0,0,8,21,26,13,5,83
SAL50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,4,0,3,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50243,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,6,0,3,0,3,3,0,29,0,0,0,0,0,0,0,0,0,0,9,3,3,0,7,4,3,3,0,38,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL50244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50245,4,6,14,37,84,153,164,106,41,617,168,152,88,126,125,96,64,29,14,854,3,3,12,6,31,82,115,73,23,344,0,0,0,0,0,5,22,31,22,80,3,18,18,57,168,231,259,117,30,904,4,4,3,10,73,163,226,136,39,664,0,3,3,12,7,30,24,34,9,128,6,4,0,5,10,35,35,41,17,153,46,119,103,103,107,100,47,30,10,654,0,3,4,6,3,13,37,30,15,107,141,114,61,107,145,170,144,61,19,959,2834,1970,1488,1841,1504,1014,528,125,27,11321,171,323,460,400,233,117,51,23,13,1794,3349,2656,2201,2631,2329,1881,1293,498,154,16990,4,16,11,59,169,310,293,222,101,1184,120,153,131,161,167,136,88,49,24,1023,3,0,7,37,68,71,97,65,34,385,0,0,0,0,0,0,12,46,78,141,4,14,20,66,122,163,149,86,36,656,6,4,5,6,24,55,83,76,59,322
SAL50246,0,0,6,6,16,13,31,21,3,99,18,19,29,16,15,11,7,5,0,111,0,0,0,0,6,9,13,7,0,45,0,0,0,0,0,0,0,0,0,6,0,0,6,21,20,26,32,14,5,127,0,0,0,8,0,18,28,22,5,82,0,0,4,0,3,4,9,7,3,25,0,0,4,4,0,8,8,12,0,30,3,28,40,42,19,31,17,0,0,184,0,0,0,0,0,3,10,3,0,19,10,19,21,15,19,25,21,10,3,136,491,407,893,431,168,104,58,25,5,2581,41,51,89,49,23,27,9,6,5,297,562,514,1068,570,264,228,161,77,16,3458,0,0,4,5,17,32,60,44,23,189,13,20,45,17,11,22,17,9,4,158,0,0,4,6,6,9,15,10,0,41,0,0,0,0,0,0,4,3,4,9,0,3,8,12,19,22,30,22,5,121,0,0,0,0,5,3,11,14,6,48
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50248,0,0,0,0,0,5,14,3,0,29,3,3,8,4,5,9,5,0,0,25,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,8,4,3,16,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,15,0,4,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,4,8,0,0,24,25,15,12,22,29,20,11,8,0,142,0,5,4,0,0,0,0,0,0,17,30,23,24,30,41,47,52,19,7,258,0,0,0,0,5,8,26,4,3,53,0,0,3,0,7,3,13,0,0,31,0,0,0,0,3,4,5,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,0,0,16,0,0,0,0,0,3,4,0,0,11
SAL50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50250,0,0,0,0,0,3,8,3,0,18,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,5,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,5,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,10,7,15,14,15,19,30,7,0,103,0,0,0,0,0,0,0,0,0,5,13,9,16,12,16,27,48,10,0,156,0,0,0,0,6,0,10,0,0,26,0,4,0,0,0,0,4,0,0,10,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,3
SAL50251,0,0,5,13,20,36,43,23,0,134,31,8,11,10,11,9,12,3,0,89,0,0,0,0,0,3,18,10,0,30,0,0,0,0,0,0,4,4,4,12,0,0,5,4,12,23,25,15,0,82,0,0,0,0,15,21,23,14,0,72,0,0,0,0,0,3,3,4,0,11,3,0,4,0,0,12,15,3,0,30,11,15,14,20,15,18,11,8,3,108,0,0,0,0,0,4,4,3,3,14,17,9,3,11,14,18,19,14,3,112,195,100,66,87,94,46,39,6,4,652,23,14,4,10,18,11,15,8,3,109,273,142,101,134,173,137,151,73,15,1194,0,0,0,17,33,55,53,20,15,205,17,17,15,27,30,29,15,8,0,156,0,0,0,0,9,7,14,7,4,43,0,0,0,0,0,0,3,0,3,8,0,0,0,6,11,16,28,7,3,78,0,0,0,3,4,14,10,9,5,40
SAL50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,3,5,3,3,6,3,0,0,30,0,0,0,0,0,3,0,0,0,3,6,8,5,3,9,17,7,11,0,57,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
