SAL_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
SAL50050,16,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,3,4,7,0,0,0,30,22,47
SAL50051,445,448,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,18,20,37,0,0,0,4,6,6,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,54,60,114,0,0,0,0,0,0,0,3,5,60,64,128,0,0,0,598,626,1222
SAL50052,62,55,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,4,0,3,13,7,20,0,0,0,83,75,153
SAL50053,2948,3186,6142,6,5,11,7,6,7,12,15,26,39,59,98,31,42,79,16,12,29,5,0,5,11,25,36,60,80,136,14,12,20,219,182,406,10,24,34,23,25,48,11,7,17,70,51,120,251,317,570,9,30,30,7,11,19,9,6,11,40,38,80,19,14,33,9,16,22,86,82,166,31,7,34,40,69,115,15,22,36,16,20,32,41,57,98,15,8,23,4,21,24,8,35,43,236,216,452,20,22,40,61,62,123,439,557,996,240,254,491,7,15,22,5075,5604,10675
SAL50054,11164,12124,23284,0,0,0,10,9,23,33,32,73,23,49,75,15,14,27,6,11,23,29,31,56,52,56,114,0,3,3,5,16,28,297,282,572,35,77,116,10,13,24,3,5,3,112,104,223,35,22,54,10,21,31,17,20,42,0,5,5,38,57,97,4,5,11,61,57,113,1078,1103,2184,19,12,33,184,272,457,18,16,30,36,53,92,484,508,996,16,16,33,0,5,11,12,79,93,2206,2393,4598,58,56,114,13,29,44,605,729,1338,586,660,1238,13,36,49,17295,19004,36304
SAL50055,3106,3025,6126,49,31,80,13,9,23,4,6,9,52,66,120,15,21,33,17,12,27,0,0,6,18,27,46,11,5,20,12,16,27,480,352,836,20,45,67,35,38,81,59,54,120,23,18,42,60,30,94,8,12,13,10,10,17,0,6,7,87,84,176,8,5,9,11,14,24,151,152,302,149,60,201,104,153,261,21,25,49,22,32,49,19,43,64,45,29,76,13,22,34,36,64,98,239,221,458,10,8,23,199,267,466,1168,1258,2428,583,543,1124,9,23,34,6881,6795,13670
SAL50056,178,194,367,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,7,7,9,18,0,0,5,4,0,3,4,4,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,41,35,79,0,3,3,0,0,0,9,8,16,20,10,33,0,0,3,282,287,568
SAL50057,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,21
SAL50058,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,14
SAL50059,21,34,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,37,41,79
SAL50060,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
SAL50061,5434,5382,10819,146,97,242,10,11,19,4,8,13,77,80,157,25,23,50,6,8,10,5,6,4,19,20,45,12,11,21,27,25,51,176,157,338,21,46,66,58,54,112,108,106,215,44,45,91,50,45,95,6,11,17,5,7,12,10,7,19,142,165,305,0,3,3,20,19,34,256,226,491,31,20,55,129,179,311,23,35,64,56,72,126,90,91,186,45,33,77,6,21,26,34,59,91,493,495,988,20,17,33,406,513,922,679,790,1471,253,269,521,4,18,22,8940,9172,18115
SAL50062,12,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,16,29
SAL50063,27,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,32,22,57
SAL50064,19,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,10,12,0,0,0,28,24,56
SAL50065,22,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,5,5,0,0,3,0,0,4,5,3,9,0,0,0,38,35,69
SAL50066,145,146,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,9,19,0,0,0,0,0,0,5,0,8,18,14,28,0,0,0,186,176,361
SAL50067,190,42,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,35,14,43,0,0,0,8,3,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,7,15,0,15,0,0,0,0,0,0,24,0,25,430,65,494,4,0,4,720,133,849
SAL50068,464,445,904,0,0,0,0,0,0,0,0,0,17,21,36,3,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,16,20,3,5,10,0,0,4,0,0,0,0,0,0,14,4,17,0,0,0,0,3,6,3,3,5,21,21,41,0,0,0,0,0,0,26,11,36,0,0,0,5,3,7,3,3,9,3,13,19,6,7,18,0,0,0,4,3,11,0,0,0,38,67,105,3,0,4,0,3,4,34,18,51,9,3,15,0,0,0,665,667,1335
SAL50069,3058,3356,6418,6,6,9,0,3,4,4,5,8,12,17,28,5,12,17,17,7,28,0,7,11,12,12,20,3,0,3,0,6,3,186,179,363,11,25,35,6,6,14,0,5,6,49,46,93,11,11,19,4,13,10,4,3,13,0,0,0,27,50,78,6,6,14,7,3,11,214,229,442,5,12,22,197,224,423,11,12,26,21,35,56,155,163,318,11,16,28,5,7,13,17,37,53,634,658,1291,8,14,20,36,55,92,378,446,830,147,156,295,5,7,18,5273,5859,11131
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,29,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,39,32,68
SAL50072,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,8,16
SAL50073,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16
SAL50074,13,12,33,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,27,23,45
SAL50075,331,348,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,14,12,25,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,38,48,89,0,6,6,0,0,0,9,0,9,24,18,37,0,0,4,428,446,880
SAL50076,68,6,75,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,6,0,6,167,17,188,3,3,4,273,26,302
SAL50077,111,104,215,0,0,0,0,0,0,0,0,0,0,0,5,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,11,18,31,0,0,0,0,0,0,7,7,17,0,0,0,0,0,0,151,154,304
SAL50078,3576,3701,7277,0,0,5,0,3,7,9,18,31,23,35,61,14,23,33,5,0,5,6,0,6,18,26,41,6,0,9,4,13,18,65,79,145,6,17,26,0,0,3,8,7,7,55,55,109,48,50,99,4,12,21,12,15,22,0,0,0,34,34,72,9,12,22,15,20,29,144,144,288,8,4,11,46,72,114,16,27,44,7,24,28,37,45,79,17,3,22,3,9,10,11,31,38,461,473,935,28,16,45,17,29,51,181,216,398,209,192,405,6,14,23,5115,5433,10546
SAL50079,980,1062,2042,0,0,0,3,4,9,0,0,8,65,75,136,0,3,8,0,0,0,0,0,5,0,4,6,0,0,0,29,35,65,82,65,147,35,44,78,10,7,15,7,6,13,15,6,23,9,8,13,0,9,13,15,13,20,0,0,0,118,112,229,9,3,7,5,5,10,25,28,51,3,0,10,16,19,34,4,3,7,55,68,121,35,26,58,21,22,39,5,15,20,9,18,24,143,113,260,11,10,24,4,9,20,57,86,147,37,39,69,0,3,4,1802,1936,3742
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,1686,1583,3266,0,0,0,4,3,6,0,6,10,3,7,11,0,0,0,0,0,0,3,7,12,9,4,7,0,0,0,5,0,5,35,28,66,0,6,6,0,0,0,0,0,0,20,12,33,0,0,0,0,3,3,0,0,0,0,0,0,3,3,5,0,0,4,11,7,17,90,88,175,6,4,10,52,47,105,0,3,3,3,0,10,39,22,64,12,4,10,5,0,6,6,16,15,91,85,175,4,6,8,4,5,9,66,58,125,339,297,637,13,8,15,2497,2330,4826
SAL50082,1188,1257,2445,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,4,12,13,0,0,0,4,0,4,6,5,3,0,3,3,0,0,0,0,0,0,6,3,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,8,16,37,55,0,0,0,5,7,13,0,3,6,3,0,6,21,28,56,0,3,3,0,0,0,0,0,3,139,170,312,5,3,11,0,5,5,28,31,68,47,55,102,0,0,0,1480,1652,3128
SAL50083,4749,5022,9769,17,9,20,10,9,17,29,25,54,49,93,144,15,9,26,4,0,3,0,5,6,38,41,80,7,10,13,11,25,33,185,178,366,16,28,40,20,12,35,12,11,16,96,84,184,78,74,151,10,37,43,13,24,45,0,5,6,70,83,153,26,21,54,41,28,67,204,182,382,20,8,32,50,91,133,29,43,75,35,42,78,54,64,112,29,26,55,15,16,34,13,35,49,585,583,1169,44,40,79,91,100,198,358,380,742,233,229,462,9,5,16,7250,7678,14933
SAL50084,500,554,1050,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,9,20,0,0,0,18,16,28,0,0,0,0,0,0,6,10,15,0,0,0,0,3,3,3,8,9,30,35,71,0,3,0,0,0,0,10,11,18,53,53,109,0,0,0,644,719,1363
SAL50085,53,39,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,71,47,117
SAL50086,1699,1787,3486,0,0,0,0,0,0,13,11,25,5,7,9,22,22,45,0,0,0,0,0,0,17,25,38,3,4,9,0,3,5,10,9,11,5,16,15,0,0,0,0,0,0,29,17,49,92,119,207,4,8,13,0,3,3,0,0,0,13,9,18,0,0,0,11,18,26,48,47,93,5,0,5,5,14,19,4,8,19,8,13,16,10,12,28,3,6,5,0,0,0,0,8,7,240,237,480,9,26,36,6,3,3,128,150,280,81,88,168,3,3,7,2471,2658,5128
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,26,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,8,0,0,0,35,24,57
SAL50089,21,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,41
SAL50090,2135,1900,4040,75,39,114,16,12,28,0,9,6,118,157,281,10,11,17,7,10,9,0,3,9,11,11,24,0,0,0,25,20,43,418,351,771,73,108,182,14,12,29,16,13,29,17,11,22,36,30,63,4,10,14,30,35,60,10,11,23,121,116,236,47,46,97,11,10,16,103,95,195,51,27,77,231,280,514,11,13,21,29,47,81,15,19,34,61,49,99,8,32,38,21,44,62,182,172,350,13,5,17,26,36,63,407,406,806,233,213,441,11,22,31,4583,4373,8958
SAL50091,1768,1832,3604,0,0,0,6,4,3,12,8,22,36,60,90,0,7,12,4,0,3,3,3,8,7,17,23,5,8,20,15,14,30,52,59,103,11,12,27,9,15,17,6,9,14,40,24,65,53,54,107,0,10,10,8,19,24,0,0,0,38,53,92,3,6,7,3,10,11,51,62,112,12,7,20,9,19,26,8,18,23,20,18,34,18,23,43,14,16,28,0,5,5,9,15,22,183,145,334,12,7,16,56,80,140,165,195,363,79,74,157,0,6,6,2714,2904,5614
SAL50092,1019,1006,2029,0,0,0,0,0,0,9,8,17,0,4,4,0,0,7,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,4,10,0,3,3,0,0,0,0,0,0,10,14,18,7,0,8,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,16,16,31,38,35,71,0,0,0,0,0,4,4,0,4,8,0,8,36,36,67,6,0,6,0,0,0,0,6,7,224,234,453,0,4,6,0,3,3,47,40,81,26,23,49,0,0,0,1444,1472,2914
SAL50093,2637,2543,5177,46,27,70,11,9,23,3,4,5,49,71,128,19,8,30,11,4,15,6,6,7,18,7,35,3,6,7,13,24,40,176,146,320,10,17,25,23,30,57,44,33,68,38,18,53,29,27,45,3,3,3,4,4,7,0,0,0,69,76,141,3,5,4,15,6,17,126,104,231,25,14,34,70,105,179,15,11,33,29,29,60,31,35,65,27,29,51,5,13,16,23,51,80,200,238,439,6,0,8,160,206,365,327,346,672,188,206,395,4,11,13,4458,4472,8929
SAL50094,49,45,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,111
SAL50095,50,35,87,0,5,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,11,14,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,21,22,42,3,0,8,107,101,206
SAL50096,13,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,5,9,6,16,0,0,0,28,23,55
SAL50097,48,49,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,8,9,0,0,0,56,60,116
SAL50098,2624,2677,5303,0,0,0,0,3,3,9,9,13,24,40,66,35,41,79,3,0,0,5,6,8,11,12,26,7,0,3,9,11,18,41,33,70,12,18,25,8,4,13,4,3,3,27,28,56,59,40,97,3,7,12,0,7,11,4,7,11,22,35,59,0,5,0,17,5,17,148,139,290,6,0,7,247,277,531,9,8,12,19,21,36,79,89,164,0,4,8,0,3,4,3,12,19,294,323,620,15,18,30,6,4,5,246,286,524,106,118,221,4,8,10,4099,4303,8402
SAL50099,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,17,18,33
SAL50100,44,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0,55,47,104
SAL50101,60,60,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,11,5,10,0,0,0,72,79,146
SAL50102,1258,1290,2552,0,0,3,0,0,0,5,4,7,0,4,7,0,3,8,3,0,4,0,0,0,17,16,35,5,0,3,0,9,6,12,6,18,0,10,7,6,7,10,0,0,0,50,46,90,7,14,20,0,0,0,0,3,3,0,0,0,4,7,13,0,0,0,7,8,13,61,67,121,0,0,0,6,16,28,11,19,34,4,8,10,46,37,77,3,11,17,0,0,0,3,24,23,274,266,536,5,3,8,0,10,7,83,105,181,46,53,97,0,0,3,1910,2039,3952
