SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL50585,16,7,0,4,0,0,0,3,126,0,0,0,0,0,0,0,0,0,31,31,404,58,38,5,0,6,7,0,4,42,574
SAL50586,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,8,3,0,0,0,0,0,0,0,41
SAL50587,177,32,24,5,20,7,3,12,708,0,0,0,0,0,0,0,0,0,0,0,1524,463,440,56,39,28,34,12,4,43,2642
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,11
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,4,0,0,3,8,3,13,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,3,12,4,13,0,60
SAL50594,10,4,9,0,0,0,0,13,107,0,0,0,0,0,0,0,0,0,0,0,343,60,48,3,11,5,3,0,0,31,500
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
SAL50599,83,22,12,17,10,4,0,16,499,9,0,0,0,0,0,0,0,0,0,3,888,228,187,26,12,36,35,19,4,43,1478
SAL50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
SAL50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11
SAL50602,16,3,3,6,9,0,5,4,74,0,0,0,0,0,0,0,0,0,0,0,86,22,24,7,3,11,13,0,6,11,185
SAL50603,172,14,17,42,34,13,6,9,666,0,0,0,0,0,0,0,0,0,12,14,1904,904,701,72,49,82,76,26,14,71,3903
SAL50604,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,9,0,0,0,37
SAL50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
SAL50606,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,31
SAL50607,102,33,16,16,17,3,0,13,522,0,0,0,0,0,0,0,0,0,0,9,838,204,242,38,19,30,18,0,5,40,1438
SAL50608,8,0,3,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,36,20,20,0,3,4,5,0,5,0,89
SAL50609,303,70,41,59,59,17,3,38,1717,4,0,3,0,0,0,0,0,0,0,5,2026,557,520,101,61,92,90,37,6,77,3571
SAL50610,424,47,53,44,49,24,3,15,1462,0,0,0,0,0,0,0,0,0,0,0,735,816,701,75,65,67,61,28,6,42,2600
SAL50611,70,8,16,12,7,6,0,0,223,0,0,0,0,0,0,0,0,0,0,0,186,159,141,15,30,21,25,6,0,4,580
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
SAL50613,1208,174,141,150,183,73,31,33,3998,0,0,0,0,0,0,0,0,0,0,3,1411,1959,1502,194,173,202,214,93,44,47,5831
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50615,166,48,36,54,94,10,0,20,569,0,0,0,0,0,0,0,0,0,0,6,302,104,200,63,47,65,101,10,0,45,934
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,9,104
SAL50619,258,24,26,17,25,15,7,9,678,0,0,0,0,0,0,0,0,0,0,0,232,294,367,26,29,26,28,15,7,11,1035
SAL50620,7,0,0,6,4,0,0,7,66,0,0,0,0,0,0,0,0,0,0,0,165,37,24,0,0,4,4,0,0,9,255
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12
SAL50622,137,22,20,11,30,5,0,9,566,0,0,0,0,0,0,0,0,0,0,0,1178,393,416,49,41,25,45,12,3,41,2195
SAL50623,20,5,4,4,5,3,3,7,171,0,0,0,0,0,0,0,0,0,0,0,652,122,77,5,4,10,16,14,7,14,921
SAL50624,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,8,7,3,0,0,0,0,0,0,0,8,18
SAL50625,42,3,3,0,12,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,395,70,78,3,3,4,8,0,0,14,573
SAL50626,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,5,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,269,25,15,0,3,0,4,0,0,14,335
SAL50629,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,78,23,14,0,0,0,0,0,0,0,115
SAL50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9
SAL50631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,24
SAL50632,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,29
SAL50633,219,27,22,20,22,13,5,7,802,3,0,0,0,0,0,0,0,0,0,7,1688,480,454,44,38,39,38,23,13,52,2878
SAL50634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,23
SAL50635,59,25,21,27,41,10,3,7,394,0,0,0,0,0,0,0,0,0,0,0,424,97,108,40,38,45,62,19,4,16,834
SAL50636,275,31,26,27,33,10,5,11,806,0,0,0,0,0,0,0,0,0,0,0,375,416,407,58,37,37,41,21,3,18,1415
SAL50637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
SAL50638,91,11,21,20,25,12,6,14,843,6,0,0,0,0,0,0,0,0,0,4,2300,615,475,58,55,76,56,44,10,58,3755
SAL50639,22,3,4,7,3,0,0,3,94,0,0,0,0,0,0,0,0,0,0,0,338,53,57,3,4,7,3,0,0,14,469
SAL50640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50641,64,0,10,12,15,7,0,12,352,0,0,0,0,0,0,0,0,0,3,5,593,168,160,10,31,23,28,13,0,29,1058
SAL50642,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL50643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,8
SAL50644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50645,251,33,18,28,38,16,12,21,984,0,0,0,0,0,0,0,0,0,0,0,1076,630,493,57,33,43,54,27,10,35,2465
SAL50646,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,31
SAL50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10
SAL50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
SAL50653,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,39,14,11,0,0,0,0,4,0,0,77
SAL50654,8,0,5,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,113,36,30,0,16,7,10,7,5,18,238
SAL50655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,0,0,0,0,0,0,0,36
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50657,3,0,0,0,0,0,3,5,38,0,0,0,0,0,0,0,0,0,0,0,136,11,12,0,0,6,0,5,3,3,178
SAL50658,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25
SAL50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
SAL50661,423,38,64,47,68,28,3,27,1638,0,0,0,0,0,0,0,0,0,0,3,1389,751,538,47,76,61,79,31,9,62,3056
SAL50662,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,4,0,3,0,0,4,0,0,4,41
SAL50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50664,86,10,16,6,17,8,8,12,602,0,0,0,0,0,0,0,0,0,5,5,1524,709,403,52,50,34,51,28,17,24,2898
SAL50665,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,5,0,0,0,16
SAL50666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7
SAL50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50668,103,22,16,27,34,17,0,7,600,5,0,0,0,0,0,0,0,0,0,10,950,209,176,33,31,40,44,27,0,31,1544
SAL50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50670,363,67,64,80,78,30,0,28,1498,0,0,0,0,0,0,0,0,0,0,0,1422,593,707,112,99,106,126,47,6,54,3280
SAL50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13
SAL50673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL50678,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8
SAL50679,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,33
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,10
SAL50681,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,63,11,0,0,0,0,0,0,0,0,81
SAL50682,65,5,3,3,3,10,0,0,337,0,0,0,0,0,0,0,0,0,0,0,600,144,116,14,5,9,11,12,0,8,917
SAL50683,42,4,0,10,11,9,0,4,226,0,0,0,0,0,0,0,0,0,0,0,531,118,88,10,3,9,20,11,0,13,790
SAL50684,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,26
SAL50685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SAL50686,9,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,190,45,22,0,0,7,0,0,0,17,274
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,8
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6
SAL50690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50691,12,0,3,0,4,9,0,0,65,0,0,0,0,0,0,0,0,0,0,0,57,45,38,0,7,9,16,8,0,8,186
SAL50692,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,12,3,0,0,3,3,0,0,0,45
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50694,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50696,113,6,18,11,21,5,9,0,387,0,0,0,0,0,0,0,0,0,0,0,688,629,604,64,45,39,45,23,15,19,2162
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9
SAL50698,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,12
SAL50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50700,43,4,11,23,16,12,3,0,206,0,0,0,0,0,0,0,0,0,0,0,234,48,73,12,10,30,15,19,5,8,464
SAL50701,229,76,71,108,138,82,7,45,1321,0,0,0,0,0,0,0,0,0,10,12,2083,755,536,107,120,142,200,103,17,135,4201
SAL50702,201,54,48,72,73,22,5,17,999,0,0,0,0,0,0,0,0,0,0,4,933,268,328,68,60,86,89,33,5,33,1903
SAL50703,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,70,3,10,0,4,0,0,0,0,10,87
SAL50704,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9
SAL50705,8,3,3,0,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,195,23,24,11,0,6,6,0,0,19,291
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9
SAL50707,46,10,3,10,5,0,0,7,286,0,0,0,0,0,0,0,0,0,0,0,1693,238,153,15,12,27,13,6,7,46,2209
SAL50708,12,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,12,5,0,0,0,0,0,0,37
SAL50709,9,0,4,0,5,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,331,45,22,4,8,0,12,6,0,17,440
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,3,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,97,14,15,0,0,0,5,0,0,8,138
SAL50712,180,27,27,38,92,53,20,19,698,0,0,0,0,0,0,0,0,0,0,7,350,279,266,42,43,61,120,68,21,42,1286
SAL50713,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12
SAL50714,51,9,7,0,9,3,5,9,387,0,0,0,0,0,0,0,0,0,0,0,1365,343,269,42,21,35,29,13,10,24,2150
SAL50715,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11
SAL50716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12
SAL50717,11,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,79,38,36,0,4,3,0,0,3,8,167
SAL50718,11,0,0,0,6,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,153,69,33,6,14,0,11,5,0,13,305
SAL50719,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,108,13,12,0,0,0,0,0,0,3,138
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,48
SAL50723,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16
SAL50724,80,22,31,34,52,39,5,3,556,0,0,0,0,0,0,0,0,0,0,4,376,125,119,28,37,41,55,42,4,9,839
SAL50725,274,69,56,99,118,46,19,31,1828,0,0,0,0,0,0,0,0,0,0,4,1920,435,391,89,86,121,144,64,20,55,3327
SAL50726,0,0,0,0,7,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,41,15,9,0,0,0,7,8,0,0,74
SAL50727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50728,21,0,0,3,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,12,24,29,0,0,9,7,5,0,0,84
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50730,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,3,37
SAL50731,41,0,4,0,0,0,9,4,95,0,0,0,0,0,0,0,0,0,0,0,231,100,156,0,3,7,8,4,5,9,530
SAL50732,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,60,12,3,0,0,0,0,0,0,3,79
SAL50733,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
SAL50734,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,32,4,0,4,0,0,0,0,0,0,49
SAL50735,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,15,25,12,0,3,0,0,0,0,5,65
SAL50736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17
SAL50737,11,0,0,0,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,25,12,17,0,0,0,4,7,0,0,65
SAL50738,6,0,0,4,12,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,59,23,16,0,5,4,14,0,0,0,123
SAL50739,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,9,9,0,3,0,0,0,0,0,59
SAL50740,150,21,26,26,35,11,0,6,861,3,0,0,0,0,0,0,0,0,0,3,1645,431,325,41,56,60,63,41,4,43,2717
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,84,33,11,41,23,24,35,23,509,4,0,0,0,0,0,0,0,0,12,11,285,204,111,37,18,53,23,25,40,61,853
SAL50743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
SAL50744,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL50745,14,6,4,0,0,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,80,40,49,5,4,9,4,3,0,0,191
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50747,5,12,0,4,6,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,61,4,12,11,0,3,6,6,0,5,112
SAL50748,281,49,28,21,31,20,4,11,920,0,0,0,0,0,0,0,0,0,13,17,1850,455,414,64,44,33,42,30,4,67,3011
SAL50749,4,0,0,0,3,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,178,18,13,0,0,3,3,0,0,7,227
SAL50750,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
SAL50751,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,13
SAL50752,61,10,12,17,8,11,0,0,307,0,0,0,0,0,0,0,0,0,3,3,638,162,135,24,22,25,17,12,6,19,1059
SAL50753,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,26
SAL50754,384,66,46,99,83,34,0,37,1654,0,0,3,0,0,0,0,0,0,0,6,929,589,444,71,52,105,92,35,0,50,2374
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,550,148,98,126,165,60,10,33,2203,0,0,0,0,0,0,0,0,0,0,7,1144,678,695,169,125,136,196,74,16,51,3285
SAL50757,4,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,36,11,11,0,0,0,0,0,0,4,71
SAL50758,39,0,8,3,6,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,394,100,64,6,10,5,4,5,0,11,605
SAL50759,4,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,24,14,4,0,4,0,5,4,0,3,67
SAL50760,0,0,0,0,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,71,17,11,0,3,0,7,0,0,4,123
SAL50761,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,31
SAL50762,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14
SAL50763,6,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,3,122,8,6,0,5,0,0,0,0,7,155
SAL50764,166,19,16,16,25,16,3,19,908,0,0,0,0,0,0,0,0,0,4,9,2590,678,544,43,40,40,64,23,6,74,4107
SAL50765,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAL50766,107,4,10,9,17,7,3,5,476,0,0,0,0,0,0,0,0,0,4,3,1415,762,672,43,51,43,53,22,11,27,3095
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50768,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,21
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50771,15,9,0,3,3,6,4,0,73,0,0,0,0,0,0,0,0,0,6,6,84,21,31,17,6,14,6,6,7,13,197
SAL50772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,21
SAL50773,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,27,7,5,0,0,0,3,0,0,3,41
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50776,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7
SAL50777,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,15,15,0,0,0,3,0,0,4,55
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL50779,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,15,9,0,0,0,0,0,0,0,58
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50781,283,78,68,62,72,7,10,30,1459,5,0,0,0,0,0,0,0,0,0,10,789,406,300,82,71,72,77,13,10,47,1855
