SAL_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50911,0,0,0,0,0,0,7,12,6,35,0,0,0,3,3,0,5,4,0,12,3,0,12,8,4,6,15,26,58,138,53,82,230,238,192,224,178,116,94,1413
SAL50912,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,35,32,31,33,0,0,0,154,0,31,83,83,73,74,9,4,0,358
SAL50913,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,5,3,9,9,11,4,0,34,5,6,28,38,48,55,50,27,5,265
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,13
SAL50916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,3,9,16,28,28,17,16,0,122
SAL50917,5,0,9,15,17,40,38,45,31,198,0,0,0,3,7,10,9,10,0,46,15,49,150,126,86,63,62,38,6,590,175,915,3055,2372,1518,1198,1030,442,116,10836
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,4,10,11,12,11,5,0,52
SAL50919,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,8,4,0,24
SAL50920,0,0,7,8,3,6,16,25,10,79,0,0,7,0,9,4,3,3,3,26,8,5,19,11,11,20,18,11,4,111,130,249,520,523,464,365,295,159,37,2740
SAL50921,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,13,3,0,0,21,0,9,5,7,19,30,15,0,0,83
SAL50922,6,0,3,11,11,20,46,50,63,224,0,0,3,0,0,3,9,4,6,19,16,32,48,38,46,36,27,59,83,379,235,459,1104,1128,979,875,748,582,368,6478
SAL50923,0,0,0,0,0,3,9,0,5,16,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,3,0,0,15,9,10,18,25,21,31,40,6,5,168
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,10,3,5,14,23,0,0,67
SAL50925,0,0,3,0,9,12,18,16,6,71,0,0,10,0,0,0,0,4,0,14,11,5,19,30,32,22,15,11,3,159,64,141,298,312,320,322,213,109,41,1806
SAL50926,4,0,7,5,3,10,8,7,0,46,0,0,5,0,0,0,0,0,0,3,16,22,75,66,69,61,25,9,0,337,38,110,311,230,232,236,112,33,0,1293
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SAL50928,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,5,3,4,11,15,18,31,29,15,3,132
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,3,0,0,25
SAL50930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,34,24,27,13,0,120
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,0,0,0,3,3,4,8,28,27,76,0,0,0,0,0,0,0,0,0,6,11,4,22,9,25,24,21,24,44,183,170,334,594,755,933,752,504,319,237,4597
SAL50933,0,0,0,0,0,6,15,31,36,87,0,0,0,0,0,0,0,0,5,5,6,5,15,5,3,0,24,60,45,158,55,134,147,202,285,311,308,427,352,2218
SAL50934,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,20,8,0,40,4,9,15,22,23,36,39,9,0,158
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,13
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,4,3,6,6,24,11,10,0,68
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,8,4,4,3,0,38
SAL50938,3,0,0,3,12,14,22,14,13,80,0,0,0,0,0,0,0,0,0,4,22,27,49,45,38,46,34,16,5,269,67,168,342,317,337,366,291,124,56,2072
SAL50939,0,0,3,12,10,6,13,47,44,140,0,3,4,5,6,4,6,0,6,37,27,22,38,37,39,13,32,73,79,365,173,321,637,666,589,450,429,489,390,4144
SAL50940,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,11,0,0,8,3,0,0,0,0,0,10,8,21,75,56,28,13,0,5,0,216
SAL50941,0,0,0,0,0,0,8,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,11,3,0,40,8,14,34,45,55,42,46,14,3,254
SAL50942,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,0,22
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,11
SAL50944,3,0,10,9,5,9,21,39,14,116,0,0,0,5,0,0,3,6,4,18,7,6,39,63,50,41,39,11,5,271,97,179,403,396,384,407,292,162,45,2360
SAL50945,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,4,0,0,12,6,5,17,20,28,45,37,9,5,176
SAL50946,0,0,0,0,0,0,4,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,8,6,0,3,37,17,27,68,82,103,153,123,63,49,696
SAL50947,8,3,5,14,20,18,51,69,67,253,0,4,4,5,3,4,5,14,14,52,31,80,166,171,175,127,123,131,179,1175,170,584,1207,951,862,732,594,425,327,5846
SAL50948,0,0,3,3,6,11,14,18,12,69,0,0,0,0,0,3,0,0,0,10,11,10,26,22,27,23,20,15,10,159,77,183,356,313,290,205,176,85,39,1728
SAL50949,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,0,11,6,3,15,9,26,16,14,7,0,87
SAL50950,0,0,0,3,8,4,9,3,0,18,0,0,0,0,3,0,0,0,0,6,7,15,56,48,29,31,12,0,0,207,37,130,423,414,221,180,70,23,0,1490
SAL50951,0,0,0,10,0,0,10,4,0,23,0,0,0,0,3,4,3,0,0,9,0,0,10,6,5,4,0,4,0,26,56,99,465,444,261,227,132,47,8,1755
SAL50952,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,4,0,22,8,3,27,27,39,41,34,15,3,195
SAL50953,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,10,31,35,48,88,73,77,33,0,392
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,6,11,0,0,0,22
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,5,14,10,7,12,22,6,0,83
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,11
SAL50957,0,0,0,0,0,4,3,12,8,21,0,0,0,0,0,0,0,0,0,6,6,0,4,6,7,10,4,10,3,44,28,30,78,91,109,147,123,75,21,688
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,10
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,12,4,0,0,34
SAL50960,7,0,4,4,5,11,19,32,21,92,0,0,0,0,0,3,0,0,0,12,9,16,21,13,26,30,23,47,38,222,296,575,543,732,1440,1173,625,427,161,5977
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,3,10,0,4,0,29
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,0,0,21
SAL50963,0,0,0,0,0,0,8,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,30,27,13,3,89,3,6,17,35,39,80,75,40,4,309
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,8,13,7,13,7,0,61
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,9,19,27,0,0,74
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,9,0,4,3,0,25
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,9,3,0,0,28
SAL50968,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,21,6,13,42,35,48,55,56,18,0,275
SAL50969,0,0,0,0,8,6,7,17,5,37,0,0,0,0,0,0,0,0,0,0,7,8,10,5,16,10,7,9,0,85,37,99,200,194,219,260,197,168,48,1415
SAL50970,6,6,44,76,97,102,92,65,24,510,0,3,35,80,78,73,56,18,23,367,19,29,73,76,50,51,37,27,19,383,240,550,983,980,933,1020,723,295,118,5846
SAL50971,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,21,21,7,0,0,0,68,5,16,98,124,105,43,6,0,0,405
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,9,0,3,13,0,0,4,35
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,13,13,14,14,6,4,0,64
SAL50974,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,11,9,10,9,6,0,56
SAL50975,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8,11,8,13,15,40,35,34,15,4,168
SAL50976,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,12,0,4,3,4,14,7,19,7,0,53
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,17
SAL50978,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,9,5,55,39,16,3,140
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,11
SAL50980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,8,10,0,0,30,11,17,31,44,65,63,37,13,0,284
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,3,8,4,11,6,7,0,40
SAL50982,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,12,9,7,6,0,0,44
SAL50983,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,4,4,4,9,9,4,0,45,10,5,21,16,29,47,36,24,3,190
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,11,5,0,28
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,20
SAL50987,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,4,10,3,4,6,10,7,9,5,0,49,17,12,15,35,42,34,36,6,3,205
SAL50988,0,0,5,0,4,6,13,15,3,52,0,0,0,0,0,0,0,0,0,0,11,19,38,28,35,42,34,16,13,238,44,104,204,182,214,265,218,112,40,1383
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,7,0,0,0,14
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,4,18,5,0,0,43
SAL50992,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,14,9,20,52,62,129,144,100,38,8,558
SAL50993,0,0,0,0,0,3,7,3,0,14,0,0,0,0,0,0,0,0,0,0,21,6,7,11,6,21,45,16,3,142,24,17,40,47,47,83,107,33,20,429
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,8,0,0,0,26
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
SAL50996,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,0,3,0,40,21,37,83,89,146,132,92,42,7,658
SAL50997,0,0,0,0,4,3,9,9,3,31,0,0,0,0,3,0,0,0,0,9,9,19,24,18,15,12,11,6,0,119,18,52,121,92,108,99,60,27,17,595
SAL50998,5,10,33,54,77,116,202,284,136,909,0,0,25,19,51,53,47,52,38,297,45,59,125,127,112,98,85,90,40,790,469,1401,3526,3141,2650,2481,2186,1430,504,17791
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,8,0,8,3,10,4,0,33
SAL51000,0,0,0,4,13,5,17,23,21,83,0,0,0,0,4,8,4,0,0,28,17,24,53,50,45,47,50,50,47,377,236,539,968,1110,1305,1077,929,566,218,6953
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,5,0,0,19
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,9
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL51004,0,0,4,3,0,5,24,17,17,84,0,0,11,7,15,4,0,0,0,45,16,10,23,36,37,53,41,33,34,292,90,96,252,284,356,428,388,171,95,2166
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,12
SAL51006,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,8,19,10,30,17,0,0,0,93,12,12,42,17,41,26,0,4,0,153
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3
SAL51008,0,0,0,6,0,4,4,11,8,37,0,0,0,5,0,0,0,0,0,4,0,4,18,12,13,19,37,38,51,199,120,280,347,515,747,634,551,359,183,3735
SAL51009,0,0,0,0,3,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,3,0,23,11,26,60,72,91,114,82,54,14,514
SAL51010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,12,12,13,16,11,5,0,74
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,6
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,4,0,0,17
SAL51013,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,20,12,39,21,7,6,117
SAL51014,0,0,9,3,4,4,7,7,0,31,0,3,0,0,5,0,0,0,0,13,0,0,3,0,0,9,0,0,0,15,35,49,92,63,54,45,30,9,0,387
SAL51015,5,0,0,0,4,6,30,54,50,155,0,0,0,0,0,3,3,14,6,29,9,11,30,26,25,26,14,12,0,148,169,367,965,1356,1283,898,497,226,99,5860
SAL51016,0,0,0,8,4,11,15,13,9,56,0,0,0,0,0,3,3,0,0,7,13,6,20,27,11,13,19,9,3,121,89,151,341,419,438,473,330,150,30,2421
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,6,11,0,0,38
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,0,3,0,0,4,0,10
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,14
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,26,14,17,4,0,0,87,0,14,74,85,62,50,11,0,0,299
SAL51021,0,4,3,0,4,7,34,63,66,185,0,0,0,7,5,8,4,11,15,46,13,16,77,60,51,33,63,91,88,500,274,834,2006,1637,1399,1281,1043,525,322,9316
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,17
SAL51024,0,6,0,0,0,3,10,4,0,19,0,0,0,0,3,0,0,0,0,6,20,21,99,98,99,83,35,7,0,469,26,34,154,150,174,174,117,25,3,860
SAL51025,0,0,0,0,0,0,7,4,4,22,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,12,6,6,0,48,17,38,124,112,146,160,143,59,15,810
SAL51026,0,0,0,0,9,9,16,18,11,57,0,0,3,0,0,0,0,3,0,10,5,3,30,24,28,29,27,35,33,211,93,147,319,377,365,473,384,245,86,2492
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,0,0,0,0,3,16,29,17,72,0,0,4,0,0,0,0,5,9,20,12,15,20,24,26,28,28,14,7,174,161,426,713,1042,956,998,888,454,183,5826
SAL51031,0,0,0,0,0,5,9,16,10,49,0,0,0,0,0,0,0,0,0,4,3,0,7,4,17,12,24,20,10,89,43,89,206,201,252,318,284,198,58,1660
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,3,0,8,0,0,0,10,0,0,4,0,7,0,0,0,0,10,11,76,342,283,293,173,31,0,0,1199,29,205,927,775,774,476,82,3,0,3275
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,7,0,22
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51036,0,0,0,0,6,3,14,30,6,61,0,0,0,0,0,0,6,0,0,13,14,8,21,25,18,11,9,11,4,129,99,178,379,378,418,372,315,161,52,2354
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,11,15,6,0,0,45
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,0,0,0,4,8,9,5,26,0,0,0,0,0,0,0,0,0,0,0,4,16,11,13,16,4,6,3,65,30,46,90,97,151,154,105,47,13,731
SAL51041,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,15,4,11,33,29,21,39,23,11,0,173
SAL51042,4,0,3,0,3,0,5,0,0,16,0,0,0,0,0,0,4,6,0,15,12,9,6,16,4,8,3,0,0,59,22,26,69,63,42,56,27,10,0,325
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,12
SAL51044,0,0,0,0,0,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,3,9,3,0,32,9,4,34,39,37,57,50,36,11,284
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,5,0,0,18
SAL51047,0,0,0,3,6,5,19,19,9,60,0,0,0,0,0,3,6,0,0,13,6,5,9,15,16,24,15,11,7,118,185,307,538,837,912,804,622,245,68,4524
SAL51048,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,13,0,3,16,17,18,32,21,17,0,121
SAL51049,0,0,0,0,0,3,8,6,4,23,0,0,0,0,0,0,0,0,0,0,0,8,12,18,8,18,25,0,0,94,9,12,38,53,54,80,105,24,3,374
SAL51050,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,4,0,19,5,18,59,33,36,36,18,14,0,223
SAL51051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,7,18,24,33,23,36,21,8,0,177
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,12,20,19,10,7,0,75
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,11,11,13,6,3,0,37
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,0,0,13,5,15,5,6,0,0,29
SAL51055,0,0,0,0,9,3,20,9,19,66,0,0,0,0,0,0,0,4,0,3,3,3,7,3,20,13,20,16,20,108,67,131,237,305,437,456,419,290,136,2477
SAL51056,0,0,4,0,5,0,3,10,9,33,0,0,0,0,0,0,3,0,0,3,0,0,7,10,13,13,13,3,0,59,46,82,134,133,167,147,128,49,14,896
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,4,8,0,0,18
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,10,6,0,0,41
SAL51059,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,4,28,13,17,27,8,8,0,114
SAL51060,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,12,5,11,15,24,37,20,27,16,4,158
SAL51061,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,0,0,24
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,6,0,9,10,11,15,15,0,76
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,8,14,16,27,0,0,69
SAL51064,0,9,3,0,0,7,17,29,27,86,0,0,0,0,5,3,3,3,5,15,38,25,104,87,91,109,161,192,200,1007,275,441,458,359,340,410,540,513,397,3727
