SAL_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
SAL50343,4,10,13,11,20,6,5,5,0,71,121,183,369,298,435,321,120,26,0,1875,0,6,13,8,10,10,13,8,0,69,0,15,49,58,71,44,12,0,0,249,5,12,24,22,16,26,13,5,0,122,0,4,4,3,6,12,3,0,0,29,11,17,36,42,34,34,13,4,0,188,0,0,9,10,22,15,4,3,0,61,48,60,21,35,53,31,12,0,0,266,76,61,31,16,19,13,3,0,0,225,4,11,12,13,19,19,9,0,0,86,0,5,13,11,5,3,10,0,0,54,4,3,40,40,66,42,17,0,0,217,6,9,14,37,44,40,18,10,0,174,8,35,98,112,144,106,59,11,0,572,7,7,16,11,12,11,3,0,0,63,0,8,35,21,35,34,10,0,0,141,24,25,55,33,77,86,29,3,0,340,8,49,155,115,160,164,53,3,0,705,14,14,18,11,10,3,7,0,0,81
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,0,0,14,0,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13,0,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50347,0,0,0,13,6,7,0,0,0,27,37,13,89,195,141,95,19,4,0,601,7,0,11,9,17,21,16,3,0,86,0,0,12,44,14,13,0,0,0,85,7,5,10,45,34,23,8,3,0,137,0,0,0,3,6,0,0,0,0,13,5,5,13,35,34,21,4,5,0,124,0,0,0,9,3,4,5,0,0,19,14,6,10,29,14,22,0,0,0,94,20,9,11,36,17,6,0,0,0,97,0,0,0,0,0,6,0,0,0,15,0,0,0,3,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,7,0,0,7,0,13,0,0,0,0,20,0,0,3,26,13,9,0,0,0,54,0,3,5,15,10,10,0,0,0,44,0,0,4,17,11,12,0,0,0,47,0,0,20,40,32,22,0,0,0,120,0,3,23,42,33,11,5,0,0,117,0,3,0,6,0,0,0,0,0,7
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50349,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,10,0,0,3,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50350,0,3,14,19,9,10,0,0,0,67,69,136,530,405,268,217,47,7,0,1676,0,0,9,5,0,5,0,0,0,14,0,5,67,50,35,11,0,0,0,169,4,6,34,35,27,27,3,0,0,143,0,0,9,10,4,7,0,0,0,35,10,34,156,151,74,28,6,0,0,467,0,3,24,13,12,12,5,0,0,66,38,47,69,42,44,29,9,0,0,286,41,47,33,30,15,10,0,0,0,182,0,9,32,24,26,24,5,0,0,116,0,5,8,11,3,6,0,0,0,36,0,3,28,36,10,15,3,0,0,92,0,8,10,12,6,4,0,0,0,43,0,16,82,81,30,15,4,0,0,221,0,6,32,24,26,14,3,0,0,110,0,8,62,65,40,47,9,0,0,228,3,18,124,67,76,36,11,0,0,332,4,29,137,99,75,80,24,3,0,458,0,9,16,14,13,4,0,0,0,55
SAL50351,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,14,0,0,5,0,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50352,0,0,0,0,3,0,0,0,0,3,0,5,10,20,17,23,11,0,0,94,5,3,10,18,22,23,22,3,0,106,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,15,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SAL50353,3,10,7,3,0,0,6,0,0,35,230,294,198,108,47,46,40,4,0,969,7,3,0,0,0,0,5,0,0,10,0,6,13,7,8,8,4,0,0,42,13,7,6,0,6,0,4,0,0,36,0,0,4,4,0,0,0,0,0,11,11,6,3,3,7,8,0,0,0,47,6,3,7,0,0,0,0,0,0,19,70,67,35,13,3,0,0,3,0,189,108,144,44,14,3,3,5,0,0,322,6,8,11,11,4,0,0,0,0,43,3,0,4,0,0,0,0,0,0,12,0,5,0,4,6,4,0,6,0,26,4,4,4,0,0,4,8,0,0,20,9,39,53,25,8,17,18,5,0,173,3,8,6,21,4,0,0,0,0,44,4,6,10,11,7,0,3,0,0,48,62,115,97,84,23,18,12,0,0,415,18,43,82,34,20,21,9,3,0,223,16,26,8,0,0,0,0,0,0,59
SAL50354,0,0,0,0,0,0,0,0,0,0,0,7,8,15,14,15,0,0,0,58,0,0,0,4,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12,0,0,0,0,3,7,0,0,0,8,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,3,4,3,0,0,0,8,0,5,0,0,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,3
SAL50355,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6,12,3,0,0,37,0,0,0,3,0,0,3,0,0,12,0,4,0,6,12,7,0,0,0,33,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL50356,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,10,6,0,0,28,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL50357,0,0,0,0,0,0,0,0,0,4,4,3,14,10,30,24,9,0,0,96,0,4,3,0,5,10,5,0,0,32,0,0,0,4,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,12,0,3,0,0,0,0,0,0,0,6,0,0,0,0,6,3,5,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,6,6,6,0,0,0,16,0,0,3,0,4,9,0,0,0,17,0,0,0,6,10,9,3,0,0,25,0,0,0,0,0,0,0,0,0,0
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50359,0,0,0,0,4,0,0,0,0,10,0,5,5,3,13,13,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,3,3,0,6,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50363,0,0,0,0,0,0,0,0,0,0,4,5,14,7,4,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,19,91,71,45,16,4,0,0,244,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,5,0,0,0,0,14,0,0,5,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50364,0,0,0,0,0,0,0,0,0,8,13,10,29,27,31,26,8,0,0,145,28,3,9,10,8,9,3,0,0,72,0,0,4,0,0,0,0,0,0,5,3,4,12,8,10,6,0,0,0,40,0,3,0,0,4,3,0,0,0,8,0,0,0,3,0,10,0,0,0,21,0,3,5,0,4,0,0,0,0,24,5,6,7,3,5,4,0,0,0,22,5,0,3,0,0,5,0,0,0,13,0,0,0,5,7,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,3,3,3,5,4,0,3,0,22,0,4,12,17,17,7,3,0,0,57,0,0,6,6,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0
SAL50365,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,6,0,0,20,0,0,0,0,3,0,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50367,3,5,3,6,12,9,0,0,0,41,132,216,299,337,469,361,38,4,0,1855,0,3,0,0,5,0,0,0,0,9,4,8,32,35,65,32,3,0,0,173,8,17,21,33,43,41,9,0,0,169,0,6,6,8,13,8,0,0,0,37,16,35,77,85,85,80,12,0,0,395,6,9,18,14,27,28,7,0,0,107,61,80,59,29,59,57,14,0,0,359,90,57,30,15,18,13,5,0,0,231,0,7,17,11,28,35,11,0,0,108,7,3,0,6,6,5,0,0,0,32,3,7,19,29,37,30,10,0,0,121,0,4,8,5,12,8,6,0,0,43,5,27,55,73,87,63,14,0,0,325,0,9,18,28,29,26,3,0,0,118,0,14,42,58,76,59,8,0,0,252,14,19,64,74,133,80,13,0,0,390,8,61,88,85,130,130,15,0,0,525,12,20,16,6,18,9,0,0,0,80
SAL50368,0,0,0,0,0,0,0,0,0,0,6,4,9,3,11,12,3,0,0,40,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,10,0,0,0,0,5,0,0,0,0,4,0,0,3,3,4,0,0,0,0,8,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,6,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
