SAL_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
SAL51101,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,107,0,..,37,107
SAL51102,80,207,3,25,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,5,7,0,0,17,39,0,0,98,262,29,..,129,262
SAL51103,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,..,6,7
SAL51104,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,31,76,0,..,30,76
SAL51105,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,..,3,3
SAL51106,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,6,17,0,0,13,26,0,..,13,26
SAL51107,21,43,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,15,23,5,8,40,77,0,..,42,77
SAL51108,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,..,20,18
SAL51109,66,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,4,10,11,0,0,78,154,33,..,116,154
SAL51110,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,45,105,5,..,48,105
SAL51111,1497,3986,43,55,27,40,69,104,74,89,0,0,0,0,0,0,0,0,74,89,36,78,0,0,10,17,0,0,48,94,62,72,1758,4338,981,..,2740,4338
SAL51112,14,14,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,8,11,9,29,34,11,..,46,34
SAL51113,1439,4518,156,285,18,26,171,308,24,46,0,0,0,0,0,0,0,0,24,46,0,0,0,0,0,0,0,0,0,0,4,3,1639,4875,342,..,1976,4875
SAL51114,106,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,226,53,..,156,226
SAL51115,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,10,..,33,54
SAL51116,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,171,0,0,3,11,0,0,78,180,3,0,79,184,0,..,79,184
SAL51117,5,20,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,..,9,19
SAL51118,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,74,6,..,36,74
SAL51119,34,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,82,14,..,45,82
SAL51120,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,3,..,19,46
SAL51121,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,..,10,24
SAL51122,2638,6037,2608,5639,366,800,2972,6442,21,36,0,0,0,0,0,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,7,18,5639,12525,466,..,6102,12525
SAL51123,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,8,..,26,46
SAL51124,2497,6882,461,808,57,111,517,918,18,23,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,3034,7831,168,..,3206,7831
SAL51125,46,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,52,93,54,..,101,93
SAL51126,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,29,0,..,9,29
SAL51127,273,495,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,14,23,0,0,7,5,0,0,20,28,14,11,304,546,243,..,545,546
SAL51128,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,48,11,..,33,48
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51130,955,2484,308,583,146,303,455,885,16,29,105,141,15,25,0,0,6,4,136,199,0,0,0,0,0,0,0,0,0,0,5,3,1550,3575,148,..,1694,3575
SAL51131,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,..,9,10
SAL51132,122,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,304,9,..,123,304
SAL51133,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,..,6,21
SAL51134,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,..,7,18
SAL51135,720,2112,27,59,141,282,166,342,6,14,16,34,494,787,141,233,0,0,656,1066,0,0,0,0,0,0,0,0,0,0,5,9,1546,3521,184,..,1732,3521
SAL51136,275,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,24,0,0,7,28,6,11,294,825,19,..,310,825
SAL51137,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,..,5,5
SAL51138,532,1355,111,236,460,867,567,1098,18,39,87,162,539,972,0,0,0,0,648,1174,0,0,0,0,12,10,6,4,15,18,0,0,1762,3645,284,..,2054,3645
SAL51139,58,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,131,14,..,76,131
SAL51140,28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,70,0,..,32,70
SAL51141,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,6,..,14,30
SAL51142,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,67,9,..,38,67
SAL51143,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,15,..,22,20
SAL51144,450,1258,10,16,4,14,14,29,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,462,1288,24,..,486,1288
SAL51145,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,..,9,20
SAL51146,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,..,11,26
SAL51147,2602,6625,296,514,451,954,744,1461,261,403,199,310,195,264,0,0,4,5,661,986,0,0,0,0,0,0,7,22,9,19,9,16,4017,9108,419,..,4439,9108
SAL51148,141,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,4,3,12,147,386,11,..,157,386
SAL51149,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,3,..,11,27
SAL51150,56,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,125,20,..,70,125
SAL51151,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,8,..,13,24
SAL51152,55,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,118,20,..,78,118
SAL51153,45,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,324,9,25,23,44,4,10,197,403,6,17,247,533,3,..,251,533
SAL51154,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,..,6,10
SAL51155,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,14,..,19,11
SAL51156,339,736,21,38,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,368,777,111,..,477,777
SAL51157,2502,5985,163,249,11,14,171,270,13,26,0,0,0,0,0,0,0,3,10,28,25,35,14,21,5,11,0,0,43,64,9,18,2740,6361,444,..,3193,6361
SAL51158,331,724,6,7,0,0,6,7,15,12,0,0,0,0,0,0,0,0,15,12,16,22,0,0,0,0,4,0,12,23,5,8,369,770,34,..,402,770
SAL51159,18,40,5,10,65,127,71,142,26,51,281,530,194,325,82,144,0,0,593,1048,0,0,0,0,57,56,0,0,61,61,6,7,737,1294,169,..,906,1294
SAL51160,119,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,122,265,33,..,158,265
SAL51161,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,..,3,17
SAL51162,74,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,3,73,183,7,..,83,183
SAL51163,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,..,6,11
SAL51164,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,0,..,18,37
SAL51165,41,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,7,9,0,0,11,22,4,11,62,166,18,..,76,166
SAL51166,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,15,..,21,26
SAL51167,372,905,61,146,0,0,61,146,0,0,0,0,0,0,0,0,0,0,0,0,28,54,14,13,0,0,0,0,44,69,0,0,480,1113,67,..,554,1113
SAL51168,66,136,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,70,144,17,..,87,144
SAL51169,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,..,15,24
SAL51170,73,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,171,14,..,88,171
SAL51171,100,241,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,104,249,41,..,147,249
SAL51172,143,332,25,36,18,25,42,66,31,43,0,0,0,0,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,216,442,42,..,257,442
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51174,851,2717,5,9,0,0,5,9,0,0,0,0,0,0,0,0,6,19,6,19,0,0,0,0,0,5,0,0,0,5,0,0,868,2744,41,..,906,2744
SAL51175,392,946,3,4,0,5,6,7,0,4,0,0,0,0,0,0,0,0,0,4,4,15,7,14,4,3,0,0,16,34,4,15,423,1004,133,..,558,1004
SAL51176,2637,7600,92,158,20,48,117,212,0,7,0,0,0,0,0,0,3,3,6,10,0,0,0,0,4,0,0,0,4,0,0,0,2766,7825,138,..,2907,7825
SAL51177,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,..,14,44
SAL51178,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,..,15,33
SAL51179,117,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,294,17,..,128,294
SAL51180,47,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,52,103,21,..,74,103
SAL51181,282,754,17,43,0,4,20,44,26,35,10,8,0,0,0,0,3,6,30,46,195,351,4,12,0,0,0,0,200,367,14,20,548,1237,186,..,736,1237
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,0,0,3,6,0,0,23,41,13,17,29,65,6,..,37,65
SAL51183,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,..,3,14
SAL51184,765,1807,100,166,5,11,104,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,1985,76,..,952,1985
SAL51185,181,489,0,4,0,0,0,4,7,9,0,0,0,0,0,0,0,4,8,11,139,182,3,0,3,5,12,18,154,210,5,5,344,716,24,..,377,716
SAL51186,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,4,..,14,18
SAL51187,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,21,..,34,27
SAL51188,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,250,0,0,9,12,0,0,125,265,33,66,179,397,21,..,208,397
SAL51189,1509,3787,28,54,13,30,40,81,177,257,151,261,0,0,0,0,0,3,324,517,0,0,0,0,0,0,0,0,0,0,0,0,1870,4393,191,..,2062,4393
SAL51190,389,902,1169,2122,128,267,1294,2385,396,653,193,327,0,0,0,0,0,0,588,978,0,0,0,0,0,0,0,0,0,0,6,12,2281,4277,209,..,2487,4277
SAL51191,70,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,8,21,0,0,78,173,15,..,93,173
SAL51192,3007,7873,245,449,0,0,245,449,0,0,0,0,0,0,0,0,10,20,10,20,0,0,0,0,0,5,0,0,0,5,0,5,3266,8342,207,..,3474,8342
SAL51193,56,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,141,10,..,69,141
SAL51194,27,93,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,98,15,..,40,98
SAL51195,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,6,..,11,21
SAL51196,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,0,..,24,43
SAL51197,1919,4764,1206,2085,51,118,1264,2203,53,83,123,185,29,56,0,0,3,8,209,336,0,0,0,0,0,0,0,0,0,0,0,3,3399,7309,291,..,3694,7309
SAL51198,32,112,19,27,0,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,3,3,65,154,63,..,129,154
SAL51199,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,..,6,23
SAL51200,47,152,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,165,16,..,68,165
SAL51201,393,943,15,16,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,416,971,181,..,597,971
SAL51202,60,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,135,11,..,70,135
SAL51203,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,350,0,5,12,25,0,0,195,381,6,3,199,394,0,..,199,394
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51205,828,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,2335,36,..,866,2335
SAL51206,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,..,4,8
SAL51207,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58,0,..,19,58
SAL51208,187,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,562,26,..,206,562
SAL51209,1999,5165,263,467,0,0,263,467,112,214,0,0,0,0,0,0,0,14,120,232,0,0,0,0,0,0,0,0,0,0,0,3,2383,5872,159,..,2537,5872
SAL51210,2343,5874,67,94,39,65,111,161,29,37,0,0,0,0,0,0,5,4,31,44,0,0,0,0,0,0,0,0,0,0,0,0,2482,6080,199,..,2683,6080
SAL51211,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,9,..,35,65
SAL51212,5,30,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,3,..,13,39
SAL51213,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,76,3,..,35,76
SAL51214,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,24,60,0,..,24,60
SAL51215,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,4,0,0,12,15,12,16,31,63,10,..,44,63
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,..,3,3
SAL51217,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65,229,..,261,65
SAL51218,16,29,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,26,53,20,22,62,118,0,..,64,118
SAL51219,1320,3612,246,506,5,10,248,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,4129,82,..,1652,4129
SAL51220,4,22,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0,0,16,33,0,3,23,65,0,..,25,65
SAL51221,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,5,6,0,0,15,25,4,..,16,25
SAL51222,522,1376,179,378,8,10,190,385,22,36,0,0,0,0,186,276,0,0,212,308,3,3,0,0,3,4,0,9,9,9,10,18,935,2100,258,..,1194,2100
SAL51223,302,757,34,63,13,29,51,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,844,88,..,446,844
SAL51224,349,770,7,16,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,5,0,0,0,0,8,18,0,0,369,804,122,..,492,804
SAL51225,415,1221,8,13,56,95,62,108,19,44,39,54,0,0,0,0,0,0,67,93,0,0,0,0,0,0,0,0,0,0,0,3,540,1432,73,..,613,1432
SAL51226,208,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,476,150,..,361,476
SAL51227,108,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,19,21,0,0,0,0,35,46,5,14,144,297,22,..,171,297
SAL51228,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,8,..,27,45
SAL51229,3,7,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,9,0,0,0,0,8,5,0,0,10,13,0,..,10,13
SAL51230,544,1275,377,822,331,647,710,1469,395,667,840,1387,1937,3169,2111,3560,0,7,5289,8788,3,3,0,0,280,281,3,5,288,297,36,56,6867,11880,1718,..,8583,11880
SAL51231,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL51232,58,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,62,151,14,..,77,151
SAL51233,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,4,..,11,15
SAL51234,4609,14660,56,124,7,17,64,144,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,3,10,4678,14828,191,..,4875,14828
SAL51235,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,60,0,..,21,60
SAL51236,743,1903,206,303,37,73,236,379,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,5,0,0,9,5,3,3,997,2303,160,..,1155,2303
SAL51237,205,551,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,7,6,9,0,0,0,0,0,5,0,0,0,5,3,0,212,561,11,..,228,561
SAL51238,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,..,18,32
SAL51239,26,56,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,44,31,35,0,0,0,0,60,83,0,0,91,140,0,..,93,140
SAL51240,68,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,208,11,..,79,208
SAL51241,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,0,..,15,44
SAL51242,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,..,9,17
SAL51243,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,9,..,31,53
SAL51244,340,683,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,688,74,..,422,688
SAL51245,89,214,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,227,26,..,116,227
SAL51246,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,74,4,..,33,74
SAL51247,1647,4211,214,331,0,0,217,329,3,9,0,0,0,0,0,0,0,0,6,5,43,65,8,17,4,3,0,0,47,88,5,7,1916,4647,202,..,2120,4647
SAL51248,340,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,5,16,0,0,0,0,39,54,11,22,385,985,52,..,437,985
SAL51249,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,..,8,18
SAL51250,32,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,93,0,..,35,93
SAL51251,8,23,6,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,34,25,65,9,..,32,65
SAL51252,47,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,51,124,10,..,60,124
SAL51253,5,6,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,5,0,0,4,5,14,22,30,54,28,..,56,54
SAL51254,86,191,4,10,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,151,297,22,35,4,10,0,0,171,341,3,20,269,560,4,..,271,560
SAL51255,93,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,195,28,..,122,195
SAL51256,141,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,345,28,..,174,345
SAL51257,54,120,3,0,3,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,124,7,..,62,124
SAL51258,541,1155,80,110,54,107,133,213,0,3,0,0,0,0,0,0,0,0,0,3,61,113,21,30,0,3,0,0,73,142,17,22,762,1537,243,..,1002,1537
SAL51259,1063,2965,162,283,60,118,224,399,211,286,104,162,24,36,0,0,0,0,342,493,85,169,102,180,14,27,3,7,201,384,44,83,1868,4328,498,..,2363,4328
