SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50282,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,..,0,0,0,0,3,0,0,0,4,..,3,0,0,6,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,5,0,0,0,18
SAL50283,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,4,5,3,0,25,..,0,3,0,6,3,6,3,0,23,..,4,0,0,6,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,5,3,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,12,6,6,3,0,57
SAL50284,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,8,12,8,4,3,47,..,0,0,10,11,13,10,4,0,50,..,0,5,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,4,..,..,..,..,..,..,..,4,..,6,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,4,4,0,0,0,0,10,..,0,0,0,0,0,3,0,0,8,0,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,4,14,14,19,18,12,7,0,102
SAL50285,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,5,4,4,12,8,3,6,0,49,..,0,3,9,10,10,10,11,0,41,..,0,0,0,4,4,0,0,0,13,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,15,7,6,11,17,16,12,8,3,96
SAL50286,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,0,24,..,0,3,8,9,5,4,0,0,32,..,0,0,0,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,6,12,5,9,7,0,55
SAL50287,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,3,5,0,6,0,0,31,..,0,6,13,3,0,9,0,0,34,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,12,6,0,9,0,0,61
SAL50288,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,..,0,0,0,5,0,3,5,0,17,..,0,0,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,7,7,0,36
SAL50289,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50290,..,6,0,0,0,3,0,0,0,10,..,4,4,0,4,4,0,0,0,21,..,0,0,3,6,24,15,12,3,66,0,0,6,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,128,82,87,110,153,144,88,35,12,842,..,0,50,106,170,184,124,29,4,667,..,8,52,36,33,27,5,0,0,162,..,0,9,19,19,11,10,3,3,69,290,..,..,..,..,..,..,..,..,290,..,93,..,..,..,..,..,..,..,93,..,77,28,10,7,0,0,0,0,134,..,3,4,0,0,7,9,6,3,30,..,4,0,4,3,3,0,4,0,21,..,4,9,8,14,7,11,3,0,47,..,0,8,8,20,40,24,17,9,127,0,8,6,4,0,0,4,5,0,32,0,0,0,0,0,0,0,0,0,0,299,201,164,192,264,293,184,61,20,1674
SAL50291,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,5,4,5,3,0,3,20,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,43,50,62,81,75,52,12,3,458,..,0,35,66,105,120,82,23,0,429,..,5,25,21,33,15,4,0,0,112,..,0,7,11,7,0,4,0,0,25,183,..,..,..,..,..,..,..,..,183,..,39,..,..,..,..,..,..,..,39,..,38,16,4,3,0,0,0,0,55,..,0,0,0,0,0,5,0,0,8,..,6,6,5,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,10,..,0,0,0,8,15,13,6,3,52,0,7,6,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,186,101,87,107,159,159,109,37,6,951
SAL50292,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,5,0,0,14,..,0,4,3,0,3,3,4,0,15,..,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,3,3,4,0,30
SAL50293,..,10,5,0,0,0,0,0,0,12,..,11,16,0,3,0,0,0,0,35,..,5,23,20,25,31,30,33,8,183,0,3,7,3,0,5,4,0,0,24,0,0,6,0,0,0,0,0,0,8,322,234,190,268,291,225,161,104,37,1833,..,4,108,353,386,306,232,123,25,1539,..,13,77,29,19,17,9,3,0,165,..,0,3,40,50,27,8,7,8,141,669,..,..,..,..,..,..,..,..,669,..,290,..,..,..,..,..,..,..,290,..,87,58,14,9,3,0,0,0,173,..,13,8,6,0,10,12,11,11,65,..,9,5,3,0,0,0,0,0,24,..,25,29,7,3,0,6,0,0,73,..,13,46,41,37,53,48,49,11,295,3,10,10,7,4,3,9,0,0,54,0,0,6,0,0,0,4,7,0,18,670,463,349,501,519,426,323,201,58,3502
SAL50294,..,3,11,4,0,3,0,0,0,19,..,3,14,0,4,0,0,3,0,27,..,3,0,5,3,25,52,100,95,283,6,17,8,10,8,5,5,3,0,63,0,0,0,0,0,0,0,3,0,9,561,435,159,328,557,471,303,302,170,3288,..,0,56,418,879,766,469,369,139,3104,..,6,45,56,70,60,15,11,6,274,..,0,0,13,53,35,7,13,14,144,1148,..,..,..,..,..,..,..,..,1148,..,669,..,..,..,..,..,..,..,669,..,163,136,20,14,16,0,0,0,355,..,28,6,0,0,6,8,13,14,82,..,3,9,0,4,0,0,0,0,29,..,17,76,5,7,0,4,3,0,100,..,7,3,20,15,35,71,128,124,414,24,28,24,12,6,14,7,7,0,117,0,3,3,0,0,7,0,0,0,16,1171,931,366,552,1061,944,590,544,301,6463
SAL50295,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,9,..,0,0,0,4,3,0,5,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,14,19,15,23,25,29,8,0,142,..,0,10,9,14,24,21,9,0,86,..,0,11,11,18,7,7,4,0,62,..,0,3,0,4,0,0,0,0,12,47,..,..,..,..,..,..,..,..,47,..,3,..,..,..,..,..,..,..,3,..,8,3,6,0,0,0,0,0,14,..,3,0,0,0,0,3,0,0,14,..,0,0,0,0,0,0,0,0,0,..,3,0,6,0,0,4,0,0,13,..,0,0,3,7,12,9,6,4,38,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,45,22,33,27,44,53,56,16,4,301
SAL50296,..,9,12,3,0,0,0,0,0,29,..,70,55,6,12,10,6,3,0,159,..,47,92,65,50,108,159,202,132,852,5,17,3,12,7,3,9,0,0,61,0,0,0,0,4,0,4,0,0,11,578,562,488,492,586,531,512,435,199,4385,..,5,194,561,648,577,547,454,112,3099,..,52,265,100,80,67,65,22,4,654,..,0,7,50,149,73,28,12,13,351,1173,..,..,..,..,..,..,..,..,1173,..,559,..,..,..,..,..,..,..,559,..,151,105,29,19,13,9,0,0,329,..,50,25,0,6,10,19,9,15,132,..,18,24,8,0,0,0,0,0,53,..,125,139,15,13,18,5,5,0,331,..,75,174,111,109,186,239,271,170,1337,9,33,21,25,19,12,10,7,3,139,0,0,5,0,3,0,9,0,0,21,1186,1086,964,901,1060,969,922,790,319,8184
SAL50297,..,22,27,10,4,4,0,0,0,60,..,59,54,19,17,12,15,3,0,184,..,22,75,67,71,130,113,59,16,562,19,14,20,15,4,10,3,0,4,89,0,0,0,3,0,0,0,0,0,8,1353,818,1228,1046,872,735,428,185,37,6696,..,30,708,1078,892,745,449,188,19,4114,..,177,661,295,168,84,32,6,3,1428,..,18,153,235,260,163,56,22,6,902,2801,..,..,..,..,..,..,..,..,2801,..,576,..,..,..,..,..,..,..,576,..,546,327,83,28,16,0,0,0,1001,..,83,80,23,23,46,52,31,15,357,..,44,60,19,17,9,4,0,0,153,..,104,105,45,37,31,30,6,3,365,..,50,160,208,182,245,170,78,24,1118,46,31,55,33,12,17,10,4,4,209,0,0,0,3,0,3,0,0,0,12,2844,1651,2310,2025,1630,1359,801,344,67,13035
SAL50298,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50299,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
SAL50300,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,..,14,25,4,6,5,0,0,0,56,..,51,58,15,23,11,10,4,4,173,..,34,89,52,60,81,87,81,70,551,8,15,20,12,15,13,0,4,3,83,0,0,0,0,0,3,4,0,0,9,721,551,790,585,507,377,318,196,114,4151,..,19,492,673,483,311,287,153,46,2459,..,129,360,136,94,70,30,6,0,833,..,18,57,90,116,65,40,25,23,442,1407,..,..,..,..,..,..,..,..,1407,..,359,..,..,..,..,..,..,..,359,..,218,147,44,42,33,12,0,0,491,..,95,65,26,16,42,41,21,9,319,..,41,76,18,12,14,4,0,0,168,..,106,181,73,42,38,13,8,4,467,..,55,186,138,120,181,153,113,96,1032,19,34,31,14,22,19,3,3,0,152,0,0,0,0,0,3,4,3,0,18,1428,1088,1599,1214,944,784,581,333,183,8156
SAL50302,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,5,0,5,0,0,23,..,0,0,4,5,4,3,6,0,20,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,5,5,5,3,6,0,39
SAL50303,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,..,4,0,0,0,0,0,0,0,6,..,23,13,0,0,0,0,0,0,47,..,29,48,15,16,11,11,9,0,129,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,69,150,207,75,70,52,33,13,0,679,..,15,120,76,46,50,44,14,8,366,..,67,119,24,15,6,7,0,0,243,..,3,5,10,23,7,0,0,0,49,138,..,..,..,..,..,..,..,..,138,..,34,..,..,..,..,..,..,..,34,..,34,11,5,0,0,0,0,0,48,..,10,11,5,4,3,3,0,0,36,..,5,3,0,0,0,0,0,0,12,..,34,52,8,3,0,0,0,0,99,..,53,117,62,45,30,13,7,3,333,4,12,0,5,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,144,261,436,190,147,105,76,27,6,1388
SAL50305,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,17,..,0,4,0,3,9,7,3,3,26,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,3,14,7,3,3,37
SAL50307,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,9,8,7,5,5,0,48,..,0,0,10,11,13,15,0,0,45,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,5,0,13,9,13,21,4,0,94
SAL50308,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,13
SAL50309,..,0,0,0,0,0,0,0,0,6,..,6,7,0,0,0,4,0,0,18,..,0,4,9,4,18,5,8,5,47,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,140,80,70,79,99,81,53,27,8,633,..,0,51,87,117,96,77,36,10,473,..,13,22,22,12,9,8,0,0,94,..,4,13,15,17,11,0,5,0,61,256,..,..,..,..,..,..,..,..,256,..,64,..,..,..,..,..,..,..,64,..,38,13,3,3,0,0,0,0,68,..,3,3,0,3,6,0,5,0,23,..,4,0,0,0,0,0,0,0,9,..,14,14,0,0,0,4,0,0,34,..,6,5,10,11,19,14,10,5,82,3,0,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,260,157,128,147,174,145,112,51,15,1179
