SAL_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
SAL50018,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,6,14,13,12,17,3,0,0,55,0,5,5,0,0,3,8,0,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,16,11,13,22,8,0,0,77,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,6,16,14,13,20,8,0,0,88,8,0,0,0,3,6,7,3,0,30,0,0,0,0,0,0,0,6,0,9,14,8,19,15,18,29,22,7,0,125,0,0,4,4,3,0,4,0,0,16,3,0,4,3,8,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,9,11,5,3,0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50020,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,4,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,9,66,227,330,316,249,73,16,0,1297,67,79,71,37,42,64,67,26,0,449,3,4,9,0,9,10,3,0,0,39,0,0,3,5,6,0,4,0,0,25,83,152,311,381,377,321,146,41,3,1803,0,4,10,7,12,12,0,3,0,49,8,11,0,0,0,0,5,0,0,26,9,14,10,6,12,13,8,3,0,71,91,162,320,388,381,338,148,49,3,1874,99,32,28,20,25,83,240,189,72,793,0,11,18,21,15,16,6,6,3,102,197,211,370,429,424,433,404,234,76,2768,9,72,191,164,181,135,28,3,0,780,92,115,98,173,145,150,77,8,0,863,0,0,19,9,11,9,0,0,0,54,0,3,3,0,5,0,3,0,0,19,100,192,310,350,348,294,117,15,0,1720,0,3,6,0,7,4,0,0,0,24,8,4,6,0,12,9,3,0,0,43,12,11,14,0,22,6,5,0,0,72
SAL50023,0,0,4,0,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,0,0,0,23,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,9,48,120,227,225,133,33,3,0,799,51,60,34,31,30,29,39,14,0,296,4,0,3,5,7,6,8,0,0,33,0,0,3,0,6,0,0,0,0,13,66,113,163,263,265,170,84,15,0,1137,0,4,5,8,6,4,0,0,0,29,15,6,6,0,0,3,0,0,0,35,17,15,14,8,12,8,0,0,0,69,82,129,177,268,273,178,79,15,0,1205,56,18,8,19,17,47,148,100,30,446,9,3,0,8,10,6,0,3,7,35,144,146,186,293,296,230,228,121,32,1682,4,39,116,117,118,91,20,0,0,504,71,62,62,150,121,91,34,6,0,598,4,0,15,15,9,10,6,0,0,51,0,0,3,0,0,0,0,0,0,9,80,105,195,285,250,194,57,6,0,1165,7,0,0,4,3,3,0,0,0,16,13,0,5,6,4,0,0,0,0,34,16,0,4,6,11,5,0,0,0,48
SAL50025,4,7,13,27,33,27,4,0,0,110,6,3,0,0,0,10,5,0,0,24,0,0,0,0,6,6,0,0,0,12,0,0,3,0,0,0,0,0,0,0,8,10,13,26,41,42,9,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,11,10,12,26,41,43,9,0,0,153,7,0,0,0,0,9,23,7,0,59,3,0,0,0,3,0,3,0,0,11,22,10,15,29,45,54,36,7,0,224,6,5,8,14,21,16,5,0,0,67,5,5,9,16,16,17,4,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,19,32,43,34,4,0,0,148,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,5,4,0,0,0,0,3,0,0,0,8
SAL50026,45,175,413,401,352,301,62,5,0,1746,60,65,136,77,76,99,49,9,0,568,3,9,10,21,20,15,3,0,0,80,3,9,26,15,12,9,0,0,0,74,114,257,586,508,457,425,109,20,3,2469,9,36,73,44,52,31,5,0,0,257,18,14,17,12,4,7,0,0,0,81,31,56,94,61,57,38,6,0,0,334,146,307,680,571,513,464,114,20,3,2809,187,74,143,130,176,229,489,330,107,1857,32,53,103,72,70,57,39,33,14,468,363,435,922,773,752,749,641,381,121,5139,24,98,204,192,210,163,40,4,0,942,88,134,183,202,189,168,64,0,0,1027,3,11,33,17,26,15,8,0,0,105,4,11,10,8,11,11,6,0,0,59,115,249,427,416,433,357,117,8,0,2129,18,24,38,34,39,24,3,0,0,173,37,12,43,35,26,14,0,0,0,171,53,37,78,73,64,37,3,0,0,346
SAL50027,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,6,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,4,0,4,0,4,3,0,3,5,0,0,0,19,0,4,4,3,4,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,4,8,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,11,5,6,4,0,0,29,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,6,4,0,5,3,0,0,0,20,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,6,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,10,3,0,0,29,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,7,6,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,8,42,164,137,151,145,28,3,0,680,21,20,19,20,26,29,25,12,0,174,0,0,18,18,21,11,0,0,0,63,0,4,0,3,9,0,0,0,0,12,30,65,198,174,192,192,63,19,0,927,0,0,5,9,7,5,6,0,0,23,6,3,5,0,0,0,0,0,0,18,6,3,6,9,8,10,5,0,0,43,43,63,206,181,202,194,62,19,0,971,39,11,12,14,16,41,113,70,19,332,0,4,31,14,22,21,10,24,16,143,82,80,250,212,238,251,188,108,32,1444,3,32,102,80,94,86,22,0,0,413,30,36,34,60,66,63,22,7,0,308,0,0,17,7,5,9,0,0,0,40,0,0,0,0,0,0,0,0,0,6,36,68,153,145,162,155,40,6,0,762,0,3,3,0,7,4,0,0,0,17,0,0,6,0,3,3,0,0,0,22,4,11,8,0,10,7,0,0,0,40
SAL50032,16,34,116,129,123,65,16,0,0,498,17,23,28,12,13,17,7,8,0,124,0,0,10,6,3,0,0,0,0,22,0,3,3,3,0,3,0,0,0,17,30,62,161,152,140,89,24,3,0,656,4,6,3,3,4,0,0,0,0,19,6,3,4,0,0,0,0,5,0,14,3,7,6,0,9,0,0,5,0,35,33,65,167,160,148,90,24,6,0,694,35,14,4,13,11,19,78,73,35,272,0,0,5,0,5,0,0,4,5,24,69,83,173,165,164,111,102,88,37,992,0,27,62,65,75,31,7,0,0,267,19,35,70,75,71,40,14,0,0,325,0,0,10,11,6,5,0,0,0,29,0,0,0,4,0,4,0,0,0,9,22,56,147,156,150,79,23,0,0,628,0,4,3,4,0,0,0,0,0,14,5,0,0,0,0,5,0,0,0,16,7,9,8,4,0,0,0,0,0,32
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,4,16,67,61,56,33,9,0,0,239,10,15,17,9,12,9,5,0,0,84,0,3,5,4,0,3,0,0,0,11,0,0,5,0,0,0,0,0,0,5,18,38,87,70,74,39,17,0,0,342,3,0,8,3,0,5,0,0,0,14,3,0,0,0,0,3,0,0,0,9,3,0,6,4,0,4,0,0,0,21,24,38,92,72,78,45,17,0,0,361,23,4,12,4,17,33,42,25,8,173,3,0,14,11,9,9,3,3,0,48,45,38,119,84,94,83,60,29,10,576,0,10,42,37,39,18,0,0,0,145,10,19,31,42,31,12,9,0,0,148,0,0,6,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,27,80,75,70,35,11,0,0,316,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,16,4,3,0,6,5,3,0,0,0,24
SAL50035,24,51,160,263,384,244,51,0,3,1179,70,87,36,37,41,52,57,17,0,394,7,4,4,10,11,7,0,0,0,43,0,4,0,6,4,3,0,0,0,19,101,139,212,318,431,310,108,17,0,1639,3,3,9,5,10,0,4,0,0,31,15,3,0,0,0,4,0,0,0,26,18,11,8,5,10,4,3,0,0,61,116,147,216,323,439,307,111,17,0,1697,96,21,6,11,21,76,184,174,85,676,3,0,4,9,0,10,4,4,0,45,217,170,230,348,465,401,299,195,92,2418,13,58,132,143,204,137,14,0,0,699,128,99,74,180,200,141,54,14,0,883,3,5,15,13,6,6,5,0,0,56,3,0,0,0,0,0,0,0,0,9,143,162,228,338,410,287,72,9,0,1649,3,4,5,7,8,4,0,0,0,27,15,0,4,10,6,7,0,0,0,34,18,4,6,12,12,12,0,0,0,60
SAL50036,65,139,349,499,611,280,31,0,0,1976,147,108,43,62,64,52,28,4,0,499,8,7,10,15,18,18,4,0,0,79,0,3,7,0,6,3,0,0,0,28,212,257,408,581,703,350,63,7,0,2581,11,10,15,13,23,13,0,0,0,89,32,15,9,4,3,3,0,0,0,60,46,29,23,16,20,14,0,0,0,144,255,284,432,600,725,367,62,7,0,2730,148,34,29,33,35,52,145,94,19,581,9,11,9,17,10,3,5,0,0,62,407,330,473,642,768,421,220,99,22,3377,18,101,234,276,359,150,11,0,0,1149,205,139,163,301,297,141,39,4,0,1300,6,5,34,28,19,11,4,0,0,96,7,0,9,3,6,5,0,0,0,24,242,248,434,612,678,304,62,4,0,2573,0,3,7,8,12,0,0,0,0,37,28,14,12,16,15,4,0,0,0,89,28,21,20,21,25,9,0,0,0,127
SAL50037,21,62,273,536,324,108,17,0,0,1349,65,46,39,59,27,27,22,0,0,287,3,0,14,17,13,7,3,0,0,61,0,3,4,10,0,0,0,0,0,24,94,122,327,624,369,133,38,0,0,1713,0,8,11,8,5,6,0,0,0,38,21,3,5,5,0,3,0,0,0,26,23,11,11,11,5,6,0,0,0,69,113,133,344,635,372,149,38,0,0,1780,77,23,20,15,24,19,80,53,21,340,10,3,6,11,8,0,0,0,0,38,196,159,368,663,396,171,128,58,21,2157,7,60,172,271,185,66,9,0,0,767,92,69,156,338,159,61,24,5,0,900,0,6,34,20,11,4,6,0,0,78,0,4,3,5,0,0,0,0,0,9,102,141,367,626,355,132,40,5,0,1754,0,3,10,9,4,3,0,0,0,35,21,10,6,10,6,0,0,0,0,58,23,13,20,23,10,7,0,0,0,92
SAL50038,0,9,26,21,22,30,14,5,0,126,7,10,9,6,20,30,18,8,0,102,0,0,8,0,7,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,11,15,39,34,50,65,36,11,0,254,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,11,15,39,30,51,71,37,11,0,262,8,4,0,6,14,37,137,81,42,323,0,6,4,3,10,8,6,5,4,44,18,19,46,45,68,116,175,99,43,632,3,5,7,13,26,23,9,0,0,78,13,7,17,34,38,43,17,4,0,170,0,0,0,0,3,8,0,0,0,22,0,0,0,0,5,0,0,0,0,6,9,7,27,52,68,77,27,4,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,8
SAL50039,93,214,649,770,654,466,73,3,0,2928,141,55,81,82,62,77,65,9,0,566,12,17,38,26,37,37,13,0,0,175,4,9,19,18,11,0,0,0,0,54,246,291,785,889,756,584,150,14,0,3717,16,23,29,23,22,13,0,0,0,123,24,6,3,3,3,6,0,0,0,53,40,27,27,27,30,23,4,0,0,172,287,317,812,917,782,602,156,14,0,3889,200,35,36,66,55,154,452,318,61,1383,16,23,33,31,28,39,21,6,3,199,503,373,883,1007,867,797,628,339,70,5470,50,119,300,364,389,227,19,0,0,1460,241,118,325,504,335,262,72,8,0,1868,8,15,73,34,24,26,5,0,0,181,7,5,11,16,7,0,3,0,0,51,303,252,714,914,756,515,102,8,0,3562,12,6,5,13,15,11,0,0,0,70,31,9,23,24,16,9,4,0,0,112,43,18,34,32,31,24,4,0,0,182
SAL50040,51,189,818,910,559,280,46,6,0,2861,149,90,100,117,49,36,31,5,0,581,9,12,38,37,26,17,7,4,0,145,4,10,34,21,9,0,0,0,0,88,208,300,998,1082,648,344,83,8,0,3676,11,23,27,17,17,7,4,0,0,94,46,10,0,5,0,0,0,0,0,65,50,30,27,17,17,12,4,0,0,155,264,334,1024,1098,660,352,86,8,0,3830,172,31,44,37,30,67,172,109,18,670,14,9,27,26,15,8,5,5,0,114,449,378,1095,1161,707,422,260,115,18,4613,22,166,526,484,381,192,27,0,0,1807,165,159,442,424,276,138,34,3,0,1636,5,14,96,40,15,13,0,0,0,193,3,11,23,10,7,0,0,0,0,57,200,351,1091,954,682,354,61,0,0,3686,5,15,20,22,22,11,3,0,0,96,35,3,20,16,11,4,0,0,0,92,42,20,44,37,28,19,3,0,0,186
SAL50041,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
