SAL_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
SAL50686,0,0,0,4,0,6,0,0,6,0,0,0,5,0,0,0,0,3,0,0,5,4,10,7,0,0,39,0,0,5,9,10,3,9,0,38,5,25,21,21,35,14,13,0,134,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,0,10,3,25,23,24,39,12,12,0,149,0,0,0,0,0,0,0,4,5,0,4,7,9,3,0,0,0,31,10,38,47,52,68,30,18,3,263,0,0,0,6,3,0,0,0,10,0,0,6,0,4,0,4,0,18,3,13,17,19,13,3,5,0,77,0,0,11,12,14,6,0,0,52,10,21,15,24,8,3,0,0,78,4,0,3,0,0,0,0,0,4,5,0,0,3,0,0,0,0,11,13,21,16,28,9,5,0,0,95,0,0,0,0,0,0,0,0,8,4,6,13,9,4,3,3,0,44,26,48,62,78,48,23,15,0,304,0,0
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,7,5,9,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,0,9,5,4,6,3,0,31,0,0
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0
SAL50690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,13,0,0
SAL50691,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,16,9,5,3,0,0,0,33,0,3,4,9,0,0,0,0,26,11,56,30,39,26,5,0,0,163,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,20,55,30,38,29,5,0,0,174,0,0,0,0,5,0,0,0,4,14,27,23,29,15,0,0,0,109,34,105,64,86,58,10,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,8,0,5,0,6,3,0,0,0,13,3,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,3,6,3,0,8,0,0,0,0,13,5,21,6,16,9,0,0,0,60,0,0
SAL50692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,3,0,0,0,10,3,5,14,6,9,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,9,3,0,0,38,0,0,0,0,0,0,0,0,3,3,3,7,5,4,6,0,0,28,9,13,26,14,20,5,0,0,93,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,7,5,4,0,0,0,0,18,0,0,0,4,0,0,0,0,7,0,5,5,4,0,0,0,0,19,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,20,0,0,0,0,0,0,0,0,3,5,3,4,6,0,0,0,0,22,7,22,11,12,4,3,5,0,68,0,0
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6,0,0,11,0,0
SAL50694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,3,7,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,6,8,4,0,0,0,0,25,0,0
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,0,0
SAL50696,0,13,16,11,16,6,4,0,62,4,8,0,5,0,0,0,0,14,14,32,51,43,26,12,3,0,171,5,31,28,57,31,13,4,0,169,31,91,93,107,99,27,11,0,455,17,0,5,0,0,0,0,0,20,0,0,4,5,3,3,0,0,20,55,89,99,114,101,28,15,0,503,0,0,3,5,4,6,0,0,20,14,10,11,9,5,5,3,0,50,90,178,211,242,187,62,25,0,983,0,12,17,13,5,7,0,0,53,0,7,14,12,5,5,5,0,43,24,94,79,59,34,13,0,0,298,12,36,59,84,49,6,0,0,249,28,56,42,68,24,6,4,0,230,4,5,0,8,0,0,0,0,19,4,6,5,16,5,4,0,0,48,39,63,55,87,37,6,3,0,303,0,6,5,8,8,3,0,0,29,9,19,3,12,10,9,0,0,64,86,236,240,272,137,55,12,0,1035,0,25
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,4,4,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,15,0,0
SAL50698,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,0,3,7,3,8,5,0,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,12,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,7,7,4,5,0,0,0,31,0,0
SAL50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,15,0,0
SAL50700,0,11,28,7,0,11,16,6,76,0,5,3,3,0,4,4,0,17,13,48,20,30,22,25,14,6,170,0,6,10,4,5,16,8,4,54,7,7,6,11,8,6,10,3,62,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,11,9,12,15,8,6,11,10,73,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,11,3,25,19,79,69,62,34,63,66,25,414,0,26,20,14,7,4,3,0,81,0,12,7,4,0,14,8,0,42,22,41,26,32,23,28,13,4,184,5,3,8,7,12,15,23,11,83,10,4,8,3,6,7,4,3,54,0,0,0,0,0,0,0,0,9,4,0,0,5,0,5,9,5,21,15,8,8,4,7,12,12,13,80,0,0,0,0,0,0,6,0,5,0,6,0,0,4,5,12,10,32,36,93,73,62,51,74,70,51,511,0,36
SAL50701,4,87,57,31,24,21,4,0,234,4,8,11,15,6,9,0,0,60,52,157,122,99,75,42,14,0,569,47,66,59,65,74,62,26,3,405,100,183,126,118,199,132,47,7,910,28,14,3,4,0,3,0,0,62,6,6,6,11,13,5,3,0,58,140,203,138,139,216,138,47,5,1028,4,8,9,0,8,7,0,6,42,47,56,52,51,54,43,71,78,451,303,587,449,406,449,319,165,96,2781,0,72,49,31,22,11,3,0,190,5,25,25,28,33,7,0,0,123,64,230,164,112,82,50,19,0,717,54,85,73,92,116,43,20,7,482,107,88,72,83,82,36,10,0,471,38,6,6,7,4,7,7,0,74,6,10,25,16,31,17,3,0,103,151,106,99,105,121,58,14,3,650,4,7,0,8,6,0,0,0,28,44,63,49,38,54,85,94,128,554,322,582,468,415,416,257,149,135,2742,4,158
SAL50702,3,75,76,27,15,5,0,0,214,0,20,15,17,8,5,0,0,56,24,191,146,69,47,28,6,6,513,13,35,58,43,24,25,7,3,205,36,82,75,60,51,33,17,16,360,10,0,3,4,0,0,0,0,23,0,3,3,5,3,3,0,0,22,43,85,81,63,59,30,19,16,401,0,5,3,0,3,0,0,6,17,16,19,20,18,14,6,3,9,119,104,438,397,243,166,101,41,30,1520,4,95,76,31,20,7,0,0,233,0,26,33,25,14,13,3,4,115,41,231,179,74,41,31,12,7,618,9,56,55,57,29,35,12,11,259,24,50,34,27,27,9,7,0,179,10,8,5,5,6,0,3,0,40,0,3,10,17,11,0,3,6,56,36,64,48,51,40,18,13,4,270,0,9,0,0,0,0,7,0,15,13,31,22,16,16,6,17,16,135,109,513,414,256,162,111,58,42,1652,9,168
SAL50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,3,0,9,3,3,6,11,15,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,15,7,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,6,7,4,7,0,30,3,4,10,14,24,25,17,0,94,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,3,9,6,4,0,0,21,0,0,0,0,8,4,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,9,10,4,0,0,23,0,0,0,0,3,0,0,0,3,0,3,3,7,6,4,3,0,25,0,5,12,15,33,17,7,0,95,0,0
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0
SAL50705,0,4,0,0,0,6,0,0,11,0,0,3,0,0,6,0,0,6,0,8,0,8,16,8,0,0,50,0,10,5,13,7,13,8,0,58,7,41,29,42,57,63,23,4,271,0,0,3,0,0,4,0,0,5,0,0,0,0,6,4,3,0,12,11,41,37,42,63,68,29,3,287,0,0,0,0,0,0,0,0,3,10,3,14,17,10,26,10,3,85,25,69,63,83,94,124,44,6,506,0,3,0,4,0,4,0,0,9,0,0,4,5,3,7,0,0,17,3,22,24,10,22,11,3,0,89,5,8,11,12,25,24,0,0,92,4,17,18,19,24,21,0,0,107,0,9,0,0,0,3,0,0,19,0,0,0,3,10,4,5,3,29,11,28,22,28,37,28,5,3,154,0,0,0,0,0,4,0,0,4,4,12,13,11,12,27,10,9,95,19,75,74,71,98,87,23,12,461,0,4
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0
SAL50707,0,8,24,32,32,25,16,7,142,0,0,13,17,17,14,8,0,62,19,28,72,99,76,86,41,14,436,12,10,49,54,61,55,45,12,297,43,80,105,119,133,109,73,21,685,17,6,4,6,0,0,0,0,28,0,3,0,6,7,8,5,0,40,68,89,108,127,147,115,83,26,757,0,3,0,5,3,6,3,0,21,11,5,12,14,13,22,32,18,130,109,138,274,343,345,319,228,80,1853,0,15,42,45,24,18,9,4,152,0,9,24,22,22,18,6,0,102,26,85,132,143,96,90,48,12,634,13,35,60,85,85,89,55,23,439,35,45,58,57,58,45,25,3,323,17,4,7,10,8,8,5,0,55,0,3,9,11,15,21,14,10,76,50,51,65,77,80,73,38,16,458,3,0,0,3,4,12,6,0,27,14,13,14,18,22,38,44,31,210,109,215,336,396,335,331,202,81,2018,4,19
SAL50708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,10,0,5,9,9,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,9,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,5,9,4,3,4,5,0,37,0,0
SAL50709,0,0,6,5,5,8,0,0,24,0,0,0,3,7,4,0,0,11,0,11,15,15,17,25,13,0,92,0,7,4,13,19,17,3,0,62,20,27,38,46,72,99,27,4,340,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,4,0,20,26,27,37,52,75,110,33,4,366,0,0,0,0,0,9,0,0,7,10,10,20,24,43,46,19,3,172,40,56,86,105,163,211,66,11,738,0,3,9,6,4,8,0,0,29,0,0,4,3,7,0,0,0,14,7,21,22,10,28,28,8,0,124,0,3,13,18,19,33,7,0,99,10,15,15,13,29,24,7,0,109,0,0,3,4,3,4,3,0,13,0,0,0,4,8,6,4,0,24,10,12,18,20,34,30,12,0,145,0,0,0,0,0,3,0,0,8,15,12,23,18,50,45,18,4,182,32,59,86,78,136,152,45,6,598,0,6
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,0,0,0,9,0,3,5,0,15,0,0,0,4,0,3,0,0,6,0,4,8,4,10,8,4,0,40,0,5,0,3,11,7,5,0,26,10,12,8,17,12,12,0,0,71,7,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,6,17,12,13,16,12,14,0,0,89,0,0,0,0,0,0,0,0,6,4,3,4,3,3,3,0,0,27,21,23,29,38,36,44,15,0,201,0,0,0,3,8,0,0,0,10,0,0,0,3,4,3,0,0,9,4,9,20,16,19,4,0,0,80,0,0,14,12,5,5,3,0,39,0,10,3,12,8,3,5,0,39,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,9,10,4,10,7,8,5,0,54,0,0,0,0,0,0,0,0,0,13,3,4,0,0,3,0,0,22,20,31,44,48,46,25,12,0,224,0,0
