SAL_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50519,0,4,7,0,0,0,25,0,0,0,4,0,3,0,0,8,3,24,21,12,0,7,0,0,64,4,11,18,21,9,3,0,0,63,22,77,84,57,67,11,0,0,321,4,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,6,32,77,88,62,72,13,0,0,342,0,3,0,0,0,0,0,0,9,0,0,4,10,7,0,0,0,19,32,135,124,111,90,26,3,0,526
SAL50520,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,7,12,10,0,0,0,0,27,0,3,0,5,9,4,0,0,30,4,11,13,4,13,6,4,0,60,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,8,10,15,13,13,15,4,3,0,72,0,0,0,0,0,0,0,0,3,0,3,0,11,11,3,5,0,40,12,26,29,34,41,19,5,3,180
SAL50521,0,3,0,0,0,0,13,0,0,0,0,0,4,0,0,8,10,18,3,5,0,6,0,0,51,0,0,0,11,5,8,0,0,21,0,12,16,16,9,6,0,0,63,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,5,12,16,21,10,6,0,0,68,0,0,0,0,0,0,0,0,0,11,21,10,34,12,4,0,0,92,24,60,41,77,29,27,0,0,247
SAL50522,209,209,163,125,54,10,985,0,64,44,67,81,51,10,0,327,144,594,415,331,285,224,74,9,2084,40,128,120,136,156,142,50,4,781,95,202,171,141,155,89,36,9,901,31,19,15,12,11,3,4,0,95,16,16,11,16,21,22,6,3,115,143,234,201,176,193,118,49,13,1117,6,9,13,9,16,10,11,0,73,134,204,177,201,168,121,78,46,1128,467,1444,1178,1135,1055,789,334,90,6496
SAL50523,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,4,4,4,10,6,3,0,35,6,4,3,10,5,14,5,0,45,10,22,31,27,43,38,19,3,191,9,3,0,0,0,0,0,0,10,0,3,3,4,3,5,3,0,22,16,29,30,31,44,40,22,3,222,0,0,0,0,0,5,0,0,6,12,8,6,18,13,37,25,7,131,36,52,48,60,79,100,54,11,443
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8
SAL50525,5,0,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,11,4,5,6,4,0,34,3,3,0,10,7,9,4,0,39,7,18,21,27,35,35,13,0,154,4,0,0,0,5,0,0,0,14,0,0,0,0,3,3,0,0,11,12,19,21,28,35,39,13,3,174,0,0,3,0,0,0,0,0,4,0,0,0,4,0,11,9,0,36,17,26,36,49,53,71,29,5,290
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,9
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,5,6,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,13,5,7,9,0,0,0,37
SAL50528,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,20,9,14,5,5,0,0,45,0,5,11,19,13,0,0,0,38,3,23,43,57,38,0,0,0,168,0,0,0,0,0,0,0,0,6,0,3,0,5,0,0,0,0,7,3,29,47,57,37,0,0,0,184,0,0,0,0,0,0,0,0,0,16,112,149,180,102,22,0,0,589,24,174,218,272,162,29,0,0,873
SAL50529,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,3,6,30,9,6,0,0,0,0,56,8,24,26,9,0,0,0,0,60,74,79,16,8,0,0,0,0,188,16,4,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,95,84,22,10,0,0,0,0,210,0,0,3,0,0,0,0,0,6,240,213,88,43,3,0,0,0,597,349,356,152,75,11,0,0,0,943
SAL50530,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,3,6,4,4,0,16,0,0,5,0,0,5,0,0,3,0,4,0,0,5,6,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,5,4,5,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,5,0,18,0,3,7,9,14,30,3,0,72
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,7,11,0,0,0,30
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
SAL50533,6,17,19,5,0,0,54,0,5,17,16,6,5,4,0,49,10,28,45,72,70,34,8,0,258,3,15,23,49,42,29,3,0,168,59,59,62,108,92,42,13,3,431,20,0,8,9,0,0,0,0,30,4,0,4,7,8,12,0,0,44,72,57,72,119,105,55,15,3,501,0,0,0,0,8,4,0,0,11,8,3,7,12,19,8,11,0,76,95,109,161,287,263,150,43,9,1114
SAL50534,11,18,8,15,3,0,61,0,5,13,16,9,12,0,0,63,6,37,53,71,67,62,23,7,329,5,23,39,60,66,65,34,11,302,51,94,84,99,133,108,39,8,619,28,10,9,12,3,5,0,0,65,5,7,12,12,6,13,8,4,58,80,107,106,123,144,128,50,8,742,0,0,0,3,4,7,0,0,29,22,29,18,34,44,31,34,10,218,119,212,241,331,343,318,153,30,1739
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,6,6,0,0,0,29
SAL50536,24,19,14,12,3,0,86,0,9,17,18,14,6,0,0,58,28,84,72,57,40,28,12,4,329,21,36,34,38,59,35,17,4,247,53,92,69,85,99,71,37,17,519,30,13,13,8,7,3,0,0,65,0,3,0,10,11,12,3,0,45,83,111,81,104,113,86,41,19,627,0,0,0,0,0,0,0,3,13,47,48,85,64,78,94,108,121,646,180,306,309,293,323,262,179,156,2007
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
SAL50538,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,4,0,20,0,0,0,0,0,3,0,0,3,0,0,4,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,6,6,8,8,0,0,26,3,5,22,18,24,13,4,0,78
SAL50539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,7,0,0,0,15,0,0,10,8,3,5,0,0,22,5,12,15,13,7,11,0,0,64,7,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,9,12,15,14,13,8,0,0,73,0,0,0,0,0,0,0,0,5,6,7,9,13,0,3,3,3,45,17,25,28,38,22,22,3,4,166
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,13,0,0,5,0,0,0,0,0,8,5,4,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,16,11,4,0,0,0,60
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6
SAL50542,11,24,24,13,3,4,83,0,8,6,23,10,0,0,5,53,15,32,69,75,54,40,12,5,298,17,21,27,68,60,34,11,4,241,47,50,82,148,113,46,17,3,501,14,9,7,10,10,4,4,0,39,4,0,4,10,10,9,6,0,50,59,53,94,164,133,60,26,3,589,0,0,0,0,3,0,4,4,11,23,3,20,37,31,20,24,5,161,115,130,229,395,310,162,77,17,1436
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,12,0,3,12,0,14,8,3,0,40
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,6,7,8,0,0,21
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,15,0,17,26,17,9,4,6,0,77,0,6,8,13,15,6,6,0,51,7,22,31,25,18,14,7,0,124,9,3,0,0,0,0,0,0,10,4,0,0,0,5,4,0,0,13,18,25,27,29,20,22,7,0,150,0,0,0,0,0,0,0,0,3,0,10,10,9,3,12,11,0,60,27,61,76,63,48,43,35,0,354
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,17
SAL50550,50,25,11,9,0,0,153,4,27,14,13,9,0,0,0,65,53,209,164,106,52,32,11,0,635,37,130,123,102,62,47,11,0,511,155,277,251,197,153,118,47,13,1219,61,31,19,20,15,11,3,0,171,16,23,27,25,28,12,3,4,130,237,327,295,241,200,144,58,14,1520,6,8,8,10,16,9,3,0,55,84,108,102,87,55,74,52,7,568,424,863,763,583,406,311,140,24,3513
SAL50551,0,0,0,3,0,0,11,0,0,4,3,0,0,0,0,16,3,10,16,15,12,0,4,0,65,4,7,7,17,13,16,3,0,74,33,42,29,51,28,19,16,0,216,3,3,4,5,3,0,0,0,22,0,0,0,0,4,0,0,0,7,43,45,34,54,39,19,14,0,250,0,0,0,0,0,0,0,0,5,14,4,12,9,14,4,0,4,59,63,75,82,94,87,45,25,7,476
SAL50552,23,41,27,20,7,0,141,0,16,17,25,18,14,6,0,98,12,51,90,88,61,56,20,3,386,9,28,43,52,58,39,26,0,262,34,50,66,91,77,48,27,3,401,13,6,0,0,7,3,0,0,30,0,0,0,10,13,9,4,0,42,46,57,73,99,89,64,37,3,474,0,0,3,5,0,0,0,0,13,18,5,13,15,8,13,11,8,95,83,168,262,333,278,215,102,20,1467
SAL50553,4,5,3,7,0,0,28,5,4,7,0,3,0,0,0,21,9,78,57,35,26,8,3,0,220,11,53,35,33,22,14,0,0,178,64,140,126,86,87,44,16,3,568,29,23,4,6,4,0,0,0,60,0,12,8,9,14,0,6,0,50,93,170,142,106,108,46,19,6,684,0,3,0,7,4,3,0,0,15,18,33,20,27,20,24,5,4,141,129,339,274,206,186,102,38,14,1289
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,3,3,7,5,9,4,0,32
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10
SAL50556,127,29,6,7,3,0,344,3,24,11,11,7,5,4,0,56,38,257,183,47,22,27,6,0,574,21,69,80,26,15,20,8,13,256,24,62,45,19,13,20,6,0,198,12,7,8,3,0,4,0,0,28,0,13,4,9,3,5,5,0,46,40,74,57,24,21,35,9,8,263,0,9,6,0,0,4,0,0,25,16,37,34,15,11,23,15,13,161,129,632,494,149,88,117,50,34,1689
SAL50557,6,3,5,0,0,0,13,0,7,3,11,0,0,0,0,16,4,31,15,13,11,6,0,0,73,0,12,22,14,12,10,0,0,68,11,37,35,46,26,14,0,4,174,5,13,0,0,0,0,0,0,18,0,0,4,4,0,6,0,0,12,14,49,38,50,26,23,0,4,202,0,0,0,0,0,0,0,0,4,0,7,12,8,3,3,0,0,39,24,107,87,92,62,40,3,8,419
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,10,0,0,0,0,4,0,0,0,8,0,0,0,3,8,0,0,0,21,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,5,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,7,11,17,3,6,0,58
SAL50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,4,3,0,0,0,14,0,3,5,0,0,0,3,0,12,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,6,0,3,5,0,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,5,6,14,8,10,0,52
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,0,0,0,0,14
SAL50561,3,3,12,0,0,0,26,0,3,4,0,0,3,0,0,18,15,19,24,15,28,19,5,0,124,0,8,10,17,24,23,14,0,87,24,15,23,29,66,46,23,10,233,12,0,0,0,4,6,0,0,23,0,3,0,0,0,12,5,0,21,29,19,24,33,73,61,24,10,279,0,0,0,0,0,0,0,0,3,0,0,5,4,12,13,22,4,68,57,50,73,81,145,117,68,17,609
SAL50562,4,7,0,0,0,0,20,0,3,0,4,9,5,0,0,23,0,15,27,35,15,4,6,0,97,0,7,13,11,15,4,0,3,53,3,8,9,12,12,4,0,0,50,0,0,6,0,3,0,0,0,9,0,0,0,5,5,0,0,0,5,5,12,10,15,13,9,0,0,65,0,0,0,0,0,0,0,0,0,11,0,5,17,13,5,0,0,55,16,45,64,91,65,27,9,3,313
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,7,4,0,10,0,0,0,0,9,7,0,0,15,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,11,15,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,21,7,0,50
SAL50564,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,11,8,3,3,5,0,0,32,4,0,0,7,4,8,0,0,21,3,21,14,11,21,11,0,0,87,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,3,24,14,15,26,11,5,0,98,0,0,0,0,0,0,0,0,0,5,4,11,3,8,12,0,3,59,19,42,38,29,43,37,8,6,217
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,13
SAL50566,19,10,8,3,0,0,58,0,12,26,13,12,4,0,0,71,27,107,123,95,31,18,10,0,413,30,87,117,85,64,24,7,4,406,160,326,256,213,117,54,18,5,1145,54,24,8,6,8,4,5,0,106,12,23,8,17,12,3,3,0,75,221,367,275,239,137,61,27,5,1329,0,0,0,13,7,0,0,0,21,49,42,47,42,20,19,17,3,228,324,637,616,492,279,130,55,11,2533
SAL50567,5,0,4,5,7,0,23,0,0,0,3,7,3,0,0,11,0,4,7,5,16,28,3,0,61,0,0,0,0,7,12,8,0,26,3,3,0,4,10,0,3,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,4,13,4,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,17,3,9,10,16,41,53,24,3,168
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,5,0,0,0,0,11
SAL50569,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,8,3,0,4,0,0,0,27,0,0,5,0,3,3,0,0,18,5,8,11,8,15,12,0,0,68,0,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,0,3,6,8,15,8,15,17,0,0,77,0,0,0,0,0,0,0,0,3,13,3,5,13,19,22,8,6,88,26,25,36,18,47,47,12,6,216
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50571,42,35,34,27,23,0,186,0,4,17,21,32,11,11,0,99,18,45,116,123,91,95,47,10,552,7,20,44,73,74,68,56,11,356,35,38,55,88,82,52,41,3,395,13,8,5,6,0,3,3,0,44,0,4,6,16,10,22,0,5,53,46,46,61,107,94,81,42,9,490,0,0,0,8,6,8,5,0,32,10,0,11,11,6,22,15,11,99,89,141,296,385,342,319,203,51,1818
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,6,5,3,0,0,0,13
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,144,63,35,29,4,0,372,3,35,42,28,21,20,7,0,158,99,362,395,242,136,112,43,13,1404,100,253,326,200,193,121,66,17,1276,406,641,626,537,450,328,176,42,3197,131,69,58,39,30,16,0,0,352,27,43,58,58,53,21,34,10,312,563,762,735,642,531,365,213,51,3855,9,13,22,24,14,16,9,3,118,141,210,223,196,162,170,205,191,1493,918,1725,1890,1391,1090,833,557,278,8685
SAL50575,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,4,9,8,11,5,0,0,42,0,3,5,3,8,3,0,0,25,4,3,4,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,4,11,0,8,0,0,25,0,0,0,0,0,0,0,0,3,7,5,0,6,0,0,0,0,24,8,25,20,26,26,21,7,0,132
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,12,0,10,0,0,7,5,0,0,25
SAL50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,7,0,5,12,3,0,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,11,10,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,8,0,13,17,5,10,3,5,0,50
SAL50578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,5,5,4,5,6,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,11,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,15,6,3,13,15,20,7,3,0,64
SAL50579,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,7,0,20,0,0,0,5,4,12,3,0,26,0,3,3,5,18,16,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,3,3,5,23,25,13,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,22,0,10,8,15,33,53,28,6,152
