SAL_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
SAL50229,247,635,609,1998,25,3512,3,24,11,263,0,306,162,18,10,11,0,205,27,12,4,17,0,57,142,34,18,42,5,233,3492,546,563,1491,19,6112,257,4,17,6,0,285,77,0,3,12,0,92,183,39,31,127,0,387,12,7,5,11,0,32,12,0,0,3,0,17,234,5,7,8,0,255,702,99,46,319,11,1183,125,59,34,131,6,352,7,0,4,4,0,12,3,11,0,9,0,27,15,7,0,5,0,29,27,3,3,7,0,38,387,43,23,18,7,473,150,51,25,10,0,238,62,7,5,25,0,102,19,3,0,8,0,33,54,0,7,0,0,65,722,114,105,316,4,1261,9,0,0,4,0,12,319,15,11,0,0,344,47,9,4,18,0,77,7,7,0,8,0,18,35,5,4,0,0,39,110,4,16,13,0,142,1405,97,117,88,32,1744,77,12,4,49,399,546,7105,1046,940,3450,486,13026
SAL50230,319,1091,915,4464,33,6814,6,48,34,483,6,578,172,7,20,23,3,216,20,8,3,41,0,74,303,102,69,185,0,658,2666,920,844,3367,44,7845,289,9,21,8,5,325,52,16,6,12,0,91,127,47,35,207,8,423,12,9,3,18,0,43,11,4,7,10,0,27,662,17,4,17,0,705,432,97,82,583,0,1197,138,83,48,364,0,640,13,0,4,0,0,18,11,5,0,5,0,20,3,0,0,0,0,11,6,8,0,3,0,18,286,56,40,17,3,398,175,90,35,26,5,332,33,12,3,33,0,86,5,4,3,11,0,24,26,9,0,0,3,37,528,152,147,590,4,1427,10,0,0,0,0,18,269,32,20,13,3,341,50,3,8,7,0,61,23,5,0,5,0,34,17,0,0,0,4,22,79,21,22,30,0,155,2081,157,146,180,5,2571,92,15,16,71,441,640,7141,1736,1443,7337,543,18193
SAL50231,61,270,227,2232,27,2813,0,63,14,1126,35,1233,60,14,7,34,0,122,22,7,4,17,0,49,80,28,14,40,0,163,796,244,198,1915,36,3190,104,0,10,10,0,120,42,4,4,13,5,61,95,23,10,157,3,291,8,7,3,20,0,42,4,0,0,6,0,13,49,0,3,3,0,55,173,58,35,587,4,863,135,37,15,128,0,318,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,5,0,11,3,3,0,10,0,16,40,6,3,0,0,46,38,14,0,4,4,63,26,7,0,19,0,53,9,0,0,7,0,18,0,0,0,0,0,0,196,57,44,521,5,828,3,0,0,0,0,6,27,4,3,0,0,39,27,0,9,7,0,48,4,0,4,0,0,10,14,0,0,0,0,14,28,3,8,21,0,66,306,59,44,187,18,603,27,6,0,47,1490,1575,1910,539,400,4932,1585,9365
SAL50232,0,0,4,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,17,0,24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,26,0,42
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL50234,0,13,14,53,0,85,0,3,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,10,3,41,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,14,15,44,21,18,97,16,193
SAL50235,33,112,91,430,9,685,0,3,6,77,4,85,9,0,0,0,0,16,3,3,0,0,0,7,18,5,7,11,0,35,413,104,100,346,9,973,50,0,0,0,0,48,5,0,4,5,0,9,28,6,0,27,0,65,5,0,0,5,0,3,0,0,0,0,0,0,11,0,5,0,0,13,51,10,10,83,0,158,15,7,0,24,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,24,0,0,0,0,25,18,0,3,0,0,23,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,93,21,19,71,0,199,6,0,0,0,0,6,12,3,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,27,4,0,5,0,33,111,24,12,12,0,162,10,0,0,8,86,108,782,176,150,754,103,1964
SAL50236,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,27,0,45
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL50238,0,0,0,25,0,25,0,0,0,391,8,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,16,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,18,24,11,9,0,449,24,493
SAL50239,0,0,0,14,0,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,4,21,8,38
SAL50240,75,189,200,948,26,1445,5,15,8,198,12,237,55,0,3,5,3,65,0,0,0,7,0,8,61,21,15,27,0,126,651,210,181,741,26,1805,92,0,3,3,0,106,12,4,5,0,0,26,39,10,9,41,0,99,10,4,4,0,0,21,5,3,0,4,0,10,54,3,4,0,0,62,122,44,22,167,4,358,30,19,3,59,0,112,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,4,70,8,6,3,0,81,33,14,11,6,8,65,17,3,0,0,0,23,6,0,0,0,0,11,8,0,0,0,0,10,144,46,42,150,3,387,4,3,0,0,0,11,21,4,0,0,0,29,22,0,0,9,0,30,0,0,0,0,0,3,14,0,0,0,0,19,18,7,4,10,0,47,533,43,46,43,5,677,24,5,0,14,220,259,1698,381,322,1664,285,4353
SAL50241,0,0,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,26,3,38
SAL50242,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,12
SAL50243,0,0,4,11,0,17,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,6,62,4,71
SAL50244,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,8,0,10,7,0,24
SAL50245,492,966,829,3674,51,6017,6,27,20,209,74,336,6115,63,110,54,31,6385,47,9,14,50,0,123,242,62,42,141,0,488,3388,910,673,2953,43,7969,382,3,27,6,0,424,72,9,0,14,0,106,262,47,36,213,6,570,28,10,12,28,0,80,20,4,8,9,0,48,3308,40,39,57,5,3438,687,146,87,568,6,1495,465,174,94,464,0,1202,319,5,5,3,0,330,77,18,11,5,0,113,14,0,0,7,0,21,25,11,3,9,0,41,212,18,18,14,5,268,138,51,26,3,0,223,125,23,18,40,0,214,58,0,8,6,0,67,53,3,0,0,0,55,755,179,133,704,16,1777,48,3,6,7,0,64,488,40,37,7,0,578,108,8,4,8,3,129,255,0,0,0,0,264,199,5,9,0,0,217,134,13,16,30,0,187,6797,297,297,280,27,7689,257,12,13,52,1712,2048,22069,1834,1487,6621,1961,33972
SAL50246,116,117,92,424,9,760,4,3,9,70,0,86,1039,9,13,6,4,1067,13,0,0,9,0,27,34,3,3,17,0,54,429,101,73,398,21,1029,254,3,18,4,0,280,14,0,0,5,0,19,32,6,5,40,0,79,6,4,0,3,0,11,4,0,0,0,0,4,732,8,0,8,0,748,82,16,6,98,0,200,138,12,13,73,0,240,103,0,0,0,0,109,4,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,34,0,0,0,0,36,18,4,7,0,0,21,21,0,0,0,0,25,3,0,0,0,0,6,19,0,0,0,0,19,53,18,7,78,0,167,10,0,0,0,0,10,25,0,5,0,0,32,17,0,4,3,0,23,35,0,0,0,0,35,72,0,0,0,0,74,12,4,0,3,0,17,2228,42,48,23,25,2367,93,4,3,8,434,538,5000,229,186,848,489,6746
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50248,3,18,22,141,3,183,0,0,5,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,53,21,26,144,0,249,0,0,0,0,0,0,3,0,0,0,0,5,9,0,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,40,0,59,6,4,0,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,12,52,0,77,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,7,3,7,0,34,5,0,0,7,8,20,125,36,38,320,13,531
SAL50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11
SAL50250,0,11,5,73,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,9,0,22,62,16,13,74,4,155,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,0,19,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13,0,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,13,4,4,0,0,15,0,0,0,0,5,10,107,28,20,143,11,301
SAL50251,15,127,116,866,13,1133,0,4,12,75,0,91,4,0,0,7,0,10,3,0,0,8,0,10,35,5,12,31,0,84,261,113,102,723,6,1207,3,0,0,0,0,4,11,3,0,8,0,24,19,7,9,51,0,86,0,0,0,3,0,3,0,0,0,0,0,0,7,3,0,0,0,6,48,16,11,127,4,203,13,5,5,60,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,3,7,0,0,11,10,10,0,4,0,29,6,0,0,3,0,10,0,0,0,4,0,5,0,0,0,0,0,0,50,26,21,146,0,249,0,0,0,0,0,0,23,3,5,0,0,29,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,0,26,55,24,3,22,0,101,4,0,0,14,97,120,450,209,176,1512,116,2471
SAL50252,6,4,8,40,0,60,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4,31,0,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,15,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,3,22,6,6,75,13,127
SAL50253,0,3,3,31,0,46,0,0,0,8,0,8,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,22,0,53,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,119,123,52,6,4,62,119,241
SAL50254,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,15,10,26
SAL50255,6,23,30,103,5,161,0,0,0,5,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,13,92,12,21,57,3,181,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,0,34,15,0,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,25,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,23,3,3,0,0,32,8,0,0,0,28,35,179,26,39,146,31,435
