SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL50011,141,27,23,15,8,22,21,3,0,274,31,6,4,4,0,4,6,0,0,60,21,20,8,4,4,3,8,6,0,88,7,21,18,9,3,12,29,12,3,119,10,14,12,8,5,4,27,15,7,99,14,23,17,20,10,7,31,3,0,129,3,35,38,24,14,12,19,0,0,157,15,34,79,51,35,24,6,0,0,250,5,38,126,90,57,28,10,0,0,354,0,20,115,106,59,32,6,0,0,351,0,11,105,100,68,32,10,0,0,330,0,9,85,82,51,22,5,0,0,254,0,10,167,205,120,56,5,0,0,566,0,0,34,59,43,10,0,0,0,153,0,0,39,47,42,14,0,0,0,136,16,17,59,57,49,30,3,4,0,231,271,294,935,873,580,325,190,63,14,3549,134,16,123,111,52,62,30,3,0,531,67,10,35,28,7,6,11,0,0,158,29,24,35,25,17,20,16,6,0,172
SAL50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,8,0,0,0,0,4,0,0,0,19,12,0,0,0,0,0,0,0,0,11,0,0,3,0,0,4,0,0,0,10,0,0,5,0,0,6,9,5,0,19,0,0,0,0,0,0,3,3,0,9,0,0,0,4,0,0,4,6,0,12,5,0,0,0,0,0,0,0,0,12,0,5,0,0,0,5,3,0,0,13,0,0,4,0,6,8,8,0,0,25,0,0,0,0,5,0,3,0,0,10,0,0,0,9,3,6,7,0,0,20,0,0,0,3,9,0,0,0,0,20,0,0,5,14,19,11,0,0,0,52,0,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9,31,15,24,36,44,55,37,9,3,251,3,4,0,5,0,12,6,0,0,32,0,0,0,3,0,3,3,0,0,14,5,0,0,0,5,8,0,0,0,17
SAL50014,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,4,5,0,10,7,7,13,7,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,3,0,0,0,3,0,0,0,0,9,7,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,9,4,0,0,0,0,3,0,0,0,12,4,0,4,0,3,4,7,0,0,21,0,0,3,0,0,0,4,0,0,7,0,0,4,0,0,8,0,0,0,15,0,3,0,0,4,5,0,0,0,18,0,4,0,4,9,8,0,0,0,24,0,0,3,0,0,0,4,0,0,12,0,0,0,3,3,5,0,0,0,15,0,0,5,10,12,11,0,0,0,32,0,0,0,3,4,0,0,0,0,18,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,15,23,15,21,42,38,44,33,8,0,226,10,0,0,9,4,5,4,3,0,20,5,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,4,0,0,10
SAL50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,4,4,8,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,8,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,4,6,0,10,0,0,0,0,0,0,6,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,10,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0,0,3,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,7,0,0,0,11,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,6,0,0,0,0,3,5,0,6,0,7,6,11,17,16,22,34,21,6,0,131,0,0,3,3,0,6,4,0,0,20,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,84,29,18,7,13,11,24,8,7,206,56,12,7,5,5,7,10,5,3,111,18,29,8,3,0,6,21,13,0,99,10,9,7,6,3,12,22,15,10,93,0,13,4,4,4,13,20,17,8,89,6,18,18,7,3,12,29,8,4,113,5,26,14,6,3,12,33,24,3,127,3,11,17,10,5,16,29,30,9,128,4,23,42,27,17,24,32,24,9,202,0,9,30,15,23,27,18,15,4,145,0,6,47,19,15,29,18,14,9,151,0,8,33,28,22,34,29,8,0,160,0,7,59,68,70,68,45,20,0,340,0,0,12,34,23,32,23,11,0,137,0,0,28,169,195,135,73,22,3,629,4,14,18,24,23,26,14,12,6,140,192,216,360,437,437,459,434,249,74,2861,73,7,28,65,41,55,56,25,5,360,62,8,3,12,16,17,18,14,3,141,28,28,11,15,17,13,28,8,9,163
SAL50023,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,0,0,0,29,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,64,17,4,7,7,12,19,7,0,144,33,12,3,4,3,7,7,0,0,69,17,10,11,0,0,11,11,8,0,76,3,11,9,0,6,5,15,13,7,68,0,18,6,0,7,3,6,6,7,56,4,10,5,3,5,10,23,10,4,80,0,19,7,0,8,7,19,17,0,77,3,7,11,8,9,9,23,14,0,95,0,18,16,10,12,18,28,14,6,111,0,8,15,18,17,15,20,12,5,110,0,0,20,21,19,19,22,4,3,104,0,0,12,22,11,12,10,4,0,70,0,6,47,75,58,45,22,3,0,259,0,0,13,36,23,20,8,0,0,98,0,0,14,77,101,52,8,3,0,260,5,9,9,15,17,6,5,5,0,69,140,163,192,302,308,248,239,126,33,1749,52,5,12,29,25,34,32,18,3,216,43,8,6,19,11,12,15,8,0,122,22,15,10,12,12,9,22,7,5,116
SAL50025,8,0,0,0,0,7,0,0,0,16,3,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,8,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,0,0,10,0,0,0,6,0,0,10,0,0,14,0,3,0,0,3,0,0,0,0,10,0,0,3,4,4,4,3,0,0,19,0,0,0,0,5,7,0,0,0,12,0,0,0,0,4,3,0,0,0,12,0,0,0,0,8,3,0,0,0,17,0,0,3,9,12,12,3,0,0,40,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,0,0,0,10,3,0,0,0,9,0,3,0,0,20,22,12,18,31,48,56,36,9,0,226,5,4,0,0,5,6,8,0,0,27,3,0,0,3,3,0,4,0,0,14,0,3,0,0,0,0,5,3,0,14
SAL50026,158,34,46,26,23,44,37,28,4,402,49,18,9,8,9,13,21,3,0,127,53,41,46,36,44,29,54,29,12,340,9,20,75,45,68,78,126,98,23,541,11,16,55,33,39,54,140,73,18,444,20,37,47,40,35,45,75,52,12,370,9,48,67,32,41,38,35,21,12,311,8,64,127,83,73,78,35,16,3,496,3,35,137,116,110,90,27,8,0,521,3,20,81,82,76,63,24,4,0,350,0,12,53,73,48,50,10,3,0,260,0,8,38,55,34,42,4,0,0,186,0,13,39,65,48,51,4,0,0,225,0,0,6,9,12,4,0,0,0,41,0,4,10,11,12,5,7,0,0,45,49,65,115,83,87,73,47,46,26,592,367,436,941,791,774,764,662,385,122,5242,140,33,84,60,65,81,45,29,23,554,60,16,30,24,28,21,17,0,0,195,53,50,63,54,43,68,52,22,3,414
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,7,0,0,0,27,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,5,10,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,36,6,6,4,7,14,15,5,0,89,19,3,0,0,0,0,10,0,0,38,3,3,0,0,0,3,11,4,0,28,6,0,5,7,6,9,17,14,0,63,0,0,5,6,0,7,16,17,0,51,8,10,3,6,9,6,18,10,0,62,0,6,14,5,0,9,9,14,0,65,0,13,22,8,9,10,13,10,4,83,3,7,25,7,12,14,17,9,0,94,0,4,17,22,10,20,6,3,0,85,0,4,18,16,14,21,8,3,0,84,0,7,12,16,17,19,4,5,0,76,0,0,33,44,55,37,20,3,0,192,0,0,8,15,15,20,3,0,0,63,0,0,18,28,38,35,9,5,0,131,5,3,23,18,23,22,15,22,16,152,84,76,211,196,216,245,189,110,35,1354,23,21,13,6,13,34,21,6,3,145,10,10,3,6,4,6,12,0,0,45,7,3,4,8,7,5,11,7,0,70
SAL50032,30,6,7,7,5,5,5,4,4,74,11,6,0,3,0,0,0,0,0,20,0,10,0,3,0,5,11,3,0,32,4,4,3,6,0,5,24,24,8,69,5,6,3,4,4,5,21,18,5,72,5,6,8,0,4,10,15,14,5,71,7,10,10,4,7,5,0,10,5,61,5,15,17,17,13,7,8,3,0,84,0,7,26,18,28,6,6,3,0,102,0,7,13,14,27,12,10,0,0,84,0,0,20,20,15,14,0,5,0,76,0,0,21,12,17,11,0,0,0,65,0,3,28,32,30,26,0,0,0,122,0,0,9,10,5,3,0,0,0,28,0,0,5,9,13,7,5,0,0,36,0,3,12,3,9,18,3,4,8,61,62,85,180,172,177,137,111,94,37,1051,27,8,11,27,9,21,11,5,5,123,7,4,3,3,0,5,5,3,0,31,3,5,10,10,5,5,10,14,0,63
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,21,0,3,0,0,4,5,0,0,45,3,0,3,0,0,0,0,0,0,9,11,5,3,0,3,4,3,7,0,41,0,0,6,4,0,12,6,9,0,43,0,3,0,5,8,11,13,6,0,39,0,8,5,0,4,6,6,7,4,41,4,3,3,4,0,5,3,0,0,25,0,13,10,6,5,4,3,0,0,38,0,9,19,3,7,5,0,3,0,48,0,0,11,7,4,3,0,0,0,31,0,0,3,7,9,7,0,0,0,35,0,0,3,6,9,3,0,0,0,32,0,0,21,32,20,9,3,0,0,78,0,0,10,5,0,3,0,0,0,22,0,0,7,6,8,0,0,0,0,22,3,0,17,11,8,6,4,3,0,60,45,39,119,99,92,77,65,35,10,596,10,0,4,6,4,4,3,4,0,40,3,0,7,0,0,0,0,0,0,13,4,6,9,0,3,8,4,6,0,33
SAL50035,96,16,3,8,8,22,16,14,7,193,60,12,0,3,0,4,8,9,4,96,19,18,0,0,5,4,7,6,5,75,9,18,6,5,0,7,17,19,13,93,4,19,4,0,0,9,21,20,9,96,15,13,15,5,5,7,28,23,7,115,10,17,13,0,5,8,21,15,5,104,4,22,12,8,15,16,24,23,5,122,3,9,19,13,24,25,28,14,7,138,0,10,41,15,32,31,20,9,3,160,0,4,28,24,25,35,27,6,7,147,0,9,25,24,30,29,18,12,3,138,0,4,32,77,102,74,26,10,9,330,0,0,14,33,47,22,12,0,4,141,0,0,13,121,169,116,29,11,3,473,0,5,11,15,24,29,14,13,4,120,219,176,241,359,504,429,317,200,92,2533,145,6,12,40,40,54,36,19,3,357,81,11,9,13,15,11,11,9,5,159,32,23,6,10,13,15,22,12,12,144
SAL50036,162,24,12,9,16,20,21,4,5,279,95,19,3,0,0,4,12,0,0,139,47,19,15,8,9,8,17,15,0,135,22,29,16,6,11,19,25,30,5,162,14,17,5,16,17,6,24,19,3,125,17,41,16,3,14,13,29,11,3,149,14,50,14,20,15,18,11,10,0,162,13,42,38,28,28,33,16,5,0,205,14,40,82,46,63,48,13,5,0,294,0,22,53,57,75,48,10,3,0,265,6,16,44,68,111,45,6,0,0,291,0,4,58,68,72,41,6,0,0,257,0,4,85,187,222,92,11,0,0,598,0,0,15,52,43,20,0,0,0,135,0,0,10,69,87,23,4,0,0,195,4,20,22,33,32,11,12,0,0,139,407,344,493,676,813,449,220,104,22,3534,134,18,33,84,58,57,39,15,0,434,114,15,14,27,20,16,7,0,0,214,59,45,14,28,19,14,20,9,3,215
SAL50037,86,16,11,7,10,12,10,0,0,165,39,3,0,0,3,0,5,0,0,60,20,15,5,4,0,0,6,11,0,72,7,6,3,6,0,7,13,9,0,55,7,13,6,0,5,0,10,10,5,57,4,10,14,8,7,4,8,10,3,74,14,14,13,14,10,6,10,4,0,85,6,15,20,21,12,12,13,0,0,114,0,13,43,45,36,7,14,0,0,164,0,9,45,48,29,21,5,0,0,161,0,8,38,77,42,17,3,0,0,189,0,6,40,86,40,18,5,0,0,194,0,4,91,211,122,38,7,0,0,470,0,3,18,57,42,9,0,0,0,122,0,0,15,84,53,19,0,0,0,167,8,8,20,35,14,7,11,5,13,115,198,157,394,708,421,189,125,57,21,2268,74,21,55,82,24,35,18,5,3,315,51,10,9,26,15,12,9,0,0,127,22,11,18,24,10,9,11,10,0,130
