SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50411,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,3,11,17,28,29,7,0,0,98
SAL50412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,20,10,9,0,0,68
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50414,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,12,5,6,8,0,0,0,55
SAL50415,0,7,13,19,8,0,0,0,0,50,5,5,16,26,17,6,0,0,0,80,98,91,405,487,375,211,37,0,0,1706
SAL50416,0,6,3,3,0,0,0,0,0,12,0,0,0,6,4,12,0,0,0,22,33,30,73,105,122,149,44,3,0,558
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,9,0,0,0,33
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50419,3,4,11,11,8,11,3,0,0,48,6,5,5,4,14,15,6,3,0,63,93,71,201,274,290,255,70,17,0,1265
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,0,0,0,17
SAL50421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,4,10,8,0,0,41
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,7,6,44,37,19,27,7,0,0,149,8,15,55,55,40,29,10,0,0,210,264,390,1309,1241,1038,695,181,18,0,5125
SAL50424,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,20,17,38,36,23,26,3,0,172
SAL50425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,5,4,0,0,19
SAL50426,5,0,6,4,7,5,0,0,0,32,3,4,8,3,3,4,5,0,0,32,61,52,194,171,198,116,31,0,0,826
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,15
SAL50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,17
SAL50430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,5,5,3,0,35
SAL50431,5,11,22,14,19,19,0,5,0,95,6,9,9,19,29,32,9,3,6,125,154,233,400,443,607,619,160,30,3,2641
SAL50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,17
SAL50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,10
SAL50434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,17
SAL50435,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,8,15,12,29,35,8,0,0,121
SAL50436,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,4,9,13,18,24,10,0,0,94
SAL50437,0,5,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,5,25,18,23,33,4,3,0,117
SAL50438,17,34,29,54,67,38,14,0,0,257,27,19,36,65,71,48,12,7,0,286,553,552,974,1940,2033,1289,466,66,3,7877
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3
SAL50441,6,0,22,26,30,14,6,0,0,109,8,19,13,35,34,18,14,0,0,137,201,136,523,860,751,458,162,19,0,3109
SAL50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,23,16,12,11,9,0,0,70
SAL50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,3,0,0,22
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,19
SAL50446,0,0,3,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,0,13,14,9,41,39,55,53,28,3,0,237
SAL50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,5,5,11,0,0,42
SAL50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,11
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,3,0,17
SAL50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,7,13,8,3,5,0,53
SAL50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,4,4,0,21
SAL50452,3,12,20,14,14,16,10,0,0,89,5,8,9,15,12,15,4,0,0,66,115,184,361,320,388,356,110,10,0,1854
SAL50453,5,22,33,35,22,12,7,0,0,131,3,20,85,46,30,9,8,3,0,204,114,399,1116,812,482,320,72,5,0,3319
SAL50454,3,4,3,6,3,6,0,0,0,23,0,0,0,5,0,3,8,0,0,13,15,14,69,83,74,76,28,0,0,359
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,19
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50457,7,16,21,21,30,16,7,0,0,121,5,15,22,30,43,25,12,3,0,142,250,317,592,763,993,820,255,32,0,4016
SAL50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,7,3,3,0,0,25
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,9,0,0,25
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,8
SAL50464,3,29,76,36,24,20,8,0,0,191,6,32,120,75,41,47,4,4,0,333,111,677,2714,1585,935,817,269,50,3,7173
SAL50465,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,17,23,28,27,9,3,0,123
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11
SAL50467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,8,7,12,29,13,0,0,75
SAL50468,9,21,62,38,46,22,14,0,0,199,0,16,57,58,43,21,10,0,0,210,217,603,1820,1455,1086,663,163,20,0,6036
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,8,0,6,0,15
SAL50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,13
SAL50471,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,8,8,14,15,8,4,0,70
SAL50472,5,13,46,45,37,19,3,5,0,172,9,21,36,28,31,21,3,0,0,146,267,361,796,865,838,653,133,17,0,3929
SAL50473,0,14,22,16,18,10,3,0,0,88,0,0,17,22,26,11,0,0,0,85,89,133,418,442,343,289,66,9,0,1792
SAL50474,3,5,19,20,19,12,9,0,0,87,3,10,20,20,19,18,3,0,0,91,116,164,431,557,492,465,135,10,0,2370
SAL50475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,3,0,0,26
SAL50476,0,6,39,18,9,4,0,0,0,81,0,10,30,18,18,4,0,0,0,76,82,199,676,453,311,135,37,0,0,1888
SAL50477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,22,11,3,9,4,0,0,71
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,9
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4
SAL50480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,15,15,19,10,0,0,69
SAL50481,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,5,0,0,12,12,3,18,27,46,41,32,0,0,175
SAL50482,32,71,118,141,94,47,15,4,0,518,44,71,148,150,129,52,20,4,0,617,848,1111,2559,3079,2515,1349,253,19,5,11737
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,3,0,0,16
SAL50484,0,4,22,20,10,9,0,0,0,68,0,14,28,18,15,10,0,0,0,94,66,154,491,478,340,219,44,8,0,1796
SAL50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,11
SAL50486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,5,17,23,16,0,0,80
SAL50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,16,9,11,4,0,0,56
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SAL50491,4,4,21,8,19,9,9,0,0,72,5,9,14,9,15,5,10,0,0,67,93,143,306,317,346,396,130,14,0,1744
SAL50492,0,3,7,7,9,5,0,0,0,35,0,8,3,5,4,11,0,0,0,36,51,69,183,152,158,189,45,9,3,856
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,5,0,0,24
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,0,0,14
SAL50497,7,4,12,7,13,0,0,0,0,51,4,9,31,18,8,15,0,0,0,94,96,138,413,367,320,218,49,6,0,1596
SAL50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,12,0,0,0,24
SAL50499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,9,0,0,28
SAL50500,5,8,15,21,21,13,8,0,0,87,10,5,13,18,24,13,8,0,0,97,137,204,382,368,492,506,130,15,0,2226
SAL50501,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,10,10,28,41,6,5,0,117
SAL50502,0,0,21,23,21,13,3,0,0,79,3,14,21,16,15,15,11,0,0,94,98,195,473,503,382,330,108,6,0,2100
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50508,0,0,4,3,9,0,0,0,0,15,0,0,5,0,0,5,0,0,0,14,12,32,133,82,71,60,22,0,0,418
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,8,21,13,12,29,20,5,0,0,112,13,14,18,25,34,26,9,3,0,146,338,337,460,875,1254,894,215,29,6,4409
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,6,25,21,26,36,21,3,0,131
SAL50513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,8,8,5,3,0,42
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11,3,0,0,0,20
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,8,0,0,0,28
SAL50517,0,0,10,5,0,0,0,0,0,22,0,0,10,9,8,12,0,0,0,41,31,39,94,83,111,113,24,0,0,491
SAL50518,16,30,81,63,51,40,10,0,0,294,13,38,78,62,57,47,13,0,3,316,304,588,1456,1492,1259,1017,292,12,3,6420
SAL50519,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,22,49,34,42,17,0,0,0,163
SAL50520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,29,43,51,38,22,3,0,205
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,7,0,0,0,0,22
SAL50522,4,20,38,27,26,25,4,0,0,154,9,9,59,40,46,34,7,5,0,214,161,447,1307,1023,925,847,281,43,6,5050
SAL50523,4,0,0,3,4,3,0,0,0,19,0,5,0,0,0,4,0,0,0,12,23,34,47,46,70,74,29,0,0,326
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7
SAL50525,0,0,6,0,4,0,0,0,0,13,0,3,0,3,8,0,3,0,0,22,17,21,33,50,90,72,17,3,0,300
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,5,0,0,25
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,17,16,4,0,0,68
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,19,15,16,9,0,0,0,64
SAL50529,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,33,167,112,35,11,0,0,0,0,356
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,26
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,0,0,24
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9
SAL50533,6,9,8,9,24,18,0,0,0,68,0,3,5,0,6,8,3,0,0,34,109,78,111,194,331,267,72,4,0,1155
SAL50534,4,9,4,7,19,12,8,0,0,63,0,4,14,6,10,12,8,0,0,65,97,105,213,268,392,381,115,5,0,1579
SAL50535,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,11,0,0,0,35
SAL50536,3,11,4,12,3,11,9,0,0,66,6,6,8,6,9,6,4,0,0,41,97,130,251,221,247,257,83,14,0,1309
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,10
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,17
SAL50539,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,10,16,15,34,30,38,37,17,0,0,185
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,6,3,4,0,0,44
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,11,3,6,15,17,21,3,0,0,80,0,9,3,12,16,19,4,0,0,72,109,118,134,234,446,334,94,28,3,1490
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,4,0,0,38
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,14
SAL50545,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,12,7,0,0,33
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,0,0,0,4,0,4,0,0,0,5,0,3,0,4,0,8,0,0,0,19,16,23,68,102,77,78,20,9,0,399
SAL50549,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,19
SAL50550,9,26,52,38,34,14,5,0,0,180,11,34,59,75,69,29,12,3,0,284,157,406,909,856,730,473,127,13,0,3666
SAL50551,0,3,0,3,4,4,3,0,0,25,4,0,0,5,9,0,0,0,0,19,43,47,85,94,134,101,29,5,0,526
SAL50552,0,4,10,9,15,10,0,0,0,67,4,14,6,11,16,10,6,0,0,63,103,99,169,268,370,299,82,11,0,1409
SAL50553,0,13,19,13,6,8,0,0,0,59,4,6,22,16,23,7,0,0,0,68,81,122,392,313,291,252,43,5,0,1506
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,15
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,14
SAL50556,0,0,10,10,5,0,0,0,0,38,0,3,34,23,10,5,4,0,0,83,28,158,640,476,146,69,33,0,0,1557
SAL50557,5,3,5,5,8,7,0,0,0,21,0,0,6,5,0,0,3,0,0,19,42,34,122,101,107,85,29,0,0,527
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,11,18,20,4,0,0,69
SAL50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,9,10,7,3,4,0,49
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,3,3,0,0,0,25
SAL50561,6,10,3,4,8,4,3,0,0,35,0,3,0,4,5,7,7,0,0,31,50,87,59,82,114,178,56,9,0,631
SAL50562,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,20,24,14,45,63,92,56,14,0,0,301
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50564,0,0,0,0,0,0,0,0,0,8,0,0,8,3,0,0,0,0,0,13,3,16,50,53,39,43,36,3,0,236
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,6,0,0,0,15
SAL50566,4,10,45,26,24,12,0,0,0,110,16,14,33,28,34,14,4,0,0,142,226,322,699,681,565,316,55,5,0,2869
SAL50567,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,9,9,0,11,12,18,36,18,3,0,106
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,0,23
SAL50569,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,10,6,14,24,42,26,51,22,8,0,197
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15
SAL50571,5,7,5,14,19,10,6,0,0,67,4,3,12,7,19,11,8,0,0,60,93,105,159,311,434,363,132,25,0,1617
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,17
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,12,39,92,105,81,51,23,0,0,407,31,63,136,135,111,81,18,4,0,574,435,868,1816,2041,1729,1314,360,31,0,8597
SAL50575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,6,15,23,35,29,11,0,0,124
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,4,0,6,0,0,22
SAL50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,11,21,15,6,7,0,72
SAL50578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,8,16,11,26,4,0,0,73
SAL50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,14,5,22,37,19,5,0,101
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,7,3,0,0,37
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,7,3,4,0,37
SAL50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,4,12,20,28,26,35,4,0,0,128
SAL50583,14,14,33,22,23,27,5,0,0,147,10,21,34,35,26,26,5,0,0,151,215,342,634,625,760,708,157,14,0,3453
SAL50584,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,7,0,0,0,24
SAL50585,0,3,7,14,13,6,0,0,0,56,6,10,8,14,13,18,6,4,0,78,85,98,202,259,266,258,65,17,0,1246
SAL50586,0,0,4,6,0,0,0,0,0,5,0,0,0,3,4,4,0,0,0,9,8,9,16,28,46,45,5,0,0,164
SAL50587,6,17,47,51,45,23,22,4,0,225,17,4,44,48,41,37,13,3,0,195,310,327,918,1252,1148,714,283,32,0,4988
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,8
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,5,0,0,25
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,20
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,3,18,3,0,0,52
SAL50594,4,0,5,5,5,5,7,0,0,33,3,0,4,8,9,0,0,0,0,24,60,69,146,193,248,194,59,10,0,972
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,0,0,0,20
SAL50597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,18
SAL50598,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,7,15,9,0,0,0,35
SAL50599,9,4,15,18,23,11,3,0,0,84,3,8,5,31,31,21,0,8,0,104,181,181,335,695,714,398,111,19,0,2624
SAL50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,7,3,0,0,18
SAL50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,5,3,6,3,0,0,32
SAL50602,0,0,3,0,0,4,0,0,0,10,0,0,5,8,6,4,3,0,0,28,9,32,102,81,64,59,14,0,0,362
SAL50603,18,20,45,37,58,44,14,0,0,236,16,22,40,59,54,42,21,7,0,259,491,527,925,1258,1568,1340,342,42,0,6489
SAL50604,0,0,5,0,0,7,0,0,0,8,3,0,0,0,0,3,0,0,0,5,16,16,24,22,32,36,12,0,0,152
SAL50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,9,0,0,0,29
SAL50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,13
SAL50607,3,14,22,35,25,18,3,0,0,126,5,13,31,39,29,20,8,0,0,136,125,189,576,655,537,369,140,11,0,2598
SAL50608,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,4,8,15,16,8,4,0,0,0,51
SAL50609,9,30,49,51,34,38,12,0,0,218,14,25,68,90,57,37,22,0,0,312,227,527,1386,1299,1065,781,231,16,0,5525
SAL50610,3,18,53,46,26,10,4,0,0,160,3,13,71,67,32,10,3,0,0,198,133,356,1214,1326,629,297,56,0,0,4017
SAL50611,3,11,9,13,10,7,4,0,0,63,4,3,9,7,8,10,0,0,0,45,58,112,350,319,255,191,52,9,0,1342
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,13,12,0,0,0,48
SAL50613,7,18,53,77,38,12,0,0,0,206,11,18,79,110,44,23,3,0,0,288,310,377,1461,2296,1092,550,102,8,0,6211
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,7,4,4,0,30
SAL50615,5,0,6,7,14,10,0,0,0,42,4,4,9,14,22,9,4,0,0,64,89,102,344,315,336,251,82,17,0,1539
