SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL50773,129,273,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,282,36,..,173,282
SAL50774,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,..,16,28
SAL50775,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,62,6,..,26,62
SAL50776,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,15,39,8,..,18,39
SAL50777,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,33,..,47,16
SAL50778,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,..,4,22
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50780,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,18,49,9,..,25,49
SAL50781,1122,3332,151,306,27,55,182,356,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1306,3697,103,..,1407,3697
SAL50782,369,849,27,38,0,0,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,889,50,..,450,889
SAL50783,100,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,196,54,..,159,196
SAL50784,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,42,3,..,26,42
SAL50785,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,105,24,..,81,105
SAL50786,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,15,..,37,47
SAL50787,104,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,242,38,..,140,242
SAL50788,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,96,9,..,47,96
SAL50789,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,0,..,21,36
SAL50790,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,3,..,25,45
SAL50791,47,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,109,10,..,58,109
SAL50792,131,269,4,7,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,131,284,42,..,181,284
SAL50793,28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,70,9,..,30,70
SAL50794,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,..,5,20
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,..,3,7
SAL50796,23,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,123,0,..,29,123
SAL50797,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52,0,..,15,52
SAL50798,26,44,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,24,..,49,43
SAL50799,1031,3130,194,459,28,73,225,527,117,261,0,0,0,0,0,0,0,0,117,261,125,205,4,3,0,3,46,134,178,342,55,142,1608,4404,357,..,1963,4404
SAL50800,11,31,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,6,9,0,0,17,50,6,..,25,50
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50802,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,12,27,6,..,14,27
SAL50803,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,..,7,4
SAL50804,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,..,4,0
SAL50805,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,..,3,8
SAL50806,197,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,198,542,17,..,213,542
SAL50807,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,..,5,16
SAL50808,154,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,5,0,0,8,15,3,9,170,632,30,..,198,632
SAL50809,28,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,0,4,0,0,0,0,25,44,0,0,53,157,16,..,75,157
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50811,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,3,..,25,48
SAL50812,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,..,8,7
SAL50813,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,3,..,16,25
SAL50814,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,14,..,16,15
SAL50815,237,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,9,18,4,0,250,664,42,..,297,664
SAL50816,1613,4293,90,173,4,18,95,190,24,28,0,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,0,0,1721,4514,104,..,1825,4514
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50819,187,441,9,13,0,3,13,13,3,4,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,3,4,0,204,466,75,..,277,466
SAL50820,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,3,..,9,26
SAL50821,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,..,10,17
SAL50822,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,28,66,28,..,56,66
SAL50823,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,..,9,17
SAL50824,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,..,11,7
SAL50825,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,..,9,16
SAL50826,21,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,71,9,..,32,71
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50828,2103,5783,7,10,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2119,5802,157,..,2271,5802
SAL50829,676,1827,27,50,0,0,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,700,1879,96,..,794,1879
SAL50830,262,516,28,42,0,5,27,41,16,23,0,0,0,0,0,0,0,0,16,23,4,7,0,0,0,0,0,0,4,7,0,0,311,590,569,..,881,590
SAL50831,4532,14639,106,264,10,7,110,271,0,0,0,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,3,3,4647,14926,142,..,4790,14926
SAL50832,151,345,4,12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,163,359,19,..,182,359
SAL50833,1595,4532,231,431,75,171,313,601,0,0,0,0,0,0,0,0,3,20,3,20,0,0,0,0,0,0,0,0,0,0,4,3,1914,5163,185,..,2101,5163
SAL50834,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,8,..,24,32
SAL50835,1137,2919,56,102,83,171,135,280,9,19,22,35,161,256,0,0,0,0,192,311,0,0,0,0,0,0,0,0,0,0,0,0,1462,3507,148,..,1613,3507
SAL50836,122,350,18,34,0,0,18,34,4,4,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,0,0,0,5,3,6,4,147,396,80,..,235,396
SAL50837,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,..,9,18
SAL50838,1012,2915,21,49,0,0,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,2965,84,..,1123,2965
SAL50839,95,165,3,4,5,4,3,9,5,5,0,0,0,0,0,0,0,0,5,5,0,0,10,17,0,0,0,3,13,19,0,0,115,197,346,..,463,197
SAL50840,628,1509,138,202,429,832,566,1042,77,128,152,243,152,232,0,0,0,0,379,595,0,0,0,0,0,0,15,28,15,28,3,3,1600,3174,215,..,1813,3174
SAL50841,115,252,3,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,123,268,138,..,268,268
SAL50842,3570,10073,235,448,3,0,237,448,0,0,0,0,0,0,0,0,12,22,12,22,0,0,0,0,0,0,0,0,0,0,0,4,3817,10548,183,..,4004,10548
SAL50843,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL50844,109,321,7,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,332,92,..,215,332
SAL50845,73,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,192,9,..,84,192
SAL50846,138,349,12,11,0,0,12,11,7,16,0,0,0,0,0,0,3,3,7,27,16,31,0,0,0,0,6,16,23,49,10,21,195,456,177,..,369,456
SAL50847,957,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,11,13,4,4,0,0,46,54,3,5,1002,2790,81,..,1081,2790
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50849,2718,7565,104,138,0,5,101,139,9,5,0,0,0,0,0,0,3,6,9,17,0,0,0,0,0,6,6,6,8,12,7,0,2845,7743,199,..,3042,7743
SAL50850,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,4,..,15,27
SAL50851,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,..,7,16
SAL50852,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,6,..,27,56
SAL50853,540,1361,32,40,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,576,1398,60,..,634,1398
SAL50854,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,..,8,11
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50856,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,..,0,3
SAL50857,989,2576,187,333,65,145,255,477,36,61,0,0,0,0,0,0,0,0,40,63,0,0,0,0,0,4,0,0,0,4,0,3,1286,3134,109,..,1397,3134
SAL50858,460,1096,53,73,0,0,53,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1174,33,..,552,1174
SAL50859,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,..,11,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50861,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,6,..,29,50
SAL50862,64,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,150,5,..,72,150
SAL50863,713,2161,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,2164,63,..,773,2164
SAL50864,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,..,13,11
SAL50865,686,1700,4,7,0,0,4,7,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,693,1714,86,..,775,1714
SAL50866,66,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,65,134,21,..,82,134
SAL50867,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,123,10,..,56,123
SAL50868,27,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,66,7,..,32,66
SAL50869,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,..,8,12
SAL50870,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,10,3,8,11,23,6,..,17,23
SAL50871,1229,3156,94,184,19,33,116,215,14,20,0,0,0,0,0,0,3,12,14,29,0,0,0,0,0,0,0,0,0,0,0,6,1350,3406,120,..,1470,3406
SAL50872,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,4,15,0,0,3,13,0,..,3,13
SAL50873,3604,10339,410,722,64,117,474,842,127,279,31,33,0,0,0,0,8,22,165,329,0,0,0,0,0,0,27,56,27,56,9,6,4282,11581,356,..,4634,11581
SAL50874,2093,5905,136,268,88,211,224,479,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,33,51,0,0,40,66,5,4,2359,6452,112,..,2472,6452
SAL50875,1281,3546,3,4,5,14,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,3561,191,..,1481,3561
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50877,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,..,11,22
SAL50878,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,..,9,21
SAL50879,293,772,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,779,17,..,317,779
SAL50880,242,573,109,159,4,3,111,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,742,43,..,389,742
SAL50881,1593,4178,21,55,0,0,21,55,9,9,0,0,0,0,0,0,6,16,11,25,10,11,0,0,0,0,0,0,10,11,0,0,1632,4272,95,..,1728,4272
SAL50882,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,3,15,0,..,3,15
SAL50883,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,3,..,22,34
SAL50884,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,..,4,6
SAL50885,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,4,..,18,40
SAL50886,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,3,..,10,30
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50888,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,..,4,15
SAL50889,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,120,7,..,56,120
SAL50890,1893,3944,1059,1651,472,763,1532,2415,200,302,134,250,145,262,94,180,6,13,581,1008,18,31,61,78,0,0,7,7,86,112,20,31,4110,7512,1206,..,5316,7512
SAL50891,1502,3582,189,229,4,0,189,231,18,24,0,0,0,0,0,0,0,0,18,24,0,3,0,0,0,5,0,0,3,9,18,16,1722,3863,236,..,1960,3863
SAL50892,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,11,..,33,31
SAL50893,1368,3604,137,281,21,62,159,342,20,27,0,0,0,0,0,0,4,0,25,31,0,0,0,0,0,0,0,0,0,0,4,9,1550,3982,126,..,1682,3982
SAL50894,29,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,121,16,..,43,121
SAL50895,55,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,130,13,..,74,130
SAL50896,3205,9215,305,571,11,24,319,594,8,15,0,0,0,0,0,0,4,18,14,26,0,0,0,0,0,0,0,0,0,0,0,0,3543,9840,192,..,3733,9840
SAL50897,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,25,52,10,..,35,52
SAL50898,124,356,24,71,0,10,27,80,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,152,440,27,..,178,440
SAL50899,88,302,3,6,0,0,3,6,3,7,0,0,0,0,0,0,0,0,3,7,13,13,0,0,0,4,0,0,9,16,15,19,121,350,71,..,192,350
SAL50900,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,13,..,26,35
SAL50901,142,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,149,430,5,..,154,430
SAL50902,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,4,8,11,7,..,14,11
SAL50903,2823,7228,125,202,82,148,207,347,7,7,0,0,0,0,0,0,0,10,9,12,0,0,16,52,0,0,0,0,16,52,19,51,3076,7701,733,..,3815,7701
SAL50904,251,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,0,4,0,0,0,4,0,0,258,805,17,..,276,805
SAL50905,696,1986,83,127,53,123,131,249,13,23,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,838,2256,72,..,914,2256
SAL50906,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,..,5,8
SAL50907,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,..,5,8
SAL50908,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,4,..,27,57
SAL50909,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,..,5,4
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,..,6,4
SAL50911,562,1602,18,28,14,21,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,607,1652,45,..,647,1652
SAL50912,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,43,..,66,41
SAL50913,62,147,0,0,5,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,29,51,0,0,0,0,0,4,33,52,0,0,101,205,53,..,154,205
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50915,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,..,5,13
SAL50916,65,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,156,18,..,78,156
SAL50917,1967,4800,515,942,1597,2918,2110,3864,1144,1790,470,709,377,538,269,437,0,0,2268,3470,0,0,0,0,0,0,3,8,3,8,6,15,6351,12147,1268,..,7616,12147
SAL50918,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,61,4,..,25,61
SAL50919,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,22,0,..,17,22
SAL50920,1329,3681,20,31,0,0,22,37,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1356,3724,125,..,1478,3724
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50922,2804,7706,374,564,18,33,391,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3201,8304,273,..,3474,8304
SAL50923,80,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,203,42,..,120,203
SAL50924,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,0,0,6,13,0,..,6,13
SAL50925,933,1980,6,22,0,0,6,22,67,90,0,0,0,0,0,0,0,0,69,87,0,0,0,0,0,0,3,4,3,4,0,6,1007,2093,139,..,1142,2093
SAL50926,194,513,7,17,0,0,7,17,9,20,0,0,0,0,0,0,0,0,9,20,7,4,0,0,0,0,0,3,7,9,7,23,230,581,132,..,358,581
SAL50927,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,..,5,10
SAL50928,65,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,151,20,..,88,151
SAL50929,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,5,..,11,29
