SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL50022,..,0,77,274,307,316,312,195,50,1529,..,17,74,40,30,27,13,9,0,207,..,0,0,10,12,9,11,4,6,49,585,..,..,..,..,..,..,..,..,585,..,231,..,..,..,..,..,..,..,231,..,74,80,23,10,6,5,0,0,196,..,16,13,4,0,0,3,0,0,37,..,3,13,3,0,0,0,0,0,19,..,23,46,10,6,5,4,0,0,94,..,17,40,38,32,49,50,17,16,260,4,12,3,5,3,3,4,5,0,33,585,394,344,404,406,417,396,231,72,3246,..,3,119,322,326,338,308,144,14,1573,..,26,79,44,31,24,11,4,0,224,..,0,10,45,59,28,16,4,15,173,573,..,..,..,..,..,..,..,..,573,..,222,..,..,..,..,..,..,..,222,..,78,47,18,11,5,7,0,0,162,..,13,9,9,4,4,11,10,10,71,..,11,7,0,0,0,0,0,0,29
SAL50023,..,0,5,0,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,6,0,8,5,0,0,0,27,..,0,0,0,0,0,0,5,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50024,..,0,62,221,223,166,173,94,24,963,..,4,35,23,15,17,10,0,0,106,..,0,0,7,13,10,4,0,0,37,420,..,..,..,..,..,..,..,..,420,..,164,..,..,..,..,..,..,..,164,..,78,51,16,11,3,0,0,0,157,..,3,6,0,3,0,7,3,0,26,..,4,4,0,0,0,4,0,0,12,..,17,8,4,5,3,6,0,0,43,..,10,5,16,18,22,18,18,3,115,4,5,4,0,0,3,0,0,0,15,422,283,183,282,285,227,225,116,30,2060,..,0,91,262,225,176,170,58,20,996,..,14,30,23,16,16,0,0,0,109,..,0,3,33,44,41,11,7,9,146,429,..,..,..,..,..,..,..,..,429,..,144,..,..,..,..,..,..,..,144,..,64,48,3,9,4,0,0,0,124,..,9,6,4,0,8,7,7,3,63,..,3,3,0,0,0,0,0,0,10
SAL50025,..,0,7,15,27,40,20,9,0,121,..,0,6,4,6,10,5,0,0,27,..,0,0,0,4,0,0,0,0,9,47,..,..,..,..,..,..,..,..,47,..,10,..,..,..,..,..,..,..,10,..,16,5,3,0,0,0,0,0,25,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,47,26,16,26,37,57,31,9,0,257,..,0,8,23,33,33,16,8,0,130,..,0,11,3,14,3,10,0,0,35,..,0,0,0,0,0,0,0,0,12,54,..,..,..,..,..,..,..,..,54,..,8,..,..,..,..,..,..,..,8,..,6,5,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3
SAL50026,..,10,145,260,208,268,318,217,43,1465,..,91,200,112,95,66,28,5,7,599,..,0,24,33,49,41,16,5,4,174,1122,..,..,..,..,..,..,..,..,1122,..,214,..,..,..,..,..,..,..,214,..,226,152,82,48,25,3,0,0,536,..,48,52,26,29,31,23,6,0,219,..,26,35,21,9,4,4,3,0,101,..,47,66,38,48,43,29,5,0,281,..,29,118,114,201,203,176,91,35,961,43,24,33,20,16,7,12,12,0,172,1161,714,827,700,688,686,615,349,88,5832,..,23,232,275,243,285,305,146,21,1525,..,142,189,106,95,53,24,3,0,623,..,53,183,197,164,109,71,32,29,836,1057,..,..,..,..,..,..,..,..,1057,..,201,..,..,..,..,..,..,..,201,..,153,62,36,20,13,0,0,0,288,..,45,19,8,26,28,45,22,10,202,..,24,12,8,4,4,4,0,0,60
SAL50027,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,20,..,0,0,0,0,0,4,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50028,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50029,..,0,0,3,4,4,4,0,0,12,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,7,4,0,0,33,..,0,0,7,0,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50030,..,0,4,0,3,5,4,0,0,13,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,5,10,4,0,0,34,..,0,0,0,5,8,6,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50031,..,3,39,77,121,118,108,57,12,534,..,11,47,23,20,32,18,8,0,151,..,0,0,6,3,3,0,0,0,20,161,..,..,..,..,..,..,..,..,161,..,63,..,..,..,..,..,..,..,63,..,37,34,10,3,0,0,0,0,90,..,17,9,5,3,0,3,0,0,42,..,3,12,7,0,0,0,0,0,27,..,8,18,15,4,12,3,4,0,64,..,3,23,25,22,32,15,18,3,140,0,7,0,0,0,5,0,3,0,15,163,144,176,161,182,208,168,83,16,1299,..,3,50,105,129,127,97,33,9,549,..,14,45,20,25,31,9,4,0,150,..,0,3,10,20,14,0,6,0,59,167,..,..,..,..,..,..,..,..,167,..,61,..,..,..,..,..,..,..,61,..,32,16,0,0,7,0,0,0,51,..,14,13,0,8,4,13,3,0,57,..,3,0,0,0,0,0,0,0,9
SAL50032,..,3,62,98,113,72,68,67,23,517,..,10,36,25,17,9,4,0,0,101,..,0,5,7,3,4,3,0,0,20,269,..,..,..,..,..,..,..,..,269,..,53,..,..,..,..,..,..,..,53,..,57,22,5,8,3,0,0,0,99,..,5,8,3,0,0,3,0,0,23,..,5,7,0,4,0,0,0,0,14,..,5,13,3,0,0,0,0,0,28,..,6,14,14,19,15,18,13,7,107,0,0,0,0,6,0,0,0,0,14,277,143,166,170,164,108,103,85,32,1245,..,5,93,129,102,72,80,60,9,551,..,12,39,20,19,6,3,0,0,102,..,0,17,29,37,9,7,10,3,118,280,..,..,..,..,..,..,..,..,280,..,52,..,..,..,..,..,..,..,52,..,37,14,9,0,0,0,0,0,67,..,3,0,3,0,4,5,3,0,16,..,5,0,0,0,0,0,0,0,11
SAL50033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50034,..,0,17,39,48,23,29,16,10,182,..,3,28,11,7,8,3,0,0,72,..,0,4,0,4,5,0,3,0,14,100,..,..,..,..,..,..,..,..,100,..,37,..,..,..,..,..,..,..,37,..,22,16,8,8,0,0,0,0,51,..,7,3,4,3,4,0,0,0,27,..,0,3,3,3,0,0,0,0,8,..,0,20,4,6,5,6,0,0,49,..,3,14,11,12,19,18,0,3,83,0,3,3,0,6,0,0,0,0,11,99,84,105,77,89,76,58,30,10,629,..,0,28,55,47,30,17,17,4,192,..,6,30,21,13,0,4,0,0,77,..,0,3,19,19,4,8,4,3,56,104,..,..,..,..,..,..,..,..,104,..,24,..,..,..,..,..,..,..,24,..,14,7,3,4,0,0,0,0,31,..,3,0,0,0,0,5,0,3,20,..,7,0,6,0,0,0,0,0,10
SAL50035,..,0,52,246,350,294,224,150,52,1370,..,5,54,27,38,33,8,3,0,164,..,0,0,9,17,8,4,0,9,49,587,..,..,..,..,..,..,..,..,587,..,228,..,..,..,..,..,..,..,228,..,121,64,16,10,4,10,0,0,223,..,12,7,3,0,0,3,0,0,25,..,3,4,0,0,3,0,0,0,15,..,6,12,0,3,3,0,0,0,35,..,4,24,23,38,28,44,29,23,215,3,11,0,4,0,3,0,5,0,31,592,392,219,335,456,386,289,193,82,2941,..,0,87,300,369,315,199,122,23,1414,..,16,57,41,30,33,5,5,0,179,..,0,8,34,55,26,8,13,10,154,599,..,..,..,..,..,..,..,..,599,..,260,..,..,..,..,..,..,..,260,..,91,50,15,7,7,0,0,0,174,..,19,3,0,7,3,8,18,7,59,..,5,0,3,0,0,0,0,0,8
SAL50036,..,4,133,439,583,316,159,82,13,1718,..,24,118,66,68,34,6,3,0,328,..,0,3,20,29,14,4,0,0,75,1008,..,..,..,..,..,..,..,..,1008,..,358,..,..,..,..,..,..,..,358,..,253,98,21,16,4,0,0,0,396,..,32,22,4,6,0,8,0,0,75,..,23,14,11,5,4,7,0,0,57,..,15,31,12,5,12,3,0,0,84,..,8,36,42,34,28,19,6,0,179,8,16,16,11,8,6,6,0,0,61,1017,728,467,633,761,415,210,99,22,4347,..,9,201,528,576,302,145,49,9,1808,..,36,132,97,68,22,13,0,0,365,..,4,47,75,97,39,9,6,3,286,969,..,..,..,..,..,..,..,..,969,..,389,..,..,..,..,..,..,..,389,..,166,79,16,3,3,0,0,0,273,..,13,10,0,9,17,19,12,7,79,..,17,11,4,5,0,0,0,0,41
SAL50037,..,3,146,525,328,129,91,36,6,1258,..,19,99,63,27,7,5,0,0,224,..,0,4,16,7,4,0,0,0,36,1001,..,..,..,..,..,..,..,..,1001,..,167,..,..,..,..,..,..,..,167,..,98,38,5,0,0,0,0,0,138,..,21,21,7,5,9,6,0,0,71,..,11,12,8,0,0,0,0,0,29,..,15,17,10,6,3,0,0,0,43,..,4,28,25,19,15,8,7,0,96,16,0,4,4,10,0,3,0,0,34,1009,344,361,660,393,167,114,43,6,3105,..,3,243,577,286,119,70,28,4,1326,..,40,105,62,23,6,0,0,0,244,..,6,33,77,46,21,4,3,0,184,940,..,..,..,..,..,..,..,..,940,..,182,..,..,..,..,..,..,..,182,..,77,30,3,4,3,0,0,0,119,..,18,8,4,4,19,22,9,0,72,..,9,11,0,4,0,0,0,0,20
SAL50038,..,0,7,12,29,57,91,58,18,277,..,0,13,10,11,15,11,4,0,60,..,0,0,3,3,0,0,0,0,8,61,..,..,..,..,..,..,..,..,61,..,8,..,..,..,..,..,..,..,8,..,19,3,5,0,3,0,0,0,32,..,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,5,0,0,7,..,0,8,6,6,18,35,18,15,105,0,0,0,0,7,5,3,8,0,22,63,33,31,37,65,100,145,92,35,590,..,0,8,23,38,67,88,47,8,284,..,6,17,5,11,10,8,5,0,66,..,0,0,8,6,4,0,0,6,33,68,..,..,..,..,..,..,..,..,68,..,11,..,..,..,..,..,..,..,11,..,8,0,0,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0
SAL50039,..,8,322,587,529,521,449,257,41,2718,..,74,254,147,92,69,34,9,0,676,..,7,9,44,51,12,0,3,3,129,1829,..,..,..,..,..,..,..,..,1829,..,302,..,..,..,..,..,..,..,302,..,295,76,51,22,10,0,0,0,450,..,46,24,10,7,4,11,6,3,112,..,26,20,17,4,4,0,0,0,75,..,26,43,16,20,21,15,0,0,147,..,36,85,83,81,80,79,50,15,497,21,33,20,19,20,18,16,7,0,151,1857,851,853,974,821,740,605,328,66,7093,..,19,443,717,571,549,419,186,15,2922,..,121,297,137,94,77,28,8,0,773,..,22,112,197,143,51,30,15,7,576,1710,..,..,..,..,..,..,..,..,1710,..,366,..,..,..,..,..,..,..,366,..,208,39,23,10,3,0,0,0,288,..,25,10,9,9,35,23,11,8,129,..,31,22,4,8,0,0,0,0,64
SAL50040,..,7,438,782,511,312,194,93,18,2352,..,67,281,156,73,28,13,0,0,621,..,0,19,35,29,15,3,0,0,97,1808,..,..,..,..,..,..,..,..,1808,..,357,..,..,..,..,..,..,..,357,..,260,107,26,9,5,0,0,0,404,..,31,47,21,12,5,4,5,3,114,..,22,24,11,4,3,3,0,0,62,..,28,44,23,10,13,5,0,0,127,..,23,104,81,49,37,21,16,7,331,23,17,15,10,4,6,0,0,0,77,1825,815,1073,1138,690,418,250,114,25,6339,..,26,647,810,516,260,176,68,9,2503,..,109,364,131,64,30,8,0,0,708,..,11,108,165,159,66,19,10,5,544,1769,..,..,..,..,..,..,..,..,1769,..,340,..,..,..,..,..,..,..,340,..,205,64,9,4,9,0,0,0,292,..,33,35,4,8,26,35,15,10,163,..,20,8,13,0,3,0,0,0,38
SAL50041,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50042,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50043,..,0,3,4,4,0,3,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,3,0,0,16,..,0,4,4,8,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50044,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50045,..,0,0,0,0,7,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,21,..,0,0,0,3,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50046,..,0,0,0,0,0,0,0,0,7,..,0,4,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50047,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50048,..,0,0,0,8,3,3,4,0,24,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,17,0,10,3,10,14,9,3,0,60,..,0,0,6,6,7,3,0,0,26,..,0,0,0,0,5,0,0,0,6,..,0,0,0,0,0,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
