SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL50709,9,7,27,28,54,52,11,5,0,195,8,0,11,13,17,35,15,3,0,102,4,0,5,4,8,3,4,0,0,27,0,0,5,3,4,5,0,0,0,15,21,15,43,54,82,92,35,4,0,342,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,13,24,15,42,54,79,95,36,4,0,350,12,5,7,4,16,39,95,44,16,233,3,4,8,11,16,20,23,8,3,104,38,25,63,78,116,154,145,61,14,691,0,10,16,18,29,30,7,0,0,103,8,7,19,19,29,48,20,0,0,148,0,3,5,0,8,0,3,0,0,21,0,4,0,0,4,3,0,0,0,6,9,21,36,43,64,83,30,0,0,286,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0,0,9
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,8,14,15,23,46,24,7,0,0,139,4,7,5,3,7,10,13,8,0,53,0,5,4,7,4,8,0,0,0,22,0,0,0,0,0,0,0,0,0,5,12,19,22,38,57,40,20,5,0,209,3,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,9,4,4,0,0,0,0,0,0,14,22,24,22,38,57,40,20,5,0,225,20,0,0,0,6,9,42,21,0,103,0,0,3,0,6,7,0,0,0,13,44,24,27,34,63,57,64,27,0,345,4,0,5,14,28,20,3,0,0,76,6,4,15,26,25,26,8,0,0,123,0,0,5,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,12,10,27,41,54,52,15,0,0,209,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,10
SAL50712,19,88,267,202,176,148,35,0,0,930,25,22,40,28,15,17,11,0,0,157,0,6,12,5,15,24,0,0,0,57,0,5,15,5,0,0,0,0,0,35,44,127,325,239,208,188,50,0,0,1181,0,7,7,4,11,5,0,0,0,37,3,0,6,0,0,4,0,0,0,18,3,7,13,4,11,7,4,0,0,51,50,132,339,245,220,196,54,0,0,1231,20,14,22,16,16,36,53,47,16,245,7,18,42,26,28,24,9,12,4,169,78,169,402,280,263,254,119,65,14,1646,24,72,173,97,124,86,16,0,0,593,30,25,71,61,46,44,17,3,0,284,6,3,20,0,10,5,0,0,0,46,0,5,3,3,4,0,0,0,0,17,62,99,266,156,184,142,32,4,0,936,0,5,3,0,3,0,0,0,0,17,6,3,4,0,0,0,0,0,0,10,5,8,5,5,3,0,0,0,0,26
SAL50713,0,5,7,4,5,0,0,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,7,4,10,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,4,10,0,3,0,0,33,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,5,12,7,4,10,7,4,0,0,42,0,0,3,0,4,0,0,0,0,11,3,0,0,6,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,4,9,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50714,26,70,144,236,276,205,39,0,0,1001,55,60,24,24,23,42,46,11,5,282,0,0,10,6,12,14,4,0,0,46,0,0,4,3,3,4,0,0,0,12,81,129,178,265,312,272,91,10,5,1342,0,8,5,10,4,12,0,0,0,37,12,0,0,4,0,0,0,0,0,23,15,8,9,15,0,13,0,0,0,54,99,136,184,282,319,280,92,10,5,1396,81,21,22,15,25,57,235,154,35,643,4,5,15,12,17,16,5,7,0,86,178,163,221,303,364,355,333,172,43,2131,14,45,101,118,162,110,10,0,0,550,87,74,66,123,137,142,60,0,0,695,0,0,22,17,12,15,4,0,0,71,0,0,0,3,0,5,0,0,0,10,104,126,187,258,308,271,71,3,0,1327,0,5,5,6,3,5,0,0,0,24,15,7,0,3,5,3,0,0,0,45,16,12,4,11,11,8,0,0,0,69
SAL50715,0,0,0,0,7,4,5,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,5,0,0,18,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,13,3,0,3,5,8,4,7,3,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50716,3,0,9,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,7,3,0,0,0,24,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,3,4,4,6,9,3,0,0,0,36,22,13,15,22,12,5,3,0,0,90,0,0,0,0,4,3,4,4,0,10,22,20,22,26,21,12,8,4,0,135,0,3,0,4,3,5,0,0,0,15,0,0,0,3,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,11,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,11
SAL50717,7,9,29,29,23,22,6,0,0,123,4,0,0,5,8,0,4,3,0,25,0,0,0,0,4,0,0,0,0,6,0,0,3,0,4,0,0,0,0,5,8,10,34,33,36,27,10,3,0,158,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,13,14,15,38,33,41,27,10,3,0,170,5,5,0,3,3,11,12,0,0,51,6,11,26,25,25,19,7,3,4,126,21,22,68,61,66,64,34,5,4,345,0,5,12,13,17,6,0,0,0,60,8,0,8,9,4,4,0,0,0,36,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,10,17,20,22,12,4,0,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL50718,12,21,61,57,74,64,12,0,0,301,8,0,6,9,10,6,5,0,0,40,0,0,10,6,3,7,0,0,0,30,4,4,0,4,0,4,0,0,0,21,18,27,82,77,93,88,16,4,0,399,0,6,0,0,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,0,22,16,29,85,73,95,94,16,4,0,421,24,7,10,8,14,17,40,14,0,131,3,5,19,25,22,10,8,3,0,106,47,40,119,105,133,122,63,25,5,659,0,26,25,44,45,28,10,0,0,176,12,3,14,29,26,18,0,0,0,109,0,5,3,5,7,4,0,0,0,21,0,0,5,0,3,0,0,0,0,12,16,40,50,71,80,58,12,0,0,318,0,4,0,8,4,5,0,0,0,14,0,0,3,0,0,0,0,0,0,7,0,3,3,8,4,6,0,0,0,19
SAL50719,0,5,10,18,24,22,0,0,0,78,0,0,0,0,0,5,7,0,0,21,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,7,10,22,24,28,11,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,10,22,26,28,11,0,0,106,3,0,0,5,4,11,37,23,3,88,0,0,0,3,0,4,3,0,0,13,7,8,14,26,28,41,56,25,3,204,3,0,3,6,15,14,0,0,0,45,0,0,10,17,6,16,10,0,0,64,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,15,28,31,30,9,0,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,9
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,4,3,10,8,0,0,0,29,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,18,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,7,18,15,0,0,0,47,5,0,0,0,0,9,37,3,0,63,0,0,0,0,3,0,0,4,0,8,5,8,4,8,23,21,39,15,0,116,0,0,0,3,5,5,0,0,0,19,0,0,0,4,8,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,11,12,9,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50723,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,0,4,6,0,0,0,0,0,17,0,0,5,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50724,6,38,74,55,62,44,10,0,0,297,30,67,43,19,4,10,9,0,0,184,5,3,3,0,3,0,0,0,0,23,3,7,7,0,0,0,0,0,0,12,37,117,132,79,70,58,20,0,0,516,0,0,3,3,7,0,0,0,0,21,10,4,6,0,0,0,0,0,0,22,10,10,7,3,7,0,0,0,0,41,47,122,140,79,75,65,22,0,0,553,52,38,23,9,15,30,57,23,7,240,5,15,17,4,17,5,0,0,0,64,101,179,179,95,105,90,80,24,3,862,0,14,43,20,31,28,7,0,0,147,29,46,33,44,18,29,10,0,0,205,0,3,4,4,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,7,30,68,83,72,51,61,15,0,0,374,0,0,0,0,3,0,0,0,0,9,3,11,0,4,3,5,0,0,0,24,3,12,4,3,7,4,0,0,0,32
SAL50725,31,119,383,388,347,388,79,3,0,1742,96,127,129,48,54,94,75,8,0,635,0,9,15,8,19,24,8,0,0,79,0,9,21,4,0,0,0,0,0,37,123,261,544,459,423,506,165,11,4,2495,3,18,16,13,20,12,3,0,0,79,17,11,8,9,6,9,5,0,0,53,21,22,23,15,18,19,8,0,0,129,146,281,570,473,446,518,172,11,4,2617,83,55,70,41,34,101,333,268,66,1053,12,16,27,22,18,25,14,7,4,150,244,353,666,538,502,646,515,293,73,3824,10,95,258,181,238,212,32,0,0,1022,118,152,171,231,218,232,84,6,0,1218,5,9,29,16,10,16,0,0,0,100,0,7,11,6,4,3,0,0,0,31,140,262,464,434,470,468,123,11,0,2370,0,0,9,15,11,6,0,0,0,32,28,12,3,7,4,8,3,0,0,70,28,12,12,21,16,10,3,0,0,100
SAL50726,0,5,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,7,0,5,10,3,0,0,0,5,0,21,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50727,4,3,4,4,11,5,4,0,0,31,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,3,4,8,5,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,8,5,4,0,0,35,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,3,9,3,3,9,5,6,3,5,42,0,0,0,0,0,3,0,0,0,9,0,3,4,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50728,0,0,13,21,19,6,5,0,0,66,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,19,29,17,8,5,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,29,17,9,5,0,0,81,3,0,0,4,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,19,30,17,14,4,0,0,95,4,0,13,8,7,4,0,0,0,41,0,0,11,5,0,3,0,0,0,19,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,22,18,14,6,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50729,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50730,0,4,8,9,3,9,3,0,0,40,0,0,0,3,9,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,10,14,16,14,3,0,0,62,5,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,3,0,0,0,15,5,9,15,13,14,17,7,0,0,79,7,5,3,4,0,4,17,4,0,46,6,3,15,7,9,3,4,0,0,47,23,13,36,30,25,25,25,4,0,172,0,0,0,8,13,7,0,0,0,31,5,0,0,7,6,10,0,0,0,30,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,8,0,12,18,12,17,3,0,0,69,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,4,4,4,0,0,3,0,0,0,10
SAL50731,15,31,137,80,77,61,10,0,0,416,16,15,20,7,4,12,3,3,0,77,0,4,8,10,3,6,0,0,0,34,0,0,5,6,4,0,0,0,0,8,25,45,169,103,87,78,14,8,0,539,4,0,4,3,6,0,0,0,0,11,3,4,0,0,0,0,0,0,0,8,5,0,4,3,6,0,0,0,0,22,36,48,171,106,95,82,17,8,0,555,27,9,7,10,7,12,48,22,4,149,7,0,8,11,9,4,3,0,0,54,71,54,189,126,110,100,68,31,8,756,5,13,57,40,45,22,6,0,0,196,26,18,81,55,35,33,14,0,0,262,0,0,15,3,5,0,4,0,0,28,0,0,3,0,0,0,0,0,0,9,28,39,156,105,87,58,16,0,0,500,3,0,5,0,0,0,0,0,0,14,5,0,3,4,4,0,0,0,0,17,10,5,5,4,5,0,0,0,0,30
SAL50732,0,4,18,19,18,9,11,3,0,81,4,5,3,0,3,6,4,4,0,31,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,21,20,24,17,10,3,0,112,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,5,23,20,24,17,10,3,0,115,5,0,0,0,0,3,20,12,5,38,0,0,0,0,0,0,0,0,0,6,12,5,23,20,27,21,30,15,5,157,0,3,7,11,11,6,0,0,0,48,4,0,7,8,16,7,0,0,0,52,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,18,19,27,20,7,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6
SAL50733,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,16,0,0,13,0,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,0,9,7,4,11,6,0,0,0,33,6,0,0,0,3,6,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,10,9,13,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,10,9,16,3,0,0,58,0,0,0,0,0,0,12,3,0,12,0,0,0,0,0,0,3,0,0,8,5,6,6,9,9,20,15,4,0,76,0,3,0,4,9,4,0,0,0,17,7,0,3,0,5,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,15,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50735,0,0,4,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,8,0,0,8,7,0,7,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
