SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL50052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,0,7,0,5,0,0,5,0,0,0,0,0,23,20,4,0,41
SAL50053,30,5,3,0,40,7,0,0,0,10,4,3,6,0,13,3,0,9,0,13,46,3,17,0,73,19,7,29,3,50,142,12,33,4,194,66,21,56,7,154,68,42,49,7,165,83,70,56,9,213,39,81,41,11,170,64,67,45,3,174,150,173,71,5,408,116,137,25,3,285,77,132,9,3,225,54,87,0,0,144,94,188,12,3,292,68,100,34,4,208,23,11,3,3,45,1173,1137,499,65,2882
SAL50054,47,12,39,0,100,17,5,14,0,29,19,4,19,0,38,10,3,27,0,42,44,11,58,0,112,42,16,131,9,196,268,28,149,3,452,180,57,157,8,403,176,107,190,4,486,201,186,159,10,560,159,279,103,9,547,174,326,101,5,607,428,822,142,14,1406,312,673,60,10,1057,270,621,39,4,934,169,424,23,6,622,265,880,40,5,1187,350,953,114,3,1417,39,39,23,4,101,3160,5444,1588,93,10280
SAL50055,18,12,10,0,43,10,3,9,0,19,6,8,12,0,34,10,0,25,0,38,19,19,47,0,93,21,30,65,4,121,116,48,94,3,263,84,66,102,12,268,73,109,96,6,291,112,144,99,15,375,56,120,56,6,240,85,117,59,3,260,167,212,61,14,458,77,114,30,9,225,55,82,12,3,152,24,39,7,8,75,40,44,11,4,90,82,119,55,6,261,21,11,12,0,50,1070,1302,866,111,3348
SAL50056,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,5,0,0,0,7,12,0,0,0,26,17,3,0,0,18,15,0,0,0,15,9,0,3,0,9,0,0,0,0,9,0,3,0,0,3,5,10,0,0,15,8,4,0,0,9,3,0,0,0,3,5,0,0,0,3,3,4,0,0,10,9,11,4,0,22,0,0,0,0,0,103,41,11,0,155
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,8,3,0,24
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,44,14,10,0,69,6,0,7,0,12,9,6,7,0,23,7,9,26,0,39,50,22,27,6,99,33,26,53,0,117,178,53,75,3,309,124,79,111,5,316,136,119,128,13,392,127,152,86,13,373,89,164,68,9,335,111,155,53,8,326,202,365,101,17,680,132,310,57,3,504,89,224,22,0,335,74,153,20,5,245,83,319,16,0,422,101,281,68,3,456,17,21,17,3,59,1600,2473,959,83,5109
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8
SAL50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,15
SAL50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,9,0,0,16
SAL50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,10,0,0,23
SAL50066,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,3,7,3,0,21,3,3,0,0,4,0,9,4,0,8,3,0,0,0,3,5,13,0,0,19,7,11,0,0,19,0,0,0,0,0,46,49,9,0,100
SAL50067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5
SAL50068,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,5,0,8,6,0,0,0,11,0,0,3,0,5,12,0,3,3,13,13,0,0,0,13,9,3,0,0,22,14,0,3,0,20,12,5,5,0,17,7,4,3,0,14,12,16,0,0,26,20,13,0,0,35,15,25,5,0,44,7,15,0,0,17,23,71,7,0,95,12,31,4,0,46,0,3,0,0,5,171,192,33,8,402
SAL50069,16,5,9,0,31,8,0,6,0,9,4,3,8,0,18,0,7,6,0,14,6,0,30,0,42,5,10,35,0,52,37,13,69,0,121,26,26,88,3,145,30,41,88,3,162,48,103,56,6,213,33,122,49,0,205,58,132,43,7,235,165,291,64,3,528,81,232,23,5,342,64,184,11,6,267,22,94,11,4,131,33,171,8,3,217,74,212,36,5,327,7,14,7,3,29,725,1671,651,43,3090
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,6,12,4,0,21
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12
SAL50075,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,4,0,0,12,0,0,0,15,6,6,0,0,12,6,0,3,0,13,11,3,0,0,16,8,0,0,0,8,0,3,0,0,10,9,6,3,0,19,6,21,3,0,30,5,10,0,0,17,0,7,0,0,14,8,33,4,0,43,5,29,6,0,38,6,0,0,0,6,95,129,30,0,258
SAL50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50077,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,4,0,5,7,3,3,0,14,0,0,0,0,4,0,0,0,0,4,6,0,0,0,9,0,7,0,0,3,3,3,0,0,6,0,3,0,0,3,7,14,0,0,18,0,6,0,0,12,0,0,0,0,0,44,34,11,0,96
SAL50078,10,6,3,0,22,13,0,0,0,15,4,0,11,0,15,4,3,16,0,23,19,4,17,0,36,19,6,24,3,59,95,6,38,4,144,62,17,47,5,133,77,28,60,5,167,84,44,37,4,172,42,53,28,4,133,47,59,34,7,142,146,165,51,6,372,121,159,23,5,309,96,151,11,0,263,73,122,5,3,199,146,304,7,6,460,81,126,26,4,240,12,5,4,0,21,1156,1245,457,62,2914
SAL50079,3,4,3,0,7,0,0,0,0,3,0,0,0,0,4,0,0,4,0,8,14,4,3,0,17,9,6,6,0,16,25,8,8,0,46,29,5,6,0,42,37,9,5,4,55,31,14,10,0,58,21,12,12,0,50,19,18,12,0,54,44,48,18,0,107,21,60,14,0,93,21,60,10,0,91,14,51,0,0,65,55,207,5,0,267,15,48,8,0,77,8,3,0,0,9,365,563,121,12,1062
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,3,0,4,4,0,5,0,7,0,0,6,0,9,7,3,4,0,15,0,4,4,0,10,4,5,9,0,20,3,17,10,0,31,20,47,11,4,82,24,62,0,0,88,44,83,0,0,129,33,57,4,0,97,110,293,5,0,413,39,68,4,0,113,0,0,0,0,6,295,651,82,4,1037
SAL50082,7,0,3,0,13,0,0,0,0,4,6,0,3,0,5,0,0,5,0,4,9,0,10,0,23,3,0,12,0,20,60,7,23,0,87,55,3,14,0,79,30,10,26,3,74,50,23,10,3,80,19,29,10,0,61,23,23,4,0,48,44,60,6,0,111,37,56,10,0,98,21,26,6,0,51,4,18,0,0,27,16,34,4,0,57,27,35,7,0,70,6,0,0,0,10,425,341,155,14,934
SAL50083,21,4,6,0,27,12,3,5,0,16,4,0,5,0,8,3,4,14,0,26,28,7,23,4,65,26,12,29,0,68,124,14,37,0,174,75,16,40,4,145,80,43,54,5,175,119,54,44,12,221,67,63,49,8,178,85,88,41,3,216,169,177,57,7,412,178,206,34,10,428,155,233,20,8,411,130,177,6,0,319,294,564,24,7,889,124,177,46,5,346,12,11,4,0,25,1704,1850,531,70,4158
SAL50084,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,6,0,3,3,5,6,0,7,0,13,10,0,3,0,20,14,4,4,0,23,8,3,7,0,20,17,8,0,0,20,9,8,3,0,20,7,8,5,0,19,14,16,7,0,36,17,19,3,0,36,15,10,0,0,23,10,6,0,0,19,12,13,0,0,29,10,15,5,0,35,0,0,3,0,3,145,110,70,5,336
SAL50085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,10,0,0,9,0,0,0,0,0,16,15,3,0,33
SAL50086,8,0,8,0,15,6,0,0,0,7,9,0,10,0,18,7,0,6,0,14,10,0,12,0,24,9,0,17,0,23,51,8,15,0,70,32,14,26,4,70,37,14,28,5,89,28,16,20,0,71,20,18,19,0,56,26,20,19,0,61,59,48,30,0,141,34,77,10,0,124,41,68,5,5,125,38,54,3,0,97,90,204,17,0,310,35,63,20,0,119,8,7,0,3,17,554,610,268,24,1446
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,14
SAL50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,14
SAL50090,21,3,3,3,33,0,4,5,0,7,5,0,0,4,11,0,0,17,0,17,16,4,15,4,35,9,9,28,0,53,103,16,38,6,162,42,40,44,8,130,57,57,29,6,142,76,88,37,5,204,47,76,23,3,159,38,71,24,4,139,126,176,48,9,358,89,142,12,9,250,56,103,12,0,176,21,59,9,5,83,44,117,11,5,176,42,122,25,3,191,14,11,0,0,26,815,1110,371,63,2360
SAL50091,18,0,6,0,29,8,0,0,0,12,0,0,5,0,12,0,0,8,0,8,16,0,14,0,28,7,0,13,0,26,49,6,11,0,69,33,14,35,0,76,33,17,16,6,70,29,25,26,0,91,20,23,20,0,63,33,33,11,7,77,56,72,33,7,159,47,82,11,0,141,49,104,13,0,171,36,79,6,0,127,92,228,11,3,335,36,47,17,0,103,11,5,4,0,11,581,747,260,31,1616
SAL50092,0,0,0,0,8,3,0,0,0,3,4,0,0,0,4,5,0,5,0,9,7,0,0,0,12,7,0,9,0,13,26,0,4,5,30,24,8,9,0,43,26,7,5,0,43,25,15,7,0,52,14,6,0,0,27,22,20,0,0,47,39,34,8,0,83,27,30,0,0,61,32,55,4,0,95,24,41,0,0,63,53,157,3,0,214,25,59,0,0,87,0,5,0,0,7,379,450,61,11,891
SAL50093,30,0,15,0,49,10,0,7,0,11,9,3,7,0,15,9,0,14,0,23,15,13,20,0,45,14,9,34,0,62,95,24,56,0,168,60,34,53,7,162,69,77,61,3,206,69,86,58,6,218,48,88,35,8,176,55,82,26,5,173,95,156,46,0,304,68,143,31,7,248,42,86,14,0,137,22,54,0,3,79,17,90,3,0,109,55,116,27,6,205,11,11,6,4,30,803,1073,505,54,2433
SAL50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,3,0,7,0,0,7,0,0,0,0,0,8,16,4,0,32
SAL50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10
SAL50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11
SAL50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,8,0,0,9,0,0,0,0,0,19,17,0,0,33
SAL50098,9,0,6,0,18,5,0,5,0,10,0,0,3,0,5,3,0,5,0,9,9,0,15,0,26,11,5,21,0,32,43,11,22,0,77,40,18,39,6,102,52,27,37,0,117,61,41,32,3,142,30,50,41,0,123,47,64,22,0,136,98,198,37,9,333,89,170,25,3,281,70,160,13,4,240,49,102,0,0,151,86,262,14,0,357,57,147,33,3,233,6,6,5,0,18,763,1259,373,26,2413
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SAL50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,11,6,0,26
SAL50101,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,8,0,0,0,0,6,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,4,9,3,0,0,14,0,0,0,0,0,21,18,3,0,46
SAL50102,5,0,0,0,10,5,0,4,0,3,0,0,0,0,0,0,0,10,0,11,11,4,9,0,23,7,0,15,0,24,41,3,12,0,61,28,11,21,0,54,29,13,21,0,60,26,22,25,0,68,25,30,19,3,75,30,35,14,0,77,47,99,21,3,173,53,72,10,0,133,48,72,9,0,125,19,40,0,0,55,36,62,5,3,101,37,69,16,3,124,11,0,0,0,13,452,528,195,17,1189
SAL50103,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,3,0,0,8,7,0,0,0,3,3,0,0,0,5,4,4,0,0,5,0,0,0,0,4,0,0,0,0,5,3,4,0,0,7,0,17,0,0,20,0,4,0,0,9,0,0,0,0,0,32,37,7,0,78
SAL50104,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,12,4,0,4,0,11,21,0,12,3,31,14,0,11,0,26,10,9,12,0,33,18,11,12,0,41,5,10,4,6,22,4,12,8,0,23,27,26,9,4,66,9,18,8,0,32,7,10,0,0,12,10,7,4,0,15,6,14,0,0,20,10,21,7,0,35,6,0,0,0,3,151,138,101,20,401
SAL50105,17,8,3,0,22,4,0,5,0,14,8,0,3,0,14,6,0,10,0,19,9,7,23,0,38,8,5,26,0,34,45,14,12,3,77,43,21,33,3,102,32,32,17,3,91,67,43,25,12,141,36,33,19,0,89,48,35,15,3,98,113,79,32,7,235,79,68,14,3,166,53,69,8,3,135,38,37,9,0,87,56,101,4,3,172,69,71,19,3,168,6,5,6,0,17,728,637,288,66,1712
SAL50106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,3,0,0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,23,19,9,0,44
SAL50107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,3,0,0,5,0,0,0,0,0,5,4,0,0,8,0,4,0,0,8,0,0,0,0,0,16,26,0,0,45
SAL50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
SAL50109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,0,3,0,0,4,0,0,0,0,0,18,14,5,0,37
SAL50110,6,5,9,0,24,0,0,5,0,6,3,3,7,0,8,4,0,5,0,7,6,10,5,0,19,11,9,24,0,40,26,17,17,0,62,20,33,28,0,78,27,48,18,0,81,26,74,22,0,126,22,54,15,0,95,21,60,10,0,93,48,162,27,0,245,45,114,14,0,170,28,83,3,5,117,14,52,0,0,73,26,109,5,0,138,28,86,19,0,137,9,11,0,0,23,372,925,233,20,1544
