SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL50526,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,19
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,4,0,0,3,3,0,5,0,0,0,6,0,6,0,0,0,4,0,4,7,0,7,0,0,0,28,10,39
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,5,4,0,4,0,0,0,0,0,3,0,0,0,17,11,26
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,20
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL50533,3,0,10,4,4,4,3,0,5,0,8,6,11,18,28,4,5,9,21,8,29,25,8,32,27,7,36,35,3,36,26,8,36,23,3,28,58,9,71,76,0,78,51,6,57,37,0,35,115,0,120,96,0,92,11,0,7,624,94,723
SAL50534,18,8,32,3,10,11,7,14,19,5,30,37,14,72,83,30,53,83,82,32,115,78,34,114,70,33,97,89,29,117,58,21,76,45,15,63,115,20,132,76,0,76,51,7,58,47,3,45,97,8,108,115,8,127,13,5,23,1013,399,1406
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,7,0,7,3,0,3,0,0,0,3,0,4,0,0,0,20,7,31
SAL50536,12,13,24,5,11,16,3,21,30,3,58,59,14,106,118,25,70,90,56,37,94,53,37,94,55,42,97,52,33,86,30,22,58,38,22,56,73,36,111,59,3,61,36,11,48,26,0,26,87,11,97,77,10,85,3,20,26,710,577,1284
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,22
SAL50539,3,0,3,0,0,0,0,0,0,0,0,0,0,6,6,4,7,12,5,0,5,8,6,16,3,0,0,7,6,9,8,6,8,3,0,3,18,0,15,8,0,8,7,0,4,4,0,4,4,0,6,5,0,5,4,0,3,89,28,119
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,8,10,0,10,0,0,0,6,3,7,3,3,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,41,8,51
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,5,15,19,5,0,9,0,6,6,4,4,10,3,20,26,3,0,12,35,0,37,24,9,36,33,18,47,44,9,51,31,7,40,27,0,31,73,6,86,71,0,71,84,6,85,50,0,50,165,4,173,121,3,122,14,7,22,797,121,916
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,18,6,30
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,9
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,12,4,15
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,5,0,6,0,0,0,3,3,5,4,8,10,3,13,11,4,5,11,9,5,17,13,8,26,11,5,11,21,3,29,14,0,16,17,4,24,32,6,39,25,0,25,12,0,18,4,0,4,14,3,13,34,0,35,3,10,8,237,78,319
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,3,12
SAL50550,41,40,84,11,10,20,15,40,56,25,84,108,60,205,265,78,94,170,164,70,237,175,100,275,173,120,290,207,86,293,154,60,216,149,46,192,263,58,323,172,11,185,89,9,101,57,5,61,88,16,99,181,33,212,22,40,63,2130,1131,3269
SAL50551,3,5,10,0,0,4,0,3,4,0,8,8,9,19,24,9,6,12,20,8,24,18,11,28,20,14,32,31,3,32,18,0,21,24,0,30,41,5,39,32,0,38,20,0,20,8,0,7,16,6,18,27,0,24,3,0,4,299,82,378
SAL50552,9,7,14,0,0,4,0,3,6,3,11,14,9,30,36,11,18,28,34,14,49,26,10,36,39,11,59,56,20,75,37,16,53,34,19,48,77,15,89,85,3,90,86,8,92,45,0,45,144,4,145,94,5,104,4,7,15,796,199,995
SAL50553,9,4,10,0,4,4,5,4,8,0,17,21,23,31,54,21,23,46,49,18,63,48,34,76,62,28,87,63,23,92,59,17,78,66,19,79,121,13,133,71,6,70,68,3,74,27,3,31,65,6,69,89,3,96,10,5,13,850,257,1109
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,4,14
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL50556,5,9,18,0,7,10,5,28,30,5,37,41,12,51,66,15,46,59,20,31,53,24,38,63,49,40,88,52,48,98,41,42,80,44,33,73,123,54,178,69,11,81,49,14,60,23,3,30,59,7,75,31,7,32,5,10,14,627,512,1141
SAL50557,3,7,10,0,0,0,0,0,0,0,0,0,7,8,14,4,4,13,17,0,19,17,8,26,11,4,15,7,0,11,20,8,26,13,0,20,35,8,42,32,0,32,27,4,27,20,0,20,28,0,31,42,4,41,3,6,6,282,71,350
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,5,4,4,6,5,0,5,0,0,0,0,0,0,3,0,3,9,0,5,0,3,3,27,10,40
SAL50559,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,5,0,0,7,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,6,0,6,0,0,0,0,0,0,4,0,4,6,0,6,0,0,0,26,10,40
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9
SAL50561,3,0,8,0,0,0,0,8,8,0,9,6,9,21,25,6,33,38,26,14,37,17,5,24,27,9,29,31,6,38,11,4,18,12,0,14,25,0,29,28,0,28,25,0,21,14,0,14,64,4,65,52,0,52,7,7,10,373,122,491
SAL50562,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,8,4,4,3,11,0,0,0,9,4,8,0,4,3,9,3,11,10,4,12,18,3,17,13,0,13,15,0,14,11,0,11,20,0,21,24,0,31,0,0,0,126,41,167
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8
SAL50564,0,0,0,0,0,0,0,4,7,0,7,6,3,10,15,4,7,11,12,8,17,6,10,11,7,10,19,9,4,17,6,0,8,7,0,7,17,8,28,9,0,9,8,0,8,12,0,12,12,4,16,9,0,9,4,4,7,134,65,197
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,9
SAL50566,14,15,31,6,3,3,8,12,23,5,17,25,27,47,75,45,27,73,57,22,77,66,28,100,69,48,123,84,53,136,78,34,115,90,41,128,204,49,252,158,8,167,106,13,117,76,0,80,174,10,183,209,14,224,17,5,24,1499,453,1953
SAL50567,0,0,0,0,5,5,0,0,3,0,0,0,6,10,12,0,0,3,4,3,3,16,0,24,4,5,8,4,3,7,0,0,3,9,0,6,7,0,10,10,0,10,0,0,0,5,0,5,6,0,6,6,5,6,0,0,0,83,35,118
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,4,14
SAL50569,0,5,5,0,0,0,0,6,6,0,7,8,3,26,26,0,14,18,16,13,28,9,14,24,6,9,12,10,3,15,6,0,10,17,0,17,12,0,21,0,0,0,3,0,7,0,0,0,12,0,11,11,0,9,9,5,14,118,104,225
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50571,10,10,22,3,5,7,5,10,14,4,9,15,12,44,55,10,21,35,47,20,63,40,18,57,55,26,81,62,23,89,29,14,39,56,3,61,93,15,106,65,0,69,84,3,89,78,0,78,261,10,269,87,0,89,8,6,13,1010,239,1248
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,61,86,150,15,22,41,33,95,130,38,256,290,110,511,631,147,352,498,415,172,583,368,235,602,399,283,685,457,187,643,383,158,544,338,87,431,688,140,827,447,25,475,272,20,297,139,5,149,236,31,260,456,47,501,69,84,155,5083,2800,7885
SAL50575,0,0,0,0,4,7,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,3,3,0,5,6,9,0,5,3,0,3,5,0,5,4,0,4,3,0,3,6,0,6,0,0,0,7,0,7,10,0,10,0,5,5,60,17,74
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,9,11
SAL50577,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,4,4,0,5,0,3,4,6,0,3,0,0,0,6,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,36,17,48
SAL50578,0,4,4,0,0,0,0,0,0,0,0,0,4,6,8,0,6,6,3,0,3,0,0,3,0,3,4,5,0,3,0,0,3,0,0,0,3,4,4,0,0,0,3,0,3,0,0,0,4,0,4,11,0,6,0,0,0,45,25,64
SAL50579,0,3,3,0,0,0,0,0,0,0,6,12,6,10,19,0,8,8,14,3,14,21,0,18,8,0,9,7,3,13,0,0,0,3,5,4,3,0,5,0,0,0,4,0,4,0,0,0,5,0,9,9,0,9,4,0,4,91,52,145
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,15,5,23
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7,0,0,0,6,0,6,0,0,0,0,0,0,15,0,16
SAL50582,0,5,5,0,0,0,0,0,0,0,5,3,6,26,30,0,9,9,7,5,15,12,3,17,3,9,9,5,3,10,3,3,8,3,5,7,13,6,12,5,0,5,5,0,5,0,0,0,4,0,10,8,0,8,4,0,3,90,69,158
SAL50583,31,47,71,14,15,26,23,53,73,23,114,140,60,386,447,113,188,299,310,104,418,228,120,351,215,102,313,211,57,271,142,50,188,128,43,172,278,73,350,186,5,191,123,7,131,58,0,58,143,15,157,275,25,298,44,59,98,2605,1446,4053
SAL50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
SAL50585,4,10,10,4,0,3,5,9,14,0,14,18,15,48,59,17,26,38,42,17,62,33,19,45,36,21,51,64,13,81,43,19,60,45,3,51,71,14,88,71,0,72,71,5,77,44,0,46,81,4,83,73,0,76,4,18,23,724,242,959
SAL50586,0,0,0,0,0,0,0,0,4,0,5,5,3,0,3,5,0,6,10,0,10,4,0,4,0,0,0,8,7,9,4,0,8,4,0,6,5,0,5,9,0,9,14,3,12,3,0,3,11,0,11,7,0,8,0,3,3,94,24,114
SAL50587,23,32,54,13,11,23,11,26,37,18,65,83,44,125,169,40,86,130,122,50,171,117,66,186,164,73,225,186,65,250,136,47,184,138,54,196,323,65,391,315,8,323,261,16,275,219,0,223,401,19,424,258,23,280,16,16,29,2802,854,3656
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,5
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,9,25
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL50591,0,0,0,0,0,0,0,7,7,3,0,3,11,0,11,3,0,3,5,0,5,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,35,10,44
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,9,9,3,4,7,8,0,7,4,0,4,5,0,9,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,39,25,62
SAL50594,0,11,8,4,3,7,0,10,4,0,18,19,8,29,35,4,17,22,8,4,19,14,19,37,30,12,43,18,23,43,18,14,33,19,12,28,45,27,73,45,0,47,48,5,57,37,0,34,133,19,148,35,0,39,4,7,5,468,237,706
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
SAL50597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,3,16
SAL50598,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,27,12,33
SAL50599,11,13,26,7,5,11,10,14,19,4,32,29,11,73,91,12,40,51,40,37,75,57,17,74,58,26,81,68,28,87,35,18,56,46,13,55,103,29,135,130,0,138,147,0,145,88,4,94,488,13,500,99,8,100,9,22,30,1428,384,1807
SAL50600,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,12,3,16
SAL50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,0,0,0,15,3,17
SAL50602,0,0,0,5,3,5,13,11,21,5,12,14,19,14,30,11,5,19,19,4,25,22,9,27,27,6,34,17,10,24,10,20,27,16,20,31,24,20,41,15,0,15,13,3,15,9,0,5,14,0,17,49,0,45,16,10,30,291,156,444
SAL50603,45,58,99,10,13,23,26,51,73,28,70,96,59,226,278,81,125,210,235,89,327,246,91,337,265,89,353,274,56,333,178,73,249,187,47,241,433,90,521,318,13,326,301,29,336,220,4,220,583,35,620,553,31,583,42,44,84,4084,1230,5314
SAL50604,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,4,0,0,4,0,0,4,3,4,9,4,6,7,10,0,17,5,0,5,6,0,6,3,0,3,7,0,7,15,0,15,0,3,3,70,22,96
SAL50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,15
SAL50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50607,7,14,23,5,0,4,5,13,13,5,22,26,17,82,99,21,46,71,64,36,100,82,43,120,101,43,144,96,37,134,82,34,120,81,16,97,186,46,228,167,0,164,128,9,133,91,0,91,221,3,230,137,9,148,13,10,18,1519,464,1981
SAL50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50609,30,71,95,14,25,39,21,67,79,24,161,188,67,311,375,79,171,249,202,94,297,189,154,338,168,159,333,198,121,313,175,111,286,138,85,230,371,169,541,287,32,319,217,35,249,120,9,130,266,31,298,291,62,350,31,55,94,2889,1917,4808
SAL50610,10,10,22,0,0,0,0,0,7,4,3,10,11,18,35,21,14,36,43,15,55,43,34,79,57,38,98,77,49,129,87,45,130,114,37,148,297,67,358,265,8,273,241,18,262,162,3,162,304,24,323,188,14,200,7,8,17,1941,408,2347
SAL50611,4,3,7,0,0,0,0,3,9,5,7,8,0,17,19,0,12,11,22,5,35,10,9,19,9,6,16,7,23,27,18,22,40,20,12,33,66,40,111,71,0,72,72,7,81,66,0,64,192,13,209,65,7,68,4,3,10,641,211,852
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,3,0,0,0,3,0,3,10,0,10,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,30,3,32
SAL50613,19,13,28,7,0,7,0,13,19,7,9,22,19,20,40,37,22,53,57,28,87,74,34,109,129,50,181,150,51,200,154,42,195,177,45,224,489,58,551,407,9,413,379,16,391,219,4,222,490,13,498,313,9,326,14,5,22,3145,446,3588
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,9,18
SAL50615,14,11,24,3,8,7,3,15,20,5,40,39,24,102,124,20,43,57,57,17,78,61,24,86,51,38,85,81,18,96,50,21,73,49,18,66,132,17,143,95,3,92,55,0,60,41,5,47,75,10,82,96,3,103,12,20,35,912,402,1316
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,3,11
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,4,0,0,0,0,0,0,0,0,0,0,7,12,0,6,7,9,0,8,13,5,15,11,3,17,10,0,10,5,0,6,7,4,13,15,0,15,22,0,22,8,0,8,7,0,7,9,0,13,13,0,9,4,5,10,142,37,172
SAL50619,3,5,11,0,0,0,7,0,4,0,5,3,5,7,10,3,5,7,18,0,21,12,9,22,37,11,51,37,17,51,58,14,77,59,9,65,108,15,126,92,0,94,64,0,67,35,0,35,54,0,57,66,6,64,0,0,0,647,116,765
SAL50620,6,8,11,0,0,3,0,5,5,0,9,10,14,24,37,0,27,32,22,10,34,18,7,27,12,7,22,18,6,24,9,6,22,21,3,25,27,3,36,10,0,16,12,0,15,14,0,14,31,0,31,23,0,23,5,0,8,249,139,383
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,0,0,0,0,0,3,7,0,7,0,0,0,23,9,35
SAL50622,18,32,44,4,9,10,7,13,20,7,42,48,29,100,130,36,54,95,101,49,146,101,60,161,101,78,179,122,65,185,112,62,169,112,50,167,280,67,346,216,8,224,195,13,208,113,0,112,161,18,178,185,26,210,21,11,34,1912,741,2657
SAL50623,8,13,27,0,4,10,5,10,24,3,26,28,19,68,85,18,45,62,63,31,94,53,21,68,58,22,78,61,12,70,28,23,54,61,6,67,113,20,136,108,0,107,116,10,120,62,0,62,242,12,251,131,7,130,7,19,24,1153,342,1492
SAL50624,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12
SAL50625,6,4,12,3,3,7,4,9,7,4,4,9,12,15,27,14,14,21,32,12,39,31,4,38,48,5,52,40,3,38,29,7,35,30,7,32,70,12,82,66,0,67,44,0,43,44,0,45,120,0,124,84,0,86,6,5,12,672,104,777
SAL50626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,6,4,0,4,0,0,0,4,0,4,11,0,11,4,0,4,0,0,0,38,8,44
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,7,15,20,12,0,12,3,6,8,0,5,5,3,19,23,5,8,16,34,6,41,22,15,35,21,8,31,30,9,35,16,7,23,15,7,22,49,8,57,51,0,51,25,0,25,17,0,16,61,6,64,48,8,56,3,0,5,423,127,550
