SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL50957,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,3,..,15,3,18,0,18,..,3,0,3,41,48,893,21,3,23,41,953
SAL50958,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,11
SAL50959,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,3,3,38,0,0,6,3,49
SAL50960,0,0,0,0,..,23,0,27,0,23,..,6,0,6,0,6,..,9,7,20,0,20,..,86,7,94,0,93,..,816,51,865,7,867,..,49,10,61,219,279,6715,860,62,927,222,7867
SAL50961,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,6,6,30,6,0,6,6,33
SAL50962,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,28,5,0,5,0,32
SAL50963,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,50,49,202,4,0,6,50,258
SAL50964,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,77,3,0,3,0,78
SAL50965,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,18,0,0,0,3,20
SAL50966,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,35,4,0,4,0,40
SAL50967,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,40,0,0,0,0,40
SAL50968,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,4,4,69,10,0,10,4,76
SAL50969,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,25,0,25,..,130,4,138,5,146,..,11,0,10,115,128,1618,140,9,149,119,1890
SAL50970,0,12,0,12,..,24,8,33,0,33,..,35,18,51,0,52,..,586,361,946,4,953,..,1170,449,1624,13,1631,..,3485,1226,4707,30,4738,..,86,36,122,403,528,2736,3564,1266,4829,436,8000
SAL50971,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,10,0,10,..,7,4,15,0,15,..,0,0,0,13,13,57,7,4,15,13,87
SAL50972,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,30,0,0,0,7,40
SAL50973,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,8,8,82,4,0,6,8,89
SAL50974,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,51,0,0,0,5,58
SAL50975,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,203,0,0,0,11,216
SAL50976,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,51,0,0,0,15,62
SAL50977,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL50978,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,14,17,143,6,0,6,14,163
SAL50979,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,21
SAL50980,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,48,48,337,12,0,12,48,394
SAL50981,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,55,0,0,0,9,63
SAL50982,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,7,58,0,0,0,8,63
SAL50983,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,13,0,13,..,0,0,0,47,47,149,13,3,13,47,213
SAL50984,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,25,0,0,0,9,34
SAL50985,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,24,0,0,0,0,25
SAL50987,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,9,26,0,26,..,0,0,0,0,0,..,12,9,24,0,23,..,0,0,0,68,68,189,12,9,24,68,286
SAL50988,0,0,0,0,..,0,4,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,11,0,11,..,58,6,61,5,65,..,5,0,4,218,222,1463,63,3,64,223,1755
SAL50989,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,16,0,0,0,5,18
SAL50991,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,54,0,0,0,0,61
SAL50992,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,5,..,22,6,26,0,26,..,0,0,0,24,31,693,27,6,26,29,751
SAL50993,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,4,..,16,0,16,0,13,..,0,0,0,125,129,320,12,0,12,126,459
SAL50994,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,34,0,0,0,4,36
SAL50995,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,14
SAL50996,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,42,0,42,0,42,..,0,0,0,57,58,841,43,0,43,57,944
SAL50997,0,0,0,0,..,0,3,5,0,5,..,0,0,0,0,0,..,6,0,5,0,5,..,22,0,30,0,30,..,84,9,94,0,95,..,3,0,3,149,155,519,92,9,102,151,774
SAL50998,0,103,0,111,..,85,7,94,0,92,..,39,16,61,0,61,..,779,392,1168,3,1177,..,879,140,1019,11,1031,..,6516,1457,7970,68,8037,..,131,19,145,846,993,13507,6644,1470,8121,916,22539
SAL50999,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,37,0,0,0,5,42
SAL51000,0,16,0,16,..,15,6,19,0,19,..,4,0,4,0,4,..,11,0,15,0,15,..,246,19,263,8,273,..,1152,94,1255,14,1267,..,43,3,45,459,504,7397,1199,103,1299,474,9169
SAL51001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,29,0,0,0,0,34
SAL51002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
SAL51003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,0,0,0,..,9,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,83,34,119,0,119,..,172,54,226,0,228,..,3,0,4,341,347,2281,178,54,232,339,2855
SAL51005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL51006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,17,0,17,..,11,0,17,0,17,..,0,0,0,32,32,64,11,0,17,32,116
SAL51007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,12
SAL51008,0,9,0,9,..,3,0,3,0,3,..,3,0,7,0,7,..,3,0,3,0,3,..,75,3,80,0,79,..,655,49,703,5,706,..,19,0,17,197,218,4072,674,50,724,202,4999
SAL51009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,19,0,19,..,39,0,40,0,40,..,0,0,0,30,30,656,39,0,40,30,728
SAL51010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,76,3,0,3,4,82
SAL51011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,6,0,0,0,4,8
SAL51012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,24
SAL51013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,141,0,0,0,4,154
SAL51014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,349,53,404,9,418,..,358,53,415,15,427,..,4,7,10,15,24,50,362,57,421,27,502
SAL51015,0,10,0,10,..,9,0,9,0,9,..,0,0,0,0,0,..,42,14,58,0,58,..,143,10,157,8,159,..,1046,120,1167,17,1185,..,27,0,26,219,243,6760,1074,118,1196,228,8183
SAL51016,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,6,0,5,0,5,..,31,3,36,0,33,..,117,8,127,3,128,..,9,0,9,186,200,3047,123,8,132,188,3373
SAL51017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,9,0,9,..,0,0,0,0,0,..,0,0,9,0,9,..,0,0,0,4,4,30,0,0,9,4,41
SAL51018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,4,0,0,0,3,9
SAL51019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,13
SAL51020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,0,0,0,36,36,62,15,0,15,36,124
SAL51021,0,18,0,18,..,16,4,23,0,23,..,9,0,14,0,14,..,147,28,175,0,175,..,197,10,207,7,210,..,1698,182,1881,17,1896,..,33,5,35,510,550,8888,1730,181,1917,527,11328
SAL51022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,28,0,0,0,0,30
SAL51024,0,0,0,0,..,0,3,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,15,0,15,..,0,0,0,295,292,275,15,0,17,295,583
SAL51025,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,11,0,11,..,53,0,55,0,55,..,0,0,0,51,52,903,57,0,60,52,1007
SAL51026,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,63,3,69,4,69,..,281,18,295,4,302,..,3,0,10,115,120,2577,280,18,301,126,2997
SAL51027,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
SAL51028,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,27,0,27,..,19,4,27,0,30,..,9,0,8,0,8,..,24,0,24,0,22,..,89,7,93,6,98,..,1509,134,1643,17,1662,..,38,4,42,188,230,5567,1550,139,1681,201,7456
SAL51031,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,28,0,31,3,36,..,128,7,137,5,138,..,7,0,7,79,88,1839,133,7,141,87,2067
SAL51032,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,6,25,3,30,..,74,6,74,3,75,..,5,0,5,258,260,460,77,6,77,258,794
SAL51034,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,23
SAL51035,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,16
SAL51036,0,0,0,0,..,10,0,9,0,9,..,0,0,0,0,0,..,3,6,6,0,6,..,20,0,26,0,26,..,232,29,263,0,262,..,16,0,16,202,218,2771,249,29,271,208,3257
SAL51037,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,19,19,53,5,0,5,19,76
SAL51038,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,7,0,7,0,7,..,25,3,27,4,30,..,0,0,0,59,59,832,25,3,27,68,921
SAL51041,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,7,34,..,29,0,35,7,41,..,0,0,0,18,18,159,29,0,35,24,219
SAL51042,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,190,13,205,13,218,..,197,13,208,13,225,..,15,0,14,40,58,86,209,17,224,57,366
SAL51043,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,17,0,0,3,0,18
SAL51044,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,43,43,292,7,0,7,43,336
SAL51045,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,11,0,11,0,11,..,0,0,0,4,8,9,9,0,9,4,23
SAL51047,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,9,0,12,0,12,..,74,6,76,0,78,..,419,29,444,0,442,..,13,0,17,166,179,5563,434,27,457,168,6190
SAL51048,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,14,0,19,0,19,..,0,0,0,7,7,121,14,0,19,7,149
SAL51049,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,10,0,7,..,18,0,21,0,20,..,0,0,0,96,96,240,18,0,21,97,356
SAL51050,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,37,0,39,0,39,..,0,0,0,26,26,253,37,0,39,26,318
SAL51051,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,10,0,12,..,0,0,0,12,12,183,12,3,10,15,209
SAL51052,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,91,0,0,0,6,100
SAL51053,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,57,0,0,0,0,57
SAL51054,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,4,0,0,0,7,14
SAL51055,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,29,3,32,0,32,..,105,9,114,0,116,..,4,0,4,117,123,2949,112,9,115,120,3190
SAL51056,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,6,5,0,5,..,18,5,24,0,28,..,4,0,4,85,91,1133,18,5,29,90,1246
SAL51057,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,8,0,0,0,6,11
SAL51058,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,46,3,0,3,0,53
SAL51059,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,17,14,121,10,0,6,17,140
SAL51060,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,25,0,25,..,4,0,4,17,16,154,27,4,26,17,199
SAL51061,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,36,0,0,0,0,39
SAL51062,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,88,0,0,0,8,97
SAL51063,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,28,0,0,0,0,30
SAL51064,0,31,0,31,..,13,3,14,0,14,..,0,0,0,0,0,..,17,5,18,0,18,..,49,0,49,0,49,..,860,70,933,6,940,..,19,0,21,301,316,2091,879,73,955,309,3352
SAL51065,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,24,0,0,0,0,24
SAL51066,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,15
SAL51067,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,28,0,28,..,44,5,51,0,51,..,0,0,0,24,24,265,45,5,51,24,344
SAL51068,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,5,0,5,..,0,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,15,0,15,0,15,..,251,21,273,4,275,..,3,0,3,43,49,1778,263,21,281,48,2105
SAL51070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,11,..,0,0,0,98,98,411,8,0,8,98,518
SAL51071,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,111,7,0,7,0,118
SAL51072,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,10,0,0,0,4,14
SAL51073,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL51074,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,29,9,0,9,0,34
SAL51075,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,6,29,0,0,0,5,35
SAL51076,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,62,62,298,8,0,8,62,361
SAL51077,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL51078,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,31,0,0,0,7,38
SAL51079,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,4
SAL51080,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,58,0,0,0,15,75
SAL51082,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,19,0,0,0,3,20
SAL51083,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,28,0,32,0,32,..,0,0,0,100,100,826,28,0,32,100,959
SAL51084,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,19,63,0,0,0,19,84
SAL51085,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,9,3,4,0,4,..,0,0,0,6,6,20,9,3,4,6,37
SAL51086,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,7,0,7,..,0,0,0,4,4,249,9,0,7,4,269
SAL51087,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,8,4,0,0,0,5,13
SAL51088,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,..,24,0,24,3,25,..,0,0,0,70,70,325,24,0,24,68,423
SAL51089,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,49,0,0,0,3,44
SAL51090,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,26,26,79,3,0,3,26,104
