SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL50396,0,0,9,12,9,5,0,0,0,41,113,101,231,316,340,244,43,0,0,1386,0,0,0,9,0,3,0,0,0,16,6,26,90,125,112,70,3,0,0,427,8,10,33,54,56,32,14,0,0,203,0,0,12,11,11,6,0,0,0,46,8,18,65,69,93,54,14,0,0,328,3,0,8,4,10,5,3,0,0,36,60,46,34,51,58,35,11,0,0,291,99,16,18,21,16,23,4,0,0,190,0,8,7,10,17,16,6,0,0,58,0,0,0,3,0,6,0,0,0,17,0,4,11,3,4,9,0,0,0,37,0,0,4,13,14,9,0,3,0,42,0,11,22,20,29,27,11,0,0,115,4,0,10,15,30,23,3,0,0,90,0,8,15,28,37,28,6,0,0,125,0,8,33,67,81,61,8,0,0,262,13,27,52,89,77,72,12,6,0,340,7,8,3,8,7,12,0,0,0,46
SAL50397,3,4,20,13,3,0,0,0,0,46,68,124,536,412,189,81,15,0,0,1418,0,0,3,8,0,0,0,0,0,16,0,4,87,74,34,8,3,0,0,212,0,12,72,85,47,20,0,0,0,233,0,0,13,7,11,0,0,0,0,28,0,17,107,64,27,10,0,0,0,223,0,0,27,26,19,0,0,0,0,79,24,58,101,70,36,12,0,0,0,308,51,23,53,45,19,6,0,0,0,202,0,11,103,110,27,8,4,0,0,270,4,7,3,12,0,0,0,0,0,23,0,4,25,18,6,3,0,0,0,68,0,3,11,13,5,4,0,0,0,40,0,9,56,63,13,9,0,0,0,155,3,4,31,36,9,8,0,0,0,93,0,9,59,49,19,12,3,0,0,154,0,10,54,47,29,9,0,0,0,149,10,29,187,156,73,26,11,0,0,483,0,6,25,15,8,3,0,0,0,57
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50399,0,0,0,0,0,3,0,0,0,6,4,0,5,11,14,15,0,0,0,66,0,0,5,7,6,11,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,11,11,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,7,0,0,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL50400,0,0,0,0,0,0,0,0,0,7,28,16,42,59,65,38,13,0,0,261,0,3,0,3,4,4,6,0,0,19,0,7,3,11,15,8,0,0,0,46,0,9,0,7,7,3,0,0,0,22,0,0,0,3,0,0,0,0,0,7,4,0,7,18,9,8,4,0,0,44,5,0,3,0,5,4,0,0,0,22,15,0,0,13,14,4,0,0,0,53,12,7,0,0,0,4,0,0,0,32,0,0,4,10,19,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,5,6,7,6,0,0,0,26,4,0,5,3,3,0,0,0,0,12,0,0,0,4,9,6,0,0,0,21,4,5,13,10,18,11,0,0,0,54,5,0,15,15,15,11,4,0,0,69,0,3,0,0,0,3,0,0,0,10
SAL50401,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,17,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL50402,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,3,0,0,0,25,0,3,0,4,4,6,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50403,0,0,0,0,0,0,0,0,0,3,9,12,57,29,33,36,8,0,0,188,0,3,0,0,6,4,3,0,0,17,0,0,0,4,3,0,0,0,0,15,0,0,0,6,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,7,0,0,5,8,3,10,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,10,3,8,9,5,0,0,40,4,10,41,7,10,14,4,0,0,88,0,0,0,4,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,8,4,5,4,3,0,0,28,5,0,14,9,11,10,0,0,0,43,0,0,0,6,0,9,0,0,0,21,0,0,4,3,0,3,0,0,0,12,0,5,4,6,0,6,0,0,0,15
SAL50404,6,0,0,5,7,3,0,0,0,22,32,27,60,131,128,102,28,6,0,520,5,0,0,5,0,5,3,3,0,27,0,0,9,12,4,8,5,0,0,35,7,7,10,24,16,3,6,0,0,69,0,0,0,0,0,4,0,0,0,5,3,7,25,25,11,10,8,0,0,97,0,0,0,6,4,0,0,0,0,10,22,0,12,16,22,26,6,0,0,97,21,12,16,16,7,11,10,0,0,99,4,0,0,3,6,9,0,0,0,26,0,0,0,0,0,0,4,0,0,6,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,4,7,16,15,9,3,0,0,56,0,0,4,10,13,7,3,0,0,34,0,0,5,13,19,12,7,0,0,56,0,4,14,38,40,28,8,3,0,140,0,0,12,24,40,25,12,5,0,126,0,0,0,3,9,6,4,0,0,19
SAL50405,0,0,3,4,4,5,0,0,0,17,18,35,122,91,107,106,35,3,0,522,5,0,0,0,3,0,0,0,0,10,0,7,8,7,3,0,0,0,0,18,0,0,0,5,0,4,0,0,0,10,0,0,0,4,0,4,4,0,0,8,4,3,17,14,18,23,8,0,0,89,0,0,3,0,0,0,0,0,0,5,14,3,10,4,8,12,7,0,0,60,0,3,9,5,9,18,7,0,0,52,3,8,10,5,14,10,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,9,0,0,4,0,4,8,3,0,0,17,0,0,4,11,10,8,0,0,0,30,0,5,35,32,38,51,12,0,0,174,6,24,35,28,25,15,17,0,0,139,4,10,60,50,50,50,18,0,0,236,0,3,10,4,7,0,3,0,0,25
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50407,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,4,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50409,3,22,24,51,44,16,7,9,0,183,299,584,1176,1193,1332,1014,278,34,0,5906,3,0,5,4,12,3,3,0,0,31,0,28,124,155,104,51,15,0,0,483,22,30,98,91,127,114,47,5,0,541,0,9,18,31,21,27,3,0,0,103,35,63,242,236,220,186,38,5,0,1033,4,21,41,64,94,63,20,5,0,322,215,260,220,159,196,143,52,8,0,1258,177,140,146,109,144,123,22,0,0,858,3,25,89,99,112,88,32,7,0,455,4,13,26,30,23,25,3,0,0,125,6,26,86,100,112,58,20,0,0,412,0,11,35,37,43,44,20,6,0,200,14,86,239,310,248,173,51,11,0,1138,7,23,78,81,81,69,26,5,0,374,3,42,150,140,204,175,39,4,0,749,21,77,196,216,291,219,66,4,0,1080,20,130,350,356,381,344,117,12,0,1712,22,34,49,37,35,29,17,3,0,233
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50411,0,0,0,0,0,0,0,0,0,3,0,0,9,5,15,11,5,0,0,48,0,0,0,3,8,11,0,0,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,4,8,0,0,0,0,13,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL50412,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,6,0,0,24,0,0,4,12,12,7,4,0,0,33,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50414,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,3,0,0,22,0,7,14,5,5,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50415,5,0,15,8,5,0,0,0,0,33,47,44,233,254,191,101,16,0,0,889,3,4,4,5,0,8,0,0,0,28,0,0,10,19,13,3,0,0,0,47,0,0,4,0,5,3,0,0,0,19,0,0,4,6,12,3,0,0,0,36,0,9,31,52,35,17,4,0,0,151,0,0,8,7,0,9,0,0,0,23,42,15,23,23,17,18,5,0,0,141,22,12,22,14,16,5,0,0,0,90,6,5,48,21,25,11,0,0,0,108,0,0,0,4,0,0,0,0,0,10,0,0,6,3,3,0,0,0,0,17,0,0,3,3,5,0,0,0,0,15,0,0,13,11,9,3,0,0,0,45,0,5,8,20,21,7,4,0,0,60,0,5,38,59,48,33,7,0,0,189,0,0,54,88,51,26,5,0,0,225,8,20,93,88,85,53,8,0,0,352,0,0,3,3,7,4,0,0,0,17
SAL50416,0,0,0,0,0,0,0,0,0,3,11,17,38,59,71,69,16,3,0,280,0,0,4,11,5,6,4,0,0,33,0,4,11,13,20,12,5,0,0,70,5,0,0,4,3,10,0,0,0,23,0,0,0,0,0,0,4,0,0,8,4,0,7,11,12,14,7,0,0,59,0,3,4,0,3,4,0,0,0,12,9,0,13,16,13,16,5,0,0,71,10,8,12,6,6,15,0,0,0,56,0,0,0,3,6,11,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,7,0,3,9,0,0,0,17,0,0,0,0,0,3,0,0,0,9,0,0,8,5,11,7,0,0,0,31,0,3,4,12,12,13,3,0,0,47,0,0,8,4,20,15,3,0,0,54,0,0,0,0,0,0,0,0,0,0
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,3,3,4,14,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50419,0,0,0,0,7,3,0,0,0,23,46,37,100,136,138,130,25,8,0,609,4,9,25,21,22,20,11,8,0,115,0,10,27,32,44,18,9,0,0,130,4,7,9,21,7,17,4,0,0,65,0,0,0,5,13,0,0,0,0,22,8,3,18,25,21,27,13,0,0,118,0,0,0,9,0,6,5,0,0,17,26,10,24,23,23,14,7,0,0,127,21,3,0,14,8,9,0,0,0,68,0,4,10,8,20,18,9,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,12,0,0,0,5,3,0,0,0,0,13,0,0,6,10,8,4,4,0,0,28,4,5,20,11,6,14,0,0,0,60,0,0,12,19,19,18,4,0,0,77,0,4,3,16,22,24,9,0,0,81,6,5,22,37,35,44,8,0,0,147,0,0,0,8,3,0,0,0,0,8
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50421,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,0,0,21,0,0,0,0,0,4,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
