SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51485,0,0,0,0,0,0,0,0,0,42,35,10,83,3,3,6,85,61,0,148
SAL51486,0,0,0,0,0,0,0,0,0,24,25,0,51,5,3,7,57,55,0,116
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51489,0,0,0,0,0,0,0,0,0,43,48,0,92,0,0,6,96,29,0,125
SAL51490,0,0,0,0,0,0,5,0,6,111,66,4,180,6,3,3,185,64,3,257
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,0,0,0,0,0,0,0,12,6,0,18,7,0,7,23,13,0,30
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,0,0,0,0,0,0,0,0,30,23,4,56,0,0,0,55,33,0,85
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51500,0,0,0,0,0,0,0,0,0,47,32,4,84,6,7,12,92,42,0,139
SAL51501,0,0,0,0,0,0,0,0,0,12,12,4,28,5,4,3,34,28,0,66
SAL51502,0,3,0,0,0,3,3,7,13,166,133,23,330,9,20,29,362,264,10,632
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51505,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,4
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,0,0,0,0,0,0,0,0,0,15,15,0,26,0,0,0,32,10,0,39
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51510,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,3,0,9
SAL51511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51516,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,3,3,11
SAL51517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51518,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,8
SAL51519,0,0,0,0,0,0,0,0,0,68,51,7,133,0,0,4,139,31,0,174
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51521,0,0,0,0,0,0,0,0,3,57,50,3,114,3,5,9,122,43,3,164
SAL51522,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,3
SAL51523,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL51524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51525,0,4,0,0,0,4,0,3,6,50,50,3,107,5,0,8,115,61,3,182
SAL51526,4,7,0,0,0,6,4,4,15,183,131,19,328,14,10,25,351,196,4,554
SAL51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51528,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,16,5,24
SAL51529,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL51530,0,0,0,0,0,0,0,0,0,4,5,0,9,4,0,4,6,34,0,41
SAL51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51533,0,0,0,0,0,0,5,0,6,3,5,0,12,0,3,3,19,33,0,50
SAL51534,0,0,0,0,0,0,5,3,7,181,153,15,347,35,21,57,404,259,6,670
SAL51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51536,0,0,0,0,0,0,0,5,4,27,27,4,58,0,9,10,68,41,5,108
SAL51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51540,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,6,0,10
SAL51541,0,0,0,0,0,0,0,0,0,83,32,7,122,7,0,4,125,59,0,176
SAL51542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51544,0,0,0,0,0,0,0,0,0,17,16,0,36,5,0,3,36,31,0,67
SAL51545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51546,0,0,0,0,0,0,0,0,0,14,7,3,24,0,0,0,24,11,0,32
SAL51547,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
SAL51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51549,0,0,0,0,0,0,0,0,0,77,50,6,136,3,6,14,147,43,0,193
SAL51550,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,4,9,0,12
SAL51551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51552,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,6
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51558,0,4,0,0,0,5,0,0,8,207,139,20,362,13,15,22,385,158,0,546
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
SAL51562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51564,0,0,0,0,0,0,0,0,0,137,91,10,228,3,7,9,240,88,0,330
SAL51565,0,0,0,0,0,0,0,0,0,88,55,5,144,7,4,7,151,66,4,228
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51567,0,0,0,0,0,0,0,0,4,18,4,0,27,0,0,0,29,7,0,36
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51569,0,4,0,0,0,4,0,0,6,117,129,11,257,5,3,11,267,127,0,394
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51572,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,8
SAL51573,0,0,0,0,0,0,0,0,0,4,4,0,7,0,3,3,12,6,0,19
SAL51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51577,0,0,0,0,0,0,0,0,0,26,9,0,30,5,0,5,30,16,0,49
SAL51578,0,0,0,0,0,0,0,0,0,62,34,5,101,0,0,3,107,35,0,141
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51580,0,0,0,0,0,0,0,0,0,60,38,3,105,0,3,3,103,34,0,146
SAL51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51582,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,7,0,0,15
SAL51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51585,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,11,3,0,12
SAL51586,0,0,0,0,0,0,0,0,0,8,5,0,9,0,0,0,9,12,0,25
SAL51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51588,0,0,0,0,0,0,0,0,8,97,82,20,200,16,24,36,236,148,3,395
SAL51589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51592,0,0,0,0,0,0,0,0,0,14,11,3,31,0,0,0,29,19,0,48
SAL51593,0,0,0,0,0,0,0,0,0,47,38,6,86,3,0,6,95,52,5,151
SAL51594,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,3,7,0,0,7
SAL51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,4,0,11
SAL51601,0,0,0,0,0,0,0,0,0,20,8,3,31,0,0,0,30,0,0,38
SAL51602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL51607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51610,0,0,0,0,0,0,6,3,10,72,71,8,151,5,10,20,168,142,7,310
SAL51611,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,5,0,12
SAL51612,0,0,0,0,0,0,0,0,0,261,179,15,454,7,11,24,477,179,3,662
SAL51613,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,7
SAL51614,0,0,0,0,0,0,0,0,0,10,6,0,14,0,0,0,14,4,0,20
SAL51615,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,6
SAL51616,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,3
SAL51617,0,0,0,0,0,0,0,0,0,68,39,0,110,3,5,10,120,82,0,206
SAL51618,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,4,11,0,19
SAL51619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51620,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SAL51621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51622,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL51623,0,0,0,0,0,0,0,0,0,56,49,5,106,5,3,3,108,63,0,171
SAL51624,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,11
SAL51625,0,0,0,0,0,0,0,0,5,45,55,8,108,9,9,17,127,110,0,236
SAL51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51629,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,7,0,0,6
SAL51630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51632,0,0,0,0,0,0,0,0,0,7,15,0,21,0,0,0,24,22,0,45
SAL51633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL51635,0,0,0,0,0,0,0,0,0,31,26,8,61,7,0,5,68,47,0,117
SAL51636,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
SAL51637,0,0,0,0,0,0,0,0,0,27,18,3,50,6,0,6,54,15,0,74
SAL51638,0,0,0,0,0,0,0,0,0,59,44,3,106,0,6,4,110,44,0,151
SAL51639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51640,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,0,17,11,0,20
SAL51641,0,0,0,0,0,0,0,0,4,152,85,15,252,3,0,10,258,79,6,338
SAL51642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51646,0,0,0,0,0,0,0,0,0,7,6,0,14,0,0,0,20,4,0,23
SAL51647,0,0,0,0,0,0,0,0,0,14,9,0,26,0,0,0,26,13,0,42
SAL51648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51651,0,0,0,0,0,0,0,0,4,9,20,0,32,4,0,6,31,36,0,68
SAL51652,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5
SAL51653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51654,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,10,0,14
SAL51655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51656,0,0,0,0,0,0,0,6,10,11,9,0,25,0,0,0,25,31,10,62
SAL51657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51659,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
SAL51660,0,0,0,0,0,0,0,0,3,33,36,10,73,0,4,4,81,55,3,140
SAL51661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51662,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,3,9,6,0,7
SAL51663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51664,0,0,0,0,0,0,0,0,0,6,6,0,12,0,0,0,12,9,0,21
SAL51665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51666,0,0,0,0,0,0,0,0,0,49,43,3,100,0,3,3,97,35,0,134
SAL51667,3,3,0,0,0,3,0,5,11,173,141,20,332,20,21,42,372,189,3,564
SAL51668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51670,0,0,0,0,0,0,0,9,9,125,80,11,217,9,12,19,240,127,9,368
SAL51671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51675,0,0,0,0,0,0,0,0,0,6,4,0,14,0,0,0,14,14,0,27
SAL51676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51680,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
SAL51681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51688,0,0,0,0,0,0,0,7,6,171,129,11,311,11,14,19,336,159,11,496
SAL51689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51690,0,0,0,0,0,0,0,0,3,36,24,3,58,6,7,8,63,41,0,103
SAL51691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51695,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,6,5,0,13
SAL51696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
