SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL50917,5,0,7,19,14,41,36,48,29,202,0,0,4,3,7,8,14,10,5,49,16,49,210,159,100,82,68,40,7,732,177,929,3219,2459,1570,1246,1068,447,119,11234
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,4,10,14,11,12,5,0,50
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,4,3,0,25
SAL50920,0,0,7,9,3,11,22,26,10,85,0,0,7,0,9,4,3,3,3,26,8,10,21,21,25,23,17,11,4,152,133,246,548,555,492,392,312,165,32,2872
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50922,6,0,3,6,11,22,48,53,62,218,0,0,3,0,0,3,9,3,6,20,16,36,67,79,64,48,36,70,86,507,237,475,1159,1228,1037,937,807,610,369,6860
SAL50923,0,0,0,0,0,3,7,0,5,12,0,0,0,0,0,0,0,0,0,0,3,0,5,5,5,3,6,0,0,27,6,5,15,33,22,38,44,12,5,180
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,0,4,0,0,17
SAL50925,0,0,5,0,13,14,18,16,6,76,0,0,10,0,3,0,0,4,0,17,11,7,23,28,43,23,22,15,3,170,69,138,307,317,332,326,218,106,38,1852
SAL50926,4,0,7,5,4,7,4,12,0,42,0,0,0,0,0,0,0,0,0,4,12,15,38,23,31,23,13,3,0,156,31,72,172,108,100,121,58,24,0,680
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SAL50928,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,10,3,9,13,11,27,26,28,9,3,134
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,3,0,0,25
SAL50930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,8,15,29,24,26,8,7,125
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,0,0,0,3,3,4,8,25,24,74,0,0,0,0,0,0,0,0,0,6,13,3,33,22,33,43,21,31,40,235,176,336,607,784,964,788,520,325,248,4746
SAL50933,0,0,0,0,0,6,12,36,38,93,0,0,0,0,0,0,0,0,4,4,6,5,16,11,5,8,28,62,44,175,57,133,151,209,290,321,313,436,365,2262
SAL50934,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,5,0,14,0,5,10,15,16,18,19,3,0,83
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,13
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,18,0,4,5,10,10,20,7,9,0,70
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,13,4,4,3,0,41
SAL50938,3,0,0,3,12,18,21,18,13,88,0,0,0,0,0,0,0,0,0,4,21,14,49,44,29,42,29,20,8,252,76,147,328,314,312,361,286,129,61,2019
SAL50939,0,0,3,9,10,10,13,53,50,149,0,3,4,3,7,4,6,0,6,33,27,20,50,52,53,22,41,70,90,428,179,324,654,689,635,468,454,519,401,4324
SAL50940,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,11,0,0,8,3,0,0,0,0,0,10,8,21,75,61,28,17,0,5,0,216
SAL50941,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,0,0,21,0,16,16,39,41,34,32,11,3,198
SAL50942,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,3,0,23
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,10
SAL50944,0,0,10,10,5,8,21,37,19,109,0,0,0,5,0,0,3,6,3,19,11,7,25,28,22,22,19,13,4,153,98,170,394,368,362,382,270,153,50,2258
SAL50945,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,7,0,3,22,3,5,19,23,29,58,44,9,9,196
SAL50946,0,0,0,0,0,0,4,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,3,4,0,0,27,13,21,57,65,87,126,134,69,58,638
SAL50947,5,4,3,14,18,18,53,60,60,240,0,4,4,5,4,4,5,14,14,53,22,65,123,100,111,90,82,92,147,823,150,549,1166,882,802,686,553,365,275,5428
SAL50948,0,0,3,3,6,11,14,24,12,69,0,0,0,0,0,3,0,0,0,10,9,7,38,30,30,23,26,18,5,183,66,191,372,328,300,207,182,92,39,1768
SAL50949,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,11,0,3,5,11,26,15,15,14,0,83
SAL50950,0,0,0,3,8,0,5,0,0,17,0,0,0,0,3,0,0,0,0,6,13,16,61,50,30,29,13,0,0,213,42,128,430,416,233,172,61,11,0,1482
SAL50951,0,0,0,10,0,0,10,4,4,22,0,0,0,0,3,4,3,0,0,9,0,0,20,14,4,16,5,3,5,71,65,103,499,476,281,253,164,56,13,1899
SAL50952,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,4,0,20,8,3,27,21,41,43,37,16,4,206
SAL50953,0,0,0,0,0,0,6,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,10,29,37,43,89,75,77,35,3,403
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,8,9,7,0,0,0,26
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,11
SAL50957,0,0,0,0,0,4,7,12,10,28,0,0,0,0,0,0,0,0,0,6,6,4,4,4,3,6,11,11,4,55,30,31,78,92,103,149,153,78,23,746
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,10
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,10,10,4,0,0,37
SAL50960,7,0,4,3,5,9,20,32,21,101,0,0,0,5,0,3,0,0,0,13,8,18,32,22,33,61,31,56,43,317,313,585,559,770,1490,1265,654,453,167,6253
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,3,10,0,4,0,29
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,0,0,21
SAL50963,0,0,0,0,0,0,9,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,20,12,5,0,48,4,6,18,25,28,56,41,26,9,216
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,9,13,7,13,7,0,57
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,3,0,0,0,14
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,9,5,4,3,0,29
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,9,3,0,0,28
SAL50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,14,15,12,13,8,10,0,68
SAL50969,0,0,0,0,8,6,7,14,6,36,0,0,0,0,0,0,0,0,0,0,7,8,15,15,18,19,14,16,3,118,41,91,211,205,234,278,233,179,53,1525
SAL50970,6,6,44,79,95,101,89,69,23,509,0,3,31,80,78,78,57,18,23,366,27,25,81,83,56,49,36,37,16,397,241,552,1009,994,944,1030,726,298,119,5909
SAL50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,0,0,0,13,5,3,16,18,20,0,0,0,0,75
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,9,0,3,14,0,5,4,39
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,13,13,14,14,4,4,0,63
SAL50974,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,10,14,10,9,6,0,53
SAL50975,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,6,0,0,16,9,8,13,19,43,36,39,16,4,184
SAL50976,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,12,0,5,3,5,14,7,18,0,6,56
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15
SAL50978,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,3,9,11,68,49,17,3,163
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,14
SAL50980,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,3,4,8,7,9,0,0,35,10,15,34,40,64,71,46,13,0,304
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,11,12,6,7,0,42
SAL50982,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,12,9,7,6,0,0,45
SAL50983,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,9,9,4,0,41,8,3,24,12,31,39,30,21,3,178
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,4,4,0,0,11,5,0,30
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,19
SAL50987,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,4,10,3,7,7,10,7,9,5,0,55,18,12,22,36,47,37,36,6,4,219
SAL50988,0,0,4,0,4,3,13,15,6,51,0,0,0,0,0,0,0,0,0,0,12,15,37,26,34,29,35,19,12,216,44,97,200,173,218,249,212,115,51,1355
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,13
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,13,8,0,0,47
SAL50992,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,12,4,0,0,32,17,30,53,67,129,159,114,40,3,622
SAL50993,0,0,0,0,0,3,6,4,0,11,0,0,0,0,0,0,0,0,0,0,21,0,9,10,4,9,28,5,3,89,24,15,38,42,41,60,80,28,18,358
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,0,8,8,0,0,0,30
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13
SAL50996,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,9,12,5,7,3,3,0,52,26,43,97,97,155,145,101,41,7,709
SAL50997,0,0,0,0,4,0,9,13,3,29,0,0,0,0,3,0,0,0,0,9,9,19,27,25,15,13,13,13,3,132,18,53,122,95,110,99,58,31,17,608
SAL50998,7,10,32,52,82,113,200,280,141,918,0,0,25,19,50,53,50,54,42,296,44,77,178,158,144,129,108,108,51,1001,471,1423,3635,3206,2727,2564,2248,1465,523,18265
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,5,8,4,11,4,0,36
SAL51000,0,0,0,4,13,5,20,22,13,82,0,0,0,0,4,8,4,0,0,28,17,26,72,59,60,66,75,65,49,481,238,553,1009,1139,1338,1147,995,594,211,7222
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,5,0,0,20
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,6
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,0,4,3,0,6,26,22,18,86,0,0,11,7,15,4,0,0,0,45,15,17,20,40,41,56,54,44,32,313,97,109,249,289,367,450,413,190,98,2265
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5
SAL51006,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,9,12,3,0,0,0,31,9,7,26,12,17,11,0,4,0,85
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,6
SAL51008,0,0,0,6,0,4,4,11,8,37,0,0,0,5,0,0,0,0,0,4,4,4,23,12,17,23,36,38,50,216,122,278,354,511,761,657,575,365,181,3797
SAL51009,0,0,0,0,3,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,4,7,3,0,33,15,23,58,69,91,115,87,57,16,539
SAL51010,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,13,3,14,11,15,11,0,76
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,7
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,4,0,0,26
SAL51013,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,3,8,25,15,42,26,6,6,126
SAL51014,3,0,9,3,4,4,4,7,0,33,0,3,0,0,5,0,0,0,0,16,5,0,4,0,0,8,0,0,0,20,42,48,89,61,52,25,15,8,0,337
SAL51015,0,4,0,0,4,6,32,57,51,159,0,0,0,0,0,3,3,15,10,33,7,18,46,39,32,34,14,10,3,204,169,382,1007,1384,1313,941,496,233,102,6026
SAL51016,0,0,0,8,4,11,18,11,9,56,0,0,0,0,0,3,3,0,0,7,8,6,27,29,29,32,29,6,5,174,94,157,362,425,470,520,361,152,35,2571
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,6,7,0,0,36
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,4,0,9
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,14
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,4,10,4,0,0,46,0,4,36,41,15,18,3,0,0,124
SAL51021,0,4,3,0,4,7,36,65,70,184,0,5,0,7,5,8,4,14,15,48,15,18,108,69,58,61,60,80,88,553,268,854,2064,1677,1420,1327,1060,498,316,9484
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,20
SAL51024,0,0,0,0,0,4,5,0,0,15,0,0,0,0,3,0,0,0,0,0,12,14,33,47,55,44,24,10,0,236,19,20,56,82,93,96,61,23,9,465
SAL51025,0,0,0,0,0,0,7,4,4,22,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,16,13,3,0,61,23,35,129,112,148,166,160,58,18,849
SAL51026,0,0,0,0,5,9,11,18,11,54,0,0,3,0,0,0,0,3,0,10,6,3,21,27,28,19,11,8,6,133,101,151,319,379,379,463,384,213,54,2434
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,0,0,0,0,3,18,32,17,76,0,0,4,0,0,0,0,5,9,20,13,19,21,32,32,34,35,17,7,209,154,438,716,1052,989,1024,931,464,181,5954
SAL51031,0,0,0,0,0,5,9,16,12,48,0,0,0,0,0,0,0,0,0,6,3,0,14,10,22,14,25,24,10,115,44,94,213,203,266,334,298,201,58,1704
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,24,82,57,46,28,7,0,0,261,15,59,257,187,146,91,19,0,0,774
SAL51034,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,0,23
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11
SAL51036,0,0,0,0,5,3,22,26,9,65,0,0,0,0,3,0,6,0,0,16,11,13,31,30,35,17,18,16,4,182,102,180,390,396,450,401,333,167,52,2464
SAL51037,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,0,21,9,11,16,5,0,0,58
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,0,0,0,3,8,9,5,26,0,0,0,0,0,0,0,0,0,0,0,4,12,6,15,15,9,6,3,73,30,50,97,99,164,157,101,47,13,749
SAL51041,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,5,21,6,14,38,28,28,37,18,11,0,183
SAL51042,0,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,4,7,0,12,5,9,6,16,5,7,0,0,0,51,38,27,55,55,33,34,13,7,0,258
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,8
SAL51044,0,0,0,0,0,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,5,3,0,0,5,0,26,10,12,37,39,38,47,30,36,11,261
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,4,6,0,8,3,0,0,0,21
SAL51047,0,0,0,3,6,5,18,19,9,60,0,0,0,0,0,3,6,0,0,13,12,10,18,39,29,31,21,14,7,180,197,315,561,871,941,848,653,252,72,4716
SAL51048,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,13,0,3,16,17,19,36,22,16,0,129
SAL51049,0,0,0,0,0,0,3,9,4,23,0,0,0,0,0,0,0,0,0,0,4,8,10,10,14,14,14,0,0,77,11,12,40,34,49,60,45,17,3,279
SAL51050,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,4,0,22,5,19,52,37,41,40,24,15,0,233
SAL51051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,7,8,20,31,23,37,27,9,0,168
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,11,20,18,12,7,0,81
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,11,7,13,6,3,0,39
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,0,0,9
SAL51055,0,0,0,0,5,3,15,11,21,64,0,0,0,0,0,0,0,4,0,3,6,7,9,11,20,31,24,19,22,144,72,131,245,320,449,484,457,293,140,2590
SAL51056,0,0,4,0,6,4,7,10,9,41,0,0,0,0,0,0,3,0,0,3,4,3,11,10,17,15,15,8,0,83,49,81,140,135,188,161,127,57,14,955
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,0,3,4,0,0,0,11
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,9,13,8,0,0,43
SAL51059,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,3,4,22,17,20,26,0,10,0,111
SAL51060,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,3,0,17,10,9,19,20,38,28,27,16,4,165
SAL51061,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,4,0,0,30
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,6,5,9,10,11,18,15,0,81
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,7,0,0,0,26
SAL51064,0,9,3,0,0,7,17,24,27,85,0,0,0,0,5,3,3,3,6,15,15,20,32,18,17,20,47,41,89,292,240,427,393,281,255,314,413,373,286,2977
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,24
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11
SAL51067,0,0,4,7,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,4,3,3,0,23,5,11,48,37,47,61,67,19,0,302
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,0,0,0,0,0,8,18,30,53,0,0,0,0,0,0,0,0,0,5,4,0,8,7,11,4,17,37,56,136,55,107,194,285,285,173,160,181,201,1642
SAL51070,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,6,10,0,6,20,10,19,12,0,81,13,20,29,42,103,77,82,46,7,419
