SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL50994,9,6,18,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,6,11,12,4,0,4,16,14,30
SAL50995,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14
SAL50996,270,287,553,35,23,59,0,0,0,0,7,3,0,6,6,0,0,4,104,87,193,0,0,0,0,4,4,0,3,7,0,0,0,111,104,214,6,8,13,3,4,3,150,134,282,32,28,61,453,443,898
SAL50997,143,153,293,47,64,110,4,3,0,4,7,13,3,6,13,3,0,6,48,47,95,0,0,0,4,0,0,0,0,0,0,0,0,67,66,132,12,17,29,6,3,5,125,142,272,77,67,144,355,355,710
SAL50998,6047,6145,12195,601,647,1248,62,70,133,65,45,107,33,45,76,19,20,42,2536,2526,5057,3,3,9,20,11,32,5,4,7,0,0,0,2738,2727,5467,604,586,1195,61,54,114,4008,4023,8021,555,439,990,10608,10608,21214
SAL50999,11,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,6,4,9,4,0,5,23,20,42
SAL51000,2127,2379,4506,370,427,804,62,60,125,56,70,127,27,32,59,8,12,25,839,956,1796,13,4,11,8,11,18,18,9,28,0,0,0,1034,1157,2190,328,405,728,19,20,40,1749,2001,3757,266,236,505,4143,4622,8767
SAL51001,19,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,29
SAL51002,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,738,771,1509,172,161,327,6,9,12,3,9,14,4,8,14,0,0,0,191,210,401,3,3,8,5,4,4,0,0,0,0,0,0,220,239,460,22,34,63,9,3,15,420,439,856,167,184,348,1326,1390,2709
SAL51005,0,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,9
SAL51006,23,12,32,0,0,3,0,0,0,0,6,6,0,0,6,4,0,0,16,10,24,0,0,0,0,0,0,0,0,0,0,0,0,22,14,32,0,0,0,0,0,0,24,18,38,24,12,33,63,40,101
SAL51007,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
SAL51008,1331,1415,2748,141,131,271,17,13,35,19,26,35,15,15,28,0,0,0,631,586,1215,0,0,0,8,7,7,0,0,5,0,0,0,685,651,1333,84,101,189,7,5,17,921,894,1810,98,124,224,2355,2432,4780
SAL51009,156,177,335,33,40,71,0,0,0,0,6,6,0,0,0,0,4,5,89,114,201,0,0,0,0,0,3,0,0,0,0,0,0,94,125,217,12,15,26,7,0,13,142,177,327,23,20,40,320,385,702
SAL51010,28,28,56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,4,10,16,5,5,10,37,41,83
SAL51011,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,3,8
SAL51012,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,9,0,0,0,16,10,24
SAL51013,57,51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,23,0,0,0,0,0,0,0,0,0,0,0,0,10,13,27,0,0,0,0,0,0,13,20,31,6,0,9,76,72,149
SAL51014,168,180,349,5,8,14,3,4,3,0,3,3,0,0,4,0,0,0,6,17,20,0,0,0,0,0,0,0,0,0,0,0,0,13,17,32,4,0,4,0,0,0,21,29,42,20,10,33,207,219,429
SAL51015,2221,2416,4641,232,227,463,21,37,53,33,36,76,7,10,26,3,8,11,816,863,1682,0,4,4,8,3,11,0,0,7,0,0,0,898,968,1867,157,182,338,27,20,48,1319,1396,2709,128,112,235,3664,3928,7588
SAL51016,1036,1031,2066,111,109,218,6,5,14,0,9,10,9,9,16,0,0,7,291,318,610,0,0,4,3,0,8,0,0,0,0,0,0,323,349,669,16,13,26,9,8,12,453,472,926,111,80,196,1607,1582,3187
SAL51017,15,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,5,0,0,0,8,5,9,4,0,7,26,20,36
SAL51018,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9
SAL51019,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,19
SAL51020,34,5,36,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,30,6,36,5,3,5,0,0,0,35,11,37,39,4,42,105,19,124
SAL51021,2627,2710,5332,257,291,555,71,70,139,57,112,172,57,40,102,18,22,42,1478,1624,3097,7,9,15,5,12,19,3,10,15,0,0,0,1702,1905,3611,343,380,715,29,29,60,2334,2605,4937,298,251,542,5250,5559,10809
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,8,8,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,9,3,9,0,0,0,17,9,31
SAL51024,88,67,153,10,22,32,0,0,0,0,0,6,3,3,9,0,0,0,29,30,60,0,0,0,0,0,4,3,0,5,0,0,0,38,39,72,0,3,0,6,0,3,52,59,114,157,128,283,298,253,547
SAL51025,230,246,472,55,53,112,3,3,7,0,8,4,0,0,0,0,0,0,116,152,270,0,0,0,0,0,0,0,0,0,0,0,0,127,164,292,12,10,25,5,3,8,195,241,435,32,33,65,457,515,971
SAL51026,931,955,1887,45,42,91,7,0,10,15,15,24,10,10,13,3,0,6,300,312,612,0,4,9,0,0,0,0,0,0,0,0,0,345,336,678,22,26,53,6,4,16,420,419,832,69,62,133,1421,1432,2849
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,1759,1921,3677,256,267,524,24,22,47,18,30,55,10,14,26,8,3,8,1011,1072,2081,0,3,3,5,0,13,3,0,4,0,0,0,1081,1146,2230,204,235,440,14,11,26,1557,1663,3222,115,110,221,3429,3696,7118
SAL51031,605,633,1240,25,34,62,3,10,11,0,5,11,6,3,5,0,0,5,244,238,481,0,4,6,3,0,0,0,0,0,0,0,0,262,265,524,10,10,18,13,5,19,318,317,627,50,50,102,976,995,1967
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,185,22,207,8,0,7,6,0,6,8,0,8,15,3,19,3,0,4,172,55,228,0,0,0,0,0,0,0,0,0,0,0,0,214,58,269,19,13,34,3,0,6,244,75,314,211,51,264,637,152,788
SAL51034,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,7,23
SAL51035,4,0,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,9,8,16
SAL51036,839,900,1738,133,138,275,5,10,20,9,10,20,13,6,18,0,4,6,320,357,679,0,5,3,0,3,4,0,0,0,0,0,0,355,397,748,23,32,57,12,14,25,519,586,1109,119,94,213,1485,1579,3058
SAL51037,17,20,37,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,11,8,16,13,0,19,41,26,66
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,296,276,576,7,14,24,0,0,0,0,0,0,0,0,0,3,0,3,83,105,192,0,0,0,0,0,0,0,0,0,0,0,0,88,107,195,8,0,10,0,0,0,110,121,225,33,31,62,438,438,870
SAL51041,55,46,104,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,24,18,39,0,0,0,0,0,0,0,0,0,0,0,0,24,21,44,9,20,29,0,0,0,38,43,80,12,15,29,103,100,211
SAL51042,113,94,206,7,10,11,0,0,0,7,3,6,3,0,5,0,0,0,22,16,41,0,0,0,5,3,6,0,0,0,0,0,0,31,22,54,0,0,5,0,0,0,40,30,73,35,29,64,185,159,342
SAL51043,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,9,6,15
SAL51044,82,72,153,33,26,61,0,0,0,0,0,0,0,0,0,0,0,0,21,23,43,0,0,0,5,0,8,0,0,0,0,0,0,24,22,52,3,0,6,0,0,0,62,54,114,27,21,50,173,147,318
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,3,7,0,0,4,11,8,21
SAL51047,1859,1871,3727,174,191,368,13,13,25,22,23,35,27,24,48,4,0,5,629,608,1239,0,0,0,0,4,9,0,0,0,0,0,0,693,669,1361,107,99,208,6,5,16,982,977,1959,108,79,188,2953,2918,5871
SAL51048,42,43,91,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,13,31,0,0,0,0,0,0,0,0,0,0,0,0,17,13,31,3,0,0,0,0,0,24,14,44,4,3,6,77,65,143
SAL51049,79,77,163,8,4,17,0,5,4,0,0,0,0,0,0,0,0,0,28,15,48,0,0,0,0,0,0,0,0,0,0,0,0,27,20,48,5,3,11,0,0,0,44,31,77,51,46,97,174,159,333
SAL51050,81,73,153,7,19,25,5,0,5,0,0,3,4,3,9,0,0,0,36,34,65,0,0,0,0,0,0,0,0,0,0,0,0,42,41,84,3,4,9,0,0,0,59,64,123,13,16,29,147,151,298
SAL51051,50,61,115,11,18,24,0,0,0,0,0,0,0,0,0,0,0,0,26,23,46,0,0,0,0,0,0,0,0,0,0,0,0,28,24,49,0,0,0,0,0,0,39,37,74,8,8,13,97,106,202
SAL51052,33,37,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,0,0,0,0,0,0,7,5,15,4,3,8,46,49,94
SAL51053,18,24,43,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,7,10,11,0,0,0,22,28,50
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,9,10,3,14
SAL51055,923,1015,1937,90,113,201,11,15,31,6,7,15,8,8,12,4,4,6,291,344,637,0,7,4,0,0,3,0,0,0,0,0,0,328,385,710,26,26,53,12,4,13,449,531,974,76,71,148,1446,1617,3066
SAL51056,378,342,725,33,20,54,0,0,0,0,3,3,0,6,12,0,0,0,123,147,278,0,0,0,0,0,4,0,0,0,0,0,0,131,160,292,6,9,12,8,0,7,173,189,366,56,41,90,611,568,1176
SAL51057,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,11
SAL51058,24,17,45,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,6,0,0,0,26,22,53
SAL51059,24,19,48,9,5,15,0,0,0,0,0,0,5,0,3,0,0,0,17,13,26,0,0,0,0,0,0,0,0,0,0,0,0,19,21,35,6,3,11,0,0,0,29,24,63,11,8,21,74,55,128
SAL51060,61,49,108,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,21,48,0,0,0,0,0,0,0,0,0,0,0,0,33,20,55,4,3,8,5,5,4,39,26,67,7,5,18,110,85,191
SAL51061,18,11,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,0,0,0,17,16,32
SAL51062,42,29,65,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,4,0,12,11,15,4,0,7,50,36,95
SAL51063,6,11,9,6,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,6,10,18,0,0,0,16,14,26
SAL51064,739,832,1569,57,54,109,6,10,22,11,16,21,0,9,12,0,5,9,344,485,823,0,8,8,0,6,3,0,0,0,0,0,0,372,526,897,156,144,297,24,36,63,606,756,1359,128,198,325,1475,1785,3256
SAL51065,6,3,16,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,4,10,0,0,0,15,11,28
SAL51066,0,0,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,7,0,0,0,7,8,15
SAL51067,83,71,152,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,36,40,73,0,3,3,0,0,0,0,0,0,0,0,0,34,46,77,16,27,44,3,0,0,66,81,147,16,13,33,163,172,333
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,471,521,987,95,104,197,10,21,31,6,11,15,0,5,9,5,9,7,244,325,571,0,0,0,0,3,0,5,0,3,0,0,0,276,361,639,29,33,59,3,4,5,407,502,908,33,53,91,908,1076,1986
SAL51070,141,141,278,20,23,41,0,0,0,0,0,0,0,0,0,0,0,0,26,29,60,0,0,0,0,0,0,0,0,0,0,0,0,30,29,61,6,4,8,0,0,0,55,58,112,58,44,96,252,237,493
SAL51071,39,32,68,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,13,12,22,0,0,0,0,0,0,0,0,0,0,0,0,15,13,27,0,0,0,0,0,0,22,20,39,5,0,4,62,51,117
SAL51072,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,11
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51074,11,4,20,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,7,11,0,0,0,20,13,31
SAL51075,10,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,5,16,13,35
SAL51076,97,71,175,5,5,6,0,0,0,0,0,5,0,0,0,0,0,0,46,41,91,0,0,0,0,0,0,0,0,0,0,0,0,46,44,90,0,7,9,0,0,0,51,52,105,29,24,52,181,153,336
SAL51077,8,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,14,16,25
SAL51078,10,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,3,3,9,3,0,7,16,14,34
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,4,0,5
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,27,20,45,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,7,8,9,4,15,36,34,74
SAL51082,9,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,8,8,20
SAL51083,275,265,535,28,29,63,0,0,4,4,0,3,4,5,6,0,0,0,103,94,195,3,0,0,0,0,0,0,0,0,0,0,0,107,107,217,5,0,3,3,3,7,149,139,287,55,56,107,470,458,930
SAL51084,26,23,50,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,3,8,3,16,9,9,18,42,39,79
SAL51085,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,3,3,0,0,0,10,10,18,5,4,4,21,14,37
SAL51086,93,80,173,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,37,28,61,0,0,0,0,0,0,0,0,0,0,0,0,40,31,70,0,0,0,0,0,0,37,34,70,4,4,10,133,117,252
SAL51087,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,3,13
SAL51088,111,106,220,26,27,51,0,0,0,3,6,4,0,3,4,0,0,0,22,26,48,0,0,0,0,0,0,0,0,0,0,0,0,31,33,60,4,0,4,0,0,0,54,57,115,43,35,72,209,201,405
SAL51089,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,9,3,5,4,24,22,47
SAL51090,24,25,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,12,11,27,9,10,26,51,47,101
SAL51091,13,10,23,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,13,13,32
SAL51092,150,135,289,7,12,19,0,0,0,0,6,3,0,0,0,0,0,0,56,65,121,0,0,0,0,0,0,0,0,0,0,0,0,59,66,123,10,3,11,0,3,3,78,82,155,25,31,53,255,242,500
SAL51093,951,998,1945,234,234,463,3,5,12,13,13,21,9,3,9,0,0,0,305,345,647,0,0,0,0,4,0,0,0,0,0,0,0,325,375,701,65,67,134,9,12,22,630,686,1319,245,213,462,1823,1899,3727
SAL51094,40,42,80,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,7,17,4,0,0,49,53,98
SAL51095,25,14,48,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,12,18,31,0,0,0,0,0,0,0,0,0,0,0,0,12,18,31,3,7,13,0,0,0,21,31,48,4,7,10,55,48,103
SAL51096,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,0,0,9,4,12,0,0,0,16,5,20
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,2709,2932,5639,425,369,795,60,67,124,45,51,102,29,27,55,15,13,30,1053,1064,2112,5,9,17,6,9,17,0,9,10,0,0,0,1209,1254,2458,413,385,803,28,26,55,2074,2036,4111,169,181,355,4946,5150,10097
SAL51099,35,23,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,0,0,3,0,0,0,5,14,23,0,0,4,45,40,89
SAL51100,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20
SAL51101,35,27,65,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,16,19,0,0,0,0,0,0,0,0,0,0,0,0,5,16,19,0,0,6,0,0,0,6,19,28,9,9,19,53,51,111
SAL51102,73,59,134,5,5,12,0,3,3,0,0,0,0,0,0,0,0,3,18,15,38,0,0,0,0,0,0,0,0,0,0,0,0,19,23,46,26,17,42,0,0,0,55,42,93,20,9,26,143,112,256
SAL51103,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,12
SAL51104,32,24,55,5,7,7,0,0,3,0,0,0,0,0,0,0,0,0,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,17,13,26,4,0,7,55,39,89
SAL51105,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,14,14,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,7,6,12,7,5,12,31,19,56
SAL51108,11,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,15
SAL51109,47,35,80,10,16,24,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17,0,0,0,0,0,0,0,0,0,0,0,0,11,13,22,0,0,4,0,0,0,27,23,49,9,9,17,80,71,150
