SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5
SAL51006,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,12,5,0,0,0,27,11,7,26,12,17,11,0,4,0,88
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,6
SAL51008,9,21,10,14,22,33,48,34,11,196,3,25,13,23,29,31,50,40,14,230,4,20,18,23,38,37,33,22,3,200,0,12,32,24,35,35,39,12,11,197,0,9,48,34,51,40,27,4,7,212,0,3,15,32,44,26,20,7,4,149,0,0,59,77,124,87,29,11,3,396,0,0,21,37,55,36,11,0,3,162,0,3,27,146,227,140,51,5,0,606,3,5,29,19,20,22,42,34,46,226,397,276,354,511,761,657,572,365,181,4077
SAL51009,0,5,6,4,11,8,12,3,0,52,0,5,8,4,7,5,9,4,5,46,0,0,5,8,7,4,5,3,0,48,0,0,9,4,13,14,10,0,0,51,0,0,9,7,5,13,8,0,0,44,0,0,0,6,3,8,5,0,0,25,0,0,3,10,17,10,8,5,5,46,0,0,0,0,4,0,0,0,0,11,0,0,0,0,8,0,3,0,0,13,7,0,4,4,3,4,6,5,0,35,63,23,58,69,91,115,87,57,16,585
SAL51010,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,13,3,14,15,15,11,0,81
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,9
SAL51012,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,26
SAL51013,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,7,0,0,5,3,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,7,9,3,8,25,15,42,26,6,6,130
SAL51014,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,9,0,0,0,37,48,48,89,61,52,25,15,8,0,343
SAL51015,3,31,61,35,45,51,43,9,5,281,6,23,83,60,63,51,37,19,0,349,0,33,88,94,84,72,50,15,4,447,3,26,98,93,73,60,22,6,0,389,0,13,111,89,103,68,17,4,4,403,0,5,103,99,79,55,18,0,0,353,0,11,175,259,265,152,32,3,9,903,0,0,42,119,104,55,10,0,0,329,0,0,47,280,246,84,10,6,0,684,10,22,52,45,40,38,9,7,4,243,461,382,1007,1384,1313,940,496,233,102,6318
SAL51016,8,15,24,28,29,25,27,16,5,174,3,20,37,24,30,45,22,10,0,197,0,17,35,42,36,50,18,5,3,205,0,4,26,36,34,34,12,9,0,165,0,14,31,36,45,48,14,0,0,178,0,0,25,21,50,27,9,0,0,139,0,4,39,63,72,61,6,5,0,253,0,0,8,15,26,8,7,0,0,61,0,0,8,16,26,25,0,0,0,79,12,13,27,38,35,38,32,11,3,202,218,157,362,425,470,520,361,152,35,2702
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,8,6,7,0,0,39
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,4,0,9
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,14
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,12,6,7,3,0,0,0,26,0,0,5,12,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,10,0,0,11,14,4,10,4,0,0,39,0,4,36,41,15,18,3,0,0,124
SAL51021,10,98,138,64,47,59,86,34,10,550,3,85,175,83,71,59,81,35,16,607,3,87,247,135,84,107,92,22,4,783,0,41,215,130,92,86,70,9,4,645,6,27,208,144,97,95,39,7,4,628,0,15,157,131,95,93,41,3,0,544,0,14,253,311,247,165,56,15,4,1063,0,4,79,94,113,67,21,0,0,374,0,0,85,275,297,225,60,9,3,958,17,27,116,76,62,64,65,88,94,607,593,851,2064,1676,1420,1327,1058,498,316,9813
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,23
SAL51024,0,0,0,5,0,3,4,0,0,16,0,0,0,3,0,3,3,0,0,16,0,0,5,0,3,0,5,0,0,15,0,0,4,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,3,0,0,13,0,0,3,4,4,4,3,0,0,20,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,13,13,32,43,48,42,27,13,0,235,25,20,56,82,93,96,61,23,9,464
SAL51025,0,5,13,4,12,20,11,3,0,64,0,7,14,18,19,12,12,5,0,90,0,10,18,17,16,11,4,0,0,76,0,5,13,13,9,19,9,0,0,64,0,3,11,13,19,17,4,0,0,59,0,0,7,6,10,10,3,4,0,44,0,0,19,9,21,16,3,0,0,56,0,0,5,0,8,0,0,0,0,6,0,0,5,4,8,6,0,0,0,16,0,6,7,6,4,16,13,6,0,51,36,35,129,112,147,166,160,58,18,866
SAL51026,3,18,17,22,17,22,30,25,8,167,5,19,35,33,28,40,19,10,5,198,0,18,41,43,52,44,32,3,0,229,4,17,34,39,37,36,14,3,0,185,0,3,28,28,38,31,7,6,0,141,0,0,13,27,31,36,11,0,0,123,0,4,28,50,51,55,15,5,0,204,0,0,3,11,14,10,3,0,0,38,0,0,8,13,11,16,3,3,0,46,5,8,23,31,27,18,18,3,7,135,190,151,319,379,379,463,384,213,54,2530
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,9,31,42,42,33,50,81,53,17,357,5,46,50,52,48,49,70,26,11,347,0,48,80,58,60,78,85,40,9,461,0,20,86,65,56,74,57,20,4,383,0,19,82,81,73,64,46,15,4,394,0,7,61,60,61,45,45,11,5,292,0,11,94,181,188,155,50,11,0,688,0,0,28,78,67,50,16,5,4,251,0,0,42,190,214,175,52,18,4,696,15,24,26,36,42,49,34,16,3,238,414,438,718,1055,990,1024,937,467,187,6220
SAL51031,5,8,17,17,11,28,25,22,0,123,3,16,24,12,24,30,16,9,0,128,0,5,21,19,34,30,19,6,5,141,0,9,19,23,19,24,11,0,5,98,0,0,31,20,17,30,8,0,0,105,0,0,13,18,14,20,9,0,0,72,0,0,13,37,48,39,4,0,0,141,0,0,3,0,5,5,0,0,0,25,0,0,4,9,11,8,0,0,0,35,8,6,11,3,21,14,19,13,8,117,105,94,213,203,266,334,298,201,58,1769
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,4,0,0,0,18,0,4,7,0,3,3,0,0,0,20,3,0,9,4,12,3,0,0,0,32,4,7,16,4,3,5,0,0,0,34,0,7,15,9,5,6,0,0,0,45,4,17,59,53,34,27,3,0,0,191,0,4,20,16,13,7,3,0,0,68,0,0,33,23,13,5,0,0,0,82,5,24,90,62,48,32,7,0,0,266,16,59,257,183,146,91,19,0,0,780
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,0,23
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11
SAL51036,10,16,38,21,26,26,39,13,4,193,9,24,40,39,33,41,24,4,3,215,5,23,53,42,55,39,26,14,0,256,0,19,45,30,32,34,14,9,0,186,0,11,43,40,49,27,18,10,3,195,0,0,27,30,40,21,8,3,0,127,0,11,38,59,58,57,13,3,0,235,0,0,0,9,16,16,0,5,0,52,0,0,3,9,13,10,6,0,0,43,18,12,30,34,39,22,22,11,4,191,219,180,390,396,450,401,336,167,52,2589
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,0,21,9,11,16,5,0,0,58
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,5,4,4,5,9,0,7,5,0,46,0,9,4,3,20,9,3,0,0,60,0,3,9,11,22,14,3,0,0,57,0,0,10,10,10,18,4,0,0,48,0,0,11,12,16,12,0,0,0,51,0,0,6,8,12,5,0,0,0,38,0,0,6,7,22,19,4,0,0,58,0,0,10,7,0,4,0,0,0,22,0,0,0,4,9,4,0,0,0,18,0,0,7,7,13,14,4,5,0,56,50,50,97,99,164,157,101,47,13,775
SAL51041,0,0,5,0,5,6,0,0,0,16,0,0,3,4,0,0,0,0,0,11,0,0,4,0,0,0,4,0,0,8,0,0,0,3,3,3,4,0,0,12,0,0,4,0,3,0,0,0,0,5,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,3,0,0,5,19,10,14,38,28,28,37,18,11,0,190
SAL51042,0,0,0,3,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,8,8,16,5,13,0,0,0,66,57,27,55,55,33,34,13,7,0,273
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,8
SAL51044,5,0,0,3,4,3,0,3,0,16,0,0,3,0,0,3,4,0,3,19,0,0,8,3,5,0,0,0,0,17,0,0,4,0,0,4,0,0,0,7,0,0,4,3,0,5,0,0,0,16,0,0,0,3,5,0,3,0,0,18,0,0,5,4,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,5,3,0,7,8,0,0,4,3,0,33,23,12,37,39,38,47,30,36,11,271
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,4,6,0,8,3,0,0,0,21
SAL51047,12,35,27,43,52,68,52,16,7,312,4,38,52,44,73,69,49,17,5,356,5,24,65,51,92,77,50,8,0,371,0,26,64,51,77,64,37,3,0,331,0,14,68,90,94,57,24,8,0,359,5,5,38,66,74,55,11,0,0,260,0,5,64,187,182,106,17,0,0,562,0,0,20,48,41,45,5,4,0,164,0,0,22,88,80,64,13,0,0,262,14,13,26,40,28,31,17,14,5,191,442,315,561,871,941,857,653,252,72,4966
SAL51048,0,0,0,3,0,4,5,3,0,14,0,0,0,3,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,5,0,0,0,10,0,3,16,17,19,36,22,16,0,130
SAL51049,0,0,3,0,0,0,3,0,0,7,0,3,4,6,5,5,0,0,0,21,0,0,4,0,3,7,0,0,0,14,0,0,0,4,7,0,0,0,0,12,0,0,3,3,3,4,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,4,8,10,14,14,14,7,0,0,77,16,12,40,34,49,60,45,17,3,284
SAL51050,0,0,0,0,3,4,0,5,0,11,0,0,3,0,3,3,0,0,0,15,0,3,7,3,0,3,0,0,0,18,0,0,11,4,6,4,4,0,0,26,0,5,4,10,0,0,0,0,0,20,0,0,5,4,3,0,0,0,0,14,0,3,10,8,3,11,5,0,0,34,0,0,6,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,0,5,4,7,4,0,23,17,19,52,37,41,40,24,15,0,244
SAL51051,0,0,7,3,5,0,0,0,0,15,0,0,0,0,0,6,0,0,0,8,0,0,4,5,0,3,0,0,0,17,0,0,4,8,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,11,11,8,20,31,23,37,27,9,0,172
SAL51052,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,8,4,11,20,18,12,7,0,84
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,7,13,6,3,0,39
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,9
SAL51055,3,18,14,16,25,23,33,27,3,156,0,21,18,22,32,34,24,14,4,178,0,17,28,24,48,59,27,9,6,220,0,3,22,26,33,35,14,4,0,140,0,9,19,27,36,29,22,9,0,142,0,4,8,20,36,31,0,7,0,106,0,4,30,47,63,62,17,6,0,218,0,0,8,15,24,16,4,0,0,70,0,0,13,18,30,24,0,3,0,93,9,7,13,14,22,24,17,15,30,157,182,131,245,320,449,484,457,293,140,2699
SAL51056,0,19,10,8,17,18,7,7,0,94,8,7,10,18,10,9,0,0,0,62,3,15,14,12,19,17,13,3,0,93,0,11,12,13,15,13,9,0,0,64,0,0,9,7,10,12,0,0,0,40,0,0,9,9,16,4,3,0,0,42,0,3,19,20,27,11,0,0,0,74,0,0,0,4,5,5,0,0,0,24,0,0,0,5,8,4,0,0,0,22,4,3,12,10,17,19,12,7,0,76,87,81,140,135,188,161,127,57,14,994
SAL51057,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,5,0,0,0,6,0,0,0,0,3,4,0,0,0,11
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,4,3,9,13,8,0,0,50
