SAL_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
SAL50022,42,232,136,83,253,465,162,457,30,1853,0,0,0,0,0,0,0,0,0,6,6,0,6,0,8,28,3,12,0,82,0,10,3,5,4,3,0,0,0,37,0,3,0,3,10,3,0,4,0,21,0,12,10,8,6,8,0,13,0,59,0,4,7,6,8,4,0,0,0,35,3,66,25,13,18,19,0,6,4,150,0,50,20,4,6,8,0,9,0,94,0,8,9,8,3,3,0,0,0,31,0,4,0,0,0,3,0,0,0,15,5,3,12,4,5,13,0,9,0,55,0,18,11,8,4,10,0,6,0,58,13,23,28,13,39,46,14,18,0,207,0,10,5,0,11,4,0,0,0,32,5,3,7,6,28,13,10,7,5,86,6,48,38,21,14,21,17,22,0,192,15,99,78,43,59,73,22,29,7,417,0,13,5,9,4,3,0,0,0,35,6,15,12,9,9,15,0,7,0,73
SAL50023,0,0,0,0,4,5,0,13,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,43,142,86,63,194,292,91,246,13,1167,0,0,0,0,0,4,0,0,0,3,4,0,4,3,5,19,0,3,0,46,0,0,4,0,11,9,0,0,0,28,0,0,0,0,3,3,0,0,0,5,0,5,5,0,5,5,0,0,0,19,0,0,0,0,0,6,0,0,0,4,6,47,22,9,8,5,5,10,0,120,3,37,14,0,10,4,0,0,0,77,0,0,3,0,0,3,0,5,0,15,0,0,6,0,0,0,0,0,0,5,0,5,6,0,11,12,0,0,0,28,0,4,6,0,3,3,3,4,0,27,3,31,13,11,30,24,10,14,0,132,4,6,6,0,4,3,0,3,0,17,4,10,14,4,27,12,5,3,0,85,6,41,23,25,22,25,11,16,0,182,21,65,55,35,50,34,4,10,0,262,0,13,0,0,4,5,0,3,0,21,0,11,8,3,4,4,3,0,0,34
SAL50025,11,11,8,8,24,33,11,39,0,153,0,4,3,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,4,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,6,3,0,6,0,10,0,21,0,6,10,9,3,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,11
SAL50026,94,232,190,154,568,595,206,423,67,2527,0,0,3,0,3,4,0,0,0,14,3,6,0,0,9,6,0,17,0,50,6,8,15,3,18,21,5,7,0,83,0,0,0,0,7,3,0,0,0,13,0,6,8,0,12,9,0,3,0,49,0,3,3,0,21,9,0,0,0,39,16,78,58,39,69,26,3,5,3,292,3,67,32,15,21,17,5,6,3,180,4,9,9,12,21,13,6,10,0,83,0,3,0,0,0,3,0,0,0,13,3,3,0,4,4,3,0,0,0,24,0,0,3,4,12,3,0,0,0,26,4,19,6,6,20,12,0,5,0,71,7,32,18,9,11,19,0,3,0,119,4,15,10,15,39,22,6,15,0,121,7,39,41,37,47,32,3,10,0,223,28,69,122,81,139,56,20,44,11,573,0,13,3,0,4,0,0,0,0,25,0,18,15,6,14,8,4,4,0,68
SAL50027,0,0,0,0,0,3,0,9,4,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,4,0,16,0,23,0,0,5,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,3,0,3,0,3,12,0,22,0,4,4,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,38,64,64,38,137,208,67,227,10,856,0,0,0,0,0,0,0,0,0,5,12,5,5,0,9,6,11,16,0,49,0,3,4,0,4,9,0,0,0,18,4,0,0,0,0,0,0,0,0,6,0,0,3,0,6,6,4,3,0,26,0,0,3,0,3,4,0,3,0,19,0,21,12,5,12,8,4,0,0,62,5,20,14,4,4,8,3,7,0,61,0,0,4,0,0,5,0,0,0,17,0,0,3,3,0,0,0,0,0,7,0,0,6,10,3,6,0,3,0,22,0,0,0,0,6,5,0,5,0,14,0,6,8,6,12,15,5,9,0,59,0,6,7,0,0,0,0,5,0,21,3,4,6,0,12,14,3,5,0,56,5,17,9,10,16,16,8,11,0,85,7,27,32,12,31,19,5,15,0,146,0,3,9,0,5,5,0,5,0,25,0,0,6,0,3,4,0,0,0,25
SAL50032,26,46,41,38,148,160,72,137,17,683,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,7,0,16,0,0,4,4,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,7,0,10,10,0,0,0,32,0,0,4,6,5,4,0,0,0,7,4,20,21,11,18,9,4,0,0,80,0,16,0,4,3,0,0,0,0,29,0,0,0,5,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,5,4,0,7,7,0,3,0,23,0,0,0,0,0,3,0,0,0,11,4,9,6,4,9,6,3,4,0,42,0,8,7,3,0,0,0,0,0,21,3,0,8,0,18,4,0,4,0,39,7,8,22,11,13,11,3,7,0,82,10,30,30,36,42,14,7,3,0,167,0,7,5,0,4,0,0,0,0,14,5,7,5,3,5,0,0,0,0,29
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,12,35,33,14,62,85,33,64,5,347,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,7,0,3,0,5,5,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,4,0,0,0,4,0,11,3,5,12,9,0,0,0,36,0,11,3,6,0,0,0,0,0,23,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,9,0,5,3,0,0,0,29,0,3,3,0,0,0,0,0,0,8,0,3,0,3,9,4,0,0,0,24,0,10,4,0,6,3,0,3,0,41,3,8,17,3,16,8,3,4,0,75,0,7,0,0,0,0,0,0,0,12,0,4,0,0,4,0,0,0,0,10
SAL50035,46,213,112,83,203,410,151,452,15,1698,0,3,0,0,0,0,0,0,0,11,6,8,11,6,3,9,6,13,0,56,0,15,9,9,13,4,3,4,0,59,3,0,0,0,0,7,0,0,0,5,0,7,18,0,6,8,5,11,0,54,0,3,0,3,3,4,4,0,0,27,5,77,31,16,14,15,5,10,0,167,3,47,16,5,5,6,0,0,0,88,3,4,8,0,3,5,7,3,0,37,0,0,0,0,4,6,0,0,0,14,3,11,4,4,13,12,6,3,0,55,0,21,6,4,12,6,0,5,0,54,3,35,20,15,22,35,9,18,0,162,3,3,10,0,5,0,0,4,0,26,4,10,9,3,27,13,5,0,0,76,7,70,47,25,35,45,17,29,0,274,15,72,77,43,55,55,13,17,0,350,0,11,7,3,3,10,0,0,0,33,0,18,11,7,4,7,4,0,0,50
SAL50036,79,271,138,104,479,735,265,576,25,2682,0,3,0,0,0,4,0,0,0,16,5,3,3,6,4,13,4,18,0,56,4,11,18,9,27,24,3,8,0,105,0,0,5,0,11,7,0,0,0,26,3,11,7,8,11,27,4,8,0,77,0,5,8,6,15,10,0,3,0,49,8,101,71,29,42,23,0,3,0,279,0,93,30,5,11,9,0,15,6,167,6,6,11,8,6,15,5,4,0,57,0,0,0,0,9,0,0,0,0,10,3,7,7,18,19,27,3,5,0,80,0,3,6,0,9,7,0,3,0,32,11,28,21,17,32,22,10,11,6,145,3,22,15,4,11,8,0,0,0,70,9,21,17,17,44,36,0,13,0,155,13,73,75,48,88,55,19,47,4,421,30,94,122,87,137,72,25,20,0,602,0,33,8,0,5,6,0,0,0,57,5,28,22,12,19,8,3,4,0,96
SAL50037,64,140,84,64,332,510,173,377,26,1778,0,0,0,0,0,0,0,0,0,4,3,0,0,4,8,15,0,17,0,49,5,6,6,10,7,21,3,0,0,57,0,0,0,4,3,4,5,3,0,21,0,7,13,3,12,15,9,3,0,57,0,0,6,0,11,16,7,0,0,40,9,54,34,24,21,19,3,7,0,166,0,35,17,7,13,8,0,8,0,97,0,3,8,4,7,7,0,0,0,32,0,0,0,0,0,0,0,0,0,9,0,6,16,3,13,9,0,8,0,57,4,0,3,4,7,0,0,3,0,22,8,16,17,12,30,32,8,9,0,121,0,14,13,5,14,10,0,0,0,49,5,9,16,13,34,33,9,4,0,125,9,62,74,38,49,20,13,15,0,281,25,85,81,65,92,46,11,12,0,419,4,7,9,0,7,4,0,0,0,31,3,23,14,9,10,7,3,0,0,74
SAL50038,20,48,25,25,30,37,12,52,0,245,0,5,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,17,12,5,3,4,0,3,6,44,0,13,9,3,3,5,0,9,0,47,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,0,5,0,6,4,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,13,0,7,4,3,3,0,0,3,0,20,4,15,16,5,3,6,0,3,0,52,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3
SAL50039,199,267,185,149,563,929,387,1183,57,3912,0,14,8,0,14,3,0,0,0,46,13,3,8,0,7,24,4,32,0,99,11,20,21,14,42,43,18,10,5,181,7,3,3,0,12,7,0,0,0,33,9,24,15,9,12,33,12,12,0,118,0,7,3,3,0,11,3,5,0,37,33,164,93,79,73,43,17,18,0,522,9,134,66,17,15,19,6,14,4,285,5,9,11,8,13,15,3,14,0,78,0,0,0,3,0,4,0,0,0,11,0,13,9,3,13,8,0,5,0,61,3,3,8,0,20,11,0,0,0,56,5,33,24,14,25,16,0,12,3,137,3,36,20,13,21,19,3,0,3,117,15,24,17,22,56,36,8,10,0,188,26,91,105,71,93,60,35,40,4,519,52,155,189,138,177,87,21,33,8,858,5,19,10,8,0,4,0,0,0,44,15,54,24,19,18,13,4,6,0,156
SAL50040,154,271,192,144,752,938,389,925,88,3844,0,5,0,3,0,3,0,0,0,16,13,3,4,0,18,20,7,44,4,114,4,15,21,12,34,28,8,4,0,119,5,3,0,0,11,0,3,0,0,33,0,19,6,12,26,31,8,8,0,116,4,11,13,6,19,30,3,9,0,94,17,139,94,41,60,58,6,19,5,437,16,95,53,20,34,22,6,17,0,258,10,11,16,10,16,30,5,7,0,110,0,4,3,3,8,7,0,0,0,23,9,7,14,13,41,23,0,4,0,109,7,3,9,11,16,15,6,6,0,80,4,25,31,20,40,29,6,12,0,173,7,33,19,6,21,21,10,7,0,131,21,14,28,15,75,52,18,19,0,239,23,78,65,53,107,72,13,45,4,451,43,119,177,130,245,94,19,49,6,877,3,7,10,4,11,9,0,6,0,51,12,35,36,18,41,22,7,18,5,188
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,4,0,10,0,17,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,5,3,0,0,9,9,3,29,7,64,0,4,3,0,0,3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
