SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,24,103,21,31,5,230,52,21,139,63,72,12,352,7,0,17,8,18,0,52,0,0,19,18,55,0,103,12,0,28,13,30,18,97,319,89,830,433,794,105,2555
SAL50757,0,5,0,0,0,11,0,0,0,3,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,13,27,9,67
SAL50758,7,22,12,14,3,62,5,0,32,19,29,0,91,0,0,0,0,5,0,10,0,0,3,3,19,0,25,0,0,3,0,9,0,23,30,17,180,87,241,14,571
SAL50759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15
SAL50760,0,4,0,11,0,21,0,0,5,0,0,0,7,0,0,8,0,7,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,21,9,24,7,63
SAL50761,0,0,6,4,0,5,0,0,0,0,5,0,8,0,0,0,0,5,0,6,0,0,0,0,4,0,5,0,0,0,0,0,3,6,0,0,11,14,46,5,80
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,15
SAL50763,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,4,36,7,54
SAL50764,93,306,101,116,5,701,78,50,283,121,147,25,709,6,0,40,13,30,0,90,9,4,29,28,103,0,170,7,4,40,11,72,14,145,381,253,1553,832,1612,127,4759
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL50766,30,137,45,64,9,308,40,20,163,91,113,6,439,0,0,11,6,15,0,31,4,0,17,29,78,3,127,5,5,14,12,44,12,95,134,89,703,495,1149,72,2646
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50768,0,4,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,7,4,25,3,50
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50771,0,21,3,5,0,34,0,0,17,5,5,0,28,0,0,0,0,0,0,0,0,0,4,0,5,0,12,0,0,7,0,11,0,17,9,7,86,42,117,19,281
SAL50772,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,7,0,25
SAL50773,0,4,6,6,0,7,0,0,8,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,17,15,46,4,81
SAL50774,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,12
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,21
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,11
SAL50777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,0,40
SAL50778,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,10,7,17,0,28
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,14
SAL50781,4,10,6,28,0,51,9,5,33,30,74,9,151,0,0,0,4,0,0,7,3,0,10,11,24,0,46,4,0,8,5,31,4,56,41,18,140,122,403,49,771
SAL50782,7,13,7,7,0,27,0,3,17,5,7,0,35,0,0,0,0,0,0,3,0,0,0,0,11,0,13,0,0,0,4,7,6,11,3,14,46,44,138,12,259
SAL50783,0,3,0,3,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,9,28,5,47
SAL50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,16
SAL50785,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,7,25,0,48
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,13
SAL50787,0,9,5,3,0,22,0,5,4,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,5,26,20,36,5,101
SAL50788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,17,0,33
SAL50789,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,21
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12
SAL50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,19,4,39
SAL50792,0,12,3,5,0,24,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,27,6,45,0,85
SAL50793,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,5,17,3,32
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,37
SAL50796,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,9
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,16
SAL50798,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50799,18,101,35,41,15,240,33,37,149,61,56,19,356,0,0,5,0,11,0,15,4,0,11,5,53,4,80,8,0,11,3,38,29,86,126,88,510,276,697,106,1803
SAL50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50802,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12
SAL50806,0,0,3,5,0,13,0,0,11,6,11,0,33,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,3,6,0,8,9,8,56,34,73,12,183
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10
SAL50808,0,23,0,8,3,29,0,0,4,0,7,0,11,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,28,9,32,8,78
SAL50809,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,5,33,9,66
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL50815,3,14,4,6,0,20,0,0,5,4,8,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,7,0,16,9,4,38,26,140,15,233
SAL50816,18,82,26,43,0,193,17,25,106,54,55,7,269,0,0,4,4,9,0,18,4,0,7,14,74,3,100,3,0,14,15,54,12,95,80,65,459,325,806,61,1790
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,0,22
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,3,12,0,3,0,18,0,0,12,3,3,0,16,0,0,4,0,0,0,4,0,0,0,0,7,0,12,0,0,0,0,3,0,6,3,0,43,18,86,11,163
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5
SAL50822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,25
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50826,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,23
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,26,90,27,53,5,223,20,13,115,66,130,9,354,0,0,3,6,7,0,11,3,0,9,11,67,4,98,4,0,12,11,49,5,83,86,62,391,320,1002,55,1912
SAL50829,7,39,3,6,3,69,24,8,54,15,19,7,121,0,0,0,0,4,0,6,0,0,0,6,27,0,31,0,0,0,3,14,0,17,60,38,193,95,361,27,763
SAL50830,0,10,0,0,0,12,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,0,7,12,3,53,34,78,25,202
SAL50831,52,233,66,82,11,507,105,48,366,181,193,24,919,3,0,25,8,30,0,63,9,4,43,47,165,13,287,22,3,52,26,91,21,228,520,196,1785,1008,1959,192,5667
SAL50832,0,7,5,3,0,10,4,4,4,7,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,3,20,22,51,0,101
SAL50833,16,52,20,26,0,138,24,11,85,38,65,8,239,0,0,15,5,8,0,33,3,0,9,10,35,5,66,6,5,15,9,32,23,92,156,42,454,256,498,79,1490
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5
SAL50835,26,77,14,21,0,181,31,17,90,35,54,6,231,3,0,15,3,13,0,36,0,0,13,20,27,8,63,9,5,23,4,7,11,62,210,98,648,230,411,42,1634
SAL50836,0,9,0,0,3,11,0,0,4,0,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,5,5,43,30,92,20,188
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10
SAL50838,6,24,11,26,0,67,13,3,31,31,67,4,150,0,0,0,0,9,0,10,0,0,5,9,24,4,39,0,0,6,5,32,6,52,40,14,135,125,461,38,816
SAL50839,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,12,6,36,0,58
SAL50840,38,68,11,7,3,192,77,23,189,25,26,9,348,5,0,19,4,5,0,29,7,3,16,8,20,0,54,10,0,26,8,12,6,52,402,140,873,202,273,44,1929
SAL50841,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,3,0,9,0,4,0,10,51,0,67
SAL50842,74,268,61,75,12,621,101,68,351,109,101,24,745,6,7,29,9,27,3,75,9,4,31,27,61,3,142,14,0,51,35,46,19,173,558,248,1649,639,1034,129,4257
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,5,0,4,4,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,3,0,3,8,4,22,29,130,8,208
SAL50845,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,9,33,4,58
SAL50846,0,8,5,4,0,18,6,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,7,3,30,30,72,11,153
SAL50847,23,56,17,40,0,141,11,5,55,28,39,3,142,0,0,0,0,0,0,10,0,0,0,0,34,0,42,0,0,3,7,17,6,33,40,38,206,143,553,31,1016
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,63,192,56,72,10,457,38,32,140,70,82,10,380,0,5,21,13,12,3,54,4,3,11,22,68,3,118,6,0,29,14,50,9,119,202,184,842,490,1079,100,2892
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18
SAL50853,7,27,6,22,0,73,12,7,28,15,24,4,94,0,0,0,0,7,0,6,0,0,0,4,15,0,21,0,0,0,0,8,3,19,22,20,120,82,256,22,528
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,12
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50857,12,31,16,16,6,80,5,6,43,35,63,3,168,0,0,0,3,4,0,12,0,3,3,7,23,0,38,0,0,14,6,20,11,51,43,34,202,151,377,32,844
SAL50858,3,8,0,5,0,23,0,0,15,10,39,0,64,0,0,0,0,7,0,3,0,0,0,0,13,0,10,0,0,0,0,8,0,14,10,7,44,37,157,11,264
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,11
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,21
SAL50862,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,18,15,21,4,56
SAL50863,9,27,14,16,0,61,7,5,22,15,35,0,89,0,0,0,3,5,0,3,0,0,4,3,37,5,45,0,0,5,3,40,6,56,18,25,131,144,485,30,827
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL50865,11,32,13,22,0,93,15,3,60,26,35,4,137,0,0,0,0,0,0,5,0,0,4,0,12,0,10,0,0,0,0,11,4,12,33,26,146,101,275,11,592
SAL50866,0,0,0,3,0,7,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,13,16,0,50
SAL50867,0,0,0,0,0,3,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,11,9,20,3,45
SAL50868,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,8,3,0,35
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50871,21,41,13,17,0,105,17,16,90,38,47,7,212,0,0,5,0,8,0,17,3,0,12,6,35,0,65,9,0,13,14,15,14,59,148,54,404,200,388,51,1249
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL50873,9,69,26,66,3,210,42,13,196,115,200,19,592,0,0,12,16,16,0,49,0,0,30,15,91,5,149,16,0,34,21,74,29,171,257,65,809,512,1409,157,3214
SAL50874,26,128,38,30,10,267,35,24,175,67,66,17,381,7,0,9,0,17,0,30,0,0,16,17,59,5,107,5,0,28,12,42,7,94,199,82,878,476,758,86,2482
SAL50875,20,99,25,43,0,201,20,9,75,53,57,7,213,0,0,4,3,10,3,14,0,0,6,10,29,0,43,0,0,3,11,32,6,52,66,49,340,255,633,32,1389
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
SAL50879,8,12,0,4,0,34,11,0,12,9,7,0,35,0,0,3,0,0,0,5,0,0,5,0,18,0,18,0,0,5,3,10,0,13,20,13,65,51,151,12,309
SAL50880,4,11,10,8,0,36,3,6,22,8,14,4,56,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,6,0,6,10,14,53,34,140,11,262
SAL50881,19,65,27,39,0,167,14,13,67,40,45,7,187,0,0,4,4,12,0,17,7,0,3,11,57,3,83,3,0,13,9,32,8,69,90,63,332,260,689,38,1480
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,9
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,6
SAL50885,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,6,3,14
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
SAL50889,0,5,0,0,0,6,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,9,22,10,16,0,51
SAL50890,19,49,22,34,8,151,20,12,83,54,119,8,299,0,0,0,4,10,0,16,0,4,7,10,51,3,71,0,0,13,23,40,16,103,90,52,369,316,938,101,1870
SAL50891,13,58,18,37,4,131,8,6,54,30,72,7,179,0,0,0,5,4,0,15,0,0,0,6,51,0,62,0,0,4,4,24,3,36,27,29,173,152,625,39,1050
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9
SAL50893,31,120,20,25,3,247,48,24,115,30,29,3,249,0,0,13,3,8,0,32,3,0,7,4,24,6,53,6,3,12,15,11,5,55,259,117,715,211,318,45,1664
SAL50894,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL50895,0,0,0,3,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,26,6,47
SAL50896,34,90,52,73,7,283,40,18,155,98,146,16,473,0,0,5,13,22,3,48,7,4,27,29,116,4,173,0,5,22,9,78,31,153,137,94,677,487,1286,151,2821
SAL50897,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,18
SAL50898,3,14,0,3,0,27,3,0,8,3,4,3,28,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,4,7,4,34,25,93,10,180
SAL50899,3,9,0,4,5,15,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,6,10,0,37,31,136,17,237
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,14
SAL50901,0,9,4,4,0,23,0,0,11,7,7,0,19,0,0,0,0,0,0,4,0,0,4,3,10,0,18,0,0,3,0,5,0,7,15,5,33,27,85,13,176
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,37,16,95,11,169
SAL50903,38,163,37,78,3,357,50,33,141,82,74,5,387,0,0,24,9,19,0,53,3,3,20,18,76,5,118,11,3,27,15,53,16,119,201,136,961,536,1279,107,3222
SAL50904,0,4,3,7,5,20,3,0,16,9,11,0,37,0,0,0,0,0,0,4,0,0,4,4,5,0,16,0,0,4,3,9,0,13,17,11,56,36,148,8,274
SAL50905,19,67,10,11,7,139,15,17,67,13,15,0,127,0,0,9,7,4,0,14,0,4,8,4,9,0,27,5,0,14,0,17,3,32,97,55,391,110,235,22,912
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
